Date,Season,Gotegaon,Kareli,Chawarpatha,Narsimhapur,Sainkheda,Gotegaon_Trend,Gotegaon_SMA,Gotegaon_EWMA,Gotegaon_DES,Gotegaon_TES,Gotegaon_ARIMA,Kareli_Trend,Kareli_SMA,Kareli_EWMA,Kareli_DES,Kareli_TES,Kareli_ARIMA,Chawarpatha_Trend,Chawarpatha_SMA,Chawarpatha_EWMA,Chawarpatha_DES,Chawarpatha_TES,Chawarpatha_ARIMA,Narsimhapur_Trend,Narsimhapur_SMA,Narsimhapur_EWMA,Narsimhapur_DES,Narsimhapur_TES,Narsimhapur_ARIMA,Sainkheda_Trend,Sainkheda_SMA,Sainkheda_EWMA,Sainkheda_DES,Sainkheda_TES,Sainkheda_ARIMA
2008-02-29,POMRB,11.4625,11.416666666666664,12.274,16.091111111111108,5.83,11.905541666666668,11.010958333333328,10.637401843985682,11.236800093918145,10.63469899885684,9.19888770110129,10.783958333333333,10.874583333333332,10.254421929229665,12.185020055448456,9.353200294938182,9.774606749184041,11.756749999999998,11.5515,11.456216135351582,10.874430188577918,11.433635697557811,11.244105476248293,14.641249999999998,14.676527777777773,14.405061006710202,14.120801255991884,14.199926482967964,14.533044416040397,5.852500000000001,5.845000000000001,5.633191749163094,5.443039459694047,6.157944540631281,5.9142246540092405
2008-05-31,PREMON,14.848333333333334,12.466666666666667,13.803999999999998,17.0875,7.555,12.314333333333334,11.491374999999994,12.321774439724742,13.250207920070862,12.535000621607754,12.253555363325738,10.565416666666664,10.87875,11.139319824204467,13.201267102272785,12.256619525614406,12.451884902310635,11.7755,11.7315,12.39532968121095,11.148352639139963,13.410260319198963,13.354735661850487,14.453003472222221,14.603402777777774,15.47803660402612,14.771683093673337,16.974354795003002,16.912349541664824,5.744375,6.133750000000001,6.401915049497857,7.718105610004117,6.7728924262177,6.371437853567541
2008-08-31,MONSOON,11.98,10.066666666666666,9.966,12.827777777777774,4.48,12.380729166666667,12.31970833333333,12.185064663834845,13.085587760359491,8.521606184999625,7.819831635588794,10.466666666666665,10.689166666666665,10.710258561189345,11.887188485348302,8.042880351745083,7.062440732180212,11.772749999999998,11.782,11.42359780872657,10.935963925997225,9.30488741692342,9.077437067250699,14.016302083333331,14.679097222222216,14.41793307352678,14.766622598284275,10.368141931864425,10.16960845107561,5.995,5.571250000000001,5.633149029698714,5.3796160652885625,4.922569889496367,6.165402612190143
2008-11-30,POMKH,10.945,7.816666666666667,11.032,10.90125,5.805,11.954791666666669,12.30895833333333,11.689038798300906,12.463188727239926,10.45473754543968,9.617981120801584,10.53625,10.441666666666666,9.552821803380274,9.32783432856278,8.570434927141863,8.379844013078515,11.875062499999999,11.768999999999998,11.266958685235942,10.87560229443117,11.585772739200275,11.237477135060097,13.31142361111111,14.226909722222215,13.011259844116069,14.471641650931774,13.484230812104457,13.553766876424435,6.101875,5.9175,5.7018894178192285,5.525130304266935,5.596348849758181,5.731853458049058
2009-02-28,POMRB,12.036666666666667,11.616666666666667,12.303999999999998,14.406249999999998,6.45,10.974861111111112,12.452499999999997,11.82808994564721,12.58185238571576,12.364455402046818,11.332969068809813,9.780625,10.491666666666667,10.378359748694832,10.289015349845318,10.054355288025901,9.438283260382441,11.965729166666666,11.776499999999999,11.681775211141565,10.972631044676305,11.788016770759445,11.675155631471247,11.921805555555554,13.805694444444438,13.569255906469639,14.672393559722126,14.685093868676391,14.880236314488512,6.12,6.0725,6.001133650691537,6.375090919084792,6.222498104366416,6.446406472765287
2009-05-31,PREMON,10.866666666666667,12.823333333333332,14.5925,13.133333333333333,7.79,10.252013888888888,11.45708333333333,11.443520634054993,12.07694559313747,13.982817961566045,13.609268687767035,8.487083333333334,10.580833333333333,11.356349182550233,11.981236983090172,12.858611489085607,12.182221819383022,11.970895833333334,11.973624999999998,12.846065126684937,11.327249141609824,13.67532881934942,13.639754939074427,11.095001860119046,12.817152777777773,13.394886877215116,14.667283544960751,17.008724740923274,16.69020742034604,5.943125,6.13125,6.716680190414922,8.256512668315303,7.000247242564074,6.7687831117830495
2009-08-31,MONSOON,8.122222222222222,3.665,9.902833333333334,5.665,4.3900000000000015,9.807743055555555,10.492638888888884,10.115001269321883,10.45959964689629,8.644746101575706,8.607329872090318,7.601666666666667,8.980416666666667,8.27980950953014,7.080096621719378,8.596330047857077,7.509044480125874,11.010958333333333,11.957833333333332,11.668772409344296,11.08516511225434,9.715409803491143,9.57401866972862,11.049549851190475,11.026458333333329,10.30293212632907,13.60014566729473,9.573941148833097,10.345819711450892,5.7091666666666665,6.10875,5.786008114248954,5.37091977982356,5.152165507818892,6.035448705907172
2009-11-30,POMKH,9.02,3.87,11.136500000000002,11.449598214285713,4.48,10.477013888888887,10.011388888888883,9.67700076159313,9.897588368291506,9.60661909056999,9.755329671592474,6.456666666666666,7.9937499999999995,6.515885705718083,4.396636718920327,7.747682810833624,6.815884462585167,9.918062500000001,11.983958333333334,11.455863445606578,11.018558341780247,11.865697521045936,11.495694804053795,12.521387648809522,11.163545386904758,10.761598561511727,13.401316331987276,11.367034405498057,10.761437745455048,5.5912500000000005,5.7775,5.263604868549373,4.147538735200909,5.732271048662451,5.672481192114889
2010-02-28,POMRB,10.4075,8.48,4.52,13.494285714285715,5.903333333333332,11.315902777777778,9.604097222222215,9.969200456955878,10.20638639497379,11.253600991282443,10.442815117465221,6.527708333333334,7.209583333333333,7.30153142343085,6.049961098658292,8.613477371711385,6.622196664581636,9.833229166666667,10.037958333333332,8.681518067363946,10.180601522454321,12.019784821781565,11.966266094400508,14.362845982142856,10.935554315476187,11.854673422621323,13.495287265671708,13.121632444122248,14.555398333006575,5.605416666666666,5.640833333333333,5.519496254462957,5.299837904856494,5.930224264169409,5.8210704298801295
2010-05-31,PREMON,17.85,6.8,13.633333333333333,25.82,7.393333333333333,11.48875,11.349930555555549,13.121520274173527,13.966524370720162,12.745506498376768,12.128192377720797,7.067916666666666,5.703749999999999,7.100918854058509,6.291310585077439,11.082189574648847,10.197291495530191,9.929979166666667,9.798166666666665,10.6622441737517,10.520716736483378,11.686549289844304,11.911164564281462,14.433521205357144,14.107220982142854,17.440804053572794,15.319678594331334,15.580604046985693,14.994193316089685,5.756666666666667,5.541666666666666,6.269031086011108,7.728715376906375,6.633410909752493,6.61275410235212
2010-08-31,MONSOON,7.85,10.256666666666666,10.183333333333335,7.71,4.9,12.073854166666667,11.281874999999994,11.012912164504115,11.484750470819817,9.413095315224986,11.843548639572207,6.611666666666667,7.351666666666667,8.363217979101773,9.159141744304806,5.979576083287532,4.624817503228917,10.992166666666668,9.868291666666666,10.470679837584354,10.412006108838094,8.008911951949829,8.035342496186537,14.23157738095238,14.618470982142854,13.548482432143675,14.475384621772342,11.077998541330917,12.523501449873484,5.845624999999999,5.669166666666666,5.7214186516066645,5.922702387334102,4.776585909402873,5.617599861603183
2010-11-30,POMKH,10.675,1.6,11.63,9.97,5.18,11.870833333333334,11.695624999999996,10.87774729870247,11.299987023298575,10.121091234716229,8.755376475173112,7.027916666666666,6.784166666666667,5.657930787461064,5.096012245353151,6.952989686239743,6.289747033603927,11.94675,9.991666666666667,10.934407902550612,10.487281125201692,10.707175625143574,10.347813750328323,13.054583333333333,14.248571428571427,12.117089459286206,13.988341580774135,12.98346614832893,11.923139618556085,5.798541666666667,5.844166666666665,5.504851190963999,5.163869507363106,5.616254674511057,5.6720726957473016
2011-02-28,POMRB,13.433333333333332,7.1,12.524000000000001,13.358333333333334,5.915,10.773333333333333,12.452083333333329,11.899981712554816,12.489036571463462,12.046337423443067,11.072190907579735,7.552499999999999,6.439166666666666,6.2347584724766385,6.009686970203883,7.5268667737497825,8.306052319058745,11.840166666666665,11.992666666666668,11.570244741530367,10.658534716642537,11.317261928918978,10.57068196045483,12.483511904761906,14.214583333333332,12.613587008905057,13.998698137032891,14.094901030238292,14.10313194194819,5.394583333333333,5.847083333333332,5.6689107145783995,5.648463845028927,6.053382145514948,6.087517797244465
2011-05-31,PREMON,13.2,11.51,13.265999999999995,16.54,7.005,9.844270833333333,11.289583333333328,12.419989027532889,13.088991518102542,14.083070587386354,13.918380873167784,8.253958333333333,7.616666666666666,8.344855083485983,10.323162694045042,9.937526313586165,8.811302943810444,11.675749999999999,11.900833333333333,12.248546844918218,10.89591801338776,13.39530378385689,13.552283486944418,13.353333333333333,11.894583333333332,14.184152205343032,14.44855140231576,16.32344525721859,18.46186161801843,5.034999999999999,5.749999999999998,6.2033464287470395,7.1413016121953605,6.7238907357227955,6.674703518242877
2011-08-31,MONSOON,3.72,9.743333333333334,9.698,12.421428571428573,2.0566666666666658,8.756666666666666,10.257083333333327,8.939993416519734,8.997845998415675,9.289822433334557,7.621620575857291,9.283333333333335,7.488333333333333,8.904246383424923,11.889017581121106,5.99336909686148,5.900856154368528,11.421999999999999,11.779499999999999,11.228328106950931,10.68334973799557,9.145071925065817,9.276916519271841,13.642470238095237,13.072440476190474,13.47906275177725,14.284878010542952,9.738714487495468,8.907602568510585,5.367708333333333,5.039166666666665,4.54467452391489,3.08892867008927,4.7267256827396,5.358287469307687
2011-11-30,POMKH,7.3725,7.725,10.8,12.217142857142855,5.1466666666666665,7.7775,9.431458333333328,8.31299604991184,8.251955134538116,9.020263036605208,7.592488036070453,9.277083333333334,9.019583333333333,8.432547830054954,10.810893671674263,6.86248074473241,7.216045328818138,11.004999999999999,11.571999999999997,11.056996864170559,10.627072829010421,11.395823224855045,11.110569834600726,13.665964285714285,13.634226190476188,12.974294793923491,14.095348203906436,12.90114520090458,12.568242010714995,5.628958333333332,5.030833333333332,4.785471381015601,4.365984966357704,4.747627972457595,4.302002079318825
2012-02-29,POMRB,8.035,9.21,11.324000000000002,13.424285714285714,8.61,7.5669375,8.081874999999995,8.201797629947105,8.116896819588355,10.408348617417559,10.219597326903365,8.753229166666667,9.547083333333333,8.743528698032973,10.595015721785996,8.666214275237028,9.574069481512307,10.418416666666667,11.271999999999998,11.163798118502337,10.639539929147094,11.586211492741565,11.021154377378917,13.203970982142858,13.650714285714283,13.15429116206838,14.080783311307306,14.496498298965092,14.517069618812616,5.7004166666666665,5.704583333333332,6.3152828286093605,9.728365806047316,5.429579782665784,5.960175967141819
2012-05-31,PREMON,10.765,9.35,11.13,16.662,6.4,7.6310625,7.473124999999995,9.227078577968264,9.318661507493381,11.527638522775383,13.767169806988795,8.7275,9.007083333333334,8.986117218819784,10.267120974272231,11.268935839358154,11.523843759746338,10.289333333333335,10.738,11.150278871101403,10.627596897518696,13.257687265458387,13.410087172551151,12.489584821428572,13.681214285714281,14.557374697241027,14.515904572011738,16.655316318981537,17.787972001837847,5.758750000000001,5.553333333333332,6.349169697165617,9.091971817363113,7.07282876069236,7.821944575899961
2012-08-31,MONSOON,4.4705,7.7125,7.141333333333334,8.603482142857143,3.2333333333333334,7.859999999999999,7.660749999999995,7.324447146780958,7.119258084575442,6.763773204519814,4.143963189154163,9.291875000000001,8.499375,8.47667033129187,8.775196912793973,6.633936965001563,6.370852692981105,10.124833333333333,10.098833333333333,9.546700655994176,10.147147092894958,8.453582558879996,8.717047260246467,12.449545138888888,12.726727678571423,12.175817675487473,13.78984694517428,10.026987348835233,10.468036269527513,5.416875,5.847499999999999,5.1028351516327035,4.775814906897919,4.796064640649535,4.640293211680052
2012-11-30,POMKH,7.135,9.55,12.324000000000002,10.32,4.4366666666666665,8.198,7.601374999999995,7.248668288068575,7.050307944829163,7.29362140982527,8.19945535246076,9.634375,8.955625,8.906002198775123,9.033200690467432,6.974461169687272,6.063992406079956,9.693583333333333,10.479833333333335,10.657620393596506,10.337142294352924,10.186529003470367,9.977677497986837,12.427023313492063,12.25244196428571,11.433490605292484,13.347789393210176,12.336400166021466,11.55794854350906,5.199375000000001,5.67,4.836367757646288,3.926036657744583,5.141524486720257,4.90501892686389
2013-02-28,POMRB,10.104,11.9,8.484,15.00111111111111,6.585000000000001,8.560312499999998,8.118624999999994,8.390800972841145,8.402990655348011,9.04502554739259,9.856286798448599,9.5746875,9.628124999999999,10.103601319265074,10.99837680957057,9.11714814408488,9.352741355515082,9.443166666666668,9.769833333333334,9.788172236157903,10.051030064209554,11.132423585821272,10.605921693558209,11.78821304563492,12.646648313492058,12.860538807619934,13.587150279304337,13.654963568493034,13.549598311905667,5.1241666666666665,5.16375,5.5358206545877735,6.127701706954667,5.4999244231047975,5.981228665614937
2013-05-31,PREMON,11.4,9.4,10.52,14.905,6.6850000000000005,8.791375,8.277374999999994,9.594480583704687,9.834934611491326,11.00172852461402,11.24231567918106,8.527500000000002,9.640624999999998,9.822160791559044,10.486244818400888,12.16291144998742,12.58151250513922,8.802875,9.617333333333333,10.080903341694743,10.040412087138627,12.142096453981395,12.142981921741772,11.343611111111112,12.207398313492059,13.67832328457196,13.795992927458217,16.31616695140645,17.566906919353887,4.840138875,5.235000000000001,5.995492392752665,7.340443283134901,6.529028256175973,6.664413078057889
2013-08-31,MONSOON,6.734,7.1850000000000005,5.747999999999998,5.25,2.3466666666666667,8.486500000000001,8.843249999999994,8.450288350222813,8.502969207152143,6.521100299102929,3.7662189296363078,6.683750000000001,9.50875,8.767296474935428,8.490603005425223,7.360915978559984,7.352351633855889,8.208749999999998,9.268999999999998,8.347742005016846,9.468820834015904,7.4764159688327485,7.656989259334681,10.995833333333335,11.369027777777774,10.306993970743175,12.646127095265141,9.393296487433705,9.587064136997208,4.3094444166666666,5.0133333333333345,4.5359621023182655,3.455609262226811,4.495185417977734,4.573627407534557
2013-11-30,POMKH,6.7200000000000015,1.7,8.595,10.116666666666667,3.051111,8.1475,8.739499999999994,7.758173010133688,7.698174459057957,7.662400838157828,7.943609168133799,5.835,7.54625,5.940377884961256,4.118096381753312,7.453217694656096,6.254038843953197,8.0935,8.336749999999999,8.446645203010107,9.303795201160929,9.092608411716654,9.13253776700401,10.921909722222223,11.31819444444444,10.230863049112571,12.255441426169224,11.137705228297754,10.156676467663196,3.891944416666667,4.666944416666667,3.9420216613909593,2.518124676473293,4.668951067426504,4.387896290435368
2014-02-28,POMRB,8.08,5.0,7.459999999999999,12.422222222222226,3.725,7.589437500000001,8.233499999999994,7.886903806080213,7.851978850690435,9.222579637856304,8.264767903489105,5.40875,5.821250000000001,5.5642267309767535,3.7119012493529686,7.947902072571532,7.421004042688252,7.754749999999999,8.080749999999998,8.051987121806064,9.025557239080639,9.306781975716966,8.689084054989488,11.643159722222222,10.67347222222222,11.107406718356433,12.21668407865588,12.663043087224738,13.641974923487883,3.9923610833333334,3.9519444166666675,3.8552129968345756,3.0747337242645183,4.7597560679712645,5.358142361749557
2014-05-31,PREMON,10.712,9.51,10.621999999999998,16.892500000000002,6.205,7.04175,8.061499999999993,9.016942283648127,9.185396525089999,10.64215072622102,10.205726140612333,5.520625,5.848750000000001,7.142536038586052,7.13757465301208,9.859726917674717,8.068665154719055,7.284125,8.10625,9.079992273083636,9.154512841163683,10.535836419600848,10.434346235788158,12.457013888888891,11.170347222222219,13.421444031013861,12.807165734142275,14.994572783258667,15.577226505413623,4.449513874999999,3.831944416666668,4.795127798100745,6.657975366221713,5.167537619417371,5.296126578710906
2014-08-31,MONSOON,2.9575000000000005,3.665,2.9360000000000004,9.0325,3.63,7.4030000000000005,7.117374999999994,6.593165370188876,6.387528174689612,6.081394540985446,5.20478289300831,6.1225,4.96875,5.751521623151631,5.407658083809361,5.535225819298063,5.178174992411483,7.260624999999999,7.40325,6.622395363850182,8.361771866481199,6.341070190590061,6.374630017713728,13.066706349206349,12.115972222222219,11.665866418608317,12.266474831514891,8.759127014954787,8.74346618060179,4.737500000000001,4.152777750000001,4.329076678860448,5.119820336672758,3.3920595315338966,3.9960470329800732
2014-11-30,POMKH,6.115,6.115,7.642,12.845,5.425,7.649312500000001,6.966124999999994,6.401899222113325,6.191086253709817,6.408588989423425,5.688617732168594,6.2093750000000005,6.072500000000001,5.896912973890979,5.819768042817685,5.292276167586831,5.003352892504466,7.421,7.165000000000001,7.030237218310109,8.222154069196055,7.491039082554773,7.527346651249045,13.313013392857144,12.798055555555552,12.137519851164992,12.296510270424074,11.421045960639699,11.060896953669273,4.9087499999999995,4.746250000000002,4.767446007316268,5.867809217529197,4.265295957835516,4.646090754362162
2015-02-28,POMRB,11.575,5.4,8.225000000000001,14.571428571428573,3.655,8.0115625,7.839874999999994,8.471139533267994,8.657574929833938,8.127063937888723,8.501586044356774,6.38625,6.172500000000001,5.698147784334587,5.604160962652353,7.088135418197724,7.209762770627476,7.9437500000000005,7.356250000000001,7.508142330986066,8.168598826109433,7.882532584412741,7.178035351276459,13.849575892857143,13.33535714285714,13.111083339270424,12.567967050468205,13.454301760019225,13.92499122507406,5.0874999999999995,4.728750000000002,4.322467604389761,4.194731997857254,5.170198647533201,6.052539908636733
2015-05-31,PREMON,9.1875,9.805,11.14,16.71375,7.645,8.773125,7.458749999999994,8.757683719960797,9.019660238299624,10.666622211410477,11.508836877651932,6.538125,6.246250000000002,7.340888670600752,8.844814678565099,9.249229012038597,9.687858459941799,8.49575,7.485750000000001,8.960885398591639,8.465185217224938,9.716054268568918,9.580144416213646,14.560357142857143,13.29066964285714,14.552150003562256,13.122369049271848,16.067928827949395,16.507426293626203,4.916875,5.088750000000001,5.651480562633856,7.943369975232659,5.4371625635677985,5.309114171834129
2015-08-31,MONSOON,7.38,4.785,6.599999999999999,13.50375,3.62,8.970500000000001,8.564374999999993,8.206610231976477,8.378578579126172,5.7279502696499405,4.372944962104809,6.781875,6.526250000000002,6.318533202360451,7.231512424989365,5.10389786478617,5.249962659137594,8.789874999999999,8.401750000000002,8.016531239154983,8.189923341784239,5.890759477442086,5.587544066840184,14.832232142857146,14.408482142857139,14.132790002137353,13.191628457148061,9.572373019562113,9.221940047979789,4.636875000000001,5.0862500000000015,4.838888337580314,5.086024922754054,4.004721198343637,4.597091290455547
2015-11-30,POMKH,7.785,6.21,8.394,14.06,4.07,8.996500000000001,8.981874999999993,8.037966139185887,8.17676031099745,7.220372489983426,7.02726131900322,6.728125,6.550000000000001,6.27511992141627,6.826175880222498,5.167907900217451,5.474789935061484,8.0025,8.58975,8.16751874349299,8.160290755549505,8.18005206364184,8.08219328365977,14.474263392857145,14.71223214285714,14.103674001282412,13.332655905399479,12.994198500241712,13.073434342192488,4.304374999999999,4.747500000000001,4.531333002548188,3.9906865968241987,4.695455599813375,4.713454565505552
2016-02-29,POMRB,11.484000000000002,7.255,9.826,15.531428571428574,2.77,8.9745,8.959124999999993,9.416379683511533,9.808046499453468,9.148233822091743,9.559349480580789,6.5181249999999995,7.013750000000002,6.667071952849762,7.211353803616239,7.0071733271257415,7.432311743136406,7.016249999999999,8.99,8.830911246095795,8.30307939036428,8.590100513932978,7.8689998546939846,13.182388392857145,14.952232142857142,14.674775829340877,13.668487936272522,14.953052397460572,14.730854338704022,3.96625,4.526250000000001,3.826799801528913,2.5383301263928004,5.077128312959161,5.052688617642427
2016-05-31,PREMON,9.4865,7.52,3.24,12.89,5.87,8.78325,9.033874999999993,9.44442781010692,9.8421434836081,11.4164465432948,10.421082906647968,6.28125,6.442500000000001,7.008243171709857,7.620593646511065,9.551333774145636,10.191105495160617,6.726999999999999,7.015000000000001,6.594546747657477,7.652065940720488,10.672294297979098,10.552536990313962,12.290357142857145,13.99629464285714,13.960865497604527,13.610129436261065,17.454760470594707,17.024672669469716,3.913125,4.082500000000001,4.644079880917348,5.576291828868908,5.1119777836036295,5.1613759602862626
2016-08-31,MONSOON,6.905,5.39,6.61,6.9925,2.69,8.249,8.915124999999993,8.428656686064151,8.635077092720733,6.36778315232466,4.486961754784509,5.521875,6.593750000000001,6.360945903025915,6.352153279115088,4.894094834583918,5.220809771796309,6.507000000000001,7.017500000000001,6.600728048594486,7.479123244102746,4.394713583446238,4.3359176855592265,11.46997023809524,12.36848214285714,11.173519298562717,12.731859109602137,9.876768709060123,10.059266631027858,4.249375,3.8500000000000014,3.8624479285504085,3.577471616296994,3.2545958328153777,3.677114108310787
2016-11-30,POMKH,6.73,3.71,6.07,13.435,4.575,7.730812500000001,8.651374999999994,7.749194011638491,7.8220510778764405,7.588210105939486,7.297717054555169,5.135,5.968750000000001,5.300567541815548,4.475323000681892,5.119329118250822,4.965029785751698,7.5896875,6.4365000000000006,6.388436829156692,7.2640629950468805,7.0990702420139655,7.095132058566926,10.43340277777778,12.21223214285714,12.07811157913763,12.81090148619395,11.882725397310498,11.699446056098221,4.5375,3.976250000000001,4.147468757130245,4.456357085626343,3.8926090106121345,4.117769604196395
2017-02-28,POMRB,8.265,3.68,10.39,9.593333333333334,4.955,7.508125,7.846624999999994,7.9555164069830955,8.050800932955132,9.168929635126574,10.913835364854746,5.245625,5.075000000000001,4.652340525089329,3.4527492862625344,6.473534317941356,6.974192657673187,8.8084375,6.577500000000001,7.989062097494015,7.584787254993849,7.163134490703868,6.691906755696213,10.411284722222222,10.727708333333329,11.08420028081591,12.351673748065494,13.942638257417913,14.62399861059313,4.670000000000001,4.522500000000002,4.4704812542781465,5.279062729823347,4.6576113286175875,4.847817414578471
2017-05-31,PREMON,8.56,8.0,11.3375,10.535555555555558,5.99,7.537083333333334,7.614999999999995,8.197309844189856,8.325048950038274,10.646726195800953,7.715525015189813,5.503125,5.195000000000001,5.991404315053598,6.118950415826221,8.41590375392341,8.266706528621864,9.295625000000001,8.601875,9.32843725849641,7.977263587151969,9.794859223273217,9.053407684497833,10.088784722222222,10.139097222222219,10.864742390711768,12.058514275419078,15.42067957854841,13.768564495165961,4.710625,4.552500000000001,5.078288752566888,6.6781276317184775,5.455844268501368,6.1033595533101
2017-08-31,MONSOON,6.05,5.795,8.2625,9.17,3.63,7.545208333333333,7.401249999999994,7.338385906513913,7.3156310418208035,5.5598119386598714,6.6540575083602915,6.315625,5.296250000000001,5.9128425890321585,6.433181874298708,4.078308312154532,4.222809038939,9.451875,9.015,8.902062355097845,7.958588051003057,6.002687973556349,5.9513011176634185,9.561805555555555,10.68347222222222,10.186845434427061,11.601690775592196,7.776136124520301,8.25789492779567,4.74,4.7875000000000005,4.498973251540132,4.5324230712781866,3.5328470904260625,3.609730315922418
2017-11-30,POMKH,7.816666666666667,5.365,8.315000000000001,8.6775,3.96,7.4175,7.672916666666661,7.529698210575015,7.53617649926656,6.768764879010018,6.604722989913688,6.891249999999999,5.710000000000001,5.693705553419296,6.153743655250806,4.545098385400066,5.114673229896951,8.821406249999999,9.57625,8.667237413058707,7.948421671530886,8.721882733223147,8.47244217250555,9.776666666666666,9.49409722222222,9.583107260656238,11.116796914344166,10.670823637739755,12.400162876869455,4.83875,4.633750000000001,4.28338395092408,3.7769642110760406,4.364818708030548,4.5463394662157945
2018-02-28,POMRB,7.243333333333332,8.524999999999999,9.395,10.134999999999998,5.805,7.492500000000001,7.417499999999993,7.415152259678342,7.400746460302186,8.814534749777781,9.851496640610145,6.569375,6.921250000000001,6.826223332051577,8.208319039826533,6.3403992066038395,7.244368302982354,8.270833333333334,9.3275,8.958342447835225,8.066778342553384,8.960856069765427,8.66950810159514,9.44986111111111,9.629513888888885,9.803864356393742,10.877202983380679,11.994180912680669,11.318432167031725,4.812499999999999,4.846250000000001,4.892030370554448,5.561125170844721,4.811160055274549,4.5537752257669295
2018-05-31,PREMON,8.56,7.76,7.28875,11.712777777777779,5.93,7.067916666666666,7.417499999999993,7.873091355807006,7.936709483607945,10.129531334819534,7.626646041144131,6.174062500000001,6.86125,7.199733999230946,8.908795003744032,9.267787182229629,9.988800390153235,8.086979166666667,8.315312500000001,8.290505468701134,7.922229552179306,10.821585285831498,10.228687356067793,9.201215277777777,9.92381944444444,10.567429724947356,10.881587282550008,13.989515684446088,12.338142441805662,4.8321875,4.831250000000001,5.3072182223326685,6.539220599786934,5.813522740669679,6.3779318462593295
2018-08-31,MONSOON,6.65,3.46,7.906666666666666,5.378333333333333,3.48,,7.567499999999993,7.383854813484203,7.364892099539971,5.168801509753883,6.139397691531304,,6.2775,5.703840399538568,6.082662777727442,4.7141418752283,5.827728547612181,,8.226354166666667,8.136969947887348,7.868470962243336,5.624764742090857,5.88416035734204,,8.975902777777772,8.491791168301747,10.022193584400469,6.8868332174701985,8.632200259518978,,4.793750000000001,4.576330933399601,4.229252446432169,3.7681040759898794,3.6296022780116135
2018-11-30,POMKH,3.82,4.5375,7.2,10.48,4.2675,,6.568333333333325,5.958312888090521,,6.6195396989247826,6.904507027390915,,6.070625,5.237304239723141,,4.593096127959875,4.46847746842881,,7.947604166666667,7.762181968732408,,8.349556705507844,8.159065705151198,,9.426527777777773,9.287074700981048,,9.178589407858329,9.760279607639589,,4.870625,4.452798560039761,,4.4871569390010535,4.362458059721957
