Date,Season,Kantamal,Baudh Sadar,Harbhanga,Kantamal_Trend,Kantamal_SMA,Kantamal_EWMA,Kantamal_DES,Kantamal_TES,Kantamal_ARIMA,Baudh Sadar_Trend,Baudh Sadar_SMA,Baudh Sadar_EWMA,Baudh Sadar_DES,Baudh Sadar_TES,Baudh Sadar_ARIMA,Harbhanga_Trend,Harbhanga_SMA,Harbhanga_EWMA,Harbhanga_DES,Harbhanga_TES,Harbhanga_ARIMA
2014-11-30,POMKH,2.4433333333333334,2.169,2.1308333333333334,3.2246726190476194,3.165386904761906,2.873501425980115,2.1550682529981726,3.138768719978912,2.922029298941897,3.0235657894736847,2.713545546558705,2.4404891813329344,2.7425858932427034,2.1280623615306498,2.0620034245193954,3.1469028846153844,2.8830505952380925,2.627618423978605,2.090081707320269,2.4934692704945305,2.8163549646224215
2015-02-28,POMRB,3.935,3.7178947368421067,3.8404,3.403020833333333,3.1828869047619057,3.2981008555880686,3.063875546273068,3.9452553488256767,3.9706733549323574,3.2217039473684213,2.8972500000000005,2.9514514035366033,2.8547230645985993,3.232385140575026,3.343064466553665,3.3558874821937326,3.050412499999997,3.112731054387163,3.0255711223343895,3.455769388583519,3.5124592111576907
2015-05-31,PREMON,5.24,5.444210526315789,5.391923076923078,3.7119166666666668,3.2664583333333335,4.074860513352841,4.851212555903579,5.950669076726705,5.948592730763653,3.4962828947368423,3.149881578947369,3.9485550526482776,3.3663731584598326,5.373994192195715,5.437246683919732,3.789620121082621,3.243393269230766,4.024407863401529,5.051775998404664,5.675963124833439,5.8847834245935156
2015-08-31,MONSOON,2.54,1.8430000000000004,2.5103703703703695,3.6111250000000004,3.5395833333333333,3.4609163080117047,3.974729768564932,1.9650748075543973,2.317907151686003,3.7402117224880382,3.293526315789474,3.1063330315889663,3.050455336621859,1.7043320017977486,1.7441211853432392,4.142933547008547,3.4683816951566913,3.418792866189065,4.158898261918586,1.8454945463842316,2.1692180669815126
2015-11-30,POMKH,3.822,3.7910526315789466,4.70074074074074,3.368223214285714,3.88425,3.6053497848070233,4.093567817302931,3.0027171587017554,3.1173575164773863,3.766039544047284,3.699039473684211,3.3802208715849584,3.1878651054123512,2.2707577501666636,2.153309895540039,4.1756936431623926,4.110858547008544,3.9315720160097354,4.911884393896456,2.555529148645202,2.873994942275918
2016-02-29,POMRB,1.75,4.047272727272728,4.0969999999999995,3.3628908730158735,3.3379999999999996,2.863209870884214,2.7276032183089267,4.054118571969528,4.320953504388733,3.7384451168027018,3.781383971291866,3.647041613860066,3.37968257770182,3.636415291862878,3.710740189928067,4.189040776353276,4.175008547008544,3.997743209605841,4.847201930677889,3.9716272019862857,4.2820735919145445
2016-05-31,PREMON,5.4817857142857145,5.321455108359133,5.397403846153847,3.210696428571429,3.3984464285714284,3.910640208244814,4.521631432153822,5.688637565110817,5.253760752426141,3.517708274697439,3.750695116802702,4.316807011659693,3.856437819908371,5.764836719996632,5.433144431425191,4.018010220797721,4.176378739316236,4.557607464225043,5.60977995384405,6.146067576036579,5.640336491380046
2016-08-31,MONSOON,2.255555555555556,1.745,2.6116666666666664,3.3169742063492063,3.3273353174603173,3.248606347169111,3.4319452924914233,1.7845055041431204,2.4210305450218614,3.189709400506614,3.7261951168027023,3.2880842069958156,3.490786470491685,2.0044452642135724,1.722128858154098,3.7579961996336997,4.20170281339031,3.7792311452016927,4.049565078511028,2.2325955653240377,2.2889985462270093
2016-11-30,POMKH,2.8888888888888893,2.123157894736842,3.2312,3.63109623015873,3.09405753968254,3.104719363857022,3.04753382792987,2.8053522849361046,3.1723981966724937,3.1658243034055724,3.3092214325921763,2.822113682092226,3.217822984354774,2.500542612813744,2.2186513234796745,3.8517108287545785,3.834317628205125,3.5600186871210155,3.379009208735916,2.8917904529716316,3.3225503701573436
2017-02-28,POMRB,3.533333333333333,3.0911764705882345,3.486428571428571,3.7412321428571427,3.539890873015873,3.276164951647546,3.258888028449182,3.73779088429053,3.6102478231864716,3.3013123495012033,3.070197368421053,2.9297387974906295,3.174675679844185,3.530966962949262,3.350776164590675,3.96695521978022,3.681674771062268,3.5305826408440377,3.187483730449376,3.9819871435351435,3.800290292486584
2017-05-31,PREMON,6.211428571428571,6.086470588235294,6.757692307692308,3.72440873015873,3.7223015873015877,4.450270399559956,5.572170349583665,5.711804062944932,5.756906333349335,3.361146370829033,3.2614512383900935,4.192431513788495,3.8222766876977476,5.509117806855366,5.295754789629508,3.837727838827839,4.021746886446883,4.821426507583346,5.6732709221652,6.04414582794481,5.532337544022401
2017-08-31,MONSOON,2.407,2.063888888888888,2.1733333333333333,3.7321666666666666,3.7601626984126986,3.6329622397359738,4.251728738051985,1.921902162764096,2.5796637680122325,3.423104575163398,3.341173460612316,3.3410144638286523,3.5241267946631147,1.9290434318617171,1.9274773403232348,3.825868182743183,3.9121635531135497,3.762189237883341,4.023085882548751,2.394963698896711,2.7806027247270495
2017-11-30,POMKH,2.6028571428571428,2.2829411764705885,2.6357142857142857,3.6955,3.688654761904762,3.220920200984441,3.307823324667078,2.9450203289141084,3.159851599471706,3.4650898692810457,3.3811192810457524,2.917785148885427,3.279984667228551,2.494793916195408,2.240416418488813,3.6462327024827026,3.763292124542121,3.3115992570157187,3.111405923207427,2.9458666907286575,3.0495278425449523
2018-02-28,POMRB,3.881428571428572,3.427058823529412,3.987037037037037,3.5349464285714287,3.7756785714285717,3.4851235491620933,3.544302536689084,3.8086275306061244,3.522190339695732,3.3540568831699344,3.465089869281047,3.1214946187430206,3.3029191687505532,3.5544601955026067,3.3693472131152706,3.3462544973544976,3.888444240944237,3.581774369024246,3.4653826213430574,3.9186972571498333,3.625044139836847
2018-05-31,PREMON,5.57,6.086470588235294,4.82,3.459214285714286,3.615321428571429,4.319074129497256,5.031404245441263,5.827470651478086,5.929933392755407,3.40765625,3.465089869281047,4.30748500653993,3.9370409026122335,5.587795912024456,5.401258153931919,3.1790235449735453,3.40402116402116,4.077064621414547,4.390245882676649,6.082735172602231,5.998268518793802
2018-08-31,MONSOON,1.764,1.175625,1.7112,,3.4545714285714286,3.2970444776983534,3.324680735453651,1.9151540387075903,2.382153641421852,,3.243023897058825,3.054741003923958,3.425790472848911,1.99382271308131,1.9178421176161868,,3.2884878306878265,3.1307187728487285,2.8796201245904487,2.0761655012776776,2.0146367968082814
2018-11-30,POMKH,2.64,3.6,1.76,,3.463857142857143,3.0342266866190117,,2.835396640018666,2.8918030398511703,,3.572288602941178,3.272844602354375,,2.391214058988216,2.0437584214067317,,3.069559259259255,2.5824312637092373,,2.600462851683817,2.9994022670206553
