Date,Season,Neemuch,Nimbahera,Manasa,Neemuch_Trend,Neemuch_SMA,Neemuch_EWMA,Neemuch_DES,Neemuch_TES,Neemuch_ARIMA,Nimbahera_Trend,Nimbahera_SMA,Nimbahera_EWMA,Nimbahera_DES,Nimbahera_TES,Nimbahera_ARIMA,Manasa_Trend,Manasa_SMA,Manasa_EWMA,Manasa_DES,Manasa_TES,Manasa_ARIMA
2015-05-31,PREMON,9.22,16.26076923076923,10.052666666666667,5.770258522727272,5.5981767676767635,6.984773472097236,6.100413493610914,8.996020881594331,9.380245763710702,10.913557692307691,10.84538461538461,12.713362001014662,10.212493996375468,13.823150375344056,14.510699840397383,6.644576923076923,6.542795787545784,7.67327131651988,6.984131538800349,10.02859510457352,9.57380315051441
2015-08-31,MONSOON,1.99125,5.683076923076924,3.7753333333333337,6.298642857142856,5.7437670454545415,4.987364083258341,6.067027175529892,2.0385816897298668,1.4412582061144512,11.003846153846155,11.016538461538456,9.901247969839567,10.223353604729715,6.449094133436704,6.488592062219105,6.949173076923077,6.736807692307688,6.114096123245261,6.187126502550398,2.5867199593578754,2.813715682018538
2015-11-30,POMKH,5.35375,8.1,5.926,9.307619047619047,5.796749999999996,5.133918449955004,6.041185723107081,4.739790766030218,4.310736451614041,11.800412087912088,10.810576923076919,9.180748781903741,10.234224849699498,8.370785249500061,7.898852956841214,7.4817380952380965,6.55234615384615,6.038857673947156,6.1417474931218266,5.5613628921413945,5.910120513652613
2016-02-29,POMRB,10.637142857142855,14.744615384615386,9.630000000000004,11.643504464285716,6.800535714285711,7.335208212830144,6.027055418607385,6.734449617840557,6.519602308200288,12.09760989010989,11.197115384615381,11.4062954229884,10.245107899532348,11.987346511923423,11.55252681909589,7.433059523809524,7.3459999999999965,7.475314604368295,7.352667978386678,7.697588822833634,7.518297887269297
2016-05-31,PREMON,29.27666666666667,21.08714285714285,11.138571428571426,11.37683779761905,11.81470238095238,16.111791594364753,6.05379108409275,9.811460444734614,10.761409367551515,11.538564560439557,12.403708791208786,15.27863439665018,10.256002755643014,14.359407886494703,14.969507867792434,7.131059523809523,7.617476190476186,8.940617334049549,9.001327787606687,11.360524822305864,11.551273815678075
2016-08-31,MONSOON,0.6216666666666667,3.2342857142857144,2.3,10.715944940476193,11.472306547619047,9.915741623285518,6.0177820817821,5.610831955099388,9.327377896916772,10.632451923076921,11.791510989010982,10.460894923704393,10.266908538508773,7.452300794784966,8.420979648001321,6.640392857142857,7.248642857142852,6.2843704004297285,7.428868465623043,3.825284190607804,3.340120118212708
2016-11-30,POMKH,4.59,6.076428571428571,4.985333333333332,7.636875,11.281369047619046,7.785444973971311,5.990653864869865,7.7029146256216325,4.192606664166411,9.023482142857144,11.285618131868125,8.707108382794065,10.27782602276721,8.998266072979751,7.1722053746940215,6.1422380952380955,7.013476190476185,5.76475557359117,6.800756611596567,5.770013853723713,5.521619691313055
2017-02-28,POMRB,6.11375,9.519285714285717,6.645333333333332,5.346770833333332,10.150520833333333,7.116766984382786,5.967020225334034,9.704712585191743,6.6630382503556325,8.337142857142858,9.979285714285707,9.031979315390725,10.2887552430091,12.32627882926078,11.046224711910982,6.2119880952380955,6.267309523809518,6.116986677488035,6.759394743954821,7.470078342146736,7.503528368412276
2017-05-31,PREMON,9.1675,13.440714285714288,10.138000000000002,5.669218750000001,5.123229166666665,7.937060190629671,5.950211074426144,14.292549556764637,10.93634560557999,8.917589285714287,8.067678571428566,10.79547330352015,10.299696229358625,14.092709182005281,13.36270712779448,6.563821428571428,6.017166666666661,7.725392006492822,7.900810448217151,10.086684598058131,9.926045599554813
2017-08-31,MONSOON,2.41,5.3900000000000015,3.858571428571428,5.98578125,5.570312499999998,5.7262361143778024,5.918739776204599,2.4218099957824784,0.7715633987384005,9.614464285714286,8.606607142857138,8.63328398211209,10.31064855291776,6.38237008036751,5.108492786907184,6.733833333333333,6.4068095238095175,6.178663775324265,6.831110880086761,2.655148381071764,2.831737887866053
2017-11-30,POMKH,5.38125,8.564285714285715,6.241428571428571,7.4602604166666655,5.768124999999999,5.588241668626681,5.893947665991603,5.552486243221811,5.073970128909123,10.478258928571428,9.228571428571424,8.60568467498154,10.321612639604371,8.279424268791574,7.976381174267579,6.809369047619048,6.720833333333327,6.203769693765987,6.623897041743463,5.635411525708568,6.007771534562689
2018-02-28,POMRB,7.854999999999999,12.606428571428568,6.7493333333333325,8.545208333333333,6.203437499999999,6.494945001176008,5.874716440943457,7.902759581067427,8.069461587509494,10.917122252747252,10.000357142857137,10.205982233560352,10.33258853392436,11.956463789860898,12.568323228583102,6.8288690476190474,6.746833333333326,6.4219951495929255,6.612059842296202,7.863240177382629,7.813961981921485
2018-05-31,PREMON,19.222083333333334,17.263928571428572,10.638285714285717,8.323880208333334,8.717083333333331,11.58580033403894,5.8804693026437835,12.750097510967063,16.88014394809953,10.095048076923076,10.956160714285708,13.02916076870764,10.343576271121355,14.099159844676187,15.716571130365413,6.434404761904761,6.871904761904754,8.108511375470043,7.927720368113711,10.370110673607453,9.942174360286714
2018-08-31,MONSOON,1.035,5.077692307692309,3.5142857142857142,,8.373333333333331,7.365480200423363,5.8464626236633475,3.423247910385272,2.2062608436169224,,10.878083791208786,9.848573384301508,10.354575242764712,6.804248783310154,5.625199808179102,,6.7858333333333265,6.2708211109963115,6.743511967086566,3.0208718221383526,3.254255768350828
2018-11-30,POMKH,4.985625,2.3,3.43,,8.27442708333333,6.413538120254017,,6.181177003722938,4.57566473981355,,9.312012362637356,6.829144030580904,,8.621391914750864,7.625856862295468,,6.082976190476184,5.134492666597787,,5.7316893324532305,5.840085486454115
