Date,Season,Lalaurikhera,Bisalpur,Puranpur,Bilsanda,Marori,Amariya,Lalaurikhera_Trend,Lalaurikhera_SMA,Lalaurikhera_EWMA,Lalaurikhera_DES,Lalaurikhera_TES,Lalaurikhera_ARIMA,Bisalpur_Trend,Bisalpur_SMA,Bisalpur_EWMA,Bisalpur_DES,Bisalpur_TES,Bisalpur_ARIMA,Puranpur_Trend,Puranpur_SMA,Puranpur_EWMA,Puranpur_DES,Puranpur_TES,Puranpur_ARIMA,Bilsanda_Trend,Bilsanda_SMA,Bilsanda_EWMA,Bilsanda_DES,Bilsanda_TES,Bilsanda_ARIMA,Marori_Trend,Marori_SMA,Marori_EWMA,Marori_DES,Marori_TES,Marori_ARIMA,Amariya_Trend,Amariya_SMA,Amariya_EWMA,Amariya_DES,Amariya_TES,Amariya_ARIMA
2016-02-29,POMRB,2.99,4.63,2.775,4.21625,3.4,4.5425,3.431666666666667,3.493333333333331,3.3008615548044067,3.5916180960585526,3.6894161698533448,3.2877478243893874,4.4399999999999995,4.37125,4.427593212791647,4.024692817061096,4.152992170138733,4.2446023685870236,2.653125,2.62125,2.6076406606257234,2.6656921219972456,2.6701674268861075,2.5627593778698508,4.3859375,4.430312500000002,4.365241542986272,4.216630042392228,4.224096549390072,4.562569100118103,3.955,3.8924999999999965,3.73171893376084,3.759771962003222,4.118932680871194,3.925542538648247,4.389375,4.473125000000005,4.52213463360086,4.517925080775315,4.605221363294818,4.613149814081089
2016-05-31,PREMON,4.44,5.475,3.465,5.0,5.035,4.335,3.1272916666666672,3.6566666666666645,3.7565169328826444,3.9896710654400813,4.350834577994265,3.784759813805807,4.175625,4.56875,4.846555927674988,4.1884614595933405,5.268012269122808,5.159232519422727,2.6081250000000002,2.6687499999999997,2.950584396375434,2.8483596005662943,3.416076121812986,3.2515800718509373,4.1290625,4.492812500000002,4.619144925791764,4.225788139294687,5.034493400362866,4.861807417495857,3.870625,3.993749999999997,4.253031360256504,4.0686374821092715,4.7980057768846205,4.619571473927272,4.413125000000001,4.414375000000005,4.447280780160516,4.477704498036548,4.867530011821043,4.694273604234457
2016-08-31,MONSOON,1.846666666666667,2.37,1.655,3.04,2.81,3.65,3.0097916666666666,3.2066666666666648,2.9925768263962533,3.2412034344842175,2.4001924080707466,2.278140429219347,3.8862500000000004,4.31125,3.8559335566049926,4.119019902658982,3.2756834604460234,3.1685566669157135,2.5256250000000002,2.6374999999999997,2.43235063782526,2.685381545053372,1.7942628680167174,1.9061809428163015,3.91140625,4.279062500000002,3.9874869554750583,4.232068655918572,3.8068650602946854,3.56956209003367,3.889375,3.9162499999999962,3.6758188161539023,3.862822900039521,3.056652514544977,2.9218635763532204,4.5065625,4.364375000000004,4.128368468096309,4.266564176612762,3.7053550024471624,3.6999357164075644
2016-11-30,POMKH,2.915,3.685,2.42,3.66,4.055,5.32,2.931666666666667,3.047916666666665,2.961546095837752,3.0394316141464146,3.0323004090980183,2.6069317431918404,3.6743750000000004,4.04,3.787560133962996,4.142689317705845,3.8925010032994396,3.67217332233617,2.464375,2.57875,2.427410382695156,2.6621936855191297,2.6088547997355804,2.5298862366430734,3.8125,3.979062500000002,3.8564921732850355,4.239261331795491,3.84723009959491,3.271350734340584,3.8493749999999998,3.824999999999996,3.827491289692341,3.933402418839336,4.055300004477009,3.967196210809633,4.580625,4.4618750000000045,4.605021080857785,4.498564236488117,4.817114451111759,4.813916728488559
2017-02-28,POMRB,2.685,3.4000000000000004,2.35,3.675,3.915,4.9,2.9470833333333335,2.971666666666665,2.8509276575026514,2.8024039513191994,3.3613983145888215,3.0185865706199535,3.84875,3.732500000000001,3.6325360803777977,4.141766461024434,4.172017634270354,4.112364139192483,2.4962500000000003,2.4724999999999997,2.396446229617094,2.6237047625434173,2.7454177899150736,2.6436233914505625,4.03875,3.8437500000000027,3.783895303971021,4.246477913205439,4.255177701944729,4.008024518292482,3.82875,3.9537499999999963,3.8624947738154045,3.964550806782737,3.748355427545528,3.5891635938465654,4.5475,4.551250000000004,4.723012648514671,4.611684641274448,4.639221634527144,4.741099863363975
2017-05-31,PREMON,4.12,5.01,3.4,4.75,4.2,4.57,2.9968749999999997,2.891666666666665,3.358556594501591,3.225405113323612,4.029010886839785,3.7561483894351904,4.165625,3.6162500000000013,4.183521648226678,4.256686387881363,5.122842645648532,4.910369592217635,2.5431250000000003,2.45625,2.7978677377702565,2.7779755961645773,3.4076531282161686,3.3544080413759034,4.507499999999999,3.7812500000000027,4.170337182382613,4.255277698320497,5.065574552388698,4.631049233353071,3.91875,3.7449999999999966,3.997496864289243,4.051759580862176,5.027452983582391,4.885470804550998,4.46375,4.610000000000004,4.661807589108802,4.629784817385118,4.762055819392707,4.680158272845591
2017-08-31,MONSOON,2.29,4.23,1.975,5.1,3.48,3.15,3.070625,3.0024999999999977,2.9311339567009544,2.8513915586862084,2.0788594753778806,2.1134044093932154,4.3775,4.081250000000002,4.2021129889360065,4.310897661150684,3.088469396514204,2.9676060825859785,2.6,2.53625,2.468720642662154,2.6624647145568803,1.6925460627583429,1.7053671327279316,4.846875000000001,4.296250000000002,4.542202309429568,4.264597180944729,3.837946212060774,3.4232698698396513,3.9550000000000005,3.9124999999999965,3.790498118573546,3.969126542066246,2.947832274903596,2.850264135759461,4.39875,4.485000000000004,4.057084553465281,4.281934982717638,3.804969172839635,3.8235175277541664
2017-11-30,POMKH,2.87,4.36,2.475,5.35,4.105,5.15,3.17,2.991249999999998,2.9066803740205724,2.7824070902044835,2.916741085149973,2.8370353993468846,4.5340625,4.250000000000002,4.265267793361604,4.371315309185707,3.974410750085501,4.178983064659822,2.6540625,2.55,2.4712323855972924,2.6394204994348454,2.5272193735798387,2.518624772971845,4.973468749999999,4.718750000000003,4.86532138565774,4.274290220975712,3.878311253235705,4.207702612516576,4.0371875,3.924999999999997,3.916298871144128,4.022825440622479,4.129585225586565,4.023395935447363,4.296437500000001,4.442500000000004,4.494250732079169,4.466916285219726,5.062052785445146,4.9136221433128835
2018-02-28,POMRB,3.3200000000000003,4.42,2.75,4.7,4.155,4.55,3.1181250000000005,3.149999999999998,3.0720082244123437,2.9302169846172657,3.2648266802965313,2.9765432667116065,4.374375,4.505000000000003,4.3271606760169625,4.43273452732604,4.331894171036924,4.3113418170678575,2.6218749999999997,2.65,2.582739431358376,2.6662776680905864,2.5892760653348375,2.5398967389865734,4.8219375,4.975000000000002,4.799192831394644,4.283033588280361,4.2862588571183196,4.731879179313214,3.886875,3.9849999999999977,4.011779322686476,4.080827327405376,3.917525264798914,3.797718560228125,4.269125,4.355000000000004,4.516550439247501,4.490346867323599,4.757142923350619,4.798101257954517
2018-05-31,PREMON,4.28,5.2425,3.4325,4.73775,4.6175,4.1015,3.0490625,3.1899999999999977,3.5552049346474064,3.4845391753645294,4.1293070137093855,4.073515131106912,4.1434375,4.563125000000003,4.693296405610178,4.551681680993983,5.395789773433578,5.31121902515379,2.5821875,2.6581249999999996,2.9226436588150255,2.817158438061203,3.4775691199592726,3.4117398959898853,4.5663125,4.971937500000003,4.7746156988367865,4.291837147738303,5.096655708480662,5.091287827650355,3.6812499999999995,4.089374999999998,4.254067593611886,4.234072944903741,4.624991101693305,4.4467281168129205,4.311,4.237875000000004,4.350530263548501,4.397380661308376,4.67162160773961,4.551454830766369
2018-08-31,MONSOON,1.715,2.72,1.685,3.9,1.86,3.4,,3.046249999999998,2.8191229607884436,2.883558132461125,2.195222064345945,2.2247321203986883,,4.185625000000003,3.9039778433661065,4.480376575866831,3.356099403228957,3.308100790361073,,2.585625,2.4275861952890154,2.6399799806682136,1.884506441694861,1.8107105289967969,,4.671937500000002,4.424769419302072,4.299413115963791,3.8690273681127643,3.5275519633434333,,3.6843749999999975,3.2964405561671315,3.768065324152932,3.377104581174811,3.2533330977161037,,4.300375000000004,3.9703181581291007,4.13487049746196,3.5110477459538605,3.4192641395140404
2018-11-30,POMKH,2.8925,4.0225,2.4475,4.505,4.08,5.235,,3.051874999999998,2.848473776473066,,2.847056268849908,2.6290916426314634,,4.101250000000003,3.951386706019664,,4.0083560777541525,3.9208692148161055,,2.57875,2.4355517171734093,,2.5260242908910646,2.4346099489851802,,4.460687500000002,4.456861651581243,,3.9093924081502074,3.751467971072126,,3.678124999999997,3.609864333700279,,4.125414561902451,4.075627462121395,,4.3216250000000045,4.47619089487746,,5.08874616975596,5.0916980725922265
