Date,Season,Lehragaga,Malerkotla- I,Sherpur,Maler Kotla - Ii,Bhawanigarh,Andana,Amargarh,Dhuri,Sunam,Sangrur,Lehragaga_Trend,Lehragaga_SMA,Lehragaga_EWMA,Lehragaga_DES,Lehragaga_TES,Lehragaga_ARIMA,Malerkotla- I_Trend,Malerkotla- I_SMA,Malerkotla- I_EWMA,Malerkotla- I_DES,Malerkotla- I_TES,Malerkotla- I_ARIMA,Sherpur_Trend,Sherpur_SMA,Sherpur_EWMA,Sherpur_DES,Sherpur_TES,Sherpur_ARIMA,Maler Kotla - Ii_Trend,Maler Kotla - Ii_SMA,Maler Kotla - Ii_EWMA,Maler Kotla - Ii_DES,Maler Kotla - Ii_TES,Maler Kotla - Ii_ARIMA,Bhawanigarh_Trend,Bhawanigarh_SMA,Bhawanigarh_EWMA,Bhawanigarh_DES,Bhawanigarh_TES,Bhawanigarh_ARIMA,Andana_Trend,Andana_SMA,Andana_EWMA,Andana_DES,Andana_TES,Andana_ARIMA,Amargarh_Trend,Amargarh_SMA,Amargarh_EWMA,Amargarh_DES,Amargarh_TES,Amargarh_ARIMA,Dhuri_Trend,Dhuri_SMA,Dhuri_EWMA,Dhuri_DES,Dhuri_TES,Dhuri_ARIMA,Sunam_Trend,Sunam_SMA,Sunam_EWMA,Sunam_DES,Sunam_TES,Sunam_ARIMA,Sangrur_Trend,Sangrur_SMA,Sangrur_EWMA,Sangrur_DES,Sangrur_TES,Sangrur_ARIMA
2002-02-28,POMRB,8.933333333333334,19.31,36.48458333333333,9.31,27.455454545454543,9.68,24.71761111111111,26.018375,14.36,13.195,9.401333333333334,8.966666666666665,8.771285378772298,9.262813436055989,8.78210992481046,8.977244113576765,19.71375,19.265000000000033,19.32119439089665,16.69769395170184,7.982494500476449,17.566435741253592,36.700390625000004,36.70039062500001,35.75329124467055,34.98199869272075,37.63963640818348,38.71359758890222,11.084375,8.885000000000002,8.953065149297398,8.89504251928392,9.99276023862731,9.262454002750662,20.676571969696973,20.676571969696965,21.414360440851297,25.24768729334957,25.568506847655495,26.472669832699875,9.454583333333334,9.731666666666662,9.659734322050443,9.678219791242933,9.175040965034745,9.536115010259254,25.322355902777776,25.32235590277778,25.184631339969904,25.41284698312192,24.91797846498324,24.691460361764523,27.421791666666667,27.421791666666657,26.29572066985074,26.309344436106212,28.988390594034726,29.920953111539234,13.88,13.415000000000001,13.392901261411279,14.091831058501057,13.75144547796846,13.558439745323858,13.01875,13.158333333333331,13.048362399987163,13.306408205756265,12.758632469250573,12.658917514723367
2002-05-31,PREMON,9.382,20.28,35.87583333333333,16.47,26.160833333333336,10.175,24.1965,23.21125,13.55,11.92,9.790083333333333,9.191333333333331,9.01557122726338,9.57971555400593,9.309917203495315,9.199728016425315,20.09875,19.490000000000034,19.704716634537988,17.445812610474324,11.229844843045989,18.02210294682343,36.700390625000004,36.70039062500001,35.80230808013566,35.562385734775646,37.023242537720215,35.899164068099736,12.974699074074074,10.670000000000002,11.959839089578438,10.374916689062536,9.997420574236765,9.345631726184532,22.363465909090912,20.676571969696965,23.312949597844113,26.936945619567947,27.382852483066028,22.411402793306625,9.158125,9.870416666666662,9.865840593230267,9.827725704914997,9.98676691405449,9.672132907437426,25.32235590277778,25.32235590277778,24.789378803981943,25.0975115587357,24.414975425981922,24.170900576021626,27.421791666666667,27.421791666666657,25.061932401910443,26.73712439435847,23.622731941506657,26.770799816287166,14.291249999999998,13.715000000000002,13.455740756846769,13.958408938958192,14.32470447520277,14.076409163495672,13.328333333333333,12.864583333333332,12.597017439992296,13.183787744263858,13.191817690258738,13.223933216836068
2002-08-31,MONSOON,10.82,20.72,40.738333333333344,11.315,15.13,6.75,27.3645,34.335,15.02,14.2,10.177416666666668,9.61133333333333,9.737342736358027,10.323979492752546,10.411903800917937,9.7886900796074,20.418750000000003,19.937500000000036,20.11082998072279,18.284905040448866,9.493840038222046,17.603633064157254,36.700390625,36.70039062500001,37.776718181414736,36.9682665706502,41.87580905333926,40.48680689087118,14.443148148148147,11.498750000000001,11.701903453747061,10.607372003246201,9.089725667146185,8.00549324523063,24.050359848484845,20.676571969696965,20.03976975870647,24.42008626447741,17.198360204512387,13.772638678252159,9.355,9.038749999999995,8.61950435593816,8.954288177127586,9.702180224204998,9.883041035228135,25.32235590277778,25.32235590277778,25.819427282389164,25.616670643700388,27.21420446003984,27.33554889395352,27.421791666666667,27.421791666666657,28.771159441146267,28.824801297758654,37.63254174671499,39.376012263323695,14.63625,14.045000000000002,14.081444454108063,14.720924341937911,14.26243831236441,14.058474937166663,13.570208333333333,13.172916666666666,13.238210463995376,13.57896934753549,13.837576970020434,13.62072074940078
2002-11-30,POMKH,10.74,20.73,33.7028125,20.70759259259259,27.455151515151513,10.505,25.0108125,26.122541666666667,15.22,14.62,10.565124999999998,9.96883333333333,10.138405641814817,10.82821920381328,10.318462339822785,9.80123697905156,20.715,20.260000000000037,20.358497988433676,19.06786969998412,16.9850714959628,18.077898931178925,36.700390625000004,36.70039062500001,36.147155908848845,36.96090247630861,30.346578720164846,30.89940897589132,14.435648148148147,14.450648148148149,15.304179109285272,12.603760781969896,10.12013074780075,8.911400382821597,24.05035984848485,24.050359848484845,23.005922461284488,26.065856406893907,16.30330903377481,18.595461628969282,9.045625,9.277499999999996,9.373702613562896,9.404891291061787,9.37039259093347,8.95946419207874,25.32235590277778,25.32235590277778,25.4959813694335,25.50411709353286,25.090853019809952,24.984351549315825,27.421791666666664,27.42179166666666,27.711712331354427,29.492736074958323,24.424266339946367,26.310245517586452,14.93,14.537500000000001,14.536866672464837,15.177753262305437,14.90426672174863,14.525381365363621,13.950416666666666,13.48375,13.790926278397226,13.984776593274423,13.855209309702328,14.09583022099824
2003-02-28,POMRB,10.602,20.58,36.48458333333333,9.25,27.455454545454543,10.3,24.71761111111111,26.018375,15.15,13.886666666666665,10.72875,10.385999999999996,10.323843385088889,11.125831590903275,10.2569627111835,10.445444725101996,20.735,20.577500000000036,20.447098793060206,19.729934986007166,13.468806276660146,17.957007631742027,36.700390625000004,36.70039062500001,36.28212687864264,37.387949422224935,37.15075123032016,36.906008960851175,14.435648148148147,14.435648148148147,12.882507465571162,12.052759432943546,11.197631815775551,9.318493584490687,25.02446699134199,24.050359848484845,24.78573529495251,27.420204095408494,30.256198191783554,28.651320529343014,9.136875,9.432499999999996,9.744221568137737,9.668195686827866,8.90853351356375,9.393206444244464,25.322355902777776,25.32235590277778,25.184633266104544,25.318790777884182,24.917992009272133,24.6914915670169,27.421791666666667,27.421791666666664,27.034377398812655,30.01152661086671,26.517366283356623,29.004374573146134,15.16,14.735000000000003,14.782120003478903,15.345186811724142,15.579160647948365,15.296437712086206,14.462916666666667,13.656666666666668,13.829222433705,14.149708965335911,13.633985990877246,13.44929068748111
2003-05-31,PREMON,10.815,21.38,35.87583333333333,16.47,26.160833333333336,7.08,24.1965,23.21125,15.11,14.27,10.804,10.744249999999996,10.520306031053334,11.395418211992666,10.857949063946485,10.783561151585035,20.755000000000003,20.852500000000035,20.820259275836122,20.51335701691332,15.5081295906298,18.85904271215579,36.700390625000004,36.70039062500001,36.119609460518916,37.61706994962691,36.5668235364843,35.93243504055992,14.435648148148147,14.435648148148147,14.317504479342698,12.983542879383974,17.585892803517865,16.649038836115402,25.99857413419913,24.050359848484845,25.33577451030484,28.01265625109823,29.492991548730622,23.488462481573606,9.646875,8.658749999999994,8.678532940882642,8.93474546015969,9.985456315702105,9.718207173285279,25.32235590277778,25.32235590277778,24.789379959662725,25.013733601343223,24.414984577082045,24.17093112338667,27.421791666666667,27.421791666666664,25.505126439287594,29.95701414045234,23.51364279330955,25.630642584459263,15.205,15.125000000000004,14.913272002087343,15.398523922511535,15.340522332898866,15.098905871419603,14.667916666666668,14.244166666666668,14.005533460223,14.364053821611279,13.744167989285563,13.755815704534902
2003-08-31,MONSOON,10.696000000000002,19.78,40.738333333333344,11.315,22.92285714285714,10.575,27.3645,34.335,15.3,15.95,10.982,10.713249999999997,10.590583618632,11.521236752555406,11.916502626422481,11.453304570778506,20.38625,20.617500000000035,20.404155565501675,20.75335810293034,15.227025763461022,19.26821326409605,36.700390625,36.70039062500001,37.967099009644684,38.66970413284424,41.453097443363276,40.51965383452868,15.474632523148147,14.435648148148147,13.11650268760562,12.761769282958497,12.50559040111501,11.397893246054993,25.99857413419913,25.99857413419913,24.370607563325763,27.235856438451673,18.514348401765872,23.78556134907852,9.66375,9.614999999999995,9.437119764529584,9.410961738978509,8.77539890048234,8.438393310532403,25.32235590277778,25.32235590277778,25.819427975797634,25.544636901935974,27.214210642911834,27.335583440824745,27.421791666666667,27.421791666666664,29.037075863572557,31.544628132740417,35.660903128114,36.26671188044777,15.302499999999998,15.195000000000004,15.067963201252406,15.529003659909986,15.80493050633254,15.325917280878295,14.789583333333331,14.681666666666668,14.783320076133801,14.898118806404472,15.074815752916203,15.009425009085282
2003-11-30,POMKH,11.466,21.83,33.7028125,20.70759259259259,27.455151515151513,10.76,25.0108125,26.122541666666667,15.3,14.51,11.226750000000001,10.894749999999997,10.9407501711792,11.866544982825742,11.208144659256513,10.775590169720521,19.98625,20.892500000000034,20.974493339301006,21.448142272931452,17.863908624981967,19.277512594821967,36.700390625000004,36.70039062500001,36.26138440578681,38.31886527240655,33.2589054593742,33.91489918060683,16.513616898148147,14.435648148148147,16.152938649600408,14.384130996436312,20.855714271894108,20.998685415535626,25.99857413419913,25.998574134199128,25.604425144056066,27.884811187229342,27.226595808670385,26.376088700710543,10.195625,9.678749999999994,9.96627185871775,9.80418955248612,9.865096729168563,9.640116511910753,25.32235590277778,25.32235590277778,25.49598178547858,25.44456115662465,25.090857197218767,24.98438312472627,27.421791666666664,27.421791666666667,27.8712621848102,31.71279292273424,26.274758729787017,26.944325991477537,15.47625,15.215000000000003,15.160777920751444,15.588017833189802,15.61421045055341,15.351734550943506,15.0,14.65416666666667,14.673992045680281,15.012509716686164,15.303423309410904,15.553010537099535
2004-02-29,POMRB,11.3,16.53,36.48458333333333,17.561875,27.455454545454543,10.18,24.71761111111111,26.018375,15.85,14.97,11.635583333333333,11.069249999999997,11.084450102707521,12.03285482778902,11.084842849258251,11.246548626665733,20.15125,19.880000000000035,19.196696003580605,20.613039073596745,16.86753948581569,19.13802263393324,36.700390625000004,36.70039062500001,36.35066397680542,38.41839029545179,36.943211303984214,36.48530048885863,16.513616898148147,16.513616898148147,16.716513189760246,15.121489539907579,10.140379949229715,9.251994583897124,25.99857413419913,25.998574134199128,26.344836904615455,28.343173475867903,30.605303470797313,28.11361542237452,11.08625,9.648749999999993,10.05176311523065,9.91916811727543,9.331530659354085,9.904016062037279,25.322355902777776,25.32235590277778,25.18463351573159,25.27171816974929,24.91799483170339,24.69152346588966,27.421791666666667,27.42179166666667,27.13010731088612,31.742969908854764,26.414616466172653,27.32599585647533,15.757500000000002,15.390000000000002,15.436466752450865,15.922582053609577,15.808100694210761,15.300452657618273,15.149999999999999,14.925000000000006,14.792395227408168,15.203142126685208,14.67470204558504,14.32352848078343
2004-05-31,PREMON,12.075,22.23,35.87583333333333,16.47,26.160833333333336,11.455,24.1965,23.21125,15.8,14.87,11.972729166666667,11.384249999999998,11.480670061624512,12.410423341747721,11.636789844091213,11.527143905062157,20.277083333333334,20.092500000000037,20.410017602148365,21.27254880325512,17.363618093069313,19.881969092006447,36.700390625000004,36.70039062500001,36.16073171941659,38.3425891434629,36.347990573014656,35.931788570390864,16.513616898148147,16.513616898148147,16.617907913856147,15.520755491884088,17.779699113122835,16.54267849733138,25.99857413419913,25.99857413419913,26.27123547610261,28.18904810398816,29.405348886221216,25.007626747908738,11.125,10.742499999999993,10.61305786913839,10.366242512640946,10.246016998717918,9.435289782888526,25.32235590277778,25.32235590277778,24.789380109438955,24.978557028433325,24.414986484031914,24.170962349748788,27.421791666666667,27.42179166666667,25.56256438653167,31.224844145340768,23.56826841256658,24.32032263653306,16.162499999999998,15.562500000000004,15.581880051470518,16.045912356356435,15.884327257846543,15.650030523024526,15.3525,15.075000000000006,14.8234371364449,15.333478700696281,14.852264399924614,15.119815886788313
2004-08-31,MONSOON,12.706666666666667,20.25,40.738333333333344,11.315,22.92285714285714,13.325,27.3645,34.335,16.86,16.55,12.170416666666668,11.886916666666664,11.971068703641375,12.894312925375583,12.877016598059946,12.281441075908896,20.829583333333332,20.210000000000036,20.34601056128902,21.315745984418403,16.485481318781964,18.394076175860036,36.700390625,36.70039062500001,37.99177236498329,39.113383288510406,41.22494301984255,40.51901568279462,16.513616898148147,16.513616898148147,14.496744748313688,14.857830021552257,12.635583524988283,11.348423615216628,25.99857413419913,25.99857413419913,24.93188414280442,26.856759056111237,23.285575538609653,25.15917815413807,10.587499999999999,11.429999999999993,11.697834721483034,11.220909610605178,10.266785514921377,10.562077047065467,25.32235590277778,25.32235590277778,25.819428065663374,25.52048682067239,27.21421193132292,27.33561875559279,27.421791666666667,27.42179166666667,29.071538631919005,32.364911513794404,35.02916607374113,34.75528222202105,16.485,15.952500000000004,16.093128030882312,16.695048039853145,16.404426100956755,15.840104633077361,15.5175,15.225000000000005,15.514062281866941,15.800579376630328,16.137826920246248,15.883651964012945
2004-11-30,POMKH,12.1525,22.366666666666664,33.7028125,20.70759259259259,27.455151515151513,8.32,25.0108125,26.122541666666667,16.98,15.53,12.459583333333335,12.058541666666665,12.043641222184824,13.020558915131238,12.565168941483797,12.28589855533727,21.41875,20.344166666666702,21.154273003440075,21.86280313996451,18.963741059694613,20.300438974672627,36.700390625000004,36.70039062500001,36.276188418989975,38.5136393432124,33.89332527659209,33.91426886190881,16.513616898148147,16.513616898148147,16.98108388602525,16.115573843570527,21.924462571738363,20.82481226891029,25.99857413419913,25.998574134199128,25.941191091743256,27.109969219120856,28.441739889562015,26.563502600717293,9.941875,10.819999999999993,10.34670083288982,10.399132605256192,11.732994909945232,11.329487045509602,25.32235590277778,25.32235590277778,25.495981839398027,25.430178281965933,25.090858067718337,24.984415401984855,27.421791666666664,27.421791666666675,27.891939845818072,32.12106271333127,26.58761971537615,26.592571144123795,16.814999999999998,16.372500000000006,16.447876818529387,17.055815370581275,16.828921866434666,16.50573169518768,15.829999999999998,15.480000000000006,15.520437369120165,15.9523938356655,15.987683683431893,16.256341818854096
2005-02-28,POMRB,12.195,20.413333333333327,36.48458333333333,17.561875,27.455454545454543,8.32,24.71761111111111,26.018375,16.75,15.27,12.766666666666667,12.282291666666666,12.104184733310895,13.0969923187385,12.1886946236784,12.354047675233359,21.463749999999997,21.315000000000033,20.857897135397376,21.802653510968682,15.67846981185707,15.371793689937634,36.700390625000004,36.70039062500001,36.35954638472732,38.39688199066406,36.875167659279334,36.484678485998856,16.513616898148147,16.513616898148147,17.213400331615148,16.550717936774117,17.935594533145068,17.76524562638153,25.99857413419913,25.998574134199128,26.546896473227772,27.321377272486238,29.30179793977145,27.525814017096327,8.941875,10.354999999999993,9.536020499733892,9.811933977044026,9.910730093926832,10.429852798553677,25.322355902777776,25.32235590277778,25.184633548083262,25.26564990763089,24.917995419843873,24.69153268321795,27.421791666666667,27.421791666666678,27.142513907490844,31.780651537752004,26.480839433356074,26.53824039930638,17.075,16.597500000000007,16.568726091117632,17.090238562997243,17.353817767214935,17.018514412889765,16.24875,15.555000000000007,15.4202624214721,16.0171968393927,15.616422681207482,15.202875647403213
2005-05-31,PREMON,13.493333333333332,23.06,35.87583333333333,16.47,26.160833333333336,8.15,24.1965,23.21125,17.54,17.07,13.102812499999999,12.636875,12.659844173319868,13.598228060897751,12.661784627217274,12.619931439753016,21.626666666666665,21.522500000000033,21.738738281238426,22.39298128581074,20.40632492715968,20.672412203709232,36.8187890625,36.70039062500001,36.166061164169726,38.13887331412066,36.26930226706591,35.93117449491456,16.513616898148147,16.513616898148147,16.91604019896909,16.69928322337088,17.340825984621915,16.508037276880902,26.227930194805193,25.99857413419913,26.39247121727,27.055819009338045,28.08731242093463,24.486994122808486,8.391250000000001,9.528749999999993,8.981612299840336,9.34369715192058,10.095535015335537,10.082344606217088,25.27725434027778,25.32235590277778,24.789380128849956,24.979252012675644,24.414986881398406,24.17097137275199,27.421791666666667,27.421791666666678,25.570008344494504,30.94173865172881,23.641884014494245,23.73198915062509,17.1625,17.03250000000001,16.95723565467058,17.548025175257045,17.01670267346521,16.85084455476867,16.407500000000002,16.105000000000004,16.08015745288326,16.458003070039144,15.604832702060877,15.855750796220802
2005-08-31,MONSOON,13.745,19.78,40.738333333333344,11.315,22.92285714285714,8.63,27.3645,34.335,17.2,17.7,13.564791666666666,12.896458333333335,13.09390650399192,14.034296346847297,14.0505257747768,13.519422464725377,22.083750000000002,21.405000000000033,20.955242968743057,22.02389174658039,18.903792401260652,18.831144719978045,36.9371875,36.70039062500001,37.99497003183517,38.75714028991059,41.13570785317068,40.51840950354427,16.513616898148147,16.513616898148147,14.675624119381453,15.82817279373552,12.199593846313064,11.332585306100507,26.457286255411255,25.99857413419913,25.004625587504854,25.73138432223992,23.86803399598087,25.094456189551497,8.41875,8.354999999999993,8.840967379904201,9.14650017003128,9.172636053412448,9.882340210542111,25.279951388888886,25.32235590277778,25.819428077309972,25.526594876712924,27.214212199794257,27.335628959959983,27.421791666666667,27.421791666666678,29.076005006696704,31.79542632489707,34.86129525369597,34.19090588242648,17.36375,17.11750000000001,17.054341392802346,17.5647542555502,17.97842641474452,17.445807464241657,16.6225,16.392500000000005,16.728094471729953,16.94557933673601,17.281585853833903,17.266950712499423
2005-11-30,POMKH,13.803333333333333,24.14,34.65,20.70759259259259,29.29,8.61,24.65,26.122541666666667,17.34,15.65,13.852500000000001,13.309166666666666,13.377677235728486,14.348605037480416,13.687639239855374,13.384393656332357,22.416666666666668,21.84833333333337,22.229145781245833,22.783034230079792,21.007552340525187,20.799503056963403,36.28270833333333,36.937187500000014,36.65698201910111,38.21287106942209,34.02303914092083,33.91367013591399,16.513616898148147,16.513616898148147,17.088411508665907,16.913325070402873,21.59494732480479,20.769328896879177,26.73718208874459,26.45728625541125,26.718775352502913,26.677749936720566,28.395988439483773,26.790825500226838,8.4875,8.427499999999993,8.748580427942521,8.999869393504838,9.561658527613227,8.705745097583343,25.261937500000002,25.23215277777778,25.351656846385982,25.348347490502068,25.090858249102535,24.984424728649497,27.421791666666664,27.42179166666668,27.89461967068469,31.313407887537362,26.61645746782213,26.37487547035195,17.44875,17.20750000000001,17.168604835681407,17.65068824100043,17.605091046674737,17.38917777517489,16.77875,16.422500000000007,16.296856683037973,16.891034501874813,17.002702846360272,17.013136412850642
2006-02-28,POMRB,14.24,22.29666666666667,36.48458333333333,17.561875,27.455454545454543,8.25,25.1,26.018375,18.0,16.87,14.078541666666666,13.820416666666665,13.722606341437093,14.709409975859929,13.510661044928336,13.672174206236612,23.464166666666667,22.319166666666703,22.256154135414167,22.96016610005637,18.734846994189354,18.983033788501317,35.62822916666667,36.93718750000002,36.588022544794,38.000852052058676,36.89901121175323,36.627833399794596,16.513616898148147,16.513616898148147,17.277796905199544,17.205243555281847,18.36946402209425,17.643211981744365,27.92922077922078,26.45728625541125,27.013447029683565,26.946667350440645,28.91464527579135,27.995552906703324,8.355,8.409999999999993,8.549148256765513,8.792059431883883,8.475697351417253,8.680231254134911,25.196125,25.327750000000005,25.250994107831588,25.291364164231837,24.80096355631445,24.69153205257253,27.421791666666667,27.421791666666685,27.144121802410815,30.78277861097742,26.50340885864244,26.24774843290946,17.5775,17.52000000000001,17.501162901408843,18.059002504507568,17.77934911971814,17.26595569119479,16.74125,16.82250000000001,16.526114009822784,17.111313694637193,16.460714538718587,16.04230301977607
2006-05-31,PREMON,13.75,23.84,30.64,16.47,28.4,8.77,23.67,23.21125,16.97,16.72,14.307708333333334,13.884583333333333,13.733563804862255,14.765057945977066,14.256749699262645,14.384455282891437,24.464166666666667,22.514166666666704,22.8896924812485,23.4799377271347,22.327484140607027,21.44425665396018,35.62822916666667,35.628229166666685,34.2088135268764,36.719529468869005,36.28816721433834,35.940829109400795,16.513616898148147,16.513616898148147,16.954678143119725,17.234959099422202,17.297522986861132,16.486407631095013,28.862613636363637,27.017077922077917,27.568068217810136,27.496768199208965,27.624994238348194,24.5025156610679,8.3125,8.564999999999992,8.637488954059307,8.79239815893689,9.068848967622309,8.536955483642855,25.127999999999997,25.196125000000006,24.618596464698953,24.874510998020117,24.459945532435725,24.170970755402205,27.421791666666667,27.421791666666685,25.57097308144649,29.80351125006677,23.679081274394484,23.518612757436415,17.82875,17.377500000000012,17.288697740845308,17.66711534436223,18.090805162057308,17.890112665944738,16.94375,16.735000000000007,16.60366840589367,17.254472437453323,16.926708604686954,17.39455171166649
2006-08-31,MONSOON,15.296666666666667,27.38,40.738333333333344,11.315,30.22,6.95,27.3645,34.335,18.8,17.75,14.316979166666668,14.272500000000003,14.35880494958402,15.338749924488578,15.140184219632344,14.598232456860321,24.743333333333332,24.414166666666702,24.6858154887491,24.859268628319757,19.842156565746578,18.394076175860036,35.061406250000005,35.628229166666685,36.82062144945918,37.334922115290766,40.85915334803325,39.73335080646441,16.513616898148147,16.513616898148147,14.698806885871834,16.265400259539522,12.13681349964295,11.322556084257377,29.02318181818182,28.84136363636363,28.62884093068608,28.58116912282071,24.43370305305282,26.60310020590546,8.61125,8.144999999999992,7.962493372435585,8.271739408582741,8.638552698823041,8.679891649067459,24.966749999999998,25.19612500000001,25.716957878819372,25.43419215678262,27.07381435433717,27.33562826178181,27.421791666666667,27.421791666666685,29.076583848867894,30.549812395907676,34.82545928754867,34.00241358844849,18.165,17.77750000000001,17.893218644507186,18.514247425220965,17.87748812308248,17.305569916518184,17.2609375,16.747500000000006,17.062201043536202,17.591267204595876,18.060049785726765,17.716382334296465
2006-11-30,POMKH,14.085,24.54,34.65,20.70759259259259,29.46,9.95,24.105,26.122541666666667,17.75,17.22,14.324479166666666,14.34291666666667,14.249282969750412,15.290514969931378,14.951739958093306,14.70913938232029,25.09125,24.5141666666667,24.62748929324946,25.32294462401877,24.696532394153955,22.44858437235901,34.49458333333334,35.628229166666685,35.95237286967551,36.82591581601151,34.4999968761668,34.59492983312069,16.513616898148147,16.513616898148147,17.102321168560138,17.268723852351666,21.523737006390913,20.734099611901165,29.113749999999996,28.883863636363635,28.961304558411648,29.25016282396459,31.335602307533442,28.7027732805805,8.8125,8.479999999999993,8.75749602346135,8.758331719344028,8.68477660109868,8.215547592147445,24.85425,25.059875000000012,25.072174727291625,25.131149112265128,24.995999398799327,24.779137208003505,27.421791666666664,27.42179166666669,27.8949669759874,30.000483267121666,26.61177623567316,26.287464057921632,18.634999999999998,17.88000000000001,17.83593118670431,18.30963609084067,18.615586768020766,18.186219633779537,17.366875,17.140000000000004,17.12532062612172,17.74514827776518,17.308894909021433,17.370942591641704
2007-02-28,POMRB,14.0325,24.13,31.95,17.561875,28.57,9.3,24.355,26.018375,20.28,17.8375,14.497083333333332,14.29104166666667,14.162569781850248,15.201523701052798,14.403820248931721,14.60435596233017,25.278125000000003,24.972500000000032,24.428493575949677,25.547737882929027,22.46363841688325,20.734407741882002,34.49458333333334,34.49458333333335,34.351423721805304,35.85418902678245,36.56728886528468,36.470705531487205,16.513616898148147,16.513616898148147,17.286142701136086,17.492730709482167,18.364304259069755,17.604943563674567,29.085625,29.162499999999998,28.804782735046988,29.46530005369345,30.011157964459407,29.51919943328785,9.32125,8.742499999999993,8.97449761407681,8.919988997891666,8.261991024589863,8.617112438006002,24.834875,24.87362500000001,24.785304836374976,24.91056363646795,24.56009836541341,24.909093376224153,27.421791666666667,27.421791666666692,27.14433018559244,29.438753280741313,26.505848395365692,26.15135038983189,18.72,18.45000000000001,18.813558712022587,19.63330870076659,18.480880641213282,18.208752696009995,17.626875,17.381875,17.41019237567303,18.001309601481132,17.329221406909998,17.00229206559793
2007-05-31,PREMON,14.0175,24.79,30.64,16.47,28.01,9.33,23.515,23.21125,18.45,16.6,15.107291666666667,14.357916666666672,14.10454186911015,15.099433808233963,14.73432865013645,14.685983419280506,25.535,25.21000000000003,24.573096145569806,25.836868033338963,24.83383033545499,22.16960445058156,34.49458333333333,34.49458333333335,32.86685423308318,34.70849182872966,31.852825118719302,31.172155936176,16.513616898148147,16.513616898148147,16.95968562068165,17.46615311435466,17.26574675491251,16.478190663686593,29.085,29.064999999999998,28.486869641028193,29.37578379747081,30.21631454407407,30.353427017268896,10.01625,8.882499999999993,9.116698568446086,9.044087063789428,9.233177749933944,8.886657589151104,24.903000000000002,24.83487500000001,24.277182901824986,24.499395277263538,24.055560790617598,23.87141320459001,27.421791666666667,27.421791666666692,25.57109811135546,28.462584871925483,23.692127396732158,23.44841761231291,18.594375,18.82000000000001,18.66813522721355,19.207610239329124,19.596399795247258,19.28525744007702,18.089375,17.351875,17.08611542540382,17.937958638840062,17.712250560045952,18.108930956904565
2007-08-31,MONSOON,16.41,27.925,40.738333333333344,11.315,30.385,10.46,27.3645,34.335,18.0,19.95,15.8434375,14.636250000000004,15.02672512146609,15.868205443932942,15.5384428293508,15.03532057324303,25.98625,25.346250000000033,25.913857687341885,26.85719664302535,25.81560529815644,25.4615675275555,34.49458333333334,34.49458333333335,36.015445873183246,35.48540329087921,40.71150470351819,40.242255272253466,16.513616898148147,16.513616898148147,14.70181137240899,16.45025045524562,12.10285382960866,11.318783351804749,29.145,29.106249999999996,29.246121784616918,30.01169929224981,29.725876910022166,29.953165429193447,10.35375,9.759999999999993,9.654019141067652,9.456177437606916,8.92124569966174,8.698297838464814,25.064249999999998,24.83487500000001,25.51210974109499,25.112384828452484,26.75031924805142,27.335626489477963,27.421791666666667,27.421791666666692,29.076658866813275,29.232722476430528,34.82005421247248,33.94324508007102,18.426250000000003,18.62000000000001,18.40088113632813,18.7631767036934,19.62287119059674,19.29963679096586,18.4246875,17.901875,18.23166925524229,18.611713382078385,18.62015288437963,18.054917695080995
2007-11-30,POMKH,17.853333333333335,26.05,34.65,20.70759259259259,29.29,12.0,24.65,26.122541666666667,17.545,18.72,16.429270833333334,15.578333333333338,16.15736840621299,16.94340661468832,15.619992162120248,15.281613720472436,26.493750000000002,25.72375000000003,25.96831461240513,27.22289414906684,25.447344893786955,22.820557601395613,34.49458333333334,34.49458333333335,35.46926752390995,35.15918923296513,34.54391179011479,34.70375205329834,16.513616898148147,16.513616898148147,17.10412386048243,17.414896194556405,21.487766738575672,20.72087245411045,29.275000000000002,29.06374999999999,29.26367307077015,30.1440813550378,30.857866177235092,28.956541796833083,10.6475,10.272499999999994,10.592411484640593,10.191397749914465,9.93291175260624,9.6729706338047,25.17675,24.97112500000001,25.167265844656992,25.00439400876386,24.777432128341154,24.328660400029126,27.421791666666664,27.421791666666696,27.895011986754632,28.730215714441496,26.608670504703106,26.257226119714517,18.19125,18.568750000000012,18.05852868179688,18.307470709355567,18.57020022588038,18.103682612895117,18.85125,18.276875,18.427001553145374,18.882854092832723,18.26641504116713,18.77725892196507
