Date,Season,Songadh,Vyara,Valod,Nizar,Uchchhal,Songadh_Trend,Songadh_SMA,Songadh_EWMA,Songadh_DES,Songadh_TES,Songadh_ARIMA,Vyara_Trend,Vyara_SMA,Vyara_EWMA,Vyara_DES,Vyara_TES,Vyara_ARIMA,Valod_Trend,Valod_SMA,Valod_EWMA,Valod_DES,Valod_TES,Valod_ARIMA,Nizar_Trend,Nizar_SMA,Nizar_EWMA,Nizar_DES,Nizar_TES,Nizar_ARIMA,Uchchhal_Trend,Uchchhal_SMA,Uchchhal_EWMA,Uchchhal_DES,Uchchhal_TES,Uchchhal_ARIMA
1999-05-31,PREMON,5.6,6.875,3.74,11.51,7.4835769230769245,4.92125,4.582916666666664,5.017625043464191,4.704403128232146,5.608720034232842,5.189151790813998,5.53875,4.915,5.873724839247872,5.013671198402143,7.456751021613837,7.109506238442592,2.8375,2.7174999999999994,3.1158783721963523,2.992399941152382,4.731560010007162,3.241363498405236,10.412500000000001,10.2,10.710769467549738,10.431553322941005,12.466568062405237,11.302580844424039,5.135352793040293,5.135352793040294,5.936445090333589,6.378253656352173,7.575443948763683,7.483575839147984
1999-08-31,MONSOON,4.165,4.199999999999998,1.95,10.85,3.507833333333333,5.0325,4.8249999999999975,4.676575026078515,4.719050460451192,2.890834346665809,2.8529563539377043,5.76,5.30875,5.2042349035487225,4.794898148582297,3.8296823866786864,3.512293602968763,2.9615625,2.767499999999999,2.6495270233178116,3.00223698225519,1.5237777290814911,1.3076345996874574,10.72875,10.4125,10.766461680529844,10.489452834093754,8.890296170591869,10.330463509793034,5.135352793040294,5.135352793040294,4.965000387533486,5.1875519386304205,3.6026315090726633,3.507832730334168
1999-11-30,POMKH,5.18,5.865,2.84,9.04,4.392846153846153,4.955625,5.017499999999997,4.877945015647109,4.733743405382829,5.103446716936712,4.340286419034792,5.629375,5.768750000000001,5.468540942129234,4.847888721790305,5.412096065566044,4.968810975523089,2.9893750000000003,2.9074999999999993,2.7257162139906868,3.01268929553568,2.6827191766420944,2.262879340578067,11.35,10.4125,10.075877008317907,10.083529661002265,9.924144084415499,9.880402287906875,5.135352793040294,5.135352793040294,4.736138694058553,4.737480754538857,4.490158763350544,4.39284547504527
2000-02-29,POMRB,5.245,6.065,3.5325,12.78,5.157154761904764,4.986875,5.047499999999998,5.024767009388265,4.7484820977388535,5.137709731784444,4.721614246741211,5.54625,5.751250000000001,5.707124565277541,4.922228474544682,6.611242041455175,6.269324932059288,2.9178124999999997,3.0156249999999996,3.048429728394412,3.0236283415547267,3.5011039690980947,2.794738617911639,11.854999999999999,11.045,11.157526204990745,10.708312725916338,10.449623052861323,10.42623910749672,5.135352793040293,5.135352793040294,4.904545121197037,4.872611267307318,5.256579053569076,5.157154222650576
2000-05-31,PREMON,4.865,5.9,3.53,13.95,7.4835769230769245,5.13625,4.863749999999998,4.960860205632959,4.763266676533543,5.7377293318488825,5.2855800996807725,5.538125,5.5075,5.784274739166525,4.96263324632583,7.383866734233143,7.047406782968987,2.8512500000000003,2.9631249999999993,3.2410578370366467,3.0345969957441326,4.7606557207440625,3.36054431825407,12.055,11.655,12.274515722994447,11.465653453912639,13.44740758569609,12.323650519802406,5.135352793040293,5.135352793040294,5.936157841948992,6.4839641843681495,7.584726545152214,7.483576084728953
2000-08-31,MONSOON,5.15,4.51,1.5875,12.45,3.507833333333333,5.23375,5.109999999999998,5.0365161233797755,4.778097289749026,3.0435110439545165,3.175629958710939,5.653125,5.585,5.274564843499915,4.799661821542553,3.7560840225557985,3.6820204474928175,2.8509374999999997,2.8724999999999996,2.5796347022219877,3.044315458075394,1.5528734397481676,1.4615918280695526,11.657499999999999,12.054999999999998,12.34470943379667,11.659440675529526,10.455450463415982,11.977048919939701,5.135352793040294,5.135352793040294,4.964828038502729,5.2171701824988475,3.610337485392268,3.507832865494332
2000-11-30,POMKH,5.39,5.49,2.67,9.04,4.392846153846153,5.659375000000001,5.162499999999998,5.177909674027865,4.792974080368838,5.240824552429969,4.544099192346961,6.07125,5.491249999999999,5.360738906099949,4.80225704444233,5.360753158938073,5.189792462344852,3.3981250000000003,2.8299999999999996,2.6157808213331926,3.0547758526160065,2.711814887193758,2.4010386294772843,11.209166666666667,12.054999999999998,11.022825660278002,10.958001154397758,11.50325219635843,11.317266250019458,5.135352793040294,5.135352793040294,4.736035284640098,4.721282749860895,4.496349795081686,4.392845622172203
2001-02-28,POMRB,5.815,7.36,3.7,9.6,5.157154761904764,5.5625,5.304999999999998,5.432745804416719,4.807897193590217,5.2846555705561045,4.8242514212499366,6.216875,5.814999999999999,6.16044334365997,5.072188664499587,6.487100785040102,6.2243216771309315,3.9046875,2.8718749999999997,3.0494684927999156,3.065945663328617,3.5301996795912824,2.9378124426979504,11.0375,11.259999999999998,10.4536953961668,10.572710224469954,11.396383861526374,11.774963994924931,5.135352793040293,5.135352793040294,4.904483075545965,4.832767910246148,5.261317765240243,5.1571543181907415
2001-05-31,PREMON,7.7,7.95,7.74,13.543333333333335,7.4835769230769245,5.095625,6.013749999999998,6.339647482650031,4.822866784866223,5.860661143372134,5.19335431183532,6.16375,6.327499999999999,6.876266006195982,5.386377082351393,7.285822458450584,6.809001157905487,3.9575,3.924375,4.925681095679949,3.0798127176989794,4.7897514312779,3.393005581962198,11.709166666666667,11.158333333333331,11.689550571033415,11.263376659820603,12.741624120224248,11.881834884808875,5.135352793040293,5.135352793040294,5.936120614558348,6.431510971595549,7.588076286671344,7.483576239565976
2001-08-31,MONSOON,1.54,3.625,1.43,11.483333333333333,3.507833333333333,4.791875,5.111249999999998,4.419788489590019,4.837882937047949,3.4787968464493426,3.578523122171349,5.79375,6.106249999999999,5.575759603717589,5.036470407494108,3.8955770108639705,3.84959918831252,4.1175,3.8850000000000002,3.5274086574079697,3.089556472415988,1.5819691515099583,1.4858638435078184,12.783229166666668,10.916666666666664,11.60706367595338,11.268351722390138,9.869447081181885,11.4743876044984,5.135352793040294,5.135352793040294,4.964805702068342,5.169269455590072,3.612362118469236,3.507832951082174
2001-11-30,POMKH,5.265,5.95,3.25,15.38,4.392846153846153,4.26,5.079999999999998,4.757873093754011,4.852945871112048,5.361790895032157,4.713296893249051,4.99125,6.2212499999999995,5.725455762230554,5.072504696937122,5.417314474718791,5.2485933066702,3.8187500000000005,4.029999999999999,3.4164451944447816,3.1005287856937755,2.7409105989007436,2.452994235231354,13.165208333333332,12.501666666666665,13.116238205572028,12.239128950487832,10.764813778455537,10.26862703637805,5.135352793040294,5.135352793040294,4.7360218827794665,4.685115747432982,4.497113489368287,4.392845716617608
2002-02-28,POMRB,3.51,3.94,4.4,11.8525,5.157154761904764,4.176875,4.5037499999999975,4.258723856252406,4.868055690578423,5.4136633139637,4.995558874283952,4.406875,5.36625,5.011273457338333,4.817101056756492,6.609019207123187,6.420294849106607,3.40625,4.204999999999999,3.809867116666869,3.1122911460346274,3.559295391460072,3.062275144982227,13.305208333333331,13.064791666666665,12.610742923343217,12.089266087416306,13.492476791496538,13.532738292249931,5.135352793040293,5.135352793040294,4.904475034429586,4.809685382544125,5.260884804452036,5.157154384970376
2002-05-31,PREMON,5.75,4.949999999999998,4.65,14.346666666666666,7.4835769230769245,4.3575,4.016249999999998,4.855234313751444,4.883212572144587,5.924640728311402,5.634300264231431,3.9712499999999995,4.61625,4.986764074402998,4.745544906608301,7.20551125459036,7.005610039747038,3.52625,3.4324999999999997,4.145920270000122,3.1242520500273807,4.818847143343738,4.104827403571436,13.049166666666666,13.265624999999996,13.305112420672597,12.596247756983418,14.90034961360138,14.21153588032928,5.135352793040293,5.135352793040294,5.936115789888522,6.421495766576878,7.586510884291922,7.483576346117167
2002-08-31,MONSOON,2.825,1.95,1.22,11.8,3.507833333333333,4.6325,4.337499999999998,4.043140588250866,4.898416622625012,3.226532436219442,3.2115478591363966,3.7562499999999996,4.1975,3.7720584446417993,4.257941033937829,3.599485071353313,3.8082595170737923,3.67875,3.38,2.9755521620000733,3.133984242601645,1.6110648626597017,1.4764903971441463,13.013229166666669,13.344791666666662,12.703067452403559,12.34315434083669,11.485411397660608,13.079453448850668,4.987270947802198,5.135352793040294,4.964802807266446,5.167920147640189,3.6097282436761615,3.5078330101657373
2002-11-30,POMKH,5.425,4.1400000000000015,4.42,13.015,4.392846153846153,4.987500000000001,4.377499999999998,4.595884352950519,4.913668031364432,5.28024534767696,4.8065139759126465,3.6862500000000007,3.745,3.91923506678508,4.157908105402765,5.074190416176762,5.368914438692226,3.7787499999999996,3.6724999999999994,3.553331297200044,3.145855394096491,2.770006309980264,2.5832339927876458,13.375833333333334,12.753541666666662,12.827840471442135,12.455521159570058,11.860479732333271,12.008092228963287,4.777491987179487,5.135352793040294,4.736020145898329,4.688553949447662,4.493474702690923,4.392845782459369
2003-02-28,POMRB,5.5500000000000025,4.03,4.45,13.93,3.9725,5.215000000000001,4.887499999999999,4.977530611770312,4.928966926783402,5.243263771079078,4.753883262543561,3.855,3.7675000000000005,3.963541040071048,4.058255679973583,5.999382021842575,6.0327171581059025,3.8925,3.684999999999999,3.9119987783200267,3.1577802585496633,3.5883911028746818,3.25164834585669,13.3975,13.272916666666662,13.268704282865281,12.766587240191837,13.202333397089465,13.076800568098689,4.610565705128204,4.839189102564103,4.430612087538997,4.133374917955396,5.256304103315383,5.157154434277876
2003-05-31,PREMON,6.55,4.3,5.4,15.17,6.99,5.234375000000001,5.0874999999999995,5.606518367062188,4.944313463461184,5.961233811905769,5.646655313568114,4.203125,3.6050000000000004,4.098124624042629,4.013092536853746,6.6356003542252395,6.6835383779996675,3.7837500000000004,3.872499999999999,4.507199266992016,3.1703659450404325,4.847942854764487,4.181582401935562,13.611875,13.478749999999994,14.029222569719169,13.306822152645275,15.558319210480374,14.88824604511639,4.49573076923077,4.715794871794872,5.454367252523399,5.64360113583092,7.515418715178049,7.199696017866746
2003-08-31,MONSOON,3.845,3.95,1.38,11.15,2.6660000000000004,5.129375000000001,5.342499999999999,4.901911020237312,4.95970776124173,3.2931324826796615,3.1466103803448435,4.3375,4.105,4.038874774425578,3.925670918013715,3.0381729153783397,3.518392090273434,3.4825,3.912499999999999,3.2563195601952097,3.180335462117733,1.6401605742921852,1.4398761252562964,13.553749999999999,13.316249999999997,12.8775335418315,12.712937020983375,12.209600217920386,13.662701505771537,4.547968750000001,4.505336538461538,4.33902035151404,4.2085193334853574,3.5108274344148023,3.390492678139809
2003-11-30,POMKH,4.5600000000000005,4.925,3.39,15.38,4.316000000000002,5.043749999999999,5.12625,4.765146612142388,4.975149995127777,5.430186608503445,4.899737387730434,4.689375,4.3012500000000005,4.393324864655346,3.991405579213749,4.6733441430390625,5.175768687654208,3.1025,3.654999999999999,3.309791736117126,3.1916595323806574,2.799102021651194,2.8434925709322103,13.043750000000001,13.907499999999995,13.878520125098902,13.318839883079903,12.034380330960685,12.309333148180164,4.5944375000000015,4.486125,4.3298122109084245,4.096505908438201,4.347841619070923,4.195408827870117
2004-02-29,POMRB,5.575,4.32,3.07,11.1,4.467250000000001,4.738125,5.1324999999999985,5.089087967285433,4.990640316676589,5.349911262724091,4.864540694017577,4.87875,4.37375,4.363994918793208,3.9615529340182634,5.597762727229753,5.748986513716403,2.86375,3.3099999999999987,3.2138750416702755,3.202804845337014,3.6174868142345504,3.401470129109105,12.352430555555555,13.199999999999994,12.767112075059341,12.70951050948096,14.253650676179596,14.20539448071429,4.5868125000000015,4.6098125,4.384787326545055,4.1610928107660765,5.106732923175182,4.796933102156843
2004-05-31,PREMON,5.84,6.825,3.74,13.92,6.867000000000001,4.59125,4.954999999999998,5.3894527803712595,5.006178869843636,6.079800424651127,5.771945965249126,4.3968750000000005,5.005,5.348396951275925,4.294699205028433,6.24432105446699,6.346108010502766,2.8337499999999993,2.894999999999999,3.4243250250021653,3.214424027203906,4.877038565710498,4.33378368768078,11.226111111111113,12.887499999999992,13.228267245035605,12.953942023262734,15.055379060305176,14.429862636804879,4.672937500000001,4.579062500000001,5.377672395927034,5.784274132958215,7.394179694160664,7.258094215705741
2004-08-31,MONSOON,2.11,2.9400000000000004,1.13,6.8694444444444445,2.728,4.423749999999999,4.521249999999998,4.077671668222756,5.021765774081099,3.3652257680969764,3.2447832566063646,4.23125,4.7525,4.385038170765554,4.023423617253497,2.9725911978732302,3.577089695443841,2.8587499999999997,2.8324999999999996,2.506595015001299,3.2243545033707686,1.669256284742099,1.4321537408936478,10.426736111111111,11.817361111111104,10.684738124799141,11.386856859587644,11.407503044960233,12.625838472808018,4.68946875,4.594562500000001,4.31780343755622,4.448225216932315,3.3838035908870143,3.1528571729420407
2004-11-30,POMKH,5.12,2.08,3.4,10.65,4.9430000000000005,3.7293749999999997,4.661249999999999,4.494603000933653,5.037401231756786,5.326396445506475,4.8450759497307585,4.6622916666666665,4.041250000000001,3.4630229024593326,3.6715240109966327,4.521986193357872,5.1379944448282835,2.94375,2.8349999999999995,2.8639570090007798,3.235810952096785,2.8281977320191363,2.911617891897728,9.612361111111113,10.634861111111103,10.670842874879485,11.15382995401019,9.839348905327316,10.46971926621229,4.643000000000001,4.751312500000001,4.567882062533732,4.696434014716674,4.225711110689028,4.246689433611322
2005-02-28,POMRB,3.675,5.84,3.26,9.435,3.9725,3.27875,4.186249999999999,4.166761800560192,5.053085359787837,5.3346139273331366,4.955468216386505,4.952708333333333,4.421250000000001,4.413813741475599,3.9105185773021724,5.215352663341891,5.561628723098249,3.18,2.8824999999999994,3.022374205400468,3.247207773960113,3.646582524596883,3.363631293011298,8.823055555555555,10.218611111111104,10.176505724927692,10.678127424722454,11.043501583950714,10.730920900986316,4.650625,4.627625000000001,4.329729237520239,4.308192290208386,5.0209081391402846,4.997252825038181
2005-05-31,PREMON,2.185,8.753333333333332,4.23,9.07,6.99,3.3,3.272499999999999,3.374057080336115,5.068818309364847,5.931530010950552,5.774958709639069,5.374583333333334,4.903333333333333,6.149621578218692,4.530929042396174,6.056334624616031,6.404691169628879,3.3925,3.0049999999999994,3.505424523240281,3.2592771037057364,4.906134276120088,4.26626022504046,8.19175,9.006111111111103,9.733903434956616,10.231993968550759,12.463978522557362,11.795150363558927,4.564500000000001,4.658375,5.393837542512143,5.92274146916957,7.282649570813726,7.057157280050326
2005-08-31,MONSOON,2.16,3.335,2.53,5.405,2.6660000000000004,3.509375,3.2849999999999993,2.888434248201669,5.084600243759861,2.9599229172300645,3.0877223970445873,5.691666666666666,5.002083333333333,5.023772946931215,4.284032395133275,2.866059093312929,3.493043890724868,3.50375,3.3549999999999995,3.1152547139441684,3.270259372270288,1.6983519952870596,1.3979077433178737,7.640375000000001,8.639999999999992,8.00234206097397,8.988980527031636,7.911655706933035,8.628027818212098,4.609812500000001,4.642875,4.302702525507286,4.4744665710434814,3.2810597739372778,3.1531375940955315
2005-11-30,POMKH,5.24,5.06,3.7,7.064,4.316000000000002,4.12625,3.3149999999999986,3.8290605489210012,5.1004313393635865,4.982495389638651,4.877080822365149,5.615416666666666,5.747083333333332,5.038263768158729,4.321640838115284,4.318775988606828,4.740695794223945,3.66125,3.4299999999999993,3.349152828366501,3.2820449110313166,2.8572934429667383,2.96619961194699,7.825166666666667,7.743499999999992,7.627005236584381,8.471652114512185,7.156968442629555,7.797958532260565,4.702750000000001,4.486125,4.308021515304372,4.3059540750081755,4.121817356248988,4.411290735137724
2006-02-28,POMRB,5.23,5.3966666666666665,3.85,8.61,4.9620000000000015,4.702500000000001,3.7037499999999985,4.3894363293526,5.116311725481251,4.9221655741291075,4.78655700708702,5.6414583333333335,5.6362499999999995,5.181624927561904,4.402465240425267,5.353635095499515,5.592371662898035,3.735,3.5774999999999992,3.5494916970199006,3.2939630862402285,3.6756782356240514,3.352516591278429,7.9441250000000005,7.537249999999991,8.020203141950628,8.468670821265473,7.999270420036327,7.560295333716182,4.687500000000001,4.7335,4.569612909182624,4.597276065070065,4.884425201407982,4.639346567848445
2006-05-31,PREMON,5.565,8.586666666666666,4.9,11.373333333333335,6.744,4.835,4.548749999999999,4.85966179761156,5.132241558233127,5.501765866140421,5.310110987635184,5.738958333333333,5.594583333333333,6.5436416232038095,4.928843000124621,6.284019194509836,6.684670156866628,3.765,3.744999999999999,4.08969501821194,3.306608037807343,4.935229987311997,4.261915297599034,7.530916666666667,8.113083333333325,9.36145521850371,9.15223529159628,10.308429286902642,9.383196531590185,4.859750000000001,4.672000000000001,5.439367745509574,5.976188796594955,7.2037428292000465,7.32881326619711
2006-08-31,MONSOON,3.39,3.71,2.45,4.053333333333334,2.79,4.815625,4.856249999999999,4.271797078566936,5.148220972272866,2.8852826056192233,2.9658828209456325,6.063750000000001,5.688333333333333,5.410184973922286,4.679120334042386,2.9655721181324424,3.4722088557988258,3.915,3.724999999999999,3.433817010927164,3.3176727722300545,1.7274477066672054,1.5136980789881516,7.436916666666667,7.775166666666658,7.238206464435559,7.846496956469195,7.541647528796696,7.928231121422374,5.164000000000001,4.703,4.379620647305744,4.558950682932367,3.191101907452498,3.0317486065341033
2006-11-30,POMKH,5.07,5.465,4.02,5.11,5.569999999999999,4.978125,4.813749999999999,4.591078247140162,5.164250151615213,5.0353137470286855,4.918210184235841,6.305,5.789583333333333,5.432110984353372,4.7186718843884154,4.457732122718392,4.776792372515876,4.06875,3.804999999999999,3.668290206556298,3.3298049062277495,2.886389154314842,3.040948641262369,7.225916666666667,7.286666666666658,6.386923878661335,7.132802128721716,6.393859188469818,6.9478309777395575,5.389,5.0165,4.855772388383446,5.096035994395985,4.04156953358742,4.32794963185656
2007-02-28,POMRB,5.245,7.59,4.73,9.812000000000001,6.142000000000001,5.160625,4.817499999999999,4.8526469482840975,5.180329239633662,4.96842767088577,4.835504022067583,6.104583333333333,6.337916666666667,6.295266590612023,5.0576280829296225,5.481196636508749,5.567218036309508,3.9975,4.024999999999999,4.092974123933779,3.342440118277181,3.704773947057596,3.3988798966259703,6.919666666666667,7.587166666666658,7.756954327196802,7.766295938055593,6.759273898984761,6.401533950319821,5.4945,5.311499999999999,5.370263433030068,5.866112741095796,4.876453444163898,5.159048839189752
2007-05-31,PREMON,6.85,8.323333333333332,5.25,8.483333333333334,7.364,4.993125,5.138749999999999,5.651588168970459,5.196458402715948,5.5359443748741874,5.335498072896173,5.834791666666667,6.272083333333333,7.1064932877005464,5.452442728842808,6.656305147618126,6.898102905223932,3.84625,4.112499999999999,4.555784474360268,3.355454496360494,4.964325698995457,4.3213876602097665,7.054354166666667,6.864666666666658,8.047505929651415,7.9100383872103315,10.046320158755472,9.25478676578522,5.25925,5.466499999999999,6.167758059818041,7.195274953316308,7.263597106601032,7.478805688396356
2007-08-31,MONSOON,3.565,2.37,1.53,4.493333333333333,3.014,4.789375000000001,5.182499999999999,4.816952901382276,5.212637759172032,3.014430150047043,3.014427561361852,5.44375,5.937083333333333,5.211895972620328,4.93603671548703,3.2377045771977095,3.4975523463247242,3.705,3.8824999999999994,3.3454706846161604,3.366051850288377,1.7565434184449158,1.6016651799807853,6.6619166666666665,6.974666666666657,6.625836891124182,7.027252413296926,6.22721038487977,6.326007782577657,4.89225,5.522499999999999,4.906254835890825,5.3989299856949104,3.2873499900469785,3.1896774774546532
2007-11-30,POMKH,3.555,4.6466666666666665,3.73,5.7475000000000005,3.464,4.599375,4.803749999999999,4.312171740829365,5.22886749046266,5.148163477124803,4.9314431287446165,4.702083333333333,5.732499999999999,4.985804250238864,4.823263638840939,4.6696951580715185,4.852820939759022,3.54375,3.8099999999999996,3.499282410769696,3.378130900924529,2.9154848658137977,3.1327169262333094,6.560625,7.134041666666658,6.27450213467451,6.678695084204667,5.78197913252993,6.182560709449376,4.805000000000001,4.995999999999999,4.329352901534495,4.2646672366367975,4.1519948252539285,4.695305110414476
2008-02-29,POMRB,5.13,5.279999999999999,3.89,6.035,5.312,4.45,4.774999999999999,4.639303044497619,5.245147765618795,5.009850046139665,4.878425563039357,4.39375,5.1549999999999985,5.103482550143318,4.818675021416638,5.704901061650087,5.784469750638017,3.5849999999999995,3.5999999999999996,3.6555694464618176,3.3903500240402673,3.7338696584628313,3.5146571729392115,7.306458333333333,6.189791666666657,6.178701280804706,6.489527181534597,6.6477029119230275,6.52592933991213,4.912250000000001,4.788499999999999,4.7224117409206965,4.568224612399665,4.871319273179711,4.883927919723689
