Date,Season,Nuh,Punhana,Taoru,Kaman,Nagina,Nuh_Trend,Nuh_SMA,Nuh_EWMA,Nuh_DES,Nuh_TES,Nuh_ARIMA,Punhana_Trend,Punhana_SMA,Punhana_EWMA,Punhana_TES,Punhana_ARIMA,Taoru_Trend,Taoru_SMA,Taoru_EWMA,Taoru_DES,Taoru_TES,Taoru_ARIMA,Kaman_Trend,Kaman_SMA,Kaman_EWMA,Kaman_DES,Kaman_TES,Kaman_ARIMA,Nagina_Trend,Nagina_SMA,Nagina_EWMA,Nagina_DES,Nagina_TES,Nagina_ARIMA
2008-02-29,POMRB,3.572,4.114999999999998,16.400625,8.506,5.28,3.3863333333333334,3.5150833333333344,3.498015608276533,3.4756953012186806,3.7259171541407134,3.3415903571472727,3.4212499999999997,3.7500000000000027,3.631936629282902,3.8533585616174624,3.9911398594694316,22.16453125,22.16453124999999,19.440392484833897,21.585743148657027,17.35759303973443,17.762256352159916,8.977125000000001,9.376291666666667,9.064526613030965,9.566350131199549,8.90039155912719,9.161752944412116,4.3375,4.422500000000001,4.514062320429694,4.622426276611111,4.084738425488241,4.553627595137829
2008-05-31,PREMON,3.5450000000000004,3.4333333333333336,32.3,8.473333333333334,5.365,3.1946666666666665,3.485916666666668,3.5168093649659196,3.5038394673762565,4.191818744154359,3.791108934590388,3.7941666666666665,3.407083333333336,3.5524953109030744,4.213654089923857,4.246359863793044,23.06109375,22.16453124999999,24.584235490900337,22.875044509142963,33.042780546486746,29.912424274758592,8.72016666666667,9.13775,8.828049301151914,9.059247382484447,9.514330865086137,8.96925987841403,4.12125,4.525000000000002,4.854437392257816,5.123550133025001,5.405581837120261,4.789020957520522
2008-08-31,MONSOON,2.4066666666666667,4.253333333333334,20.23,8.930000000000003,2.265,2.9887916666666667,3.2867500000000014,3.0727522856462186,3.2290098994431355,2.8808779901386172,2.849193209138077,4.039166666666667,3.4354166666666694,3.832830519875178,3.609399628235332,3.8281942952697854,23.95765625,22.16453124999999,22.842541294540204,22.71121468960615,20.273278195499838,20.31498788913752,8.785583333333333,8.816500000000001,8.86882958069115,9.005265343716044,8.309179654625002,9.031899704443475,3.7600000000000002,4.150000000000002,3.81866243535469,3.9214969182006088,4.5573639887438855,4.12749577808109
2008-11-30,POMKH,2.8866666666666667,4.8100000000000005,26.9,8.586,3.46,2.875625,3.102583333333335,2.998318038054398,3.149486602448164,3.112763403818334,2.9401742616694992,4.296250000000001,4.152916666666669,4.223698311925107,2.949020740291604,2.7583950252301728,23.95765625,23.957656249999992,24.465524776724124,23.326640039744,19.878219035826344,22.068581248482925,9.183416666666668,8.623833333333334,8.75569774841469,8.766812397832313,8.97342936919114,8.854462010258903,3.319375,4.092500000000002,3.6751974612128135,3.5618092057297663,3.4885280041108384,3.5603058945523256
2009-02-28,POMRB,2.661666666666666,3.205,16.400625,9.8,2.62,3.065625,2.8750000000000018,2.863657489499305,3.0319358701748342,3.3561679034192147,3.042955896149312,4.406666666666667,3.9254166666666697,3.816218987155064,4.190027016013,4.064911169037066,23.95765625,23.957656249999992,21.239564866034474,22.6778507931471,17.855014273416707,18.417835734335256,9.1498125,8.947333333333333,9.173418649048815,9.346282372919783,8.995195562011421,8.567328187534805,3.453125,3.427500000000002,3.253118476727688,2.939421883345243,3.7501710618439645,3.8923869310994337
2009-05-31,PREMON,3.55,6.4,32.3,10.361999999999998,4.5,3.1571666666666665,2.876250000000002,3.138194493699583,3.1753752163219757,3.574158412821437,3.0528964442354547,3.9981250000000004,4.667083333333337,4.849731392293039,4.063537958298418,3.6335966542010922,23.94703125,23.95765624999999,25.663738919620684,23.909883239205485,33.681764069569894,31.588475638472367,9.064375,9.419499999999998,9.648851189429287,10.03720534009205,9.76299228891224,8.803071014574904,3.6281250000000003,3.211250000000002,3.751871086036613,3.4564038450803043,4.121143160390639,3.5270377587371273
2009-08-31,MONSOON,3.921666666666667,2.17,20.23,6.7725,4.2,3.1197500000000002,3.255000000000002,3.4515833628864163,3.378527402540621,2.471080002710126,2.730621285084973,3.9437500000000005,4.146250000000003,3.777838835375823,4.305720199207208,4.326816711932754,23.936406249999997,23.95765624999999,23.49024335177241,23.682555175420976,21.43484815116289,20.597333861740022,9.266124999999999,8.880124999999996,8.498310713657572,8.326917049783335,8.768254536802768,9.153760722942994,3.7725000000000004,3.695000000000002,3.9311226516219677,3.774932934908931,3.4442537551279684,2.996871314009603
2009-11-30,POMKH,2.104,3.625,26.815,10.06,2.925,3.2744166666666668,3.0593333333333357,2.9125500177318497,3.0572548206365404,3.289394231269469,3.721439268478032,3.7125000000000004,3.8500000000000028,3.716703301225494,3.671064328818323,4.391189698122629,23.936406249999997,23.93640624999999,24.820146011063446,24.22032740739143,26.830677732425738,28.01403523254119,9.126291666666667,9.248624999999997,9.122986428194544,9.227744261497293,9.096796440434398,8.675414131941471,3.9793749999999997,3.561250000000002,3.5286735909731806,3.389760175118679,3.620481767630875,3.6434512379537276
2010-02-28,POMRB,3.1450000000000005,3.955,16.400625,9.94,4.31,3.164458333333333,3.1801666666666693,3.0055300106391103,3.0889693226671393,3.1727467079479803,2.415322799653318,3.404375,4.037500000000003,3.812021980735296,3.7744662423348174,3.502355301814836,23.732968749999998,23.93640624999999,21.452337606638068,23.50027720330694,16.524755696848896,17.853562700889267,8.930729166666666,9.283624999999997,9.449791856916725,9.716053171775533,9.291849485076636,9.232126285062636,3.7443750000000002,3.9837500000000015,3.8412041545839086,3.7936225236118783,3.6096936931574213,3.9580652900595794
2010-05-31,PREMON,4.3039999999999985,3.8,32.3,9.103333333333332,4.465,2.93125,3.3686666666666687,3.5249180063834658,3.4136499157500717,3.70877862416026,3.4020870334859077,3.5671874999999997,3.3875000000000033,3.8072131884411777,4.8397806496114635,5.163730071526345,23.54015625,23.936406249999994,25.791402563982842,24.659095047791965,32.6000471519599,31.01621850837906,8.573333333333332,8.96895833333333,9.311208447483368,9.495778288207042,10.039547438598284,9.4777465535615,3.5906249999999997,3.9750000000000014,4.090722492750345,4.210585157710218,4.728362331577602,4.3694709941542715
2010-08-31,MONSOON,2.2880000000000003,2.305,18.6025,6.466666666666666,2.355,2.7784999999999997,2.960250000000002,3.0301508038300793,3.1311587913642978,3.06866646026317,3.420809365362808,3.595625,3.4212500000000032,3.206327913064707,3.2457031833703143,2.88719802939785,23.55078125,23.529531249999994,22.915841538389703,24.164749818305467,20.659242569570367,20.268123911359574,7.987916666666666,8.892499999999997,8.173391735156688,7.817960855267769,8.84783999195528,8.651426507076753,3.3531250000000004,3.5137500000000017,3.396433495650207,3.444286821558685,3.7891451544549724,2.814910220910968
2010-11-30,POMKH,1.8719999999999999,4.7925,26.9,7.506666666666668,3.54,2.5134999999999996,2.902250000000002,2.5668904822980476,2.8131574726051882,2.745459902493301,2.016339977913818,3.353541666666667,3.7131250000000033,3.8407967478388243,3.420023629724623,3.5644170401236455,23.342447916666664,23.550781249999993,24.509504923033823,24.64087805795874,26.901221821177966,27.383854473091862,7.638499999999999,8.254166666666663,7.90670170776068,7.434667704120087,9.126932480377388,8.937327518955543,2.9006250000000002,3.6675000000000013,3.453860097390124,3.416763458279838,3.070866492945103,3.0058031008961157
2011-02-28,POMRB,2.155,3.015,16.400625,7.81,1.795,2.413333333333333,2.6547500000000017,2.4021342893788287,2.6503712586718455,2.9435549411475064,2.423814995564651,3.4558333333333335,3.4781250000000035,3.5104780487032947,3.7763408118793547,3.8549511442193234,22.930677083333336,23.550781249999993,21.265952953820292,23.85236341512464,16.48562626493024,17.242428734731707,8.6298125,7.721666666666664,7.868021024656407,7.425366953253144,8.990525166737385,8.585764250268728,2.956875,3.038750000000001,2.7903160584340743,2.5823697373907164,3.535789739722275,2.9855430980498596
2011-05-31,PREMON,3.1740000000000004,2.8033333333333332,30.633333333333336,8.437999999999999,3.3600000000000003,2.4477083333333334,2.372250000000002,2.710880573627297,2.7941433009036936,3.389558595385939,3.3314584952319644,3.833229166666667,3.2289583333333365,3.22762016255531,4.3379581785971695,3.691996742772036,22.70598958333333,23.13411458333333,25.01290510562551,24.745786978322474,32.398653833178926,30.725229638648635,9.369708333333334,7.555333333333332,8.096012614793842,7.829623444203432,9.503603154218325,8.24518750273576,3.1350000000000002,2.762500000000001,3.0181896350604447,2.744013520224116,3.6573419412550283,3.3533006334985442
2011-08-31,MONSOON,2.6166666666666667,4.12,16.975,15.0625,3.91,2.304125,2.4544166666666687,2.673195010843045,2.7561845552490927,2.2524540321903137,2.6891623726170675,4.0424999999999995,3.682708333333337,3.584572097533186,2.7115566458639657,2.8464618843938645,22.684739583333332,22.72723958333333,21.797743063375307,23.999469768218184,18.714689011870725,18.56428116023212,9.188875,9.704291666666665,10.882607568876306,12.315316120029857,8.295295030606777,7.891157619412881,3.2759375000000004,3.151250000000001,3.374913781036267,3.214377261042546,2.704245081401364,2.9333297471496063
2011-11-30,POMKH,1.8183333333333327,5.996666666666667,26.73,4.83,3.41,2.0454999999999997,2.441000000000002,2.33125033983916,2.520566523768577,2.230797094815145,1.6833935375246916,4.109375,3.9837500000000032,4.549409925186579,3.9129170723474,4.23268148218044,22.44432291666667,22.684739583333332,23.77064583802518,24.403992756238186,26.707850154078585,26.759707439933194,9.336625,9.035124999999997,8.461564541325783,8.828659812473784,9.74812883705005,9.288649665341822,3.5456250000000002,3.1187500000000012,3.3889482686217605,3.353509427337691,3.064288489452423,2.8876472544097562
2012-02-29,POMRB,1.06,3.4850000000000003,16.400625,9.04,3.0525,1.9955885416666665,2.1672500000000023,1.822750203903496,2.148457535807277,2.5743538537409685,2.464033956656932,3.8202083333333334,4.101250000000003,4.123645955111947,3.690706853091799,3.5113476147158247,22.20390625,22.684739583333332,20.82263750281511,23.574173047970554,16.19574393670011,16.71298055711753,8.707161458333333,9.342624999999996,8.69293872479547,9.098150517649442,9.188604117572362,8.545936610149724,3.5609375,3.4331250000000013,3.254368961173056,3.2662900290623993,3.4787974549686558,3.574137286634228
2012-05-31,PREMON,2.2,2.868333333333333,28.71,8.39,4.26,2.2145104166666667,1.9237500000000025,1.9736501223420977,2.1681154807568426,2.9302830410147105,2.734751770382311,3.1814583333333335,4.117500000000002,3.6215209064005016,4.080844034633868,3.4016490788804936,21.660656250000002,22.20390625,23.977582501689067,24.20353995916789,30.71229590796089,29.12559012408308,8.987760416666667,9.330624999999998,8.571763234877283,8.84477932794584,9.834078070034863,8.808298178450078,3.54625,3.658125000000002,3.656621376703834,3.8167444354087867,4.137281360679429,3.5714142434932405
2012-08-31,MONSOON,3.1913750000000003,1.741666666666667,16.975,10.074791666666666,3.1325000000000003,2.7665937500000006,2.0674270833333357,2.460740073405259,2.4402870030728754,1.7633945950693422,1.571369991222932,2.7812500000000004,3.522916666666669,2.8695792105069677,3.419385778929583,4.013830508344059,21.117406250000002,22.203906250000003,21.17654950101344,23.43442660740029,16.98328818374398,17.04868096791528,10.069322916666668,8.083697916666665,9.172974607593037,9.679006910954628,8.577211433403939,10.185153791501612,3.4715625,3.463750000000002,3.4469728260223005,3.647766485696168,3.355766980255422,2.8914172721634195
2012-11-30,POMKH,2.995,3.265,22.384,12.0625,4.07,3.4448437500000004,2.361593750000002,2.6744440440431556,2.5915220573676785,1.8861689131639583,2.2025011030664405,2.726875,2.8400000000000025,3.0277475263041804,4.437166232805566,4.734152270031964,21.357822916666667,21.117406250000002,21.65952970060806,23.311281170194015,26.71866040746038,26.276963413881052,10.510260416666668,9.891822916666666,10.328784764555822,11.399113707238705,9.353949861625004,8.028360854811368,3.4475,3.628750000000002,3.6961836956133802,3.9577965519697758,3.1320966831137254,3.4962055175233018
2013-02-28,POMRB,4.3,3.015,16.400625,10.46,1.795,3.808338541666667,3.1715937500000018,3.3246664264258934,3.0429513144215865,2.438014028384176,2.2019810236787545,2.363541666666667,2.722500000000003,3.0226485157825085,3.079150536687301,3.3160164596799175,21.598239583333335,21.117406250000002,19.555967820364838,22.48868418777672,15.621487750560291,16.215609939893035,10.626432291666667,10.246822916666666,10.381270858733494,11.413933446709756,9.772931708490729,9.629630866453063,3.6778124999999995,3.3143750000000023,2.935710217368028,3.034013817838422,3.788498704636516,2.8221016474068152
2013-05-31,PREMON,4.386000000000001,2.9033333333333338,30.633333333333336,10.4975,5.324999999999998,3.8749583333333337,3.718093750000002,3.7491998558555366,3.4007572988018695,3.891202289876749,3.986796666465736,1.8370833333333332,2.731250000000003,2.9749224428028382,3.1714511113306054,2.9738441920239587,21.833489583333336,21.59823958333334,23.986914025552238,23.361650859756057,28.32378066807458,26.428688988055534,10.696979166666669,10.773697916666666,10.427762515240097,11.342834010435348,10.525622831393111,9.612809768551948,3.6612499999999994,3.5806250000000017,3.8914261304208164,4.1260282476471,3.8068266749476507,3.229694919555842
2013-08-31,MONSOON,3.9133333333333336,-1.2,16.975,8.896666666666668,3.91,3.6965416666666675,3.8985833333333355,3.8148532468466554,3.5438466565798117,3.4908581768699443,3.6585424547410925,1.7256575520833333,1.9958333333333362,1.304953465681703,2.4850230897960452,2.396957773695214,22.068739583333333,21.59823958333334,21.182148415331344,22.61689533768752,16.944332336671916,17.271005801759085,10.747291666666667,10.479166666666668,9.815324175810726,10.261275557019628,9.450423930237065,9.824066129917162,3.880661764705882,3.775000000000002,3.89885567825249,4.26573701213808,3.5953147737227984,4.307678703447253
2013-11-30,POMKH,2.806,1.995,24.266,13.805,3.16,3.3913124999999997,3.8513333333333355,3.4113119481079934,3.362488253459188,3.270019314237422,2.849012688424513,1.6558984375,1.6783333333333363,1.5809720794090218,3.4042133073234506,2.805208322052205,21.58790625,22.068739583333336,22.415689049198807,22.74622889881045,23.032495194141838,23.28329730902538,10.956041666666668,10.914791666666668,11.411194505486435,12.546309370873518,9.963974774857787,10.507725282935331,4.0344485294117645,3.547500000000002,3.6033134069514943,3.9192185947641076,3.5913822409423144,3.941960701736012
2014-02-28,POMRB,3.061666666666666,3.39359375,16.400625,9.12,4.4602941176470585,3.245145833333333,3.541750000000002,3.271453835531463,3.2941418099695934,3.5306085861054197,2.704049180915342,1.538815104166667,1.7729817708333364,2.3060207476454133,2.36356082993182,2.597204276745267,21.066447916666668,22.068739583333336,20.009663429519286,21.956117470036908,17.157035811503352,17.007214926124437,11.454375,10.579791666666667,10.49471670329186,11.070279874357906,10.528253717902956,10.607180016914604,3.894800091911765,4.213823529411767,3.94610569122972,4.26862263002005,3.688471107079766,3.0781602663812313
2014-05-31,PREMON,3.1825,1.9666666666666668,26.786666666666665,13.5075,3.89,3.1992916666666664,3.240875000000002,3.235872301318878,3.274745714687847,4.0638984296502985,3.3375389662742165,1.6090234374999999,1.5388151041666696,2.1702791152539147,2.532077389172339,2.6209119191995627,20.688822916666666,21.107072916666667,22.72046472437824,22.409685364942238,30.929057232907006,28.96071908957922,11.767708333333333,11.332291666666666,11.699830021975117,12.750888249711306,11.012114023168959,10.375502871385867,4.191401654411765,3.8550735294117677,3.923663414737832,4.224342552897622,4.83635222825731,4.71753799836765
2014-08-31,MONSOON,3.9475,-1.2,16.650000000000002,9.873333333333333,4.2278125000000015,3.244583333333333,3.2494166666666686,3.5205233807913263,3.459082492838862,3.2649275462540217,3.3685235830531086,1.6792317708333333,1.5388151041666696,0.8221674691523488,0.7351766895659471,0.4798700299857108,20.351822916666666,21.02582291666667,20.292278834626945,21.67412679825425,16.581615296218896,17.01304131587548,12.067083333333331,11.576458333333333,10.969231346518404,11.53535555016316,10.260682511072996,10.612318048559448,4.448276654411765,3.9345266544117683,4.045323048842699,4.3247617489069725,3.6181536251905286,3.552961431085125
2014-11-30,POMKH,2.405,2.5566666666666658,21.570000000000004,15.334999999999996,5.215,3.3889375000000004,3.1491666666666687,3.074314028474796,3.1953174157960835,2.942442146721084,3.0496844455453274,1.8991127232142855,1.6792317708333357,1.5159671481580757,2.5928728188419234,1.9265427343721306,19.53557291666667,20.35182291666667,20.803367300776166,21.540326424705725,23.65875772995101,23.92129646765166,12.046020833333332,11.958958333333332,12.715538807911042,14.064251882913622,10.795583592828741,11.316114031072654,4.692651654411765,4.448276654411768,4.513193829305619,4.899981636201394,3.734709211858628,4.1986661632718425
2015-02-28,POMRB,3.825,3.39359375,16.400625,9.985,4.4602941176470585,3.431078125,3.340000000000002,3.374588417084878,3.3682322920672885,3.1815546696444224,3.2883113516053184,2.118993675595238,1.6792317708333357,2.2670177888948455,2.4937242225703784,2.697292365420832,18.719322916666666,20.35182291666667,19.042270380465702,20.817683881540173,15.525512099581874,16.279284589475676,11.874541666666664,12.175208333333332,11.623323284746625,12.31618680948783,11.449466459114129,11.192959542172273,4.937026654411764,4.448276654411768,4.492033944642195,4.923737466079791,4.612660674685266,3.66033872813014
2015-05-31,PREMON,3.5740000000000003,3.7257142857142855,20.256666666666668,12.473999999999998,5.845,3.57553125,3.437875000000002,3.4543530502509268,3.431516663362291,3.944467660083876,3.7368600833158077,2.2901246279761907,2.1189936755952403,2.8504963876226217,2.144840308520475,2.045758524455224,18.510572916666668,18.71932291666667,19.52802889494609,20.57823805356463,26.659849460219608,24.890461995362426,11.612041666666665,11.916833333333331,11.963593970847974,12.64401872261469,11.926114642752289,11.870464196225564,4.976401654411765,4.937026654411768,5.033220366785317,5.615242685130559,5.383037354005374,5.650451524014083
2015-08-31,MONSOON,3.893125,-1.2,16.650000000000002,9.535,4.2278125000000015,3.6897187500000004,3.424281250000002,3.6298618301505563,3.5614541200694605,3.595713579726705,3.6506365138088235,2.4612555803571428,2.1189936755952403,1.230297832573573,0.19311426593078407,0.6134234214881009,18.094244791666668,18.71932291666667,18.376817336967655,19.942187493808415,15.43862690406277,15.92441894230322,11.333083333333333,11.832249999999998,10.992156382508785,11.065457574923286,10.9248178681534,11.299404976020764,5.205114889705883,4.937026654411768,4.711057220071191,5.252766430308328,4.740094244891166,5.019106071593692
2015-11-30,POMKH,3.615,3.9257142857142857,19.9,13.573333333333332,5.529999999999999,3.69871875,3.7267812500000024,3.6239170980903337,3.585754234042097,2.9257691882403822,2.5586122711922803,2.3905412946428575,2.461255580357145,2.3084644138298582,2.716259313910081,2.330700751709448,17.169583333333335,18.30182291666667,18.986090402180594,19.72183760759607,20.826469268312586,20.0912667480832,10.933,11.391833333333333,12.024627162838604,12.495946501245202,11.331101736665444,11.931520450428826,5.502578125,5.015776654411767,5.038634332042714,5.556476865954382,4.398369861544884,4.339014878382659
2016-02-29,POMRB,3.5285,3.39359375,14.74,9.515,5.9750000000000005,3.736265625,3.6526562500000024,3.5857502588542003,3.5813388885767523,3.7397036768863794,3.7908195014971047,2.571077008928571,2.461255580357145,2.742516148297915,3.0705344621774286,2.914544851494547,16.12375,17.886666666666667,17.287654241308356,18.929245863818274,15.329061908716515,15.965038643407725,10.257291666666665,11.274333333333333,11.020776297703163,10.959278788863005,11.690254691225839,11.305149620138126,5.937226562500001,5.394453125000003,5.413180599225629,5.987605901357612,5.133903634572398,5.387444277006088
2016-05-31,PREMON,3.9425,3.16,14.52,9.743333333333332,6.71,3.69525,3.744781250000002,3.72845015531252,3.6856167551302894,4.0645403243401645,3.304735342381829,2.519112723214286,2.3198270089285735,2.9095096889787495,2.8614554956804263,3.130738387335702,15.308749999999998,16.4525,16.180592544785014,18.159532339343436,20.047382987604074,18.970772744939136,9.293333333333333,10.591666666666667,10.509799111955232,10.16171559482103,12.075708404158988,11.30372270261627,6.379375,5.610703125000003,5.931908359535377,6.667028281998361,6.310080902341464,5.482699480837941
2016-08-31,MONSOON,3.825,0.81,14.02,6.859999999999999,6.84,3.66275,3.7277500000000026,3.7670700931875123,3.7325799617154973,3.9164936756138684,4.064328822529559,2.2158984375000004,2.8223270089285735,2.06970581338725,-0.18797829309513592,0.6426106725595879,14.8225,15.794999999999998,15.316355526871009,17.385541733536876,15.32824064235585,15.213034542757585,8.420625000000001,9.922916666666666,9.049879467173138,8.099057518640665,10.704872836760469,10.547664444754282,6.495,6.263750000000003,6.295145015721227,7.199279818468238,5.641794818893633,5.9480295336817655
2016-11-30,POMKH,3.355,1.5,16.01,8.536666666666667,6.455,3.6421250000000005,3.662750000000002,3.6022420559125075,3.645370912583929,3.2149557729018117,2.850086947508121,1.9296484374999998,2.215898437500002,1.84182348803235,3.458405433467575,3.2516829296432674,14.761250000000002,14.8225,15.593813316122606,16.899699437246564,18.448560773266006,17.268325659452394,8.236458333333333,8.66375,8.844594346970549,7.907011485695158,10.796171976630228,10.504988364838628,6.475625,6.495000000000003,6.359087009432736,7.298517665478928,5.998754388227656,6.926635421058276
2017-02-28,POMRB,3.5285,3.39359375,14.74,7.57,5.9750000000000005,3.629208333333333,3.6627500000000017,3.5727452335475043,3.6256407999935183,3.698449059611076,3.728847406347108,1.6433984375000001,2.2158984375000017,2.46253159281941,3.1285010321833107,2.806214662813738,14.700000000000001,14.8225,15.252287989673563,16.317894905376306,12.914568600924877,13.41934474237473,8.907916666666667,8.1775,8.33475660818233,7.333737264246469,10.57774992937354,9.492747284408953,6.456250000000001,6.495000000000003,6.2054522056596415,6.996750087843463,6.458413314165891,6.297910291073341
2017-05-31,PREMON,3.7775,0.87,14.03,10.215,6.555,3.880458333333333,3.621500000000002,3.654647140128503,3.6756703646886884,4.052340067989216,3.5247046749544872,1.5433984375,1.6433984375000015,1.825518955691646,2.9042993229065814,2.7472171027630137,14.42375,14.7,14.763372793804137,15.709997019069965,13.79363829906411,13.452261408896703,9.845208333333334,8.295416666666666,9.086853964909398,8.614108187774665,10.856394104419746,9.116611042903902,6.391875,6.4562500000000025,6.345271323395785,6.962056002572347,7.09356706831996,6.839463397908034
2017-08-31,MONSOON,3.8866666666666654,0.81,14.02,11.76,6.84,4.0869374999999994,3.636916666666669,3.7474549507437676,3.7412099356156845,3.8676184530136393,3.734143325827116,1.4433984375,1.6433984375000015,1.4193113734149876,-0.2245974609320074,1.369756693339815,14.147499999999999,14.7,14.466023676282482,15.159583976731767,13.523520040395955,13.391181088999279,10.646875,9.520416666666666,10.15611237894564,10.393873442176877,9.702512205127814,8.818751449985388,6.327500000000001,6.456250000000002,6.543162794037471,7.030657518038535,6.0419367996119835,5.845842266175417
2017-11-30,POMKH,5.303333333333334,0.7,13.8,11.135,5.94,3.8901874999999997,4.124000000000002,4.369806303779594,4.157969266287977,3.2424816529123532,3.396125003739066,1.7608984375,1.4433984375000015,1.1315868240489926,2.498638978145335,1.6623529002580872,14.178125000000001,14.147499999999997,14.199614205769489,14.641740420600774,15.97794236347806,14.710631936559807,11.094270833333333,10.169999999999998,10.547667427367383,11.107888148356114,10.551087041744399,9.577326214767538,6.337187500000001,6.327500000000002,6.301897676422483,6.590523608065858,6.235450058065379,6.830072922364199
2018-02-28,POMRB,3.232,3.39359375,14.74,11.385,5.9750000000000005,3.707416666666666,4.049875000000002,3.9146837822677565,3.9295271858969945,4.201556524374114,4.360096592272669,2.0783984374999998,1.4433984375000015,2.0363895944293957,2.887039473181982,2.52310722636976,14.20875,14.147499999999996,14.415768523461693,14.289219922266614,14.07899135966332,13.93353332332416,10.758541666666666,11.123749999999998,10.88260045642043,11.64414694091421,10.69747692052767,9.79915351358657,6.346875000000001,6.327500000000002,6.171138605853489,6.246725573415212,6.3880632585892405,6.4956319291014974
2018-05-31,PREMON,2.5,3.41,14.275,9.979166666666666,6.6325,3.5625625,3.730500000000002,3.3488102693606536,3.5695922507026774,4.311473380180322,3.5550963332865804,2.1283984375000005,2.078398437500002,2.5858337566576375,1.972135162610389,1.3344948610555027,15.696250000000001,14.208749999999995,14.359461114077016,13.933595590879253,13.429524875890584,13.228539590717999,9.931666666666667,11.064791666666665,10.521226940518925,11.053721852091186,11.450226392943591,10.644806668645632,6.3790625,6.3468750000000025,6.355683163512094,6.327816661516756,7.051952954865725,6.618989121466576
2018-08-31,MONSOON,3.702,0.81,14.02,9.31,6.84,,3.684333333333336,3.490086161616392,3.614404753423031,3.7553134272065027,2.9908588853271603,,2.078398437500002,1.8755002539945824,0.25137997145015767,1.513113419157585,,14.208749999999995,14.22367666844621,13.598189652437123,13.473175259432193,13.807967670142569,,10.452291666666666,10.036736164311355,10.237335731607082,10.189897996890416,10.945954605794112,,6.346875000000002,6.549409898107257,6.5267007619330935,6.048977321744081,6.662230599715453
2018-11-30,POMKH,4.329166666666667,1.1,25.7,6.97,6.1975,,3.4407916666666694,3.8257183636365015,,3.511414045831374,4.01355973681285,,2.178398437500002,1.5653001523967496,2.0244240677380154,1.3866936943802435,,17.183749999999996,18.814206001067724,,13.682365905845554,13.41748391181167,,9.411041666666666,8.810041698586813,,10.661604829178371,10.469541704802467,,6.411250000000002,6.408645938864354,,6.239614732028188,6.382214926417498
