Date,Season,Tetia Bhambar,Jamalpur,Bariarpur,Sangrampur,Dharhara,Karagpur,Munger,Tarapur,Tetia Bhambar_SMA,Tetia Bhambar_EWMA,Tetia Bhambar_TES,Tetia Bhambar_ARIMA,Jamalpur_Trend,Jamalpur_SMA,Jamalpur_EWMA,Jamalpur_DES,Jamalpur_TES,Jamalpur_ARIMA,Bariarpur_Trend,Bariarpur_SMA,Bariarpur_EWMA,Bariarpur_DES,Bariarpur_TES,Bariarpur_ARIMA,Sangrampur_Trend,Sangrampur_SMA,Sangrampur_EWMA,Sangrampur_DES,Sangrampur_TES,Sangrampur_ARIMA,Dharhara_Trend,Dharhara_SMA,Dharhara_EWMA,Dharhara_DES,Dharhara_TES,Dharhara_ARIMA,Karagpur_Trend,Karagpur_SMA,Karagpur_EWMA,Karagpur_DES,Karagpur_TES,Karagpur_ARIMA,Munger_Trend,Munger_SMA,Munger_EWMA,Munger_DES,Munger_TES,Munger_ARIMA,Tarapur_Trend,Tarapur_SMA,Tarapur_EWMA,Tarapur_TES,Tarapur_ARIMA
2004-02-29,POMRB,5.216666666666668,3.338,5.675000000000002,6.919999999999999,5.97,3.05,2.6,3.66,4.069583333333334,3.837999729959551,3.8506736951354115,5.210764842383762,3.5908749999999996,3.2440833333333314,3.184353216134167,3.4604914818301644,4.438594401587576,4.403572335781217,5.4790625,5.103125,5.023575419491738,5.033897591282914,5.713547600739934,5.675000113728481,6.520833333333334,5.076666666666665,5.626101485324629,5.125741083460298,5.177835130561652,4.483474937739231,4.8275,4.4499999999999975,4.3568056364864125,4.269188761028755,4.8340247996585894,4.568980303181464,3.70625,3.567500000000001,3.631048674641315,3.843665773741777,4.188930584146927,4.860520641323878,3.47984375,3.7125000000000004,3.196976653937219,2.898156541414126,3.953057990736355,3.6001806856159693,3.5984375,4.048749999999999,3.9289194976824247,3.977166847696099,3.4499345062537516
2004-05-31,PREMON,5.005,5.843999999999999,7.8,8.96,8.42,5.05,6.6375,4.72,4.016666666666667,4.304799837975731,4.071538150431894,5.019675789773509,3.64175,3.5604999999999976,4.2482119296805,3.783529947182504,5.836493951342351,4.575568855231742,5.855,5.103125,6.134145251695044,6.518298036847792,7.837879744440157,7.800000156314032,6.240416666666667,6.489166666666666,6.959660891194778,5.949257265044698,6.440745694158229,5.074854809212513,5.1725,4.402499999999998,5.982083381891847,4.871653379878346,7.65607622220476,7.7594428500907515,3.3575,3.8000000000000007,4.198629204784789,4.052164455995164,5.610247185471772,4.70423460535743,3.771770833333333,3.3843750000000004,4.5731859923623315,4.52746111135417,4.697036258079235,5.988479413569795,3.4918750000000003,3.702499999999999,4.245351698609454,5.058335374455285,4.783055539300696
2004-08-31,MONSOON,,2.885,5.47,4.163333333333333,4.12,1.85,2.36375,2.7575000000000003,,,,,3.67925,3.621249999999997,3.7029271578083,3.6689936112541734,2.954007946110297,2.8176110019097984,5.883125000000001,5.855,5.8684871510170264,6.459324233764871,2.4997299345331956,2.462500049349142,5.530416666666666,6.552499999999999,5.841129868050199,5.618716447415927,5.539333210337456,6.017835726889036,4.63125,5.252499999999999,5.237250029135108,4.9556126119793245,2.4760777841415615,2.531574983722373,3.235416666666666,3.612500000000001,3.2591775228708735,3.671933193628184,3.120578327727528,3.6092773979665895,4.199479166666666,3.5753125000000003,3.6894115954173987,3.6936299133913377,2.1212882446563666,2.273931017924582,2.925625,3.494374999999999,3.6502110191656727,2.9389766390225183,3.2491604112090195
2004-11-30,POMKH,0.84,2.582,4.475,3.67,1.86,2.46,4.2716666666666665,2.82,2.975416666666667,2.918879902785438,2.7901203419937257,0.828580781942529,3.75225,3.6622499999999976,3.25455629468498,3.5128003961317273,3.450323664590031,2.969082343094557,5.911249999999999,5.855,5.311092290610215,5.782345230778291,4.678219715585286,4.475000089680166,4.5953125,5.928333333333332,4.972677920830119,5.2524929532857705,4.979193595963794,5.5677211822919705,4.27375,5.0924999999999985,3.886350017481065,4.755886680623944,3.409953256514797,3.3301263097262757,3.4833333333333334,3.102500000000001,2.939506513722524,3.4214665773690234,3.012864818240629,3.5792760130803156,4.407291666666667,3.968229166666667,3.922313623917106,3.950350295367608,3.8132611873260402,3.6657578405366507,2.271875,3.489374999999999,3.3181266114994035,3.4329808342998422,3.052480672615188
2005-02-28,POMRB,5.216666666666668,3.474,5.9,3.736666666666667,2.28,4.113333333333333,4.45,-0.85,4.069583333333334,3.8379946083379304,3.8501831646448075,5.210739607544847,4.004125,3.6962499999999974,3.342333776810988,3.491045658199065,4.5295233325766056,3.9066323616855274,5.670625,5.91125,5.5466553743661295,5.896940944146177,5.876682316674071,5.674999906988008,4.156458333333333,5.132499999999999,4.478273419164738,4.973233463901645,5.799004802737316,5.107116814392143,4.165,4.169999999999999,3.2438100104886387,4.5910742519027075,4.8488880462927355,4.19766739331908,3.9525,3.368333333333334,3.4090372415668475,3.4875201491460044,3.780958982507256,3.4250939130178044,4.219635416666666,4.430729166666667,4.133388174350264,4.252518257087221,4.241121878420161,4.02059826047668,1.9946875000000002,2.361874999999999,1.650875966899642,3.289356579520217,3.134182040685178
2005-05-31,PREMON,5.005,6.292000000000002,7.8,4.6625,9.25,5.97,6.45,4.0,4.016666666666667,4.3047967650027585,4.146849635242047,5.019411672373383,4.43975,3.808249999999998,4.522200266086593,3.884337544568242,5.927422893168477,5.029590817289927,5.360625000000001,5.91125,6.447993224619678,6.971320435641369,8.012212163098898,7.799999872159726,4.282916666666667,4.058124999999999,4.551964051498842,4.940776358734217,6.121690870455291,4.774488750451252,3.9475000000000002,4.3774999999999995,5.646286006293183,5.243191203917211,7.670939444829159,6.967565801317114,4.297916666666667,3.5983333333333336,4.433422344940109,3.899151063444713,5.372674455960305,5.151034072587706,3.9422916666666667,4.383854166666667,5.060032904610159,5.571899329754138,6.187770021896764,6.895438896307688,1.73,2.181874999999999,2.5905255801397855,2.5574117123759614,2.5858821455111096
2005-08-31,MONSOON,,4.452,3.545,4.95,2.42,4.683333333333334,1.05,1.26,,,,,4.792750000000001,4.1999999999999975,4.494120159651956,4.000604779494996,3.0449368871883298,2.8308255699683382,5.2631250000000005,5.43,5.286795934771806,5.6295479114847975,4.096934950394409,4.420702661422496,4.385625,4.254791666666665,4.711178430899306,4.974111512446198,4.237066754300914,4.747307461686577,4.3225,3.9524999999999997,4.35577160377591,5.077529182491657,2.490941012048727,3.346625855105686,4.362500000000001,4.306666666666667,4.533386740297399,4.06416073557919,3.017069640422554,2.6855528676691,3.8104166666666672,4.055416666666667,3.4560197427660952,3.8256950630910995,2.638190548407665,2.875365429394316,2.015,1.8074999999999988,2.0583153480838714,1.2828609984072175,2.0137108171346902
2005-11-30,POMKH,0.84,4.5,3.92,3.895,1.82,2.39,3.3666666666666667,2.2,2.975416666666667,2.918878059001655,4.276038289319392,0.8283845826430287,4.889,4.679499999999997,4.496472095791174,4.117759533020207,3.5412525978517024,3.3018487202581897,5.235,5.29125,4.740077560863083,4.726925454321747,4.584207044296262,4.47499992665574,4.621458333333333,4.311041666666664,4.3847070585395835,4.783163784490135,4.193174883554665,4.7965038710447345,4.52375,3.9425,3.3414629622655463,4.826661283926175,3.4248164733079003,2.6351322681435394,4.277083333333334,4.289166666666667,3.676032044178439,3.800301194494399,3.2494858727788487,3.0330654222416062,3.8354166666666667,3.829166666666667,3.4202785123263237,3.5231324756004794,3.625608558320964,3.5776953851350233,2.32125,1.652499999999999,2.114989208850323,1.8521069169453819,1.8922192615599398
2006-02-28,POMRB,5.216666666666668,4.38,5.675000000000002,4.333333333333333,5.32,4.7,4.3,2.05,4.069583333333334,3.8379935020676603,2.3005900152061214,5.210675544129698,4.89175,4.905999999999997,4.4498832574747045,4.2099421740634195,4.6204522640085255,4.374677936455727,5.475625,5.234999999999999,5.114046536517851,4.9299081309273785,5.86182149325254,5.823316552470638,4.698333333333333,4.46020833333333,4.364157568457083,4.720805426547381,5.2628438399007935,4.577695848657028,4.460000000000001,4.7025,4.132877777359328,4.976783525803776,4.8637512627300525,4.166509699796572,3.998541666666667,4.435833333333333,4.085619226507063,3.965121320221862,3.98206878435267,4.468881531103227,4.207916666666667,3.791666666666667,3.772167107395794,3.780177572518021,3.719591250860227,4.0601451024036574,2.2112499999999997,2.377499999999999,2.0889935253101934,2.1642877083498844,1.8382179926256832
2006-05-31,PREMON,5.005,6.1560000000000015,7.8,5.9525,7.82,4.7,6.8,3.55,4.016666666666667,4.304796101240596,4.14516045768111,5.019986117757536,4.84475,4.871999999999997,5.132329954484823,4.557978593811559,6.018351838489246,5.4658840418835535,5.7162500000000005,5.234999999999999,6.18842792191071,6.274232971290017,7.87025068702579,7.800000031972909,4.648833333333333,4.78270833333333,4.999494541074249,5.004904797873714,5.865490860553932,4.518385533494318,4.8975,4.345,5.607726666415596,5.414635153663755,7.685802680872095,7.996110052143756,4.03,4.118333333333333,4.331371535904238,4.123670050240134,5.618437445193925,5.46701159185102,4.740833333333334,3.8791666666666673,4.983300264437476,5.381746911218109,5.826037111671738,6.211544272377445,2.13875,2.264999999999999,2.673396115186116,3.341695018006006,3.8123426899732555
2006-08-31,MONSOON,,4.609999999999999,5.47,4.275,3.34,3.725,3.68,0.83,,,,,4.8177916666666665,4.911499999999997,4.923397972690894,4.665268847835708,3.1358658427043404,3.5506955884819016,5.744375000000001,5.716249999999999,5.901056753146426,6.155419066427306,3.797443325770314,5.544437526129641,4.762041666666667,4.61395833333333,4.70969672464455,4.886185145463267,4.362986333405509,4.866465847126742,5.2924999999999995,4.574999999999999,4.700635999849357,5.313126022505786,2.5058042387277215,2.539457873378428,4.165625,3.87875,4.088822921542543,4.093567966326695,3.087284857904619,4.424403356138653,5.21375,4.536666666666667,4.461980158662485,5.005530565345679,2.2448413086860537,2.3037865848841816,2.2074999999999996,2.157499999999999,1.9360376691116696,1.4816433867545036,2.1035309675095406
2006-11-30,POMKH,0.84,3.966,3.92,4.174,4.4,3.6,5.0,2.05,2.975416666666667,2.918877660744357,4.338217991898394,0.8281677778809451,5.078083333333334,4.777999999999997,4.540438783614537,4.664421802619825,3.6321815489832843,4.011517721877375,5.772499999999999,5.716249999999999,5.108634051887855,5.2195150946303155,4.350693359512766,4.109152579629634,4.987979166666667,4.68370833333333,4.49541803478673,4.770365313351802,4.121159487601412,4.722908535341025,5.446666666666667,5.219999999999999,4.5803815999096145,5.323626760058603,3.4396797058523427,2.93801429374958,4.278125,4.18125,3.8932937529255263,4.036036061085283,3.200579955042854,3.095573129928463,5.40125,4.945,4.677188095197492,5.26656152661791,4.687442087856626,4.849058452398114,2.24125,2.119999999999999,1.9816226014670018,1.752616888194467,1.814651330445872
2007-02-28,POMRB,5.216666666666668,4.698333333333333,5.9,4.96,5.9,4.575,6.45,2.75,4.069583333333334,3.8379932631132814,3.551350205585241,5.211312165285051,5.138166666666667,4.857583333333331,4.603596603502055,4.760387790185192,4.711381203411745,4.558170145552591,5.29125,5.772499999999998,5.425180431132713,5.449738410284798,5.869454946650412,5.851481116022703,5.714020833333333,4.840374999999997,4.681250820872037,4.839830394667302,5.2775765088663675,4.589680498367139,5.3133333333333335,5.364999999999998,5.1082289599457695,5.499984156232051,4.878614511898554,4.836724285542017,4.059375,4.15,4.165976251755316,4.15544045099078,4.078962791546601,4.334686560484556,4.96625,5.4825,5.3863128571184955,6.185464861228912,5.158214547226344,5.106150384792976,2.2550000000000003,2.294999999999999,2.2889735608802013,2.040837512236511,1.753185841277816
2007-05-31,PREMON,5.005,7.920000000000001,7.8,7.133333333333333,8.473333333333334,5.725,6.15,3.12,4.016666666666667,4.304795957867968,2.8527347168757733,5.019665559082475,4.917,5.2985833333333305,5.930157962101234,5.326633463434183,6.109280781590364,5.592781602476355,4.8100000000000005,5.772499999999998,6.375108258679628,6.660289831822967,7.947872259301139,7.80000005067253,6.395395833333334,5.13558333333333,5.662083825856556,5.343710162690266,6.031453620195309,4.679562395038762,5.038333333333335,5.528333333333332,6.454270709300795,5.9716958593636615,7.7006659337029335,7.8369150094449,3.7624999999999997,4.406250000000001,4.78958575105319,4.481199936506223,5.689632843978773,4.745028468499461,4.2875,5.319999999999999,5.691787714271097,6.689874197920783,7.621030376548047,7.61313714347271,2.33375,2.187499999999999,2.621384136528121,3.608860852149295,4.034421884726887
2007-08-31,MONSOON,,3.3266666666666667,1.62,8.9025,1.62,0.95,0.85,1.37,,,,,4.816770833333333,4.977749999999998,4.888761443927407,5.192894084254691,3.2267947988770573,3.9620545654603063,4.75375,4.809999999999999,4.473064955207777,4.545154764096668,4.699630910362655,3.241573927876603,7.143958333333333,6.292458333333331,6.958250295513933,6.111790998984378,4.77975877098638,5.275128075374656,4.922083333333335,5.098333333333333,4.5205624255804775,5.623040404080927,2.520667495696382,2.7230995576995074,3.6531249999999997,3.712500000000001,3.253751450631914,3.9166661217815375,3.268944936741076,3.2994341258291096,3.41875,4.6125,3.755072628562658,4.336000988731008,3.1287267733441277,3.255115326505797,2.33875,2.3224999999999993,2.1208304819168724,1.4180980838846504,1.8371891621210974
2007-11-30,POMKH,0.84,3.4799999999999995,3.92,4.9975,3.92,4.0,2.4,2.14,2.975416666666667,2.918877574720781,4.335704671019991,0.8279324006562128,4.740729166666666,4.8562499999999975,4.325256866356444,5.065896526696873,3.723110494003092,3.706969645757679,4.6975,4.809999999999999,4.251838973124666,4.006681342073026,3.9964462194426984,3.6729002802993063,8.237291666666666,6.49833333333333,6.17395017730836,5.920824431824169,5.578548582318556,6.155543681577207,4.8325,4.9783333333333335,4.2803374553482865,5.531890224751079,3.4545429515781136,2.5736489351629634,3.5125,3.8125000000000004,3.552250870379148,3.923672146289258,3.0398150679614173,3.606320511198263,2.71875,3.9624999999999995,3.213043577137595,3.2514532596545065,3.8720351694199735,3.4727769256750376,2.44375,2.3449999999999998,2.1284982891501234,1.97537241017868,2.05391419817787
2008-02-29,POMRB,5.216666666666668,4.3825,5.45,10.125,5.45,3.3,2.1,2.7,4.069583333333334,3.8379932114991355,3.6026147746380697,5.211219041932893,4.5339583333333335,4.777291666666664,4.3481541198138665,5.060231599967857,4.80231014503892,4.68258674487428,4.938125,4.697499999999998,4.7311033838748,4.420367994471841,5.743264092860973,5.6686154831493845,9.000104166666667,7.789583333333331,7.754370106385015,6.825702916215472,6.578309647822576,5.87446973848268,4.849166666666667,4.865833333333333,4.748202473208972,5.610823085440778,4.893477754417339,5.007127033913701,3.6843749999999997,3.4937500000000004,3.4513505222274885,3.804380520023378,3.9831427720797175,4.374551743704611,2.775,2.875,2.767826146282557,2.4155064208358494,3.7889409724097267,4.458479413590769,2.59375,2.3324999999999996,2.357098973490074,2.2006184485370093,2.01083909485754
2008-05-31,PREMON,5.005,7.6275,7.8,10.715,8.206666666666667,5.875,4.9,4.01,4.016666666666667,4.304795926899482,3.9054651942256986,5.019360171623975,4.4409375,4.704166666666664,5.65989247188832,5.526103856751158,6.2002097410535,6.320891094058937,5.178750000000001,4.697499999999998,5.95866203032488,6.090765533687424,7.710160419007853,7.7999999256460875,9.138854166666667,8.684999999999997,8.938622063831009,7.671386955999421,8.287180974192026,6.906134881908129,4.921666666666667,4.799166666666666,6.13158815059205,6.0061162796491425,7.715529173209077,7.836837784870374,3.8125000000000004,3.5312500000000004,4.420810313336493,4.163401469701144,5.457246342648599,5.5554282986906856,3.125,2.5624999999999996,3.620695687769534,3.24307933017543,4.565889763469527,4.307872148918271,2.62625,2.5549999999999997,3.018259384094044,3.669129034576854,3.9187423233645076
2008-08-31,MONSOON,,1.965,3.545,11.423333333333332,2.02,2.175,2.55,1.68,,,,,4.525625000000001,4.363749999999997,4.181935483132992,5.139173812611011,3.3177237416081238,3.543620364268236,5.206875000000001,5.178749999999998,4.993197218194927,5.2253610129496515,3.076402724825849,4.116339715439228,8.897812499999999,9.31520833333333,9.932506571631937,8.494119281588143,7.363171664990697,7.830601509971078,5.015416666666667,4.899166666666666,4.48695289035523,5.664590047214656,2.535530733377653,2.5997589025658323,3.79375,3.8375000000000004,3.522486188001896,3.8346818058798755,3.080844446879304,2.30298548275616,3.5125,2.9874999999999994,3.1924174126617206,2.82462455261643,0.665449089806669,1.1851272311784284,2.60125,2.6324999999999994,2.4829556304564266,1.871962078549459,2.188482881529243
2008-11-30,POMKH,0.84,4.0975,3.92,3.5866666666666664,4.1,3.8,3.5,2.09,2.975416666666667,2.918877556139689,3.2577539108696993,0.8279641307799732,4.425,4.518124999999997,4.148161289879795,5.058737697235857,3.814039433379014,3.516623213459906,5.235,5.178749999999997,4.563918330916956,4.6480620035184605,3.9830424523100993,4.053704752928287,8.182500000000001,8.962499999999997,7.394170609645829,7.535879160225996,8.146495898874518,8.702609462812962,5.104583333333333,4.944166666666666,4.332171734213138,5.558524458626487,3.469406191755617,2.833403270516598,3.8406249999999993,3.7875000000000005,3.6334917128011375,3.813003300333849,3.015372515613376,3.625980162805268,4.2,3.2624999999999993,3.3154504475970326,2.999959346762788,3.2355329457009465,3.742523119646714,2.5837499999999998,2.619999999999999,2.325773378273856,2.360992347442963,2.36185257241815
2009-02-28,POMRB,5.216666666666668,4.4425,5.675000000000002,9.6075,6.02,3.35,4.1,2.55,4.069583333333334,3.837993200350481,3.5995540536635597,5.211674131484777,4.408333333333332,4.5331249999999965,4.265896773927877,5.02264509582811,4.893239082687042,4.680271807418629,4.994375,5.234999999999998,5.008350998550174,5.071977908970286,5.6284230864002,5.7489036879971716,6.520625000000001,8.833124999999997,8.279502365787497,8.011142381195212,8.162962424898165,7.460896186159667,5.307499999999999,5.086666666666666,5.007303040527883,5.6708593290139495,4.908340995665046,5.046380546928815,4.191875,3.8000000000000007,3.520095027680682,3.712994039937965,3.9383680702280857,3.7103536858113744,5.05375,3.7624999999999997,3.629270268558219,3.489248367646042,3.818671209066606,3.4128752510880997,2.8125,2.5824999999999996,2.4154640269643135,2.379595493092753,2.194902740047241
2009-05-31,PREMON,5.005,6.7624999999999975,7.8,5.5100000000000025,8.35,6.1999999999999975,8.4,4.02,4.016666666666667,4.304795920210289,3.947656307826356,5.019256257035445,4.4719791666666655,4.316874999999995,5.264538064356725,5.322680181728818,6.291138696765994,6.274282847280497,4.753750000000001,5.234999999999998,6.125010599130105,6.579817691054997,7.796176336776668,7.800000044476526,5.588125000000001,7.5318749999999985,7.1717014194725,7.546188221229835,9.352318973063024,7.981907964744832,5.42375,5.1225,6.344381824316729,6.050493078309361,7.730392418054375,7.995099415134581,4.53375,3.8812499999999996,4.5920570166084085,4.142880713629034,5.423447953373957,5.353087508740756,5.67625,4.637499999999999,5.537562161134932,6.466338275241493,5.744026831588659,5.913982071125666,3.0562499999999995,2.5849999999999995,3.0572784161785878,3.6920508522385997,3.8850476048836677
2009-08-31,MONSOON,,2.6966666666666668,1.62,3.333333333333333,3.5,4.66,5.88,3.5,,,,,4.528541666666666,4.4997916666666615,4.237389505280702,5.015335113906618,3.4086526701319193,3.0725975383867277,4.725625000000001,4.753749999999998,4.323006359478063,4.6192268809384185,3.338565258377316,1.395296905293506,5.819687500000001,5.509374999999999,5.636354185016833,6.72519475560282,6.87874134165478,7.381940165886569,5.28375,5.4925,5.2066290945900375,5.852613233513973,2.550393979055275,2.5198303124990185,4.727499999999999,4.5024999999999995,4.619234209965045,4.276724550864923,3.0886002172004314,3.1203788233169467,6.138749999999999,5.469999999999999,5.67453729668096,7.534102868067839,3.0527372265019066,4.290358297111199,3.05375,3.0399999999999996,3.234367049707153,1.8887542368759114,2.1142721778283304
2009-11-30,POMKH,0.84,3.875,3.92,4.216666666666667,3.55,4.050000000000002,5.15,2.22,2.975416666666667,2.918877552126173,4.143724739275371,0.8284262427571978,4.6034375,4.4441666666666615,4.092433703168421,4.880120391214699,3.9049683779048316,3.914067868267051,4.6975,4.753749999999998,4.161803815686838,4.152188073261869,3.873467732537576,3.943523109814433,6.7090625,5.666874999999999,5.068479177676767,6.250536091217707,5.782465821048607,6.399284757832072,5.225,5.355,4.543977456754023,5.65413942269475,3.4842694469284448,3.307864308329669,5.1275,4.5649999999999995,4.391540525979027,4.287930319958037,3.3100298065282168,3.5683324809861663,6.5512500000000005,5.8824999999999985,5.464722378008576,7.678211732397873,5.724653600903912,5.583801543243472,2.9787500000000002,3.0725,2.828620229824292,3.2331633642348194,3.1440022062690782
2010-02-28,POMRB,5.216666666666668,5.1175,5.45,10.829999999999998,5.45,4.65,6.15,2.4,4.069583333333334,3.837993197942371,2.7004651079698556,5.211501683300368,4.944375,4.612916666666662,4.502460221901053,4.926391547121547,4.98416802003231,4.6866437486155705,4.8028125,4.697499999999998,4.677082289412103,4.595007891664459,5.572047660530378,5.396700320416507,8.233958333333334,5.972499999999998,7.37308750660606,7.234924284273141,6.538860904493028,5.869531793489846,5.4937499999999995,5.2125,4.906386474052414,5.673292452402795,4.923204247177346,4.824103623298511,5.454375000000001,4.889999999999999,4.494924315587417,4.402260268336188,4.22785338588639,3.924986537216831,6.9887500000000005,6.394999999999998,5.7388334268051455,7.986479052747137,5.970639161503838,5.02620253599941,2.6287499999999997,3.035,2.657172137894575,2.8997064853528745,2.6159624907338497
2010-05-31,PREMON,5.005,6.686666666666667,7.8,11.4025,8.45,8.1,9.65,3.57,4.016666666666667,4.304795918765423,3.944253201139655,5.018960194902637,5.742083333333333,4.59395833333333,5.376142799807299,5.200178909258335,6.382067643129608,6.2665404961128015,5.046875,4.697499999999998,5.926249373647261,6.274379978145097,7.705714943733183,7.800000002611836,9.170208333333335,7.445624999999997,8.984852503963637,8.140613308067854,8.431711306024434,7.073509139577451,6.093749999999999,5.237500000000001,6.323831884431447,6.039154542282884,7.745255665776307,7.941409602478968,5.475,5.365,5.93695458935245,5.155872848155402,5.829965815377816,5.677748067525766,7.307500000000001,6.707499999999998,7.303300056083088,9.925288055657777,8.26540241655486,8.385322904670016,2.245,2.9225000000000003,3.022303282736745,3.8942845802721724,3.966535873319927
2010-08-31,MONSOON,,5.5,2.4625000000000004,9.64,5.55,5.375,8.13,1.15,,,,,6.1856875,5.294791666666663,5.4256856798843796,5.291735239068634,3.4995816049224655,3.3835635586483916,5.213750000000001,4.908124999999997,4.540749624188357,4.854137573601648,2.4322918126576836,3.050156609278833,8.606458333333334,9.022291666666662,9.246911502378182,8.501686892740556,7.641888612470676,8.124217804644344,6.4624999999999995,5.750000000000001,6.014299130658868,6.0579960202538725,2.565257227329021,2.6940182144943714,5.53125,5.54375,5.712172753611469,5.374136770020588,3.6680853995185903,3.9821335891638494,7.676250000000001,7.269999999999999,7.633980033649853,10.429747669349185,5.08849150828187,5.811580654456042,2.13,2.3350000000000004,2.273381969642047,1.7815910509749902,2.128298272763735
2010-11-30,POMKH,0.84,7.453333333333332,5.03,5.400000000000001,6.3,3.5,5.45,1.5,2.975416666666667,2.9188775512592535,4.178375390335068,0.8283852762284072,6.181666666666667,6.1893749999999965,6.23674474126396,5.664501610455152,3.9958973193669527,4.254770580723465,5.241875,5.185624999999998,4.736449774513014,4.92701436732557,3.895464641064831,3.8064435013903384,7.3107291666666665,9.318124999999995,7.708146901426909,7.915976952857577,7.915608784287345,8.49212005677773,6.4625,6.437500000000001,6.12857947839532,6.157201592735251,3.4991327083908454,3.839229645183909,5.656250000000001,5.40625,4.827303652166881,5.2131327570820325,3.9052096086865635,3.7556670081941883,8.165000000000001,7.344999999999999,6.760388020189911,9.049693467909556,7.258820072722705,6.691894613724774,2.11,2.1550000000000002,1.9640291817852285,2.0620766803582193,1.8819674030538245
2011-02-28,POMRB,5.216666666666668,5.088,5.675000000000002,5.136666666666667,5.65,5.65,8.8,2.2,4.069583333333334,3.8379931974222194,3.4460145718089756,5.211186089305322,5.958333333333334,6.181999999999997,5.777246844758376,5.675417789473327,5.075096963093463,5.6145382577120495,5.0553125,5.2418749999999985,5.11186986470781,5.318521536289947,5.57460417041745,5.640748917053896,6.140416666666667,7.894791666666663,6.679554807522813,7.393038630852724,8.43727300297354,7.741617816917062,5.9775,6.487500000000002,5.937147687037192,6.172637867306766,4.938067526365127,5.344981846098302,5.57375,5.65625,5.156382191300128,5.432880380897748,4.690404429747608,4.4421691273057755,8.307500000000001,8.007499999999999,7.576232812113947,9.396146669518147,7.135055424269711,5.851801200506858,2.18375,2.105,2.058417509071137,1.942599579006413,1.8177051124689825
2011-05-31,PREMON,5.005,6.684,7.8,6.73,8.25,8.1,10.91,3.61,4.016666666666667,4.3047959184533315,3.194322013541622,5.01902518158859,5.317166666666667,6.18133333333333,6.139948106855027,5.9110963579804405,6.472996587865661,6.565528250479071,4.86875,5.2418749999999985,6.187121918824686,6.77515491493768,7.826217853535461,7.799999967640861,5.3925,6.726666666666664,6.699732884513687,7.3033047005973195,8.45394009984466,7.109358513561338,5.16875,6.437500000000001,6.862288612222315,6.485731376483858,7.760118946163923,7.726334080336228,5.40375,5.65625,6.333829314780077,6.093690729146926,6.354761397837448,6.629870264777035,8.68,8.3225,8.909739687268367,10.669419881040383,10.240343657083773,9.991837377587649,2.35625,2.1149999999999998,2.6790505054426825,3.296322763207278,3.5128760397282024
2011-08-31,MONSOON,,3.716,0.97,4.949999999999998,1.87,4.715,8.01,1.7,,,,,4.8469999999999995,5.7353333333333305,5.170368864113016,5.695707606431061,3.590510566243346,4.4665508544727945,4.868750000000001,4.868749999999999,4.100273151294812,4.453751968541021,2.5195326768341175,1.9239126658050014,5.932249999999999,5.554166666666664,5.999839730708212,6.864342402249774,6.5038872771348215,7.017282718019722,4.7675,5.517500000000001,4.865373167333389,6.044724639554207,2.580120506324736,2.857374049709709,5.198125,5.49125,5.6862975888680465,6.083675672550723,4.132101891654154,4.129387168199967,9.09875,8.292499999999999,8.54984381236102,10.034784786576852,7.060278315654211,7.458614714687363,2.5,2.2524999999999995,2.2874303032656096,1.486256051578298,1.8685354930781521
2011-11-30,POMKH,0.84,4.1080000000000005,5.03,4.1066666666666665,3.51,2.8,8.55,2.33,2.975416666666667,2.918877551071999,4.174782061116579,0.8287649111193023,4.7679375,4.898999999999997,4.745421318467809,5.531208276990585,4.086826294936204,5.333856453017336,4.86875,4.868749999999999,4.472163890776887,4.560940994592562,4.421717104910293,4.759789812933063,6.551166666666666,5.2308333333333294,5.242570505091594,6.339176361325929,5.899785523457029,6.515523316117371,4.86125,4.820000000000001,4.323223900400033,5.7932766776268885,3.5139959634416638,3.126724604301788,4.992500000000001,5.31625,4.5317785533208275,5.6853834744050395,4.239048366186159,3.4362230057496466,9.10375,9.067499999999999,8.549906287416613,9.628382009539035,7.5439309957183935,6.106312993128965,2.59125,2.4599999999999995,2.3044581819593657,2.1677390979569036,2.027221285026205
2012-02-29,POMRB,5.216666666666668,4.672,5.675000000000002,10.748,5.23,4.705,9.05,2.52,4.069583333333334,3.8379931973098667,3.474402660096904,5.2111229485524095,4.799598214285714,4.794999999999997,4.716052791080685,5.445942067146056,5.166025904973706,4.994633890157127,4.86875,4.868749999999999,4.953298334466133,5.020503479301019,5.580904208137278,5.5626424266582335,6.590958333333333,6.633666666666662,7.444742303054957,7.288929866330379,6.600002033171659,5.930858982999605,5.086562499999999,4.715000000000002,4.68593434024002,5.742005614291541,4.952930763238311,5.070012877929121,4.806770833333334,5.08,4.6010671319924965,5.6250431039105635,4.904509369247029,4.798401230914385,8.786875,9.129999999999999,8.749943772449969,9.476936519303173,9.16179448799606,8.94823081191465,2.61828125,2.539999999999999,2.3906749091756194,2.391862462557258,2.318304501743136
