Date,Season,Aspur,Bichhiwara,Simalwara,Sagwara,Dungarpur,Aspur_Trend,Aspur_SMA,Aspur_EWMA,Aspur_DES,Aspur_TES,Aspur_ARIMA,Bichhiwara_Trend,Bichhiwara_SMA,Bichhiwara_EWMA,Bichhiwara_DES,Bichhiwara_TES,Bichhiwara_ARIMA,Simalwara_Trend,Simalwara_SMA,Simalwara_EWMA,Simalwara_DES,Simalwara_TES,Simalwara_ARIMA,Sagwara_Trend,Sagwara_SMA,Sagwara_EWMA,Sagwara_DES,Sagwara_TES,Sagwara_ARIMA,Dungarpur_Trend,Dungarpur_SMA,Dungarpur_EWMA,Dungarpur_DES,Dungarpur_TES,Dungarpur_ARIMA
2008-02-29,POMRB,1.7866666666666664,3.2212499999999995,4.36,3.0966666666666667,1.64,4.98175,4.646000000000003,3.9401961546430067,4.6843569355734935,5.348480147308998,5.3707298467121545,4.7528125,4.295937500000003,3.9707324212202915,3.666286019633764,5.20788378158006,6.427012314866433,16.80541666666667,6.670208333333335,5.845446025044925,7.846255581152471,6.228190345970502,6.219882116031091,4.459583333333333,3.050833333333334,3.13616832243954,2.6558440873604625,3.8229193505265444,4.969199950306411,3.0987500000000003,2.3408333333333333,2.1211895833661107,3.0359494646043155,2.8874410189503794,3.6163456181854063
2008-05-31,PREMON,8.295,7.05875,47.34,7.833333333333332,5.663333333333334,5.013020833333334,4.957250000000002,5.682117692785804,5.406198461685486,7.255677017674922,6.995653587946912,5.739531250000001,4.2471875000000034,5.205939452732174,5.34951050118646,6.843627519974323,7.059478683279399,18.895937500000002,15.285208333333335,22.443267615026958,30.99913765398473,14.362171921930438,12.391956389933508,5.623749999999999,3.916666666666667,5.015034326797057,5.20740696140429,6.201650581761175,6.423416674026923,4.025833333333333,2.6783333333333337,3.538047083353,3.2284098871222913,4.411584658041394,4.832727081766594
2008-08-31,MONSOON,4.17,5.7062500000000025,12.614999999999998,6.173333333333333,4.463333333333334,5.444791666666667,5.006250000000002,5.077270615671482,5.131555180435956,3.900310097221249,3.785857118037381,7.158802083333334,5.258437500000004,5.406063671639306,5.9299305414825305,2.3353288354581263,3.1527581052652898,22.270625000000003,18.325625000000002,18.511960569016175,34.63002158773011,6.12910850556087,10.311615371217787,7.0275,5.0024999999999995,5.478353929411567,5.977784354812867,2.5233126367225696,3.7168365323195793,5.383125000000001,3.5191666666666674,3.9081615833451337,3.308288223946025,1.4271317150826093,1.7546323243631199
2008-11-30,POMKH,5.8275000000000015,8.89625,13.55,7.876666666666666,6.363333333333332,5.960416666666667,5.019791666666669,5.37736236940289,5.258800984661273,5.088826015529941,5.2475262809893835,8.529010416666667,6.220625000000004,6.802138202983583,8.187530894285103,4.659242184917076,5.993783454521523,25.07,19.466250000000002,16.527176341409707,35.89043713088908,13.42919839349707,9.613214860334718,8.012083333333333,6.244999999999999,6.437679024313606,7.373208458726149,5.6232615100803205,6.7975675806616636,6.442083333333333,4.532500000000001,4.890230283340413,3.5333786001962366,3.7980839358680494,4.20156513934925
2009-02-28,POMRB,5.1866666666666665,10.726666666666668,26.795,9.356666666666667,8.445,5.802708333333333,5.86979166666667,5.301084088308401,5.230672157045558,5.233915495278504,4.940157007529136,8.67454613095238,8.09697916666667,8.371949588456818,11.049590144487455,6.83858114701259,7.667576983854179,23.6475,25.075000000000003,20.634305804845823,41.476906794420664,10.876798455549652,5.927268974816055,7.991666666666666,7.81,7.60527408125483,9.06482771485441,8.306494100117488,8.12231779892465,6.232499999999999,6.233750000000001,6.312138170004248,3.9057458256814472,6.094806417595079,6.154020581512046
2009-05-31,PREMON,9.02,10.515,47.3,9.45,7.33,5.3775,6.05104166666667,6.78865045298504,6.067799462036675,7.407037865833889,7.14743152428005,8.090550595238096,8.96104166666667,9.22916975307409,12.95572963730348,10.553071826899991,10.711395727648007,21.32416666666667,25.065000000000005,31.30058348290749,55.566476738971716,42.43662902767057,36.72255015909384,7.375,8.214166666666667,8.343164448752898,10.164526435385568,11.854986499078304,10.901293312940238,5.277916666666667,6.650416666666667,6.719282902002549,4.156877897866803,9.677356317629672,8.308732042475803
2009-08-31,MONSOON,2.183333333333333,3.4142857142857146,1.275,4.3933333333333335,1.12,5.249791666666667,5.554375000000004,4.946523605124357,5.284217941762858,4.09507469335038,3.829899565104797,7.411175595238095,8.388050595238097,6.90321613755874,9.90055589240784,6.2935624906797685,5.342582975755699,18.80333333333333,22.230000000000008,19.290350089744496,43.08140964160248,14.19571174915367,12.207479486807184,6.9037500000000005,7.769166666666667,6.763232002585072,8.068288171513615,5.518535619860763,5.1664214136870985,4.148541666666667,5.814583333333333,4.479569741201529,3.889390335848885,4.633655823903497,2.6588461851111145
2009-11-30,POMKH,4.4125000000000005,6.51625,6.303333333333334,4.723333333333334,2.07,5.0955208333333335,5.200625000000004,4.732914163074614,5.0862202650349,5.118535119123814,5.314247175814305,7.247925595238096,7.793050595238096,6.748429682535244,8.782452296059267,6.739863350282663,5.430489885604857,17.785833333333333,20.41833333333334,14.09554338718003,32.117590319670484,14.782752993623888,8.14484680798387,6.968749999999999,6.980833333333335,5.947272534884377,6.817607183685052,5.4740401040981475,5.720603643880489,3.2816666666666667,4.74125,3.5157418447209174,3.7209208735375436,3.2570713848456885,2.1768790326847323
2010-02-28,POMRB,5.580000000000001,7.671666666666666,13.875,8.74,3.703333333333333,5.388333333333334,5.298958333333338,5.071748497844769,5.17228656657705,5.154312342863797,4.966566493311668,7.594943452380953,7.029300595238096,7.117724476187814,8.402867479206169,7.478530949118448,7.091086861093619,19.004375,17.18833333333334,14.007326032308018,25.411518507027775,20.340207138810747,15.41355752485283,7.38125,6.826666666666668,7.064363520930627,8.091912034534017,6.179090119588677,6.1191861450911365,3.5466666666666664,3.555833333333333,3.5907784401658835,3.6976560460202754,3.406883064654834,2.9238483348566047
2010-05-31,PREMON,7.3925,12.264,52.08,10.586666666666666,5.136666666666667,6.030104166666667,4.892083333333338,6.000049098706862,5.6551636984341975,7.363218909751361,7.362720767410203,7.541662202380952,7.466550595238097,9.176234685712688,10.612503759275716,9.62103608111974,9.162545707218746,19.681666666666665,18.38333333333334,29.236395619384812,37.11682645085765,41.94640040935376,37.41805239260965,7.81625,7.110833333333335,8.473284779225043,9.883358452072098,10.722390402171337,10.282659784211779,4.285,3.0075,4.209133730766197,3.7911129684272935,5.814372524138161,5.967988862388609
2010-08-31,MONSOON,6.153333333333332,4.441428571428571,6.243333333333332,6.5566666666666675,5.433333333333334,6.0709375,5.884583333333338,6.06136279255745,5.80499594046067,3.9314283289141576,3.635708158759489,7.141744047619047,7.723336309523812,7.282312239999041,8.067477439364405,5.909849407185175,5.82057052818226,19.72895833333333,19.625416666666673,20.03917070496422,26.571173650310506,3.9111726524392196,7.595692202705441,7.857916666666667,7.651666666666668,7.706637534201693,8.836348678149577,5.8802300701464185,5.8577920005992095,4.493333333333334,4.0858333333333325,4.6988135717930515,3.9002856783405813,1.72597164691965,2.27150421932876
2010-11-30,POMKH,5.576666666666667,5.062857142857141,6.753333333333334,6.04,3.6633333333333336,5.9496875,6.175625000000005,5.867484342201137,5.804371841795415,5.2676563620309285,5.2063438530523785,6.69225,7.359988095238098,6.394530201142281,6.43875051006932,7.076775724560186,6.1327756243057685,20.125,19.737916666666674,14.724835756311867,18.16053199338265,9.44015785562046,7.49029109772924,7.745833333333334,7.980833333333336,7.039982520521016,7.832857395476198,7.022098688046777,7.07796520736321,4.612291666666667,4.484166666666666,4.284621476409164,3.858409436284711,4.480931762034014,5.331025116367901
2011-02-28,POMRB,4.7425,5.925714285714286,13.803333333333333,7.756666666666668,3.7766666666666673,5.347083333333334,5.966250000000004,5.417490605320682,5.613148328105682,5.38023583263592,5.034580391413497,6.179154761904762,6.923500000000002,6.207003834971083,5.766578289894595,7.2951778968683705,6.4817133591607226,20.171666666666667,19.720000000000006,14.356234787120453,14.764568625539066,17.069427189808774,14.166483812285318,7.414583333333334,7.735000000000001,7.3266561789792775,8.045289405563071,7.5747790617087905,7.364931983725967,4.130416666666667,4.5024999999999995,4.081439552512165,3.8292020452265043,4.842139409577635,4.668790072988161
2011-05-31,PREMON,7.26,10.414,55.32,10.673333333333332,6.015,4.704270833333334,5.933125000000004,6.154494363192409,6.003807522743469,7.508679681824581,7.362582598456632,5.6487380952380954,6.461000000000003,7.88980230098265,7.790951128429226,9.200740526921834,8.89662029743194,19.451249999999998,20.530000000000005,30.741740872272274,32.28138218866573,49.04007354817125,40.77928339040578,6.783333333333333,7.756666666666668,8.6653270407209,9.694848194913146,10.551513076688003,9.645617810302626,3.4525,4.722083333333333,4.854863731507299,3.9816585823011716,6.470397189604778,5.65223526956889
2011-08-31,MONSOON,1.465,2.186666666666667,3.376666666666667,3.82,0.7,4.4719375,4.761041666666671,4.278696617915445,5.062396705532723,4.055857518226788,3.922937241775598,5.311773809523809,5.897309523809527,5.6085480472562566,5.175019109987308,4.6114607789920266,4.647960801261244,18.369166666666665,19.81333333333334,19.79571119003003,23.542337707002083,5.77953373010916,7.979573875301359,6.034166666666667,7.072500000000001,6.727196224432539,7.16988419723329,5.878943309108915,6.023296474549142,3.1675,3.5387499999999994,3.192918238904379,3.695608206096204,2.5091914307478147,1.9343629966196172
2011-11-30,POMKH,5.1225000000000005,3.0742857142857143,3.856666666666667,3.7266666666666666,2.973333333333333,4.400125000000001,4.647500000000004,4.616217970749267,5.043798764766986,5.0279333994153514,5.246336509310796,5.116214285714285,5.400166666666671,4.5948431140680395,3.802655859617899,5.420505679800171,4.8097886802679435,11.884791666666667,19.089166666666674,13.420093380684685,16.039049743877946,7.607045994172134,5.195859825123926,5.269166666666667,6.494166666666667,5.526984401326191,5.546516081344998,5.2195871408116155,5.066562587755983,2.8377083333333335,3.366249999999999,3.105084276675961,3.6160893910795893,2.1078255897945297,2.449467277404746
2012-02-29,POMRB,3.338,5.218571428571429,8.043333333333333,4.076666666666667,2.1866666666666665,4.822572916666667,4.296375000000005,4.104930782449561,4.63948339152188,5.12428723330334,4.999086843649784,5.245178571428571,5.223380952380957,4.844334439869395,4.003249598882299,5.601373064630821,5.389024111497509,6.290729166666667,17.649166666666677,11.269389361744143,11.924334982157854,14.731217415261243,10.723687762667257,5.01625,5.574166666666667,4.946857307462381,4.738961306286022,5.435895641285007,5.821763784805312,2.9394791666666666,2.968749999999999,2.737717232672243,3.4804380637296943,3.432031613437308,4.291367949089551
2012-05-31,PREMON,8.09,9.556666666666667,9.205,8.233333333333334,4.966666666666667,4.965958333333333,4.503875000000004,5.698958469469737,5.344432998190207,7.165827259129602,7.3474145657746055,5.534345238095239,5.009047619047623,6.7292673305883035,6.7566927580704155,8.086418206485037,8.827723456539202,6.587291666666666,6.120416666666676,10.443633617046487,9.568575634230038,51.86987715100434,42.97049090774166,5.043750000000001,4.964166666666667,6.261447717810762,6.371790454702546,7.3978172800442294,7.2350374377090745,3.0160416666666667,2.706666666666665,3.6292970062700127,3.5789502444865877,4.957363087815414,4.546050130673998
2012-08-31,MONSOON,4.0145833333333325,4.075714285714286,4.739166666666667,4.236666666666667,2.5625,4.826645833333333,5.141270833333338,5.025208415015175,5.0636051823828065,3.8017476278319022,3.6428188305716778,5.642872023809524,5.481309523809527,5.667846112638696,5.896353278930286,3.199343418451589,3.751088549450634,6.519374999999999,6.4610416666666755,8.161846836894558,6.5400069854035765,-3.933273250200319,-6.437281178531434,5.115208333333334,5.068333333333334,5.451535297353124,5.372539287255034,3.1952102242508884,4.0665608773163076,2.9647916666666667,3.1722916666666654,3.202578203762008,3.47657110296626,1.2620384075567197,2.5325743719094502
2012-11-30,POMKH,3.72,3.498571428571428,4.866666666666666,3.53,1.7233333333333334,4.7330625,4.790645833333338,4.503125049009105,4.753403336802317,4.985961738563912,5.229784861711727,5.804092261904762,5.587380952380955,4.800136239011788,4.8369413384893685,5.055882817078059,5.383918668826505,6.325208333333332,6.713541666666676,6.843774768803401,4.773636987042069,-1.239645524602988,4.161728681119643,4.863020833333334,5.019166666666668,4.682921178411874,4.418876786157544,4.577441357097394,5.170154136009765,3.1977083333333334,2.8597916666666654,2.610880255590538,3.3158213948345705,2.639877505360478,3.0476146918331475
2013-02-28,POMRB,3.626,5.6625000000000005,6.4899999999999975,4.845,3.026666666666667,4.333739583333333,4.862645833333338,4.1522750294054624,4.465786728238124,4.979372757357862,4.810726176579556,5.8932738095238095,5.698363095238098,5.145081743407073,5.154988826214438,5.689506836813989,5.551310942322914,5.904895833333333,6.325208333333342,6.70226486128204,4.423763349660042,5.620424369736777,8.122011387169131,4.258020833333333,5.211250000000001,4.747752707047124,4.501658144720058,5.087094129642516,5.450075361611387,3.1265624999999995,3.0697916666666654,2.7771948200209895,3.2732001237867907,2.9444728051322446,3.3983169395830335
2013-05-31,PREMON,7.053333333333334,10.4025,9.205,5.4475,5.9899999999999975,3.840666666666667,4.603479166666672,5.312698350976611,4.977808609505086,7.053668760084009,7.4269923536250815,5.89297619047619,5.909821428571432,7.248049046044244,8.209465685914054,8.479461356486835,9.167117113634884,5.177916666666666,6.325208333333343,7.703358916769224,5.556668272102691,22.477695936141373,17.685611435083434,3.9212499999999997,4.514791666666667,5.027651624228274,4.869385075652507,7.784639718880619,7.870642851254548,2.911666666666666,3.3256249999999983,4.062316892012593,3.471423701803059,5.229374292867567,5.133323989204239
2013-08-31,MONSOON,1.8566666666666665,3.943333333333333,1.3766666666666667,2.1825,0.97,3.599083333333333,4.064000000000005,3.9302856772526327,4.287987281196847,3.619637279483483,3.6826754571728153,5.888735119047619,5.876726190476193,5.92616276095988,6.908627639885054,3.673120051166937,4.230623973856191,4.566249999999999,5.484583333333343,5.1726820167282,3.5510919765943774,1.6672276781898896,0.9958169159487262,3.7334375,4.001250000000001,3.8895909745369646,3.5102448434498235,1.4928653766410358,2.170765343218275,2.820416666666666,2.9274999999999984,2.8253901352075554,3.25081995575553,1.963922666674575,2.4301650877049714
2013-11-30,POMKH,1.9333333333333336,3.6285714285714286,2.4133333333333336,2.89,1.596666666666667,3.4839583333333333,3.6173333333333386,3.131504739684913,3.715050912397545,4.654354273076754,5.058249863247303,5.777306547619048,5.909226190476193,5.007126228004499,5.556437689830302,5.085486657917442,4.941935758137501,5.117291666666667,4.87125000000001,4.0689425433702535,2.605389123855176,1.4828507296155014,3.086640673343056,3.783125,3.841250000000001,3.4897545847221787,3.0597354553871434,2.6434247845548122,3.5330034574281433,2.7466666666666666,2.895833333333332,2.3339007477912,3.099326988744832,2.029017295839408,2.4627718879080387
2014-02-28,POMRB,3.48,5.498571428571428,4.05,3.9825,2.4233333333333333,3.9779166666666663,3.5808333333333384,3.2709028438109478,3.565825170474351,4.537669907608705,4.676950820045532,5.909880952380953,5.86824404761905,5.203704308231271,5.4617421135009625,5.910015927087741,5.624617312482211,6.796250000000001,4.26125000000001,4.061365526022152,2.681218828861703,4.445400972604907,5.228422180795075,4.2162500000000005,3.625625000000001,3.686852750833307,3.34416222612642,4.005176645459536,4.911261303633595,3.020416666666667,2.7449999999999988,2.3696737820080536,3.0270151167467123,2.6106465722988585,2.7700265871917873
2014-05-31,PREMON,6.278333333333332,9.675,16.053333333333335,6.7075,6.003333333333334,4.849833333333333,3.3870833333333383,4.473875039619902,4.060544366091151,6.634339927037479,7.381945483384817,6.216904761904762,5.68636904761905,6.992222584938763,7.763604366292558,8.781927045432692,9.307375492692568,7.970000000000001,5.973333333333343,8.858152648946625,9.521386827149453,12.692142059098906,6.984088763660408,4.640937500000001,3.940625000000001,4.8951116504999845,4.947684562227127,6.847206812524856,6.9442299028704815,3.5183333333333335,2.748333333333332,3.8231376025381656,3.2474564798121106,4.741348102683135,4.789605414729635
2014-08-31,MONSOON,6.583333333333332,5.73142857142857,7.96,4.3875,3.146666666666667,5.756541666666666,4.568750000000005,5.317658357105273,4.572431454499472,3.1733969958479236,3.478291266299638,6.335059523809524,6.1333928571428595,6.487904979534687,7.329155198259251,3.479267610268647,3.821751423735663,9.067499999999999,7.619166666666677,8.498891589367975,11.87278029348867,2.116670339708236,4.332757412777934,4.9965625,4.491875000000001,4.692066990299991,4.764827308937475,2.002423657373548,3.0288515388392865,3.8337500000000007,3.2924999999999986,3.552549228189566,3.22031338738967,1.7627520617794756,2.7221933440156576
2014-11-30,POMKH,4.182,4.296666666666667,5.22,4.0825000000000005,3.4033333333333338,6.4155,5.130916666666672,4.863395014263164,4.492245839175895,4.599516056094859,4.709080527331288,6.300327380952381,6.300416666666669,5.6114096543874785,6.093425046149798,5.3358308833911146,5.551386273157983,8.606874999999999,8.320833333333344,7.187334953620785,11.979667452288863,3.583287611258185,4.233523820451994,5.339062500000001,4.790000000000001,4.448240194179995,4.485373475932189,4.269417254957,4.950678476347122,3.781041666666667,3.744166666666665,3.4928628702470728,3.216045669696015,3.188339255377777,3.287744873291741
2015-02-28,POMRB,8.485,5.775714285714287,10.023333333333332,5.635,3.14,6.0376666666666665,6.382166666666672,6.312037008557898,5.391517525298125,4.657123743561221,4.542817318539482,6.211309523809524,6.369702380952384,5.677131506918202,5.8818801820175235,6.400710312903331,5.914805614877384,6.743333333333332,9.814166666666678,8.321734305505803,13.78086658954426,5.862825152568053,4.595708738050521,5.4259375,5.203125,4.922944116507997,5.103379153426205,5.345717950394484,5.597070799117788,3.4535416666666667,3.9233333333333316,3.3517177221482437,3.191067591911501,4.140350337076501,3.8800208389573774
2015-05-31,PREMON,6.545000000000001,9.12,6.395,7.795,4.865,5.626875000000001,6.448833333333339,6.405222205134739,5.754632635557042,7.123453005599869,7.256789019850199,6.572797619047619,6.230952380952384,7.054278904150921,7.579270422845546,9.341182287456713,9.493820336283598,5.959999999999999,7.399583333333345,7.5510405833034815,12.987864803452142,17.03245776082159,13.117791593702869,5.5678125,5.4750000000000005,6.071766469904798,6.639719844565189,8.39317030868077,8.031878937875916,3.0941666666666663,3.638749999999998,3.957030633288946,3.3063032495375686,5.805868257964028,5.3578896062155135
2015-08-31,MONSOON,3.2939999999999996,5.574285714285714,2.7099999999999995,3.995,1.665,5.179854166666667,5.626500000000006,5.1607333230808425,5.3354085632781665,3.645678921990184,3.8187101199702274,6.890133928571428,6.19166666666667,6.462281628204838,6.937417664340444,3.8291930832736956,3.92448277061823,5.422135416666666,6.087083333333345,5.614624349982089,10.040843515676734,5.82602571022739,3.490236374827962,5.611953125,5.376875000000001,5.241059881942879,5.613055984137243,3.246492776483211,3.9479058194331724,2.8378125,3.2683333333333313,3.0402183799733677,3.1555128751421564,1.566897578806195,1.547466135295624
2015-11-30,POMKH,4.1850000000000005,7.345714285714285,4.203333333333333,5.61,2.01,4.848333333333334,5.627250000000005,4.770439993848505,5.152364152151873,4.787179681413308,4.6487346694178955,6.959089285714285,6.953928571428575,6.815654691208617,7.307333590006793,5.1835036778953665,5.222125743666869,5.361979166666666,5.832916666666678,5.050107943322587,7.953034840711223,3.438478862423782,2.9403334116619035,5.656614583333333,5.758750000000001,5.388635929165727,5.769283668859029,4.435819299230051,4.5629478703608495,2.970833333333333,2.9199999999999977,2.6281310279840207,3.0452909733169107,2.2568003179340934,2.286440590749593
2016-02-29,POMRB,4.905833333333334,5.265357142857143,6.737083333333333,4.4606249999999985,2.4825,4.868708333333333,4.732458333333339,4.824597329642437,5.145066649244548,4.8308150076367955,4.9725204702141905,6.655946428571428,6.826339285714289,6.1955356718680274,6.442230705188268,7.299394084529448,7.366556582973159,6.071770833333332,5.011354166666678,5.724898099326886,7.278212249393828,7.089287318674961,6.884456479098484,5.614947916666666,5.4651562500000015,5.017431557499436,5.258696249008385,6.408391612836432,6.64157952773938,3.0891666666666664,2.7556249999999975,2.569878616790412,2.982357178161586,2.94459321673537,2.9785563763618477
2016-05-31,PREMON,7.471999999999999,10.182,9.2,9.326666666666666,6.586666666666666,4.598833333333333,4.964208333333338,5.883558397785461,5.712866276421304,7.013188582078106,7.175301669825504,5.603982142857142,7.09183928571429,7.790121403120816,8.454043628792805,9.838288674967629,9.15098334111384,6.681770833333333,5.712604166666678,7.114938859596132,7.844873606628309,8.768763288250424,7.3937370457335225,4.989322916666666,5.848072916666668,6.741125601166328,7.505596793447991,7.982766140047824,7.180143169404468,2.8852083333333334,3.186041666666664,4.1765938367409134,3.253324845810289,4.918077884652085,5.273206020594145
2016-08-31,MONSOON,2.53,2.087142857142857,5.583333333333332,2.13,0.89,4.1520624999999995,4.773208333333338,4.542135038671277,5.104841162993266,3.6138979204462744,3.7593794261406503,4.6747410714285715,6.220053571428576,5.508929984729633,5.7098215975476325,4.708826183871885,4.766007759803202,6.909218749999999,6.43093750000001,6.5022966490910115,6.817237568928246,3.707809937861599,3.91085269080817,4.383619791666666,5.381822916666668,4.896675360699796,5.186596388300451,4.114926007301968,5.00994586661837,2.686145833333333,2.992291666666664,2.8619563020445478,3.045055573508679,2.172122283786675,2.811209618564635
2016-11-30,POMKH,2.79,2.4171428571428573,6.21,2.47,1.1533333333333329,3.6944166666666662,4.424458333333337,3.8412810232027663,4.622429561417641,4.699996169831585,4.5956833987091805,4.3250714285714285,4.987910714285718,4.272215133694923,3.90113160808572,4.731752027525876,3.922337937120412,6.710520833333333,6.932604166666677,6.385377989454607,6.292947785843086,4.3827778246852,4.243202610623549,4.095833333333333,4.596822916666667,3.9260052164198775,3.9101471040411875,3.504309612980745,3.404024224543565,2.5477083333333335,2.778124999999997,2.1785071145600616,2.8757564397285487,2.072321929831045,1.908967196652489
2017-02-28,POMRB,2.7266666666666666,2.76,6.55,2.755,1.7466666666666668,3.4801666666666664,3.8796666666666706,3.3954352805883268,4.188118822304706,4.644677062641042,4.962845141251665,4.1937500000000005,4.361571428571432,3.6673290802169536,2.9273832489787592,5.001383429526657,4.536992815519426,6.086666666666666,6.885833333333345,6.451226793672764,6.092522027417412,7.528551985580345,6.922736956108471,4.1053125,4.170416666666668,3.4576031298519263,3.280894822047626,4.022609529115695,4.195110106993948,2.5837499999999998,2.5941666666666636,2.005770935402704,2.7684923540946733,2.375518638658588,2.3029483044562262
2017-05-31,PREMON,5.9899999999999975,9.89,7.7974999999999985,8.73,6.215,3.3954166666666663,3.5091666666666708,4.433261168352995,4.532458939715577,6.676250406562736,7.20419633006465,3.967678571428571,4.288571428571432,6.156397448130173,6.358644131680547,7.722510517794584,8.106139930658887,5.113124999999999,6.535208333333345,6.989736076203658,6.55113612694118,9.580116466754866,6.871749224114765,4.2378125,4.021250000000002,5.566561877911156,6.068768152874424,6.044861806251927,6.251905163274061,2.724166666666667,2.501249999999997,3.6894625612416228,3.028085941044537,4.2535913758000286,4.507668738077851
2017-08-31,MONSOON,2.298,1.3285714285714283,1.995,2.8025,1.55,3.615291666666666,3.4511666666666714,3.5791567010117973,4.0264480767630655,3.1903199563448537,3.6234767190781882,4.369821428571429,4.098928571428575,4.225267040306675,4.393591872154732,2.858550262455611,4.103293322160042,4.56,5.638125000000012,4.991841645722195,4.5927062218651065,5.045560732872401,4.129539311058517,4.625625,4.189375000000003,4.4609371267466935,4.741351158569085,3.0602154576427365,4.232226040198684,2.8912500000000003,2.666249999999997,2.8336775367449736,2.8919936465822706,1.6751742437066746,2.6566311232933564
2017-11-30,POMKH,2.3440000000000003,1.3671428571428572,2.01,2.8575,1.6166666666666665,3.983541666666666,3.3396666666666714,3.0850940206070785,3.6038319786169684,4.290913732480401,4.39652000227869,4.921464285714286,3.8364285714285744,3.082017367041148,2.9095789004720167,3.257145508421717,3.249977564452119,4.707187499999999,4.588125000000012,3.7991049874333167,3.1949515906619954,4.949702301896271,4.020815297693813,5.24375,4.286250000000003,3.819562276048016,3.9155726676773286,3.586952761963721,3.7319113348357202,3.023645833333333,2.782083333333331,2.346873188713651,2.7729294587527944,2.2373280212241973,2.215424448084871
2018-02-28,POMRB,4.931666666666667,7.027142857142858,6.3249999999999975,5.47,2.62,4.0906666666666665,3.890916666666671,3.8237230790309136,3.810249107960475,4.232801300288002,4.7174186677820575,4.987125,4.90321428571429,4.6600675630818325,4.9018892771220814,3.6680794504637184,3.667947042346765,5.106770833333333,4.531875000000011,4.80946299245999,3.996277809733664,5.7068920031132375,4.605425358417466,5.48046875,4.9650000000000025,4.479737365628809,4.736495864063836,4.305998364347678,4.263183694853954,3.0056249999999998,3.0004166666666645,2.4561239132281907,2.744400574210308,2.711214288803966,2.491983190044181
2018-05-31,PREMON,6.730999999999997,10.036,9.2,10.96,6.400833333333333,4.903833333333333,4.076166666666671,4.986633847418547,4.399421459772906,6.462377544977323,7.068756898547893,5.4190595238095245,4.93971428571429,6.8104405378491,8.565943965079514,8.611353560550839,10.518007465753962,6.358541666666666,4.882500000000011,6.5656777954759935,6.166038755301803,7.5202575667810585,6.8935576954724365,5.41421875,5.522500000000003,7.071842419377285,8.327175449873797,7.929446252889479,8.40615757579385,3.1272916666666664,3.0468749999999973,4.034007681270248,3.0209379371654594,4.8968993596853725,5.35272276302765
2018-08-31,MONSOON,2.414,1.7078571428571427,3.789166666666666,2.46625,1.22,,4.105166666666671,3.9575803084511283,3.966210210641063,3.0486964537768477,3.4776728389831777,,5.0345357142857186,4.769407179852317,6.479154977209208,3.1286334735905026,3.637722110005196,,5.331041666666677,5.455073343952263,5.564447236204672,2.75237012942777,3.1705175568292114,,5.438437500000003,5.229605451626371,6.064117154584852,5.172253156852862,5.589274797605896,,2.9643749999999973,2.9084046087621487,2.8590467848477004,2.0567356105236865,2.2648011249874536
2018-11-30,POMKH,8.733333333333334,4.4433333333333325,10.23,2.6637500000000003,2.92,,5.702500000000004,5.867881518404011,,4.168783016520085,4.171327197188555,,5.8035833333333375,4.638977641244724,,3.5241325366805247,3.0614456439744955,,7.386041666666678,7.365044006371358,,3.3382366703975714,2.9729701860435,,5.390000000000002,4.203263270975823,,4.086813491479145,3.3839440009348456,,3.2902083333333305,2.913042765257289,,2.211765670872829,1.8487241911786954
