Date,Season,Pottangi,Koraput,Dasamantapur,Boipariguda,Similiguda,Boriguma,Lamptaput,Jeypur,Kundura,Nandapur,Kotpad,Lakshmipur,Narayan Patana,Pottangi_Trend,Pottangi_SMA,Pottangi_EWMA,Pottangi_DES,Pottangi_TES,Pottangi_ARIMA,Koraput_Trend,Koraput_SMA,Koraput_EWMA,Koraput_DES,Koraput_TES,Koraput_ARIMA,Dasamantapur_Trend,Dasamantapur_SMA,Dasamantapur_EWMA,Dasamantapur_DES,Dasamantapur_TES,Dasamantapur_ARIMA,Boipariguda_Trend,Boipariguda_SMA,Boipariguda_EWMA,Boipariguda_DES,Boipariguda_TES,Boipariguda_ARIMA,Similiguda_Trend,Similiguda_SMA,Similiguda_EWMA,Similiguda_DES,Similiguda_TES,Similiguda_ARIMA,Boriguma_Trend,Boriguma_SMA,Boriguma_EWMA,Boriguma_DES,Boriguma_TES,Boriguma_ARIMA,Lamptaput_Trend,Lamptaput_SMA,Lamptaput_EWMA,Lamptaput_TES,Lamptaput_ARIMA,Jeypur_Trend,Jeypur_SMA,Jeypur_EWMA,Jeypur_DES,Jeypur_TES,Jeypur_ARIMA,Kundura_Trend,Kundura_SMA,Kundura_EWMA,Kundura_DES,Kundura_TES,Kundura_ARIMA,Nandapur_Trend,Nandapur_SMA,Nandapur_EWMA,Nandapur_DES,Nandapur_TES,Nandapur_ARIMA,Kotpad_Trend,Kotpad_SMA,Kotpad_EWMA,Kotpad_DES,Kotpad_TES,Kotpad_ARIMA,Lakshmipur_Trend,Lakshmipur_SMA,Lakshmipur_EWMA,Lakshmipur_DES,Lakshmipur_TES,Lakshmipur_ARIMA,Narayan Patana_Trend,Narayan Patana_SMA,Narayan Patana_EWMA,Narayan Patana_DES,Narayan Patana_TES,Narayan Patana_ARIMA
2003-02-28,POMRB,6.13,7.649999999999999,4.34,6.493333333333332,7.0,6.276250000000001,7.86,5.136666666666666,6.655,6.546666666666668,4.788333333333334,12.81,11.965,6.635000000000001,6.68125,6.7098220740179535,6.613917711247925,7.838153566237498,8.14744388822197,7.3045833333333325,7.7275,7.202865795465451,8.262052113175248,7.260883047004264,6.437691833149159,3.57625,4.198749999999999,4.144622624537451,3.517688021284598,3.7958543369461815,3.829873120797141,5.606249999999999,5.507499999999999,5.6038352787368435,5.472114129648762,6.202474734696282,6.160335410604375,6.718124999999999,7.00375,6.8673359751932885,7.031687322985863,6.963277916943965,7.043348797754523,4.166709325396826,3.3051736111111096,4.121456197738647,4.306165175903883,3.5977979458083973,3.896677781376905,5.385833333333333,5.665833333333335,6.03178932225498,7.170302791095619,6.655169703989938,4.263383207070707,4.228237373737373,4.357839355250037,4.523294920907965,4.623378222663954,4.431247195374998,4.994166666666667,4.071666666666668,4.704789922406543,4.011025844391836,5.07044080690546,5.407199923462402,5.137083333333334,5.504166666666666,5.5874637925297055,5.8550749742326245,5.594684110857145,5.4789383707796455,3.4735416666666667,2.9654166666666653,3.347585925608592,3.4892143267934292,3.378361639801185,3.2639056766449617,12.4690625,12.720000000000002,12.343658810268993,11.899224884728872,12.833218384621029,11.675688737151248,9.73375,10.199999999999996,10.596012164465177,9.960943641663434,11.910568527561303,11.641122244015497
2003-05-31,PREMON,7.87,9.77,2.42,8.43,8.809999999999997,5.773999999999999,8.133333333333333,5.521250000000001,8.16,5.619999999999999,5.711666666666668,12.66625,12.85,5.494999999999999,7.145,7.173893244410772,7.043153623962901,8.015872849069904,7.403298287842655,6.642499999999999,7.595,8.22971947727927,9.62911051407948,9.657569095152294,8.828145626052885,3.1600000000000006,3.966249999999999,3.4547735747224704,3.4652079387784527,4.280732904715123,4.253217578212007,5.15,5.838333333333333,6.734301167242106,6.549260393946543,7.933021961019977,7.76113266944913,6.404374999999999,7.031249999999999,7.644401585115972,8.203611404141602,9.461479445956758,8.674997684580905,4.075300595238095,4.121173611111109,4.782473718643187,5.4564607634197655,4.853523237528481,4.628637199261971,4.458333333333333,5.680833333333336,6.872406926686321,8.463468360031564,8.587691155965963,3.94957702020202,4.402160984848484,4.823203613150023,5.202760733599932,5.370928958149935,5.241052625004965,4.848333333333334,4.9804166666666685,6.086873953443925,4.785914526812549,5.4415413486905475,5.9736812071147245,4.846666666666666,5.262499999999999,5.600478275517823,5.966263974335773,6.869423765792207,6.842337838670298,3.3347916666666673,3.506666666666666,4.293218222031822,4.833925756905649,4.505627414425846,4.605576097051308,11.988437499999998,12.595312500000002,12.472695286161397,12.069140303574569,14.480913699998949,14.598745288084473,9.23375,10.178749999999996,11.497607298679107,10.168952502856886,12.962231721616634,12.314058479915987
2003-08-31,MONSOON,2.63,3.6733333333333333,2.21,1.41,2.89,1.8342857142857143,-1.32,1.3677777777777782,0.8200000000000001,2.853333333333333,0.5716666666666667,11.45,2.45,4.665000000000001,6.124999999999999,5.356335946646464,5.599488391667229,5.66728921187526,6.277166503247691,5.9470833333333335,7.014166666666667,6.407165019700895,6.862284288056181,6.196448171367143,5.449095671140744,3.055625,3.186249999999999,2.956864144833482,3.406965517917442,2.959454279675092,2.668682030981669,4.800416666666666,5.3741666666666665,4.604580700345263,5.159776816851278,3.3673118614316673,3.3184000035429015,6.46625,6.404999999999999,5.742640951069584,5.568419289648249,5.1869970820800155,4.452381751272262,3.5378526785714284,4.2122450396825375,3.603198516900198,4.3518933617066455,1.7259686227296678,1.9992414219573145,3.6258333333333335,5.090833333333336,3.595444156011793,1.0922308198587851,1.1217266937668375,3.574131944444445,4.124605429292928,3.4410332790011244,3.9767695356571777,2.6844412386204093,2.58760458823112,4.281875,5.007916666666668,3.9801243720663555,4.178361977028129,1.194768037101663,2.059440303495343,4.4783333333333335,5.011666666666666,4.501620298644027,4.631634801373715,3.588995044330227,3.3030410373948085,2.9462500000000005,3.4404166666666662,2.80459759988576,3.5179625446175122,1.5374592266683123,1.6793510158944656,11.4340625,12.342812500000003,12.063617171696837,11.82493199428926,11.197884628266454,12.21015680784183,9.178749999999999,9.288749999999997,7.878564379207464,9.47177280366376,7.078388844784648,7.693135322628462
2003-11-30,POMKH,2.83,3.99,3.565,3.370000000000001,6.915,1.8688888888888888,0.63,3.0725,3.12,3.706666666666667,1.845,9.61,9.45,4.0475,4.865,4.345801567987879,4.471892637951404,5.067571045408483,5.294160668848825,5.20125,6.270833333333333,5.440299011820537,5.04299802208125,5.430264295205909,5.088061282362656,3.23,3.1337499999999987,3.2001184869000894,3.4021010061872317,3.5531435354920053,3.7110121493399095,4.547083333333333,4.925833333333333,4.110748420207158,4.541486555373715,4.289960729285008,4.413448654385054,6.514999999999999,6.403749999999999,6.21158457064175,5.971736802232486,5.894373272882009,6.410050064423846,2.8763134920634923,3.938356150793649,2.9094746656956745,3.4407669792178144,2.929898555666578,2.9285325428029774,3.3604166666666666,3.8258333333333354,2.409266493607076,4.429865145222285,4.58596763700926,3.249965277777778,3.7745486111111104,3.2936199674006748,3.594003960135028,3.371433950962645,3.530567836839195,3.439375,4.688750000000002,3.6360746232398133,4.003787211669582,3.9523684727030295,4.148068287543428,4.260416666666666,4.681666666666666,4.183638845853083,4.011907714606521,4.52235423655061,4.3375957018914395,2.3639583333333336,3.2291666666666665,2.420758559931456,2.938975256964894,2.172237978996579,2.2793223105892593,11.17078125,11.634062500000002,11.082170303018101,11.104830288642653,12.184434695487099,12.383322932995421,8.993541666666665,9.178749999999997,8.507138627524478,9.400316643649038,9.827992833108258,9.809173260970194
2004-02-29,POMRB,4.53,5.06,3.715,5.4899999999999975,7.5,3.0722222222222224,6.26,3.533333333333333,3.4,4.919999999999999,2.525,11.21,11.965,3.6050000000000004,4.465000000000001,4.419480940792727,4.15942182650546,5.755739446267007,5.814005785148511,4.769166666666667,5.623333333333333,5.288179407092322,4.507977540973649,6.063695920568707,5.677409099213111,3.4924999999999997,2.9774999999999983,3.4060710921400537,3.403080881966173,3.80539790122797,3.835957939205607,4.502083333333332,4.675,4.662449052124294,4.704240441350833,5.787678171294977,5.947361651357045,6.761333333333333,6.528749999999999,6.72695074238505,6.730880193931326,6.52930659116978,7.263402962839026,2.581304563492064,3.137349206349204,2.974573688306294,3.279102003738174,4.312752936658686,4.2570341481851806,3.33,3.425833333333335,3.9495598961642457,5.7705050064623356,6.5697819892281055,3.192743055555556,3.3737152777777775,3.3895053137737383,3.4748429755709225,4.375051452206458,4.265104318161664,3.029375,3.8750000000000018,3.5416447739438883,3.886511626661283,5.503555522222644,5.544507746869067,4.233333333333333,4.274999999999999,4.478183307511849,4.18875994207073,5.083453534466937,5.141365737411045,2.1025,2.663333333333333,2.4624551359588738,2.756864267996492,3.586849775587794,3.194572188623695,10.824375,11.234062500000002,11.133302181810862,11.079134517521009,11.570395282669432,11.350228572417151,8.808333333333334,9.178749999999997,9.890283176514687,9.554210127553622,11.888551333580127,11.483528298210711
2004-05-31,PREMON,4.53,6.3933333333333335,4.44,7.406666666666666,8.7,3.685714285714286,7.61,4.531250000000001,4.675,5.503333333333334,3.3166666666666664,12.16,11.368333333333332,3.7025,3.630000000000001,4.463688564475637,3.9774552260483076,6.0743763817160294,5.49861782420157,4.76375,4.779166666666667,5.730240977588727,5.083516709358332,7.978712668920751,8.12899981812972,3.511875,3.4824999999999986,3.8196426552840324,3.4313090578213794,4.290244529978642,4.141129220215774,4.664166666666667,4.4191666666666665,5.760136097941243,5.525269273151073,7.40138858823963,7.777556352430508,7.045166666666667,6.501250000000001,7.51617044543103,8.0911192424969,9.065105251795224,8.692125242446615,2.5698139880952384,2.615277777777776,3.259029927269491,3.4416767995701507,4.864276225761989,4.710668381103396,3.76875,3.2950000000000017,5.413735937698547,7.015657263027309,7.308994962731999,3.293402777777778,3.126215277777777,3.8462031882642433,3.8141407760558486,4.769147700318498,4.758322721014492,3.07125,3.003750000000002,3.994986864366333,4.008666723816116,5.6589080762330095,6.106784082644383,4.287083333333333,4.245833333333332,4.888243317840443,4.695358061189378,6.049750973540787,6.0676687397384725,2.136875,2.0645833333333328,2.804139748241991,2.961659049466073,4.324581852319888,4.012063365619655,10.565,11.107500000000003,11.543981309086519,11.345071064469982,12.991223430255628,12.346741582916403,8.903833333333333,8.80833333333333,10.481503239242146,9.65803298933123,12.79367092585067,12.161078957248414
2004-08-31,MONSOON,2.43,3.5933333333333337,2.29,2.0733333333333337,4.9706666666666655,1.5624999999999998,-1.04,1.9,1.025,2.7533333333333334,0.8749999999999999,9.185,2.45,3.9,3.580000000000001,3.650213138685382,3.2109659001439463,3.317276851524733,3.516122401725249,4.775416666666667,4.759166666666667,4.87547791988657,4.050553789841511,3.930446759360452,4.045466692761877,3.331875,3.5024999999999986,3.2077855931704193,3.3774612652943223,2.969067047138201,3.34810001960946,4.754583333333333,4.585,4.2854149920980795,4.51439896433337,2.738065803182761,2.5953151819860723,6.647666666666667,7.021416666666667,6.497968933925284,6.757455542473488,4.423804384692013,4.596193918835786,2.6143625992063493,2.547331349206347,2.5804179563616945,2.619108897921354,1.3501739299195872,1.8434653000783587,4.1975,3.365000000000002,2.8322415626191284,-0.13386827392877976,-1.2248810047272671,3.4964236111111116,3.2592708333333325,3.067721912958546,3.053602604139639,1.9813928277052872,1.910633764688571,3.44375,3.055000000000002,2.8069921186198,3.4698901123809405,0.48642214049152477,1.6357518158301896,4.36,4.220833333333332,4.034279324037599,3.7743548063530596,2.9637186580615933,3.197970266285325,2.2350000000000003,2.140416666666666,2.0324838489451946,2.1076313441981753,1.0075171645780188,0.5203580115558581,10.56875,10.541250000000005,10.600388785451912,10.642906907398563,10.099518900601076,10.664662883803663,8.997458333333334,8.80833333333333,7.268901943545288,8.989634038528873,3.240986676521249,5.085989198551374
2004-11-30,POMKH,3.81,4.026666666666666,3.64,4.003333333333334,7.105,2.04875,3.86,3.3455555555555554,3.25,4.236666666666666,1.8166666666666669,9.8,10.214,4.3925,3.8250000000000006,3.7141278832112294,3.101003777891333,3.3455972983368443,3.291074221703054,5.164583333333333,4.768333333333334,4.535953418598608,3.668957581807192,3.920236477781509,4.870677932764204,2.9450000000000003,3.521249999999999,3.3806713559022517,3.376623829921991,3.56275984581237,3.733595312101232,4.90625,4.743333333333333,4.172582328592181,4.246529938868091,3.9173186069394594,4.334866648544244,6.203389705882352,7.068916666666668,6.740781360355171,6.94639662245552,6.673363050721184,7.120412355657871,2.676026785714286,2.592296626984125,2.3677507738170167,2.250743291822245,2.3442135884913373,2.6514240297137404,4.2562500000000005,4.172500000000002,3.243344937571477,3.5649648461781354,3.1798147670608734,3.8346205357142855,3.327534722222221,3.1788553699973496,3.021366676377833,2.990606819588255,3.3018359981676406,4.289375,3.087500000000002,2.98419527117188,3.364134600514387,3.23044612843446,3.762827779711099,4.392083333333334,4.353333333333333,4.115234261089226,3.8031737816395146,4.042328137454754,4.2146002899775405,2.705416666666667,2.1333333333333324,1.9461569760337836,1.8614636536590934,1.7736115682175562,1.873839897306059,10.561250000000001,10.588750000000005,10.280233271271147,10.335652091647864,10.477989485348841,9.8681799352883,8.995583333333332,8.999333333333329,8.446941166127173,9.013800240989807,9.562638705144405,9.606289846149949
2005-02-28,POMRB,5.13,5.116666666666667,2.2,5.579999999999999,4.13,3.24875,6.46,4.884444444444443,6.25,4.973333333333334,3.3383333333333334,11.05,11.95,4.7787500000000005,3.9750000000000005,4.280476729926738,3.534762411196006,4.823037368760163,4.720484049047109,5.8075,4.7825000000000015,4.768238717825832,4.156870829439214,5.088553477783269,5.580779162352614,2.7662500000000003,3.142499999999999,2.9084028135413513,3.321620379816161,3.815017498866006,3.9659041643228337,5.1970833333333335,4.765833333333333,4.735549397155308,4.55160367599617,5.614743133168858,5.925187310042026,6.180362745098039,6.226416666666669,5.696468816213103,5.379474078676683,7.156950148013157,7.302643360868275,2.74359375,2.6364285714285693,2.72015046429021,2.5476623721523515,3.7515807965381565,3.974364980266923,4.31625,4.222500000000002,4.5300069625428865,5.887660338626219,5.7481806863790865,4.103095238095238,3.6653124999999984,3.861090999776187,3.680115847776109,4.164790114333344,4.0215973059172265,4.775625,3.800000000000002,4.290517162703128,3.8208102963484816,4.642569631666155,5.033100980943369,4.433333333333334,4.366666666666666,4.45847388998687,4.25288114376884,4.882721507618608,5.310332321642052,3.1200000000000006,2.3366666666666656,2.5030275189536035,2.3570237396988776,3.246577753894638,3.166581725022813,10.405000000000001,10.548750000000004,10.588139962762689,10.494187420367817,10.683471127141887,10.467860808378228,8.995583333333334,8.995583333333329,9.848164699676303,9.194342075999936,12.035976345486448,11.507553296899403
2005-05-31,PREMON,7.87,9.45,2.86,8.53,8.51578431372549,4.0025,7.88,5.885714285714287,8.59,5.706666666666668,6.266666666666668,12.26,11.368333333333332,4.6625000000000005,4.8100000000000005,5.716286037956043,5.003923561631173,5.589390840674749,4.89876979423794,6.244999999999999,5.546666666666668,6.640943230695498,7.604524193204111,7.3603954413336,7.849019387471058,2.5612500000000002,2.7474999999999987,2.8890416881248107,3.293703526723798,4.299787426635078,3.695930199340437,5.27,5.046666666666667,6.2533296382931844,5.872865481739346,7.2806516325556885,7.674545398337251,6.203487745098039,6.180362745098042,6.8241950152180575,6.9035086333401035,8.402591664631505,7.45974682026379,2.8131250000000003,2.7156249999999975,3.2330902785741262,3.1569928355598167,4.370989670129847,4.456897305914804,4.46125,4.290000000000002,5.870004177525733,7.152680740232183,7.644042658692202,4.198928571428572,4.00392857142857,4.6709403141514265,4.728667329557131,4.966171547370128,4.970241933216831,4.86125,4.778750000000001,6.010310297621876,4.717423583003323,5.378431837630136,5.803792315110286,4.4939583333333335,4.4174999999999995,4.957751000658789,5.032671582469269,5.919273516452019,6.01549640329556,3.172708333333334,3.074166666666666,4.00848317803883,4.243680991844155,4.166106196369844,4.137693432305168,10.2725,10.573750000000004,11.256883977657612,10.96663130668494,12.402334121747002,12.028175596845001,8.995583333333332,8.995583333333329,10.456232153139116,9.325960726001773,11.737893874052109,11.118447643863462
2005-08-31,MONSOON,2.18,5.68,2.44,3.276666666666668,4.9706666666666655,1.78625,-0.83,2.6933333333333334,1.0,2.88,1.241666666666667,7.835000000000001,2.45,4.640000000000001,4.7475000000000005,4.301771622773626,4.260930610036008,3.949605173112431,4.024923701189712,6.713958333333333,6.068333333333334,6.256565938417299,7.728148787333952,4.583030266823508,4.977465063206004,2.66875,2.7849999999999984,2.7094250128748865,3.2511176475852994,2.9785299678365447,3.1403679527155504,5.305833333333333,5.3475,5.062664449642578,5.285474417755354,2.8643027162244614,2.7210436396695754,6.226612745098039,6.180362745098042,6.082783675797501,5.963177694597167,4.114028415122665,4.170025269372904,2.9928125000000003,2.7715624999999973,2.6543541671444757,2.6037922912618914,1.1511963241319478,1.696499952672199,4.705,4.342500000000002,3.1900025065154396,0.035046167806096484,0.14293202858209497,4.162539682539682,4.2022619047619045,3.879897521824189,4.22510585630312,2.4803358890762004,2.3176642262634943,4.79375,4.772500000000002,4.006186178573126,4.176432508301606,0.9475478865182492,1.59749370087484,4.643333333333334,4.449166666666666,4.126650600395273,4.197079305258152,2.925547107826485,3.217515231884229,3.212291666666667,3.1658333333333326,2.9017565734899646,3.442748902589139,1.3389053730693856,1.4626160272790063,10.213125,10.236250000000004,9.888130386594568,9.976040580660149,9.802519748311216,10.015860211493159,8.995583333333334,8.995583333333329,7.25373929188347,8.685092658488674,2.744703609866619,5.1245920997194885
2005-11-30,POMKH,3.13,5.44,1.85,3.3833333333333333,7.29,2.38125,4.81,3.318888888888889,3.96,4.5950000000000015,1.8716666666666668,10.09,10.214,4.80125,4.577500000000001,3.833062973664176,3.903962414530594,3.720189308371659,3.7095824854569566,7.0375,6.421666666666668,5.929939563050379,7.290720792148476,5.0687615742991445,5.420609731651879,3.03625,2.337499999999998,2.365655007724932,3.1880627918068485,3.5722298309133262,3.6966851902897466,5.296666666666667,5.1925,4.3909320031188805,4.7522670155816025,4.257381597480861,4.467302732737569,6.012139705882352,6.226612745098042,6.565670205478501,6.638278736126832,6.40586979292405,7.3132922303381145,3.0783750000000003,2.854687499999997,2.5451125002866855,2.4582094632236395,2.10366456155183,2.478225760308741,4.6274999999999995,4.580000000000002,3.838001503909264,3.7437325975397835,4.39416866602034,3.9730753968253967,4.195595238095238,3.6554940686500688,3.985981149587199,3.5663418063298393,3.7114818223714874,4.03125,4.950000000000002,3.9877117071438755,4.18294955895284,3.6126435431626827,3.729498755271849,4.831458333333334,4.53875,4.313990360237164,4.355472901756389,4.049737921122626,4.265168694363979,2.8685416666666668,3.1795833333333325,2.4897206107606458,2.981000730026913,2.110559299692798,2.490405102380693,10.100000000000001,10.308750000000003,9.96887823195674,9.95674022467492,9.661456654378146,9.522222916485044,8.995583333333332,8.995583333333329,8.437843575130081,8.736244034524804,10.23571710453395,10.095363612421691
2006-02-28,POMRB,5.63,7.455,4.85,6.486666666666667,4.13,4.35375,7.46,4.62,5.0,5.8100000000000005,3.6,10.285,11.95,4.9312499999999995,4.702500000000001,4.551837784198506,4.48400089956623,4.889573241174985,4.8294048751437,7.171250000000001,7.006250000000001,6.539963737830227,7.963859555068417,6.328655844922409,5.973291865901015,2.8575,2.9999999999999982,3.359393004634959,3.240498446295208,3.8243969393098554,4.034504640025076,4.972083333333333,5.419166666666667,5.229225868537995,5.298695420492732,5.764213620252595,5.632857627145202,5.810083333333333,6.226612745098042,5.5914021232871,5.301213088703475,6.083416728890107,6.17578704793803,2.9273526785714283,3.1309374999999973,3.2685675001720114,3.296661283441516,3.5390683534092453,3.8029624633413484,4.4803125,4.830000000000002,5.286800902345558,6.251388140438921,6.907363954544353,3.650694444444444,4.129484126984127,4.041296441190041,4.303395465997159,4.583388174104013,4.368565163007916,3.4556250000000004,4.637500000000002,4.392627024286325,4.375519302138863,5.367816040743995,5.228152373902718,4.883125000000001,4.747916666666668,4.912394216142299,5.126950779739372,4.987169246360431,5.40260916740143,2.4379166666666667,3.2449999999999997,2.9338323664563877,3.3427241441778377,3.539093416215378,3.2650326894083443,9.785625,10.117500000000003,10.095326939174043,10.001638580981291,10.350144957266295,10.383186385099068,8.995583333333334,8.995583333333329,9.842706145078049,8.943203166059265,12.08518340627196,11.43052714645423
2006-05-31,PREMON,8.66,9.7,3.15,7.55,6.8,3.582,6.26,4.634444444444443,3.74,6.375,3.2550000000000003,12.12,11.368333333333332,4.94875,4.9,6.195102670519104,6.188678196889508,5.782545617529548,5.367767095180545,6.90625,7.068750000000002,7.803978242698136,9.772006724099274,8.980293379960512,8.864797807062448,2.905,3.0724999999999985,3.2756358027809753,3.2268077188982343,4.309299699051656,3.939092438208453,4.747916666666667,5.174166666666668,6.157535521122797,6.16752318450143,7.580441335223215,8.167032727567753,5.8225,5.79766666666667,6.07484127397226,5.916090311304281,8.409113782928902,7.752361425811419,2.73284375,3.025812499999997,3.3939405001032066,3.578123884023429,4.333430804306424,4.364104960473278,4.213125,4.425000000000002,5.676080541407335,7.669001924863921,7.945758809564182,3.408472222222222,3.8166666666666664,4.278555642491802,4.566104841603253,5.206597453157678,5.214275426373064,3.40375,3.4250000000000016,4.131576214571795,4.32248489726297,6.184982217574666,6.115233250924636,4.78125,4.915000000000001,5.4974365296853795,6.049340140427172,6.226195633160306,6.289547417675955,2.39,2.4920833333333325,3.062299419873833,3.458636199427515,4.453760373546931,4.43122280282774,9.35625,10.082500000000003,10.905196163504426,10.581225318065929,11.843771748181952,11.68441045523641,8.995583333333332,8.995583333333329,10.452957020380163,9.100610795003181,11.557260044869818,11.086623414952957
2006-08-31,MONSOON,2.43,6.5,0.72,1.66,5.07,0.9985714285714286,-0.3875,1.3655555555555554,1.245,2.625,0.8083333333333332,5.46,2.45,4.78125,4.9625,4.689061602311463,5.376185911384663,4.3171039924514085,4.224310803047569,6.669375,7.2737500000000015,7.282386945618882,8.874200172660016,5.729183464621404,5.187387181480505,2.78125,2.6424999999999987,2.253381481668585,3.1222129224150352,2.9880563484629974,2.9825156917075417,4.665,4.770000000000001,4.358521312673678,4.960050750084327,2.9100275025294478,2.5763112195177795,5.822500000000001,5.822500000000003,5.672904764383356,5.4040851527753695,3.912581266278509,4.577613598978391,2.4684687499999995,2.828892857142854,2.4357928714904955,2.578243117762064,1.242595262877978,1.6504349563773377,3.7056250000000004,4.535625000000001,3.250648324844401,0.03902612627860158,-1.0100853403086083,3.2562499999999996,3.484722222222222,3.113355607717303,3.425543212264457,2.331651830339788,2.158235354219293,3.4675000000000002,3.486250000000002,2.976945728743077,3.8101706051845032,0.6331273856414135,1.3455102863281208,4.613125,4.851250000000001,4.348461917811227,4.785840463839273,3.3324072464863397,3.4257768508430324,2.3933333333333335,2.383749999999999,2.160712985257633,2.4723691022315673,1.1066204426307795,0.7148403045188229,9.116875,9.488750000000003,8.727117698102656,8.998605818515367,9.413235054086229,9.24540153967772,8.995583333333334,8.995583333333329,7.251774212228098,8.484327219438487,2.6314430447701014,5.092336546345524
2006-11-30,POMKH,3.02,2.5,3.95,3.206666666666667,7.29,1.6128571428571428,2.23,2.708888888888889,3.3,4.035,1.9216666666666664,9.03,10.214,4.24875,4.9350000000000005,4.021436961386877,4.7673729083864105,4.05336562942267,3.9910539792266047,6.53125,6.538750000000001,5.369432167371329,5.710862362288257,6.102122892552304,5.704318047310036,2.559375,3.167499999999999,2.9320288890011508,3.14346097059853,3.5816691908062532,3.8191321861653,4.5675,4.725833333333335,3.8977794542708732,4.368237633915093,3.9730870495378205,3.861918275082161,5.8475,5.822500000000003,6.319742858630013,6.397246299657676,6.28223638983244,7.134169388008275,2.505448412698413,2.63679464285714,2.1066185800371544,2.107897375582105,2.047159386353637,2.381962426320521,3.533125,3.8906250000000018,2.8423889949066408,3.8528802196151837,3.808036458730493,3.1395833333333325,3.3322222222222218,2.951568920185937,3.0180712874352005,3.1100902586351573,3.2910833834733033,3.67125,3.321250000000002,3.1061674372458463,3.6915931580529646,3.3831350917487177,3.5819149687401874,4.483750000000001,4.711250000000001,4.223077150686737,4.411439158620902,4.273579409564308,4.207637593844472,2.4491666666666667,2.3962499999999993,2.0650944578212465,2.170389049502266,1.8465912041009551,1.7729877826317573,8.80875,9.223750000000003,8.848270618861594,8.957900566999736,8.312812706114489,8.543906817170113,8.995583333333332,8.995583333333329,8.436664527336859,8.55917542645506,10.343262331432362,10.066892774085753
2007-02-28,POMRB,4.4,8.5,1.76,6.0,4.13,3.0071428571428567,5.98,4.0122222222222215,6.17,5.025,3.5766666666666667,9.43,11.95,3.98875,4.6275,4.172862176832126,4.682551301898247,5.093293635718203,5.111736968506415,5.96875,6.800000000000001,6.621659300422797,6.90193008766951,5.987930118907979,5.246415028292042,3.2875,2.394999999999999,2.4632173334006904,3.0814123676866854,3.83394147363257,3.517967274886901,4.615833333333335,4.604166666666668,4.738667672562524,4.7743898627391514,5.50128544871808,5.894792955486218,5.758749999999999,5.822500000000003,5.443845715178008,5.264486344437379,5.240390924912308,4.474402291131952,2.7573611111111114,2.300142857142854,2.4668282908794357,2.4061597708310143,3.48561705912007,3.741142689535652,3.6015624999999996,3.5206250000000017,4.097433396943985,5.71561346119671,5.964924196625269,3.1406944444444442,3.1802777777777766,3.375830241000451,3.2465891506795277,4.087031226297779,4.059766222785532,3.754375,3.6137500000000014,4.3317004623475075,4.1089360708852665,4.954762563980337,5.0023955568709635,4.593125000000001,4.515000000000001,4.543846290412042,4.622580799994008,4.994261601809571,5.2400923426650845,2.5933333333333333,2.390416666666666,2.669723341359415,2.6732465017494706,3.3246034705725687,3.230635582688933,9.19,9.010000000000002,9.080962371316957,9.049008707403628,9.083946357124791,9.09243094737329,9.946,8.995583333333329,9.841998716402117,8.789060011081132,12.094880253862224,11.402388150865225
2007-05-31,PREMON,5.63,7.55,4.465,7.256666666666668,7.0,5.224444444444447,6.36,4.308888888888888,4.2,6.125,3.725,10.51,11.368333333333332,4.12125,3.87,4.755717306099276,5.041598269464743,5.567462946082467,5.4387163601666035,5.8500000000000005,6.2625,6.9929955802536785,7.311922928403785,9.118786031168082,9.33296507593035,3.840625,2.723749999999999,3.2639304000404143,3.123709695382261,4.3186882859027556,3.734421314353711,4.628333333333334,4.530833333333335,5.745867270204181,5.59350179799986,7.273096411382143,7.878186461341673,5.416666666666667,5.872500000000003,6.066307429106805,6.137933989350321,7.854670133259338,7.541422707679126,2.8264682539682546,2.7107539682539654,3.56987475230544,3.7632521466611424,3.875433093720659,4.113403409795653,3.7612500000000004,3.5456250000000016,5.002460038166392,6.906779285948091,6.892760628785545,3.1863888888888887,3.0988888888888875,3.7490537001558257,3.6041025809517557,4.681176297335597,4.7670636242671005,3.78,3.728750000000001,4.279020277408504,4.151880237879207,5.602824948572476,5.72548746844018,4.760625,4.452500000000001,5.176307774247226,5.387079840152093,6.0142573123049985,6.006480280177392,2.665625,2.5079166666666657,3.0918340048156487,3.167571562079596,4.269394748368817,4.324433676793294,9.90125,8.607500000000002,9.652577422790174,9.435334826062636,10.722588503400354,10.7694276114157,10.896416666666665,8.995583333333329,10.452532563174604,8.96856468134544,11.521842463007852,11.058354081937699
