Date,Season,Kathua,Billawar,Bashohli,Hiranagar,Kathua_Trend,Kathua_SMA,Kathua_EWMA,Kathua_DES,Kathua_TES,Kathua_ARIMA,Billawar_Trend,Billawar_SMA,Billawar_EWMA,Billawar_DES,Billawar_TES,Billawar_ARIMA,Bashohli_Trend,Bashohli_SMA,Bashohli_EWMA,Bashohli_DES,Bashohli_TES,Bashohli_ARIMA,Hiranagar_Trend,Hiranagar_SMA,Hiranagar_EWMA,Hiranagar_DES,Hiranagar_TES,Hiranagar_ARIMA
2010-05-31,PREMON,6.489166666666666,8.22,2.466666666666667,9.062777777777775,4.800959249084249,5.34863782051282,5.766889947222168,5.887577019733902,6.114396980286824,6.16797943087386,5.744851190476189,6.37970238095238,6.9588535802741465,7.679557932341298,7.831473574204525,7.454283203003781,2.9941666666666666,3.3266666666666667,3.272608504730894,3.1694912905859605,2.7837534374544406,2.389434333348411,8.009493686868685,8.628679834054834,8.677832017590415,8.870858889728689,10.252166770481839,10.229794161116466
2010-08-31,MONSOON,2.8492857142857133,2.49,1.09,6.212999999999999,4.386119505494505,5.065959249084249,4.599848254047586,5.1051872937919835,3.5482921527526026,3.3345032894237434,5.298988095238094,5.789285714285713,5.171312148164488,6.127285155764957,4.040913780023643,4.047672041900052,3.2316666666666665,3.0491666666666664,2.3995651028385363,2.8110931295646946,1.043597536674448,2.3473698216756445,7.655134920634921,8.219804834054834,7.691899210554249,8.378498466814028,6.783805821223086,6.940104717702502
2010-11-30,POMKH,2.7,4.431666666666667,3.59,6.965238095238098,4.205999313186813,4.535959249084248,3.839908952428552,4.339485971846016,4.849234458385563,4.403949075699666,4.45547619047619,5.700416666666665,4.8754539555653595,5.515404833791101,5.175192945294152,4.327751024761339,3.4658333333333333,2.939166666666666,2.875739061703122,2.915893119350417,2.272752324829435,3.6100548555906906,7.514311507936508,7.7991825396825405,7.401234764427788,8.098388087238611,7.28499876198569,7.408727900231282
2011-02-28,POMRB,4.906666666666666,4.448571428571428,6.95,7.803333333333334,4.275012695637695,4.236279761904761,4.266612038123798,4.401694776375197,5.559320770902427,4.8348242700957735,3.8993928571428573,4.897559523809523,4.7047009447677866,5.009212673992746,6.164448900119765,5.916080224769004,3.4250000000000003,3.524166666666666,4.505443437021873,3.5444148352126144,3.37205684028233,4.276847278770215,7.563410714285714,7.5110873015873025,7.562074191990007,8.062835624030916,7.980022580248593,8.182820473991557
2011-05-31,PREMON,6.2469230769230775,4.683333333333334,2.0,9.088571428571427,4.363056526806526,4.175718864468864,5.05873645364351,4.9361669608455205,6.175888607142753,6.079855430733601,3.692684523809524,4.013392857142856,4.696153900194005,4.7151156360926585,6.874987918491247,6.330417250462105,3.3031250000000005,3.4074999999999993,3.5032660622131244,3.269469784187017,2.7837534374544406,3.260971375507843,7.590880952380952,7.5175357142857155,8.172673086622575,8.393742021921934,9.33356928270717,9.277857183924109
2011-08-31,MONSOON,3.643636363636362,1.5780000000000003,1.23,6.580000000000001,4.414382284382284,4.374306526806526,4.492696417640651,4.550278179564807,3.132180453781933,3.1069139488022577,3.4849464285714284,3.7853928571428557,3.4488923401164033,3.3418306571345777,2.0155215212616278,2.151357721241305,2.7284375,3.4424999999999994,2.5939596373278744,2.9167838270035342,1.043597536674448,1.446838617164219,7.619309523809523,7.609285714285715,7.535603851973546,7.96477261309065,6.26701618336605,6.380198450401508
2011-11-30,POMKH,2.6100000000000003,3.69,2.475,6.818,4.44005099067599,4.351806526806526,3.7396178505843913,3.878112492264069,3.8800610624827048,3.921076464642483,3.3795,3.599976190476189,3.5453354040698417,3.1293521451168997,3.605891707449227,3.9684234083047834,2.305625,3.1637499999999994,2.5463757823967246,2.8241219398633755,2.272752324829435,3.4528858259084476,7.75775,7.5724761904761895,7.248562311184127,7.631448882356133,7.144232997587374,7.220548163626724
2012-02-29,POMRB,5.407272727272726,3.5283333333333338,3.4675,8.177999999999999,4.353206845238095,4.476958041958041,4.406679801259726,4.2306166238360925,5.26284622144234,4.7315163826289215,3.4644791666666666,3.3699166666666653,3.5385345757752384,2.988791408740664,4.659229862719261,5.1523762639006225,2.2472916666666665,2.293125,2.9148254694380347,2.9069889299761127,3.37205684028233,5.68235844621036,7.7644138104838705,7.666142857142855,7.620337386710476,7.722138910785181,7.836503048739828,8.002504964370502
2012-05-31,PREMON,5.951666666666667,4.76,2.1,9.821428571428571,4.486792478354978,4.403143939393939,5.024674547422502,4.76119966408778,6.224572092764893,6.330347948256076,3.526333333333333,3.389083333333332,4.027120745465143,3.4501083655535973,5.452041526914257,5.433307681899084,2.015833333333333,2.3181249999999998,2.588895281662821,2.755555570508011,2.7837534374544406,1.4162998454116988,7.718530001920122,7.849357142857141,8.500773860597715,8.29302421885884,9.410521199326162,9.323749746861942
2012-08-31,MONSOON,3.2441396103896096,2.181166666666667,0.6633333333333334,5.900453341013824,4.641906114718615,4.303269751082251,4.3124605726093455,4.328526988996756,3.345745149367164,3.16733446251614,3.6042500000000004,3.5398749999999986,3.2887391139457525,2.8563990369944365,1.3234441464285855,2.042375950781279,1.5917708333333334,2.176458333333333,1.818670502331026,2.398154411214583,1.043597536674448,1.352364219152843,7.641488719278034,7.679470478110596,7.460645652764159,7.690053093493318,6.623034535503908,6.724954949448236
2012-11-30,POMKH,4.078181818181819,3.581666666666667,1.19,7.130476190476191,4.595447781385282,4.6703152056277055,4.218749070838335,4.215391808102184,3.30709142885802,3.2687156518442095,3.7505000000000006,3.5127916666666654,3.4059101350341185,2.9633397306838263,3.37137788759114,4.121566446008583,1.3095833333333333,1.8552083333333331,1.5672023013986154,2.185830458864315,2.272752324829435,2.405590224083336,7.420876008064516,7.757589525729644,7.3285778678489715,7.485703962298427,7.059651969283401,7.117080383713638
2013-02-28,POMRB,5.1800000000000015,4.260000000000002,1.36,7.2491935483870975,4.510062905844157,4.613497023809524,4.603249442503001,4.493312317420346,5.394377955956136,5.505436402083335,3.7070208333333334,3.6957083333333327,3.7475460810204715,3.38069912043439,4.247965594775335,4.610388981922017,1.2579166666666668,1.3283333333333331,1.484321380839169,2.0366719604866783,3.37205684028233,3.4125374161127913,7.193525177611366,7.525387912826419,7.296824140064222,7.345316447813751,7.9208570104875875,8.09481159351549
2013-05-31,PREMON,5.807272727272728,5.198333333333333,1.95,8.98533333333333,4.410681818181819,4.577398538961039,5.084858756410892,4.965611394136386,6.162005386949601,5.908094975945433,3.566666666666667,3.805291666666666,4.327860981945616,4.176468274352198,5.440786307617347,5.514747863096126,1.2125000000000001,1.290833333333333,1.6705928285035014,2.0077086567193607,2.7837534374544406,1.261924554087067,6.822210061443931,7.316364103302609,7.9722278173718655,7.73134755093017,9.063808211924316,9.030316918626909
2013-08-31,MONSOON,2.705454545454545,1.3950000000000002,0.4,4.917741935483869,4.33534090909091,4.442727272727273,4.133097072028353,4.334512078439721,3.351276060280571,3.2228873683156416,3.4602083333333336,3.6087499999999997,3.1547165891673696,3.2517434429721392,1.7103266094966147,2.296557975757768,1.14875,1.2249999999999999,1.1623556971021007,1.7338818922516597,1.043597536674448,0.9225926959011188,6.3895846774193545,7.070686251920121,6.750433464616667,6.939373959005007,6.068105246232635,6.139080347734242
2013-11-30,POMKH,3.821818181818182,3.245,1.09,5.142666666666669,4.2537405303030305,4.378636363636364,4.008585515944285,4.133604601175451,3.6502008323463557,3.4163391304501807,3.2079166666666667,3.524583333333333,3.1908299535004216,3.203266697022409,3.313262965384096,3.624885676138013,0.99125,1.1999999999999997,1.1334134182612605,1.6173680265802202,2.272752324829435,1.2521707504959423,5.99295430107527,6.57373387096774,6.1073267454366675,6.305352158666522,6.322715241832638,6.405384674886411
2014-02-28,POMRB,4.833636363636363,3.745,0.95,5.7760000000000025,4.349526515151515,4.292045454545454,4.338605855021116,4.3031073567785985,5.288112038057424,5.323340695682783,3.2533333333333334,3.395833333333333,3.412497972100253,3.382311020403983,4.076398446281858,4.356282103967074,0.8975000000000001,1.0974999999999997,1.0600480509567562,1.497927984263514,3.37205684028233,1.4516305581662539,5.902139304915516,6.205435483870966,5.974796047262002,5.950701270660339,6.651714411701962,6.812422620161083
2014-05-31,PREMON,5.5008333333333335,3.695,1.1,7.2854838709677425,4.498015151515151,4.215435606060605,4.803496846346003,4.693452262993437,5.9804508703920565,5.738472147246264,3.54875,3.0199999999999996,3.5254987832601516,3.521446061224107,5.1275832093285,5.187696818888487,0.915,0.8849999999999996,1.0760288305740537,1.4227809888323224,2.7837534374544406,1.7496437930708564,6.006015261666404,5.78047311827957,6.499071176744298,6.10083849391422,7.707848541715059,7.700351504725168
2014-08-31,MONSOON,3.7781818181818174,3.2616666666666667,0.5,5.891071428571428,4.476049242424242,4.483617424242423,4.393370835080328,4.458682490730757,3.0366838261890656,2.928281633695519,3.6887499999999993,3.4866666666666664,3.419965936622758,3.453722348488873,1.0477550935033202,1.4369758285940537,0.9725,0.9099999999999996,0.8456172983444323,1.2636205439406316,1.043597536674448,0.3256724009434967,6.040206513262826,6.02380549155146,6.2558712774751495,5.885378606858466,4.56583160417145,4.5845539924719985
2014-11-30,POMKH,3.937,3.741666666666666,1.13,5.000344827586208,4.29420643939394,4.512412878787878,4.210822501048197,4.29254802577686,3.75275208892747,3.9469407436061843,3.743125,3.610833333333333,3.5486462286403206,3.588995246469431,3.4092813232806103,4.273991217985741,1.1321875,0.9199999999999995,0.9593703790066593,1.2327855033872834,2.272752324829435,1.104637455441666,6.086210844206673,5.9882250317813455,5.753660697519573,5.47777410242839,5.873730572361146,5.8323096060890816
2015-02-28,POMRB,4.542727272727274,4.368333333333333,1.37,6.191851851851853,4.1527045454545455,4.439685606060606,4.343584409719828,4.3486524102973965,5.127686822977263,5.011325366442341,3.501874999999999,3.7666666666666657,3.8765210705175255,3.9671647683696447,4.239731059722855,4.371790729902048,1.2278125,1.0249999999999995,1.1236222274039958,1.2458157805151926,3.37205684028233,1.054675803001551,5.941392868545885,6.092187994744307,5.928937159252484,5.482593825923667,6.33320484682897,6.394845342310808
2015-05-31,PREMON,4.3370000000000015,3.5066666666666664,1.9575,7.237666666666665,4.14191792929293,4.148727272727273,4.340950645831898,4.334510792481972,5.802187461555891,5.54854216376478,3.310833333333333,3.7195833333333326,3.728579308977182,3.9075847962731727,5.228487095398435,4.987831462385853,1.11875,1.2393749999999994,1.4571733364423975,1.3513114265397161,2.7837534374544406,1.374221592332365,5.807687511403028,6.080233693669038,6.452428962218157,5.822262645700893,7.701785980896579,7.630883972965952
2015-08-31,MONSOON,3.8100000000000014,1.52,0.4075,4.780344827586207,3.9468131313131325,4.156681818181819,4.128570387499139,4.149149804278424,3.3175875385208715,2.9266232759921964,3.3294270833333335,3.284166666666666,2.845147585386309,3.0279721846062206,1.7044287312780133,1.9307539405452394,1.0306250000000001,1.2162499999999994,1.0373040018654385,1.1892887669167467,1.043597536674448,0.8712176378296272,5.571480386790731,5.8025520434227325,5.783595308365377,5.460206343599297,4.542003795618413,4.62057287864754
2015-11-30,POMKH,3.818888888888889,3.955,0.35,5.041428571428571,3.6163115079365085,4.127154040404041,4.004697788055039,3.9943540282980927,3.7821097513454616,4.055127888990399,3.6051041666666666,3.337499999999999,3.2890885512317856,3.285766490828177,3.0586078520651574,3.3871777814265096,1.0828125000000002,1.0212499999999993,0.762382401119263,1.045300455667821,2.272752324829435,1.1280497919266648,5.397471127531472,5.8128229793833235,5.486728613590655,5.226207065892489,5.387462520717834,5.3077042724074905
2016-02-29,POMRB,3.1,4.30375,1.4450000000000005,4.26111111111111,3.464035409035409,3.766472222222223,3.6428186728330236,3.6368736787267553,4.821192972290382,4.7129582372404375,3.9142708333333336,3.3213541666666657,3.694953130739071,3.6795433532477406,4.01295517748073,4.450715262840918,1.1121875,1.0399999999999994,1.035429440671558,1.1020042492046405,3.37205684028233,1.0614954393314417,5.501011357416529,5.330137794198137,4.996481612598837,4.8252763331370305,6.071307908652986,6.115217429057172
2016-05-31,PREMON,3.1357142857142857,5.776666666666667,2.3,7.776333333333335,3.3983089133089126,3.4661507936507943,3.4399769179855286,3.3589989323840834,5.057908939478185,4.566402832645232,3.9705624999999998,3.888854166666666,4.5276385451101095,4.680543497918637,4.724045568959803,4.51138413437054,1.17375,1.1256249999999994,1.5412576644029348,1.2869157943759135,2.7837534374544406,1.777296325946356,5.633652585765489,5.464804460864804,6.108422300892636,5.495435414646131,6.729850042624513,6.669919236891637
2016-08-31,MONSOON,3.7930769230769217,1.7233333333333332,0.3,5.07,3.414072802197802,3.4619200244200243,3.5812169200220856,3.3606767134338607,3.3648820237072625,3.0483405845823595,4.0709687500000005,3.9396875,3.405916460399399,3.7845263757896923,2.253542988000593,2.774911075374927,1.238125,1.0987499999999994,1.0447545986417608,1.1184221689210467,1.043597536674448,0.7790724980610653,6.048214157706093,5.537218253968252,5.693053380535582,5.35640580616591,4.212780352013557,4.286770391445902
2016-11-30,POMKH,3.31,4.202,0.95,5.812903225806452,3.703358516483516,3.3346978021978018,3.472730152013251,3.234471271029076,3.6253742849876742,4.014750544667612,4.049666666666666,4.0014375,3.724349876239639,3.9994294881529946,3.698897172106178,3.633802855787625,1.25,1.2487499999999996,1.0068527591850565,1.0830489816539342,2.272752324829435,0.5461353121281461,6.4171876622172785,5.730086917562722,5.74099331864393,5.447493710536049,5.321551888253032,5.202617169234992
2017-02-28,POMRB,3.735,4.859999999999999,1.36,6.806129032258067,3.6975721153846153,3.4934478021978017,3.577638091207951,3.2891650883227364,3.8959443681638906,3.816409391693686,3.9996666666666667,4.140499999999999,4.178609925743784,4.4553781205010985,4.4361160590661255,4.504229729584333,1.2887499999999998,1.2274999999999996,1.148111655511034,1.119696957411512,3.37205684028233,1.5694200475394888,6.46755978865406,6.366341397849461,6.167047604089585,5.825710770576634,6.361677599879083,6.263069452323934
2017-05-31,PREMON,4.815,5.05,2.48,8.18310344827586,3.4639583333333337,3.91326923076923,4.072582854724771,3.7257802126640653,4.124688450273807,4.2069245382905605,4.007958333333333,3.9588333333333328,4.52716595544627,4.90784499057241,5.318053854089213,5.110671679282222,1.3287499999999999,1.2724999999999997,1.6808669933066205,1.3306299430155009,2.7837534374544406,2.1457618703697774,6.410513070077864,6.468033926585093,6.973469941764095,6.58456274268523,7.979499550607142,7.9108230606600465
2017-08-31,MONSOON,2.0675000000000003,2.0500000000000003,0.43,5.066206896551724,3.4613257575757577,3.4818749999999996,3.270549712834862,3.210619127325036,3.5605784811470853,3.815941261863009,3.8981249999999994,4.0405,3.5362995732677622,3.9878549107922963,2.1972464083688,2.192914491521135,1.445,1.3049999999999997,1.1805201959839722,1.1757171927233654,1.043597536674448,0.6056120007114774,6.327811457174638,6.467085650723024,6.210564723679147,6.354876579255448,5.103811971047103,5.200086662489795
2017-11-30,POMKH,3.1666666666666665,3.9416666666666655,1.14,5.36032258064516,3.3747348484848487,3.4460416666666664,3.2289964943675837,3.1227135967677713,3.4033261556222194,2.986946113108816,3.86625,3.9754166666666664,3.6984464106273234,3.9513276618995175,3.931593193861011,3.929683829581813,1.52625,1.3524999999999996,1.1643121175903832,1.1613041421091022,2.272752324829435,0.9143926042022318,6.276259292732665,6.353940489432701,5.870467866465551,6.192156757205212,5.831864562574562,5.755529201225169
2018-02-28,POMRB,3.857272727272728,4.241666666666667,2.1,6.597096774193549,3.380708406177156,3.4766098484848484,3.4803069875296413,3.2919859534147253,3.739737118835236,3.9533747813795466,3.9226666666666667,3.820833333333333,3.915734513043061,4.05014873441123,4.515508209900387,4.496696312745244,1.4937500000000001,1.5374999999999994,1.5385872705542298,1.3039993494406135,3.37205684028233,1.4741439283677398,6.045185298479792,6.301682424916572,6.16111942955675,6.380010049120169,6.462310345751261,6.4220051424083096
2018-05-31,PREMON,4.0,5.413333333333334,2.39,7.979718390804597,3.545109994172494,3.272859848484848,3.688184192517785,3.5050908637978084,4.339007872033186,4.430997313713512,3.9499375,3.911666666666666,4.51477404115917,4.639190487311133,5.0791118225805985,4.827115794320518,1.460625,1.5149999999999992,1.879152362332538,1.4693781887332504,2.7837534374544406,2.555265920545054,6.025267923353991,6.250836160548756,6.88855901405589,6.946413174580441,7.948379864286547,7.918334312719577
2018-08-31,MONSOON,2.9302884615384612,2.1380000000000003,0.26,3.4210000000000003,,3.488556963869463,3.385025900126055,3.338078558286418,2.795996063737864,2.798425314877663,,3.9336666666666664,3.564064424695502,3.7712791009751117,2.1497799779389064,2.3330181505120904,,1.4724999999999993,1.2314914173995228,1.263696676754228,1.043597536674448,0.6279807203229,,5.839534436410825,5.501535408433534,6.126939452069309,4.9993989472078795,5.10680857028315
2018-11-30,POMKH,3.6190909090909087,4.071833333333332,1.045,6.846190476190476,,3.6016630244755237,3.478651903711997,,3.2525162982084783,3.417120597922882,,3.9662083333333333,3.767171988150634,,3.9499502219675775,3.960287432800161,,1.4487499999999993,1.1568948504397136,,2.272752324829435,1.1218616115513562,,6.211001410297154,6.03939743553631,,5.0718936373984045,5.02087302614844
