Date,Season,Gunderdehi,Bemetara,Berla,Doundi,Saja,Navagarh,Sanjari Balod,Gurur,Dondilohara,Dhamdha,Patan,Durg,Gunderdehi_Trend,Gunderdehi_SMA,Gunderdehi_EWMA,Gunderdehi_TES,Gunderdehi_ARIMA,Bemetara_Trend,Bemetara_SMA,Bemetara_EWMA,Bemetara_TES,Bemetara_ARIMA,Berla_Trend,Berla_SMA,Berla_EWMA,Berla_DES,Berla_TES,Berla_ARIMA,Doundi_Trend,Doundi_SMA,Doundi_EWMA,Doundi_TES,Doundi_ARIMA,Saja_Trend,Saja_SMA,Saja_EWMA,Saja_DES,Saja_TES,Saja_ARIMA,Navagarh_Trend,Navagarh_SMA,Navagarh_EWMA,Navagarh_DES,Navagarh_TES,Navagarh_ARIMA,Sanjari Balod_Trend,Sanjari Balod_SMA,Sanjari Balod_EWMA,Sanjari Balod_DES,Sanjari Balod_TES,Sanjari Balod_ARIMA,Gurur_Trend,Gurur_SMA,Gurur_EWMA,Gurur_DES,Gurur_TES,Gurur_ARIMA,Dondilohara_Trend,Dondilohara_SMA,Dondilohara_EWMA,Dondilohara_DES,Dondilohara_TES,Dondilohara_ARIMA,Dhamdha_Trend,Dhamdha_SMA,Dhamdha_EWMA,Dhamdha_DES,Dhamdha_TES,Dhamdha_ARIMA,Patan_Trend,Patan_SMA,Patan_EWMA,Patan_DES,Patan_TES,Patan_ARIMA,Durg_Trend,Durg_SMA,Durg_EWMA,Durg_TES,Durg_ARIMA
2001-05-31,PREMON,9.825,6.965,11.10465238095238,7.450000000000001,7.6725,27.284,6.7650000000000015,8.24,14.815,4.85,8.379374999999998,2.91,6.00125,6.2970833333333305,7.343329231796768,8.065248800073629,8.257798022380246,5.7578125,5.3774999999999995,5.971629711115551,7.608825465701967,7.257191638536095,8.477598785473786,8.477598785473786,9.578999690363315,8.566756928832431,11.27788706716295,11.104645464417658,4.62125,6.239999999999998,6.669470453737384,9.47806019893238,8.563042063123984,6.108125,6.063125000000001,6.717024579671609,4.133771035963851,8.810004929816916,9.411490755009204,21.987145833333333,21.987145833333336,24.33335698694808,23.125355288118964,27.28400230806126,27.284,3.6287500000000006,3.7512500000000006,4.599726246003748,3.9515000609079527,6.110069670798718,6.109489699591737,3.935,4.03875,5.20187434488846,8.323780255173489,5.670822706462972,5.061703609151485,11.37125,12.783750000000005,13.064194616707297,13.161706009371054,13.342494140552606,11.896545490496669,3.1934375,2.945,3.6754635253684755,3.570710658985844,5.3369638715810375,5.206368112041015,6.224925748474446,6.211773574561404,7.110149104937945,7.664413993623664,9.756668425378917,8.817696592867174,2.3175,2.461666666666666,2.83700978091235,4.614475439746466,4.315748165618581
2001-08-31,MONSOON,3.76,5.34,5.683518518518517,0.6,4.4,18.90625,1.25,0.79,7.505,1.98375,4.419999999999999,0.9166666666666666,5.945,5.861249999999997,5.909997539078061,5.675973911582768,5.679406060550493,5.313437499999999,5.9975,5.718977826669331,3.211144638227025,4.063571295831645,8.477598785473784,8.477598785473786,8.020807221625397,7.860323916265365,5.767962967544524,5.683513076614392,3.6225,5.1724999999999985,4.24168227224243,3.3772556023428937,3.0195321856848114,5.544375,6.515625000000001,5.790214747802965,4.175577860354231,3.0635599107118567,2.4075143222170876,21.987145833333333,21.987145833333336,22.162514192168846,23.133666550659296,18.906252513875295,18.90625,3.7456250000000004,3.6125000000000007,3.2598357476022484,3.5633432226891375,1.2851134231559542,1.920013370182175,4.068125,3.77375,3.437124606933076,5.435342839032488,1.8551657467446891,2.227949904362033,10.589375,11.860000000000007,10.840516770024378,12.16217180956159,9.580905438313295,10.382212905301133,3.3215625,3.1384375,2.9987781152210853,3.0501501572775878,2.1898347288915354,1.729983112812584,6.034654676773455,6.21844024122807,6.034089462962767,7.376544350584562,5.35962112462514,5.662510224533703,1.8814583333333335,2.522499999999999,2.0688725352140764,0.887554364398031,0.6935362103956724
2001-11-30,POMKH,4.87,3.33,7.340757575757576,1.61,3.18,14.473333333333334,3.12,2.94,8.2,2.5700000000000003,5.22521739130435,0.98,5.553125,6.141249999999998,5.4939985234468365,4.860237021561665,4.648338340384636,5.1528125,5.5181249999999995,4.763386696001598,5.192460878718858,5.246412795499785,8.477598785473784,8.477598785473786,7.748787363278268,7.658374788442022,7.347803563367309,7.340751576670011,2.9912500000000004,4.0699999999999985,3.189009363345458,3.469898737258844,3.4635610367759053,5.372812499999999,5.7006250000000005,4.74612884868178,4.214956149492761,5.8090081723759575,5.024045979320837,21.987145833333333,21.987145833333336,19.08684184863464,23.141178107506878,14.473330793215553,14.473333333333334,3.7287500000000002,3.645000000000001,3.203901448561349,3.5517881136739,2.5858456379069614,2.343156296890915,3.9899999999999998,4.09625,3.2382747641598453,4.3609417449633225,2.717891423430971,2.48933039104835,10.200624999999999,10.882500000000007,9.784310062014626,11.338496362298192,9.649444455943812,9.080392136320327,3.2634374999999998,3.2484375000000005,2.8272668691326515,2.834976656852811,2.069233058456534,2.225511232423071,5.937206992056857,6.231411255720824,5.7105406342994,7.194112427036489,5.407670658609509,6.417583391468263,1.7091666666666665,2.112499999999999,1.633323521128446,1.959263512218036,2.256265071513667
2002-02-28,POMRB,4.54,4.8,9.781466666666667,3.04,6.3,27.285000000000004,4.25,4.19,10.665,4.175,5.327000000000001,1.795,5.027499999999999,5.748749999999998,5.1123991140681015,6.18619938675889,6.420593117109735,5.017708333333333,5.10875,4.7780320176009585,6.041221641130852,4.725172255945852,8.477598785473784,8.477598785473786,8.561859084633628,8.028498300575325,9.714028655657437,9.781462893266992,2.8525,3.174999999999998,3.129405618007275,4.76404849395659,4.3471856305139,5.09375,5.3881250000000005,5.367677309209068,4.261673534542844,6.015224864370083,4.753765837599703,21.987145833333336,21.987145833333336,22.366105109180786,23.15100758235437,27.284999271923503,27.285000000000004,3.8325,3.8462500000000013,3.6223408691368095,3.7626424215444643,4.377879953736997,3.849877126289903,4.379375,4.040000000000001,3.6189648584959073,4.349650974070128,4.331141824166427,3.72441569564981,10.744375000000002,10.296250000000008,10.136586037208776,11.231053561552365,11.499148599706949,11.134487874990832,3.0054687499999995,3.3946875000000007,3.366360121479591,3.3369212054692947,3.416658140820024,3.389254534286742,6.141976412603416,5.837898097826088,5.55712438057964,7.03753319556708,6.236170285101265,6.389313641416515,1.7158333333333333,1.6504166666666658,1.6979941126770677,2.692589038052347,2.697992638643737
2002-05-31,PREMON,8.26,7.317499999999999,11.10465238095238,5.98,7.55,27.284,5.825,7.84,14.05,3.8,9.173846153846156,3.38,4.5200000000000005,5.357499999999997,6.371439468440862,8.553425196882653,9.14009074828141,5.076979166666666,5.1968749999999995,5.793819210560574,7.22515530167191,6.585086008106215,8.477598785473786,8.477598785473786,9.578976403161128,8.613861695577498,11.277896714213647,11.104646402804345,3.000625,2.807499999999998,4.269643370804365,7.205825315315396,6.227609312513151,5.02625,5.357500000000001,6.240606385525441,4.3115699195064,7.405373791244546,8.241193289959158,21.987145833333333,21.987145833333336,24.333263065508472,23.160838956245694,27.284000760110295,27.284,4.345,3.611250000000001,4.503404521482086,4.2888553597936525,6.607607236957982,6.456598538688886,5.240625,3.940000000000001,5.307378915097544,7.19913812547761,6.156555516443589,6.1172540085596925,11.911874999999998,10.105000000000008,11.701951622325266,12.081163260800196,13.370223232131055,11.876311157478098,2.825,3.132187500000001,3.5398160728877546,3.616745444206593,5.450497236903069,5.170945435179812,6.357750674097071,6.036515886287628,7.003813089886247,7.279674194047329,9.136772562965799,7.745768054876183,1.66625,1.7679166666666655,2.3707964676062407,3.243028166459368,2.9650904890298344
2002-08-31,MONSOON,1.12,3.9066666666666654,5.683518518518517,0.96,2.29,18.90625,3.02,4.305,12.62,0.97,5.263684210526316,0.5,4.475624999999999,4.697499999999998,4.270863681064517,4.577727360347261,4.598831871991631,5.866354166666666,4.838541666666666,5.038958193003011,3.084428183217933,4.419659751520344,8.477598785473784,8.477598785473786,8.020793249304084,7.907610866294088,5.767969395072532,5.683513809147664,3.4475000000000002,2.8974999999999977,2.945786022482619,1.3223063226749265,1.2498368315410144,5.3149999999999995,4.83,4.660363831315264,4.3499902801701325,2.5404597902080974,2.777071940047466,21.987145833333333,21.987145833333336,22.162457839305084,23.169157726646596,18.90625122270681,18.90625,4.92125,4.053750000000001,3.9100427128892514,4.2006943193094175,1.087710224800929,1.617436232634759,5.764375,4.818750000000001,4.906427349058527,6.359100579205338,2.1331649279636107,2.2881523570952664,12.804374999999999,11.383750000000006,12.06917097339516,12.444720854920055,9.390158339185529,10.704612777597632,2.6843749999999997,2.878750000000001,2.5118896437326526,2.6768584136900038,2.1825069821699623,1.3954536307913763,6.674876909274936,6.247436938919207,6.307761538142274,7.108823110234421,5.141850602696311,6.019383092804453,1.6175,1.6637499999999987,1.6224778805637443,0.5404878505648076,0.898874604090004
2002-11-30,POMKH,3.45,5.2375,7.340757575757576,2.435,4.75,14.473333333333334,5.4499999999999975,6.315,12.425,2.14,6.107727272727272,1.0,4.75,4.342499999999998,3.9425182086387105,4.337268795993079,4.7731279161270335,7.162604166666666,5.315416666666666,5.118374915801807,4.609681314814592,4.3180023395833995,8.477598785473784,8.477598785473786,7.748778979885481,7.7052883393823794,7.347807845827759,7.340752368036596,4.13375,3.103749999999998,2.7414716134895714,2.0690393310630966,2.854074995265882,5.4575000000000005,5.2225,4.696218298789159,4.394254099128478,4.19483286910808,3.2925482583662835,21.987145833333333,21.987145833333336,19.086808036916384,23.176676792942917,14.473332471793574,14.473333333333334,5.685624999999998,4.6362499999999995,4.52602562773355,4.5987250945286,3.3395331901399548,3.8199180122035985,5.529999999999999,5.662500000000001,5.469856409435116,6.904771872385921,3.755074320946728,3.6188325543399547,12.265,12.440000000000005,12.211502584037095,12.68420009048875,10.067521910634673,10.04881121354662,2.82375,2.771250000000001,2.3631337862395916,2.3652210957347735,2.108428442742572,2.523096056893693,6.858552390044167,6.4680644092749375,6.227747831976274,7.037168637885717,5.491687325430422,6.15368419792351,1.544375,1.6687499999999988,1.3734867283382466,1.2728782765962527,1.298041793771016
2003-02-28,POMRB,5.605,9.2075,9.781466666666667,5.79,7.04,27.285000000000004,6.529999999999999,5.005,13.58,3.48,6.9815,1.385,4.777500000000001,4.608749999999998,4.6075109251832265,4.9512591029903,5.362006573478985,7.859583333333334,6.4172916666666655,6.754024949481083,6.32765220166233,5.5628431795459745,8.477598785473784,8.477598785473786,8.561854054597955,8.075329792069907,9.714031508926272,9.781463309645485,4.39125,3.791249999999998,3.9608829680937427,3.9660639014371677,4.485078257606762,5.45625,5.4075,5.633730979273496,4.444023112129628,6.590333646288432,6.063777254711418,21.987145833333336,21.987145833333336,22.36608482214983,23.18651377882765,27.284999598850533,27.285000000000004,5.89375,5.206249999999999,5.32761537664013,5.200030601725618,5.893595437151683,5.2253035472262885,4.758750000000001,5.866250000000001,5.28391384566107,6.1377980842368745,5.91662012697456,5.4318180566969945,11.056875,13.168750000000005,12.758901550422257,13.190241181344511,12.408178823968095,12.55799730238855,3.184375,2.597500000000001,2.809880271743755,2.683732513860331,3.45410949314789,3.640349476999038,6.782257476076555,6.881689409274936,6.529248699185764,7.05902823782354,6.5472103143909335,6.500199252973734,1.5391666666666666,1.5662499999999988,1.378092037002948,2.213180252023133,2.142865716168357
2003-05-31,PREMON,9.39,13.28,11.10465238095238,8.72,7.95,27.284,9.66,5.15,6.82,5.61,8.98875,3.205,4.50875,4.891249999999998,6.520506555109936,8.053294761114435,8.644687348774948,7.528645833333333,7.907916666666666,9.36441496968865,8.95000881682786,8.876526380392548,8.477598785473786,8.477598785473786,9.578973385139726,8.66108303669762,11.277898615256674,11.104647116489033,4.048125,4.476249999999998,5.864529780856246,7.368813614653437,7.138588892619227,4.97875,5.507499999999999,6.560238587564098,4.4962279896561865,8.093853755698776,8.568450178116159,21.987145833333333,21.987145833333336,24.3332508932899,23.196352665345042,27.284000225143725,27.284,5.1450000000000005,6.164999999999999,7.060569225984079,6.45503584381408,8.492796519833629,8.264898660851554,3.711875,5.1937500000000005,5.230348307396643,5.586122320641,7.561331183093336,7.806670522359097,10.02875,11.361250000000005,10.383340930253354,11.70541452632495,14.62156278317814,13.651219228598658,3.21375,3.0500000000000007,3.9299281630462533,3.9507624114296247,4.569872031163262,4.319363402733681,6.497092005582138,6.835415370813397,7.513049219511458,7.279778037820692,9.829778017027468,8.461390657124685,1.4977083333333332,1.5224999999999989,2.1088552222017687,3.111237420696506,2.7742042210257982
2003-08-31,MONSOON,0.21,3.52,5.683518518518517,0.28,1.88,18.90625,0.85,0.8250000000000001,10.185,2.045,4.838421052631579,0.6333333333333333,4.15625,4.663749999999998,3.9963039330659615,3.0440279639436545,2.640596157025319,6.737604166666666,7.811249999999999,7.02664898181319,6.288394844387276,7.62389829428063,8.477598785473784,8.477598785473786,8.020791438491242,7.954043562205167,5.767970661677211,5.683514366842386,3.2787499999999996,4.306249999999998,3.630717868513748,2.1832791600802595,2.692190933672653,4.255000000000001,5.404999999999999,4.6881431525384585,4.535148161907672,3.030594960509,2.956373760206602,21.987145833333333,21.987145833333336,22.16245053597394,23.20467894996119,18.906250570057352,18.90625,4.31125,5.6225,4.576341535590447,5.7800169171030324,3.9154856239037925,3.528763782854307,2.8256249999999996,4.32375,3.4682089844379855,2.654063083903291,2.5775803160736066,3.060017277230098,8.856250000000001,10.752500000000007,10.304004558152013,11.253183856662158,9.776234021819768,10.233022347150348,3.03625,3.3187500000000005,3.175956897827752,3.490868866442566,1.93550638635738,1.7502195774100793,6.134271929824562,6.729099581339714,6.4431979527595065,7.06539898119761,5.5851988574593285,5.50260996903685,1.3677083333333335,1.5558333333333323,1.5186464666543946,0.3410514704397385,0.5875947946670559
2003-11-30,POMKH,2.21,2.9766666666666666,7.340757575757576,0.37,1.34,14.473333333333334,1.63,1.42,6.6350000000000025,1.2999999999999998,4.251666666666667,0.5349999999999999,3.835,4.353749999999998,3.2817823598395766,3.8335807176192773,4.028338735112212,5.235416666666667,7.246041666666666,5.40665605575458,6.560369077253155,5.090839854794879,8.477598785473784,8.477598785473786,7.748777893397776,7.750622188362445,7.347808689725953,7.340752973596408,2.3325000000000005,3.789999999999998,2.326430721108249,2.512639126296521,3.392277606014477,3.8225000000000002,4.552499999999999,3.348885891523075,4.573150880429685,4.0660788718329695,3.3268731800995073,21.987145833333333,21.987145833333336,19.0868036549177,23.212205532062264,14.473333072216995,14.473333333333334,3.49,4.6675,3.3978049213542683,5.219462451936825,3.751261914960853,2.962975657307232,2.5668750000000005,3.1000000000000005,2.648925390662791,1.4769683245753518,3.2790845484186075,3.5709447857807293,10.367500000000001,9.305000000000007,8.836402734891209,9.886923753030613,10.081163368273584,9.574314265026496,3.2112499999999997,3.1087500000000006,2.425574138696651,2.7350325492322534,2.5077947537997574,2.11756750414898,5.656336268059856,6.2650844298245625,5.56658543832237,6.810867061312134,5.688076582954355,6.027879314330049,1.2614583333333333,1.4395833333333323,1.1251878799926367,1.084588286882266,1.0623353190321507
2004-02-29,POMRB,4.025,5.14,9.781466666666667,1.7,4.66,27.285000000000004,3.68,2.81,9.99,2.9,5.935,0.81,3.825625,3.9587499999999975,3.579069415903746,4.956543824215524,5.498784278766252,3.936666666666666,6.229166666666665,5.299993633452749,6.8083456666587505,5.63640296431846,8.477598785473784,8.477598785473786,8.561853402705331,8.119977047368893,9.714032071188317,9.7814636437472,1.865,2.7674999999999983,2.0758584326649494,3.7302085481541503,3.9415850174386944,3.6025,3.9574999999999996,3.873331534913845,4.618933069107212,4.2055544716391235,4.09090918241685,21.987145833333336,21.987145833333336,22.36608219295062,23.22205003534159,27.28499981480648,27.285000000000004,3.036875,3.9550000000000005,3.5106829528125614,5.061262312483471,4.259603156423584,3.449369992611393,2.583125,2.5512500000000005,2.7133552343976746,1.8094517983628167,4.4042263512662965,3.851135667596181,12.04875,8.407500000000008,9.297841640934726,9.613821707262467,11.65090351141618,11.271788842670015,3.37375,2.9637500000000006,2.6153444832179904,2.73979746858183,3.6254607531507173,3.429146664098746,5.14259229289802,6.003459429824562,5.713951262993422,6.746961133177246,6.1600578951557,5.562207188617403,1.2141666666666666,1.2958333333333325,0.999112727995582,1.776970697831292,1.4792904176327175
2004-05-31,PREMON,8.4,5.33,11.10465238095238,5.24,6.87,27.284,5.94,5.275,22.5,7.59,6.211764705882352,2.93,4.188750000000001,3.711249999999998,5.507441649542248,8.16108673699589,9.064213735211233,3.643333333333333,4.241666666666665,5.311996180071649,7.843195458099958,7.84660108316864,8.477598785473786,8.477598785473786,9.57897299400415,8.705586998322902,11.277898989873329,11.104647677672228,2.0037499999999997,1.8974999999999986,3.3415150595989696,6.089061809641528,5.708151474587684,3.78,3.6875,5.071998920948307,4.670051769730625,5.712360509116648,6.92418457934421,21.987145833333333,21.987145833333336,24.333249315770374,23.231896440843755,27.28400005988241,27.284,3.2531250000000003,3.0250000000000004,4.4824097716875375,5.353645370709595,6.27095641224083,6.312174814610797,2.70625,2.5825000000000005,3.7380131406386052,4.234456281268704,5.888843678908916,5.753925578348973,12.151875,12.327500000000008,14.578704984560837,13.036602956361726,13.18483659817316,12.642156664787084,3.5075000000000003,3.45875,4.605206689930794,4.940167813683255,4.934390174860842,5.001134647460808,5.492109300013712,5.30921310629515,5.913076640148994,6.716170978886292,9.255163385110038,8.238295867346123,1.250625,1.2270833333333324,1.7714676367973494,2.9334117916310456,2.5773842161238307
2004-08-31,MONSOON,1.125,1.0799999999999998,5.683518518518517,0.02,1.2,18.90625,0.945,0.8300000000000001,7.955,1.365,3.5054545454545463,0.53,4.635,3.9399999999999977,3.754464989725349,1.4721736589495165,1.2724465342238056,3.8804166666666666,3.631666666666665,3.6191977080429893,2.7930275098627426,3.4185549656857552,8.477598785473784,8.477598785473786,8.020791203809896,7.99744462539102,5.767970911271602,5.683514805870686,2.4475,1.8324999999999985,2.0129090357593817,0.30758934621656664,0.3474537649074778,4.321249999999999,3.5175,3.5231993525689838,4.708779355996525,1.5439451758413432,2.075598121313436,21.987145833333333,21.987145833333336,22.162449589462224,23.240230246035193,18.90625026191973,18.90625,3.546875,3.0487500000000005,3.0674458630125225,4.600908201134074,0.9693984378721501,1.7140426574246153,2.95125,2.5837500000000007,2.574807884383163,2.636670315820861,1.3266630615765083,1.5042281171374015,12.785625,11.770000000000007,11.929222990736502,12.075291779538217,10.452647301714013,11.625890907570216,3.9412499999999997,3.2887500000000003,3.3091240139584768,4.089726959428593,2.291772594853083,2.630853926039925,6.632187337917838,4.975971479500892,4.950027802271214,6.417184566997093,4.384417861204533,3.908886624802055,1.396875,1.201249999999999,1.2748805820784095,0.201627167057854,0.42355476322857166
2004-11-30,POMKH,4.2,3.0700000000000003,7.340757575757576,1.74,3.44,14.473333333333334,3.265,2.4,9.69,3.05,8.380769230769234,0.93,4.82875,4.437499999999997,3.9326789938352094,2.961151347052814,3.0048205141281903,4.4695833333333335,3.6549999999999985,3.399518624825794,3.4333683970839846,3.101064518407914,8.477598785473784,8.477598785473786,7.748777752588968,7.79271872539995,7.34780885602191,7.34075345224729,2.91875,2.1749999999999985,1.9037454214556289,1.0745594743832951,1.9735785253057239,4.6265625,4.0425,3.4899196115413904,4.752856687360546,3.1340422499765843,2.504778532044286,21.987145833333333,21.987145833333336,19.08680308701067,23.24776435030242,14.473333275087292,14.473333333333334,3.753125,3.4575000000000005,3.1464675178075137,4.340282094208534,2.275310538391886,3.2395138380489437,3.0662499999999997,2.8287500000000008,2.5048847306298976,2.4877301851330733,2.3227214142287558,2.315307621349707,12.158125,12.533750000000005,11.033533794441901,11.60347593522765,10.365779514396511,10.672217312989286,3.5487500000000005,3.7262500000000003,3.205474408375086,3.933983022293557,2.2459960505314465,0.8103380717408697,8.227374358378196,6.0082471205265335,6.322324373670423,6.6321864153696195,4.449713302203577,5.453165857494381,1.4068749999999999,1.299999999999999,1.1369283492470457,0.6860029379741763,0.6360956899520687
2005-02-28,POMRB,5.605,6.9433333333333325,9.781466666666667,3.88,6.89,27.285000000000004,4.395,3.79,12.005,4.62,10.926521739130433,1.585,4.6781250000000005,4.832499999999998,4.601607396301127,4.624815927741041,4.6692150091809195,4.867708333333333,4.105833333333331,4.817044508228809,4.805374177228663,4.906352482303893,8.477598785473784,8.477598785473786,8.561853318220047,8.16119873581342,9.714032181985123,9.781463917640773,3.095,2.719999999999999,2.694247252873377,3.052698271030178,3.9745539373818115,4.553125,4.6000000000000005,4.849951766924834,4.805053484324898,5.358198776464025,5.521702792987011,21.987145833333336,21.987145833333336,22.366081852206403,23.25761637733908,27.28499992976504,27.285000000000004,3.81625,3.6362500000000004,3.645880510684508,4.321456110196584,4.287561645454644,4.757453022979567,3.063125,3.073750000000001,3.0189308383779387,3.4186323801116116,3.9020043936149857,3.1903811724533666,11.670625000000001,13.037500000000005,11.42212027666514,11.790997723233863,12.332760726400803,12.392653433011331,2.845625,4.156250000000001,3.7712846450250517,4.41656139911617,3.887851503460165,4.375886332940601,9.741363256308908,7.256127555309143,8.164003319854427,7.083048387228406,6.447744080764725,7.4443837621715385,1.2512500000000002,1.493749999999999,1.3161570095482273,1.4485880340809605,1.1709505634703279
2005-05-31,PREMON,8.370000000000001,8.24,11.10465238095238,6.83,7.0825000000000005,27.284,6.875,5.215,15.465,2.73,13.981739130434784,2.235,4.2250000000000005,4.8249999999999975,6.108964437780676,8.45748790478951,8.69033859547301,4.789583333333334,4.833333333333332,6.186226704937286,7.1687811007264886,7.844970161348171,8.477598785473786,8.477598785473786,9.57897294331298,8.746468805905172,11.277899063692772,11.104648130578855,2.9975,3.1174999999999984,4.348548351724027,6.1855092100555265,6.610767607071188,4.323124999999999,4.653125,5.7429710601549,4.858086965297286,7.605742195803297,8.322753124795012,21.987145833333333,21.987145833333336,24.33324911132384,23.26747030819011,27.284000018479485,27.284,3.6168750000000003,3.87,4.937528306410705,4.814567324326985,6.631047545431945,7.559744235809375,2.975,3.058750000000001,3.897358503026763,5.255724306025542,5.734251776727875,5.514828530927222,11.84875,11.278750000000006,13.039272165999083,12.941512015327776,14.356282280314128,12.156633024895177,2.5237499999999997,2.941250000000001,3.354770787015031,3.9754354345109073,6.563785469586962,6.009342938252073,10.44036789297659,9.198621161447251,10.491097644086569,7.800682157001302,10.880219186806407,9.518031507356579,1.1625,1.319999999999999,1.6836942057289364,3.1948573658477453,2.8173950966620165
2005-08-31,MONSOON,-0.05,1.355,5.683518518518517,-0.16,0.4,18.90625,0.515,0.865,11.09,0.6,7.847391304347828,-0.01999999999999999,3.74,4.531249999999997,3.6453786626684055,1.5157180781399795,1.1894512713069516,4.5304166666666665,4.902083333333333,4.2537360229623715,3.3697213796401257,4.185710888163136,8.477598785473784,8.477598785473786,8.020791173395196,8.037168647916413,5.767970960454195,5.683515160594867,2.64375,3.0724999999999985,2.545129011034416,0.8085660008325406,1.3448382026360304,4.076875,4.453125,3.60578263609294,4.896460992313612,2.2816343596788604,2.06590822524708,21.987145833333333,21.987145833333336,22.162449466794303,23.275811640322267,18.906250123750873,18.90625,3.3674999999999997,3.7625,3.168516983846423,4.007634111978157,1.6074145567936937,0.5862809686569815,2.84875,3.0675000000000012,2.684415101816058,3.1766547883095817,1.1942560879295279,1.2797469774153623,11.413125,12.062500000000007,12.25956329959945,12.730368103466484,10.409860122040152,11.631508291214855,1.9775,2.750000000000001,2.252862472209019,2.725874964530269,1.5703853816076094,0.7824594747460667,10.630242300724639,10.284105351170572,9.433615108191074,7.841060621044632,7.756564386212354,7.227149978835596,1.018125,1.182499999999999,1.0022165234373617,0.3238639082518482,0.1853790138864162
2005-11-30,POMKH,1.75,2.17,7.340757575757576,1.14,2.4,14.473333333333334,2.1,1.66,7.979999999999999,1.24,9.63086956521739,0.77,3.37,3.9187499999999975,2.8872271976010433,3.4834986822973413,3.6775676640354016,4.061875,4.677083333333332,3.4202416137774225,3.9047586849739497,3.1352888650424102,8.162642237854737,8.477598785473786,7.748777734340148,7.831135887358114,7.347808888789736,7.34075384027274,2.38375,2.9224999999999985,1.9830774066206494,1.39109335956954,2.3566152682687656,3.9590625,4.193124999999999,3.123469581655764,4.939640855927587,2.8144911321627504,2.168865667895603,21.987145833333333,21.987145833333336,19.086803013409916,23.283353273122415,14.47333333835331,14.473333333333334,3.208125,3.4712500000000004,2.741110190307854,3.5685046304146955,2.397021584489595,2.0820393996556525,2.76125,2.882500000000001,2.274649061089635,2.195414663938844,2.229576910847003,2.2256943392929704,11.25375,11.635000000000007,10.547737979759669,11.610931279646659,10.721983626785615,10.56293097251669,1.6862500000000002,2.297500000000001,1.8477174833254113,1.9992957642385492,2.0802611310654497,2.836518822822715,10.577029632505177,10.596630434782611,9.5125168910016,8.056366816733322,8.097585451124493,6.946682249289783,0.770625,1.1424999999999992,0.909329914062417,0.6091489616031764,0.5465328068186117
2006-02-28,POMRB,4.175,5.77,9.781466666666667,1.65,5.96,27.285000000000004,3.5649999999999995,3.52,10.23,2.06,11.195416666666668,0.59,3.3225000000000002,3.5612499999999976,3.402336318560626,4.759095127241663,5.195952729019856,3.5556249999999996,4.383749999999999,4.360144968266454,4.798092782095421,4.623029407581255,7.901620875420876,8.477598785473786,8.561853307270756,8.198717820042418,9.714032203816304,9.781464146191015,2.4362500000000002,2.3649999999999984,1.8498464439723894,3.1209886267128724,3.7664141231202857,4.0825000000000005,3.9606249999999994,4.258081748993458,4.991181304136837,4.543302044248573,5.104484210745236,21.987145833333336,21.987145833333336,22.36608180804595,23.293212830284528,27.284999984422413,27.285000000000004,3.2243749999999998,3.263750000000001,3.0706661141847125,3.461244498193209,3.787245149963361,3.7863235988586723,2.7125000000000004,2.8150000000000013,2.772789436653781,2.86233076800665,3.657150889426034,3.0131481566768867,11.35375,11.191250000000005,10.420642787855801,11.192696359964229,12.459250004577877,12.203159421378494,1.75875,1.6575000000000013,1.932630489995247,1.7936881007884136,3.3986647406342576,3.349030961940965,10.604167548936573,10.66385416666667,10.185676801267627,8.409607037390176,9.413894444453096,8.630848344251941,0.6587500000000001,0.8937499999999992,0.7815979484374502,1.3161362847305615,1.1952021777231367
2006-05-31,PREMON,6.84,5.665,8.584999999999999,6.98,7.07,27.284,6.43,4.785,15.965,2.96,13.28714285714286,1.25,3.59125,3.1787499999999973,4.777401791136375,8.03635112655757,8.51002535791171,3.90875,3.739999999999999,4.882086980959873,6.754499555409593,7.206730803079974,7.951086363636363,7.847685690235691,8.571111984362453,8.234082629654951,11.277899078237198,11.1046485038237,2.4887499999999996,2.4024999999999985,3.901907866383434,5.631306803497051,5.89241783877615,4.56625,3.9574999999999996,5.382849049396075,5.045622265029404,6.711706054380148,7.489239620946486,21.987145833333333,21.987145833333336,24.33324908482757,23.30307429285388,27.284000013457646,27.284,3.3762499999999998,3.1525000000000007,4.4143996685108275,3.9534076932174127,5.971353992854649,6.236926388856969,2.765625,2.7075000000000014,3.577673661992269,4.402459252554989,5.483500587854715,5.216734506786519,11.701875000000001,11.316250000000004,12.638385672713481,12.443143874290744,14.276125190942292,13.618865125001584,1.8125000000000002,1.7150000000000012,2.3435782939971483,2.04581463844163,4.209854461635311,4.245814028557373,10.704216956051196,10.49020509834369,11.42626322361772,8.94195792629221,13.079500167818912,10.491437223576742,0.6699999999999999,0.6474999999999992,0.9689587690624701,2.491955054223272,2.0244206587720877
