Date,Season,Amarpur,Shahpura,Karanjiya,Mehadwani,Dindori,Bajang,Amarpur_Trend,Amarpur_SMA,Amarpur_EWMA,Amarpur_DES,Amarpur_TES,Amarpur_ARIMA,Shahpura_Trend,Shahpura_SMA,Shahpura_EWMA,Shahpura_DES,Shahpura_TES,Shahpura_ARIMA,Karanjiya_Trend,Karanjiya_SMA,Karanjiya_EWMA,Karanjiya_DES,Karanjiya_TES,Karanjiya_ARIMA,Mehadwani_Trend,Mehadwani_SMA,Mehadwani_EWMA,Mehadwani_TES,Mehadwani_ARIMA,Dindori_Trend,Dindori_SMA,Dindori_EWMA,Dindori_DES,Dindori_TES,Dindori_ARIMA,Bajang_Trend,Bajang_SMA,Bajang_EWMA,Bajang_DES,Bajang_TES,Bajang_ARIMA
2006-05-31,PREMON,3.7,5.6960000000000015,9.605,4.3,11.27142857142857,2.78,3.1083333333333334,2.913333333333335,3.326847736899637,3.3774458895527912,4.172513757922351,3.857496515704932,4.612,5.646500000000007,5.6535389812132095,4.302661878749901,6.824459687357975,10.17872970029129,6.94,6.739999999999997,7.548835759608098,6.114664150958329,7.765585772216831,8.272212500775852,1.7275,1.5400000000000014,2.606261364845053,4.40568875233354,3.863066099829142,7.393459821428571,7.335491071428573,8.692335673688262,9.249828555582901,8.657856223902467,9.087980474681451,1.906875,1.8524999999999991,2.216219803479647,2.227067737939358,2.932469614989335,2.929019513280222
2006-08-31,MONSOON,2.935,2.105,5.960000000000001,-0.07,4.72125,1.245,3.3041666666666667,3.1079166666666684,3.170108642139782,3.2359800089827937,1.4085875649562816,1.8036305829267139,4.30475,4.725250000000006,4.234123388727926,3.81391311453029,4.942194435219287,8.041212896653652,7.001875,6.9012499999999966,6.913301455764858,6.116069233496834,4.506631171658974,5.534141787770471,2.1125,1.5300000000000014,1.5357568189070319,0.361102235360661,0.3741904455370761,7.575223214285714,7.395803571428572,7.103901404212958,7.85881950414169,4.35603838784586,5.084273221302847,1.9224999999999999,1.8962499999999993,1.8277318820877881,2.133901908781159,0.9385929704136311,0.8491322149830389
2006-11-30,POMKH,2.183333333333333,3.844,5.8950000000000005,1.8,6.447499999999999,1.68,3.6620833333333334,3.108750000000002,2.7753985186172025,2.8254275834080733,4.252736918985988,3.868602447822837,4.216,4.4987500000000065,4.0780740332367555,3.6697921542715957,3.746134769548875,7.626638882178892,6.731250000000001,6.978749999999996,6.505980873458915,6.117443799919292,5.230665628260509,5.446519458292948,2.24625,1.9250000000000014,1.6414540913442193,1.286768059214869,0.8479768868427928,7.266964285714286,7.391116071428572,6.841340842527774,7.271076312408766,8.27017050906395,8.66600033257033,1.936875,1.9174999999999993,1.7686391292526729,2.1025252529086678,1.8393326399754186,1.7409776984543461
2007-02-28,POMRB,5.18,4.798,6.64,3.17,8.597142857142856,2.005,3.460208333333333,3.499583333333336,3.7372391111703216,3.7841227831126956,2.9822269648616224,3.5323373527900976,4.6925,4.110750000000007,4.366044419942053,3.7137805134674124,5.3124933684575115,6.290332100529446,6.307500000000001,7.024999999999997,6.559588524075349,6.119163807767681,6.155124910610403,6.278407907660461,2.26375,2.300000000000001,2.2528724548065315,2.713725654622091,3.1557330989700474,6.5965848214285705,7.759330357142857,7.543661648373807,7.59724852327472,7.663227357204404,8.0834144166211,1.92875,1.9274999999999993,1.8631834775516036,2.1131735115536565,2.1900688695903856,2.0946933135296564
2007-05-31,PREMON,5.0,6.537999999999999,7.255000000000001,3.87,7.3325,2.855,3.1929166666666666,3.8245833333333357,4.242343466702193,4.4232247401725635,4.146801687254861,3.8765751537607667,5.396583333333333,4.321250000000006,5.234826651965232,4.065067371726127,4.890416481712468,4.068419330588983,6.307500000000001,6.437499999999997,6.83775311444521,6.121169000073474,7.821608084733963,9.226553210292332,2.2812500000000004,2.192500000000001,2.899723472883919,4.536552799654366,4.2889674992553735,6.125669642857143,6.774598214285714,7.459196989024284,7.436247490614951,9.39642842427467,9.869724837459241,1.92875,1.9462499999999996,2.2599100865309625,2.223694740365918,2.9423410181529,2.9055115710330037
2007-08-31,MONSOON,0.02,5.075,4.92,0.5,3.2971428571428576,1.105,3.1237500000000002,3.0958333333333354,2.553406080021316,2.8267556993023235,1.6700262849153018,1.9210693748343797,5.832916666666667,5.063750000000006,5.1708959911791395,4.1597281470756355,1.9335675244610449,0.8124899544185831,6.483125,6.177499999999997,6.070651868667126,6.122090189892095,4.562653475213064,4.8943378933127715,2.065,2.335000000000001,1.9398340837303514,0.41296403454981867,0.03332450392367205,6.163125,6.418571428571428,5.794375336271714,5.860762161464125,4.073469170453329,4.803553781405435,1.9712500000000002,1.9112499999999997,1.7979460519185775,2.114254563238797,1.0491186416284979,1.001519497298036
2007-11-30,POMKH,2.96,6.506666666666668,6.9350000000000005,1.37,4.104285714285714,1.82,2.8368750000000005,3.290000000000002,2.7160436480127896,2.8651006813796496,3.9666093870770256,3.4948043918375666,5.999916666666667,5.729416666666673,5.705204261374151,4.502564122809296,3.732436885793848,1.2201686091453183,6.635,6.437499999999997,6.4163911212002755,6.123946187339877,5.286687927731637,5.588474744984766,1.9150000000000003,2.227500000000001,1.711900450238211,1.4116138246662482,1.3661708065508336,6.498794642857143,5.832767857142857,5.118339487477314,4.90496767946445,7.450790005676322,7.691802002154071,2.05875,1.9462499999999996,1.8067676311511467,2.1016448174938933,1.7918345757017586,1.6975943571685308
2008-02-29,POMRB,3.850000000000001,5.626,7.005000000000001,1.87,11.24,2.205,2.8529166666666668,2.9575000000000022,3.1696261888076744,3.264767176921188,3.2023374711385064,3.4514340374583417,6.033041666666667,5.936416666666673,5.673522556824491,4.682040399604421,5.175179589555753,4.414160602369863,6.813124999999999,6.528749999999997,6.651834672720166,6.12583443733196,6.211147213747097,6.793260477593658,1.8637500000000002,1.9025000000000012,1.7751402701429266,2.7604168957351387,2.9819619597410063,6.301339285714286,6.493482142857143,7.567003692486389,6.890066087812933,7.123356535010184,7.461309064996447,2.1587500000000004,1.9962499999999996,1.9660605786906882,2.1361592127994227,2.1948275909459265,2.1013023303556744
2008-05-31,PREMON,4.035,7.046000000000001,8.105,3.97,7.375,3.355,2.9665625,2.7162500000000023,3.5157757132846044,3.6356841073229336,4.140581494375214,3.722421850536066,6.032583333333334,6.063416666666673,6.222513534094695,5.100623459397202,6.650416002149154,8.081553054584983,6.737500000000001,6.7412499999999955,7.2331008036321,6.128233026493553,7.877630389021677,6.945920891860905,1.8250000000000002,1.9275000000000013,2.653084162085756,4.393551661490137,3.843696364837173,5.914035714285714,6.504107142857143,7.490202215491833,7.209913708194701,8.756962507919605,9.001375353550939,2.2193750000000003,2.1212499999999994,2.5216363472144128,2.3036186458439785,3.023475765999085,2.978680959420808
2008-08-31,MONSOON,1.1133333333333335,4.832,5.495,-0.01,1.6749999999999998,1.405,2.941875,2.9895833333333357,2.554798761304096,2.7031239332018555,1.3439693984967018,2.2019958422014616,6.209250000000001,6.0026666666666735,5.666308120456817,5.114506983726878,4.816058008052548,7.107669300823305,6.37875,6.8849999999999945,6.53786048217926,6.129420064633757,4.618675782458546,5.094608502969248,1.9600000000000002,1.8000000000000014,1.5878504972514536,0.304191576768321,0.29682137742058623,4.795958333333334,6.098571428571429,5.164121329295099,5.352429559630541,3.7512851758399046,4.346374201419106,2.2175,2.196249999999999,2.0749818083286478,2.22118079733855,1.2823912217410869,1.254823192113444
2008-11-30,POMKH,2.775833333333333,6.746,5.755000000000001,1.57,2.628,2.005,3.0608333333333335,2.943541666666669,2.643212590115791,2.705638744497371,3.7810637269926475,3.1683796621491203,6.5336875,6.062500000000007,6.098184872274091,5.454058288540069,6.036325979823401,7.934705949650358,5.959375,6.5899999999999945,6.2247162893075565,6.13072738258361,5.3427102369104436,6.714463953520095,2.20125,1.8500000000000012,1.5807102983508723,1.2463252147103372,1.1943720592000537,3.809083333333333,5.7295,4.149672797577059,4.171444479860626,6.503494617871573,6.4662958887458375,2.185,2.242499999999999,2.046989084997189,2.2189814490441466,2.040431846342173,1.968400794472828
2009-02-28,POMRB,3.8366666666666673,6.8,5.315,2.75,3.7716666666666665,2.005,3.222291666666667,2.9402083333333358,3.120594220736142,3.1510923443403946,3.189088940719645,3.7493197428399325,6.8111250000000005,6.356000000000007,6.3789109233644545,5.783238179389476,5.444894977776655,6.67790336576013,5.733750000000001,6.167499999999995,5.860829773584534,6.131830101145878,6.267169518321407,6.2662051147763576,2.4050000000000002,2.070000000000001,2.0484261790105234,2.646582147977388,2.729205649927675,3.8163750000000003,3.862416666666667,3.998470345212902,3.682941784621473,7.414647264663234,7.729055692566099,2.1025,2.1924999999999986,2.030193450998313,2.2170202384831725,2.4209872516750033,2.3344680639947955
2009-05-31,PREMON,5.0,8.467500000000001,6.44,5.02,6.948333333333334,3.295,3.198645833333333,3.181458333333336,3.8723565324416853,3.9798919416564678,4.046111471205936,3.9094216517359963,7.002875,6.711375000000007,7.2143465540186735,6.385012026329413,6.9991498329941,7.0649364988279695,5.701875,5.751249999999995,6.092497864150721,6.133454572535292,7.9336526870916115,7.31032086793952,2.5275,2.332500000000001,3.2370557074063138,4.419706595223331,4.099502027419536,4.009125,3.755750000000001,5.178415540461074,4.535098052870236,7.043918872534749,7.04019310500742,2.030625,2.1774999999999984,2.536116070598988,2.3685930809011957,3.1772188176273994,3.1400627353439905
2009-08-31,MONSOON,1.4400000000000002,5.63,5.355,0.57,2.16,0.8049999999999999,3.0004166666666667,3.2631250000000027,2.8994139194650113,3.0960510966337935,1.2931087582046845,1.77691031138898,7.384125000000001,6.910875000000008,6.580607932411205,6.452181312037551,5.017322109121422,5.072588290960829,5.74875,5.716249999999995,5.7974987184904325,6.134575141165476,4.674698074117236,4.870935813465554,2.5675,2.477500000000001,2.170233424443788,0.47456338865527714,0.42999416456096395,4.317083333333334,3.8770000000000007,3.9710493242766445,3.584314672972371,2.0887563443231576,2.441295711203458,2.0387499999999994,2.0274999999999985,1.8436696423593928,2.207807609453737,1.33454514150539,1.308867098440801
2009-11-30,POMKH,2.26,7.4819999999999975,5.6400000000000015,1.97,3.685,2.03,2.835,3.1341666666666694,2.6436483516790066,2.7819812066901184,3.670589364952499,3.117402398984491,7.970249999999999,7.094875000000007,6.941164759446721,6.821410762230008,6.8940244870026,7.6254008800891055,5.470000000000001,5.687499999999995,5.73449923109426,6.135827576947922,5.398732527838901,5.629422220217535,2.5778125,2.577500000000001,2.090140054666273,1.4743964778526717,1.4113526286392664,4.677916666666667,4.14125,3.856629594565987,3.381894768490799,4.812991251135497,4.487284744669234,2.14,2.0337499999999986,1.9182017854156355,2.210027613898677,1.8671685378030292,1.779914908341401
2010-02-28,POMRB,2.766666666666667,9.114,5.805,2.67,5.178333333333334,2.045,2.8583333333333334,2.8666666666666694,2.692855677674071,2.76177273490236,3.232208445782432,3.7098106127946484,8.133125,7.673375000000006,7.810298855668034,7.449257191375228,6.843922367734063,7.934967348833373,5.041250000000001,5.809999999999994,5.762699538656555,6.137156213042103,6.323191808612763,5.0338813958889705,2.5693749999999995,2.557500000000001,2.322084032799764,2.898870967575476,2.819984999332878,4.973958333333334,4.492916666666668,4.385311090072926,3.8240182145178685,6.13302749618206,5.98512073993116,2.25,2.0437499999999984,1.9689210712493812,2.2137900544992415,2.240666904419364,2.129155116678501
2010-05-31,PREMON,4.746666666666667,10.8425,3.72,5.182499999999999,8.428333333333333,4.065,3.0933333333333333,2.8033333333333363,3.5143800732711092,3.5836569881286304,4.060743753090457,3.805411903642977,7.707375,8.267125000000005,9.02317931340082,8.349255920809027,8.638620852472943,8.853930084684805,4.348750000000001,5.129999999999994,4.945619723193933,6.137516720418584,7.989674978999645,6.386283258758005,2.3281249999999996,2.598125000000001,3.4662504196798585,4.625189840632382,4.3488384190995335,5.1126249999999995,4.862916666666668,6.002519987377088,5.584318874597629,6.744865866959806,6.490979115558975,2.188125,2.2362499999999987,2.807352642749629,2.457230253785666,3.1577699610747305,3.1335315377530333
2010-08-31,MONSOON,1.88,4.558,4.6450000000000005,0.34,3.0483333333333333,0.915,3.5900000000000003,2.913333333333336,2.8606280439626657,2.990874647784642,1.2057938863504352,1.6448943287489688,7.086125,7.999125000000006,7.237107588040492,8.076740599186918,6.12156305463404,6.166681719619387,3.3606250000000006,4.9524999999999935,4.82537183391636,6.138305970388552,4.730720355683884,4.05894049380254,2.049375,2.540625000000001,2.2157502518079153,0.6739920954719003,0.5325236287929321,5.042958333333333,5.085000000000001,4.820845325759586,5.022950305981979,2.057317230601983,2.2644290889400773,2.103125,2.263749999999999,2.050411585649777,2.2999214029837565,1.4400700017320651,1.3956019831045765
2010-11-30,POMKH,3.7,5.1480000000000015,0.81,0.27,3.906,1.4249999999999998,3.8975,3.2733333333333365,3.1963768263775996,3.3055962944273616,3.445640718791908,3.032854353416408,6.2775625,7.415625000000006,6.4014645528242955,7.873154118787252,7.788448655027709,10.07331007763001,3.65125,3.744999999999993,3.219223100349816,6.137314692157076,5.454754806551922,5.559181452277252,2.2440625,2.1156250000000005,1.4374501510847493,1.6133366698278757,1.5105180399772877,4.780666666666667,5.140250000000001,4.4549071954557515,4.778862860891699,4.694362326427061,4.279470048762382,2.0456250000000002,2.1124999999999994,1.800246951389866,2.220260959610857,2.096154255988262,2.028474905799775
2011-02-28,POMRB,5.3,6.478,2.73,2.14,4.4,1.97,3.83,3.9066666666666694,4.03782609582656,4.223297418553534,3.197557064083063,3.739220893219203,5.7837499999999995,6.756625000000006,6.4320787316945776,7.875778784316189,8.72947885123592,11.914337956979171,4.4275,2.976249999999993,3.0235338602098896,6.1372136651046985,6.379214069124113,3.6967322262676117,2.52,1.9831250000000007,1.7184700906508497,2.7787815247586183,2.322642103680429,4.622624999999999,4.945666666666668,4.432944317273451,4.718184042742465,6.09030527444362,5.767445882152337,1.9931250000000003,2.0937499999999996,1.8681481708339196,2.2140013170409305,2.153804160859859,2.0022467920660594
2011-05-31,PREMON,4.673333333333333,7.01,9.12,7.27,7.1083333333333325,3.68,3.6650000000000005,3.8883333333333363,4.2920289908292695,4.630286838186239,4.292761728005578,4.047435150711838,5.789499999999999,5.798500000000006,6.663247239016746,7.943894178309212,9.948852792547834,11.54184030619841,5.05625,4.326249999999993,5.462120316125933,6.140077873022936,8.045697227847143,3.1546774621663918,2.535,2.505000000000001,3.93908205439051,4.447361172588968,4.593486061032066,4.532791666666666,4.615666666666668,5.503099923697404,5.714777576861854,7.06647452315312,6.764850310869718,2.013125,1.9974999999999994,2.592888902500352,2.411659839631242,3.2690039035833887,3.3172172707631544
2011-08-31,MONSOON,1.413333333333333,4.44,5.455,0.46,3.104,0.88,3.3162499999999993,3.77166666666667,3.140550727830895,3.5389978736832743,1.4299591890265633,1.6959498937470503,5.770999999999999,5.769000000000006,5.773948343410048,7.537103862649817,3.8120658679705937,4.498910078690285,6.06375,4.5287499999999925,5.459272189675559,6.141240958752487,4.786742624439054,6.652811475263097,2.685,2.535000000000001,2.547449232634306,0.8152533359117848,1.055947305310656,4.427041666666666,4.6295833333333345,4.5434599542184415,5.016152121438024,2.03750195333416,2.2383193397175365,2.021875,1.9887499999999994,1.9077333415002113,2.2551253026482243,1.1483926181239843,1.0730078002653634
2011-11-30,POMKH,2.8466666666666662,5.311999999999999,5.03,0.27,3.1316666666666664,1.62,2.982916666666666,3.558333333333337,3.022997103365203,3.316612539636299,3.596786913744796,2.8769643475648397,5.71825,5.810000000000006,5.589169006046029,7.2783904319689725,4.779652610507995,2.8656629856713165,6.947500000000001,5.583749999999993,5.287563313805336,6.14220637227153,5.510777078115848,0.31335382763332414,2.485,2.535000000000001,1.6364695395805835,1.751603092180447,0.9842011765980314,4.215541666666667,4.436000000000002,3.9787426391977316,4.377978400425183,4.372456445612623,3.9781696601357366,1.9849999999999999,2.0374999999999996,1.792640004900127,2.2034917602304236,1.8564647663801312,1.7326187559403567
2012-02-29,POMRB,3.3633333333333333,6.166,6.57,3.34,4.328333333333333,1.845,2.9166197916666663,3.0741666666666703,3.1591315953524552,3.362236998734678,3.4951406885820533,3.4639302054268546,5.59928125,5.732000000000006,5.819901403627617,7.166022707662472,6.317088466780911,3.214284180624228,7.3228125,6.543749999999993,5.800537988283201,6.143886128940192,6.435236356199911,4.368101850814701,2.0941666666666663,2.835000000000001,2.31788172374835,2.8975720005628833,2.299907616049772,3.940376488095238,4.418083333333335,4.118578916851972,4.27507892699682,5.5495354246174395,5.121031628092455,2.06853125,2.0062499999999996,1.813584002940076,2.184191073988029,2.1317351087699317,1.9878818435439605
2012-05-31,PREMON,3.943333333333333,6.9,12.35,4.47,5.4879999999999995,3.51,2.9011562499999997,2.89166666666667,3.4728122905448062,3.633763209256113,4.290056256698828,4.1237296709434075,5.3598125,5.704500000000007,6.2519408421765705,7.177024652357933,7.193511223561427,6.06125588618996,7.2225,7.351249999999993,8.420322792969921,6.148248414996445,8.101719529019219,9.463853871626583,2.0845833333333332,2.1350000000000007,3.17872903424901,4.718448775518127,5.773629800669082,3.8310863095238092,4.013000000000002,4.666347350111183,4.647058509217402,6.892470194411299,6.507229534370609,2.5753958333333333,1.9637499999999997,2.4921504017640457,2.3648721600640576,3.3206527959385874,3.376707998609373
2012-08-31,MONSOON,1.6129583333333333,3.5982500000000006,5.227500000000001,0.13333333333333333,2.523011904761905,1.71825,2.9028229166666666,2.9415729166666704,2.7288707076602168,2.875034974535316,1.3437120329486838,1.7741685930177624,5.0955625,5.494062500000006,5.190464505305942,6.616155039128584,4.1589957129750825,3.453187188353154,7.1196875,7.294374999999993,7.143193675781953,6.149305125162146,4.842764937435001,6.254347544023063,1.9664583333333332,2.0533333333333337,1.960570753882739,0.6537533518837293,-0.0009331463183974709,3.8937946428571424,3.867752976190478,3.8090131719714715,3.880929490198972,1.849509884635372,2.040254268930541,3.214041666666667,2.1733124999999993,2.1825902410584277,2.313033020691446,1.013086468505083,0.9316594619707372
2012-11-30,POMKH,2.523333333333333,4.238,4.455,0.52,2.838333333333333,4.836666666666667,2.964177083333333,2.8607395833333373,2.646655757929463,2.700032051783202,3.4457119031369112,3.0373447741288118,4.997645833333334,5.225562500000006,4.809478703183565,6.194496166708155,4.9207540682863575,4.930451358597135,6.7838393125,7.150624999999993,6.067916205469172,6.1500028426909115,5.5667993900556025,4.3716583787456225,1.7402083333333334,2.1158333333333337,1.3843424523296433,1.5668380418535737,0.9050030354215545,4.170711309523809,3.7944196428571453,3.420741236516216,3.3682005303282136,3.7269860096063674,3.3246648302591133,3.7073541666666667,2.977479166666666,3.244220811301723,2.637443232953964,2.0216918217925066,1.9361150450166265
2013-02-28,POMRB,3.7,5.126,6.3225,2.145,5.123333333333333,3.7375,2.957578125,2.9449062500000043,3.067993454757678,3.061942904606525,3.396954617546646,3.810117427278258,4.92578125,4.965562500000006,4.936087221910139,5.953563935839003,5.772025181291202,5.956933891777828,6.523616125,7.088749999999992,6.169749723281503,6.1515668483668176,6.491258665788947,6.24908782763804,1.6304166666666664,1.8170833333333336,1.688605471397786,2.7740471323265115,2.6609012103643037,4.2785907738095235,3.9931696428571453,4.101778075243063,3.820749131415207,4.9546781597404985,4.468998180331617,4.012322916666666,3.450604166666666,3.4415324867810337,2.7960870541351164,3.2124164346465958,3.187538289133439
2013-05-31,PREMON,4.0975,7.156666666666666,9.910714500000001,3.855,6.908333333333334,5.564,2.9945416666666667,2.983447916666671,3.479796072854607,3.496883504045138,4.190202116225258,4.167451194093239,4.785416666666666,5.029729166666673,5.82431899981275,6.080145815916426,6.4597215514282444,6.283204980984782,6.682678625,6.478928624999993,7.666135633968902,6.1547960278979215,8.157741837477557,11.715265566466615,1.56625,1.6633333333333338,2.555163282838672,4.443997948253175,5.0169691362039215,4.3343154761904765,4.348252976190479,5.224400178479171,4.972665755721648,6.451658870645234,5.9447108999580465,3.8589583333333333,3.9641041666666665,4.29051949206862,3.1546403653556627,4.731204626201379,4.800259476224181
2013-08-31,MONSOON,1.406,2.766666666666667,5.585,-0.13,1.9657142857142853,2.104,2.934,2.931708333333338,2.650277643712764,2.710973226773028,1.3208441791208625,1.7173054715741696,4.755541666666667,4.821833333333339,4.601258066554317,5.467055977451922,3.3052758247816385,2.4386709025511775,6.690178625000001,6.568303624999993,6.833681380381341,6.156017497700897,4.898787236597683,4.264318075519998,1.5150000000000001,1.5975000000000004,1.481097969703203,0.33133341272078276,-0.03443496999580334,4.358191964285715,4.208928571428574,3.9209258213732165,4.082687320293334,2.022632370346276,2.1851046760960626,3.7384375000000003,4.0605416666666665,3.415911695241172,3.063135832132973,2.7095146019121854,2.685405125700388
2013-11-30,POMKH,3.0260000000000007,3.9466666666666654,5.37,0.27,3.841428571428572,3.224,2.7231875000000003,3.057375000000005,2.8005665862276587,2.8041838036760303,3.2859749861206646,2.9750704226393854,4.78025,4.749000000000006,4.3394215065992565,5.104847808111545,3.9600730572429255,3.418690066210628,6.225089312500001,6.797053624999993,6.248208828228805,6.157138779694497,5.6228216903413655,4.715695925812549,1.445,1.5350000000000006,0.9966587818219217,1.2527409301511465,0.7298782228453735,4.161889880952381,4.459702380952384,3.8891269213953588,3.9827686608895108,3.5281631223103385,3.1337025800116853,3.7864999999999998,3.657375,3.339147017144703,3.1146556041103275,3.693178361998382,3.815761463139002
2014-02-28,POMRB,2.713,5.178333333333334,5.4675,1.985,4.31125,4.386,2.6790625000000006,2.8106250000000053,2.7655399517365953,2.7473722979909794,3.4011806353138727,3.656839696754959,4.781124999999999,4.762083333333339,4.674986237292887,4.9890191462546,4.905246004285518,4.883949882400812,5.8218749999999995,6.583303624999994,5.935925296937283,6.158304897876047,6.54728096927462,6.230889507582916,1.42,1.4950000000000006,1.3919952690931532,2.4689786184592726,2.4406985454831505,4.068133928571429,4.256681547619051,4.057976152837215,4.077913418191118,5.1023894856963175,4.65534868412946,3.86225,3.8194999999999997,3.757888210286822,3.2987053795480525,3.4852535260972157,3.411882496057731
2014-05-31,PREMON,3.398000000000001,7.302,7.045,3.455,6.15,5.3,2.6316250000000005,2.6357500000000056,3.0185239710419576,2.991014919908294,4.09795034026927,4.02545957538519,4.732583333333333,4.7984166666666725,5.725791742375732,5.255009583043127,6.754562533664126,6.172877338968613,5.84125,5.866874999999994,6.37955517816237,6.160202811320848,8.213764137569441,9.090229013674845,1.675,1.3950000000000005,2.217197161455892,4.159363510671181,4.615663757164062,3.958296626984127,4.067098214285717,4.89478569170233,4.887851706933344,6.521319701911287,6.040117506462176,4.01825,3.7535,4.3747329261720935,3.571459473973917,5.172101831892839,5.282243910460389
2014-08-31,MONSOON,1.7525,2.6283333333333334,5.225,0.07,1.974,2.9739999999999998,2.5445000000000007,2.7223750000000053,2.5121143826251746,2.5006924347211363,1.2110253720648072,1.695763562110821,4.557166666666666,4.76383333333334,4.486808378758772,4.73194779462306,2.6119167472467617,2.350348477995058,5.8484375,5.776874999999993,5.917733106897422,6.161255731874437,4.954809525805358,4.511579224661715,2.069375,1.4450000000000005,1.358318296873535,0.03044880037466724,-0.1678905936836251,3.821642361111111,4.069169642857146,3.726471415021398,3.9937548740062243,1.8912524401140862,2.0320576741107166,4.14725,3.971,3.814439755703256,3.538226233901736,2.6832338383761827,2.5810891452217883
2014-11-30,POMKH,2.3,3.6966666666666654,5.885,2.11,2.9544444444444435,3.6019999999999994,2.601125,2.540875000000005,2.4272686295751047,2.3750860401674707,3.1607746124052403,2.8209807947415593,4.180666666666666,4.70133333333334,4.170751693921929,4.438509587133183,3.7488965475522797,3.702410019076746,5.681875,5.905624999999993,5.904639864138453,6.162614558510918,5.678843977999253,5.351852839876581,2.348125,1.9050000000000007,1.658990978124121,1.0224099762511778,0.6665622423758527,3.9133611111111115,3.8474236111111138,3.4176606267906156,3.5707034844069865,3.4804454391197868,3.1772884323281794,4.2765,4.0655,3.7294638534219535,3.5832317041715758,3.962436231416971,3.980052742745169
2015-02-28,POMRB,2.742,4.025,5.01,3.3,4.105,5.040000000000001,2.650375,2.548125000000005,2.5531611777450625,2.470970566791584,3.19455149149142,3.6065028874857292,4.060041666666666,4.413000000000006,4.112451016353157,4.237617048417624,4.924856928011616,5.199987006166206,5.72,5.791249999999993,5.546783918483071,6.163566887984275,6.603303258642316,5.3759156553284315,2.4975000000000005,2.2337500000000006,2.3153945868744725,2.5302705641114347,2.7817000653001207,4.2007361111111114,3.7958611111111136,3.6925963760743694,3.653714641118838,4.748459156586076,4.3134401700641085,4.33075,4.229,4.2536783120531725,3.7942762362349787,4.029046246305685,4.023391177005549
2015-05-31,PREMON,3.822,5.4433333333333325,6.17,4.37,7.0900000000000025,5.68,2.663125,2.6541250000000045,3.060696706647038,2.99569494022224,3.8984060035290193,3.9514237166516706,4.418416666666666,3.9483333333333386,4.644803943145227,4.3050339635857995,6.86299610651194,7.432828889504227,5.988125,5.572499999999993,5.796070351089843,6.165057176258223,8.269786425024137,6.528629384303836,2.4587499999999998,2.462500000000001,3.137236752124684,4.397250399905122,4.4735288524560435,4.304805555555555,4.030861111111115,5.051557825644623,4.937056669480526,6.26083435004613,5.768597440676041,4.36075,4.324,4.8242069872319036,4.058536185058552,5.612980727375618,5.70659239226616
2015-08-31,MONSOON,1.7225,3.522,6.405,0.35,3.333,3.028,2.695625,2.6466250000000047,2.5254180239882227,2.516671702360302,1.172634697364962,1.6205164133790482,4.554874999999999,4.171750000000005,4.195682365887136,4.062123970625836,2.0679622537329174,2.866460789328614,6.41,5.867499999999993,6.039642210653906,6.166656210061956,5.0108318097917595,4.809019219209996,2.3962499999999998,2.5325000000000006,2.0223420512748103,0.36371256078745606,0.09836695170699036,4.102125,4.370611111111114,4.364134695386774,4.600501980012079,1.871267026590953,2.0112887409545683,4.365,4.3374999999999995,4.105724192339142,3.9789821016321647,3.1343946123579567,3.0741213592619197
2015-11-30,POMKH,2.432,5.669999999999999,6.85,1.52,2.428,3.788000000000001,2.6054375000000003,2.679625000000005,2.4880508143929334,2.4603720122452293,2.9728826798158288,2.8305459364428383,5.120083333333333,4.665083333333338,4.785409419532281,4.211088616309439,3.2919074658294365,2.356046879042484,6.843125,6.1087499999999935,6.363785326392343,6.168461487808502,5.734866266172756,6.173144045198926,2.3902083333333333,2.3850000000000007,1.8214052307648863,1.3481711041882614,1.1538332090350445,4.244625,4.239000000000003,3.5896808172320642,3.9170104194117985,3.538396247700663,3.283334265057945,4.322562500000001,4.3839999999999995,3.9786345154034857,3.9983709193870443,4.178448034875354,4.1140201130502225
2016-02-29,POMRB,2.87,3.143333333333333,7.42,3.39,3.01,4.888,2.3722708333333333,2.711625000000005,2.64083048863576,2.6023363028277893,3.0650292570498663,3.360216452269473,6.175,4.444666666666672,4.128578985052702,3.939849985076812,4.071272238693798,2.05682010373936,6.845,6.711249999999994,6.786271195835406,6.170531078265816,6.6593255502019915,4.997330509301916,2.3666666666666667,2.4075000000000006,2.4488431384589315,2.727039312871991,2.7771812859188727,4.34775,3.9652500000000037,3.357808490339238,3.536266704186293,4.707508800920805,4.292683914976747,4.2158750000000005,4.346,4.342380709242091,4.1463998179146335,4.477820961936024,4.526679217467512
2016-05-31,PREMON,2.9725,10.84666666666667,7.225,4.2316666666666665,9.325,5.4925000000000015,2.226541666666667,2.4992500000000053,2.773498293181456,2.7498953245372713,3.82130750172583,3.7411327318911356,8.4516875,5.795500000000007,6.815814057698288,5.020982426605017,5.612531454301448,6.0762465056142085,6.634375,6.974999999999994,6.961762717501243,6.17250996680996,8.325808725352976,6.755634490797848,2.4754166666666673,2.372916666666667,3.1619725497420257,4.5789799048007165,4.512616068641263,4.2355,4.524000000000003,5.744685094203543,5.778816189158173,6.337052430677837,5.888972716324789,4.141,4.299125,4.802428425545255,4.350247927284931,5.7133039484669546,5.77063632492837
