Date,Season,Gulha,Kalayat,Kaithal,Pundri,Rajound,Gulha_Trend,Gulha_SMA,Gulha_EWMA,Gulha_DES,Gulha_TES,Gulha_ARIMA,Kalayat_Trend,Kalayat_SMA,Kalayat_EWMA,Kalayat_DES,Kalayat_TES,Kalayat_ARIMA,Kaithal_Trend,Kaithal_SMA,Kaithal_EWMA,Kaithal_DES,Kaithal_TES,Kaithal_ARIMA,Pundri_Trend,Pundri_SMA,Pundri_EWMA,Pundri_DES,Pundri_TES,Pundri_ARIMA,Rajound_Trend,Rajound_SMA,Rajound_EWMA,Rajound_DES,Rajound_TES,Rajound_ARIMA
2008-02-29,POMRB,24.09111111111111,5.413333333333334,14.409999999999998,16.98,7.715,24.80902777777778,23.923402777777763,22.71429094135187,22.938144231819397,23.24472572264922,24.54848890691896,5.447500000000001,5.313333333333333,5.3030736101811575,5.3573554879533845,5.434845847718131,5.228831826604853,14.793125,13.829999999999997,14.033090293090494,15.913679794820297,13.904295229428564,13.103498897239506,17.388958333333335,16.747083333333347,16.77801342463282,17.183757265250694,16.34213656087573,16.66619076399216,7.9264583333333345,7.267291666666667,7.327791824643223,7.697049240739393,7.289952789674996,7.185307617389564
2008-05-31,PREMON,26.96875,5.956666666666668,15.486666666666665,17.59,9.06,26.084913194444443,24.195590277777764,24.416074564811122,24.36328101294751,23.874035844545183,24.673845607468103,5.301875,5.540833333333333,5.564510832775362,5.581610784420928,5.71989021135939,5.497885712187989,15.371041666666667,14.199166666666661,14.614520842520962,16.230071039529278,14.432984933825372,13.917854119019122,17.71708333333333,17.267916666666682,17.102808054779693,17.472825356916164,16.842659555119376,16.796990026213212,8.065,7.777916666666668,8.020675094785934,8.21975429155077,7.955580166334838,7.332489649588436
2008-08-31,MONSOON,32.6,4.883333333333334,16.276666666666667,18.83333333333333,8.465,27.23347222222222,25.422465277777764,27.689644738886674,27.102908769049666,26.60733880907837,25.557750415401177,5.114583333333333,5.354166666666666,5.292039832998551,5.401951829235418,5.76468726775196,5.659211144562913,15.191249999999998,15.387083333333328,15.279379172179244,16.55275268853862,14.741341921011237,14.77594069518696,17.870416666666667,17.510000000000012,17.795018166201146,17.973821722668255,18.43683137951317,17.12752561154142,8.075625,8.075000000000001,8.198405056871561,8.452059915345059,7.627755743586012,8.020047339679179
2008-11-30,POMKH,23.32958333333333,4.744999999999999,15.246666666666664,18.293333333333333,6.98,28.245989583333333,26.747361111111097,25.945620176665336,26.141402877291117,23.520219730288986,24.102111631763137,4.841666666666667,5.249583333333332,5.07322389979913,5.2339657148095835,4.884821727975874,5.148606110839069,14.746354166666666,15.354999999999993,15.266294169974213,16.88184979157091,15.21988605446397,15.243664494542541,17.789166666666667,17.92416666666668,17.994344233054022,18.253142763260872,18.3501938478757,17.83852569025097,7.865,8.055,7.7110430341229375,8.223171775724996,8.030449643996889,8.11767369575433
2009-02-28,POMRB,27.98,4.333333333333333,13.1,16.55,7.88,29.469895833333332,27.71958333333332,26.7593721059992,26.911766803640173,27.00404236271106,26.24201287455813,4.8075,4.9795833333333315,4.777267673212812,4.988676061537551,5.3444074633725265,5.159956044921026,14.355374999999999,15.027499999999993,14.399776501984528,17.217489890059273,15.264463273262132,15.767531929151243,17.8675,17.816666666666677,17.416606539832415,18.093658871271735,17.654395034816467,18.02809469377827,7.875625,8.096250000000001,7.778625820473763,8.293421586147584,7.905846363297772,7.896382437189061
2009-05-31,PREMON,31.18,4.8533333333333335,13.2375,17.37,7.210000000000001,31.73182291666667,28.77239583333332,28.527623263599523,28.44103305423538,28.30489797520273,28.176083811268906,4.958958333333333,4.7037499999999985,4.807693937261021,4.980825949846809,5.2893352520538865,5.0854521636148,14.493041666666667,14.465208333333326,13.934865901190719,17.559803087813865,15.26071531219763,15.221753152721615,18.134166666666665,17.761666666666677,17.397963923899447,18.146386898273924,17.557335805079788,17.412007997610342,8.576250000000002,7.633750000000001,7.5511754922842576,8.163460261802243,8.527869887719628,8.267670617840942
2009-08-31,MONSOON,38.18,5.713333333333334,15.398,19.680000000000003,10.4,33.1865625,30.167395833333323,32.38857395815971,31.677520101989966,31.80146153673297,32.163030999084285,5.044861111111111,4.911249999999999,5.169949695689946,5.244102078640337,5.102895487637735,4.947032722440408,15.185541666666667,14.245541666666657,14.52011954071443,17.908922073285243,14.916251329228782,13.968610351964287,18.51,17.973333333333347,18.310778354339668,18.69306675500055,18.830920345187014,17.39449858595402,9.36875,8.1175,8.690705295370554,8.930419745468974,7.878565476873587,7.724373026197564
2009-11-30,POMKH,35.845,5.126666666666667,17.226666666666667,19.58,10.65,33.250625,33.29624999999999,33.771144374895826,33.21212182875316,27.063899613797616,29.49211280318577,5.269722222222223,5.006666666666666,5.1526364840806345,5.243610950941847,4.735765191105295,5.146015088133765,16.143770833333335,14.74054166666666,15.602738391095325,18.26498215455365,15.136543580999728,13.761142869853408,18.978333333333335,18.295000000000012,18.8184670126038,19.10478344498514,18.89951373527718,18.347121595287376,10.0725,9.035,9.474423177222333,9.57690758424942,8.491353548185636,8.26036369603648
2010-02-28,POMRB,27.1025,4.6388888888888875,16.66,18.27,10.55,30.771874999999998,33.076874999999994,31.103686624937495,31.57341874832753,33.25268909630442,32.061361450827235,5.415138888888889,5.083055555555554,4.947137446003936,5.090852113454007,5.3777627663827134,5.142186751623007,17.6125625,15.63054166666666,16.025643034657197,18.628121313693477,15.57673399582727,14.944355830927226,19.212291666666665,18.725000000000012,18.59908020756228,19.14500964135766,18.456619605946216,18.860999350436217,10.43625,9.702499999999999,9.904653906333401,10.037202344754188,8.810557039795317,9.363279631613178
2010-05-31,PREMON,32.57,6.346666666666668,17.343333333333334,19.396666666666665,10.17,26.87291666666667,33.42437499999999,31.690211974962494,32.12449747389387,33.205939075616186,31.1919295197815,5.273888888888889,5.456388888888888,5.506949134269028,5.5184076320040445,5.416246953133228,5.1728682569111495,18.707291666666666,16.656999999999993,16.55271915412765,18.998480304648876,16.247823899030223,16.2975855169536,19.172291666666663,19.231666666666676,18.918114791204033,19.423151294548056,18.674350799531688,18.614664092769523,10.3275,10.442499999999999,10.010792343800041,10.280545158806657,9.722626858091306,9.597822796775514
2010-08-31,MONSOON,16.96,5.383333333333333,23.0425,19.525,10.35,25.516770833333332,28.11937499999999,25.798127184977496,27.671165036708075,36.76632428767295,34.74374300589725,5.115277777777778,5.373888888888888,5.457502813894751,5.514298571634495,5.699452175252871,5.680055532005259,19.481145833333336,18.568124999999995,19.14863149247659,19.376202709287004,16.591146147190152,16.86723024216729,19.117916666666666,19.192916666666676,19.160868874722418,19.671793468545225,20.259939372693253,18.940611668506765,10.15,10.43,10.146475406280025,10.511964307855006,9.388175842430705,10.695915630185617
2010-11-30,POMKH,25.87333333333333,4.326666666666667,18.34,19.415,9.83,24.32875,25.626458333333325,25.82820964431983,27.326263262981243,25.78007443145075,28.4527362384918,4.91,5.173888888888888,5.0051683550035175,5.181264451029364,5.0138603659624605,5.2869469733743895,20.847291666666667,18.84645833333333,18.825178895485955,19.76143484337661,18.14825825420912,18.119555451452662,18.917916666666663,19.151666666666674,19.26252132483345,19.844950729752238,19.785225539909767,19.184191378212944,10.015,10.225,10.019885243768016,10.544113992024151,9.88266799239867,10.642886771662871
2011-02-28,POMRB,26.225,4.17,21.7375,18.0,9.95,23.264166666666664,25.407083333333325,25.9869257865919,27.19459591758609,25.437631996440395,25.233329867410784,4.653333333333332,5.056666666666667,4.671101013002111,4.901041332482384,5.285311995704055,4.9099963914969305,21.536875,20.11583333333333,19.990107337291573,20.154326076600228,18.31606156805887,20.024305707171614,18.796666666666663,19.084166666666675,18.75751279490007,19.6730270486854,18.98194475918103,19.280395039482016,9.9225,10.075,9.991931146260809,10.599480313527067,9.971888075043662,10.325508809680285
2011-05-31,PREMON,23.94333333333333,5.173333333333333,23.195,18.066666666666666,9.69,22.247500000000002,23.25041666666666,25.169488805288474,26.39559104392838,28.789793842545187,28.035561430567448,4.515000000000001,4.763333333333333,4.871993941134599,5.019961385348424,5.194412792352311,5.061831680759902,22.0496875,21.57875,21.272064402374944,20.555028669730632,19.597682345741603,20.34519645926062,18.804791666666667,18.751666666666676,18.48117434360671,19.551244573552875,18.92688510012962,18.746711809994274,9.951249999999998,9.954999999999998,9.871158687756486,10.569168873812703,10.684871819872338,10.08530327296662
2011-08-31,MONSOON,17.07,4.503333333333333,22.7075,19.885,10.09,21.21708333333333,23.277916666666655,21.929693283173084,23.707901669850937,25.802333513032096,19.693956347720437,4.559375,4.543333333333333,4.724529698014093,4.89318558187282,5.150583657933438,5.071550800189178,23.215520833333333,21.494999999999997,21.846238641424968,20.96369791070555,20.615751032715462,20.990133105233728,18.892916666666668,18.841666666666676,19.042704606164026,19.852064003682617,19.96967570004003,18.46326125208259,10.34375,9.889999999999999,9.958695212653891,10.653375970913006,10.170527504139766,9.995068321121492
2011-11-30,POMKH,17.63,4.1,22.777500000000003,19.12,10.32,21.725364583333334,21.21708333333332,20.20981596990385,22.006116783150745,23.386983085861303,23.415453985061006,4.6875,4.486666666666666,4.474717818808456,4.679117553669954,4.351180534603117,4.5795819320985505,23.205416666666668,22.604374999999997,22.218743184854983,21.38049219445181,21.410506179155707,22.524113413401682,19.35375,18.76791666666668,19.073622763698417,19.923449790341635,19.717997666015414,19.055858148414973,10.720416666666665,10.0125,10.103217127592334,10.777955353197619,10.51993461501862,9.883057562063206
2012-02-29,POMRB,26.225,4.751666666666667,26.626666666666665,19.0,12.6,22.226770833333333,21.21708333333332,22.615889581942312,23.482454344047934,21.69304597413596,21.457042036740656,4.900694444444444,4.632083333333332,4.58549735795174,4.734091061153186,4.772491759166409,4.418327736087134,22.890260416666667,23.826666666666664,23.981912577579656,21.80557309029015,21.94597369902997,22.840663012065338,19.735625,19.01791666666668,19.04417365821905,19.95383934764946,18.83659267057372,19.082593202397273,10.967552083333333,10.675,11.1019302765554,11.490017696488854,10.572706188182341,10.07222942140166
2012-05-31,PREMON,28.00958333333333,5.616666666666667,18.225,20.753333333333334,10.053333333333333,22.198645833333334,22.23364583333332,24.773367082498723,25.065649244648792,24.439364721614922,22.52572427700109,5.003472222222221,4.742916666666666,4.997965081437711,5.04255616545125,5.057772408569138,5.021733694353098,23.30291666666667,22.58416666666667,21.679147546547796,22.239105254267027,23.627910957258962,23.497798594593426,19.831354166666664,19.689583333333346,19.727837528264764,20.3611404651219,19.17438060434732,19.048167415331633,11.571235119047618,10.765833333333335,10.682491499266574,11.334866880612191,11.549708124373783,10.89906502518235
2012-08-31,MONSOON,17.015,5.765555555555554,25.15625,20.253333333333334,11.70375,22.177395833333332,22.219895833333318,21.670020249499235,22.76288684696368,22.577932862006282,20.325880781758908,5.0211805555555555,5.058472222222221,5.305001271084848,5.3032874698811625,5.213282728101047,5.088078714124853,23.0465625,23.19635416666667,23.06998852792868,22.681256832110325,22.866488691450535,23.817104484016824,20.034791666666667,19.781666666666677,19.938035850292195,20.57489392832317,21.0537895076343,19.758899982914624,11.628824404761904,11.169270833333336,11.090994899559945,11.664255518118978,10.976857057715144,10.710189293313828
2012-11-30,POMKH,17.46,3.66,23.63,19.5175,13.535714285714285,21.927447916666665,22.17739583333332,19.98601214969954,21.294044655027136,21.844662620480364,19.059683644552038,5.079618055555555,4.948472222222222,4.647000762650909,4.8264161322946535,4.826160864169786,5.053124705224669,23.577187499999997,23.409479166666667,23.293993116757207,23.13219912624365,23.737790338554102,22.381939307733933,20.361562499999998,19.881041666666675,19.769821510175316,20.58360214970214,20.556603878788348,19.96498543239016,11.710032738095238,11.973199404761907,12.068882654021682,12.409399534647866,11.440997995984329,11.12832662926492
2013-02-28,POMRB,26.225,5.333333333333333,23.72333333333333,20.23,9.845,21.684375,22.17739583333332,22.481607289819728,22.985604762896994,23.430146094789176,23.281422831968182,5.270902777777778,5.093888888888888,4.9215337909238785,5.018135217506846,4.932989421933707,4.47370396175152,24.193072916666665,22.683645833333333,23.465729203387657,23.592106923799754,23.99429810249825,22.786855676913326,20.671666666666667,20.188541666666676,19.95389290610519,20.746228828476536,19.52390260002641,19.778468409641217,12.222647321428571,11.284449404761906,11.179329592413008,11.968385618494256,11.824702467996811,12.624493859468613
2013-05-31,PREMON,26.01,5.5025,25.37333333333333,22.1375,13.458000000000002,23.34875,21.677499999999988,23.892964373891836,24.09926104248276,25.4441628450506,24.69227663070263,5.601145833333334,5.065347222222221,5.153920274554327,5.204130857467307,5.363027668887824,5.377364424140786,24.314687499999998,24.470729166666665,24.228770855365926,24.061158486485244,24.634807661579885,23.94919673891249,21.260624999999997,20.534583333333345,20.827335743663113,21.29210113472232,20.047829355561,19.96667191709615,12.480839285714287,12.135616071428574,12.090797755447806,12.614785847116599,12.296908770246894,10.921109313676025
2013-08-31,MONSOON,17.07,7.41,22.935,21.35,12.4,24.21811111111111,21.691249999999986,21.1637786243351,22.10563336817049,20.19898587627965,21.878139377460663,5.725833333333334,5.4764583333333325,6.056352164732596,5.9293356157706745,5.374380871258357,5.252849769025913,24.706041666666668,23.915416666666665,23.711262513219555,24.539535575941695,25.144050004878345,23.962338157253775,21.635625,20.80875000000001,21.036401446197868,21.552921039280868,22.102410859720322,20.871497776477405,12.848458333333333,12.309678571428574,12.214478653268685,12.81421489406422,12.080895130841828,12.286845482322775
2013-11-30,POMKH,30.72,4.6575,26.82416666666667,23.1325,14.905,23.868097222222218,25.006249999999987,24.98626717460106,24.94498186439213,20.443807283769907,19.439189868704247,5.687708333333333,5.725833333333332,5.496811298839557,5.572855383482493,5.497091492348215,5.690819920034428,24.329136904761906,24.713958333333334,24.956424174598403,25.027423649120074,25.085690334234346,24.336479028335564,21.4475,21.71250000000001,21.87484086771872,22.149351127238752,21.621704431253512,21.07094295089007,13.135666666666665,12.652000000000003,13.290687191961212,13.643886428499526,12.51702251561413,12.84077915018091
2014-02-28,POMRB,19.919888888888885,5.333333333333333,23.66,19.615,11.416666666666664,25.226743055555552,23.42997222222221,22.95971586031619,23.578973648347255,27.944119344815356,27.152964031204608,5.594166666666666,5.725833333333332,5.431420112637067,5.536485033369939,5.7161633523617805,5.29907476740949,25.085773809523808,24.698125,24.43785450475904,25.525011745372417,25.714207149211752,24.513211874030844,21.33625,21.558750000000007,20.97090452063123,21.8536142681668,21.46360046831558,21.930223399357992,13.423291666666664,13.04491666666667,12.541078981843391,13.321471095821341,12.963543292267829,12.540693892723832
2014-05-31,PREMON,29.515,5.1975,22.42142857142857,21.2475,14.184000000000001,26.574347222222222,24.30622222222221,25.581829516189714,25.599554240623302,26.463152653469116,24.259191387702373,5.660937499999999,5.649583333333331,5.33785206758224,5.468784010784008,5.877021355659988,5.772459442770635,26.25962797619048,23.960148809523808,23.631284131426852,26.032492732799493,25.97306474319779,24.85146247293537,21.449687500000003,21.336250000000007,21.081542712378738,21.97585562418845,21.11128408542818,20.965211928167953,13.782041666666668,13.226416666666669,13.198247389106035,13.827626757837061,13.52191157518494,13.153642158537037
2014-08-31,MONSOON,24.43416666666667,6.966666666666666,31.94,21.35,13.975,29.567069444444442,26.14726388888888,25.122764376380495,25.434766889965104,20.828640443898696,22.52158463152666,6.032666666666666,5.538749999999998,5.98937790721601,5.974588648878264,5.606882919897021,5.6234303283881655,27.336607142857147,26.211398809523807,26.954770478856112,26.55006338321858,25.541905806171748,24.454194694109994,22.137678571428573,21.336250000000007,21.188925627427246,22.09520717495359,22.495844556591837,21.08287281029863,13.936833333333334,13.620166666666668,13.50894843346362,14.151531068888621,13.26979466510296,13.223739741913437
2014-11-30,POMKH,34.13666666666666,5.635,27.210000000000004,24.04000000000001,16.2,33.148020833333334,27.001430555555544,28.72832529249496,28.326783402543448,26.655204315921836,28.871746435435536,6.490159722222223,5.783124999999998,5.847626744329606,5.909723602994724,5.49730600564958,5.585160809742378,29.137053571428574,26.30785714285714,27.05686228731367,27.077924184759887,27.249599240063265,24.749288944774836,23.189211309523813,21.563125000000007,22.329355376456352,22.777776956319986,21.880193177170515,21.194214464153745,14.110857142857142,13.943916666666667,14.585369060078172,14.999130135260401,13.7847179168201,14.193510989053616
2015-02-28,POMRB,40.445,7.329666666666667,31.89,24.21142857142857,11.36,34.163333333333334,32.13270833333332,33.414995175496976,32.29977062739681,28.22892864330174,25.2602734443282,6.437277777777779,6.282208333333332,6.440442713264431,6.394218329109435,6.052275085543679,5.7493356363024555,29.363750000000003,28.365357142857142,28.9901173723882,27.616279796895753,27.529209360103174,27.653172383181033,23.66619047619048,22.71223214285715,23.08218465444524,23.35659000933426,21.94469544286984,22.380370274171835,14.289464285714287,13.92975,13.295221436046901,14.322894456280283,14.266041512088076,13.92962144367748
2015-05-31,PREMON,37.6375,6.8611111111111125,28.595,25.063333333333336,15.632857142857144,34.40625,34.16333333333333,35.103997105298184,34.2018295285496,35.24377745932925,33.699064456153074,6.3975381944444445,6.6981111111111105,6.608710072403103,6.584254663546248,6.783758379847417,6.710889326404551,28.942053571428573,29.908749999999998,28.832070423432924,28.165338811917543,29.170276774532397,29.293078454966203,24.159190476190478,23.666190476190483,23.87464412600048,24.00183476322503,23.00390911820026,23.143576218686917,14.084464285714285,14.291964285714286,14.230275718770999,14.970433429800469,14.668625427991447,13.79091092786225
2015-08-31,MONSOON,24.43416666666667,4.88,27.58,21.35,13.955,34.74010416666667,34.16333333333333,30.836064929845577,31.43701961822993,29.592028650174687,32.11842633156318,6.726548611111111,6.176444444444444,5.917226043441862,6.097176247776026,6.773760826591176,6.884028391561551,28.61112418831169,28.818749999999994,28.331242254059752,28.725314049605466,29.465564131150046,29.697075315660225,25.185315476190475,23.666190476190486,22.86478647560029,23.702012563711662,25.04811631435568,23.94375284010764,14.38111793154762,14.286964285714285,14.120165431262599,15.0019815080774,14.470446297344957,14.387933537182843
2015-11-30,POMKH,36.08,7.40375,28.19642857142857,27.984,14.579999999999998,35.02635416666667,34.64916666666666,32.93363895790735,33.1171433534393,34.197993231404304,33.55351927522295,6.9097430555555555,6.618631944444445,6.511835626065118,6.547540172780494,5.545926667653516,5.353914497957062,28.48564123376623,29.06535714285713,28.27731678100728,29.29642255588064,29.527223764193185,29.51725535067865,25.77396130952381,24.652190476190487,24.912471885360176,24.914114877199026,23.557053935692448,22.86264712701331,15.15397693452381,13.881964285714286,14.30409925875756,15.193432872578889,14.833806028419165,14.857694098953225
2016-02-29,POMRB,41.1725,8.193000000000001,28.25613636363636,28.47642857142857,15.353229166666665,37.906145833333326,34.831041666666664,36.22918337474441,35.867719395849825,35.6318109191487,36.843531845978006,7.451270833333334,6.8344652777777775,7.1843013756390715,7.106906356669496,6.692111591639808,6.7299035831017715,28.695016233766236,28.15689123376622,28.26884461405891,29.878885674769894,29.553748362148028,28.263183853856383,27.03623214285714,25.718440476190487,26.338054559787533,25.983056570190776,24.39916878477049,24.997285310013122,15.449557291666665,14.880271577380952,14.723751221921201,15.546014805225573,14.946901966118272,13.401782611982712
2016-05-31,PREMON,39.2,7.463333333333335,31.225000000000005,25.5075,17.8225,41.415625,35.221666666666664,37.41751002484665,37.17562180243465,38.096064884655846,37.27428297608466,7.775177083333334,6.9850208333333335,7.295914158716776,7.267345292857634,7.5004116997647055,7.425214867756461,29.358587662337666,28.814391233766223,29.451306768435348,30.472929178142234,29.9910233103085,28.067181790305426,28.293107142857142,25.829482142857152,26.00583273587252,26.181961808467882,26.079380186309194,26.447431830694633,15.507682291666667,15.427682291666667,15.963250733152721,16.4813438447955,15.767620831114282,15.294431440320922
2016-08-31,MONSOON,45.91,8.61,26.625,31.004,14.13,42.1496875,40.590624999999996,40.81450601490799,40.16777508679425,29.96259880760328,32.492221941088914,7.774458333333334,7.917520833333334,7.821548495230066,7.737062213979716,7.451083678176195,7.318329994884002,30.010085227272725,28.575641233766223,28.32078406106121,31.078783244532197,30.60994042027359,28.867284783204134,28.307785714285718,28.24298214285715,28.005099641523515,27.540999275490385,27.221068750862212,26.055657542732405,15.954934895833333,15.471432291666666,15.229950439891633,16.182938517264468,15.728118603151195,15.723825620792798
2016-11-30,POMKH,42.68,6.2650000000000015,34.46,28.385,14.87,42.277499999999996,42.240624999999994,41.56070360894479,41.25451424969302,42.14928261490158,40.56205548838945,7.858166666666667,7.632833333333335,7.1989290971380395,7.330496640736107,7.272467778861314,7.489420913164596,29.985042613636367,30.14153409090908,30.77647043663673,31.6966827854884,30.181374690956243,29.281715049908684,28.49640178571429,28.343232142857147,28.15705978491411,28.04645817687782,28.29595230625742,28.11818301477284,16.481875000000002,15.543932291666668,15.08597026393498,16.15603373056411,15.966134734179892,15.33175982018398
2017-02-28,POMRB,40.445,9.326000000000002,27.20454545454545,28.192857142857147,18.64125,42.49624999999999,42.05874999999999,41.114422165366875,41.320117587983596,44.26248867183623,43.89630793581467,7.471500000000001,7.916083333333336,8.049757458282825,8.004647657443838,7.433839843987702,7.278683724408386,30.76457386363636,29.878636363636353,29.347700443800214,32.32686716742058,31.341142948436094,29.611236010433796,28.720464285714286,28.272339285714292,28.171378728091327,28.405344250862505,27.650198971439504,28.229395371871494,16.7065625,16.3659375,16.50808215836099,17.157977479154972,15.971773378491122,15.384203523995621
2017-05-31,PREMON,40.95,7.000000000000001,32.07625,27.3,18.75,41.27374999999999,42.49624999999999,41.04865329922013,41.52240194829111,42.99262892308681,40.65156868454278,7.057125000000001,7.800250000000003,7.6298544749696955,7.745984257529648,8.376621724944036,8.338408918284488,31.03832386363636,30.091448863636348,30.439120266280128,32.969580728921855,31.173746943508156,30.48178929331126,29.524005952380953,28.720464285714293,27.822827236854796,28.494838958857233,28.118067242759246,28.214165822038165,17.471979166666667,16.5978125,17.404849295016593,17.94271161543642,17.10094050814086,17.23586768248552
2017-08-31,MONSOON,45.91,5.98,32.01,31.004,15.0,40.233124999999994,42.49624999999999,42.99319197953208,43.200748586985945,38.233602099388136,43.589068046006524,6.68825,7.142750000000003,6.969912684981818,7.247637337903427,7.866886904916274,7.759295518675623,31.022130681818183,31.43769886363635,31.067472159768073,33.62507253279843,31.689150041529345,30.316431821011264,30.398440476190476,28.72046428571429,29.095296342112878,29.375343665901177,29.17531540488883,27.83313109982461,18.297864583333332,16.8153125,16.442909577009956,17.514618992057866,17.034076840734958,16.73948293178692
2017-11-30,POMKH,32.9,5.58,31.265000000000004,34.81333333333333,20.123333333333328,40.305625,40.05124999999999,38.95591518771924,40.339760885963194,43.86178984569866,42.8960636556308,6.433958333333334,6.9715000000000025,6.413947610989091,6.776580755583745,6.641415349462385,6.598609016751021,32.78328125,30.63894886363635,31.146483295860847,34.29359662700871,32.14530682169392,30.568278338744545,30.357302083333334,30.327547619047618,31.38251113860106,30.906220012861503,29.579906303791716,29.154785357101677,18.40911458333333,18.12864583333333,17.915079079539304,18.580521629561606,17.234875943002553,16.327816196445465
2018-02-28,POMRB,41.9,7.06,30.27,28.76,19.995,40.19624999999999,40.41499999999999,40.13354911263154,41.13278017438466,41.70114298961887,37.52898254515441,6.603333333333333,6.405000000000003,6.672368566593454,6.911926176884013,6.784245415786428,6.976872948065787,34.494821428571434,31.40531249999999,30.79588997751651,34.97541211377629,32.21811215120119,31.700682005461488,30.245270833333333,30.46933333333333,30.333506683160635,30.797374949699613,30.69863837356074,31.513332574988684,19.030729166666667,18.46708333333333,18.74704744772358,19.349060569463152,17.806051989974037,18.736200796101937
2018-05-31,PREMON,40.075,7.231666666666667,43.1,26.40375,18.286250000000006,38.94499999999999,40.19624999999999,40.11012946757893,41.12050708450467,41.99724101307617,40.49523265583001,6.7865625000000005,6.46291666666667,6.896087806622739,7.059555437451555,7.1714617469187365,7.005300229789699,35.028080357142855,34.161249999999995,35.717533986509906,35.670783356955795,32.471681377502755,31.365741643608107,28.64360416666667,30.245270833333333,28.76160400989638,30.19608048244786,30.315439637634658,30.365712211613793,19.381979166666667,18.351145833333334,18.56272846863415,19.463049854037763,18.941743755827318,19.2147504442257
2018-08-31,MONSOON,45.91,7.1033333333333335,34.67857142857143,31.004,20.436666666666667,,40.19624999999999,42.430077680547356,42.92032573815856,40.02478624656555,43.498524083548574,,6.743750000000003,6.978986017306976,7.12197281977353,7.155570411493688,7.114276364476218,,34.82839285714286,35.30194896333452,36.379979701685315,35.048368653421385,32.96679576711822,,30.245270833333333,29.65856240593783,30.724599438092543,30.31159739450711,28.714321255696127,,19.7103125,19.312303747847153,20.13080595613573,18.62341084088885,17.83281149095694
2018-11-30,POMKH,22.89,5.922500000000001,32.862500000000004,22.0,17.496666666666666,,37.69374999999999,34.614046608328415,,39.89623411260387,38.03284569382907,,6.829375000000004,6.556391610384186,,6.56067588238311,6.608987438620692,,35.22776785714286,34.32616937800071,,35.458132991687705,36.970303830759036,,27.041937500000003,26.5951374435627,,30.326451679399078,29.668685423839012,,19.053645833333334,18.58604891537496,,19.38770206297204,20.19614072311879
