Date,Season,Ekona,Gilaula,Jamunaha,Prayagpur,Sirsiya,Hariharpur Rani,Ekona_Trend,Ekona_SMA,Ekona_EWMA,Ekona_DES,Ekona_TES,Ekona_ARIMA,Gilaula_Trend,Gilaula_SMA,Gilaula_EWMA,Gilaula_DES,Gilaula_TES,Gilaula_ARIMA,Jamunaha_Trend,Jamunaha_SMA,Jamunaha_EWMA,Jamunaha_DES,Jamunaha_TES,Jamunaha_ARIMA,Prayagpur_Trend,Prayagpur_SMA,Prayagpur_EWMA,Prayagpur_DES,Prayagpur_TES,Prayagpur_ARIMA,Sirsiya_Trend,Sirsiya_SMA,Sirsiya_EWMA,Sirsiya_DES,Sirsiya_TES,Sirsiya_ARIMA,Hariharpur Rani_Trend,Hariharpur Rani_SMA,Hariharpur Rani_EWMA,Hariharpur Rani_DES,Hariharpur Rani_TES,Hariharpur Rani_ARIMA
2005-11-30,POMKH,1.035,2.0775,3.3200000000000003,1.06,2.12,4.12,1.6425,1.6712499999999981,1.366809456919938,2.2734710402184657,1.1897798328040055,1.2452261270164222,2.7058333333333335,2.4789583333333343,2.241551153712178,2.3027222661855804,1.9831185423736168,1.8895790099241665,4.228125,4.075625,3.8672385048368003,3.8023215339165692,4.092359660988048,4.060798407170283,1.7233333333333334,1.8720833333333335,1.5294455653541248,1.7036279050534346,1.468272885073472,1.407041562957863,2.76375,2.7183333333333324,2.4805505253768185,2.0097035746622143,2.454691837173858,2.401319312378103,4.781666666666667,4.870416666666671,4.509114577315275,4.64966335104481,4.520700861429952,4.008820193443275
2006-02-28,POMRB,2.005,3.0675,4.5625,1.67,2.786666666666666,5.09,1.6906249999999998,1.6562499999999982,1.622085674151963,2.265872172295011,1.8267022023458312,2.004683536839594,2.822916666666667,2.5820833333333346,2.5719306922273066,2.429653446191118,2.7515967629001645,2.7538128319978514,4.168854166666667,4.2299999999999995,4.14534310290208,4.071090011551287,4.102680763172811,4.281451965498333,1.6729166666666668,1.7933333333333337,1.585667339212475,1.6386339812961088,2.1019323147704263,2.0899445802263186,2.985,2.6133333333333324,2.6029969818927574,2.2156486393190042,2.797433757290532,2.7297909142340258,4.669583333333333,4.909166666666671,4.741468746389165,4.732675236090493,5.185880389910179,5.0012545717902075
2006-05-31,PREMON,3.3,4.87,5.04,2.89,5.366666666666667,5.81,1.845,1.6287499999999984,2.293251404491178,2.258447720289662,3.041764423938547,3.263141736010756,2.810625,2.8295833333333347,3.4911584153363844,3.145805422788929,4.15886896564821,4.204885235293824,4.2439583333333335,4.226249999999999,4.5032058617412485,4.5584528404744304,5.218416699185397,5.351317858697648,1.7750000000000001,1.6533333333333335,2.107400403527485,2.2452267023750156,3.2290675779554654,3.3400332385457148,3.1204166666666664,2.9141666666666657,3.7084648558023217,4.205490228467309,3.8659692755555164,3.8634165928790916,4.7524999999999995,4.65416666666667,5.1688812478334984,5.060117878771059,6.5475495028319255,6.310676644610677
2006-08-31,MONSOON,0.67,1.25,3.523333333333333,1.15,1.95,3.72,2.02125,1.7524999999999984,1.6439508426947067,2.250747753816058,0.6051496328835262,0.8162913214101507,2.7709375000000005,2.816250000000001,2.5946950492018304,2.663341387810463,1.81103932033393,2.0292442736189167,4.245729166666666,4.111458333333333,4.111256850378083,4.167560736422058,3.257981614150584,3.6053417451169483,1.9362499999999998,1.6925000000000001,1.7244402421164908,1.839006077918219,1.0434598430912958,0.9922742907724486,3.2224999999999997,3.0558333333333323,3.005078913481393,3.4977462800888,2.2536352612195447,2.4968760327605133,4.78125,4.685000000000003,4.589328748700099,4.661593205077015,3.342596714533565,3.290261199190475
2006-11-30,POMKH,1.775,2.0325,4.38,1.72,2.6366666666666667,4.66,2.1462499999999998,1.9374999999999982,1.696370505616824,2.243200800383025,1.3684249998021503,1.4911887511794122,2.764375,2.805000000000001,2.3698170295210983,2.460262055839879,2.2432282873971214,2.1486141996541566,4.10875,4.376458333333333,4.2187541102268495,4.265448427864855,4.032245300681064,3.8669839330645073,2.04875,1.8575,1.7226641452698943,1.7767695350908814,1.4697919133970059,1.2463117674587467,3.13,3.1849999999999987,2.8577140147555022,3.2211581280600656,2.878039110092496,2.844249058642191,4.78375,4.820000000000003,4.61759724922006,4.6156535114425346,4.207729347220261,4.172881459099145
2007-02-28,POMRB,2.675,2.795,3.516666666666667,2.3,3.0866666666666664,4.78,2.168125,2.1049999999999986,2.0878223033700944,2.235782864929244,2.2946785900072992,2.397657440046221,2.7771875,2.7368750000000013,2.539890217712659,2.5185625644520053,2.870083808416724,2.8886112817554914,3.984166666666667,4.114999999999999,3.9379191328027767,3.9125166472708184,4.341029812338652,4.552492964293753,2.0725,2.015,1.9535984871619365,2.027278792021922,2.10345134309396,1.9316943268778213,2.940833333333333,3.259999999999999,2.949295075519968,3.227239956478273,3.2671717797658104,3.089158926363475,4.8012500000000005,4.742500000000003,4.6825583495320355,4.6247801297211115,5.1164859849203,4.962947907072483
2007-05-31,PREMON,3.63,5.09,4.99,3.16,4.326666666666666,6.14,2.154375,2.1874999999999982,2.7046933820220564,2.2284997995395512,3.613866999118998,3.667827044899157,2.7867708333333336,2.791875000000001,3.5599341306275956,3.3276858028346377,4.095871671084092,4.206516638360672,3.8589583333333333,4.102499999999999,4.358751479681666,4.384218263621238,5.114585105310599,5.192590619582688,2.0575,2.0825,2.436159092297162,2.7070978969299504,3.230586606278999,3.082807976125879,2.8841666666666663,2.9999999999999982,3.500243711978647,3.990569337549972,4.251327473362145,4.2435308234257105,4.79125,4.825000000000004,5.265535009719221,5.09987364287374,6.281583968402027,5.962035748448998
2007-08-31,MONSOON,0.515,1.1325,2.5766666666666667,1.07,1.4766666666666668,3.53,2.1512499999999997,2.1487499999999984,1.8288160292132338,2.2208852105533876,1.0524686860053376,1.1691047412288162,2.848229166666667,2.762500000000001,2.588960478376557,2.8071427892081173,1.8794007890599653,2.0165177275667516,3.8950000000000005,3.865833333333333,3.645917554475666,3.571071745418832,3.1684938781016285,3.5223367118981646,2.04625,2.0625,1.889695455378297,2.1386330760850716,1.0449788714148296,1.0668234000860266,2.8999999999999995,2.881666666666665,2.690812893853855,2.816660803364045,1.9304222552345143,1.9461395419099876,4.823125,4.777500000000004,4.571321005831532,4.656553194506577,3.4524053343874566,3.487630674040748
2007-11-30,POMKH,1.82,2.2266666666666666,4.325,1.68,2.6566666666666667,4.77,2.12625,2.1599999999999984,1.8252896175279405,2.2134462364080587,1.5052992235911145,1.6243644124293568,2.74875,2.8110416666666675,2.444042953692601,2.6537211767859525,2.2253184947940694,2.1162273380209893,4.054166666666667,3.852083333333333,3.9175505326854,3.802386507195531,3.7143553987528732,3.6939645987351106,2.055,2.0524999999999998,1.8058172732269782,1.9438474963058154,1.4713109417205397,1.5448597005242055,2.89,2.886666666666665,2.6771544029789798,2.614470921430088,2.480198588567929,2.4229220774482263,4.86125,4.805000000000004,4.650792603498919,4.664069865673757,4.272478015556057,4.248126990290147
2008-02-29,POMRB,2.605,3.0925,3.86,2.25,3.1933333333333334,4.925000000000002,2.1075000000000004,2.1424999999999983,2.1371737705167644,2.2061227433523416,2.38419937603269,2.4944195882247273,2.600104166666666,2.8854166666666674,2.7034257722155606,2.7826332166485392,2.9506134848714876,2.9536624935272107,4.189583333333333,3.937916666666666,3.89453031961124,3.785237504269407,4.093189022262276,4.1109588684986065,2.03,2.04,1.9834903639361867,2.07307539931726,2.104970371417494,2.207603503713159,2.8570833333333336,2.9133333333333318,2.8836259751207214,2.8247267996835808,3.077047298852638,3.029070596351054,4.83875,4.841250000000004,4.7604755620993515,4.728425703216373,5.029009908928234,4.977792262190266
2008-05-31,PREMON,3.5,3.996666666666666,5.92,3.28,4.1400000000000015,6.3,2.0387500000000003,2.1099999999999985,2.682304262310059,2.1989269264248303,3.6211682310756146,3.62841326273165,2.5235416666666666,2.612083333333334,3.2207221299960027,3.191635155793538,4.277112406335438,4.452843724523959,4.126875,4.170416666666666,4.704718191766744,4.872299151747377,5.024267377814925,5.046308007885028,1.91125,2.07,2.5020942183617123,2.7384001602813286,3.232105634602533,3.1949905749041188,2.815833333333334,2.866666666666666,3.3861755850724333,3.614584080353693,4.208743211483826,4.309329728617614,4.7125,4.881250000000004,5.376285337259611,5.255561441490817,6.298686686131857,6.0073535348470735
2008-08-31,MONSOON,0.495,1.0366666666666666,2.73,0.75,1.4,3.19,1.8962500000000002,2.104999999999998,1.8073825573860351,2.1914118781547764,0.989002675246112,0.9801759002624983,2.3644791666666665,2.5881250000000007,2.347099944664268,2.6298272403389884,1.4690228398531064,1.548423133170981,4.101875,4.208749999999999,3.9148309150600467,4.091772046964096,3.3500479505958958,3.4879153332449064,1.7287499999999998,1.9899999999999998,1.8012565310170274,1.9666147516821428,1.0464978997383634,1.0355426428063268,2.7566666666666673,2.8474999999999993,2.59170535104346,2.5578423492879843,1.81621203773191,1.8217216029019008,4.616875,4.796250000000004,4.5017712023557666,4.6849771448135344,3.5666726852070134,3.5190259085237594
2008-11-30,POMKH,1.29,1.71,3.67,1.05,2.4033333333333333,4.1,1.8025000000000002,1.9724999999999984,1.600429534431621,2.184013717714887,1.4642362891101,1.6170405300800375,2.2212499999999995,2.4589583333333342,2.092259966798561,2.326710203655773,1.9609426324235657,1.8869575101849858,4.108750000000001,4.044999999999999,3.816898549036028,3.88961674951188,3.888389830356165,3.973561004575854,1.5812499999999998,1.8325,1.5007539186102163,1.4960301382463421,1.4728299700440735,1.5392608853192995,2.7125000000000004,2.784166666666666,2.516356543959409,2.3518159601814843,2.3846519456522803,2.376261138687491,4.54625,4.628750000000005,4.34106272141346,4.466102659035565,4.380320519257338,4.2061793810923245
2009-02-28,POMRB,1.995,2.3366666666666664,4.315,1.42,2.973333333333333,4.83,1.7862500000000001,1.8199999999999985,1.7582577206589727,2.176721739513428,2.091130492206009,2.248515498033719,2.17,2.270000000000001,2.190022646745803,2.2583616523850636,2.5691318740530424,2.6191294766191446,4.112916666666667,4.1587499999999995,4.016139129421616,4.057616818196771,4.04632061413831,4.018814530364485,1.5237500000000002,1.625,1.4684523511661296,1.3389596762846594,2.1064893997410277,2.1908685796576957,2.7216666666666662,2.7291666666666656,2.6991472597089787,2.58123260816087,2.9030620533885765,2.900448080726791,4.534999999999999,4.605000000000005,4.536637632848076,4.521862290965643,4.812789044167868,5.002974105445576
2009-05-31,PREMON,3.3600000000000003,3.6066666666666665,5.52,2.93,4.006666666666667,5.83,1.780625,1.7849999999999984,2.398954632395384,2.1696111340209643,3.1647480020814367,3.261959946181209,2.1641666666666666,2.172500000000001,2.7566802547141487,2.6093667790027584,3.7218680624749765,3.897358476382719,4.187083333333334,4.05875,4.617683477652969,4.834681221031899,5.111125811909038,5.287624214690975,1.5325,1.5375,2.053071410699678,2.0390901647709123,3.2336246629260668,3.2482147643175145,2.717916666666667,2.695833333333332,3.2221550224920543,3.4497486410537603,4.011883203680483,4.142391065215836,4.58,4.487500000000005,5.053982579708846,4.9200713725028615,6.101860440456563,6.072546975419253
2009-08-31,MONSOON,0.505,1.0166666666666666,3.1633333333333336,0.64,1.606666666666667,3.57,1.7925,1.7874999999999983,1.6413727794372301,2.162198175611403,0.6956704690939319,0.7871806638329806,2.1820833333333334,2.167500000000001,2.060674819495156,2.1399010316015947,0.9904799131098543,1.0846208303651346,4.213333333333334,4.167083333333333,4.035943419925115,4.229415377414344,3.3071790697450263,3.3093239734641977,1.61375,1.51,1.4878428464198068,1.4635284628447705,1.0480169280618972,0.889495976845213,2.6954166666666666,2.7474999999999987,2.5759596801618994,2.6246185845495997,1.6509322827007622,1.6835742250120291,4.598750000000001,4.582500000000005,4.460389547825308,4.527704462552482,3.192355183203512,3.28828724731008
2009-11-30,POMKH,1.235,1.6833333333333336,3.83,1.23,2.1666666666666665,4.08,1.8399999999999999,1.7737499999999982,1.478823667662338,2.154894312368432,1.3272463325110326,1.46153972086527,2.2391666666666667,2.1608333333333345,1.9097382250304271,1.9339340537199972,1.6952414426783955,1.6465274624384594,4.185833333333333,4.207083333333333,3.9535660519550686,4.0399581609547015,3.9724088293973905,3.9877343457045313,1.72,1.555,1.384705707851884,1.2944922395586707,1.4743489983676072,1.2568295599634185,2.715,2.6883333333333317,2.412242474763806,2.3133010879516758,2.4042734485442954,2.4665181661727984,4.65125,4.577500000000004,4.308233728695185,4.34410861709678,4.178116799472028,4.1773309187718946
2010-02-28,POMRB,2.145,2.5066666666666664,4.365,1.89,3.03,5.0,1.89625,1.8112499999999983,1.745294200597403,2.1477197748449712,1.996399464810839,2.130271756423318,2.254583333333333,2.2033333333333345,2.148509601684923,2.0190210095740553,2.41438326887725,2.4699772110371803,4.400416666666667,4.2195833333333335,4.118139631173041,4.161559922393451,4.150585357272294,4.1727179800758085,1.91,1.6724999999999999,1.5868234247111306,1.51150636178254,2.1080084280645615,1.8134682054349094,2.723333333333333,2.7024999999999983,2.6593454848582834,2.6242790772492657,2.79527809631748,2.814436456214672,4.6675,4.6200000000000045,4.584940237217111,4.4958614475591245,4.712684013487895,4.815681422436859
2010-05-31,PREMON,3.59,3.893333333333333,5.25,3.31,4.1066666666666665,6.08,1.953125,1.8687499999999984,2.483176520358442,2.1407353639535547,3.196155243777877,3.3572230669663496,2.2612499999999995,2.2750000000000012,2.846439094344287,2.557155801658195,3.717857923131544,3.8905897012422637,4.58625,4.152083333333334,4.570883778703825,4.726639148313454,5.20093128125971,5.405086381961645,2.0875,1.7675,2.2760940548266784,2.521264534593013,3.2351436912496006,3.0895177686160187,2.802083333333333,2.7274999999999983,3.2382739575816366,3.586340393016546,3.985850610294807,4.125760336751523,4.7075,4.6825000000000045,5.182964142330267,5.009385578300604,6.01083689846986,6.077508284615309
2010-08-31,MONSOON,0.725,0.8533333333333334,5.15,1.78,1.5733333333333337,3.45,2.03625,1.9237499999999985,1.7799059122150651,2.133447020821227,0.8294355796643145,0.9148970324395503,2.363125,2.2341666666666677,2.0491967899399057,2.1015360414071687,1.121393142886849,1.2176313758151647,4.46875,4.64875,4.802530267222295,5.119694000590821,3.301111500617988,3.2923844237320807,2.11,2.0524999999999998,2.077656432896007,2.5031055056061353,1.049535956385431,0.8298492921237643,2.9475000000000002,2.719166666666665,2.5722977078823153,2.722757737408937,1.6875527589363768,1.738055952276684,4.825,4.652500000000004,4.48977848539816,4.588400305849622,3.338051572273498,3.3497155091088513
2010-11-30,POMKH,1.47,1.9,3.33,1.51,2.83,4.52,2.07375,1.9824999999999984,1.6559435473290391,2.1262690609431707,1.505458278679211,1.5765578174827508,2.4241666666666664,2.2883333333333344,1.9895180739639433,2.0098293427037075,1.689574331066865,1.6478446989262765,4.326875,4.52375,4.213518160333377,4.454995711987658,4.497321198359399,4.426243919953346,2.07375,2.1224999999999996,1.8505938597376044,2.2514360295322398,1.475868026691141,1.3259950627332715,3.0360416666666667,2.8849999999999985,2.6753786247293894,2.770956177037523,2.4061186274986293,2.4396185049517687,4.847499999999999,4.762500000000005,4.501867091238896,4.555138288683429,4.184131162697855,4.1926907309994
2011-02-28,POMRB,2.575,3.105,3.925,1.7899999999999998,3.53,5.5,2.0343750000000003,2.0899999999999985,2.0235661283974236,2.1192423166447054,2.2038808790643287,2.306952172279801,2.3983333333333334,2.437916666666668,2.4357108443783657,2.3128580210068863,2.5119167629068935,2.5701586346322562,3.966875,4.41375,4.098110896200026,4.185933717602709,4.402401647340497,4.450600073010117,2.08,2.0974999999999993,1.8263563158425626,2.1316657469080806,2.1095274563880952,2.00334118217671,3.2325,3.0099999999999985,3.0172271748376334,3.244205321041464,3.1259609376560764,3.17168242748163,4.7612499999999995,4.887500000000005,4.901120254743338,4.856519807517963,4.92685436071769,4.949176361370757
2011-05-31,PREMON,3.46,3.783333333333333,4.555,3.12,4.315,5.76,2.075625,2.0574999999999983,2.5981396770384544,2.112341081869853,3.5183262812860177,3.634103336670995,2.422083333333333,2.410416666666668,2.9747598399603525,2.8221460687009685,4.047847533081187,4.2064672931075755,3.7575,4.24,4.280866537720016,4.297853973395082,5.268407600478838,5.439794761541602,2.09625,2.0499999999999994,2.3438137895055378,2.7168775490967554,3.2366627195731343,3.252762735177748,3.5479166666666666,3.062083333333332,3.53633630490258,4.10574043895316,4.400704057386927,4.48314649012536,4.7775,4.8075000000000045,5.244672152846002,5.216551780713443,6.287571841893755,6.188214881965009
2011-08-31,MONSOON,0.54,0.7566666666666667,2.9650000000000003,2.02,2.936666666666666,3.08,2.095625,2.011249999999998,1.7748838062230725,2.105129332106823,0.9185504634975759,0.9347669512423927,2.3814583333333332,2.3862500000000013,2.087522570642878,2.3186923787907663,1.2471529015771248,1.3007776529993273,3.806875,3.69375,3.754519922632009,3.626265903691874,3.16541992079146,3.5756506273652384,2.1258333333333335,2.1099999999999994,2.214288273703323,2.584824614584661,1.0510549847089647,1.3372965469025364,3.720833333333333,3.402916666666665,3.2964684496082146,3.8124231240132707,1.9997413419745935,1.9079426551190077,4.75625,4.715000000000004,4.378803291707602,4.630833161470075,3.520034813802248,3.208218623005011
2011-11-30,POMKH,1.985,2.186666666666667,3.84,1.4,3.99,5.02,2.0306249999999997,2.139999999999998,1.8589302837338435,2.0981078371112845,1.453289986890366,1.5111478703851335,2.294166666666667,2.457916666666668,2.1271802090523937,2.2893922222774044,1.7120904840898654,1.680455879337662,3.8914583333333335,3.8212500000000005,3.7887119535792055,3.5575361754785564,3.815575036969775,3.6131667554169007,2.189791666666667,2.0824999999999996,1.8885729642219937,2.1167600864133216,1.4773870550146748,1.4476026003303755,3.8156249999999994,3.692916666666665,3.573881069764929,4.135049786857814,3.2408501770643294,3.210497137200492,4.88625,4.840000000000004,4.6352819750245615,4.736787016803173,4.2944521948794865,4.402459583071524
2012-02-29,POMRB,2.22,2.4933333333333336,3.81,2.1366666666666667,3.753333333333333,4.83,2.07765625,2.051249999999998,2.0033581702403063,2.091137422258273,2.4440401570537778,2.573487595218814,2.3259374999999998,2.3050000000000015,2.2736414587647698,2.35700294351219,2.6570435852647654,2.7432940948200892,4.051666666666667,3.7925000000000004,3.7972271721475233,3.5390072800194625,4.038205760295283,4.009217564211333,2.1483333333333334,2.1691666666666665,1.9878104451998628,2.095571077142099,2.111046484711629,1.9516094203747196,3.8030208333333326,3.748749999999998,3.6456619751922905,4.158550792942716,4.122389285842731,4.003791880167936,5.16375,4.672500000000005,4.713169185014737,4.771372758513292,5.183839498797685,5.198088909259461
2012-05-31,PREMON,3.295,3.6966666666666654,5.3466666666666685,3.285,4.849999999999999,7.47,2.0921875,2.009999999999998,2.520014902144184,2.084314073962926,3.45173098969365,3.4687369208391536,2.369791666666666,2.2833333333333345,2.842851541925528,2.806395190323934,3.841693737154137,3.9741976708269076,4.034166666666667,3.9904166666666674,4.417002969955181,4.359130307228637,4.970611945939555,4.966000344464726,2.09375,2.2104166666666663,2.5066862671199175,2.692342466162629,3.238181747896668,3.1702292874678406,3.614375,3.8824999999999976,4.127397185115374,4.793191367470881,5.012812964940866,4.758662396539373,5.208749999999999,5.100000000000005,5.815901511008842,5.708269758769638,6.091264261710501,5.835800262921726
2012-08-31,MONSOON,1.08125,1.0975,3.455,1.5233333333333334,2.3008333333333333,3.59,2.0859375,2.1453124999999984,1.9445089412865104,2.0772607932332914,0.8012358173154437,0.7763672457618284,2.42875,2.368541666666668,2.1447109251553167,2.3877616883508583,1.0964614098186631,1.1249184835333532,3.988541666666667,4.112916666666668,4.032201781973109,4.056114365119687,3.157920195172971,3.4315881775959607,2.091666666666667,2.0862499999999997,2.1133450936052838,2.2615534588222252,1.0525740130324985,1.471319258466153,3.614791666666666,3.7235416666666645,3.3967716444025573,3.661026235147049,2.573518024361114,2.2957010011443724,5.092499999999999,5.2275000000000045,4.925540906605304,5.226038958070787,3.8015608332537516,3.6647840883868272
2012-11-30,POMKH,1.56,2.1966666666666668,3.21,1.46,3.1166666666666667,4.87,2.1459375,2.0390624999999987,1.7907053647719062,2.07028660633585,1.6754100481386272,1.8466896734719191,2.4935416666666668,2.371041666666668,2.1654932217598564,2.336000153486457,1.7895499329883937,1.795376624754784,3.9114583333333335,3.955416666666668,3.7033210691838656,3.665555700195715,3.9406380830718803,3.756210868699992,2.053958333333333,2.10125,1.85200705616317,1.8715688760828866,1.4789060833382086,1.401511464460237,3.7335416666666665,3.505208333333331,3.284729653308201,3.2675009508507933,3.213307958556643,3.01538577936439,4.8190625,5.190000000000005,4.9033245439631825,5.182715240320764,4.937668252094115,4.194723042192542
2013-02-28,POMRB,2.595,2.955,4.075,2.06,4.63,4.05,2.23578125,2.1328124999999987,2.1124232188631438,2.063454919827331,2.3326242327396036,2.3358388688250975,2.5176041666666666,2.4864583333333345,2.4812959330559137,2.527109141723632,2.703190397425138,2.766361869400087,3.69625,4.021666666666668,3.8519926415103196,3.7926995261729872,3.9620762327097205,3.891265733786325,1.9708333333333334,2.0820833333333333,1.935204233697902,1.8727794494130834,2.112565513035163,2.098307176146127,3.726770833333333,3.7243749999999975,3.8228377919849206,3.9276268898533435,3.6743890874972895,3.435135764175145,4.695625,4.9950000000000045,4.561994726377909,4.857915043186221,5.465876407033783,5.302339709352755
2013-05-31,PREMON,3.4,3.753333333333333,4.465,3.06,4.923333333333333,6.0625,2.296875,2.1590624999999988,2.6274539313178864,2.056738912872047,3.5910215781260924,3.572447001481942,2.631875,2.500625000000001,2.9901108931668814,2.9616047463288684,4.080712279092243,4.186912356712952,3.62,3.8012500000000014,4.097195584906192,4.111903706311307,4.98537910313479,5.034596992530449,1.9577083333333332,2.0258333333333334,2.3851225402187417,2.4207880034466207,3.239700776220202,3.2415103365381652,3.69875,3.742708333333331,4.263036008524285,4.644457135402085,5.223328497261396,5.091575978715725,4.761875,4.643125000000005,5.162196835826746,5.2349835289791775,6.500443657950841,6.072302971745039
2013-08-31,MONSOON,1.695,1.2333333333333334,2.615,1.0833333333333333,2.1733333333333333,4.01,2.1862500000000002,2.3124999999999987,2.254472358790732,2.0498508450233617,0.9228524918177679,0.9882834769282649,2.744791666666667,2.5345833333333347,2.2873998692334623,2.549111359458688,1.2508377363068068,1.2690991853197338,3.636875,3.591250000000002,3.5043173509437153,3.444387805879744,2.9338254069180034,3.240055084451488,2.049583333333333,1.9158333333333335,1.8644068574645782,1.8688471310410724,1.0540930413560323,1.2784774820972196,3.5212499999999998,3.7108333333333308,3.4271549384479045,3.4874885608851893,2.7158378175203364,2.4636434438448,4.915625,4.748125000000004,4.701318101496048,4.889114209900322,3.3989464945721775,3.838876249185196
2013-11-30,POMKH,1.435,2.975,3.44,1.795,3.02,4.98,2.128125,2.2812499999999987,1.9266834152744392,2.0429567308070498,2.050680074063462,2.015616775942397,2.82375,2.729166666666668,2.5624399215400775,2.7028379178294495,1.9353191665993574,1.9501488401007059,3.7227083333333333,3.6487500000000015,3.4785904105662295,3.330003938387665,3.5524304363413677,3.2947991907912595,2.1245833333333333,1.9995833333333335,1.8366441144787469,1.7755241695100323,1.4804251116617424,1.4283473866825156,3.3029166666666665,3.686666666666664,3.2642929630687427,3.108610744776027,3.2214954782194525,2.9653855935198896,4.9478125,4.775625000000004,4.812790860897628,4.895818876653079,4.6804457133344055,4.252289165519193
2014-02-28,POMRB,1.835,3.08,3.98,2.46,3.306666666666666,5.17,2.1237500000000002,2.0912499999999983,1.8900100491646634,2.0361321471381038,2.450047122901486,2.4711215382053022,2.9262500000000005,2.760416666666668,2.7694639529240463,2.8716685901372934,3.1425767237782254,3.1924017641789426,3.879791666666667,3.6250000000000018,3.6791542463397375,3.5440323008297145,3.738594946591149,3.710908295515911,2.1104166666666666,2.0995833333333334,2.0859864686872482,2.0571966691853305,2.1140845413586966,2.0661159707396184,3.293333333333333,3.3558333333333303,3.281242444507912,3.0494792662032353,3.630451704742332,3.447789875208721,4.81625,5.055625000000004,4.955674516538577,4.969766618506048,4.960326947129401,4.938834624683784
2014-05-31,PREMON,3.695,4.260000000000002,5.246666666666667,3.26,4.5,5.2,2.1090625000000003,2.1649999999999983,2.612006029498798,2.0295439938379634,3.256206738207491,3.2393105405582516,2.921197916666667,2.887083333333335,3.365678371754428,3.403482124135238,4.374169992945066,4.425239153468278,3.9798958333333334,3.8204166666666683,4.30615921447051,4.4116564798462266,4.79613268078592,4.719522779954309,2.0531249999999996,2.149583333333333,2.555591881212349,2.738023310448648,3.2412198045437357,3.143456335479158,3.325390625,3.2499999999999973,3.768745466704747,3.7916724189266104,4.543380369831327,4.374947784357664,4.7809375,4.840000000000003,5.0534047099231465,5.048316052197687,6.57323380306714,5.930869436300503
2014-08-31,MONSOON,1.3650000000000002,1.5466666666666669,3.09,0.77,2.52,3.82,2.176875,2.0824999999999982,2.113203617699279,2.022711790064692,0.9126542512403009,1.1478638677399189,2.843645833333334,2.965416666666668,2.6380736897193238,3.003995317478704,1.6432605899708432,1.6255003307155054,4.023958333333334,3.9391666666666683,3.819695528682306,3.9820717098370264,3.0032865245494396,3.163573883456775,1.9275,2.0712499999999996,1.8413551287274095,1.989261229977851,1.0556120696795661,1.0950081054629413,3.28453125,3.336666666666664,3.269247280022848,3.1726054216247763,2.163457520973095,2.0260679450980494,4.724375,4.792500000000004,4.560042825953888,4.662045482148639,3.484463276212396,3.617058606426229
2014-11-30,POMKH,1.6475,2.6212500000000003,3.7658333333333336,1.65,2.9297916666666666,4.887500000000001,2.166875,2.135624999999998,1.9269221706195672,2.0159354523838178,1.8756509106387484,1.7784614997538257,2.7665625000000005,2.876979166666668,2.6313442138315946,2.9480383145427287,2.2910310680843726,2.3342690085411277,3.9247916666666662,4.020625000000002,3.798150650542717,3.930236104945922,3.7299506252070014,3.4714241390290215,1.77,2.0349999999999997,1.7648130772364459,1.7996723299986161,1.4819441399852762,1.5793341549519746,3.1728645833333333,3.314114583333331,3.133465034680375,2.9509251789667106,3.116047601835016,3.086708177184029,4.756875,4.769375000000005,4.691025695572333,4.673996431795841,4.618958207145479,4.647999624783889
2015-02-28,POMRB,2.165,2.813333333333334,4.006666666666667,1.6,3.07,4.81,1.985,2.218124999999998,2.0221533023717404,2.0092416909768276,2.474756660796456,2.353119325584201,2.8428125000000004,2.8103125000000015,2.7041398616322905,2.9456463706067897,3.168977894854722,3.18941053932408,3.891458333333333,4.0272916666666685,3.881557056992297,3.997148282024709,3.955634356332498,3.950348849615345,1.6812500000000001,1.8199999999999996,1.6988878463418675,1.6412045040887713,2.1156035696822304,2.2431181932438315,2.9828645833333334,3.2549479166666644,3.108079020808225,2.9049489121207066,3.53257967937751,3.442438533927934,5.006875000000001,4.679375000000004,4.7386154173434,4.671919363204483,4.848590765289261,5.000580526740016
2015-05-31,PREMON,3.285,3.91,4.426666666666667,2.86,3.8433333333333333,5.82,1.9178125,2.115624999999998,2.527291981423044,2.0026991950597273,3.4382678443640513,3.5279589275883545,3.02640625,2.722812500000001,3.186483916979374,3.2860191992561885,4.264537951012155,4.30392648479574,4.0290625,3.8222916666666684,4.099600900862045,4.25727579720403,4.962445754104235,4.963110523358031,1.7025000000000001,1.7199999999999998,2.1633327078051203,2.1877496264443064,3.2427388328672695,3.2279967196199753,2.8774739583333333,3.0907812499999974,3.402180745818268,3.3773057815024274,4.376511031231261,4.246081612693042,5.2309375,4.834375000000004,5.17116925040604,5.018021663170349,6.040190098772918,5.732390290679714
