Date,Season,Patiyali,Kasganj,Soron,Sidhpura,Amanpur,Sahawar,Ganj Dundwara,Patiyali_Trend,Patiyali_SMA,Patiyali_EWMA,Patiyali_DES,Patiyali_TES,Patiyali_ARIMA,Kasganj_Trend,Kasganj_SMA,Kasganj_EWMA,Kasganj_DES,Kasganj_TES,Kasganj_ARIMA,Soron_Trend,Soron_SMA,Soron_EWMA,Soron_DES,Soron_TES,Soron_ARIMA,Sidhpura_Trend,Sidhpura_SMA,Sidhpura_EWMA,Sidhpura_DES,Sidhpura_TES,Sidhpura_ARIMA,Amanpur_Trend,Amanpur_SMA,Amanpur_EWMA,Amanpur_DES,Amanpur_TES,Amanpur_ARIMA,Sahawar_Trend,Sahawar_SMA,Sahawar_EWMA,Sahawar_DES,Sahawar_TES,Sahawar_ARIMA,Ganj Dundwara_Trend,Ganj Dundwara_SMA,Ganj Dundwara_EWMA,Ganj Dundwara_DES,Ganj Dundwara_TES,Ganj Dundwara_ARIMA
2013-05-31,PREMON,6.08,7.885,9.69,4.6,3.09,7.91,5.4,6.0600000000000005,6.378750000000004,6.087913234366504,6.22116119758991,6.804808809594414,6.031101020017329,8.46625,8.346249999999998,8.255650695744743,8.919674811361327,8.626214839160813,8.163118271915435,9.422019230769232,9.42201923076923,9.399765209369189,9.131888487735907,11.000521699675033,9.863484923768596,4.530625000000001,4.457499999999998,4.537564267638085,4.592603452968949,4.235006126915107,4.361924318109491,3.060625,3.107500000000001,3.0056091953715103,3.0210520489688446,3.815403823343707,3.1031414928364685,8.3,8.3,8.01622013784179,8.046987457552925,8.714939766236332,8.472446014453544,5.5131250000000005,5.531250000000001,5.493601208823088,5.603361570782138,5.310177636600112,5.344463466635133
2013-08-31,MONSOON,6.09,8.719999999999999,10.55,4.54,3.115,8.39,5.445,6.170000000000001,6.047500000000004,6.0887479406199025,6.221947967015035,5.999201797141926,6.444646690424877,8.574375,8.421249999999997,8.441390417446845,8.921759027638748,8.727306292306798,8.392738020693882,9.422019230769232,9.42201923076923,9.859859125621515,9.503728225218994,10.316145874705404,10.36973230846123,4.583749999999999,4.509999999999998,4.538538560582851,4.579224973526133,4.557994231359382,4.677190614549988,3.049375,3.088750000000001,3.049365517222906,3.1203539728962375,2.753810214930667,2.80730968415473,8.299999999999999,8.3,8.165732082705075,8.217026084009442,7.650841144974735,7.881739767912565,5.534375000000001,5.517500000000001,5.474160725293853,5.60564508563398,5.488788702365802,5.485081231218746
2013-11-30,POMKH,6.41,8.98,6.948076923076923,4.615,3.075,8.45,5.585,6.555625,6.072500000000004,6.217248764371941,6.322353919137584,5.968946602766448,6.028629355651263,8.663124999999999,8.511249999999999,8.656834250468108,8.924223895496183,8.480087361663953,8.834165780797901,9.42201923076923,9.42201923076923,8.695146244603679,8.838461156267172,7.864696452269011,7.916017042194314,4.585,4.551249999999999,4.569123136349711,4.589273754155971,4.583195960778604,4.579506897847196,3.04,3.0325000000000006,3.059619310333744,3.1916961549379788,2.6119666156217463,2.9070389216768335,8.3,8.3,8.279439249623046,8.323305424845875,8.499117118571887,8.134349537034126,5.53875,5.508750000000001,5.518496435176312,5.6079295318016325,5.6141872653961205,5.594883114672351
2014-02-28,POMRB,6.49,8.965,10.5,4.71,2.9850000000000003,8.45,5.81,7.175,6.267500000000004,6.326349258623164,6.417065264107435,6.186276194963211,6.222751540171854,8.65125,8.637499999999998,8.780100550280865,8.926663682288858,8.529042615989939,8.608689179048428,9.42201923076923,9.42201923076923,9.417087746762206,9.273782149215599,9.330680592321261,8.881265849627889,4.5275,4.616249999999999,4.625473881809826,4.62184412699819,4.636538641092736,4.708927669438757,3.0231250000000003,3.0662500000000006,3.029771586200247,3.2232037555664617,2.7698078588410544,2.798463121257411,8.3,8.3,8.347663549773827,8.36819769961575,8.317156677658378,8.176429216331094,5.524375,5.5600000000000005,5.635097861105787,5.610214910111529,5.6050240478528,5.589063393075251
2014-05-31,PREMON,8.385,8.09,9.69,4.35,2.88,7.91,5.23,7.97375,6.8437500000000036,7.149809555173898,7.074211064802247,7.040324954832716,6.280431102231067,8.568750000000001,8.688749999999997,8.50406033016852,8.927811018538176,8.386196814744967,7.567054441000934,9.422019230769232,9.42201923076923,9.526252648057323,9.38414804297674,10.065279858425178,9.909802933710818,4.480625,4.553749999999999,4.515284329085896,4.550349108798038,4.632903626144701,4.320713478691351,3.0606250000000004,3.013750000000001,2.969862951720148,3.213533111002273,3.7481793731695294,3.0675845491839873,8.3,8.3,8.172598129864296,8.077063210478835,8.760808153516686,8.012488042247202,5.535625,5.5175,5.473058716663472,5.612501216711089,5.389769917490514,5.3860771185358
2014-08-31,MONSOON,8.74,8.42,10.55,4.33,3.19,8.39,5.5,8.59625,7.506250000000004,7.785885733104339,7.641475632760063,7.071355180939986,7.37050874591352,8.460625,8.613749999999998,8.470436198101112,8.929443297679676,8.810532452222551,8.559476224646778,9.422019230769232,9.42201923076923,9.935751588834394,9.690193579020073,10.50118510181074,10.604294314089929,4.4275,4.501249999999999,4.441170597451538,4.492496469252407,4.455825875251275,4.318582430265564,3.0718750000000004,3.0325000000000006,3.0579177710320886,3.2681183763826156,2.94290922430074,3.05932352637072,8.299999999999999,8.3,8.259558877918577,8.22973004842656,7.668121283592993,7.932951747163287,5.54,5.53125,5.483835229998084,5.614788456447655,5.456717363412171,5.469345164158877
2014-11-30,POMKH,10.15,8.62,6.948076923076923,4.45,3.3,8.45,5.62,8.740625000000001,8.441250000000004,8.731531439862604,8.475528703101585,7.6789813761858605,7.529308433237057,8.346250000000001,8.523749999999996,8.530261718860666,8.931368350676282,8.721470801183498,8.80063185236099,9.42201923076923,9.42201923076923,8.740681722531406,8.976292716839644,7.471973442227042,7.557041739086663,4.4575000000000005,4.459999999999999,4.444702358470923,4.481784975922457,4.453081685890124,4.438821466315608,3.1075,3.088750000000001,3.154750662619253,3.336358936246494,2.814714833042509,3.145736103155535,8.3,8.3,8.335735326751145,8.328671565215128,8.505627112986591,8.182921465888223,5.5825,5.54,5.53830113799885,5.6170766289128435,5.597621851871582,5.583105205441339
2015-02-28,POMRB,7.73,8.46,10.5,4.45,2.85,8.45,5.81,8.651250000000001,8.751250000000004,8.330918863917564,8.299712547779572,8.716971876668119,8.655326801452564,8.37,8.397499999999997,8.5021570313164,8.933055284701961,8.689120891538849,8.56397973225875,9.42201923076923,9.42201923076923,9.444409033518843,9.37566455633617,10.014225432537476,9.955858083487524,4.5725,4.394999999999999,4.446821415082553,4.473911750862814,4.509821673322558,4.450505094259837,3.1412499999999994,3.0550000000000006,3.032850397571552,3.280448223757118,2.9130287501097065,2.991565569177891,8.3,8.3,8.381441196050687,8.370464351309433,8.319609207731734,8.222499058306088,5.61125,5.54,5.64698068279931,5.619365734854801,5.76402103195392,5.723300415557239
2015-05-31,PREMON,8.3,7.68,9.69,4.85,3.3,7.91,5.57,8.3325,8.730000000000006,8.318551318350538,8.355457345955287,9.0492267377996,7.585004586691145,8.535,8.294999999999998,8.17329421878984,8.933590680381208,8.202918932971706,7.507211455449904,9.422019230769232,9.42201923076923,9.542645420111306,9.459457535502032,9.75476660703397,9.430762805137174,4.66625,4.519999999999998,4.608092849049532,4.574163710853901,4.268164874015112,4.5667008600679235,3.06625,3.160000000000001,3.139710238542931,3.327524643383018,3.5925117173649657,2.9391169499728913,8.3,8.3,8.192864717630412,8.078020641620576,8.76173209854632,8.056185189530023,5.588749999999999,5.625,5.6161884096795855,5.621655772393128,5.271505200244594,5.316311667434015
2015-08-31,MONSOON,8.11,9.02,10.55,4.75,3.04,8.39,5.39,8.125625,8.572500000000005,8.235130791010324,8.33488865427733,8.23374821500798,8.478874129849622,8.75125,8.444999999999997,8.511976531273904,8.936100215448775,8.569694402273202,8.527516860101995,9.422019230769232,9.42201923076923,9.945587252066783,9.745860890234121,10.52525279122134,10.251615926053395,4.7725,4.624999999999998,4.66485570942972,4.621341752207623,4.586113986424691,4.74942973768594,3.04375,3.122500000000001,3.0998261431257585,3.3011971588469002,3.1247280224824,3.223080946783598,8.299999999999999,8.3,8.271718830578248,8.230134466270613,7.66846937027237,7.974401020490521,5.58,5.5975,5.525713045807752,5.6239467422229295,5.5133256200305985,5.505043548716696
2015-11-30,POMKH,8.23,9.34,6.948076923076923,4.78,2.85,8.45,5.55,8.21875,8.092500000000006,8.233078474606195,8.358048001347493,8.116757622947677,8.317232692174041,9.24625,8.624999999999998,8.843185918764343,8.939078311951048,8.670808338522274,9.189631139616987,9.42201923076923,9.42201923076923,8.74658312047084,9.017440909901241,7.24257783233461,7.5610660973881085,4.925,4.707499999999999,4.710913425657832,4.66397175849201,4.783357895154251,4.743029045057573,3.1525,3.0100000000000007,2.999895685875455,3.2235645621045523,3.0217647985216116,3.123300094154355,8.3,8.3,8.343031298346949,8.328842390860396,8.505758245666586,8.222235220963627,5.665,5.58,5.535427827484652,5.626238646511753,5.630732533669915,5.609295392450134
2016-02-29,POMRB,7.995000000000001,9.47,10.5,4.97,3.12,8.45,5.81,8.33125,8.158750000000005,8.137847084763717,8.300801258507223,8.201561935069122,7.760200982502196,9.66,8.877499999999998,9.093911551258607,8.942244397385727,8.662333798348264,8.853779812139964,9.42201923076923,9.42201923076923,9.447949872282503,9.406080499828105,10.325507809378749,9.960017560773624,5.05,4.837499999999999,4.814548055394699,4.745674434932408,4.812338037856875,4.677767954062476,3.2912500000000002,3.077500000000001,3.0479374115252735,3.211546324465674,2.9156258312384047,2.8219004780873727,8.3,8.3,8.385818779008169,8.370536507871044,8.319658610459546,8.259788502873839,5.756875,5.58,5.64525669649079,5.628531486166181,5.8094838765168815,5.774654268950371
2016-05-31,PREMON,8.78,10.63,9.69,5.55,3.9,7.91,6.25,8.446250000000001,8.278750000000006,8.39470825085823,8.506002753435478,8.849315761562645,7.957989595055127,9.660000000000002,9.614999999999998,9.708346930755166,8.947116177101671,8.161478823833447,8.48836879389429,9.422019230769232,9.42201923076923,9.544769923369502,9.481940408981306,9.67778780214225,9.434740933585847,5.1025,5.012499999999999,5.108728833236819,4.959484545788289,4.988363291583346,5.217392417769655,3.42375,3.227500000000001,3.3887624469151643,3.3880262674944617,3.5654147645095176,3.1439096376678464,8.3,8.3,8.1954912674049,8.078051120471544,8.761750706341966,8.091554853352777,5.768125,5.75,5.887154017894474,5.6308252625137785,5.500902587626176,5.499349472613314
2016-08-31,MONSOON,8.53,9.38,10.55,5.05,3.55,8.39,5.445,8.600624999999999,8.383750000000006,8.448824950514938,8.570529759935427,8.308707149721663,8.28629954354083,9.551875000000003,9.704999999999998,9.5770081584531,8.950139925480135,9.18370144777822,10.333750056663098,9.422019230769232,9.42201923076923,9.946861954021703,9.762479792752105,10.52463472770693,10.255492884601704,5.14,5.0874999999999995,5.085237299942092,4.9840917851972195,5.09304063914534,5.253978968369016,3.57125,3.3550000000000013,3.4532574681490984,3.466254695810537,3.214059156284268,3.3613677084992744,8.299999999999999,8.3,8.27329476044294,8.23014734050319,7.668476386592426,8.007951429793437,5.7725,5.76375,5.710292410736685,5.633119969390432,5.457135121979574,5.46758536490965
2016-11-30,POMKH,8.73,8.98,6.948076923076923,4.9,3.4,8.45,5.585,8.68,8.508750000000006,8.561294970308962,8.677765261282728,8.331207476473688,8.066866083326278,9.304375,9.614999999999998,9.338204895071861,8.952570535745881,9.344696018662304,8.376838560255543,9.22640811965812,9.42201923076923,8.74734794164379,9.029725279208256,7.107714239487962,7.564833784122511,5.1725,5.1175,5.011142379965255,4.962414124437515,5.108699325840099,4.925264994640605,3.7,3.492500000000001,3.431954480889459,3.496385141287,3.1327211949615266,3.2154839730638867,8.108875000000001,8.3,8.343976856265764,8.328847828921848,8.505760885906811,8.254057776322972,5.73,5.7725,5.660175446442011,5.635415612143877,5.613597787184316,5.599806946260044
2017-02-28,POMRB,8.73,8.965,10.5,5.15,3.75,8.45,5.81,8.6675,8.692500000000006,8.628776982185377,8.752255861502722,8.531452110613573,8.480434610633072,9.0975,9.48875,9.188922937043117,8.954976106297654,9.29163271263407,9.486827636189032,8.646394230769232,9.42201923076923,9.448408764986274,9.415160866543525,10.455996889399733,9.96391384590449,5.210000000000001,5.1625,5.066685427979153,5.012754847477854,5.116689996531868,4.994588762238567,3.7650000000000006,3.6500000000000012,3.559172688533675,3.602447500386112,3.16563129782343,3.152988740118989,7.567125,8.3,8.386386113759457,8.370538804902123,8.319659605852546,8.28997294382678,5.680625,5.7725,5.720105267865206,5.637712191602408,5.856924153888974,5.803956589142988
2017-05-31,PREMON,8.68,9.155,8.125111111111114,5.63,4.3,6.381,5.91,8.63625,8.667500000000006,8.649266189311225,8.78839734586457,9.342981056400998,8.577132955344595,9.12,9.12,9.17535376222587,8.957658780091581,9.320038995222122,9.644881715590085,8.261991452991452,9.030797008547008,8.91908970343621,9.080206949381964,9.674392105077725,9.43846932095202,5.26875,5.182499999999999,5.292011256787492,5.177003364121282,5.42921836579181,5.689900697968586,3.78,3.7500000000000013,3.855503613120205,3.830376838363828,3.8870440492231313,3.7772881403138876,6.927375,7.917750000000001,7.584231668255675,7.200018359499358,8.76175107749997,8.12018568040306,5.669375,5.6875,5.7960631607191235,5.640009707490538,6.099264465896272,6.030188607575737
2017-08-31,MONSOON,8.53,9.2,7.474777777777778,5.27,3.67,5.584999999999999,5.39,8.6425,8.667500000000006,8.601559713586735,8.766693739444372,8.562369370235858,8.500081066753092,9.228124999999999,9.074999999999998,9.185212257335522,8.960404533155158,9.222875645078089,9.27994281140119,7.874241452991454,8.261991452991452,8.341364933172837,8.662874588816742,9.743128703153916,9.655071833455349,5.325,5.237499999999999,5.283206754072495,5.202295192502478,5.064824560186725,5.285583004264663,3.8237499999999995,3.780000000000001,3.781302167872123,3.8807562823310784,3.5440999015035386,3.5824394834240048,6.350472222222222,7.2165,6.784539000953405,6.248485978232694,6.715501204119472,6.974351278570488,5.665,5.67375,5.633637896431474,5.642308156930109,5.44443425411647,5.479822394172218
2017-11-30,POMKH,8.48,9.34,6.948076923076923,5.15,3.4,6.1370000000000005,5.55,8.686250000000001,8.605000000000004,8.552935828152041,8.736014403273037,8.482320814231468,8.54522048450443,9.475624999999999,9.164999999999996,9.247127354401313,8.963353292809206,9.148212270446397,9.180806914854125,7.486491452991453,8.261991452991452,7.7840497291344715,8.216918512790365,5.097104971850767,5.9341741507383325,5.345000000000001,5.299999999999999,5.229924052443497,5.189073646196829,5.119966124611784,5.113755610390145,3.8425000000000002,3.7800000000000007,3.628781300723274,3.847175195751509,3.4239981532034585,3.3335284715518565,6.062694444444444,6.63825,6.525523400572044,6.163547742849174,6.398479644945884,6.309731852417796,5.7075,5.665,5.600182737858884,5.6446075438767975,5.5856559965618,5.5986936376879255
2018-02-28,POMRB,9.03,9.47,7.3980000000000015,5.35,4.1,6.147777777777778,5.81,8.692499999999999,8.680000000000003,8.743761496891224,8.886336546774391,8.520406002216179,8.467055390470936,9.6825,9.291249999999994,9.336276412640789,8.966490076806855,9.162292383706827,9.504301493357817,7.486491452991455,7.486491452991453,7.6296298374806835,8.004709112058837,9.540265682637454,9.084540375908324,5.3425,5.35,5.277954431466098,5.23237495935749,5.361339455507411,5.438679467656561,3.79125,3.8675000000000006,3.817268780433964,3.973309192674199,3.5059949039544485,3.529165934799088,6.062694444444445,6.062694444444445,6.3744251514543375,6.133859104693048,6.084160640332188,6.642694660871911,5.7540625,5.665,5.684109642715331,5.6469078692384285,5.814203420352123,5.794219578773286
2018-05-31,PREMON,8.73,10.63,8.125111111111114,5.59,4.1,6.381,6.25,8.72375,8.692500000000004,8.738256898134734,8.897138853140087,9.45768260620923,8.767017452648465,9.610833333333336,9.659999999999995,9.853765847584473,8.971332590454233,9.312528863801202,10.902698199586396,7.486491452991454,7.486491452991454,7.827822346932855,8.037628462441184,6.9899232722397935,7.64601918525703,5.329375,5.34,5.402772658879659,5.327825936784929,5.733797111560464,5.799489770045723,3.7649999999999997,3.8175,3.930361268260378,4.081303039095535,4.185644486226437,4.189020647631104,6.062694444444444,6.062694444444445,6.377055090872602,6.255247354299747,6.484665694399154,5.94207093944179,5.7625,5.75,5.910465785629198,5.649209134343811,5.953124377252308,5.951856383832855
2018-08-31,MONSOON,8.53,9.38,7.474777777777778,5.29,3.46,5.584999999999999,5.4225,,8.692500000000004,8.65495413888084,8.842230479087581,8.650913808040084,8.50403211041143,,9.704999999999995,9.664259508550685,8.974327108089888,9.409858245986458,9.352226981740117,,7.486491452991454,7.6866045192708246,7.892220861756897,8.102821302784307,7.833326138720226,,5.345,5.357663595327796,5.318455639417593,5.204761052613973,5.153588446038047,,3.765,3.742216760956227,4.013418682549257,3.719736241469004,3.645537744241673,,6.062694444444444,6.060233054523561,5.849415761704843,5.857648128634333,6.29014659764525,,5.758125,5.715279471377519,5.651511332911774,5.42379023186968,5.460437033807697
2018-11-30,POMKH,8.73,8.586666666666666,6.948076923076923,5.025,3.4,6.1370000000000005,5.585,,8.755000000000003,8.684972483328504,,8.535069092696407,8.503621680031893,,9.516666666666662,9.233222371797078,,9.416788386423159,9.269152151183464,,7.486491452991454,7.391193480793264,,6.016204967763908,6.531392809872741,,5.313750000000001,5.224598157196677,,5.1165767133944,5.138871997763677,,3.765,3.6053300565737363,,3.5225188688609843,3.3933128832980133,,6.062694444444444,6.090939832714136,,6.075298133599072,6.093118906963823,,5.766875,5.663167682826511,,5.582354021146577,5.592727094499536
