Date,Season,Bishungarh,Barhi,Barkagaon,Churchu,Keredari,Ichak,Hazaribag,Bishungarh_Trend,Bishungarh_SMA,Bishungarh_EWMA,Bishungarh_DES,Bishungarh_TES,Bishungarh_ARIMA,Barhi_Trend,Barhi_SMA,Barhi_EWMA,Barhi_DES,Barhi_TES,Barhi_ARIMA,Barkagaon_Trend,Barkagaon_SMA,Barkagaon_EWMA,Barkagaon_DES,Barkagaon_TES,Barkagaon_ARIMA,Churchu_Trend,Churchu_SMA,Churchu_EWMA,Churchu_DES,Churchu_TES,Churchu_ARIMA,Keredari_Trend,Keredari_SMA,Keredari_EWMA,Keredari_DES,Keredari_TES,Keredari_ARIMA,Ichak_Trend,Ichak_SMA,Ichak_EWMA,Ichak_DES,Ichak_TES,Ichak_ARIMA,Hazaribag_Trend,Hazaribag_SMA,Hazaribag_EWMA,Hazaribag_DES,Hazaribag_TES,Hazaribag_ARIMA
2004-11-30,POMKH,3.07,3.65,7.754285714285714,4.3,3.9609523809523814,6.2,4.85,3.2516666666666665,3.251666666666667,2.910808836517244,3.1249067008842184,3.073806111799855,3.0699999815689876,5.210000000000001,5.319999999999998,4.81781893882223,6.073949445737099,5.010885467146091,4.274035771296462,7.829494047619047,7.829494047619049,7.4795312613592975,7.591211344145748,7.7908850155614715,7.754285714285714,6.010416666666667,6.126458333333332,5.431032008995796,5.4270800110865665,5.463902672916591,5.303492797509647,4.557904761904762,4.557904761904762,4.041856807736367,4.324413634740597,4.045094137183776,3.960952091347862,7.05375,7.075000000000003,6.973892218287029,7.512107309205412,6.118821933062184,4.526993601698861,7.213750000000001,6.1825,6.026044892327482,5.88829163047577,5.7844723796412545,5.2985016824468945
2005-02-28,POMRB,4.17,4.95,8.580833333333333,5.0,5.497999999999999,5.5,6.55,3.2516666666666665,3.2516666666666674,3.4144853019103465,3.3702464558106495,4.197980296785169,4.169999984854647,5.47375,5.259999999999997,4.8706913632933375,6.11517897839696,5.768715178455716,5.745872656263426,7.829494047619048,7.829494047619049,7.9200520901489115,7.866957814706605,8.616794510338709,8.580833333333333,5.954999999999999,5.885833333333332,5.258619205397478,5.0861709380423425,6.312686409035818,5.768858514001541,4.557904761904762,4.557904761904762,4.62431408464182,4.567901299459949,5.579418451768322,5.49799964267985,6.56125,7.047500000000003,6.384335330972217,7.155504924082422,7.501311223789261,6.879296675808016,7.965,6.6000000000000005,6.235626935396489,5.908280593025372,7.4377325415800275,6.292646938847538
2005-05-31,PREMON,4.57,7.95,9.675,10.4,6.737666666666668,8.6,11.91,3.251666666666667,3.251666666666667,3.876691181146208,3.707842359464762,4.558231288792907,4.569999981195143,6.1000000000000005,5.159999999999997,6.102414817976003,6.156688387098178,7.460248100450504,8.055475891603525,7.829494047619049,7.8294940476190495,8.622031254089347,8.492078873821566,9.710336703733763,9.675,5.8374999999999995,6.134999999999998,7.315171523238487,6.998624490881597,8.524229690253563,8.65116909283343,4.557904761904762,4.557904761904762,5.46965511745176,5.114144112222881,6.8163798596650045,6.737666228779424,5.8,7.060000000000003,7.27060119858333,7.5199222529505425,8.598699208183847,8.00721708394161,8.5775,7.827500000000001,8.505376161237894,5.9840426745726045,9.268933794986744,8.688506456699976
2005-08-31,MONSOON,1.1966666666666663,6.6,5.307857142857143,3.4,2.035,3.95,9.1,3.251666666666667,3.251666666666667,2.8046813753543915,3.15610991182775,1.176646957474209,1.1966666530287242,6.6812499999999995,5.787499999999997,6.301448890785602,6.198479552650905,4.355599523178935,4.9944339033526965,7.829494047619047,7.829494047619049,7.296361609596465,7.588808792813288,5.3425836329822385,5.307857142857143,6.0125,5.774999999999998,5.7491029139430925,5.930578372403612,4.03478428065642,4.218095718697979,4.557904761904762,4.557904761904762,4.095793070471055,4.464034390006811,2.11089784187978,2.0349998677434513,5.8125,6.062500000000003,5.942360719149998,6.81244930375674,5.526657674487432,6.373375025079418,9.55875,8.102500000000001,8.743225696742737,6.029857091475146,5.6203029318685775,6.832770051202222
2005-11-30,POMKH,3.07,6.15,7.754285714285714,4.8,3.9609523809523814,4.1,8.65,3.2516666666666665,3.251666666666667,2.910808825212635,3.1114494096898153,3.0738065653779243,3.0699999834157903,7.157500000000001,6.412499999999998,6.240869334471362,6.24055439152369,5.3576001716035435,5.176639369864901,8.057619047619047,7.829494047619049,7.479531251472165,7.578651162943136,7.788416937393167,7.754285714285714,5.885416666666666,5.899999999999998,5.369461748365856,5.503619067136994,5.296186472308865,4.555044920535132,4.557904761904762,4.557904761904762,4.041856794663586,4.319697106304256,4.0340221000746554,3.9609521235263903,6.0171875,5.537500000000002,5.205416431489999,6.2233896066278005,5.46813700225767,4.971417069769703,9.7425,9.0525,8.705935418045643,6.070598952744373,7.82429848916772,6.379088167919927
2006-02-28,POMRB,4.17,7.1,8.580833333333333,5.9,5.497999999999999,7.7,10.6,3.2516666666666665,3.2516666666666674,3.414485295127581,3.355961730912005,4.197980648100839,4.169999986322355,6.9624999999999995,6.949999999999998,6.584521600682817,6.282914835374076,6.737647801132566,6.6787957806108,8.234761904761905,7.829494047619049,7.920052084216632,7.858514329285985,8.61437032087916,8.580833333333333,5.883333333333333,6.124999999999998,5.581677049019514,5.567299926266689,6.235603542483692,5.796415413387531,4.557904761904762,4.557904761904762,4.624314076798151,4.567732883316992,5.568073128486454,5.497999678412213,6.296875,6.087500000000002,6.203249858893999,6.497551883908677,6.580836516772879,6.469700081193122,8.746249999999998,10.065000000000001,9.463561250827386,6.131356482322021,10.298984645306941,8.508334961394013
2006-05-31,PREMON,4.57,9.61,11.5,8.483333333333334,6.737666666666668,8.0375,9.33,3.251666666666667,3.251666666666667,3.8766911770765486,3.6932911864026194,4.558231560901962,4.569999982973221,6.297499999999999,7.364999999999999,7.79471296040969,6.325562829669199,8.770464475132279,8.991914178193584,8.183779761904761,8.285744047619048,9.35203125052998,9.118449216169823,9.707954342639521,9.675,6.073333333333334,5.645833333333332,6.742339562745042,6.6721883710216,8.57977244782682,9.196638987620265,4.557904761904762,4.557904761904762,5.469655112745558,5.118040350916264,6.804807061671285,6.737666272568574,6.8168750000000005,5.946875000000002,6.936949915336399,6.81687417077914,8.2591003857658,8.137424926239392,7.420000000000001,9.420000000000002,9.41013675049643,6.178361137683257,12.684942698905063,12.065130123520298
2006-08-31,MONSOON,1.1966666666666663,3.38,4.9,5.3,2.035,6.75,3.71,3.251666666666667,3.251666666666667,2.8046813729125954,3.14232797918122,1.1766471682343438,1.196666654380128,5.7575,6.559999999999999,6.028827776245814,6.3685002881707495,5.766890121342093,6.049758830857491,8.183779761904761,8.183779761904761,7.571218750317987,8.016971522325363,5.441348724354668,5.714646034091392,6.003333333333334,6.120833333333333,6.165403737647025,6.372293414707286,3.8226266059021903,3.148465688306339,4.557904761904762,4.557904761904762,4.095793067647335,4.470585717372152,2.099141612501101,2.034999880969235,6.874375,6.646875000000002,6.8621699492018395,6.815187967072806,5.145565832300647,5.67760836979467,6.22375,8.072500000000002,7.130082050297858,6.16632900188689,6.238135134340493,5.294583346032951
2006-11-30,POMKH,3.07,4.05,7.754285714285714,4.42,3.9609523809523814,5.46,3.43,3.2516666666666665,3.251666666666667,2.910808823747557,3.0989032825271203,3.0738067286206885,3.0699999849249986,5.097499999999999,6.034999999999998,5.237296665747488,6.411729205826044,5.430623146510577,4.18748552025583,8.183779761904761,8.183779761904761,7.644445535905078,7.938364800396248,7.864077187762418,7.663375163643867,5.8516666666666675,6.025833333333332,5.467242242588215,5.730332810978182,5.370725289177691,5.3551827757518335,4.557904761904762,4.557904761904762,4.041856792969353,4.327981534880557,4.022124663004577,3.96095214926924,6.5446875,6.986875000000001,6.301301969521104,6.529694913471804,5.6792049150157915,4.7100275320821465,5.77625,6.767500000000002,5.650049230178714,6.1514736014232065,5.638436366277553,4.524394725757583
2007-02-28,POMRB,4.17,4.88,8.580833333333333,5.72,5.497999999999999,6.8,6.25,3.2516666666666665,3.2516666666666674,3.4144852942485344,3.3448880908595746,4.197980774539362,4.169999987532067,4.5825000000000005,5.479999999999999,5.094377999448493,6.455251561735502,6.182749415833427,5.961424987480963,8.183779761904763,8.183779761904761,8.019000654876379,8.143151935037746,8.689397728478488,8.58083333333291,5.27875,5.980833333333331,5.568345345552929,5.66756166263685,6.2484449370149795,5.755113837667819,4.557904761904762,4.557904761904762,4.624314075781612,4.57717884086604,5.556074891884626,5.497999707647816,6.1209375,6.761875000000001,6.500781181712663,6.573093120020107,7.005777960061341,6.781826374979523,5.52375,5.6800000000000015,5.890029538107228,6.166169930101072,6.697171668215088,6.521585659712994
2007-05-31,PREMON,4.57,6.55,11.5,7.45,6.737666666666668,6.3,10.1,3.251666666666667,3.251666666666667,3.8766911765491208,3.683859139656448,4.558231658834021,4.5699999844433625,4.55375,4.714999999999999,5.676626799669096,6.499069351398532,7.734414770746779,8.172061421090707,8.183779761904761,8.183779761904761,9.411400392925827,9.325120924955387,10.646638023063717,10.718009771605827,4.725,5.7224999999999975,6.321007207331758,6.306595335552332,8.566438262801409,8.666905460831424,4.557904761904762,4.557904761904762,5.4696551121356345,5.128266576213002,6.7927465629731225,6.737666308396102,5.734375,6.327500000000001,6.420468709027597,6.502882873372736,8.437404184089306,8.075865671000264,5.03125,5.872500000000002,7.574017722864337,6.2209243932909635,8.733970876900623,8.23980936733542
2007-08-31,MONSOON,1.1966666666666663,2.32,4.9,1.75,2.035,5.0975,0.92,3.251666666666667,3.251666666666667,2.8046813725961393,3.1346415605011244,1.176647244086924,1.1966666554889396,4.635000000000001,4.449999999999999,4.333976079801458,6.543184554471393,4.145995416558213,4.4325280492020065,8.183779761904761,8.183779761904761,7.606840235755496,8.15350861892322,5.225601444349378,5.249065883977828,4.5875,4.834999999999997,4.492604324399054,4.708747913707129,3.6708414989718,3.714306439146221,4.557904761904762,4.557904761904762,4.095793067281381,4.480764925753452,2.0870555463395783,2.034999891790343,5.416875,5.914375000000001,5.891281225416558,6.180273964600276,4.967243049557666,5.949513389431402,4.60625,5.1750000000000025,4.912410633718602,6.179426014047786,4.490314373340411,4.649981677169331
2007-11-30,POMKH,3.07,4.88,7.754285714285714,3.54,3.9609523809523814,4.02,2.28,3.2516666666666665,3.251666666666667,2.9108088235576837,3.0929228215614577,3.0738067873717654,3.0699999861817275,4.70625,4.657499999999999,4.552385647880874,6.587599219380364,3.9718057736415973,3.6298345977806505,8.183779761904761,8.183779761904761,7.665818427167583,8.01417382660332,7.864962904547527,7.715331652773463,4.57875,4.614999999999997,4.111562594639433,4.058344530987949,4.757679027708877,4.264676817641854,4.557904761904762,4.557904761904762,4.0418567927497815,4.337654056990373,4.010047854003965,3.9609521703315957,5.579375000000001,5.554375,5.142768735249934,5.669281400620314,5.226464271040497,4.8970925911781045,4.05,4.887500000000003,3.8594463802311614,6.152461557512278,3.4042584783176246,2.248029317746783
2008-02-29,POMRB,4.17,4.7,8.580833333333333,5.5,5.497999999999999,5.7,4.0,3.2516666666666665,3.2516666666666674,3.41448529413461,3.3405526387601543,4.197980820044591,4.169999988546139,4.76,4.612499999999999,4.6114313887285245,6.632315366902584,5.385313599730451,6.011265116558572,8.183779761904763,8.183779761904761,8.031824389633883,8.168331828153356,8.691672772755005,8.580833333333151,4.64125,4.559999999999997,4.66693755678366,4.310105024621906,5.599163359794216,5.6977833945032295,4.557904761904762,4.557904761904762,4.624314075649869,4.586097000471386,5.544040321908401,5.497999732010849,5.4171875,5.279375,5.365661241149961,5.59579852776885,6.369259139493458,6.758486304599488,3.8225000000000002,4.325000000000003,3.9156678281386967,6.143668623559092,4.968950555506015,5.388247894718291
2008-05-31,PREMON,4.57,7.3,11.5,7.6,6.737666666666668,8.7,7.9,3.251666666666667,3.251666666666667,3.876691176480766,3.6811014090236474,4.5582316940797725,4.569999985679389,4.6475,4.799999999999999,5.686858833237114,6.677335055600958,7.115394526850587,7.756672983314951,8.389494047619047,8.183779761904761,9.419094633780329,9.30631543610217,11.10528866934103,11.5,4.8549999999999995,4.5974999999999975,5.8401625340701955,5.426767247004604,7.975425783375084,8.386190344914441,4.861535714285715,4.557904761904762,5.469655112056588,5.136266751772126,6.780785337945159,6.737666338252414,4.7837499999999995,5.879375,6.6993967446899765,6.1967753144425375,7.714608413577835,7.552943021230298,4.0225,3.7750000000000026,5.509400696883218,6.175648571544657,6.762249541252011,8.327160786518327
2008-08-31,MONSOON,1.1966666666666663,2.0,4.9,2.1,2.035,1.4,1.3,3.251666666666667,3.251666666666667,2.804681372555126,3.133148414509122,1.1766472713862708,1.196666656414995,4.675,4.719999999999999,4.212115299942268,6.7226603114437085,3.9225701864373157,4.371972293336775,8.595208333333332,8.183779761904761,7.611456780268197,8.107202826844185,5.101237064750309,4.9,5.15,4.684999999999998,4.3440975204421175,4.299022770281548,3.180411320118794,2.7769832360070192,5.165166666666667,4.557904761904762,4.095793067233953,4.4876424512321575,2.0751969450250787,2.0349999008079447,4.3,4.954999999999999,4.579638046813986,5.144581605427145,4.825755229255546,5.689956342626978,4.43125,3.8700000000000023,3.8256404181299306,6.138487799251061,2.41206149116173,2.675395984983756
2008-11-30,POMKH,3.07,4.3,9.4,4.9,6.39,2.65,3.5,3.2516666666666665,3.251666666666667,2.9108088235330754,3.0924763791839367,3.07380680851628,3.0699999872446253,4.83375,4.574999999999999,4.247269179965361,6.768293241735896,3.7204740917469845,3.5796904155048406,8.595208333333334,8.595208333333332,8.326874068160919,8.499229822549827,7.8488719892188135,7.754285714285714,5.29,5.024999999999999,4.566458512265271,4.395965085003912,4.381325741225793,4.2874922950360315,5.165166666666667,5.165166666666667,5.013475840340371,4.944149611664083,3.9983193205266865,3.9609521878835814,4.0,4.612499999999999,3.807782828088391,4.515458184935159,4.423025332890871,4.63502620946609,4.7725,4.1750000000000025,3.695384250877958,6.124591614979893,2.4732063567585554,2.699792002275244
2009-02-28,POMRB,4.17,5.5,8.580833333333333,6.5,5.497999999999999,3.2,6.05,3.2516666666666665,3.2516666666666674,3.4144852941198454,3.341006087642511,4.197980836421925,4.169999989408373,5.525,4.7749999999999995,4.748361507979217,6.814235930152161,5.039009218627607,5.509786191207449,8.485833333333334,8.595208333333332,8.428457774229884,8.578671466748332,8.767494038199548,8.947659793373923,5.819999999999999,5.274999999999999,5.339875107359163,5.141518312446217,5.458496263505602,5.939965131803191,5.165166666666666,5.165166666666668,5.207285504204222,5.152013603395136,5.667040727481185,5.497999752625753,4.87375,3.987499999999999,3.5646696968530347,4.107135572819364,5.460354947213995,6.4387983611000985,5.7675,4.687500000000003,4.637230550526775,6.137421543021497,5.04173682582641,5.615886375593805
2009-05-31,PREMON,4.57,7.77,11.5,7.72,6.737666666666668,8.8,8.58,3.251666666666667,3.251666666666667,3.8766911764719074,3.6823283915326703,4.558231706764721,4.569999986733226,6.24625,4.892499999999999,5.95701690478753,6.860490483972829,7.10032870811292,7.900508010881699,8.376458333333334,8.595208333333332,9.65707466453793,9.632970931440461,11.420905536446844,11.500000000001707,6.322499999999999,5.304999999999998,6.291925064415498,6.319546892282967,7.9895886311406485,8.537462787465804,5.165166666666667,5.165166666666668,5.819437969189201,5.6496620050906134,6.903238909493438,6.737666363515482,6.366250000000001,4.012499999999999,5.658801818111821,4.982421022792945,6.509521982515293,7.837200069883702,6.89625,4.8575000000000035,6.214338330316066,6.176549329970158,7.757748487681786,8.8027623458288
2009-08-31,MONSOON,1.1966666666666663,7.06,4.025,6.22,2.035,8.29,8.58,3.251666666666667,3.251666666666667,2.804681372549811,3.1348268045039993,1.1766472812113067,1.196666657199966,6.428749999999999,6.157499999999999,6.398210142872518,6.907059007123056,4.047670022733511,4.204732389489092,8.376458333333332,8.376458333333332,7.404244798722758,8.06744870314357,5.121394390206218,4.9,6.22875,6.334999999999997,6.263155038649298,6.715249149033043,3.208940112525551,2.92840337256218,5.165166666666667,5.165166666666668,4.30566278151352,4.933574209913587,2.196793231149233,2.0349999084382335,7.536249999999999,5.734999999999999,6.711281090867093,5.652172690108686,3.863610435699507,4.4849943266189225,7.5525,6.677500000000003,7.16060299818964,6.215355715700655,3.2603255279449423,3.4165506753012225
2009-11-30,POMKH,3.07,5.01,9.4,4.8,6.39,7.7,5.25,3.2516666666666665,3.251666666666667,2.9108088235298863,3.0944259132295717,3.0738068161261918,3.069999988155442,6.6812499999999995,6.334999999999998,5.84292608572351,6.953943624960181,5.271573219842441,5.667396600341342,8.376458333333334,8.376458333333332,8.202546879233655,8.420742937049505,8.652941099503677,8.499795742472747,6.312499999999999,6.309999999999997,5.677893023189579,6.392722578054156,4.965215743079314,5.546321062043687,5.165166666666667,5.165166666666668,5.139397668908112,5.3179099889080135,4.119009478742667,4.147805220486439,8.19,6.9975,7.1067686545202555,6.11795757768298,4.922556079500255,4.0691038657835445,8.205,7.115000000000003,6.396361798913784,6.219091242068367,6.322989245314016,6.620206242811802
2010-02-28,POMRB,4.17,6.25,8.580833333333333,5.85,5.497999999999999,7.51,9.55,3.2516666666666665,3.2516666666666674,3.414485294117932,3.3431185463169153,4.197980842316127,4.1699999901504246,6.851249999999999,6.522499999999998,6.0057556514341055,7.001146497456517,6.3470625461589245,5.865185190226922,8.376458333333334,8.376458333333332,8.353861460873526,8.476654302480913,8.704819417434923,8.73801399484923,6.639999999999999,6.147499999999997,5.746735813913747,6.434261937168509,5.949557559182989,5.898662761241538,5.165166666666666,5.165166666666668,5.282838601344867,5.451612387763501,5.786038843970924,5.497999770295697,8.253749999999998,8.075,7.268061192712153,6.487072681924006,6.806954842295268,5.5203250697257555,8.7,7.990000000000003,7.65781707934827,6.267671166024111,7.911607300273829,6.948701963874882
2010-05-31,PREMON,4.57,9.04,11.5,9.04,6.737666666666668,9.72,10.3,3.251666666666667,3.251666666666667,3.8766911764707594,3.6845163431293586,4.558231711330032,4.569999987642476,7.14375,6.839999999999999,7.219453390860463,7.048669791659177,8.247125754171332,8.25528384762224,8.376458333333334,8.376458333333332,9.612316876524115,9.516769724780117,11.486320790147515,11.500000000000732,7.1049999999999995,6.477499999999997,7.0640414883482485,7.715832545477765,8.325766475592935,8.348576838179307,5.165166666666667,5.165166666666668,5.864769827473587,5.874550448978794,7.020560797146631,6.737666385169572,8.254999999999999,8.305,8.248836715627291,7.3079024086685855,8.407758349282508,8.0694778438184,9.846250000000001,8.420000000000003,8.714690247608962,6.32367909670092,10.921683528262328,10.591868760885413
2010-08-31,MONSOON,1.1966666666666663,7.15,4.025,7.52,2.035,7.88,10.82,3.251666666666667,3.251666666666667,2.8046813725491218,3.136923576161642,1.1766472847473368,1.196666657873762,7.7262499999999985,6.8625,7.1916720345162775,7.09651566216033,5.230068057518069,5.19391758659884,8.591354166666665,8.376458333333332,7.377390125914469,7.953336507936192,4.625285804108196,4.399926821832824,7.54125,6.802499999999998,7.246424893008949,8.174079360834583,3.6786583473321857,4.335404949733811,5.165166666666667,5.165166666666668,4.332861896484152,5.091990182102244,2.3122021274384803,2.0349999149784908,8.446250000000001,8.2025,8.101302029376374,7.619106617489967,5.579748253930435,5.5136722083453495,11.013750000000002,8.980000000000004,9.556814148565376,6.384653724323519,5.750414782036655,6.235622943305552
2010-11-30,POMKH,3.07,7.26,9.4,7.22,6.39,8.12,12.18,3.2516666666666665,3.251666666666667,2.910808823529473,3.0963548907016136,3.073806818864999,3.069999988944718,8.1975,7.425000000000001,7.219003220709766,7.144686307304191,6.138309585228277,5.755746813919219,8.83125,8.376458333333332,8.186434075548682,8.315404397209022,9.056254513927355,9.31642955279597,7.5115625,7.407499999999998,7.235854935805369,8.334207548545162,5.547633362020374,5.438447713283546,5.091708333333333,5.165166666666668,5.155717137890491,5.4143654201366935,4.232529250163375,4.307965202232195,8.913749999999999,8.3075,8.108781217625824,7.934877794157258,6.242913671355387,5.051592003077152,11.6525,10.712500000000004,10.606088489139225,6.459320546771785,8.696368532215818,7.126717797584067
2011-02-28,POMRB,4.17,8.66,10.3,6.92,5.497999999999999,8.62,11.96,3.2516666666666665,3.2516666666666674,3.414485294117684,3.3448399851936226,4.197980844437452,4.169999990795738,8.31,8.0275,7.79540193242586,7.193183937261348,7.61350972592667,6.946992720263028,8.746875000000001,8.806249999999999,9.031860445329208,8.963650127107067,8.67329154218683,8.580833333332944,6.708125,7.674999999999997,7.109512961483221,8.232047137507509,6.781401832211001,6.282046094763635,5.087625000000001,5.165166666666668,5.292630282734295,5.4933392176469855,5.89695525580734,5.4979997856096725,8.92625,8.584999999999999,8.313268730575494,8.312055602637516,7.959711007531598,6.044897139307056,11.1525,11.315000000000005,11.147653093483536,6.531078110885267,12.411439393255757,11.15197501470706
2011-05-31,PREMON,4.57,10.4,11.7,7.7325,6.15,12.35,13.0,3.251666666666667,3.251666666666667,3.8766911764706107,3.6860012108389646,4.55823171297309,4.569999988435045,8.17625,8.3675,8.837241159455516,7.2420107730625745,9.844016399398667,9.484231619065929,8.539583333333333,8.85625,10.099116267197523,10.029426541347272,11.61597749754168,11.883198850509705,5.709375,7.348124999999998,7.358707776889932,8.364275696787152,9.189937128511527,8.827312502807668,4.857694444444444,5.01825,5.635578169640577,5.719756371730283,7.128960013266367,6.737666403936481,8.342500000000001,9.2425,9.927961238345297,9.482117686098398,9.552555460965936,8.490045547389379,9.39875,11.990000000000006,11.888591856090121,6.613099756281137,14.446246972252773,11.763506505041246
2011-08-31,MONSOON,1.1966666666666663,6.69,3.15,2.4,2.59,5.35,4.12,3.251666666666667,3.251666666666667,2.804681372549033,3.1381486754526033,1.1766472860199553,1.1966666584584054,8.12375,8.2525,7.97834469567331,7.291169025568672,6.758506275926802,6.229109483171922,8.290104166666667,8.6375,7.319469760318514,8.108094184477482,4.471849351531706,4.069579604520606,5.098125,6.0681249999999975,5.375224666133959,6.381158067111039,4.248054436498156,4.311220012517799,4.371138888888889,5.157,4.417346901784346,5.0471620677697135,2.3853586929101396,2.034999920646723,8.0975,8.61,8.096776743007178,8.927121503822786,7.001015653810422,6.141943398225102,7.867500000000001,10.315000000000005,8.781155113654073,6.601775402379266,8.890176571190047,7.856604295660805
2011-11-30,POMKH,3.07,6.65,8.616666666666665,4.35,3.9955555555555553,5.98,4.85,3.2516666666666665,3.251666666666667,2.9108088235294196,3.0973222483481355,3.073806819850697,3.069999989635314,8.185,8.1,7.447006817403986,7.340660960413572,7.092164448924376,6.0132811223569576,7.947916666666666,8.441666666666666,7.838348522857775,8.16598098161363,9.314041221243128,9.204964230230363,4.7628125,5.350624999999997,4.965134799680375,5.438036668955557,5.344771812604695,4.989315441475292,4.298472222222222,4.558388888888889,4.24863036329283,4.758558437469945,4.334015862124482,4.446770743082597,7.6690625,8.075000000000001,7.2500660458043065,8.538987688713327,6.928653255217869,5.875037680748518,6.960312500000001,8.482500000000005,7.208693068192444,6.598162396163453,7.244177129778921,5.640383452144178
2012-02-29,POMRB,4.17,8.85,9.0875,4.9,4.0,8.8,7.04,3.2395833333333335,3.2516666666666674,3.414485294117652,3.345556470668117,4.197980845200917,4.169999991362042,8.241875,8.1475,8.00820409044239,7.390488852374925,8.11546974795991,7.1388616816705746,7.999583333333333,8.138541666666665,8.338009113714666,8.396109878009359,9.48314423237837,9.388754612356454,4.914687499999999,4.8456249999999965,4.939080879808225,4.925708835910547,6.21651274782708,6.065630399654661,4.3803472222222215,4.183888888888889,4.149178217975698,4.503170606146321,5.8626340698698485,5.497999799009424,7.262812500000001,8.120000000000003,7.870039627482584,8.800519287863622,8.11943960443434,6.728369757931145,6.755416666666666,7.252500000000005,7.141215840915466,6.61743405118336,8.2162321954151,7.109462595427632
2012-05-31,PREMON,4.57,10.7,10.175,7.07,7.066666666666666,8.7425,10.6625,3.225,3.251666666666667,3.8766911764705916,3.6864751620724956,4.558231713564426,4.56999998913208,8.379999999999999,8.222500000000002,9.084922454265435,7.44065498037821,10.255831787146558,9.858601976732384,8.227291666666666,7.7572916666666645,9.0728054682288,8.981060968624782,11.582191773522911,11.50823461935815,5.105625,4.679999999999996,5.791448527884935,5.395893787283488,8.427536655931567,8.014219110110156,4.210694444444444,4.413055555555555,5.316173597452085,5.032719485351555,7.009302680162444,6.70093627720944,7.234999999999999,7.218125000000002,8.21902377648955,9.002190265892999,9.716057576423378,9.51692435224875,6.982916666666666,6.668125000000005,8.54972950454928,6.67435205342699,9.912798390943045,9.730778823641703
2012-08-31,MONSOON,1.1,6.845,5.088333333333334,4.2775,2.328333333333333,5.7075000000000005,4.818333333333333,3.28875,3.2275,2.766014705882355,3.1144918513021063,1.1766472864779702,1.1966666589704682,8.43,8.261250000000002,8.18895347255926,7.491161615468655,7.138011250402568,6.622210594147479,8.364270833333334,8.241874999999999,7.479016614270613,7.819541912262598,3.683054903800379,3.204109153880092,4.711875,5.1493749999999965,5.185869116730961,4.817304631540049,3.499214085561767,3.1056069923027434,4.159375,4.347638888888889,4.121037491804584,4.386563936288146,2.314991006217779,2.0696883478081416,6.7875,7.307500000000003,7.21441426589373,8.484273547612714,6.462546308094523,5.89830745124293,7.030625,6.842708333333339,7.057171036062901,6.669812416848328,5.381518349337014,4.466830347225674
2012-11-30,POMKH,3.05,7.6,8.5,4.0,2.9,5.4,5.971666666666668,3.3550000000000004,3.2225,2.879608823529413,3.0709900711377514,3.0520126331649955,3.0422615871281087,8.32375,8.498750000000003,7.953372083535556,7.542011089083705,7.406795986453082,6.358466273053231,8.706458333333334,8.212708333333332,7.887409968562368,7.908141433328727,8.961548037586885,9.300795660420679,4.365625,5.061874999999997,4.711521470038576,4.286455855670359,4.952421213082854,4.920392474279293,4.130416666666667,4.0737499999999995,3.6326224950827504,3.940854271141566,4.247623747855074,4.418569044111858,6.2196875,7.162500000000002,6.488648559536238,7.9399122291665,6.5569684647798905,5.879370231328713,6.9678125,7.123125000000005,6.622969288304407,6.6773463317239985,5.698809152763382,4.589167428624824
2013-02-28,POMRB,4.7,8.3,10.3,2.1,4.6850000000000005,5.8,6.3,3.3956250000000003,3.355,3.6077652941176477,3.4604823935920703,4.176591170655034,4.136941942418974,8.498124999999998,8.361250000000004,8.092023250121333,7.593205728145613,8.613698713495012,7.921151160681258,9.203541666666668,8.515833333333331,8.852445981137421,8.617816022553141,9.28360703906617,9.506221235837042,4.4209375,4.361874999999998,3.666912882023146,3.2513271517039484,5.829910662465012,5.433236678026431,4.048541666666667,4.244999999999999,4.05357349704965,3.9809229004809175,5.71427843692222,5.409879503057187,6.0384375,6.412500000000002,6.213189135721743,7.5377943802391965,7.708976969921114,7.270398630399043,6.720208333333335,6.938125000000005,6.493781572982645,6.688244870128121,7.915497830691561,7.465983414505184
2013-05-31,PREMON,4.57,10.4,11.7,7.1,6.15,7.2,10.9,3.4581250000000003,3.3550000000000004,3.992659176470589,3.797637212127975,4.661156760044724,4.734384275128942,8.8675,8.286250000000003,9.015213950072798,7.644747881715845,10.451162271880037,9.928864883275702,9.44125,8.897083333333331,9.991467588682452,9.753264183334982,10.979352155560965,10.982902979320796,4.42875,4.369374999999998,5.040147729213887,4.351239976759072,7.713348839974043,7.34919529324591,4.055833333333333,4.015833333333332,4.892144098229791,4.400211337104646,6.89861084189234,6.722450479133238,6.0125,6.026875000000002,6.607913481433046,7.487022956319342,8.823552961407833,9.26401028290583,6.070208333333334,6.997500000000004,8.256268943789587,6.747059787774454,9.40707052749068,9.358764474059399
