Date,Season,Jalna,Partur,Mantha,Ghansavangi,Bhokardan,Ambad,Badnapur,Jafferabad,Jalna_Trend,Jalna_SMA,Jalna_EWMA,Jalna_DES,Jalna_TES,Jalna_ARIMA,Partur_Trend,Partur_SMA,Partur_EWMA,Partur_DES,Partur_TES,Partur_ARIMA,Mantha_Trend,Mantha_SMA,Mantha_EWMA,Mantha_DES,Mantha_TES,Mantha_ARIMA,Ghansavangi_Trend,Ghansavangi_SMA,Ghansavangi_EWMA,Ghansavangi_DES,Ghansavangi_TES,Ghansavangi_ARIMA,Bhokardan_Trend,Bhokardan_SMA,Bhokardan_EWMA,Bhokardan_DES,Bhokardan_TES,Bhokardan_ARIMA,Ambad_Trend,Ambad_SMA,Ambad_EWMA,Ambad_DES,Ambad_TES,Ambad_ARIMA,Badnapur_Trend,Badnapur_SMA,Badnapur_EWMA,Badnapur_DES,Badnapur_TES,Badnapur_ARIMA,Jafferabad_Trend,Jafferabad_SMA,Jafferabad_EWMA,Jafferabad_DES,Jafferabad_TES,Jafferabad_ARIMA
1998-08-31,MONSOON,3.04,3.775,3.0,5.549999999999999,4.316666666666666,5.316666666666666,8.8,4.95,5.009249999999999,6.750624999999998,6.21402781696,7.107757387006587,5.522837357841918,8.672579301189051,5.121875,7.556249999999997,6.6538224068608,6.854883680445232,6.30371390987292,8.668747975490104,4.399687500000001,4.375000000000002,4.457966555136,4.757344039566546,2.8163561755294424,5.3390383791352445,6.019999999999999,7.537000000000001,7.182570032639998,7.596358575982482,6.134959132324647,8.106712935496082,6.550729166666667,8.405416666666667,7.787075426986668,6.95125090137154,7.157871572617446,9.795053814904914,5.135416666666666,6.845833333333333,6.783291565738665,6.8673380158379205,7.372250894686518,8.328521392484557,8.838750000000001,10.254999999999999,10.40231905792,10.718250508487667,9.812788584455475,11.982637054696152,7.418333333333334,8.203333333333333,8.120651142144,6.9543353848295055,6.513140360610096,6.871574235914581
1998-11-30,POMKH,2.406,1.905,3.4425000000000003,3.56,3.99,1.9333333333333336,5.06,4.933333333333334,4.6589375,5.272124999999997,4.690816690176,6.536206474809061,3.7218059278958413,3.5440085937621033,4.2437499999999995,5.832499999999997,4.754293444116479,6.375683056279932,4.4589557331163805,4.53960982074023,4.288749999999999,4.285625000000001,4.0517799330816,4.082203814300956,3.756292680300957,3.7325590826322372,5.532,6.412000000000002,5.733542019583999,6.994634969996779,6.333601517002391,4.29557712475285,6.008541666666666,6.834166666666668,6.268245256192,4.947805686817893,7.285671869379956,6.189258390063589,4.075,5.6658333333333335,4.843308272776532,5.52160336514755,4.306006592092643,3.6246565138177878,8.6175,8.92,8.265391434752,9.888978401735699,8.089910679254494,10.618426826759695,7.133749999999999,7.403333333333334,6.845724018619734,5.162368302936881,7.276107157979391,6.197699961433841
1999-02-28,POMRB,4.522,4.115,4.2625,4.544,5.72,3.056666666666666,7.75,7.0200000000000005,5.052958333333334,4.746374999999997,4.6232900141056,6.174781819495022,4.871607651546833,5.534072192254621,4.208541666666667,4.411249999999996,4.498576066469887,6.080926632543903,4.920545604642183,4.8761182125119,4.148125,4.513750000000001,4.13606795984896,3.951744682179766,5.052754959486809,4.363208185024354,5.66975,5.628000000000002,5.257725211750399,6.616640440600431,7.263195266681091,6.162409539219989,6.132083333333333,6.267291666666667,6.0489471537152,4.51119778072245,8.638723853327905,6.751952494138047,3.5835416666666666,4.6049999999999995,4.128651630332586,4.828890098893283,4.368200040712911,4.147717608231733,8.665000000000001,8.7575,8.0592348608512,9.542312192688762,10.118426507813176,9.201052736948217,6.759166666666667,7.433333333333335,6.915434411171841,5.62130320629855,7.817298306422049,6.898837932243946
1999-05-31,PREMON,8.318000000000001,6.509999999999999,5.55,8.09,8.9725,3.8733333333333335,12.3,10.433333333333334,5.668666666666668,4.571499999999998,6.101174008463361,6.154073829154561,7.534425315488285,7.977445461704711,4.532708333333333,4.076249999999996,5.303145639881932,5.97990579153044,7.0494301521546925,6.522956242966698,4.148437500000001,4.063750000000001,4.701640775909376,4.434345611109953,8.393684498147346,7.139239258815443,5.94425,5.436000000000003,6.39063512705024,6.8443935747967775,9.24125796611837,8.101269319459874,6.641625,5.749791666666668,7.21836829222912,6.0189123430652876,11.752247671339648,10.727842642909117,3.6925,3.545,4.026524311532885,4.5341104799214,5.514877978281782,5.917713210966076,9.065,8.4775,9.755540916510721,9.862549226375542,11.395247721765834,12.007733651737412,6.694583333333334,6.834166666666668,8.322593980036437,8.761992839432848,12.054528887874627,13.002875458904077
1999-08-31,MONSOON,6.8916666666666675,4.833333333333333,3.675,7.42,7.375,5.625,10.3,4.35,6.123708333333333,5.534416666666665,6.417371071744684,6.031341935205367,3.6543847607133655,6.530835473013722,4.860625,4.34083333333333,5.115220717262493,5.7670385549298775,3.0846860085481542,6.295648811956262,4.045624999999999,4.232500000000001,4.290984465545626,4.043094708546249,2.4085118164121937,4.10702460102198,6.05825,5.903500000000003,6.802381076230144,6.9400973300351385,6.134959132324809,7.55144117350513,7.146875,6.514375000000001,7.281020975337472,6.569512619851748,6.620681508815425,7.098186241911597,3.8645833333333335,3.6220833333333333,4.665914586919731,4.77256651784613,3.12665939152725,4.511525975231724,9.39625,8.8525,9.973324549906433,9.86589419642526,8.161242377463973,9.373674650509352,6.7316666666666665,6.684166666666669,6.733556388021863,6.563464123073297,4.7020818595814715,5.697714573955917
1999-11-30,POMKH,3.4799999999999995,3.44,2.77,3.886,5.008,2.4966666666666666,6.76,5.016666666666667,6.466000000000001,5.802916666666666,5.24242264304681,5.64666498458499,5.029816946047948,5.489215031776453,5.020416666666666,4.72458333333333,4.4451324303574955,5.466761632811517,3.4550228778701,4.308726966916566,4.101875,4.064375000000001,3.6825906793273755,3.404758698143084,3.482112318575719,3.8047354889447464,6.27775,5.985000000000003,5.635828645738087,6.4646112730484635,6.333601517002556,6.190527998817978,7.632479166666667,6.768875000000001,6.371812585202482,5.846203692743252,6.9100070235196736,6.640245347524726,4.213333333333334,3.7629166666666665,3.7982154188185056,4.1361558364159725,2.4620277641347386,3.2847122580289687,9.5525,9.277499999999998,8.68799472994386,9.38805883255526,7.383618947038209,7.271679792187527,6.997916666666666,6.705000000000002,6.046800499479784,5.432530535760704,5.813882035989691,4.991556025081614
2000-02-29,POMRB,7.088333333333334,5.203333333333333,4.1125,5.130000000000001,8.744,3.87,8.7,7.2333333333333325,6.338541666666668,6.4445,5.980786919161419,5.5865699890140155,6.0496690217376,5.940740401326778,5.011874999999999,4.996666666666663,4.74841279154783,5.314262227154947,5.23143683869957,5.50353156176495,4.1690625,4.026875000000001,3.8545544075964253,3.5125079175110008,4.729406871445901,4.153387041592515,6.408375,6.1315000000000035,5.433497187442853,6.2413406813216215,7.263195266681256,5.5612468881504125,7.614770833333333,7.5248750000000015,7.320687551121489,7.196762376114486,8.324734324834946,6.869726117931965,3.816666666666667,3.96625,3.8269292512911033,4.026803846276147,3.962518832042708,4.153126463936023,9.615,9.514999999999997,8.692796837966316,9.241264472546419,10.133862422313983,8.789802757858508,7.610416666666666,6.7583333333333355,6.521413633021203,6.291814367930275,6.800255954742088,6.810987539228655
2000-05-31,PREMON,8.49,6.6999999999999975,6.15,9.26,9.833333333333334,5.85,12.6,12.35,6.387083333333334,6.4875,6.984472151496852,5.657674275942473,9.483413859704655,9.56114371724852,5.04125,5.044166666666662,5.529047674928697,5.285565594837958,7.762931324499578,7.0867712159334495,4.344687500000001,4.176875000000002,4.7727326445578555,4.511928100748328,8.09173412824822,6.630595121072671,6.537,6.424000000000004,6.964098312465712,6.6996589809654,9.241257966118537,8.588336653126072,7.7915833333333335,7.740083333333335,8.325745864006226,8.92521186831717,11.589272611870458,11.38963957794495,3.215,4.460416666666666,4.636157550774662,4.4599969365620575,5.71840650642603,5.787991532414105,9.6825,9.589999999999996,10.25567810277979,9.644830684462331,11.690990769896075,11.391941391547128,8.363333333333333,7.237500000000002,8.852848179812723,11.15189144389409,11.391884038318537,12.486424136687992
2000-08-31,MONSOON,5.7,4.574999999999998,3.6125,7.295,6.3725000000000005,0.475,10.5,7.333333333333332,6.6260416666666675,6.189583333333333,6.470683290898111,5.508501152223395,4.616586282690422,6.7196707578148756,5.221249999999999,4.979583333333329,5.147428604957217,5.110006961387342,3.5270843233458984,5.986594728110015,4.5828125,4.161250000000002,4.308639586734714,4.202945282497425,2.217896275821504,4.144702513661706,7.031249999999999,6.392750000000003,7.096458987479427,6.794581400666379,6.134959132324977,7.345167196442282,8.116333333333333,7.489458333333335,7.544447518403736,8.386111713609683,6.503664690473808,7.4979537260499285,3.4233333333333333,3.1729166666666666,2.9716945304647973,3.3837068191455133,4.850786694486478,6.1228371190621225,10.34375,9.639999999999997,10.353406861667874,9.706136385037418,8.45826222832518,10.29555743154956,9.295416666666666,7.983333333333334,8.245042241220967,10.499188432226447,4.782382087459962,5.963389622447353
2000-11-30,POMKH,5.0600000000000005,3.9333333333333336,4.237500000000002,5.040000000000001,7.425,2.833333333333333,7.1,8.056666666666667,6.954583333333334,6.584583333333334,5.906409974538867,5.3231700126910795,4.795944816710884,4.304141526458936,5.474583333333333,5.102916666666662,4.661790496307664,4.9010403534414175,3.5345369008692265,3.934197929461275,4.893750000000001,4.528125000000002,4.280183752040829,4.223846648689988,3.3073110869752425,3.513717103844893,7.508333333333334,6.681250000000003,6.273875392487657,6.5210107066615,6.333601517002724,4.361393806800481,8.257473958333334,8.093708333333334,7.496668511042241,8.304539097500923,6.751830587355145,5.775395515479588,3.8670833333333334,3.257083333333333,2.916350051612212,3.2080418179512034,0.15685343820459607,-0.2990412815266675,11.0,9.724999999999998,9.052044117000724,9.297072664247336,7.651539288596566,8.275106939017101,9.951249999999998,8.743333333333334,8.169692011399246,9.950188728386323,6.730372131484886,6.389423070913194
2001-02-28,POMRB,7.42,6.150000000000001,4.55,7.93,8.925,5.2,13.65,11.65,7.316666666666666,6.6674999999999995,6.511845984723321,5.350270096669516,6.823065894345096,7.10998529842205,5.762708333333334,5.339583333333329,5.2570742977846,4.869922340214099,5.525253337922963,5.678199396459528,5.0515625,4.637500000000002,4.388110251224497,4.372906117536352,4.757327799950223,4.5160582257918,7.626979166666666,7.381250000000003,6.936325235492594,6.7373204612859885,7.263195266681426,5.835693875083882,8.579427083333334,8.138958333333335,8.068001106625346,8.912125504377874,8.283550539237075,8.254344176109722,4.609791666666666,3.5895833333333327,3.829810030967327,3.6929636785927085,3.05837714579914,4.265935319744996,11.075,10.962499999999999,10.891226470200436,9.835325921815977,10.423401872464513,9.339044745924602,9.999583333333334,9.8475,9.561815206839547,11.894404808471926,8.3284019981586,8.598675854347489
2001-05-31,PREMON,10.786666666666667,7.78,8.2,10.276666666666666,10.781458333333333,8.07,12.9,13.18,7.236166666666666,7.241666666666665,8.221774257500659,5.667621878608883,10.01151166380687,9.534392905874647,5.671666666666668,5.60958333333333,6.26624457867076,4.9683439070491255,8.394835979574175,7.482334261090756,4.7943750000000005,5.150000000000002,5.912866150734699,6.14609248214888,8.170212623482492,6.602004237982732,7.807041666666667,7.63541666666667,8.272461807962223,7.3038083083488035,9.241257966118711,9.575503829424205,8.692864583333334,8.375989583333334,9.153383997308541,10.312724033388076,11.558054022183232,11.06765587110991,5.145416666666667,4.144583333333333,5.525886018580396,4.791270199578324,6.044630358205728,6.635556661908379,11.418750000000001,11.037499999999998,11.694735882120263,10.195584070151586,13.378358746084366,11.740924120590178,9.60875,10.055,11.009089124103728,14.162874444736142,13.75203977292541,14.557074137812656
2001-08-31,MONSOON,6.299999999999999,5.8000000000000025,2.825,7.2275,8.0,4.196666666666666,10.8,6.89,6.931166666666666,7.391666666666665,7.453064554500394,5.612717813525285,6.126795540096413,7.854433927596613,5.280833333333334,5.915833333333331,6.0797467472024564,4.925534452089691,4.391041808252316,6.237629525821077,4.6425,4.953125000000002,4.677719690440819,5.13762586111118,2.539735179273746,4.567185039335289,7.948041666666666,7.618541666666669,7.854477084777334,7.321320909471397,6.134959132325153,7.884755125305407,8.785989583333333,8.782864583333334,8.692030398385125,9.852839321578697,6.517119849680615,7.58138538417794,5.146666666666667,5.074999999999999,4.994198277814904,4.590402649873551,5.574835548967602,5.969247470466223,11.4625,11.112499999999997,11.336841529272156,10.219708796340996,9.729511987765603,10.581571014264139,9.022083333333335,9.944166666666668,9.361453474462238,10.74152126942466,6.701791652579587,7.767156651038241
2001-11-30,POMKH,3.8160000000000003,1.98,2.9675,6.547999999999999,6.704999999999999,3.3966666666666665,9.55,5.373333333333334,6.599333333333332,7.080666666666664,5.998238732700237,5.360962749409042,5.800701922654064,4.801268392809992,5.112916666666667,5.4274999999999975,4.4398480483214735,4.609366329146005,4.585465614702343,4.63967155898118,4.503125,4.635625000000002,3.993631814264491,4.367305375504373,3.4922155630100704,3.4946435625476786,7.965958333333333,7.99554166666667,7.3318862508664004,7.227388130610793,6.3336015170029,4.968622808847911,9.158932291666666,8.602864583333334,7.897218239031075,8.660859025161129,6.839257233605876,6.7934165102519914,4.985416666666666,5.215833333333333,4.355185633355609,4.236224353985161,3.4589303160314246,3.0099697633100306,11.4125,11.724999999999996,10.622104917563295,10.070679224894949,8.631478649604986,8.64123574642401,8.817083333333334,9.273333333333335,7.766205418010676,7.295429324418372,7.9692170596426495,6.829975288481429
2002-02-28,POMRB,6.2239999999999975,4.976666666666667,4.605,7.55,10.39,4.6466666666666665,11.55,9.64,6.138249999999999,6.781666666666663,6.088543239620142,5.324213915837869,6.579056183176709,6.449530661187139,4.7250000000000005,5.134166666666664,4.65457549565955,4.530108160381896,5.020380328983904,4.6753563979176835,4.3475,4.649375000000002,4.238179088558695,4.45886836339205,4.762641971567822,4.196993276494936,7.8779375,7.900541666666669,7.41913175051984,7.302231713556123,7.263195266681604,6.966421701724722,9.33625,8.969114583333333,8.894330943418645,9.514449486538863,8.3345415561057,8.119961085107821,4.939583333333333,5.0775,4.471778046680033,4.301243109501333,4.81647508025719,4.85856391994551,11.2875,11.199999999999998,10.993262950537977,10.214319821549351,11.84426175499828,12.426669264202596,9.052083333333336,8.770833333333336,8.515723250806406,8.019278244912236,8.437502413567739,8.255707682327778
2002-05-31,PREMON,9.328,7.61,7.029999999999999,10.8,12.3,7.333333333333332,14.6,13.55,6.078749999999999,6.416999999999996,7.384325943772085,5.555678078410277,9.238848199966869,9.04988434282865,4.598333333333334,5.091666666666663,5.83674529739573,4.654883972567364,7.5437908631525294,6.852714587647798,4.4796875,4.356875000000001,5.354907453135217,5.607078612174071,8.181659907748651,6.939778960850942,7.48725,8.031375000000002,8.771479050311903,7.887127168910024,9.241257966118889,9.459739271798645,9.335625,9.348749999999999,10.256598566051188,11.214818425381065,11.674067994607077,11.558585166524125,5.200833333333333,4.893333333333333,5.616400161341353,5.045054946132434,6.545675849417257,6.6162340532498884,10.537500000000001,11.624999999999998,12.435957770322787,10.751807141386848,13.743194588215786,11.964185574638652,9.569166666666668,8.863333333333335,10.529433950483845,11.720249653714474,13.25075434995506,12.970331336734464
2002-08-31,MONSOON,4.069999999999999,2.8666666666666667,2.75,6.0,7.9,4.566666666666666,8.1,8.4,6.369999999999999,5.859499999999997,6.058595566263251,5.350176514508486,4.973184736996167,6.735433716172789,4.930624999999999,4.358333333333329,4.648713845104105,4.432744562816562,3.892686020783815,6.037229124030716,4.516458333333333,4.338125000000002,4.3129444718811305,4.6305296290677225,2.405347131441315,3.889599951967984,7.2455,7.724500000000003,7.662887430187142,7.6406687282379275,6.1349591323253305,7.737443740066746,9.069375,9.323749999999999,9.313959139630713,10.206112741112054,6.697992799298019,8.253043527014189,5.8225,4.985833333333333,5.196506763471478,4.871828499391538,4.943895089670244,5.004105246632898,9.887500000000001,10.95,10.701574662193671,10.33059816257199,10.494808369547385,10.855440357419084,9.867500000000001,9.240833333333335,9.677660370290308,10.468135738373842,6.451471346451878,7.099567671569302
2002-11-30,POMKH,5.57,3.9,4.1,4.65,6.8000000000000025,5.116666666666666,6.25,8.0,6.52325,6.297999999999997,5.863157339757951,5.281108961877315,4.049356883192647,3.3363063799272608,5.226041666666667,4.8383333333333285,4.349228307062463,4.299269488619168,2.826120538918768,2.3525118239226708,4.136041666666666,4.621250000000002,4.227766683128678,4.428903663276312,3.3651582490949874,3.3619797971023884,7.2059999999999995,7.250000000000003,6.457732458112286,7.204813886865667,6.333601517003075,4.002121940276984,8.75625,9.3475,8.308375483778429,8.727499333367787,7.0083061137365315,6.720191268770164,6.2124999999999995,5.4158333333333335,5.164570724749553,4.887724770429637,3.546145529065434,3.3528564608859046,9.337499999999999,10.125,8.920944797316203,9.717763524594275,8.357416349595894,10.040483782021782,9.99625,9.8975,9.006596222174185,9.085357815370337,8.225939542977049,7.101497467581332
2003-02-28,POMRB,6.8,5.715,3.766666666666667,7.5139999999999985,8.165,7.899999999999999,9.65,9.4,6.867000000000001,6.441999999999998,6.237894403854771,5.322938561822112,6.77427911956609,7.433561274745605,5.767708333333332,5.022916666666662,4.895536984237477,4.309891894561063,5.166438749202514,5.794183602367075,4.186916666666667,4.411666666666668,4.043326676543874,4.134052070462433,4.791061725159913,4.5727252091667845,7.376499999999999,7.241000000000002,6.880239474867371,7.271909765780709,7.263195266681777,6.7770508384476384,8.336,8.79125,8.251025290267057,8.234630317941559,8.50115996182148,8.628599397269,6.633333333333333,6.229166666666666,6.258742434849731,5.620676428476557,5.765619365516736,5.894277468607846,8.685,9.649999999999999,9.212566878389723,9.653326894658644,10.662619186941006,11.052263056324136,9.97375,9.8375,9.16395773330451,9.092330399465439,9.376863792505457,9.617375196127208
2003-05-31,PREMON,9.978,9.235,4.825,10.52,12.02,7.2,12.1,14.82,7.437250000000001,6.604499999999999,7.733936642312862,5.637119533118218,9.645522057631105,9.426963007411155,6.451666666666665,5.429166666666662,6.631322190542486,4.588149715042752,7.996567644057333,7.403960831608693,4.853416666666667,3.860416666666668,4.3559960059263245,4.365829878007149,8.103089509547585,6.7091319972589085,8.27675,7.171000000000002,8.336143684920422,7.810649721872312,9.241257966119061,9.709635238446454,7.906250000000001,8.721250000000001,9.758615174160234,9.887109655384469,11.732172395837535,10.844301265255325,7.650833333333334,6.195833333333334,6.6352454609098395,5.975108849090067,8.863509616989358,8.89122779540376,8.545,9.024999999999999,10.367540127033834,9.930699322899166,12.3460925179226,12.750135927309964,9.791875,10.155000000000001,11.426374639982708,13.26678237268254,13.850412391202436,13.780892611063866
