Date,Season,Charama,Koaliboda,Kanker,Sarana(narharpur),Bhanupratappur,Durg Kodal,Antagarh,Charama_Trend,Charama_SMA,Charama_EWMA,Charama_DES,Charama_TES,Charama_ARIMA,Koaliboda_Trend,Koaliboda_SMA,Koaliboda_EWMA,Koaliboda_DES,Koaliboda_TES,Koaliboda_ARIMA,Kanker_Trend,Kanker_SMA,Kanker_EWMA,Kanker_DES,Kanker_TES,Kanker_ARIMA,Sarana(narharpur)_Trend,Sarana(narharpur)_SMA,Sarana(narharpur)_EWMA,Sarana(narharpur)_DES,Sarana(narharpur)_TES,Sarana(narharpur)_ARIMA,Bhanupratappur_Trend,Bhanupratappur_SMA,Bhanupratappur_EWMA,Bhanupratappur_DES,Bhanupratappur_TES,Bhanupratappur_ARIMA,Durg Kodal_Trend,Durg Kodal_SMA,Durg Kodal_EWMA,Durg Kodal_DES,Durg Kodal_TES,Durg Kodal_ARIMA,Antagarh_Trend,Antagarh_SMA,Antagarh_EWMA,Antagarh_DES,Antagarh_TES,Antagarh_ARIMA
2004-08-31,MONSOON,1.565,1.45,2.01,0.935,1.1925,1.1233333333333333,2.0033333333333334,4.472499999999999,4.10125,4.173563565534262,5.684133777614303,4.0653585707279625,5.320535786129031,4.082291666666666,4.003645833333332,3.617271904359589,3.4329845467563462,1.7257225469269843,1.3024610884182872,5.20125,4.994166666666668,4.684066611822905,4.5615977343015315,3.7335697534487617,3.1623123635743475,2.6025,2.4762499999999994,2.4112557351081825,2.539985723275467,1.1900172774481526,1.0392453459178679,3.8825,3.935208333333329,3.5235441903024594,4.906131136850102,1.0271349236295135,1.5189690512965697,1.6445833333333333,1.7395833333333355,1.5127349426652665,1.5224227437551423,0.7210554049307125,0.6284444913236679,4.28,4.573125,4.1210609124351825,4.251678165141168,1.821232820433671,2.0381649652347873
2004-11-30,POMKH,3.495,2.896666666666667,4.503333333333333,2.13,3.77,2.775,2.45,4.53875,4.4262500000000005,3.902138139320557,5.661976394616502,3.372270890056807,3.4676292128830806,4.5775,3.804999999999999,3.32902980928242,2.9065067683122163,3.3348878671802944,3.5432118249065496,5.484166666666666,5.050833333333335,4.6117733004270764,4.285243004810438,4.767197095423061,4.244028975942249,2.6574999999999998,2.531249999999999,2.2987534410649095,2.227451291061316,2.353876529848707,2.3362100938129915,3.9170833333333333,3.844374999999996,3.6221265141814754,4.6374837590388145,3.6566863349005194,4.257103354317899,1.4045833333333333,1.7995833333333353,2.01764096559916,2.1148277994889018,3.024892707641115,2.4591635577410678,4.347083333333334,4.215833333333333,3.4526365474611094,3.426187358197761,3.9175697985777496,4.186795291405602
2005-02-28,POMRB,5.8,6.635,6.5233333333333325,2.78,4.2700000000000005,0.21,5.6466666666666665,4.84,4.518750000000001,4.6612828835923334,5.639905474256478,4.85859121654855,6.161942653684788,4.901041666666667,4.359583333333332,4.651417885569452,4.979353073551976,4.891162966271785,4.581594840431744,5.717083333333333,5.351666666666668,5.376397313589579,5.042212586321869,6.239073205983993,6.05638828793967,2.6706250000000002,2.673749999999999,2.4912520646389456,2.579276036999895,3.515985480474411,3.21606401142862,3.8838541666666666,3.920624999999996,3.8812759085088855,4.485195490038081,4.413666590565226,4.317183783071284,1.1941666666666666,1.4895833333333353,1.294584579359496,1.2801430045764308,1.947064353780598,1.417784154796936,4.3220833333333335,4.344166666666666,4.330248595143332,4.0880454556553865,5.331614226249149,5.384197825113934
2005-05-31,PREMON,7.375,8.2,9.43,4.72,6.421666666666668,1.17,7.3,5.16,4.558750000000001,5.7467697301554,5.6179206509335184,6.923579598780562,7.612087219459768,5.109583333333333,4.795416666666665,6.070850731341671,7.8553373053623625,7.1812506462065695,7.586158811858845,5.716666666666666,5.616666666666669,6.997838388153747,7.142861031185399,8.997335601145984,8.929378316853649,2.826875,2.641249999999999,3.382751238783367,4.668434878089872,5.349153219362302,5.550736171403868,3.748958333333334,3.9135416666666627,4.897432211771998,4.748075297732154,7.116518011183617,6.762407979982661,0.734375,1.3195833333333353,1.2447507476156976,1.194337909972732,1.1794710270191793,1.2601481169867677,4.487916666666667,4.35,5.518149157085999,5.449673894790161,7.252423136788694,7.248947528498977
2005-08-31,MONSOON,3.815,2.295,2.813333333333333,1.17,0.955,0.12,1.7800000000000002,5.1325,5.121250000000001,4.97406183809324,5.596021388147912,3.740742902442901,5.015241725994898,5.063124999999999,5.006666666666665,4.560510438805002,5.979055130576894,2.179611372098167,2.0318512979971053,5.499166666666666,5.817500000000003,5.324036366225581,5.73695832975387,3.53904059070101,3.3006098359396114,3.1325,2.699999999999999,2.4976507432700203,2.8220928928817766,0.9305204066021155,1.1075333144733817,3.6870833333333337,3.8541666666666625,3.3204593270631992,4.018826455068616,0.8966271179733507,0.601532462923939,0.4,1.068750000000002,0.7948504485694186,0.6783030719804091,0.6215409449825435,0.9843053632861067,4.61125,4.2941666666666665,4.022889494251599,4.275167736154987,1.8212328201209593,1.7533645511527793
2005-11-30,POMKH,3.805,3.72,3.6966666666666654,3.145,2.9283333333333332,0.1,4.0,5.115,5.19875,4.506437102855944,5.574207491249604,3.8963152055232264,4.167502507282415,4.804791666666667,5.212499999999998,4.224306263283001,5.086608696455716,3.8720094048966227,3.716412998637062,5.25125,5.6158333333333355,4.6730884864020155,4.923845381460111,4.7780838546472335,4.480243367376636,3.45125,2.9537499999999985,2.7565904459620123,3.0813532914727277,2.173749527343224,2.424126270396565,3.923125,3.6437499999999963,3.163608929571253,3.7042244811806913,3.484330320158487,3.6918418329060243,0.4425,0.400000000000002,0.5169102691416512,0.3758299905850719,2.405650169207017,2.212972081055771,4.539375,4.681666666666667,4.013733696550959,4.14620054684511,3.91756979513681,4.2581702615970585
2006-02-28,POMRB,5.27,5.44,5.59,4.21,4.616666666666666,0.21,5.083333333333334,4.9506250000000005,5.06625,4.811862261713566,5.552478685173044,5.312080983845366,5.817543115299069,4.643020833333334,4.9137499999999985,4.7105837579698004,5.361801128548534,5.48919348755127,5.419405775667928,4.982083333333333,5.382500000000002,5.039853091841209,5.121678358728206,6.261607793388392,5.712316147504348,3.57875,3.311249999999999,3.3379542675772074,4.169131352031701,3.5276839038340984,3.606847531123271,4.156458333333333,3.730416666666663,3.744832024409418,3.732551786405366,3.9888678151992654,3.724046401866107,0.485,0.400000000000002,0.3941461614849907,0.2567945524769264,0.14369101116989125,-0.5300954820567905,4.551875000000001,4.5408333333333335,4.441573551263909,4.496633187346474,5.331614227705991,5.313810112511031
2006-05-31,PREMON,7.7650000000000015,7.328333333333332,8.38,5.84,7.963333333333334,1.51,7.288333333333334,4.761875,5.16375,5.99311735702814,5.53083467851647,7.05288567521996,7.342913399404228,4.53875,4.695833333333332,5.7576835881152135,6.75144623114597,7.397704767802995,7.263734159782733,4.793333333333333,5.120000000000003,6.375911855104725,6.632227371033388,8.9795147467547,8.77000644232613,3.3568749999999996,3.5912499999999987,4.3387725605463245,6.362528478326301,5.588497996101209,5.805546843885117,4.343541666666666,4.11583333333333,5.432232547978985,4.397191949525458,6.867296156952689,6.367628342890246,0.48500000000000004,0.4850000000000021,0.8404876968909945,0.8606420058166815,0.6374951066421867,1.3093192780071419,4.468958333333334,4.537916666666667,5.5802774640916795,5.781265383254284,7.252423137127115,7.2497893149216965
2006-08-31,MONSOON,2.11,1.8725,1.71,1.07,1.2799999999999998,0.12,1.8916666666666668,4.84375,4.7375,4.439870414216884,5.509274821891273,3.9559804457029406,4.9344233516080465,4.561979166666666,4.590208333333331,4.203610152869128,4.466967481636926,2.164501553268034,1.7507879367816934,4.55875,4.84416666666667,4.509547113062835,4.807322811554541,3.33643382619283,2.9246010947584935,2.8775000000000004,3.566249999999999,3.0312635363277947,3.4692342245636376,1.311215904134909,1.5192685154342558,4.700729166666666,4.197083333333331,3.771339528787391,3.819472093111551,1.3318071966413472,1.7224165548399772,0.485,0.4850000000000021,0.5522926181345967,0.5712787354577348,-0.007229506617429937,0.1767969373844468,4.4072916666666675,4.565833333333333,4.104833145121674,4.565805069327763,1.8212328202913857,1.7985348530843286
2006-11-30,POMKH,4.0,3.3083333333333336,3.2900000000000005,1.47,4.1,0.1,3.225,4.86875,4.78625,4.263922248530131,5.487799082430649,3.4785927376361556,3.2186029203216213,4.7456249999999995,4.487291666666665,3.8454994250548102,3.6101143584060784,3.7702025238839525,3.5493685129940715,4.07,4.742500000000003,4.021728267837702,4.041650692420934,4.479604644989836,4.099779264283351,2.51125,3.147499999999999,2.4067581217966767,1.9699847638349777,2.4772903640479624,2.724555775029624,4.703541666666667,4.489999999999997,3.902803717272435,3.7921195417731224,3.8000511585852093,3.7910453638488644,0.4425,0.4850000000000021,0.371375570880758,0.3676725288788773,0.9500713999386198,0.07100803862582074,4.443958333333334,4.372083333333333,3.752899887073004,4.032418147134262,3.9175697956518043,3.937101875822041
2007-02-28,POMRB,5.73,6.0375,4.12,2.05,6.3025,0.21,5.365,4.928125,4.90125,4.850353349118079,5.466407125975329,5.096327705375917,6.07230476068497,4.907395833333333,4.636666666666664,4.722299655032886,4.703570005641053,5.321445073469376,5.260930959146664,3.8616666666666672,4.3750000000000036,4.061036960702621,3.85054167387536,5.989249338811466,5.6623172380911475,2.39375,2.607499999999999,2.264054873078006,1.6584157997201043,3.5136564504756422,3.4796571789419852,4.5453125000000005,4.91145833333333,4.862682230363461,4.184115675396567,4.74387782321248,4.740724437399841,0.4,0.4850000000000021,0.3068253425284548,0.28870099248599224,0.22075930089340134,0.19962791891346615,4.4314583333333335,4.442499999999999,4.397739932243803,4.477867183050186,5.331614226747144,5.399228329480541
2007-05-31,PREMON,7.504999999999999,8.2,5.94,5.07,6.3000000000000025,1.17,7.3,5.0424999999999995,4.83625,5.9122120094708475,5.445098627688269,7.059878173293104,7.273448085268979,5.011666666666667,4.854583333333331,6.113379793019732,7.0973654411434515,7.3928095406793055,7.517189866505805,4.05875,3.7650000000000037,4.8126221764215735,4.580377521310387,8.637070896728995,8.17782107000795,2.4250000000000003,2.414999999999999,3.3864329238468036,4.469111863579761,5.230028406640363,5.359542658399173,4.5575,4.495624999999998,5.437609338218078,4.5705706605428675,7.988478656546285,7.9868279910233255,0.39999999999999997,0.4000000000000021,0.6520952055170728,0.7533820268721834,1.1238482179487435,1.3679332429557274,4.514375,4.445416666666666,5.5586439593462815,5.738076371282197,7.252423136989162,7.255613972587377
2007-08-31,MONSOON,2.845,2.295,2.483333333333333,0.9,1.6775,0.12,1.7800000000000002,5.038125,5.02,4.685327205682508,5.423873010500261,3.874965303615043,4.523164169291354,4.9884375,4.960208333333331,4.586027875811839,5.1330291109347925,2.346148232460999,2.127323999600853,4.434166666666666,3.9583333333333366,3.880906639186277,3.6669440086123615,2.7550451044201187,2.0793364007858615,2.4737500000000003,2.372499999999999,2.391859754308082,2.6104718630039505,0.8866930867794549,1.1316991894978767,4.5928125,4.594999999999997,3.9335656029308463,4.085749058606526,1.3920364849860256,1.2518403671500489,0.8397135416666667,0.400000000000002,0.43925712331024364,0.5277981107808621,-0.07448433832381574,0.040997300969199624,4.576041666666667,4.4174999999999995,4.047186375607769,4.466672588493486,1.821232820227007,1.7860450072344287
2007-11-30,POMKH,4.18,3.72,4.093333333333333,1.89,3.8,0.1,4.0,4.750625,5.0649999999999995,4.483196323409505,5.402730185854771,3.666557313918529,3.51538480369984,4.740666666666667,5.063124999999998,4.239616725487103,4.365680964470131,4.003105409767568,3.6574802633175745,5.150416666666667,4.15916666666667,3.9658773168450994,3.677562750631179,3.9987999138387327,4.612345559797112,2.5737500000000004,2.477499999999999,2.191115852584849,2.0764713073285286,2.093620065067528,2.107088344528063,5.079375000000001,4.519999999999998,3.880139361758508,4.01049587086021,4.017755402582033,3.4869047388572976,1.6024999999999998,0.400000000000002,0.3035542739861462,0.35752261270430674,0.3815565682730415,0.11727220112923917,4.534895833333334,4.611249999999999,4.0283118253646615,4.253838566788049,3.9175697941308547,4.017630190332411
2008-02-29,POMRB,5.515,5.44,6.32,2.02,6.885,3.727708333333333,5.083333333333334,4.224375,5.0112499999999995,4.895917794045703,5.381669831015307,5.281666951109336,5.8748661998444485,4.486402777777777,4.9137499999999985,4.719770035292262,4.837213195220527,5.592390836521955,5.616484449251122,5.448125,4.70916666666667,4.90752639010706,4.767661877541729,5.491348221824651,5.6157227277549575,2.680625,2.469999999999999,2.1226695115509093,1.89039774809312,3.2589803061193354,3.019206020818569,5.523020833333333,4.665624999999997,5.082083617055105,4.517772930672563,4.964792177907027,5.6724802541370565,2.0615364583333333,1.2794270833333352,1.673215897725021,2.9125054805633344,0.20500608647926188,0.18386666366534532,4.531854166666667,4.540833333333332,4.45032042855213,4.533825213392292,5.331614227387483,5.34279951851767
2008-05-31,PREMON,5.42,6.815333333333332,9.47,5.9,9.61,3.7545833333333327,7.252499999999999,4.024375,4.489999999999999,5.105550676427422,5.360691568561665,7.113255238440479,7.153035079382658,4.354388888888889,4.5675833333333316,5.557995354508691,6.105398960725218,7.478940598323169,7.448459694766457,5.299791666666667,5.5916666666666694,6.732515834064236,7.334709894389859,8.188358184423212,8.807906744966864,2.8306250000000004,2.677499999999999,3.6336017069305457,5.866134633395481,5.011414201294706,5.287564974025016,5.767916666666666,5.493124999999996,6.893250170233062,5.543262214621077,7.88468274127735,7.727257022021761,2.525833333333333,1.9255729166666682,2.505762871968346,5.466614936335086,1.8279379545202459,2.2644983393512326,4.530444444444444,4.528958333333331,5.571192257131278,5.737638044851418,7.252423137327582,7.257197999135619
2008-08-31,MONSOON,0.72,1.6455555555555554,1.335,0.925,1.9166666666666663,1.2077083333333332,1.8031666666666664,4.190625000000001,3.958749999999999,3.351330405856453,5.339794898338472,3.223477923302005,3.344952964980664,4.236869949494949,4.405222222222221,3.9930194349274366,3.962608841619185,2.119277534893304,1.618428717568544,5.296875000000001,5.304583333333336,4.573509500438541,5.491154197528305,2.776392186118127,3.1668933537960675,3.26875,2.683749999999999,2.5501610241583275,3.670950523301365,0.836388078772401,1.372240189237158,6.038958333333332,5.552916666666663,4.902616768806504,5.0758258962094285,2.6661325117886365,2.6607253245803566,2.854166666666666,2.1975000000000016,1.9865410565143407,5.8521983759647105,1.074834316102509,0.6160706375695135,4.55890404040404,4.534749999999997,4.063982020945433,4.45593215769443,1.8212328203558834,1.8067369449565995
2008-11-30,POMKH,4.705,3.313333333333333,4.0550000000000015,3.065,5.52,2.7266666666666666,3.965555555555556,4.53875,4.089999999999999,3.8927982435138717,5.318979842046521,2.5293620234845418,2.849434307298415,4.170184343434343,4.303555555555555,3.721144994289795,3.35755940173909,3.6863064220669823,3.414824732992274,5.464583333333334,5.2950000000000035,4.366105700263125,5.07831668222,3.999252085457613,3.7120900066913536,3.639375,2.9774999999999987,2.7560966144949965,3.5958809890190713,2.055401986064789,2.223889372664564,6.1708333333333325,5.982916666666663,5.149570061283902,5.274270240590657,4.8870930613047205,4.685403128754324,2.8541666666666665,2.8541666666666683,2.282591300575271,6.97640576458442,1.268287481600662,0.2919164742646642,4.591669191919192,4.5261388888888865,4.024611434789482,4.2167392530891705,3.9175697945016807,3.8689208799189094
2009-02-28,POMRB,6.32,4.90651515151515,6.334999999999999,4.35,7.333333333333332,3.727708333333333,5.345454545454546,5.268125000000001,4.291249999999999,4.863678946108323,5.298245988829005,4.692374264298387,6.126055607678446,4.170184343434342,4.170184343434342,4.195293057179937,3.9477304628967227,5.2564670291496665,5.411294880866117,5.644479166666667,5.298750000000004,5.153663420157875,5.758080355466745,5.569041787838731,5.988908922378997,3.7775,3.5599999999999987,3.393657968696998,4.532079916936936,3.4154913849246475,3.2365290977884,6.529166666666666,6.094999999999995,6.023075370103674,5.799015839610289,6.401638992393817,7.229645611401228,2.8541666666666665,2.8541666666666687,2.8606381136784957,8.3683850619461,3.433777659866315,4.197737266515965,4.591669191919192,4.591669191919189,4.552948679055508,4.603182784552597,5.331614227143165,5.375836505546685
2009-05-31,PREMON,7.4,6.815333333333332,10.796666666666667,6.535,10.216666666666667,3.7545833333333327,7.252499999999999,5.925624999999999,4.786249999999999,5.878207367664994,5.277593001216124,6.983557520773076,7.108605961010746,4.170184343434343,4.170184343434342,5.243309167641295,5.729009465334025,7.100973652310961,7.080137915329371,5.768333333333334,5.630416666666671,7.410864718761392,8.567140153573941,8.312268853044724,8.742973450286465,3.783125,3.7187499999999987,4.6501947812181985,7.117015313769402,5.516783967964724,6.256832369674445,6.823854166666666,6.246666666666663,7.7005118887288715,6.8625977967020875,8.973838428041304,8.533475101374346,2.854166666666666,2.8541666666666687,3.2182162015404305,9.25247040486786,3.5862438406035873,3.2324219504360534,4.591669191919191,4.591669191919189,5.632769207433304,5.789767158324556,7.252423137819168,7.26584944863853
2009-08-31,MONSOON,4.575,1.6455555555555554,1.4475,1.395,4.176666666666667,1.2077083333333332,1.8031666666666664,6.096875000000001,5.749999999999999,5.356924420598997,5.257020411218752,3.789191195546395,3.866013725411291,4.170184343434342,4.170184343434342,3.804207722806999,3.8929369246587053,1.8217460665527985,1.6251372566327673,5.879687499999999,5.658541666666671,5.025518831256835,6.336825820031273,2.6821377063511944,3.5830853872058492,3.9750000000000005,3.836249999999999,3.3481168687309193,4.065537854452469,1.362564315935542,1.4609539382462469,6.9243749999999995,6.811666666666662,6.290973799903989,6.7202532548287115,3.2615249187099646,2.766323354885523,2.854166666666666,2.8541666666666687,2.4140130542575915,7.984187021886413,1.5457098970102572,1.2691459247634993,4.591669191919191,4.591669191919189,4.100928191126648,4.491196237824724,1.821232820815914,1.8020552217889003
2009-11-30,POMKH,6.11,3.313333333333333,4.933333333333334,2.64,5.6175,2.7266666666666666,3.965555555555556,6.101875000000001,6.1012499999999985,5.658154652359398,5.236528075999902,4.179309364311602,4.266302793818159,4.170184343434343,4.170184343434342,3.607857967017533,3.4491620604148965,3.4520928867644822,3.389801397236701,5.7453125,5.878125000000004,4.988644632087434,5.942129621043194,4.079210871358009,3.5658697038980494,4.1803125,3.729999999999999,3.0648701212385516,2.9641600653119577,2.5725615826591146,2.7519893906288306,6.9747916666666665,6.836041666666662,6.0215842799423935,6.807053333904013,6.2115369829203,6.000751889288282,2.8541666666666665,2.8541666666666687,2.5390744992212215,7.520997851833452,2.344891706282191,2.4428198951952633,4.591669191919192,4.591669191919189,4.046779136898212,4.2373198898670745,3.917569795076595,3.883083708675174
2010-02-28,POMRB,6.285,4.90651515151515,6.3475,6.3100000000000005,8.04,3.727708333333333,5.345454545454546,6.082083333333333,6.0924999999999985,5.908892791415639,5.216115629512255,6.261580619641183,6.209897183240239,4.170184343434342,4.170184343434342,4.12732084081658,4.1280715170652345,5.072096681955823,5.2867608771736565,5.662708333333334,5.881250000000005,5.53218677925246,6.2249108629287555,5.7737290606542295,6.4210706371119155,4.11125,4.219999999999999,4.362922072743132,5.545699411188033,3.7814284206773086,3.743314758489265,6.795624999999999,7.012708333333328,6.828950567965435,7.318924469718625,7.368157785326869,8.002749877974802,2.8541666666666665,2.8541666666666687,3.014528032866066,7.469966253183665,3.6872868536882564,3.464968401871793,4.591669191919192,4.591669191919189,4.566249300320745,4.611249703151727,5.33161422765869,5.323829605001741
2010-05-31,PREMON,7.475,6.815333333333332,9.709166666666668,6.2175,9.913333333333334,3.7545833333333327,7.252499999999999,5.690416666666667,6.111249999999998,6.535335674849383,5.195782800045696,8.023975926838796,7.050757561430416,4.170184343434343,4.170184343434342,5.202525837823281,5.9608165182138055,6.955839320597867,7.014813031086606,5.308125,5.609375000000005,7.202978734218144,8.060888272705162,8.695146470294977,8.741847663443796,4.1084375,4.140624999999999,5.104753243645879,7.156090884499051,6.1385781689669665,6.843249147670319,6.64828125,6.9368749999999935,8.062703674112594,8.153994655222837,9.898305209843878,10.459154244116052,2.854166666666666,2.8541666666666687,3.310550153052973,7.210783733833576,3.7241533149330137,3.4820613362712365,4.591669191919191,4.591669191919189,5.6407495801924465,5.786471793735048,7.252423138310755,7.264873660857586
2010-08-31,MONSOON,4.341666666666667,1.6455555555555554,1.8741666666666663,1.16,3.0466666666666664,1.2077083333333332,1.8031666666666664,5.158541666666666,6.052916666666666,5.657868071576297,5.175529108112994,4.511382699334819,3.8748585568806764,4.170184343434342,4.170184343434342,3.7797377249161905,4.093624882534801,1.7074978994135819,1.6301795956389666,4.631770833333334,5.716041666666672,5.071453907197553,5.884860726158493,2.599496657203553,3.061772315089475,4.0125,4.081874999999999,3.526851946187527,3.726199454819314,1.8335958701701656,1.438068668447649,6.598020833333333,6.654374999999994,6.056288871134223,7.614232445377895,3.7424765157956443,3.2375589749397524,2.854166666666666,2.8541666666666687,2.4694134251651167,5.419421646805503,1.3901865140945837,1.1840988847389076,4.591669191919191,4.591669191919189,4.105716414782134,4.481943883472075,1.8212328212759448,1.8021364636708899
2010-11-30,POMKH,3.21,3.313333333333333,1.67,2.8525,5.56875,2.7266666666666666,3.965555555555556,5.164791666666667,5.327916666666666,4.678720842945778,5.155354323530829,4.586535142327873,4.31956682189402,4.170184343434343,4.170184343434342,3.593175968283047,3.5937443966669056,3.3621579723947304,3.370949866147968,4.3496875,4.900208333333338,3.7108723443185316,4.0671693947238925,4.247999179518718,3.974378914824392,3.9296875,4.134999999999999,3.2571111677125164,2.8449620470942154,2.9302706169595716,2.516786551854742,6.591770833333333,6.642187499999993,5.861273322680534,7.509724217672841,5.96360082621826,5.580770460597784,2.8541666666666665,2.8541666666666687,2.5723147217657365,4.798181862342827,2.5985795082424565,2.4717936846986546,4.591669191919192,4.591669191919189,4.0496520710915025,4.225280634330812,3.9175697956515094,3.8891120490686113
2011-02-28,POMRB,4.93,4.90651515151515,4.2,5.33,7.6866666666666665,3.727708333333333,5.345454545454546,5.763958333333333,4.989166666666666,4.779232505767467,5.135258250265274,5.578659153751092,5.003219096409781,4.170184343434342,4.170184343434342,4.118511641575888,4.214108032809348,5.001300895683895,5.192986510999035,4.456770833333334,4.363333333333338,3.906523406591119,3.7989878226740195,5.727617206631559,5.03071382775404,3.99875,3.8899999999999992,4.08626670062751,4.492318286315502,4.1158304886198165,4.578486399585435,6.7709375,6.55385416666666,6.5914306602749875,7.772397496923091,7.357318607068912,7.684615396071843,2.8541666666666665,2.8541666666666687,3.034472166392775,4.795769949903705,3.711776051156576,3.4550976235596482,4.591669191919192,4.591669191919189,4.567973060836719,4.598224688010219,5.331614228174216,5.325302626358363
2011-05-31,PREMON,8.88,6.815333333333332,9.6,6.535,10.216666666666667,3.7545833333333327,7.252499999999999,6.405000000000001,5.340416666666666,6.419539503460481,5.115240668726889,7.119519975293507,6.925566853015324,4.170184343434343,4.170184343434342,5.197240318278866,5.986431874295113,6.900109647767799,6.96562042557988,4.95,4.33604166666667,6.183914043954671,6.240185884487874,8.574203449894279,8.512799506818826,4.0015624999999995,3.9693749999999994,5.065760020376507,6.7810487653122555,6.262010410341931,6.258016335380056,6.91828125,6.629687499999994,8.04152506283166,8.484004570568114,9.68675190518342,10.07330766304394,2.854166666666666,2.8541666666666687,3.3225166331689984,4.7401502254450545,3.738602243531919,3.485424108837666,4.591669191919191,4.591669191919189,5.6417838365020305,5.773472332961778,7.252423138802342,7.264030806897243
2011-08-31,MONSOON,7.73,1.6455555555555554,2.84,1.395,4.176666666666667,1.2077083333333332,1.8031666666666664,6.791250000000001,6.1875,6.943723702076289,5.095301073431693,4.368183223569394,4.5250777854682145,4.170184343434342,4.170184343434342,3.776566413189542,4.086239450677358,1.6636281071948353,1.6339736571233683,5.609999999999999,4.577500000000003,4.846348426372802,5.113080160291301,2.285543387758656,3.0520336028220516,4.0975,4.028124999999999,3.597456012225904,3.7489898555765753,1.9881772114869918,1.4712781255286367,6.968541666666667,6.912187499999994,6.495581704365662,7.998224684525768,3.6014007718720533,3.681337611080365,2.854166666666666,2.8541666666666687,2.476593313234732,3.3742326326459726,1.289752581295692,1.1829532568080667,4.591669191919191,4.591669191919189,4.106336968567884,4.470744231753276,1.8212328217359754,1.802206637783866
2011-11-30,POMKH,4.95,3.313333333333333,4.65,2.64,5.6175,2.7266666666666666,3.965555555555556,6.875,6.6225,6.1462342212457735,5.075439096612987,5.607420315337847,5.586068332297651,4.170184343434343,4.170184343434342,3.5912731812470584,3.571367661762407,3.3276241491798224,3.3567466880403036,5.81875,5.322500000000003,4.767809055823681,4.958331174244428,3.799389870838657,4.164526396717703,4.151916666666667,3.9749999999999996,3.214473607335542,2.760655564577841,3.097759660485444,2.6886899472145958,6.741226388888888,6.924374999999992,6.144349022619397,7.7561965472474235,6.276460098051073,5.817666943688142,2.8541666666666665,2.8541666666666687,2.576622654607506,3.174325895380939,2.6812172403140844,2.472183976735953,4.591669191919192,4.591669191919189,4.050024403362953,4.216466316693371,3.917569796226424,3.8943191347424935
2012-02-29,POMRB,6.28,4.90651515151515,6.5,6.3100000000000005,8.04,3.727708333333333,5.345454545454546,6.35125,6.959999999999999,6.199740532747464,5.055654596487212,6.836583192373166,5.352045035730257,4.170184343434342,4.170184343434342,4.117369969354295,4.185483769434777,4.974116245710805,5.122353679972005,5.6534375,5.8975000000000035,5.460685433494209,5.682554667383376,5.572528287210888,5.998642460699595,4.117622395833334,4.220000000000001,4.452684164401326,5.474752048657624,4.222328892703873,4.2883115675332935,6.193011371527778,7.012708333333325,6.902609413571637,7.950384325780349,7.6829931117787025,8.005841860840777,2.8541666666666665,2.8541666666666687,3.037056926097837,3.5242775841480762,3.71924779853926,3.4549646590340135,4.591669191919192,4.591669191919189,4.56819646019959,4.591913687084883,5.331614228689741,5.326587772107655
2012-05-31,PREMON,8.2,6.815333333333332,8.969999999999997,5.990333333333334,8.04481111111111,3.7545833333333327,7.252499999999999,5.9575,6.789999999999997,6.999844319648478,5.035947294120649,8.407794634815307,7.5887212060315345,4.170184343434343,4.170184343434342,5.196555314945909,5.9562960735508925,6.878710187026154,6.928566307143482,5.533124999999999,5.740000000000002,6.864411260096524,7.491764532905092,8.826411722789711,9.080517609748552,4.166619791666667,4.083833333333334,5.067743831974129,6.973658236811819,6.508711332885336,6.73339066354735,5.786781274801587,6.469744444444435,7.359490092587427,8.11991693492441,10.04872504675183,10.125296812946054,2.854166666666666,2.8541666666666687,3.324067488992035,3.761630822764837,3.744640863677479,3.485469407135832,4.591669191919191,4.591669191919189,5.641917876119754,5.769745520024183,7.252423139293929,7.2632954542293815
2012-08-31,MONSOON,4.22,1.6455555555555554,2.1474999999999995,1.6653125000000002,1.962802083333333,1.2077083333333332,1.8031666666666664,5.881354166666666,5.912499999999997,5.887906591789086,5.016316657777273,5.007663594761543,4.25396860988104,4.170184343434342,4.170184343434342,3.7761554111897677,4.062437923355107,1.6467826844848354,1.6368302135851354,5.6047916666666655,5.566875000000002,4.977646756057914,5.715780098613698,2.448565124527486,2.6001560117082163,3.8318281250000004,4.1514114583333335,3.7067712991844775,4.003097577559054,2.1078586419602847,1.3426138734794297,5.312284250992064,5.916278298611102,5.200814888885789,7.134530050630039,3.1463515675497407,2.9404964628804446,2.854166666666666,2.8541666666666687,2.4775238267285546,2.6732470546494493,1.2430176822725425,1.1829378246030713,4.591669191919191,4.591669191919189,4.1064173923385185,4.468983740006457,1.8212328221960061,1.8022678615825543
