Date,Season,Saraswati Vihar,Model Town,Sadar Bazar,Civil Lines,Kotwali,Saraswati Vihar_Trend,Saraswati Vihar_SMA,Saraswati Vihar_EWMA,Saraswati Vihar_DES,Saraswati Vihar_TES,Saraswati Vihar_ARIMA,Model Town_Trend,Model Town_SMA,Model Town_EWMA,Model Town_DES,Model Town_TES,Model Town_ARIMA,Sadar Bazar_Trend,Sadar Bazar_SMA,Sadar Bazar_EWMA,Sadar Bazar_DES,Sadar Bazar_TES,Sadar Bazar_ARIMA,Civil Lines_Trend,Civil Lines_SMA,Civil Lines_EWMA,Civil Lines_DES,Civil Lines_TES,Civil Lines_ARIMA,Kotwali_Trend,Kotwali_SMA,Kotwali_EWMA,Kotwali_DES,Kotwali_TES,Kotwali_ARIMA
2008-02-29,POMRB,6.307499999999999,5.446666666666666,3.026666666666667,4.40375,5.26,6.391757812500001,6.225590277777775,6.274758922209247,6.2309036683761585,6.561184782697652,6.447242350679588,5.029999999999999,4.919166666666667,4.896507208043058,5.175252159791478,5.054995814932412,4.833164098320009,2.8841666666666668,2.884166666666667,2.8500122549059275,2.8429552056624896,3.0727459913684676,3.026666666666667,4.068687499999999,4.311366071428571,4.316515213489922,4.672188745311407,4.422808497198495,4.626064908709349,4.552708333333333,5.083749999999998,5.172355630702368,5.046480814558561,5.380554567385856,4.8722939604598325
2008-05-31,PREMON,7.069166666666668,5.3533333333333335,3.91,4.18,4.286666666666666,6.3137022569444445,6.456944444444442,6.592522019992216,6.592969598570027,6.7643983443182,6.567968387047399,5.126666666666667,4.952500000000001,5.079237658159168,5.349572963334488,5.762194705333359,5.7560232019261335,2.8841666666666668,2.884166666666667,3.2740073529435563,3.399663399698115,3.9531259214166443,3.91,3.8668124999999995,4.1674375,4.2619091280939525,4.6386192195342595,4.8481970185517,4.725495904474689,4.454166666666667,4.757916666666665,4.818080045088087,4.6343678090215,5.373535457943842,5.039967104131342
2008-08-31,MONSOON,5.758333333333333,4.94,1.79,2.9639999999999995,3.313333333333333,6.306562499999999,6.326571180555553,6.258846545328662,6.195286058536708,6.08543404387791,6.427159947115754,5.13875,5.107500000000001,5.023542594895501,5.230199792858139,4.651040248288208,4.813631494552149,2.8841666666666668,2.884166666666667,2.680404411766134,2.7590153110024063,1.8302088296338257,1.79,3.66371875,3.9699375,3.7427454768563715,4.349487563837156,3.65692639109126,3.769530939898746,4.569583333333333,4.347499999999998,4.2161813603861855,3.941341853125242,4.220506823950398,4.624459777287452
2008-11-30,POMKH,6.0683333333333325,4.843333333333334,2.81,3.507,5.383333333333333,6.275208333333333,6.30083333333333,6.182641260530531,6.1197084601551275,5.979263077175114,5.853216036581914,5.13875,5.145833333333334,4.951458890270634,5.120336523056304,5.221001234623107,5.086119500379793,2.8841666666666668,2.884166666666667,2.7322426470596803,2.737523315584471,2.847334204281324,2.81,3.547,3.7636874999999996,3.648447286113823,4.200195331632876,4.025313062531919,4.260899537910018,4.4875,4.560833333333331,4.683042149565045,4.646762266116966,3.7967269038180245,3.926918600927887
2009-02-28,POMRB,6.3533333333333335,5.39,3.026666666666667,3.604000000000001,5.329999999999999,6.400208333333333,6.312291666666663,6.250918089651652,6.207880512611784,6.446216216052064,6.5230040971245895,5.244583333333333,5.131666666666668,5.1268753341623805,5.339974884767705,5.284112250866203,5.120036546383679,2.8841666666666668,2.884166666666667,2.8500122549024747,2.8429960425394976,3.0611734264605235,3.026666666666667,3.62425,3.5637499999999998,3.6306683716682944,4.0858000349722055,3.945988470642301,4.1433745029,4.39375,4.578333333333331,4.941825289739027,4.965233327323239,5.165108235292877,4.645695851020907
2009-05-31,PREMON,6.7725,5.41,3.91,4.045999999999999,3.56,6.590208333333333,6.238124999999997,6.459550853790991,6.445909859274036,6.748319689827021,6.559710425437022,5.359166666666667,5.145833333333334,5.240125200497428,5.462457249924831,5.759447577980601,5.723607856658332,2.8841666666666668,2.884166666666667,3.274007352941485,3.399697206136367,3.9417328845862176,3.91,3.7255000000000007,3.5302499999999997,3.7968010230009765,4.0751220972901665,4.2775755469083565,4.110747858660716,4.149791666666666,4.396666666666665,4.389095173843416,4.227834618411363,5.307559007525472,4.9660953548372095
2009-08-31,MONSOON,7.055,5.73,1.79,3.716,3.29,6.6494791666666675,6.562291666666663,6.697730512274594,6.703416003187079,5.896799444003921,6.165846881514487,5.4325,5.343333333333334,5.436075120298457,5.686608762198203,4.696497141847248,4.871511927956147,2.8841666666666668,2.884166666666667,2.680404411764891,2.759039651082721,1.8190174280623908,1.79,3.7501249999999997,3.7182500000000003,3.764480613800586,3.9977886369266806,3.213130325461629,3.248451239503468,3.685625,4.390833333333331,3.94945710430605,3.730518177728408,3.8085694087428625,4.217987866142984
2009-11-30,POMKH,6.291666666666668,4.97,2.81,3.565,3.455,6.951041666666667,6.618124999999998,6.5353049740314235,6.497200264444893,6.704058677529079,6.825965236209411,5.4937499999999995,5.375,5.249645072179074,5.417801173132148,5.870526082721447,5.704417630175955,2.8841666666666668,2.884166666666667,2.7322426470589347,2.737538459878302,2.8363648224525724,2.81,3.8655,3.7327500000000007,3.684688368280352,3.898754356006663,3.928859790106057,4.061759372152589,3.5725000000000002,3.9087499999999977,3.75167426258363,3.5702979922612443,3.588276447824512,3.7184386606189923
2010-02-28,POMRB,6.604166666666668,5.849999999999999,3.026666666666667,3.743,3.545,6.842625000000001,6.680833333333332,6.562849651085521,6.52683297332073,6.862622677251725,6.554779653153007,5.3475,5.489999999999999,5.4897870433074445,5.724311766268115,5.509428118467216,5.372345478662966,2.8841666666666668,2.884166666666667,2.8500122549020275,2.8430032711911615,3.0504447605060028,3.026666666666667,4.07290625,3.7675000000000005,3.7080130209682114,3.84900561950896,3.8943992286358355,4.01489779410607,3.5962500000000004,3.4624999999999986,3.669004557550178,3.5372743157508477,4.056065754570968,3.561033281593705
2010-05-31,PREMON,8.934166666666666,5.44,3.91,4.83,4.44,6.186291666666668,7.2212499999999995,7.511376457317979,7.59964784331268,7.062902030412775,6.950482324734554,5.1120833333333335,5.4975,5.469872225984467,5.674262836307329,6.175169026929836,6.110789058922417,2.8841666666666668,2.884166666666667,3.274007352941217,3.3996976775865737,3.931261979188734,3.91,4.093187499999999,3.9635000000000007,4.156807812580927,4.031398575383477,4.281346747686282,4.091011439060977,3.39375,3.6824999999999988,3.977402734530107,3.972816707794666,3.8445610575454108,3.530828092531569
2010-08-31,MONSOON,4.026000000000002,4.53,1.79,4.59125,2.6,5.887645833333334,6.464,6.117225874390789,5.956835884213489,7.34730124006518,7.856434046974327,4.966666666666666,5.1975,5.093923335590681,5.189453293445404,4.799272353987745,5.0497909206783405,2.8841666666666668,2.884166666666667,2.68040441176473,2.75903640475233,1.8088197163130784,1.79,3.9102152777777777,4.1823125,4.330584687548556,4.145658374677385,3.443534526840102,3.5146746443832155,3.18375,3.509999999999999,3.426441640718064,3.257409198671013,3.572448762739629,3.972850957060211
2010-11-30,POMKH,4.07,4.286666666666666,2.81,2.8520000000000003,2.525,5.631301136363637,5.9085833333333335,5.2983355246344725,5.083804587806543,5.399757582949194,4.559620218508566,4.796666666666667,5.026666666666666,4.771020668021075,4.8185842259055285,4.916324524891994,4.711369649093014,2.8841666666666668,2.884166666666667,2.732242647058838,2.7375333720027273,2.8264541679622788,2.81,3.7065069444444445,4.0040625,3.7391508125291333,3.8880200426296727,4.346572302087836,4.3942259068847545,2.961875,3.2774999999999985,3.0658649844308385,2.869277697505237,3.1144883816826843,3.2478480298303607
2011-02-28,POMRB,6.4366666666666665,5.369999999999999,3.026666666666667,2.9922222222222223,2.795,5.4980189393939405,5.866708333333333,5.75366798144735,5.682585899672598,4.994160333356471,5.4903881191867905,4.485416666666667,4.906666666666667,5.0106124008126445,5.175474398524022,4.774989281875456,4.674927561613397,2.8841666666666668,2.884166666666667,2.8500122549019693,2.84299765527717,3.0408335017467754,3.026666666666667,3.338811011904762,3.816368055555555,3.4403793764063684,3.689436580934932,3.983673762344546,4.0712686228256185,2.58375,3.0899999999999985,2.957518990658503,2.815510842200032,3.3433888462690975,2.858961824297055
2011-05-31,PREMON,7.050909090909091,4.56,3.91,3.951111111111111,3.415,5.694518939393939,5.39589393939394,6.272564425232046,6.286639290590606,6.2404970821459465,6.653364238168438,4.2645833333333325,4.6866666666666665,4.830367440487587,4.949359133436352,5.64716329470431,5.526236809244507,2.8841666666666668,2.884166666666667,3.2740073529411813,3.399692269874,3.9219609754146036,3.91,3.154059523809524,3.596645833333333,3.644672070288266,3.7130651649833184,4.126611349688482,4.027980721080681,2.243125,2.8337499999999984,3.140511394395102,3.1021029069874286,3.1123404470742195,2.808645722818157
2011-08-31,MONSOON,4.843000000000001,2.92,1.79,2.5285714285714285,0.6,5.5904356060606055,5.60014393939394,5.700738655139228,5.613649297835119,5.872493408619318,5.924907770690268,4.13,4.284166666666666,4.0662204642925515,4.006086917158361,3.9856841551144635,4.201895440810551,2.8841666666666668,2.884166666666667,2.680404411764709,2.7590320178370695,1.7998383954825166,1.79,3.2747817460317457,3.08097619047619,3.198231813601531,3.445680837729395,3.078454318833044,3.2957958923002026,2.065625,2.3337499999999984,2.1243068366370608,1.8216782558633031,2.686918420141129,3.100637222167183
2011-11-30,POMKH,4.824999999999998,4.13,2.81,3.436666666666667,1.8,5.205738636363637,5.788893939393939,5.350443193083536,5.239667498614829,5.334365156791118,5.044138892602959,4.154999999999999,4.244999999999999,4.091732278575531,4.1339933127810236,3.4565858922355712,3.2313813848472677,2.8841666666666668,2.884166666666667,2.7322426470588255,2.7375302202797696,2.8178005759908213,2.81,3.370823412698413,3.227142857142857,3.2936057548275857,3.3994409179498692,3.488390825195789,3.4091403410103207,1.968125,2.1524999999999985,1.9945841019822366,1.8004020557984046,1.6453819720852518,1.8056304963942489
2012-02-29,POMRB,4.849,4.45,3.026666666666667,3.373333333333333,2.1,5.0106875,5.391977272727273,5.149865915850122,5.047266071029754,5.433292635853185,5.603747539610077,4.510416666666666,4.014999999999999,4.235039367145319,4.360920329207968,4.37246818047264,4.308082658890433,2.8841666666666668,2.884166666666667,2.850012254901962,2.8429957122719554,3.03251435309445,3.026666666666667,3.4875241815476192,3.322420634920635,3.3254967862298845,3.350138620055477,3.544596277142336,3.518777440979173,2.0478125,1.9787499999999985,2.036750461189342,1.941396449276747,2.2639230958477636,1.791589987593103
2012-05-31,PREMON,5.561000000000003,5.68,3.91,4.338333333333334,3.33,5.078,5.019500000000001,5.314319549510074,5.2655900785327745,5.43318906311449,5.462647426570334,4.913333333333334,4.294999999999999,4.813023620287192,5.097715953376198,4.824797560933817,4.634503389857652,2.8841666666666668,2.884166666666667,3.2740073529411773,3.399691449373842,3.9139817043872434,3.91,3.591030505952381,3.4192261904761905,3.7306314050712643,3.5091380669594883,3.9257739843408674,3.8058692382464914,2.220625,1.9574999999999985,2.554050276713605,2.631218117301573,2.2341946778986688,1.9378603120273938
2012-08-31,MONSOON,4.772500000000001,4.6433333333333335,1.79,3.0749553571428567,1.3225,5.236500000000001,5.001875000000001,5.0975917297060445,5.026662385690691,4.645399553502263,4.860169918803689,5.268333333333333,4.725833333333332,4.745147505505648,4.951620952324543,4.739212270010477,4.83350713609253,2.8841666666666668,2.884166666666667,2.6804044117647066,2.759031939645962,1.7922032086999407,1.79,3.6889471726190477,3.555822172619048,3.4683609858999014,3.3938218845362793,3.0484305776373057,3.169881007022798,2.4031249999999997,2.1381249999999987,2.061430166028163,1.955772915217898,2.2240920681049103,2.6361466475368016
2012-11-30,POMKH,5.434,5.63,2.81,3.7183333333333333,2.46,5.359750000000001,5.154125000000001,5.232155037823627,5.196793141606696,4.818553100513976,4.782904765714661,5.555833333333333,5.100833333333332,5.099088503303389,5.37474975790601,4.996943215614088,4.819487505050175,2.8841666666666668,2.884166666666667,2.7322426470588237,2.7375306101775028,2.810512505381782,2.81,3.790822172619048,3.6262388392857146,3.568349924873274,3.4269534560615265,3.6257961764646325,3.527602464126339,2.599375,2.3031249999999988,2.2208580996168976,2.199163297323031,1.8032347798974742,1.9496173708532647
2013-02-28,POMRB,5.508000000000001,5.79,3.026666666666667,3.875,2.9,5.3868125000000004,5.318875000000001,5.3424930226941765,5.322832089186558,5.609217215683634,5.712034764033838,5.664166666666667,5.435833333333332,5.375453101982034,5.67200526315225,5.880082513388599,5.822183327880662,2.8841666666666668,2.884166666666667,2.850012254901961,2.8429963539857095,3.0255753094549074,3.026666666666667,3.684369419642857,3.7516555059523813,3.691009954923964,3.491541610482371,3.7239052018396617,3.662970478848516,2.5865625,2.503124999999999,2.4925148597701385,2.540402802584717,2.6847180856433845,2.1979570631112386
2013-05-31,PREMON,5.888000000000001,6.64,3.91,4.651666666666667,4.1,5.298875000000002,5.400625000000001,5.5606958136165066,5.563681849352951,5.906195243694067,5.778052649325325,5.635000000000001,5.675833333333332,5.88127186118922,6.253034802406546,6.196421856068186,6.083271345736539,2.8841666666666668,2.884166666666667,3.274007352941177,3.399692211857616,3.9073925309134787,3.91,3.4691666666666667,3.829988839285714,4.075272639621046,3.712185202503777,4.198718138091799,4.113758126579808,2.44125,2.695624999999999,3.135508915862083,3.3131275278484185,2.8535549377061162,2.542546184491803
2013-08-31,MONSOON,4.662000000000001,4.55,1.79,1.91,0.45,5.1605,5.373000000000001,5.201217488169904,5.138582438472,5.028614889788731,5.051442416578421,5.637500000000001,5.652499999999999,5.348763116713532,5.4957061622895615,5.776874638499697,5.865499353288008,2.9170833333333333,2.884166666666667,2.680404411764706,2.759032639036646,1.7859637349821653,1.79,3.328333333333333,3.53875,3.209163583772628,3.34498841708725,3.33310657334249,3.4349424214440614,2.3137499999999998,2.4774999999999987,2.0613053495172498,1.849294520123258,2.922332669365086,3.321436083689299
2013-11-30,POMKH,4.840999999999998,5.49,2.81,3.161666666666666,2.17,5.02,5.22475,5.057130492901942,4.988690901198326,4.898143503231142,4.782633137444024,5.59875,5.617499999999999,5.4052578700281195,5.582514906551024,5.116998188097802,5.016353118660302,2.9499999999999997,2.884166666666667,2.7322426470588237,2.737531174032165,2.8046216012511587,2.81,3.1185416666666668,3.399583333333333,3.1901648169302432,3.2788539621473554,3.489397862187775,3.426152503146987,2.01625,2.4049999999999985,2.10478320971035,2.000664619014008,1.6789795722580187,1.8358815183154422
2014-02-28,POMRB,4.994,5.95,3.29,3.305,2.17,5.0558749999999995,5.0962499999999995,5.031878295741166,4.97660302412342,5.275178141240677,5.33291748868956,5.77875,5.657499999999999,5.6231547220168725,5.8590580827474,5.789147850671268,5.735260440586018,2.95,2.95,2.955345588235294,2.9778222817642557,3.0200309387536097,3.026666666666667,3.15,3.257083333333333,3.236098890158146,3.2528031901943697,3.4654315708677403,3.444013449774325,1.95875,2.2224999999999984,2.13086992582621,2.074778607482619,2.473672992421002,1.994994403757187
2014-05-31,PREMON,5.278,6.17,3.91,3.543333333333333,2.45,5.285375,4.943749999999999,5.1303269774447,5.0988327774192825,5.46148384441697,5.446813854597206,6.2425,5.539999999999999,5.841892833210123,6.11158184467381,6.309077273751719,6.232360386108234,2.9499999999999997,2.95,3.3372073529411765,3.505640919465431,3.916780908972281,3.91,3.3866666666666667,2.9799999999999995,3.358992667428221,3.281771923696605,3.849755466149388,3.8361608600860313,2.3159375,1.8099999999999983,2.258521955495726,2.252383935033104,2.3707665435913032,2.0719435161803488
2014-08-31,MONSOON,5.559,6.46,1.79,3.27,1.64,5.534333333333333,5.167999999999999,5.30179618646682,5.292713241988683,4.482254348278242,4.531129285823955,6.64,6.017499999999999,6.089135699926073,6.387137768538618,5.416805951324867,5.4216874125936405,2.921875,2.95,2.718324411764706,2.8316122644553996,1.795613263213978,1.79,3.4866666666666664,3.3199999999999994,3.3233956004569327,3.253970670928093,2.7635695625256087,2.7320612688570804,2.5618749999999997,2.1074999999999986,2.0111131732974354,1.9305317373381274,1.8283506426593104,2.252013600914602
2014-11-30,POMKH,5.779999999999999,7.29,2.81,3.695,3.8375,5.831722222222222,5.40275,5.493077711880092,5.498329665591798,5.239420465381503,5.379692488761187,7.0075,6.467499999999999,6.569481419955644,6.946971229733428,6.598697624917229,6.500081349096938,2.89375,2.95,2.7549946470588234,2.77954552830302,2.8144917962487117,2.81,3.5391666666666666,3.453333333333333,3.472037360274159,3.3193304060168813,3.4803333217117345,3.3737944939975786,2.6293750000000005,2.5243749999999987,2.7416679039784615,2.8820365991308523,1.7809720069390491,1.9258345398135213
2015-02-28,POMRB,6.046666666666666,7.33,3.065,3.5716666666666668,2.47,5.9707083333333335,5.665916666666667,5.714513293794722,5.731036285445259,5.984042667198608,5.8168979918317145,7.18125,6.812499999999999,6.8736888519733865,7.253625459867653,7.529093141515769,7.478366631232458,2.89375,2.89375,2.878996788235294,2.8792386609899028,3.030109170069096,3.193052945782401,3.475833333333333,3.5199999999999996,3.5118890828311624,3.353976209130907,3.613917299983549,3.5565607018289502,3.0109375,2.599374999999999,2.633000742387077,2.6577285609258503,3.3954210317148563,2.889258172419665
2015-05-31,PREMON,6.604444444444447,7.73,3.91,3.6966666666666654,2.69,5.892763888888889,5.997527777777779,6.070485754054612,6.1104938038903285,6.381779724609826,6.259729317502781,7.138749999999999,7.202499999999999,7.216213311184032,7.612387822948848,7.756989214583609,7.677627960133057,2.8937499999999994,2.89375,3.2913980729411763,3.410870383981733,3.91450880176305,3.91,3.3720833333333324,3.5583333333333327,3.585800116365364,3.4120509239790864,4.032569203302934,3.9658729254048852,3.1753125,2.659374999999999,2.6558004454322464,2.658937845232922,2.9669451310605774,2.6574818971704803
2015-08-31,MONSOON,5.344444444444443,6.29,1.79,2.61,4.4525,5.723805555555556,5.94388888888889,5.780069230210545,5.745317900219232,5.652323370729808,5.634121181889569,7.338333333333333,7.159999999999998,6.845727986710419,7.069323394772795,6.955657971036944,7.03410412666534,2.921875,2.89375,2.690838843764706,2.7548865813376557,1.7935170262476623,1.79,3.2556249999999998,3.3933333333333326,3.1954800698192183,3.240826722285742,2.937820128999845,2.9593008297316135,3.8081249999999995,3.362499999999999,3.3744802672593477,3.549073492464772,2.2380214164395613,2.6576361686913756
2015-11-30,POMKH,5.371,7.12,2.81,3.525,2.34,5.4033854166666675,5.841638888888889,5.6164415381263275,5.558862111175913,5.557973412248669,5.394797612083785,7.886666666666668,7.117499999999998,6.955436792026251,7.21026463150022,6.751111785809135,6.731934330035159,2.9499999999999997,2.89375,2.7385033062588233,2.7245540472025653,2.812567975329457,2.81,3.223333333333333,3.350833333333332,3.327288041891531,3.2788427457071614,3.412259188916649,3.3460865408454348,5.504375,2.988124999999999,2.9606881603556086,2.918712149277383,3.4488498751843766,3.5569412236773816
2016-02-29,POMRB,5.104000000000001,9.096666666666666,3.29,2.81,9.03,5.18107638888889,5.605972222222222,5.411464922875797,5.336419498149761,5.855165285321299,5.841750050976798,8.585833333333333,7.559166666666664,7.811928741882417,8.2798397632033,7.419923970494358,7.36737023661429,2.95,2.9499999999999997,2.959101983755294,2.960472757993843,3.028357845927852,3.2739417988090977,3.2983333333333333,3.160416666666665,3.1203728251349183,3.167259611998501,3.5162367682109448,3.465483479519045,6.9278125,4.628124999999999,5.3884128962133655,5.986554181123274,3.4057941355642516,2.914056103794691
2016-05-31,PREMON,4.9837500000000015,10.35,3.91,4.199999999999998,9.7,5.155673611111111,5.200798611111111,5.240378953725479,5.160969884808617,5.752438412594492,5.686525597624392,9.276666666666667,8.214166666666664,8.827157245129449,9.459597081002354,9.169736388992668,9.067733976560364,2.9499999999999997,2.9499999999999997,3.339461190253177,3.48691516860373,3.9253832426708684,3.91,3.2885416666666663,3.286249999999998,3.5522236950809507,3.3571823667583374,3.742020668890174,3.6573676440827065,8.229999999999999,6.380624999999998,7.113047737728019,7.826786980403315,6.406936510277831,6.016397476866002
2016-08-31,MONSOON,5.1866666666666665,9.263333333333334,1.79,2.706666666666667,8.83,5.216576388888889,5.161354166666667,5.218894038901954,5.15762768799226,4.413319958039647,4.511952158152743,9.59375,8.957499999999998,9.001627680411003,9.514937118021269,9.347882008663719,9.354625135900736,2.89375,2.95,2.7196767141519063,2.81530161458754,1.804484529027147,1.79,3.3672916666666666,3.310416666666665,3.2140008837152374,3.2192170767950197,2.8778704009743175,2.865706106796008,8.95625,7.474999999999998,7.799828642636811,8.288709876143155,7.547396655714303,7.858566240407131
2016-11-30,POMKH,5.325555555555555,9.673333333333334,2.81,3.35,8.38,5.3524826388888895,5.149993055555555,5.261558645563395,5.218800196494491,4.983901869208985,5.240103008605168,9.424166666666666,9.595833333333331,9.270309941579935,9.750146867661918,9.614805514962121,9.608599680432196,2.8375,2.95,2.755806028491144,2.7669917960885204,2.8235932568207778,2.81,3.4581666666666666,3.2666666666666653,3.268400530229142,3.230418780157911,3.3978018132724683,3.3458741896389514,8.545416666666668,8.985,8.031897185582086,8.287759550894048,8.270261998137894,8.305588156330948
2017-02-28,POMRB,5.636666666666668,9.08,2.84,3.615,8.8,5.379543650793651,5.283159722222221,5.411601854004704,5.393147729041367,5.606188702666576,5.498315548269034,9.171249999999999,9.591666666666665,9.19418596494796,9.571100261856879,10.031813922993035,10.098625568221596,2.8375,2.8375000000000004,2.789483617094686,2.7576947530816867,3.0394336503080632,3.0994155915741186,3.5988333333333333,3.467916666666665,3.4070403181374855,3.296525973472004,3.45514658855035,3.3328566101671906,7.920833333333334,8.927499999999998,8.339138311349252,8.499270588425489,8.865302339339134,8.292183161328651
2017-05-31,PREMON,5.538333333333332,9.01,3.91,4.122,6.6433333333333335,5.279980158730159,5.421805555555554,5.4622944457361555,5.443321757872408,5.984156599264883,5.938706319270622,8.984166666666667,9.256666666666664,9.120511578968777,9.444158177998151,9.649007268289836,9.670733355463907,2.8375,2.8375000000000004,3.237690170256812,3.319149539524897,3.911491358466943,3.91,3.74475,3.448416666666666,3.6930241908824915,3.461651795491943,3.9325036385453065,3.886007478433467,7.5133333333333345,8.16333333333333,7.660816320142885,7.51434918120906,8.887215267411408,8.499985029369583
2017-08-31,MONSOON,4.848571428571428,8.58,1.79,3.91,6.89,5.2143452380952375,5.337281746031745,5.216805238870265,5.157772420454299,4.843593671743953,4.8135627420886244,8.8925,9.08583333333333,8.904306947381267,9.162217003283793,8.351129218205445,8.388137951434578,2.85125,2.8375000000000004,2.658614102154087,2.6946082059985526,1.7906895297229843,1.79,3.716375,3.749249999999999,3.779814514529495,3.565058430084808,2.990367142636172,2.9610682640258448,7.362708333333333,7.678333333333331,7.3524897920857315,7.156604955572786,7.1283332798870145,7.500145843142742
2017-11-30,POMKH,4.8671428571428565,8.86,2.81,3.314,7.06,5.171350446428571,5.22267857142857,5.076940286179301,5.010978407865461,4.9416442377027225,4.999748080642375,8.98625,8.882499999999997,8.88658416842876,9.159238337671496,8.872338406702594,8.872289807732377,2.8649999999999998,2.8375000000000004,2.719168461292452,2.691921225456197,2.809928255761454,2.81,3.71475,3.740249999999999,3.593488708717697,3.5322232074662305,3.827153777635564,3.7513444859717167,7.489166666666666,7.348333333333331,7.235493875251438,7.067245793984266,7.054781952376756,7.142460030325687
2018-02-28,POMRB,5.57,9.16,2.95,3.4239999999999995,8.915,5.157819940476191,5.206011904761904,5.2741641717075805,5.2499468297172385,5.308004132509461,5.254380364520235,9.112708333333334,8.902499999999996,8.995950501057257,9.309098507102705,9.231851125400304,9.229917602456569,2.865,2.865,2.811501076775471,2.7766478812177473,3.0259109855026534,3.1134189167763617,3.6617916666666663,3.6924999999999994,3.5256932252306186,3.524115302144252,3.7493278028411554,3.6477370070366546,7.722499999999999,7.3770833333333306,7.907296325150862,7.959722487265889,7.595091917194375,7.056212687456895
2018-05-31,PREMON,5.261041666666667,9.68,3.91,4.3,7.54,5.290915178571429,5.136688988095237,5.2689151696912155,5.239723781812937,5.828350851251616,5.860383739178122,9.310416666666665,9.069999999999997,9.269570300634353,9.648182293878515,9.562982087199899,9.52670131104074,2.8649999999999998,2.865,3.2509006460652827,3.3586412717060976,3.9042735585329575,3.91,3.6265833333333335,3.736999999999999,3.8354159351383714,3.698076667811239,4.085754302029336,4.061080585847251,7.7749999999999995,7.601249999999998,7.760377795090517,7.702727722819274,8.34235043431148,7.960926424640945
2018-08-31,MONSOON,5.017619047619047,8.921666666666667,1.79,3.3083333333333336,7.8599999999999985,,5.1789508928571415,5.168396720862348,5.1237691926370585,4.613076544006743,4.5495369910308066,,9.155416666666664,9.130408847047278,9.43902716225302,8.878487716060278,8.916783456429428,,2.865,2.6665403876391696,2.7385203243486043,1.7836555658423043,1.79,,3.5865833333333326,3.6245828944163563,3.6454610714503293,3.1508067440357337,3.2298355768200393,,7.8437499999999964,7.80022667705431,7.73840345391158,7.338305761112271,7.696930748803365
2018-11-30,POMKH,5.762857142857143,10.1,2.81,3.634,6.51,,5.402879464285713,5.406180889660266,,4.956851337670436,5.101468362572191,,9.465416666666664,9.518245308228366,,9.249040099063686,9.247495048026305,,2.865,2.723924232583502,,2.8030879329613376,2.81,,3.6665833333333326,3.628349736649814,,3.766224428695769,3.6568643290003053,,7.706249999999996,7.284136006232586,,7.662731953467261,7.732523455923497
