Date,Season,Jatara,Palera,Baldeogarh,Niwari,Prithvipur,Tikamgarh,Jatara_Trend,Jatara_SMA,Jatara_EWMA,Jatara_DES,Jatara_TES,Jatara_ARIMA,Palera_Trend,Palera_SMA,Palera_EWMA,Palera_DES,Palera_TES,Palera_ARIMA,Baldeogarh_Trend,Baldeogarh_SMA,Baldeogarh_EWMA,Baldeogarh_DES,Baldeogarh_TES,Baldeogarh_ARIMA,Niwari_Trend,Niwari_SMA,Niwari_EWMA,Niwari_DES,Niwari_TES,Niwari_ARIMA,Prithvipur_Trend,Prithvipur_SMA,Prithvipur_EWMA,Prithvipur_DES,Prithvipur_TES,Prithvipur_ARIMA,Tikamgarh_Trend,Tikamgarh_SMA,Tikamgarh_EWMA,Tikamgarh_DES,Tikamgarh_TES,Tikamgarh_ARIMA
1996-02-29,POMRB,4.916666666666667,4.62,3.67,9.805,4.386666666666667,9.046666666666667,,,4.916666666666667,4.279082457201371,4.142222270374035,0.0,,,4.62,4.426018671925782,4.7374652008678915,0.0,,,3.67,1.8244145293808485,3.382282069236351,0.0,,,9.805,8.740753321076909,9.244910557578054,0.0,,,4.386666666666667,3.799370553755282,4.417255812617947,0.0,,,9.046666666666667,7.677155096799652,7.621190197499569,0.0
1996-05-31,PREMON,7.006666666666668,6.763333333333333,7.0,10.62,6.493333333333332,11.57,,,5.752666666666667,4.78134305725989,6.1927748679476355,4.916654134022977,,,5.477333333333333,4.942099878516783,5.831718955624546,4.619994296842973,,,5.002000000000001,3.139915793614063,6.403043811403988,2.4840344186593244,,,10.131,9.151073688299352,12.165479904301371,9.804959504267298,,,5.229333333333333,4.124965250266211,6.239963971999401,4.386655624740885,,,10.056000000000001,7.978319512583403,9.850335911971522,5.35243144752472
1996-08-31,MONSOON,2.0166666666666666,1.6233333333333333,0.62,7.6,2.0566666666666658,3.58,3.9325000000000006,,4.2582666666666675,4.108085852007797,3.2107570026494447,6.060016200363244,4.215416666666666,,3.9357333333333333,4.229605053940861,3.6120115120674368,6.184875426246706,3.5975,,3.2492,2.464158993904651,2.0683762672124346,4.1319731124927985,9.009374999999999,,9.1186,8.849284456887064,6.481352427145589,10.378743198704296,3.9779166666666663,,3.9602666666666657,3.902474252585786,2.1167648752730273,5.834935911254091,6.707916666666666,,7.465600000000001,7.083982771377717,5.0953832181767496,7.203628821355365
1996-11-30,POMKH,2.31,3.7966666666666655,3.75,8.504999999999999,3.2900000000000005,4.083333333333333,3.7579166666666666,4.0625,3.4789600000000003,3.6468824640834825,3.6573115307188964,4.325228023778014,4.18375,4.200833333333333,3.8801066666666664,4.143138585746927,3.2540091436391387,2.7554812150645356,3.15375,3.76,3.4495199999999997,2.773646799470071,3.7279834483806513,4.269101367822352,8.879999999999999,9.1325,8.87316,8.797661145006467,8.370329850010137,8.52049179901144,3.846666666666666,4.056666666666666,3.6921599999999994,3.8470532590247357,3.506219520037218,3.15869534331595,6.161666666666667,7.069999999999999,6.112693333333334,6.35817207255347,6.052625782006995,4.5543316047864995
1997-02-28,POMRB,3.8766666666666665,4.736666666666666,2.37,8.82,3.7566666666666655,6.15,3.6408333333333336,3.8024999999999993,3.6380426666666663,3.622712346445408,4.0366252239434885,4.033874047400038,4.377083333333333,4.2299999999999995,4.222730666666667,4.279647279907843,4.398138756697126,4.225469448260594,3.07375,3.435,3.0177119999999995,2.6459082640249454,3.2593618638485995,2.601406360700829,8.715625,8.88625,8.851896,8.822128663339186,9.531387320976844,9.208951113253836,3.777916666666666,3.899166666666665,3.717962666666666,3.851642016723014,4.479831740888118,4.058583412991546,6.195416666666667,6.345833333333333,6.1276160000000015,6.029980008708173,7.606937487191961,7.533512523475174
1997-05-31,PREMON,6.65,6.3933333333333335,4.75,10.57,6.073333333333332,10.096666666666668,3.6145833333333335,3.713333333333333,4.842825599999999,4.198210976878088,5.84224261046939,5.629534616083487,4.5,4.1375,5.090971733333333,4.746851936296849,5.803554494732312,6.08941027421406,3.3125000000000004,2.8725000000000005,3.7106272,3.166687932729632,5.802178995606981,5.02826733970088,8.1775,8.873750000000001,9.5391376,9.205324419503198,11.791846922307226,9.642944549183564,3.694166666666666,3.7941666666666656,4.660110933333332,4.12296127780916,5.963705131549355,5.638818688550545,6.550000000000001,5.977500000000001,7.715236266666667,6.36021570826206,9.24692388511303,9.004735912955717
1997-08-31,MONSOON,1.4366666666666668,3.54,2.23,6.335,1.9266666666666667,5.323333333333333,3.5308333333333333,3.5683333333333334,3.4803620266666666,3.534641128424485,2.858616731370882,2.943753892855189,4.262083333333333,4.616666666666666,4.47058304,4.493088433284413,3.350584260017866,2.850705429073865,3.31625,3.275000000000001,3.11837632,2.9004210730342455,0.7978922151203505,0.9722332551857054,7.281875,8.557500000000001,8.25748256,8.629434977396972,6.275739256953406,8.63454821989465,3.496666666666666,3.761666666666666,3.5667332266666656,3.8856973191316078,1.7701823336621385,2.658338565979777,6.486666666666666,6.413333333333334,6.758475093333334,5.980423571987625,4.314161116104948,3.6180976708915407
1997-11-30,POMKH,2.68,2.8633333333333333,4.05,5.465,2.75,5.176666666666667,3.2604166666666665,3.660833333333333,3.160217216,3.2836445743393856,3.2454423485531074,2.69611989484951,3.9541666666666666,4.383333333333333,3.8276831573333334,4.146936324357695,4.478876324923428,4.6561037779811745,3.3975,3.3500000000000005,3.491025792,3.17418415809883,3.627098801842214,3.6149517626933747,6.411250000000001,7.797500000000002,7.140489536,7.991113371986479,7.614717190860179,7.830484278401538,3.1783333333333332,3.6266666666666656,3.240039935999999,3.7698538027504456,3.265597483732919,3.231370292219613,6.129583333333334,6.686666666666667,6.125751722666667,5.631584883732199,5.7874174716519216,5.236131492309765
1998-02-28,POMRB,2.8366666666666664,3.766666666666667,2.1,4.695,2.7166666666666663,4.55,3.3733333333333335,3.4008333333333334,3.0307969962666665,3.1223590055720485,3.8297075484432925,4.0490712976204515,3.5275000000000003,4.140833333333333,3.803276561066667,4.0717694689082355,4.150286430622015,3.9144465470711656,3.27625,3.2825000000000006,2.9346154752,2.872720071136694,3.321253485398098,3.1084735545112716,5.82875,6.766250000000001,6.162293721599999,7.323982441156395,7.589794400304193,7.486997116042884,2.9041666666666663,3.366666666666666,3.030690628266666,3.6630762018444045,4.092742495718263,3.6421816538056113,5.613333333333333,6.286666666666667,5.4954510336,5.24083516438759,7.619412215574479,7.276068072144235
1998-05-31,PREMON,5.526666666666666,4.9,5.67,7.73,4.566666666666666,8.840000000000002,3.6979166666666665,3.1199999999999997,4.029144864426666,3.5724270326978758,5.416948918309946,5.703651014391746,3.4450000000000003,3.767499999999999,4.24196593664,4.259168364783916,5.062920817186432,5.545770373328914,3.1525,3.512500000000001,4.02876928512,3.573320048851197,5.729308460431261,4.907894599993857,5.565,6.05625,6.7893762329600005,7.424881589343698,8.716699436507646,7.622420894529595,2.8404166666666666,2.9899999999999998,3.645081043626666,3.781608326488509,5.257186845242738,5.225565181178656,5.209583333333334,5.972500000000001,6.83327062016,5.5567672076233,8.929812189299481,8.708014404869832
1998-08-31,MONSOON,3.4633333333333334,1.62,0.34,4.5150000000000015,1.24,2.45,3.962083333333333,3.626666666666666,3.802820251989333,3.4836030487371055,2.2503457848940913,1.8056805855450948,3.7145833333333336,3.2874999999999996,3.193179561984,3.6931689977395217,2.096321074454713,2.1190889558514017,3.07,3.040000000000001,2.553261571072,2.713825371421836,1.1281694727230183,1.6376872282417532,5.773125,5.60125,5.879625739776001,6.836757762686922,3.322672765333422,6.165470908489939,3.0125,2.8183333333333334,2.6830486261759994,3.5031779461496386,0.6722006994969476,1.4797293379489753,5.500416666666667,5.254166666666667,5.079962372096,4.9133023865929095,3.805006371350214,3.8114066906031594
1998-11-30,POMKH,3.25,4.123333333333333,4.95,5.175,2.9266666666666663,4.82,4.328749999999999,3.769166666666666,3.5816921511936,3.369509948195172,3.3278680634303317,3.277525858928993,3.97625,3.6025,3.565241070523733,3.793352663795341,2.770325600355203,2.6577958090402047,3.0349999999999997,3.2650000000000006,3.5119569426432,3.270735151698978,3.055848776636207,3.555243248566913,6.268750000000002,5.5287500000000005,5.597775443865601,6.506746549576965,5.249902291774363,6.006713685508726,3.3562499999999997,2.8625,2.7804958423722663,3.4503470142018573,2.368846943512879,2.6771073391714824,5.934583333333333,5.165000000000001,4.9759774232576,4.693648101369432,4.7950296234845124,3.9063085672615907
1999-02-28,POMRB,4.38,4.663333333333333,0.54,6.65,3.9166666666666665,7.233333333333332,4.190833333333334,4.154999999999999,3.9010152907161597,3.52294575585822,4.039941196680148,4.117021581440833,3.9987500000000002,3.8266666666666667,4.004477975647573,3.9893238988081565,4.467424484143102,4.710771308971349,3.1624999999999996,2.8750000000000004,2.32317416558592,2.5428074195130437,3.347393733417423,2.3897194953333023,6.194375,6.0175,6.01866526631936,6.551185443333843,6.302156506583459,6.4761425555777095,3.4695833333333335,3.1624999999999996,3.2349641720900264,3.517606923840666,3.721148918108106,3.4304014478557687,5.923749999999999,5.835833333333333,5.878919787287892,4.881209999340667,6.7569644323943825,6.161875082866915
1999-05-31,PREMON,6.916666666666668,6.096666666666668,6.95,9.74,6.116666666666667,9.63,3.779166666666667,4.5024999999999995,5.107275841096364,4.18812735406372,5.976628222181445,6.26555222637823,3.7270833333333337,4.125833333333334,4.841353452055211,4.454624910843233,5.7755193892839625,5.972324612735381,2.94875,3.1950000000000007,4.173904499351552,3.663774733210768,5.111408103587761,4.95028526274063,5.74125,6.5200000000000005,7.507199159791616,7.228781727869694,9.112534598763375,8.681065336546574,3.3412499999999996,3.55,4.387645169920683,3.8311542135217036,5.654477262253631,5.721018489272112,5.666979166666667,6.033333333333333,7.379351872372736,5.457136502501819,8.792114567225015,10.116200289116664
1999-08-31,MONSOON,0.97,0.6033333333333334,0.08,1.91,0.5966666666666666,1.5733333333333333,3.735104166666667,3.879166666666666,3.452365504657818,3.436105161254996,3.027677199331537,2.9845259733327802,3.516666666666667,3.871666666666667,3.1461454045664596,3.625489646609099,3.1392395221738782,2.8076593951353797,3.225,3.130000000000001,2.5363426996109313,2.715990548741909,1.2808976244981034,1.1134902200581926,5.506666666666667,5.86875,5.2683194958749695,6.139496562900858,4.556530273323238,6.800971359258311,3.23875,3.389166666666666,2.871253768619076,3.4729892801845126,1.6334409580411506,2.3143156702531926,5.316562500000001,5.814166666666667,5.056944456756974,4.784461637860475,3.8569281812041005,3.7758561893424796
1999-11-30,POMKH,2.45,2.966666666666667,3.5,4.155,2.543333333333333,3.6425000000000014,3.729895833333334,3.6791666666666663,3.0514193027946908,3.165986246729977,3.247859550563089,2.5660055850627583,3.4345833333333333,3.5825,3.0743539094065424,3.4888288654119917,2.4078180237528493,2.364177002735242,3.70125,2.767500000000001,2.921805619766559,2.8998886238390136,3.0409916919579594,4.321856365313583,5.269270833333334,5.6137500000000005,4.822991697524982,5.740828963240994,4.490748741817734,4.284926334459748,3.0625,3.293333333333333,2.740085594504779,3.37930308123025,2.5450681167081664,2.3612118023313173,4.938645833333334,5.519791666666667,4.491166674054185,4.4779830478117875,4.65714991264537,3.7088156045419476
2000-02-29,POMRB,4.8275,4.136666666666667,4.2,5.793333333333332,3.48,5.6075,4.100312499999999,3.7910416666666666,3.7618515816768143,3.46467545019997,3.7712011882916716,3.575595619422663,3.732083333333333,3.4508333333333336,3.499279012310592,3.6359606611407007,3.562996182301182,3.902437045290347,3.8325,3.682500000000001,3.4330833718599356,3.2172491605909195,2.7498074024419172,1.4598556122394395,5.673020833333333,5.399583333333334,5.211128351848322,5.764678674880204,5.407579889335001,5.92197005514422,3.095833333333333,3.1841666666666666,3.0360513567028673,3.404108839174616,3.6236145158506416,3.338317364105512,5.039479166666668,5.113333333333334,4.937700004432511,4.506397246167335,6.406588533183982,5.856797051168199
2000-05-31,PREMON,6.4275,5.966666666666666,7.1,8.697500000000002,5.1433333333333335,8.2325,4.7515625,3.66875,4.8281109490060885,4.043180207138248,5.895636333548277,6.457581175057504,4.202916666666667,3.418333333333333,4.486234074053021,4.1491772797879465,5.12886923407169,5.624206477759586,4.251250000000001,3.7200000000000015,4.899850023115961,4.204306957489082,6.242583450076447,5.954807346460498,6.516458333333334,5.138958333333335,6.605677011108994,6.387291357976864,8.2376396057705,8.35729493019835,3.4166666666666665,2.940833333333333,3.8789641473550542,3.6180257816038206,5.391026318986553,5.550679903875059,5.512499999999999,4.763958333333333,6.255620002659507,4.95954185513627,8.181037865994213,9.168386283938602
2000-08-31,MONSOON,4.422499999999999,3.1133333333333333,0.98,6.1825,1.836666666666667,3.7775,5.034999999999999,4.531875,4.6658665694036525,4.06711287514477,2.8396903840739642,2.401639769627349,4.53875,4.045833333333333,3.937073777765146,3.9315069062946377,2.845142685115807,2.213484875336271,4.194999999999999,3.9450000000000016,3.3319100138695767,3.3502126945218653,2.013673923727741,2.2812776075682693,7.208333333333333,6.207083333333335,6.436406206665396,6.35911569362008,3.5946201626553242,5.094853898245419,3.7308333333333334,3.250833333333333,3.0620451550796997,3.426656406611077,1.0226882595550748,1.328401017964992,5.978229166666666,5.3149999999999995,5.264372001595704,4.71636525686822,3.085108220941854,2.5424756226691576
2000-11-30,POMKH,4.2075,4.223333333333334,5.95,6.630000000000001,3.87,5.2225,5.1840625,4.97125,4.482519941642192,4.040462960863254,4.014154186396785,3.7011916372081486,4.559166666666667,4.359999999999999,4.051577599992421,4.002049714577481,4.02718941834385,4.242015267830043,3.9850000000000003,4.557500000000002,4.379146008321746,4.005737184953898,3.841667947403031,4.4271727156634055,7.698645833333334,6.825833333333335,6.513843723999238,6.429751564865407,6.2463756097130005,6.603137792264091,3.914166666666667,3.5824999999999996,3.3852270930478197,3.4911734179830334,2.8397747863960605,3.1284152565103174,6.273229166666667,5.709999999999999,5.247623200957422,4.716024600841662,4.493615324898059,4.826743738998532
2001-02-28,POMRB,5.3375,5.566666666666666,1.3,8.853333333333332,4.666666666666667,7.753333333333333,5.040625,5.098750000000001,4.824511964985315,4.263196964686312,4.797320661118298,4.918669100201208,4.36875,4.717499999999999,4.65761322666212,4.3493969592865485,4.934864009410855,4.819444853415711,4.3875,3.8325000000000022,3.1474876049930476,3.286795828236358,4.220179457728678,3.0586134442662765,7.398645833333333,7.590833333333335,7.449639567732875,6.94801119077905,7.53668209594699,7.2474115164899615,3.9604166666666676,3.8791666666666664,3.8978029224953588,3.6404002700384606,4.423195687610342,4.137991642936302,6.2234375,6.246458333333333,6.249907253907787,5.122076814394417,6.599428727703405,6.605160563445104
2001-05-31,PREMON,7.109999999999999,4.7,8.32,9.56,5.423333333333335,8.446666666666667,4.8746875,5.269375,5.738707178991189,4.820868298879235,6.786465317909231,6.9094611558545775,4.335,4.400833333333333,4.674567935997272,4.4334718487538405,6.540405473163515,6.686009648822999,4.43375,4.137500000000003,5.216492562995828,4.5752839935649945,5.938398012431315,6.183791405943199,6.809270833333334,7.806458333333334,8.293783740639725,7.506601347119261,10.850033935636489,10.123373903728103,3.9616666666666673,3.9491666666666667,4.508015086830548,3.8602815361601266,6.379984595699509,6.170057995414647,6.2775,6.299999999999999,7.128611019011339,5.6354905433661235,8.773065727626408,10.08271702521962
2001-08-31,MONSOON,2.5925,2.856666666666667,2.98,2.92,1.9266666666666667,3.165,4.977812499999999,4.811875000000001,4.480224307394713,4.288001904568697,3.6759100550347212,3.148306378472994,4.357083333333334,4.336666666666666,3.9474074282650298,4.098722142954629,2.4291185847855203,1.5050963862209903,4.713750000000001,4.637500000000003,4.321895537797497,4.145663144972266,2.3283727949636606,1.3259967909582533,6.345416666666667,6.990833333333334,6.144270244383835,6.570134882315964,5.298525772195232,5.770633771313264,4.027083333333334,3.9716666666666667,3.4754757187649954,3.652294058417813,1.6647968931252155,1.5915374110568954,6.423333333333334,6.146874999999999,5.543166611406804,5.301471597998915,3.599902053476396,2.8822500682389505
2001-11-30,POMKH,4.71,4.21,4.32,5.1775,3.7900000000000014,6.2675,4.852187499999999,4.937500000000001,4.572134584436828,4.325561756972192,4.151477224659713,3.2759591593970603,4.489583333333334,4.333333333333333,4.052444456959018,4.130319862784963,3.719908133571547,4.047373513542649,5.192500000000001,4.230000000000003,4.321137322678498,4.174747979355266,4.84067097125209,5.762554154955991,6.0709375,6.627708333333333,5.757562146630301,6.2954633711650425,5.371883537552064,4.74152983873924,4.295208333333333,3.951666666666667,3.601285431258998,3.6824345474577727,3.2117706519161953,3.317191423741151,6.626041666666667,6.408124999999999,5.832899966844082,5.46092566100065,4.77799268221993,4.572472406656101
2002-02-28,POMRB,5.66,5.756666666666668,5.17,6.595,5.2700000000000005,7.875,4.786770833333334,5.018125000000001,5.0072807506620975,4.560363480484909,5.030367600785314,4.9705318268921515,4.708750000000001,4.380833333333333,4.734133340842078,4.491317677562214,4.828167832602853,4.938659288901617,5.062499999999999,5.1975000000000025,4.6606823936070985,4.416967862099025,4.151695101579496,3.0142742362554316,6.40625,6.063124999999999,6.09253728797818,6.371911549027989,6.362106942391552,6.663191785920751,4.545000000000001,4.1025,4.2687712587553985,3.879943006148836,4.574057799767857,4.180612481625458,7.166979166666667,6.438541666666665,6.64973998010645,5.871043717935153,7.03927574451842,7.31936044165742
2002-05-31,PREMON,5.7825000000000015,5.57,8.28,9.6225,6.965,9.946666666666667,4.847916666666666,4.686250000000002,5.317368450397259,4.77224345621401,7.042960604056849,7.174506740015362,4.9875,4.598333333333334,5.068480004505247,4.733917659627682,6.636169742765374,6.474782497645075,5.235,5.187500000000002,6.1084094361642585,5.404819498175806,7.469106319192545,7.087632825768439,6.848125,6.078749999999999,7.504522372786909,7.061944330800678,9.112806473195374,8.712424248677078,4.640833333333334,4.487916666666666,5.347262755253239,4.250967339064532,6.752213023561442,6.402632159968352,7.528854166666666,6.813541666666666,7.968510654730537,6.605249317671976,9.147877353803006,9.873334352286417
2002-08-31,MONSOON,3.3966666666666665,3.74,1.98,5.540000000000001,2.3833333333333333,5.9925,4.827916666666667,4.887291666666668,4.549087736905022,4.425814820111607,3.5171923773803173,2.6662084873330705,5.2941666666666665,4.819166666666667,4.537088002703149,4.526418051150474,3.0532082175222666,2.3485036274333,5.873749999999999,4.937500000000002,4.4570456616985545,4.502636139945528,3.2213065233333498,3.0377500942495947,7.128750000000001,6.733749999999999,6.7187134236721455,6.7615024771553465,4.495658786412063,5.320250748864748,4.726249999999999,4.602083333333333,4.161690986485277,4.052116048875777,2.609159464036992,2.566201485384262,7.51125,7.520416666666666,7.1781063928383215,6.682740117836895,4.204699803558032,3.6921158238927934
2002-11-30,POMKH,4.395,5.5566666666666675,6.7,6.0925,4.1000000000000005,6.334999999999999,5.025416666666667,4.808541666666668,4.487452642143014,4.369002811626375,4.245160590066377,3.6627228646226664,5.79875,5.155833333333334,4.944919468288556,4.758553043521324,4.520901280714236,4.684990308886472,6.2425,5.5325000000000015,5.354227397019133,5.058746872175044,4.96499285403779,5.181628554600064,7.353437500000002,6.962499999999999,6.468228054203287,6.637678058812074,6.346058742081877,6.252439704617949,4.831458333333334,4.6795833333333325,4.137014591891166,4.073455554857288,3.9175336382454917,3.6650119985127483,7.492708333333333,7.5372916666666665,6.840863835702993,6.792906709372932,5.837106071305885,6.283254672694069
2003-02-28,POMRB,5.815,6.863333333333332,7.9,7.9250000000000025,5.6433333333333335,7.666666666666668,5.528958333333334,4.847291666666668,5.018471585285808,4.630972071012528,5.016922723527256,5.105757780090755,6.4175,5.4325,5.712285014306467,5.224687391124491,6.0015193559083375,6.004338704680514,7.005,6.215000000000002,6.37253643821148,5.783901563128962,5.191918526364108,3.6763321297286007,7.653125,7.295,7.050936832521973,6.920220662899445,7.305560288684679,7.14712702469944,4.998333333333333,4.772916666666666,4.739542088468033,4.270449822271533,5.086198319067358,4.538419525578658,7.768958333333334,7.485208333333333,7.171184968088463,7.09569011225004,7.895705454076759,7.424038255399166
2003-05-31,PREMON,7.2075,8.5,8.5,10.09,7.433333333333334,10.006666666666668,5.6521875,5.203541666666667,5.894082951171485,5.138701206146152,7.073670212152799,7.036794159325369,6.474166666666667,6.165,6.82737100858388,5.946112490724107,7.764016646096448,7.111569846907346,7.3525,6.270000000000001,7.223521862926888,6.479111288317294,9.19545111876985,8.976153942886288,7.653125000000001,7.411874999999998,8.266562099513184,7.594691804884832,10.256942380379645,9.577081218773206,4.947916666666666,4.89,5.817058586414154,4.651976114072241,7.196443731440281,6.717507750270595,7.773958333333334,7.500208333333333,8.305377647519744,7.755244584221227,9.78667174930289,9.773893595381697
2003-08-31,MONSOON,6.000000000000001,5.7600000000000025,7.86,7.4700000000000015,3.25,8.142499999999998,5.273125,5.854375000000001,5.936449770702891,5.27899904345871,3.9133875718811533,3.370547535863136,6.052083333333335,6.67,6.400422605150329,5.9164031396017,5.410813898880091,4.625951863249583,6.165,7.740000000000001,7.478113117756132,6.8296638077637635,4.3360110741595825,3.9636600466350744,7.131875000000001,7.894374999999998,7.947937259707912,7.585886498261619,5.288507144874798,5.6170093842260345,4.460833333333333,5.1066666666666665,4.790235151848492,4.508406538476813,3.0651821029463036,2.831620695286545,7.3434375,8.037708333333333,8.240226588511845,8.084796660278283,4.725189848732462,4.046404087047901
2003-11-30,POMKH,2.7775,3.99,3.6,4.1625,2.83,4.225,4.9675,5.450000000000001,4.672869862421734,4.6951172271890265,5.219913294245017,4.998038740168039,5.615833333333334,6.278333333333333,5.436253563090197,5.508338815203302,6.648130560037199,6.23302650706877,5.315,6.965000000000001,5.9268678706536795,5.982733595830358,8.014610643003085,7.264637509479842,6.9350000000000005,7.411874999999998,6.433762355824747,6.891387172552575,7.729279571718704,7.3371752642312575,4.025,4.789166666666667,4.006141091109095,4.3323886253357085,4.574459121954768,4.252777157777206,7.188958333333332,7.510208333333333,6.634135953107107,7.747857878162603,6.690664504932921,7.385519382579851
2004-02-29,POMRB,4.4,5.053333333333334,1.5,5.685,3.016666666666667,6.3325,4.6325,5.09625,4.563721917453041,4.585746513067001,5.31216776909668,5.051665776850577,5.350833333333334,5.825833333333334,5.2830854711874515,5.419386720724858,5.608096554790946,5.042655660528107,4.4037500000000005,5.365,4.156120722392208,4.808484140220217,5.744529152547205,5.514679127657771,7.296875,6.851874999999998,6.134257413494848,6.656153424063094,6.968663678733507,6.16282323340559,3.835,4.132499999999999,3.6103513213321237,4.1975216236764155,4.800397779740696,3.954872435945239,7.054270833333334,7.176666666666667,6.513481571864263,7.721398753357392,8.143518811614912,6.3767056709815995
2004-05-31,PREMON,6.1775,6.82,8.1,10.755,6.573333333333332,10.105,4.650625,4.83875,5.209233150471825,4.883776145024493,6.920608422226347,6.393644959343756,5.510833333333333,5.405833333333334,5.897851282712471,5.733644941075485,6.403945537013079,6.044739683237472,3.69625,5.265000000000001,5.733672433435325,5.651605612727762,6.925005234876602,5.763366530274774,8.26125,7.018124999999999,7.982554448096909,7.5231475613078045,8.932015844007347,8.347608613284152,3.8449999999999998,3.9174999999999995,4.795544126132608,4.487969633364966,5.765401492924486,5.258730147433381,7.275729166666666,7.20125,7.950088943118558,8.278917097833325,9.711131735684413,9.11745670206944
2004-08-31,MONSOON,4.35,5.32,0.97,9.7,2.59,6.966666666666666,4.9728125,4.42625,4.865539890283094,4.72490032792911,3.5304538142922666,3.1923084008301172,5.910416666666667,5.295833333333333,5.666710769627483,5.65409096231178,3.832428727604959,3.6243777848224994,4.1137500000000005,3.5425000000000004,3.828203460061195,4.426009907603651,2.8250460116701497,1.954708585993473,9.776875,7.575624999999998,8.669532668858146,7.992585259719402,4.996686314026125,6.214310074105576,4.147083333333333,3.7524999999999995,3.9133264756795647,4.2865439819798405,1.913515679652848,2.387201648852807,7.971979166666666,6.9072916666666675,7.556720032537802,8.302435837337473,4.68518917949956,4.61311215902528
2004-11-30,POMKH,4.5725,5.710000000000001,4.83,9.6475,3.5700000000000003,7.1725,5.171250000000001,4.874999999999999,4.748323934169856,4.6482900112923575,4.504843238936715,4.0014358930706155,6.277500000000001,5.725833333333334,5.68402646177649,5.676463997341343,5.8465601595024985,5.617020120512366,4.58375,3.85,4.228922076036717,4.518609311238515,4.319527928205188,4.499700202415772,10.9571875,8.946874999999997,9.060719601314888,8.35458960392461,8.746706812903984,8.230997640331442,4.528333333333332,3.9374999999999996,3.775995885407739,4.2206169573271275,3.6633348137083823,3.680340021637,8.463541666666668,7.644166666666667,7.403032019522682,8.330690874619751,6.418502041374188,6.389086855909418
2005-02-28,POMRB,5.182499999999999,6.53,3.61,12.325,4.6933333333333325,8.955,5.343125000000001,5.070625,4.921994360501913,4.720125623373114,5.255062820192975,5.438763467348524,6.450833333333334,6.095000000000001,6.022415877065894,5.872264196739466,6.527203125212033,6.251738722831244,4.825,4.3775,3.98135324562203,4.270629220350033,4.049240122198009,2.7635555527781817,11.2503125,10.606874999999995,10.366431760788933,9.198713857373717,10.305510667473461,9.284026960045916,4.669166666666667,4.3566666666666665,4.142930864577977,4.291621205641745,4.697066956803628,4.280219081538625,8.578958333333333,8.299791666666668,8.02381921171361,8.619515992590188,8.529448546218774,7.873754936653571
2005-05-31,PREMON,6.9825,8.28,9.75,13.5575,7.946666666666667,11.415,5.411249999999999,5.271875,5.746196616301148,5.1663764072368625,7.083589266688784,6.9397286296693945,6.36625,6.460000000000001,6.925449526239536,6.406267478098573,7.703521683205973,7.189555776556737,5.038749999999999,4.790000000000001,6.288811947373219,5.68313577556857,6.774825883098798,7.160404865730788,11.239687499999999,11.307499999999994,11.642859056473359,10.125468874497516,13.983753387460467,12.534430752917437,4.947916666666667,4.700000000000001,5.664425185413453,4.73000407888278,6.532913870064098,6.4244099074649705,8.560312499999998,8.627291666666668,9.380291527028167,9.279223936141607,10.554211702326251,10.572272983803508
2005-08-31,MONSOON,4.92,5.246666666666667,1.25,9.2425,2.3433333333333333,6.579999999999999,5.366874999999999,5.414375,5.4157179697806885,5.073415156930264,3.8617272532776443,3.7915341794245077,6.41875,6.441666666666667,6.253936382410389,6.16577469240887,5.241475398852511,4.8906478861120375,5.5246875,4.860000000000001,4.273287168423931,4.523891311812978,3.4058162717112443,3.1392621234155147,11.097291666666667,11.193124999999995,10.682715433884015,9.964749071150726,8.880692239354198,8.385569419326988,5.3133333333333335,4.6383333333333345,4.335988444581405,4.473148392611931,2.9774189582178465,3.2481308274070617,8.6328125,8.530625,8.2601749162169,9.126545047596188,5.623706613452616,5.54734711872326
2005-11-30,POMKH,4.547499999999999,5.1066666666666665,6.26,10.02,6.046666666666668,7.41,5.4487499999999995,5.408125,5.068430781868413,4.920130832632245,4.89869411345828,4.459256520880741,6.586666666666667,6.2908333333333335,5.7950284961129,5.946692164360779,6.244055800491377,5.588229335015225,5.875625,5.217500000000001,5.0679723010543585,4.964794846694249,4.7781726319199125,5.242357984064805,10.938645833333332,11.286249999999994,10.417629260330408,9.998687612737637,10.376742825840003,8.311235527625005,5.3475,5.257500000000001,5.02025973341551,4.672122652988347,4.0860568932307455,3.534650370142639,8.661249999999999,8.59,7.920104949730141,9.076450357781622,7.08615464784371,6.270632234036865
2006-02-28,POMRB,4.8525,7.553333333333334,6.0675,10.813333333333333,5.14,9.2975,5.4734375,5.3256250000000005,4.982058469121048,4.86560935154839,5.539120241088015,5.551927593745359,6.875416666666666,6.546666666666667,6.498350431001073,6.306689450980935,6.241750011653478,5.873584639985727,5.818125,5.831875000000001,5.467783380632615,5.242513686520687,4.902296513868707,3.4092911206213055,10.894479166666667,10.908333333333328,10.575910889531578,10.190552157076267,11.282674524655267,10.014972326924234,5.561249999999999,5.369166666666668,5.068155840049306,4.744330958777155,6.124657687955015,5.823415149801753,8.7375,8.675625,8.471062969838083,9.30271337522319,9.109178869672327,8.10075355166981
