Date,Season,Anklav,Umreth,Sojitra,Anand,Petlad,Tarapur,Cambay,Borsad,Anklav_Trend,Anklav_SMA,Anklav_EWMA,Anklav_DES,Anklav_TES,Anklav_ARIMA,Umreth_Trend,Umreth_SMA,Umreth_EWMA,Umreth_DES,Umreth_TES,Umreth_ARIMA,Sojitra_Trend,Sojitra_SMA,Sojitra_EWMA,Sojitra_DES,Sojitra_TES,Sojitra_ARIMA,Anand_Trend,Anand_SMA,Anand_EWMA,Anand_DES,Anand_TES,Anand_ARIMA,Petlad_Trend,Petlad_SMA,Petlad_EWMA,Petlad_DES,Petlad_TES,Petlad_ARIMA,Tarapur_Trend,Tarapur_SMA,Tarapur_EWMA,Tarapur_TES,Tarapur_ARIMA,Cambay_Trend,Cambay_SMA,Cambay_EWMA,Cambay_DES,Cambay_TES,Cambay_ARIMA,Borsad_Trend,Borsad_SMA,Borsad_EWMA,Borsad_DES,Borsad_TES,Borsad_ARIMA
1996-02-29,POMRB,18.23,1.84,3.95,8.153333333333334,7.433333333333334,4.32,6.920000000000001,11.185,,,18.23,18.321523706171813,18.44083269623724,0.0,,,1.84,2.706110283537339,1.9163063463836854,0.0,,,3.95,3.7224471582240466,3.920995853517869,0.0,,,8.153333333333334,8.006399000446045,7.6100464439222275,0.0,,,7.433333333333334,7.272968875214661,7.292644344278699,0.0,,,4.32,3.5898573254583277,0.0,,,6.920000000000001,6.169605039584788,5.572300195610014,0.0,,,11.185,11.228954187959946,11.354678815627599,0.0
1996-05-31,PREMON,19.935,2.4,3.66,8.445,7.9725,4.84,5.283333333333333,13.493333333333332,,,18.912,19.158768779156432,18.793939782824868,18.07038506106034,,,2.064,3.157910607647072,2.0569554549943656,1.621180923338382,,,3.8340000000000005,3.6642391216821197,3.752667293228426,3.6943695846627285,,,8.27,8.228927641767825,8.835427515977571,8.15331516653604,,,7.649,7.518411098399723,8.295209078439472,7.12193631562181,,,4.5280000000000005,5.167832932666201,3.466420601408042,,,6.265333333333333,5.7382354303273715,6.844798566054366,6.542958332051863,,,12.108333333333334,12.170961973103404,11.644435568275712,10.918887086649756
1996-08-31,MONSOON,14.9,0.7,1.45,7.25,4.26,1.8,4.54,9.1125,18.629374999999996,,17.3072,17.10085320347892,17.451284114962387,19.143281413815547,1.59875,,1.5184,2.2423938745381786,1.0107105140679629,1.9797119512596333,3.1325000000000003,,2.8804000000000003,2.5148406300514887,1.64601608102071,3.625074480876546,7.527916666666668,,7.862,7.847756877597104,7.743153549724984,8.36455934606275,6.166041666666667,,6.293399999999999,5.787537263475288,5.892793837282594,7.5542969122397015,2.974166666666667,,3.4368000000000003,3.0534561886922633,4.040567491851336,4.722083333333334,,5.5752,5.1797676077953785,5.489652428440586,5.517498257955951,11.008020833333335,,10.91,10.863745960961168,11.479837165793999,12.326057193984319
1996-11-30,POMKH,21.2,1.5,3.69,6.8575,5.6240000000000006,1.91,3.7,10.735,18.46625,18.56625,18.86432,19.161644636249452,17.54991378982648,16.936872388855218,1.53,1.61,1.51104,1.9186966975576096,1.5145759953179723,1.5384888393785339,2.98375,3.1875,3.2042400000000004,3.0930772694316806,2.6778788265043834,2.4619157932428344,7.350312499999999,7.6764583333333345,7.4602,7.460066481504587,7.19183303596783,7.587906547847719,5.8948125000000005,6.3224583333333335,6.025639999999999,5.623869374259552,5.69431629210642,5.934081388554544,2.49125,3.2175000000000002,2.82608,3.038950704186827,2.9689256287423627,4.245104166666668,5.110833333333333,4.82512,4.5082078298129815,4.443295190364151,5.344223945173041,10.641979166666665,11.131458333333335,10.84,10.79551875469182,10.116052088121382,10.79473684574338
1997-02-28,POMRB,18.735,1.75,3.51,6.965,6.182,2.373333333333333,3.81,10.1975,17.81,18.6925,18.812592,18.99429654216183,19.910784367011424,18.94333067921813,1.41875,1.5875000000000004,1.606624,1.808394661116884,2.015886577012181,1.3586575602530027,2.9425000000000003,3.0774999999999997,3.326544,3.282539144755654,4.422185823944359,3.253037545699725,7.244999999999999,7.379375,7.2621199999999995,7.281896896520613,7.766246480563005,7.269083805869497,6.140625,6.009625000000001,6.088184,5.822239302754835,6.706925378226136,6.097494468712551,2.2150000000000003,2.7308333333333334,2.6449813333333334,2.6505683531530213,3.232177810747701,4.2718750000000005,4.333333333333332,4.419072,4.171721333866629,4.713099104319027,4.580912136618295,9.860937499999999,10.884583333333333,10.582999999999998,10.529188184672535,11.45239163499418,10.707490778678595
1997-05-31,PREMON,18.125,1.94,2.91,8.2125,7.053999999999999,2.9233333333333333,4.5775000000000015,11.5525,16.82125,18.24,18.5375552,18.608191424526385,19.741770141629374,19.33569442149386,1.4174999999999998,1.4725000000000001,1.7399744,1.8477280311221786,2.1443614967641764,1.975126081344876,2.9212500000000006,2.8899999999999997,3.1599264000000002,3.070156335680304,3.7200388951251018,3.2244487894632696,7.257812500000001,7.321249999999999,7.642271999999999,7.711095759339914,8.392524105311352,7.157313400708689,6.490749999999999,5.78,6.4745104,6.353563596980727,7.212554654331996,6.361472441463847,2.240416666666667,2.251666666666667,2.7563221333333336,3.750679144851807,3.2787692057666713,4.311875000000001,4.156874999999999,4.4824432000000005,4.30272191261851,4.971344745085343,4.305422248179063,9.1465625,10.399375000000001,10.9708,10.947942021628135,11.266332843195254,10.928115461186186
1997-08-31,MONSOON,11.46,0.27,1.87,6.6400000000000015,7.145,1.5066666666666666,5.46,4.805,16.1675,17.379999999999995,15.70653312,15.123552921359291,16.906892584286158,17.10166844038415,1.57375,1.365,1.15198464,0.995611751181636,0.6823393478910074,0.955989121659563,3.02125,2.995,2.6439558400000003,2.4394364332000347,1.2049339781077277,2.0170101892845542,7.2984375,7.168749999999999,7.2413632,7.288316622812905,7.394002671611431,8.027553639627085,6.524,6.501250000000001,6.74270624,6.657866678656038,4.279367323947002,4.7919857537600015,2.3233333333333333,2.1783333333333332,2.256459946666667,1.399350926648974,1.4955944495382734,4.320625000000001,4.386875,4.873465920000001,4.7485253396695875,4.1423505694681575,4.117750214466932,9.0434375,9.322500000000002,8.504480000000001,8.339601436088257,10.41654946876908,10.242164088362069
1997-11-30,POMKH,16.73,1.92,3.1,7.57,5.540000000000001,2.4066666666666667,3.1,9.3275,16.011875,16.262499999999996,16.115919872,15.950131157994278,15.438750638121943,16.307532938131704,1.58125,1.47,1.459190784,1.3568260600374766,1.1942395730596775,1.1117165585086688,3.3262500000000004,2.8475,2.826373504,2.757155708788683,2.8884195548006097,2.923160769625581,6.897812500000001,7.346874999999999,7.37281792,7.440730088127433,6.726451789956644,7.061244115626861,6.490166666666667,6.48025,6.261623744000001,6.006160166883592,6.719524488992302,6.4747788558190305,2.3933333333333335,2.3024999999999998,2.316542634666667,2.030348146863409,1.8283828231633548,4.509270833333334,4.236875,4.1640795520000005,4.01009235751939,4.117682601748071,4.673637438437966,8.9884375,8.970625000000002,8.833688,8.746191139356881,7.63032759741434,8.248154814417319
1998-02-28,POMRB,17.975,2.58,4.9,6.5775000000000015,6.532000000000001,2.54,4.48,10.78,16.605,16.072499999999994,16.8595519232,16.984996591508608,16.523288909924077,15.760683290067663,1.4925,1.6775000000000002,1.9075144704,2.127110411060218,2.026080263356487,1.5643444407762632,3.47125,3.195,3.6558241024000004,3.8245725639427106,3.907689133345336,3.0611049363949303,6.4887500000000005,7.249999999999999,7.054690752000001,7.105425043985882,7.825711051408232,7.629336459041752,6.017895833333333,6.56775,6.3697742464000005,6.183008244297561,7.049703221950817,6.2635212740982436,2.4795833333333333,2.3441666666666667,2.4059255808,2.3560129738258677,2.8380066492867333,4.412916666666667,4.404375000000001,4.2904477312000004,4.169599084883882,4.263842337460881,3.451213134158472,9.6828125,9.116250000000003,9.6122128,9.593986981839812,9.439418630379407,8.560718489340209
1998-05-31,PREMON,17.64,1.17,3.96,5.395,6.433333333333334,3.3166666666666664,5.416666666666668,10.53,17.115000000000002,15.951249999999995,17.17173115392,17.346374749739816,17.775974254283742,16.410686207362616,1.506875,1.4850000000000003,1.6125086822399999,1.8029443517367028,2.5899313353397497,2.4315588621753834,3.4850000000000003,3.4574999999999996,3.7774944614400003,3.866018609803206,4.2642833228915205,3.865611134964759,6.231562500000001,6.545624999999999,6.390814451200001,6.407242796785406,8.252828118869964,6.781888019464324,5.526020833333334,6.412583333333335,6.395197881173334,6.22001597052815,7.726464447382849,6.753754471029518,2.53625,2.4425,2.7702220151466665,3.674911404934921,3.19411256295313,4.213229166666667,4.614166666666668,4.740935305386667,4.6544294081968305,5.026446330605415,4.79415762580599,10.8553125,8.860625000000002,9.97932768,9.977064026889716,10.39135450538749,9.74314238697545
