Date,Season,Limkheda,Devgad Baria,Dhanpur,Garbada,Jhalod,Dohad,Fatepura,Limkheda_Trend,Limkheda_SMA,Limkheda_EWMA,Limkheda_DES,Limkheda_TES,Limkheda_ARIMA,Devgad Baria_Trend,Devgad Baria_SMA,Devgad Baria_EWMA,Devgad Baria_DES,Devgad Baria_TES,Devgad Baria_ARIMA,Dhanpur_Trend,Dhanpur_SMA,Dhanpur_EWMA,Dhanpur_DES,Dhanpur_TES,Dhanpur_ARIMA,Garbada_Trend,Garbada_SMA,Garbada_EWMA,Garbada_DES,Garbada_TES,Garbada_ARIMA,Jhalod_Trend,Jhalod_SMA,Jhalod_EWMA,Jhalod_DES,Jhalod_TES,Jhalod_ARIMA,Dohad_Trend,Dohad_SMA,Dohad_EWMA,Dohad_DES,Dohad_TES,Dohad_ARIMA,Fatepura_Trend,Fatepura_SMA,Fatepura_EWMA,Fatepura_DES,Fatepura_TES,Fatepura_ARIMA
2004-11-30,POMKH,3.273333333333333,5.964,3.9725,2.355,3.91,2.89,5.26,5.052083333333334,5.022499999999997,4.681552551214189,5.054553183478402,4.956386182282319,5.536160899598413,7.539,7.732000000000005,7.304942023510397,8.25107033487267,7.507461715551902,7.508170165378649,5.901875,5.941666666666671,5.541497815513822,6.844816392207253,5.810964354435312,5.477256814141925,3.915,4.430624999999999,4.007325850420617,4.031858850140333,4.804116621055231,4.151030315268692,4.621302083333334,4.969843750000006,4.748628155526099,4.020655145486308,4.666519110011248,4.45006592783115,3.2605208333333335,3.301354166666665,3.1697787252336864,4.069572630894067,3.496837813443622,3.4838286469083015,6.373125,6.681875000000008,6.082738103095432,6.174540284172421,7.119082342371324,6.923254125983208
2005-02-28,POMRB,5.266666666666667,7.452000000000001,5.8500000000000005,2.86,3.56,3.685,7.25,5.095833333333332,5.099999999999997,4.91559819739518,5.074332474318294,5.490566701608615,5.7757582668430665,7.441250000000001,7.625000000000004,7.363765214106238,8.042969090159922,7.606424848948893,7.560242004564931,5.978541666666667,5.832916666666671,5.664898689308293,6.669311877288209,6.590469473851127,6.193326855455051,3.5659375,4.063124999999999,3.5483955102523703,3.573254274058199,4.2064648745583355,4.007791900542477,4.711380208333334,4.629843750000005,4.273176893315659,3.3167265074119885,5.094218971892889,5.450870088592609,3.3204687500000003,3.276354166666665,3.3758672351402117,4.061309839320879,3.9423141311382297,4.041239498759119,6.4759375,6.506875000000009,6.54964286185726,6.309636262880267,7.542739636354218,7.116252742040203
2005-05-31,PREMON,7.169999999999999,10.23,8.705,5.71,6.5566666666666675,3.933333333333333,7.37,5.420416666666666,5.004166666666663,5.817358918437108,5.645510705076172,7.503661868182597,6.4921468728722065,7.556,7.453000000000005,8.510259128463744,8.514937109662364,9.923021490161455,10.138762737517604,6.340000000000001,5.970833333333337,6.880939213584976,6.994969083730091,6.9790887171056815,7.43026107745932,3.551875,3.7668749999999998,4.4130373061514225,4.236109389128843,3.9555877513955604,4.537427508943461,5.135000000000002,4.6127604166666725,5.1865728026560625,6.089805005054094,7.104411111452824,6.264316458236184,3.420416666666666,3.2446874999999986,3.59885367441746,4.054589039287976,4.367433522846715,4.407119855502478,7.08625,6.23937500000001,6.877785717114357,6.51267951096283,8.658123087164734,8.017708756551704
2005-08-31,MONSOON,5.04,6.072,5.4175,2.535,5.213333333333334,3.0766666666666667,6.97,5.747916666666667,5.1874999999999964,5.506415351062264,5.420914047490714,2.5951497682062667,3.851518371913686,7.721500000000001,7.429500000000005,7.534955477078247,7.931977818517906,5.6177587305723335,6.099173596044359,6.880625,5.986250000000004,6.295563528150986,6.722921428359419,5.251475448864391,6.0719972495482235,3.66875,3.3649999999999998,3.6618223836908532,3.596037051362311,3.668879152688282,4.128757061881786,5.805833333333334,4.810000000000006,5.197277014926971,6.231241043656627,2.6268045612019653,3.6915613973372228,3.4222916666666663,3.396249999999999,3.389978871317143,4.0428105745652685,2.324351544690729,2.6065788352210157,7.3725,6.712500000000009,6.914671430268614,6.58839918492422,5.94371311036668,5.697244121178931
2005-11-30,POMKH,5.136666666666667,6.975999999999999,6.8025,3.85,6.5100000000000025,3.083333333333333,8.25,5.985833333333334,5.65333333333333,5.358515877304026,5.292274625128433,5.0935451360307304,5.371161161660359,7.74925,7.6825000000000045,7.3113732862469485,7.6891934302148055,6.87522750660246,6.921253210037921,7.207187499999999,6.693750000000004,6.498338116890592,6.725188777412081,5.228612308119212,5.1750489738195515,3.8162499999999997,3.7387499999999996,3.737093430214512,3.624497882373851,3.106130632847227,3.0153337334739376,6.456666666666667,5.460000000000006,5.722366208956183,7.24267061262521,4.570851095012188,4.435214577687969,3.482916666666666,3.444583333333332,3.267320656123619,4.031159361442142,3.2905892351953785,3.5096174878193014,7.4575000000000005,7.46000000000001,7.448802858161168,7.1002737575443895,6.918547737784044,6.36294155735767
2006-02-28,POMRB,6.0233333333333325,7.764000000000001,7.345,2.3,6.326666666666667,3.5066666666666664,6.55,5.59,5.842499999999997,5.6244428597157485,5.462026572076988,6.500639855878854,6.752566760720152,7.28225,7.760500000000005,7.4924239717481695,7.681709687824061,7.925632784978673,7.86952546504513,6.7921875,7.067500000000004,6.837002870134356,6.816741353898585,7.457626672706313,7.546520179247894,3.8293749999999998,3.59875,3.162256058128707,3.1209556612098264,4.029531526155304,3.949038474603741,6.238437500000001,6.1516666666666735,5.964086392040377,7.2825278463594145,6.092749688443118,6.177833237962632,3.3674999999999993,3.399999999999999,3.363059060340838,4.022118693074989,3.882085604735683,4.147786356835947,7.02125,7.285000000000009,7.089281714896701,6.991603743530223,7.611086190807596,7.807892745669493
2006-05-31,PREMON,8.316666666666666,10.14,9.8225,7.45,8.996666666666666,4.596666666666667,8.75,4.727083333333333,6.129166666666664,6.7013323824961155,6.2522090158767885,8.385589150199554,7.553375606402563,6.584000000000001,7.738000000000004,8.551454383048902,8.216546665792277,10.29414128047793,10.42128617408344,5.8259375,7.346875000000004,8.031201722080613,7.302491755016004,8.55225442597432,8.552166298537431,3.4468750000000004,4.0337499999999995,4.877353634877224,4.529251011576774,4.0395071759411,4.35859581713417,5.368125,6.761666666666673,7.1771185018908925,9.686124429947782,8.820645975198637,7.764813164261174,3.144375,3.565833333333332,3.8565021028711692,4.0196439570198885,4.2557457987388725,4.308410817990544,6.035,7.630000000000009,7.753569028938021,7.62357712767521,8.555600366204638,8.501859448952139
2006-08-31,MONSOON,0.7266666666666667,2.426,0.98,0.8999999999999999,1.0275,1.49,2.1,4.40375,5.050833333333331,4.311466096164335,4.581789038851335,3.6109538885308243,4.799432770134944,6.3027500000000005,6.826500000000004,6.101272629829342,6.872880819832855,5.7864486858832755,6.181284830834196,5.223333333333333,6.237500000000004,5.210721033248368,6.245695455679053,6.356892204802351,6.457999578864394,3.320625,3.624999999999999,3.2864121809263342,3.2352196049490725,4.067244580499864,4.162833921425082,4.730625,5.715208333333339,4.717271101134536,3.8312004155231993,4.636822965661858,5.499558162786402,2.9841666666666664,3.1691666666666656,2.9099012617227014,3.9986651236625974,2.5533196272999406,2.816183350117714,5.72625,6.4125000000000085,5.492141417362812,5.993469611963765,6.2384860782911815,6.054385667586479
2006-11-30,POMKH,2.546666666666667,5.0360000000000005,3.51,2.425,3.733333333333333,2.885,5.23,4.244166666666667,4.403333333333331,3.605546324365268,3.9474657383737237,3.4144420587739535,3.841686351543259,6.129249999999999,6.3415000000000035,5.675163577897605,6.4330460559951055,5.180731134852692,5.269831410199555,4.836145833333333,5.414375000000003,4.530432619949021,5.783430933723091,4.598662280489494,3.9067050816726496,3.14,3.2687499999999994,2.9418473085558006,2.9110392135563585,2.889620317995516,3.264396315225761,4.285208333333333,5.021041666666672,4.323695994014054,3.067938956226565,4.065911027344198,4.042402268550933,2.7441666666666666,3.119583333333332,2.8999407570336206,3.986159375435737,2.9270731665728142,3.1500073547636496,5.6075,5.657500000000009,5.387284850417688,5.577183963359273,7.265705895949889,6.889831607478943
2007-02-28,POMRB,6.026666666666666,7.453999999999999,5.816666666666666,2.715,4.003333333333333,2.4233333333333333,7.1,4.155833333333333,4.404166666666664,4.573994461285827,4.523260070914885,4.360902633846631,4.017320488079497,6.081,6.264000000000003,6.386698146738563,6.644835497760478,6.082476088236653,6.239527895008865,4.739583333333333,5.03229166666667,5.044926238636079,5.779559960659076,5.535683071926471,5.885790231997237,3.066875,3.3724999999999996,2.8511083851334806,2.7988300154939374,2.9553988540195557,2.836469336419711,4.2121875,4.440208333333339,4.195550929741765,3.2335959203223252,4.665692969457041,4.882389009936699,2.689583333333333,2.848749999999999,2.709297787553506,3.9709939977918403,3.5436156279727786,3.642429766314977,5.44375,5.795000000000008,6.072370910250612,5.864493219330209,7.547536976561327,6.126962237824335
2007-05-31,PREMON,7.036666666666666,9.062000000000001,8.253333333333334,5.59,7.756666666666668,3.76,7.25,4.2629166666666665,4.084166666666664,5.559063343438163,5.221381097239123,7.329587582350824,6.762022718301482,6.19475,5.994500000000002,7.456818888043138,7.1736197301064335,9.183671422391054,9.528336073325963,4.8175,4.640000000000004,6.328289076514981,6.17906391013927,7.041230796855558,8.075530968670662,3.2231249999999996,2.9074999999999998,3.9466650310800886,3.694353042018164,4.309049109728025,5.016855878850589,4.284583333333333,4.130208333333339,5.619997224511726,7.700801507860535,7.029781573263486,6.373243244281847,2.6147916666666666,2.6395833333333325,3.1295786725321033,3.9639107229480306,3.7995946665780655,4.007888758617693,5.413749999999999,5.420000000000008,6.543422546150367,6.210883115670439,8.707570056441819,7.857073901439264
2007-08-31,MONSOON,1.3,3.1180000000000003,1.7766666666666666,2.175,1.6833333333333331,1.89,2.29,4.180833333333333,4.227499999999997,3.855438006062898,4.029344290441406,2.441677894505643,3.646764656168407,6.01925,6.167500000000002,5.721291332825883,6.228012903421261,4.306832240188518,4.694758111242663,5.103125,4.839166666666671,4.507640112575655,5.44143712800405,3.5351795540924544,3.567806268608026,3.2175,3.22625,3.237999018648053,3.124084296949615,2.5212223628231527,2.5047898467225282,4.1433333333333335,4.294166666666673,4.045331668040369,4.095694348062105,3.0695599591847116,3.800475634722744,2.4591666666666665,2.7395833333333326,2.633747203519262,3.9457308081941056,1.8370919226946818,2.1512125596009892,5.3100000000000005,5.467500000000007,4.84205352769022,4.938167367533054,5.646664990605485,4.964054358773794
2007-11-30,POMKH,2.83,5.254,3.3366666666666682,2.4,3.6566666666666654,1.8866666666666667,4.8,4.154999999999999,4.29833333333333,3.445262803637739,3.6443904136411005,3.1263913023638588,3.457986085757884,5.86625,6.222000000000001,5.53437479969553,5.986555322158617,5.123418425702028,5.185192053570656,5.5253125,4.795833333333338,4.03925073421206,5.084753207633098,3.920056050139927,3.9619185631021736,3.28875,3.2199999999999998,2.902799411188832,2.8306737260731745,2.924460968650104,2.942656224411124,3.8583333333333334,4.275000000000006,3.8898656674908874,3.5969613712783364,3.401025161377719,3.5916159688560976,2.5016666666666665,2.4899999999999993,2.3349149887782237,3.9276660805400274,2.6238177695333778,3.0273083849600875,5.5575,5.360000000000007,4.825232116614131,4.664743942153581,7.034851750619921,6.052989634743778
2008-02-29,POMRB,5.086666666666667,5.831999999999999,8.274999999999999,2.695,2.95,2.1766666666666663,6.7,4.550416666666666,4.06333333333333,4.10182434884931,4.036211320177893,4.361796778829321,4.620240169405182,6.31225,5.816500000000001,5.653424879817317,5.932312493782282,6.338469925562006,6.520488616445421,6.219374999999999,5.410416666666671,5.733550440527235,5.603799866676163,5.3058923529375965,5.797454856907222,3.7399999999999998,3.215,2.819679646713299,2.7400680280540173,2.9953121793282995,3.1475417242650647,4.463749999999999,4.011666666666672,3.5139194004945327,2.835359579831553,4.239571186517555,4.545526504075054,2.6079166666666667,2.4283333333333323,2.271615659933601,3.9114645881674246,2.933242068442028,3.2581942522933653,6.4312499999999995,5.260000000000007,5.575139269968479,5.098365984514863,7.5893106945163105,6.327340461879589
2008-05-31,PREMON,7.77,9.46,9.1725,6.18,6.53,4.346666666666667,9.63,5.057499999999999,4.2466666666666635,5.569094609309586,5.095778346212729,6.8546781989874965,6.473671569762651,6.922000000000001,5.916000000000001,7.176054927890391,6.716036688612026,8.364152377031278,8.710893185297348,7.190208333333333,5.640208333333337,7.109130264316342,6.1845563615156856,7.966145239682601,9.10989269948766,4.34,3.3625,4.163807788027979,3.854996042243096,4.531867772856768,4.612364605933573,5.73625,3.7050000000000054,4.72035164029672,6.288534672486046,6.349068320219827,6.00002817171732,2.771666666666667,2.574999999999999,3.1016360626268273,3.908321373080178,3.4082677878855376,3.676064485062976,7.28375,5.8550000000000075,7.197083561981088,6.5471824770203755,8.575959720047011,7.478060996082118
2008-08-31,MONSOON,3.73,6.287999999999999,6.4099999999999975,5.195,7.753333333333333,2.1533333333333333,6.9,5.373749999999999,4.854166666666663,4.833456765585751,4.653155384842376,2.577768325268364,3.313236257102099,7.412250000000001,6.708500000000001,6.820832956734234,6.597245903569943,3.940422942365028,4.317481012055603,7.599583333333332,6.79854166666667,6.829478158589804,6.2118037684636205,3.8816779790177947,4.106050363841503,4.809375,4.1175,4.576284672816788,4.245075287459825,2.6784492376406783,3.257194700810799,6.7375,5.2225000000000055,5.933544317511365,9.72636496945025,2.1672387301765523,2.893817358786298,3.00875,2.6408333333333323,2.7223149709094296,3.8921244777583475,1.7169705758972535,2.2110019974431347,7.74625,7.007500000000007,7.078250137188652,6.936322662021624,5.1890527003416755,4.284351009029736
2008-11-30,POMKH,4.456666666666666,6.9620000000000015,6.47,4.18,7.7666666666666675,2.9333333333333336,7.01,5.548749999999999,5.260833333333331,4.6827407260181175,4.556644837985595,4.422495612012957,4.682538490423544,7.826250000000001,7.135500000000002,6.877299774040541,6.659211652666818,6.603249451639163,6.613540614651359,7.659895833333332,7.581875000000003,6.685686895153882,6.244420361175856,6.047901530549213,6.008356791484685,5.366874999999999,4.5625,4.417770803690073,4.155800086274623,4.285435199492837,4.227971974964122,7.70125,6.250000000000005,6.666793257173486,10.91888724887584,5.328839172426342,5.386474983486826,3.10875,2.902499999999999,2.806722315878991,3.8806984058487837,2.516690086053026,3.0349117317922207,7.9546874999999995,7.560000000000007,7.050950082313191,7.271436259948893,6.769811923035572,6.5642003959341855
2009-02-28,POMRB,5.9899999999999975,8.046000000000001,8.416666666666666,4.67,6.8500000000000005,3.026666666666667,8.19,6.0125,5.486666666666664,5.2056444356108695,4.9382127995327325,5.825064139334492,6.223895827764009,8.17275,7.689000000000002,7.344779864424325,6.953516013461274,7.850783960157348,7.7890049916035595,7.874687499999999,7.61729166666667,7.378078803758996,6.593335668232809,8.487307181990296,8.34989599870082,5.904999999999999,5.05625,4.518662482214044,4.263014172373086,4.566792512963988,4.313907120195614,8.184895833333334,7.225000000000006,6.740075954304092,9.523285225664429,7.053156415619561,6.789918887343537,3.3008333333333333,3.1149999999999993,2.8947000561940612,3.869913689178956,3.131549418640252,3.411941535193974,7.803124999999999,7.932500000000007,7.506570049387914,7.922902088737195,7.555248822540414,7.650662556571002
2009-05-31,PREMON,8.266666666666667,10.558000000000002,9.513333333333334,8.665,10.34,4.296666666666667,9.8075,6.845416666666666,5.610833333333331,6.430053328033189,5.871530193326229,8.034790873933579,7.599864967602915,8.428,7.963500000000002,8.630067918654596,7.751458783696387,10.40360885907895,10.436457731559674,8.2625,7.702500000000004,8.232180615588732,7.065273337032185,9.704095383279249,9.098250294648853,6.350624999999999,5.6775,6.177197489328426,5.6777505913644255,6.543639335356238,6.398014742129152,8.148541666666667,8.177500000000006,8.180045572582454,11.436393681347518,9.603640220396478,8.693973907925143,3.9308333333333336,3.102499999999999,3.4554867003831036,3.866781052631312,3.9717951047989963,4.211032153682265,7.546874999999999,7.976875000000007,8.426942029632748,9.02422508994411,8.875496897527979,8.714565157917558
2009-08-31,MONSOON,6.9433333333333325,7.9620000000000015,7.7875,7.015,7.8125,3.74,5.51,7.607083333333333,6.414166666666664,6.635365330153246,6.136211418710883,3.4122671775496256,3.9110142575484903,8.742625,8.382000000000003,8.36284075119276,7.774659339397948,5.680678353086615,5.857064192887462,8.748854166666666,8.046875000000005,8.05430836935324,7.173202353331554,5.369851406484883,5.652942741071872,7.035,6.1325,6.512318493597055,6.037978744241576,5.012324013862656,5.612941990193669,8.456041666666668,8.192291666666673,8.033027343549472,9.549120519807623,5.647264476644333,6.1066791696993485,4.6554166666666665,3.4991666666666665,3.569292020229862,3.860352746187774,2.0602071769110344,2.3658496185500217,7.659375000000001,7.629375000000007,7.260165217779649,8.447702817004696,5.601355689170913,5.457948096370275
2009-11-30,POMKH,7.906666666666667,7.33,8.195,5.925,7.416666666666668,6.386666666666668,6.35,8.229583333333334,7.276666666666665,7.143885864758614,6.603263396826932,6.459954271686632,6.228001431752867,9.167000000000002,8.474000000000002,7.9497044507156565,7.648712901020604,8.073291016863434,7.952811945048887,9.605104166666667,8.478125000000006,8.110585021611945,7.330469292570568,7.087340400165981,6.955244634820956,7.654999999999999,6.5687500000000005,6.277391096158233,5.904122097649792,6.039317314269542,5.772645936797224,8.768958333333334,8.104791666666674,7.786483072796351,7.865810858344844,7.420303847905771,7.079055211868067,5.407083333333334,4.3625,4.696241878804584,3.8697520796027995,3.1892274010021757,3.421161390121923,7.872187500000001,7.4643750000000075,6.896099130667789,8.093572427700844,6.929641790309706,6.7206857837298895
2010-02-28,POMRB,8.633333333333335,10.195,10.5825,8.4,9.66,5.37,9.75,8.088125,7.937499999999999,7.739664852188502,7.142427039702126,8.57683498517793,8.795343983079249,8.88875,9.011250000000002,8.847822670429395,8.20367630768635,8.775193732698964,8.537541461293877,9.933125000000002,9.019583333333339,9.099351012967166,7.856091403769124,9.679566151563677,8.857804180754634,7.626875,7.501250000000001,7.12643465769494,6.6509298172005575,6.345473365109789,5.873283674049251,8.6365625,8.807291666666673,8.535889843677811,9.06802913675703,8.153606049122425,7.439815680023291,5.729166666666668,4.948333333333333,4.965745127282751,3.873020042115847,4.486602296311908,4.5937047945750855,7.84375,7.854375000000008,8.037659478400673,8.86717566597733,7.782810078974117,7.490567945007946
2010-05-31,PREMON,10.603333333333332,11.803999999999998,14.197500000000002,9.895,10.033333333333333,7.966666666666668,9.95,7.2716666666666665,8.521666666666665,8.885132244646433,8.096069377088204,10.731725635046356,10.025285004820764,8.335999999999999,9.322750000000001,10.030293602257636,8.996688502055443,11.907627914995292,11.737309623656575,9.515937500000001,10.190625000000004,11.1386106077803,8.891470529988995,11.225829767461953,10.285351337824316,7.383750000000001,7.808750000000002,8.233860794616964,7.637843185685865,9.436207297419346,8.956308625357972,8.306041666666667,8.730625000000007,9.134867239540021,10.15342509030037,11.398013524075218,10.177119977047209,5.165833333333334,5.865833333333334,6.166113743036318,3.8917455009908983,5.638891952185098,5.562542970363197,8.171875,7.8900000000000095,8.802595687040403,9.594944985063943,9.154084949796014,9.006431260133942
2010-08-31,MONSOON,3.475,4.49,5.7275,5.5600000000000005,7.06,2.6466666666666665,5.14,6.671666666666667,7.654583333333332,6.72107934678786,6.675064677993016,5.927016906058162,6.283110923845671,7.897375,8.45475,7.814176161354582,7.942643489502857,7.316700070731905,7.349443542792514,9.037187500000002,9.675625000000004,8.97416636466818,8.354137446724582,8.543573035394733,8.610884247428542,6.886875000000001,7.445000000000002,7.164316476770178,6.816925858064171,7.175342454821107,7.171376850319435,7.783645833333333,8.542500000000008,8.304920343724014,7.9192012256649855,6.588804546522461,6.857985218030074,4.498333333333334,5.592499999999999,4.758334912488457,3.8786130884446868,4.414376900114523,4.044436525380153,8.217500000000001,7.79750000000001,7.337557412224242,8.546186907077336,5.704272173987166,5.9323847947624335
2010-11-30,POMKH,4.843333333333333,6.38,6.9175,5.4350000000000005,5.525,2.973333333333333,9.345,6.257916666666667,6.888749999999998,5.969980941406049,6.082768566001656,5.94910112406534,5.748427066916232,7.6663749999999995,8.217250000000002,7.240505696812749,7.561794845710784,6.908364857633815,6.709739211139393,8.316875,9.356250000000005,8.151499818800907,8.103165577002029,8.110439591226557,6.371469491314441,6.219375,7.3225000000000025,6.472589886062107,6.243387110320335,6.359847809656814,5.897478094299075,7.656041666666667,8.069583333333341,7.192952206234409,5.559834531064599,7.674216032841742,7.150742335816335,4.287916666666667,4.739166666666666,4.044334280826408,3.8675258813443323,4.795642576177512,4.3523345684955235,8.195,8.54625000000001,8.140534447334545,8.94240710432072,6.9487382228191885,6.711632951993531
2011-02-28,POMRB,6.8966666666666665,7.636,8.03,4.915,7.3725,3.4433333333333334,7.12,5.829791666666667,6.454583333333332,6.340655231510295,6.270157761478435,6.775210622894122,6.219463902386387,7.62,7.577500000000002,7.398703418087649,7.554580261732853,7.972349568481188,7.881207559646823,7.6765625,8.718125000000004,8.102899891280543,8.0779527911384,9.829310644666004,8.798534463233434,5.895,6.4512500000000035,5.8495539316372644,5.6969786162929,6.615664439034178,6.490892213917945,7.239375,7.497708333333342,7.2647713237406455,6.23932704350039,7.536606220858769,6.983399866749345,4.245833333333334,4.257499999999999,3.803933901829178,3.859323263638944,4.493239860067109,3.559956327666021,8.334375000000001,7.888750000000009,7.732320668400726,8.520622103633348,8.23910013294065,8.291140472278705
2011-05-31,PREMON,9.03,12.515,10.9875,8.04,11.3,8.209999999999999,12.4,5.48875,6.061249999999999,7.416393138906177,7.025811890645112,8.962949920968201,8.271180597475443,7.482500000000001,7.755250000000003,9.445222050852589,8.659113844224771,10.083797530080982,10.146149378592114,7.28375,7.915625000000003,9.256739934768326,8.545759434456803,10.797758626597131,10.49814663323659,5.60625,5.987500000000003,6.725732358982358,6.3955983982384375,7.876536320295737,7.331007632664761,6.746250000000001,7.814375000000009,8.878862794244387,11.009183622746251,10.10294089203768,8.997774824323212,4.223333333333333,4.318333333333332,5.566360341097506,3.879601273004422,5.293220152348274,4.674403687303998,8.0425,8.50125000000001,9.599392401040436,9.909571734825766,9.409311883484524,9.8198384598698
2011-08-31,MONSOON,1.623333333333333,3.408,3.815,4.82,2.46,2.066666666666667,3.805,5.167916666666667,5.598333333333333,5.099169216677039,5.384949617879734,4.257075024497507,4.606891390142215,7.37375,7.484750000000002,7.030333230511554,7.436770884633119,6.376091387262949,6.538312013685941,6.930625000000001,7.4375000000000036,7.080043960860995,7.750029419097511,5.984565494473284,5.4944260436675645,5.225,5.802500000000004,5.963439415389415,5.763525468571604,5.204561354259578,4.933892716800366,6.484062499999999,6.6643750000000095,6.311317676546632,5.38191766961473,6.333567634466419,6.715798743087525,4.215416666666666,4.173333333333332,4.1664828713251705,3.8631010215179233,3.7631248525692236,3.4830909534482766,8.051874999999999,8.16750000000001,7.281635440624262,8.255510675824967,5.726006995254512,5.4051473093752405
2011-11-30,POMKH,3.966666666666667,6.362,5.6875,3.865,6.18,3.373333333333333,8.344999999999999,4.778333333333333,5.379166666666666,4.646168196672891,4.924529689098801,4.187262301281919,4.263927921996907,7.060874999999999,7.4802500000000025,6.762999938306932,7.16853649324726,6.175988769527617,6.002592362833257,6.457395833333333,7.1300000000000034,6.523026376516597,7.396589127362715,6.100604240453721,5.436236522156158,4.8075,5.410000000000004,5.1240636492336495,5.032735616424985,5.011778214281598,4.764051313723947,5.612187499999999,6.828125000000009,6.258790605927979,5.44833024709042,5.655396130125613,5.2800796101526055,3.65375,4.2733333333333325,3.8492230561284355,3.8545139246132436,4.157220563976878,4.028329223530439,8.102500000000001,7.917500000000009,7.706981264374557,8.237782889734211,7.47868349030792,7.983796515334456
2012-02-29,POMRB,5.206666666666667,6.783999999999999,6.435,3.435,4.619999999999999,2.98,8.195,4.725260416666666,4.956666666666667,4.870367584670401,4.965903097541727,5.460997111968354,5.2773715944403685,6.949,7.267250000000003,6.771399962984159,7.058200966454521,7.603986095397332,7.544859854325045,6.232994791666667,6.731250000000003,6.4878158259099585,7.2256829764150075,7.984410291254654,7.5831012389897445,4.45,5.040000000000004,4.448438189540189,4.414833833819725,5.066001264425432,4.395365280043036,5.272005208333334,6.140000000000009,5.603274363556787,4.396325691549889,6.603116681403333,6.338161898734734,3.0863020833333334,4.157499999999999,3.501533833677061,3.843645501227116,4.218936080376853,3.5123631876272663,8.141718749999999,8.18625000000001,7.902188758624734,8.182564557772139,8.165592194217396,7.666159665531168
2012-05-31,PREMON,7.603333333333333,10.864,8.796666666666667,6.18,7.0775000000000015,4.18,11.73,4.738854166666666,4.6,5.963553884135574,5.696634848648397,7.458703834796377,7.316456403698213,7.006500000000001,6.854500000000003,8.408439977790495,7.901613887583398,9.816599842170216,10.002965546729156,6.241822916666666,6.183541666666669,7.411356162212641,7.473633645490289,9.429309907565619,9.295642543744014,4.305625,4.575000000000004,5.141062913724113,4.939204219937237,6.6123716232582535,6.281227375921502,5.21046875,5.0843750000000085,6.192964618134074,6.339146693157182,8.431096730452841,7.852035771345058,2.869270833333333,3.149999999999999,3.772920300206237,3.8400124277592362,5.41659068623197,5.1524730473105995,8.1753125,8.01875000000001,9.433313255174841,9.339619467982699,10.041297417378088,10.403732405950437
2012-08-31,MONSOON,2.6254166666666667,4.164,4.210625,3.82,3.9610416666666666,1.5570833333333332,4.78875,4.6996875000000005,4.8505208333333325,4.628298997148011,4.749572338222224,2.792060303213403,2.990668823229871,7.170750000000002,7.043500000000003,6.710663986674296,7.026040663749455,4.800667272322154,5.039514575577883,6.367447916666667,6.282447916666669,6.131063697327585,6.922227343466873,3.8603884578936727,4.05763858842313,4.2375,4.325000000000004,4.612637748234468,4.483933482539326,3.609625369982238,3.968451831329091,4.893802083333333,5.459635416666675,5.300195437547111,4.623218009599746,3.6263866407879912,4.13853199017594,2.6592708333333333,3.0226041666666656,2.8865855134570753,3.82076806336016,2.25799925474482,2.095897152943122,8.1678125,8.26468750000001,7.575487953104904,8.060176078828041,5.514842315892011,5.2731930657204105
2012-11-30,POMKH,3.0733333333333333,6.0660000000000025,5.3625,3.71,4.1866666666666665,2.146666666666667,7.63,4.810520833333333,4.6271875,4.00631273162214,4.218936250392041,3.969841653589759,4.167621137956434,7.368000000000001,6.969500000000004,6.452798392004579,6.785218928473172,6.091754250815564,5.9908071009011135,6.737552083333332,6.201197916666669,5.823638218396551,6.653229796525688,5.230265722359621,5.592030899127094,4.2425,4.286250000000004,4.25158264894068,4.152157946257562,3.567565694237536,3.5780645582247783,4.782239583333333,4.961302083333342,4.854783929194933,3.942924723419511,4.656374995679795,4.727658128560777,2.5638541666666668,2.715937499999999,2.590617974740912,3.8051818654208684,3.0206137378315163,2.9279792888323497,8.1928125,8.08593750000001,7.597292771862943,7.838009471046289,7.7459956643684365,8.07242312641482
2013-02-28,POMRB,5.786666666666666,8.394000000000002,7.764999999999999,3.045,4.08,2.526666666666667,8.85,4.644427083333333,4.772187499999999,4.71845430563995,4.642682035575254,4.901772189699274,5.207605686686695,7.245250000000001,7.372000000000005,7.229279035202747,7.1296301329326,7.297989712049802,7.239917772109999,6.756640624999999,6.533697916666669,6.6001829310379305,6.826209177736422,7.091222037881748,6.980787121724231,3.9875,4.188750000000005,3.7689495893644076,3.7134326868755543,4.108489761537082,3.8575505968104533,4.402630208333333,4.826302083333342,4.54487035751696,3.6710784773660183,5.200494235245882,5.146681040626,2.41046875,2.6026041666666657,2.565037451511214,3.7919770849571934,3.006915145629443,2.984812188431936,8.00734375,8.249687500000011,8.098375663117766,8.064673011323876,8.289239144723897,8.040782555343142
