Date,Season,Darya Ganj,Preet Vihar,Vivek Vihar,Seelam Pur,Gandhi Nagar,Darya Ganj_Trend,Darya Ganj_SMA,Darya Ganj_EWMA,Darya Ganj_DES,Darya Ganj_TES,Darya Ganj_ARIMA,Preet Vihar_Trend,Preet Vihar_SMA,Preet Vihar_EWMA,Preet Vihar_DES,Preet Vihar_TES,Preet Vihar_ARIMA,Vivek Vihar_Trend,Vivek Vihar_SMA,Vivek Vihar_EWMA,Vivek Vihar_DES,Vivek Vihar_TES,Vivek Vihar_ARIMA,Seelam Pur_Trend,Seelam Pur_SMA,Seelam Pur_EWMA,Seelam Pur_DES,Seelam Pur_TES,Seelam Pur_ARIMA,Gandhi Nagar_Trend,Gandhi Nagar_SMA,Gandhi Nagar_EWMA,Gandhi Nagar_DES,Gandhi Nagar_TES,Gandhi Nagar_ARIMA
2008-02-29,POMRB,1.14,7.694,7.29,6.545,5.954,2.2956250000000002,1.8662499999999982,1.7149127095436754,4.403942470483468,3.8595299790768176,3.024783151924136,7.110880952380953,7.105523809523806,7.036480418802006,7.139747517697292,6.321644931877085,6.139762437725412,7.8029166666666665,7.644166666666665,7.521240126137989,7.497972412636351,7.61211270608734,7.7092271255488365,5.592734375000001,5.724531249999998,5.854651174995868,6.200594432600391,6.019493765784029,5.859396944195746,5.686249999999999,5.730500000000001,5.846277303312743,5.804569242594325,5.812055699885181,5.636433892947382
2008-05-31,PREMON,4.45,8.474285714285715,8.376666666666667,5.7200000000000015,5.858,3.1287500000000006,1.864999999999998,2.8089476257262054,4.3892203554510125,3.9714874223786065,3.3900399853640315,7.3884404761904765,7.168023809523806,7.611602536995489,7.987678496561489,7.500618704827135,6.820478181626914,7.974583333333333,7.6999999999999975,7.86341074234946,8.122985392794712,7.7275487397885,7.714208892953414,5.49953125,5.600781249999999,5.800790704997521,6.2279359109878225,6.4649031501987455,5.986184469680478,5.438749999999999,5.7490000000000006,5.850966381987646,5.812184714751245,6.511397418384224,5.8875914057532395
2008-08-31,MONSOON,4.275,7.33,8.156666666666666,5.1925,4.965999999999998,3.879583333333334,2.726249999999998,3.3953685754357235,4.374546157617618,2.010866410028753,0.6315899411564861,7.814049107142857,7.053738095238092,7.498961522197294,7.697163845362145,7.702788265385146,7.970210746118902,8.312395833333333,7.905833333333331,7.980713112076343,8.189741786808977,7.529624635349689,7.796876247217657,5.13225,5.5846874999999985,5.557474422998512,6.191989695555688,5.8392999827799805,5.3650436679472975,5.20125,5.6235,5.496979829192587,5.387514905352786,5.148277329186,5.385627397654689
2008-11-30,POMKH,4.260000000000002,7.394285714285715,8.35,4.2,4.238,4.199166666666667,3.5312499999999982,3.741221145261435,4.359921013341312,2.4242135514325556,0.7913898057864405,7.989419642857143,7.723142857142854,7.4570911990326625,7.6078545847858114,7.55120771654181,7.352592291388697,8.735000000000001,8.043333333333331,8.128427867245804,8.340997061200124,8.409885728770908,8.320789476517763,4.760958333333334,5.414374999999998,5.014484653799107,6.045829583194844,5.615237443882941,5.11608160584,5.18825,5.2540000000000004,4.993387897515552,4.81841729947802,5.218974517834724,5.050823730272955
2009-02-28,POMRB,3.9266666666666663,8.42125,9.4425,4.287999999999999,5.532,4.1606250000000005,4.2279166666666645,3.815399353823527,4.345342177856354,2.626380883324332,0.867484979419752,8.28110615079365,7.904955357142854,7.842754719419597,8.160706397185074,7.817004209392582,7.7141942499295135,9.066770833333333,8.581458333333332,8.654056720347484,9.118713146741507,8.095224132978876,7.98711249534069,4.615854166666667,4.8501249999999985,4.723890792279464,5.924588197082592,6.546754416973623,6.084529592206069,5.288,5.1485,5.208832738509331,5.146300986631264,4.696552432399155,4.429954699642756
2009-05-31,PREMON,4.22,9.15,9.605,5.006666666666667,6.176,4.090833333333333,4.170416666666664,3.977239612294116,4.330814575657676,4.481054379481691,3.3862352266823663,8.59501488095238,8.073883928571426,8.365652831651758,8.821022562303542,8.527651477244177,8.546858367272486,9.29625,8.888541666666665,9.034434032208491,9.491750106078102,9.708054254116893,9.79210725402901,4.543041666666666,4.671791666666665,4.837001142034345,5.898088338547232,6.054846903656506,5.424446688615875,5.346750000000001,5.228000000000001,5.595699643105599,5.625057248085926,5.862521468550015,5.20797133540876
2009-08-31,MONSOON,4.196666666666666,8.987777777777778,9.5825,4.745,5.4460000000000015,4.0874999999999995,4.150833333333331,4.0650104340431366,4.316335468205148,3.341565146548084,3.253068672824071,8.701684027777778,8.488328373015872,8.614502810102167,9.014735635394976,8.51561745417203,8.60008782531527,9.3178125,9.244999999999997,9.253660419325094,9.60391573738898,9.087151060344695,9.092102098271175,4.514333333333334,4.559916666666665,4.800200685220608,5.8442576841162115,5.473812439627861,5.060800930118347,5.21125,5.348000000000002,5.53581978586336,5.5215216302601124,5.1499689432308395,5.4900949276454165
2009-11-30,POMKH,3.78,8.247777777777777,8.76,4.065,4.228,4.154999999999999,4.030833333333331,3.9510062604258818,4.301901504661988,3.488184168465172,3.2416543967790754,8.687222222222223,8.701701388888887,8.46781279717241,8.672626854231435,8.879213367448074,8.668314513356519,9.2921875,9.347499999999997,9.056196251595056,9.095432446805328,9.686990507035631,9.529059472628347,4.42,4.526166666666666,4.506120411132365,5.717876923672485,4.768765350883615,4.414173859236282,4.906250000000001,5.345500000000001,5.012691871518016,4.882812486688252,5.542498443077327,5.027002517697015
2010-02-28,POMRB,4.38,8.421111111111111,9.205,4.193333333333333,4.458,4.10375,4.144166666666664,4.122603756255529,4.287520774725625,3.361487492817891,2.988003818001369,8.446805555555555,8.701666666666664,8.44913212274789,8.62370737251889,8.855692577350403,8.956994364011512,9.1728125,9.288124999999996,9.115717750957034,9.217941221430696,9.370125819570521,9.105617878051994,4.122708333333333,4.502499999999999,4.3810055800127525,5.61903592924625,5.215314216382084,4.4413671527519165,4.334333333333333,5.077000000000001,4.79081512291081,4.663501566979819,4.795663031880947,4.819783496936352
2010-05-31,PREMON,4.306666666666667,9.034444444444443,9.6375,4.346666666666667,4.8100000000000005,4.1241666666666665,4.165833333333332,4.196228920419984,4.273187642065395,4.467023912491596,3.211216327325749,7.9404861111111105,8.672777777777776,8.683257051426512,8.955808480547596,8.932952965570719,8.913957611654617,8.869375,9.296249999999993,9.32443065057422,9.547166787579727,9.470151815427819,9.456261142736166,3.839583333333334,4.337499999999999,4.367270014674318,5.547809650516794,5.540571388493536,4.871494825857015,3.5167500000000005,4.7355,4.798489073746486,4.71938549765204,5.172298436018351,4.70106205232983
2010-08-31,MONSOON,3.7,7.1800000000000015,8.594999999999999,3.026666666666667,2.2366666666666664,4.243541666666666,4.041666666666665,3.997737352251991,4.258897624021525,3.8670941725888377,3.19346078681131,7.251499999999999,8.220833333333331,8.081954230855908,8.031790410976006,8.603345432661449,8.621059022187492,8.42625,9.049374999999994,9.032658390344531,8.966420288124828,9.226221810858176,9.426178483725481,3.665,3.907916666666665,3.8310286754712575,5.332376761750583,5.149788270286535,4.66572995673339,2.6847499999999997,3.933166666666666,3.773760110914558,3.5117673309282447,4.0050458263148485,4.185508242603353
2010-11-30,POMKH,4.44,6.005,7.32,3.518333333333333,0.8966666666666666,4.465833333333333,4.206666666666665,4.174642411351195,4.2446614920291506,3.6958165352567307,2.8763975633391783,6.387055555555555,7.660138888888888,7.251172538513545,6.952939646685383,7.811226119707694,7.557385131438881,7.920937500000001,8.689374999999995,8.34759503420672,7.9210392893148995,8.538793249020474,8.341003046776747,3.5385416666666667,3.7712499999999984,3.705950538616088,5.195196762641351,4.385452775943277,4.109014179753627,2.0804166666666664,3.100333333333333,2.6229227332154017,2.244297082974905,3.0085260621512773,1.6478272912974392
2011-02-28,POMRB,4.675,5.151999999999999,7.1,3.3433333333333333,1.133333333333333,5.55125,4.280416666666666,4.3747854468107175,4.2304749720749655,3.9411291701916014,3.332968605139048,5.638,6.842861111111111,6.411503523108127,5.992273244145765,7.0714198220307,6.765010063669127,7.563125,8.163124999999996,7.848557020524031,7.418569616058985,8.256898832159662,7.905752883580549,3.61375,3.5587499999999985,3.560903656502986,5.051853400155369,4.625878899679474,4.142161130389535,1.878333333333333,2.269166666666666,2.0270869732625743,1.7035015802860185,1.725182142464863,1.6255674107614428
2011-05-31,PREMON,5.79,5.388,7.7,4.185,3.3,6.78375,4.651249999999999,4.940871268086431,4.216345031118351,4.47645972626928,3.277165477807953,5.3169375,5.9312499999999995,6.0021021138648765,5.710442232896661,6.243354394268554,6.013559518666276,7.5075,7.678749999999996,7.789134212314418,7.6461544046233145,7.758641653766987,7.729796668862531,3.7138750000000003,3.5183333333333318,3.8105421939017914,5.019603669387542,4.830526580191658,4.174327429629647,2.139583333333333,1.8916666666666662,2.5362521839575445,2.4653130761904913,1.9307873090792964,1.7497017886626294
2011-08-31,MONSOON,10.9,4.834,7.67,3.7900000000000014,2.13,7.175624999999999,6.451249999999999,7.324522760851859,4.202303862734189,3.9581824483904056,2.815521424432529,5.581624999999999,5.3447499999999994,5.5348612683189256,5.26867950833389,5.330345125167231,4.947349616304785,7.671250000000001,7.447499999999996,7.741480527388651,7.703768620520332,6.975866070738135,7.399863207117009,3.8119166666666673,3.7091666666666656,3.8023253163410757,4.945310298692456,3.8928723435663866,3.3487452592731763,2.662916666666667,1.8649999999999998,2.3737513103745265,2.2965270078052624,1.928591059433246,1.9951077843974252
2011-11-30,POMKH,7.1,5.7825,7.8,3.556,3.0933333333333333,6.77125,7.116249999999998,7.234713656511115,4.188278946125673,4.61967824835318,3.378625709319035,6.268625,5.289124999999999,5.633916760991355,5.623037688128074,5.103430302574887,4.501287921231966,7.8875,7.5674999999999955,7.764888316433191,7.809811538149694,6.85118541343537,7.091344260058409,3.9880625000000003,3.7185833333333327,3.7037951898046453,4.8517072073017395,4.01591940539341,3.69183172092351,3.0079166666666666,2.4141666666666666,2.661584119558049,2.672244812767994,2.2574535695897815,1.2141914190165215
2012-02-29,POMRB,5.15,7.492000000000001,7.93,4.09,3.123333333333333,5.516562500000001,7.2349999999999985,6.400828193906669,4.174285222511495,4.983253258036251,3.557449367357317,6.999406250000001,5.874124999999999,6.377150056594814,6.762093482776788,5.878942120939371,5.391460196566103,8.17234375,7.774999999999995,7.830932989859914,7.9323576758440195,7.975321773824231,7.838238681103389,4.166630208333333,3.9052499999999988,3.8582771138827874,4.828857658126749,4.020550498337904,3.571412281533772,3.1643749999999997,2.9116666666666666,2.846283805068163,2.8806777693608825,2.9575114344509137,3.1196733860395525
2012-05-31,PREMON,2.08,8.544,8.6,4.8475,4.07,4.073125,6.307499999999999,4.672496916344001,4.160313508614533,5.793516067744454,4.4059105533687415,7.714375000000001,6.663124999999999,7.243890033956888,7.863599087024106,7.204675618987665,7.128903208443213,8.5034375,7.999999999999996,8.138559793915949,8.419459515737623,8.634897746556147,8.328013381539694,4.481635416666667,4.070874999999999,4.253966268329672,4.895225817670336,4.692828078358526,4.1398088142307365,3.3533333333333335,3.104166666666667,3.3357702830408975,3.4431806062672274,3.672919319407529,4.07273565271306
2012-08-31,MONSOON,4.572500000000002,7.52425,9.04875,4.556041666666667,2.6116666666666664,3.0168750000000006,4.725624999999999,4.632498149806402,4.1464088195923345,7.692958219247117,8.294373926030964,8.274562500000002,7.3356875,7.356034020374134,7.755118998300403,7.629791368722588,7.793322786575271,8.8509375,8.344687499999996,8.502635876349569,8.883729940605702,8.196405931294063,8.327590518738292,4.863385416666667,4.262385416666665,4.37479642766447,4.92142692694445,4.1346679323750015,3.9490553326483813,3.5775,3.2245833333333334,3.046128836491205,3.0329299250229966,3.016618938457918,2.6533442347209486
2012-11-30,POMKH,1.88,8.812000000000003,9.07,5.3100000000000005,4.123333333333334,2.6143750000000003,3.420624999999999,3.5314988898838413,4.132528901865424,5.69992236482404,5.402757327965123,8.5143125,8.0930625,7.938420412224481,8.449886906309064,7.6411548281691335,7.644125614729751,9.1896875,8.662187499999996,8.729581525809742,9.056065648862717,8.322684002586621,8.677793700411023,5.169635416666668,4.700885416666664,4.748877856598682,5.031464789524293,4.06440757338947,3.8510546352288677,3.7312499999999993,3.4820833333333336,3.4770106352280568,3.5474290179453476,2.937488120700251,2.5435208950460906
2013-02-28,POMRB,1.92,8.943999999999997,9.44,5.3900000000000015,3.8866666666666654,2.2403125,2.613124999999999,2.8868993339303044,4.11869582164084,4.606951350189651,3.9189014421155477,8.64303125,8.456062499999998,8.340652247334688,8.828101813578073,8.716508736087413,8.578889918694443,9.393593749999999,9.039687499999996,9.013748915485845,9.360727878298635,9.003801028107057,8.955942184347968,5.388567708333333,5.025885416666664,5.00532671395921,5.139520344603428,4.488874887887597,4.301968044081777,3.6497916666666663,3.672916666666667,3.6408730478035,3.699395419513005,3.8730220773764668,3.950176477526911
2013-05-31,PREMON,2.09,9.010000000000002,9.8,5.9975000000000005,4.536666666666666,1.8512499999999998,2.6156249999999988,2.5681396003581827,4.104910475732144,3.392045040194189,1.5827796115728812,8.65425,8.5725625,8.608391348400815,9.030617982853702,9.197443728306899,9.392994891471266,9.4325,9.339687499999995,9.328249349291507,9.703836598669584,10.037850615681396,9.685927707064524,5.495312500000001,5.313385416666665,5.402196028375526,5.306309390979991,5.258637319875045,4.863172583835306,3.5083333333333333,3.7895833333333337,3.9991904953487665,4.090192186045807,4.486036660242226,4.737525693044802
2013-08-31,MONSOON,1.57,8.088,9.48,5.1575,1.4933333333333334,1.8325,1.8649999999999984,2.16888376021491,4.091167111111122,5.669053575746838,3.479451814383174,8.624291666666666,8.7135,8.400234809040489,8.587477062792876,8.69166853014581,8.6736194591535,9.46875,9.447499999999994,9.388949609574905,9.608058620959186,9.857826760110878,9.732377538443483,5.5409375,5.463749999999997,5.3043176170253155,5.35981817390673,4.897234482831256,4.771337223152284,3.4062499999999996,3.5100000000000002,2.996847630542593,2.8296875973011097,3.5966251228091792,3.349371944450372
2013-11-30,POMKH,1.77,8.338,8.95,5.5625,4.11,1.815,1.8374999999999984,2.009330256128946,4.077471423314301,3.2602015080326137,1.4305892643062577,8.724625,8.594999999999999,8.375340885424293,8.538789699234368,8.399317194943425,8.374815650505978,9.5975,9.417499999999995,9.213369765744943,9.22313506501953,9.18733283571001,9.293238991022015,5.5640625,5.526874999999997,5.40759057021519,5.454361729752125,5.329507551336281,5.274238699605139,3.2379166666666666,3.506666666666667,3.4421085783255556,3.4360694717422473,2.3747576353524966,2.497337524545803
2014-02-28,POMRB,1.88,9.178333333333333,9.85,5.5025,3.083333333333333,1.8712500000000003,1.8274999999999983,1.9575981536773674,4.063822523053253,2.7999853086540543,1.4610273337595827,9.034041666666667,8.653583333333334,8.69653786458791,9.001779555131264,8.723405218462847,8.54846369776243,9.79625,9.519999999999996,9.468021859446965,9.69018303855426,9.118086025539178,9.117426316878973,5.7096875,5.554999999999997,5.445554342129114,5.532433602841767,5.485997884820843,5.347360330756076,3.5566666666666666,3.3058333333333336,3.2985984803286668,3.255891706952418,3.679956352805844,3.873479759143098
2014-05-31,PREMON,1.99,9.578333333333333,10.42,6.07,3.9933333333333336,1.9537499999999999,1.8024999999999984,1.9705588922064206,4.050220253545474,2.3124475536884352,1.5903891289362122,9.492458333333332,8.795666666666666,9.04925605208608,9.43360193886011,9.343011501662817,9.209885734368768,10.103749999999998,9.674999999999997,9.848813115668179,10.228213128606287,10.086541812163803,10.052422809229478,6.064687500000001,5.573124999999997,5.695332605277469,5.667691077675149,6.107654081896516,5.7401053085478715,3.99,3.170000000000001,3.576492421530533,3.600100467994575,3.882349167805091,3.6182016732972304
2014-08-31,MONSOON,2.12,9.995,10.45,6.25,4.586666666666667,1.9575,1.9399999999999986,2.0303353353238522,4.036664620651993,3.297190728349075,1.194694226042992,9.822083333333335,9.272416666666665,9.427553631251648,9.861471879510013,9.09500212230204,9.060789906164533,10.34625,9.917499999999997,10.089287869400906,10.43150020419231,10.230740569920236,10.140570493498895,6.5356250000000005,5.846249999999998,5.917199563166481,5.809880495444448,5.407756064973661,5.240553659363915,4.218333333333334,3.943333333333334,3.9805621195849863,4.062941756705007,3.0335472432212023,2.1073038952645398
2014-11-30,POMKH,1.88,10.098333333333333,10.44,7.31,4.483333333333333,1.94875,1.9674999999999985,1.9702012011943113,4.023152468911172,2.2670624073965286,1.3468845733096153,10.077083333333333,9.712499999999997,9.695865512084321,10.107093448182372,9.719456318373197,9.732056106810647,10.44875,10.289999999999996,10.229572721640544,10.494128174362213,10.023929524155239,9.98133217081129,7.02625,6.283124999999997,6.474319737899888,6.059252353331978,5.854345029931527,5.574782732378916,4.557499999999999,4.036666666666667,4.181670605084325,4.252298551700288,4.271915256101446,5.8917594600394185
2015-02-28,POMRB,1.8,10.055,10.3,7.522500000000001,4.536666666666666,1.8125,1.9474999999999987,1.9021207207165869,4.009684949542893,2.1272338174576664,1.4305892643062579,10.288958333333333,9.931666666666663,9.839519307250594,10.188950096283813,10.31193664323979,10.417481224452063,10.4575,10.402499999999995,10.257743632984326,10.42241372602869,10.780987065748029,10.721793340620776,7.497187499999999,6.788124999999996,6.893591842739934,6.307711215097621,5.942179970000053,5.675876868134733,4.693333333333333,4.4,4.323669029717262,4.375707542721914,4.551800794308205,3.802971115298492
2015-05-31,PREMON,2.0,10.741666666666665,10.79,7.974999999999999,5.253333333333333,1.6675,1.9499999999999988,1.9412724324299522,3.996264182628722,1.9478049265501087,1.5142939553029007,10.427916666666667,10.222499999999997,10.200378251017021,10.620178724613012,10.497509457696683,10.455896695689168,10.39875,10.494999999999994,10.470646179790595,10.723672751421876,10.852811659260576,10.594030137851913,7.8671875,7.264374999999996,7.326155105643959,6.582882455488124,6.614167474072892,6.178742991743695,4.714166666666666,4.715000000000001,4.695534751163691,4.783790523065176,5.1454514665506235,4.93406140470657
2015-08-31,MONSOON,1.02,10.526666666666666,10.15,8.112499999999999,4.413333333333333,1.6296875000000002,1.6749999999999987,1.5727634594579714,3.9828804465375742,2.5422927969694884,1.613217681026206,10.534489583333334,10.355416666666663,10.330893617276878,10.68385082280988,10.254887127115264,10.285223029656716,10.407916666666667,10.419999999999995,10.342387707874359,10.400933154542527,10.707702864932193,10.64697847651041,8.095260416666665,7.729999999999995,7.640693063386376,6.845920165331685,6.535027361523281,6.4349756443022015,4.707222222222222,4.671666666666668,4.582654184031547,4.590905156853897,4.29456214454054,4.3927496923722025
2015-11-30,POMKH,1.82,10.678333333333336,10.27,8.407499999999999,4.823333333333333,1.579375,1.6599999999999986,1.6716580756747828,3.969548045628361,1.8622215664067587,1.4305892643062579,10.613562500000002,10.500416666666663,10.46986950369946,10.798926425573788,10.49630819554642,10.591110992677335,10.464583333333334,10.377499999999994,10.313432624724616,10.370714671472653,10.059902861578932,10.026465824331112,8.433020833333332,8.004374999999994,7.947415838031825,7.116123298709381,7.401507193368803,7.2326771641105045,4.667777777777778,4.756666666666668,4.678925843752261,4.688303825788343,4.567821410212678,4.949843213386273
2016-02-29,POMRB,1.5575,10.327583333333333,10.543333333333333,8.249583333333334,4.141111111111111,1.625625,1.5993749999999987,1.6259948454048696,3.9562581953964986,1.7637866378279177,1.3697131253996089,10.625979166666667,10.568562499999997,10.41295503555301,10.646886739964451,10.968765296228685,10.876927871052104,10.598333333333334,10.438333333333329,10.405392908168103,10.542098561462122,10.32674241786809,10.343861918725898,8.682708333333332,8.186145833333327,8.068282836152427,7.34080658548733,7.542529038383685,7.459599503831752,4.679444444444444,4.657777777777779,4.463799950695801,4.410794811200148,4.877375724490845,4.376218972385363
2016-05-31,PREMON,1.84,11.101666666666668,11.0,9.95,5.333333333333333,1.660625,1.5593749999999988,1.7115969072429218,3.943015170953326,1.76569218135361,1.521903472666232,10.549354166666665,10.658562499999997,10.688439687998473,11.026757103724337,10.920058597976928,10.845836050547664,10.818333333333333,10.49083333333333,10.643235744900863,10.904042781350482,10.986767130435922,10.857107371427158,8.702708333333334,8.679895833333328,8.820969701691457,7.737774434770405,8.031528883587193,7.806030682336809,4.627777777777777,4.677777777777779,4.811613303750814,4.840349021967786,4.985809959705872,4.613863967798155
2016-08-31,MONSOON,1.55,10.265999999999998,11.01,8.135,4.426666666666667,1.6221875000000001,1.6918749999999987,1.646958144345753,3.9298141747668525,1.6108344094861806,0.7761707710597783,10.532114583333334,10.59339583333333,10.519463812799083,10.71049105904005,10.639299219584695,10.666182397032191,11.047916666666667,10.705833333333329,10.789941446940517,11.034030679934869,10.703441357701598,10.605635433116536,9.034114583333334,8.685520833333328,8.546581821014874,7.886265659603575,8.116673039427951,8.063439928680085,4.657222222222223,4.681111111111112,4.657634648917155,4.626518187499608,4.296164684913642,4.946189596398591
2016-11-30,POMKH,1.57,10.325999999999999,11.17,8.545,4.3966666666666665,5.66,1.6293749999999987,1.616174886607452,3.9166575788087985,1.7081173478800578,1.3849321601262712,10.177145833333332,10.505312499999997,10.44207828767945,10.60751299113807,10.487407136116278,10.604783941946403,11.151874999999999,10.930833333333329,10.941964868164309,11.1846772913848,10.909182549120594,10.89709884713272,12.057916666666667,8.719895833333329,8.545949092608925,8.066732257869461,8.545053950901117,8.25385391866259,4.6727083333333335,4.5744444444444445,4.55324745601696,4.501682543765332,4.577317076274913,4.469536842124258
2017-02-28,POMRB,1.5,10.542,11.48,10.763333333333335,4.803333333333334,9.671875,1.6149999999999987,1.5697049319644711,3.903544504759127,1.5260035338786162,1.1851823293388282,9.8793125,10.558916666666665,10.48204697260767,10.687176776100307,10.750468982649702,10.44918673692903,11.184999999999999,11.164999999999996,11.157178920898586,11.44206713482818,11.236948215419087,11.201002717705235,14.348125,9.34833333333333,9.432902788898689,8.483383175721903,8.446687360745884,8.17824949384869,4.570833333333334,4.74,4.653281806943509,4.632619965972,4.593397272756979,4.012496224928325
2017-05-31,PREMON,34.2,8.0475,10.895,31.626666666666665,4.795,9.654374999999998,9.704999999999998,14.621822959178685,3.890740437388047,1.6698935193975082,1.4001511948529335,9.7796875,9.795374999999998,9.5082281835646,9.284598044765945,10.965593179465657,10.810669544529395,11.451250000000002,11.138749999999995,11.05230735253915,11.140935954320137,11.866142251461467,11.682305950809804,13.656979166666668,14.767499999999995,18.31040834000588,11.251217731801399,9.773380969915287,9.44942971815611,4.5147916666666665,4.605416666666668,4.709969084166106,4.696231013059569,5.338487603990894,5.390470583546039
2017-08-31,MONSOON,1.285,10.937499999999998,11.38,4.78,4.15,9.61375,9.638749999999998,9.28709377550721,3.8777124741381632,3.2487088908980946,1.1794751913163297,9.72025,9.963249999999999,10.079936910138759,10.339697100659093,8.79490446954642,8.931519967028844,11.67125,11.231249999999996,11.183384411523491,11.360692385071728,11.063829985415566,10.781095762120671,13.191041666666667,13.928749999999996,12.898245004003527,10.658494665301737,9.749817554242144,10.085240461837198,4.493333333333333,4.536250000000002,4.485981450499663,4.419159431030004,4.049320910428214,4.049112094992793
2017-11-30,POMKH,1.695,8.8575,12.93,6.370833333333334,4.225,7.535000000000001,9.669999999999998,6.250256265304325,3.864731492545899,3.29344966612235,1.194694226042992,10.035260416666667,9.596124999999999,9.590962146083255,9.600163103216163,10.176987081709616,9.685951462457702,11.684375,11.671249999999995,11.882030646914096,12.465846884452287,11.253766555522468,11.365354879604771,11.642083333333332,13.385208333333328,10.28728033573545,10.308385088504602,9.89912074463787,9.918000194178031,4.468958333333334,4.493333333333334,4.381588870299797,4.3121187769294576,4.3104068119319985,4.171735428309104
2018-02-28,POMRB,1.05,11.535,11.48,9.21,4.803333333333334,5.545625,9.557499999999997,4.170153759182595,3.8517887834644964,3.167754391005526,1.141427604499674,10.184177083333333,9.844375,10.368577287649952,10.82119398768189,9.73395208774775,9.865352909198814,11.674375000000001,11.671249999999993,11.721218388148458,11.87865583075869,12.51096368525317,12.815139414153755,10.496979166666668,12.996874999999994,9.85636820144127,10.31949214340737,11.048232310902208,11.023419896628763,4.461875,4.493333333333334,4.5502866555132115,4.5347305467406445,4.390572163525752,4.121156684507548
2018-05-31,PREMON,18.020000000000003,9.574583333333333,11.0,20.788333333333334,4.6,5.563125000000001,5.5124999999999975,9.710092255509558,3.839027004174703,18.697244763569945,26.024549382592575,10.714770833333334,10.226145833333334,10.050979705923304,10.222724398332145,11.174305623224107,10.335872948652952,11.80625,11.697499999999994,11.432731032889075,11.359506131711074,11.88785233107481,11.292567088150113,10.1803125,10.287291666666661,14.229154254198097,11.657738162054342,24.268552209738907,23.940775903087868,4.546666666666667,4.444583333333334,4.570171993307927,4.551984883350315,5.27213443533656,5.00942291233809
2018-08-31,MONSOON,1.55,10.60175,11.195,6.4575,4.288333333333334,,5.578749999999998,6.446055353305734,3.8261744878937067,2.1715192489833495,0.977822981188054,,10.142208333333333,10.271287823553982,10.554253470125476,9.807445291731174,10.543256936072149,,11.651249999999994,11.337638619733445,11.31220792773732,11.614867973035768,11.19964422263852,,10.70666666666666,11.120492552518858,11.216228966993654,6.249881092847636,6.880515268129994,,4.479166666666668,4.457436529318089,4.411140332739254,3.8964070451735093,3.9498083304130622
2018-11-30,POMKH,1.57,13.437999999999999,14.17,2.16,4.7650000000000015,,5.547499999999998,4.49563321198344,,2.4460272335243674,1.2898131930846317,,11.287333333333333,11.537972694132389,,10.367456943919125,10.014300269711745,,11.961249999999994,12.470583171840067,,11.818997250296464,11.9745406529522,,9.653958333333325,7.536295531511314,,7.571054535656046,7.842712849759913,,4.614166666666668,4.5804619175908545,,4.353460154797356,4.198892383412522
