Date,Season,Muktsar,Kot Bhai,Lambi,Malout,Muktsar_Trend,Muktsar_SMA,Muktsar_EWMA,Muktsar_DES,Muktsar_TES,Muktsar_ARIMA,Kot Bhai_Trend,Kot Bhai_SMA,Kot Bhai_EWMA,Kot Bhai_DES,Kot Bhai_TES,Kot Bhai_ARIMA,Lambi_Trend,Lambi_SMA,Lambi_EWMA,Lambi_TES,Lambi_ARIMA,Malout_Trend,Malout_SMA,Malout_EWMA,Malout_DES,Malout_TES,Malout_ARIMA
2005-08-31,MONSOON,2.35,4.116666666666666,2.38,4.08,2.5887499999999997,2.9036607142857145,2.7170969256526947,2.8124873639005368,2.99384916906973,2.772580901253007,4.419895833333333,4.503541666666667,4.4450345771541855,4.276203817322459,4.844390668206113,5.099821575579159,2.466875,2.453750000000001,2.375886351055491,2.528572534665738,2.4150499826688447,3.935625,3.5170833333333333,3.689037470150864,3.550401928722017,3.723600043144046,3.455120314517863
2005-11-30,POMKH,2.79,4.046666666666667,2.625,4.33,2.5421875000000003,2.661875,2.746258155391617,2.809430347286389,2.8801358673143866,2.3914966138054927,4.2075,4.438958333333334,4.285687412959178,4.174695495238535,4.0572209254098155,3.777417892872563,2.4237499999999996,2.467500000000001,2.4755318106332944,2.385828413760516,2.389341059348659,3.9087500000000004,3.93125,3.9454224820905184,3.796996911141395,3.6453191046665,3.689024561716292
2006-02-28,POMRB,2.45,3.92,2.46,3.36,2.57,2.515625,2.6277548932349704,2.697582121998177,2.6546150235118198,2.493064039920397,4.006666666666667,4.400833333333335,4.139412447775507,4.064154085721037,3.7379379906974104,3.900042455434434,2.3081250000000004,2.4662500000000014,2.4693190863799765,2.38814793922744,2.5621952856164176,3.8725,3.9400000000000004,3.711253489254311,3.6323721107629456,3.8208870807750586,3.9580906015572133
2006-05-31,PREMON,2.685,3.973333333333333,2.06,3.74,2.47375,2.56875,2.6506529359409825,2.6975514190136094,2.8300923413903516,2.618800105121058,4.006666666666667,4.014166666666668,4.0729808019986375,4.00323729004056,4.421713006710589,4.427588145345278,2.1312499999999996,2.3812500000000014,2.305591451827986,2.4981960732156194,2.487235740374407,3.69375,3.8775,3.722752093552587,3.652082659287638,3.871429768803405,3.4822432977991085
2006-08-31,MONSOON,2.3600000000000003,4.056666666666668,1.795,4.04,2.3068750000000002,2.5712500000000005,2.5343917615645895,2.5925998982891207,2.666788954150257,2.5106749917570785,4.0225,3.9991666666666683,4.06645514786585,3.9868769295205433,4.773299508364549,4.388563460729716,1.9324999999999999,2.235000000000001,2.1013548710967918,2.2855572802917625,2.1738612376619804,3.52375,3.8675,3.849651256131552,3.766184441173853,3.9949485727662353,3.9203124443862523
2006-11-30,POMKH,2.01,4.1066666666666665,1.795,2.94,2.125208333333333,2.3762500000000006,2.3246350569387535,2.408374279480962,2.6659716794703567,2.521114856568507,4.075,4.014166666666668,4.082539755386176,3.9917601440182082,3.984032884747815,4.025915873219586,1.745,2.027500000000001,1.978812922658075,1.8897803285851191,1.89596910287641,3.45875,3.52,3.4857907536789314,3.470511228167908,3.7856158610529618,3.69122840353325
2007-02-28,POMRB,1.895,3.986666666666667,1.7,3.39,1.9229166666666668,2.2375000000000007,2.152781034163252,2.2462237663223017,2.2509279776380766,2.190507582290356,4.137083333333334,4.0308333333333355,4.044190519898373,3.9588122876542537,3.6693957068895795,3.8371470116834208,1.5775000000000001,1.837500000000001,1.867287753594845,1.644434878979936,1.8219089543141989,3.3649999999999998,3.5275,3.4474744522073593,3.4275413847903455,3.3170564728597753,3.4387215685040746
2007-05-31,PREMON,1.7866666666666668,4.326666666666667,1.3199999999999998,3.19,1.8210416666666664,2.0129166666666674,2.006335287164618,2.1012065258551025,2.3757240502285906,1.9380528515993136,4.170833333333333,4.119166666666669,4.157180978605691,4.042162215644581,4.358215111397646,4.431852945143734,1.41,1.6525000000000007,1.6483726521569069,1.740882071031205,1.7324895674882634,3.4125,3.39,3.344484671324415,3.3318351654334597,3.5922973447480397,3.5141376701724067
2007-08-31,MONSOON,1.64,4.2,1.195,3.84,1.7788541666666666,1.8329166666666674,1.8598011722987708,1.9554400135869143,2.063717590645179,1.8272036625876407,4.1970833333333335,4.155000000000002,4.174308587163415,4.06279017811043,4.730859128077995,4.474538246655656,1.2225,1.5025000000000008,1.467023591294144,1.5394318524065382,1.4299312820498342,3.485,3.34,3.542690802794649,3.48793128964067,3.6018034814553945,3.262983502989078
2007-11-30,POMKH,1.915,4.233333333333333,1.055,3.52,1.8077083333333333,1.8091666666666675,1.8818807033792624,1.9453058594490773,2.0237358640139025,1.70513700574975,4.269791666666667,4.186666666666669,4.197918485631382,4.088637558847645,3.9511145688542513,4.042401290804118,1.111875,1.3175000000000008,1.3022141547764865,1.2500074539370205,1.2576107884051744,3.55375,3.485,3.533614481676789,3.482830902046128,3.473768746890597,3.7513606080143185
2008-02-29,POMRB,1.6525,4.07,0.94,3.39,1.83375,1.7485416666666675,1.7901284220275575,1.85367680260285,1.7919850774960466,1.7271600124392625,4.352083333333334,4.207500000000002,4.146751091378829,4.0568875016089665,3.6449987494794747,3.89951029845157,1.118125,1.1275000000000006,1.1573284928658918,0.9293089995027808,1.108997156490854,3.49125,3.4849999999999994,3.476168689006074,3.4356520950045146,3.3806026479490145,3.315459310378918
2008-05-31,PREMON,2.26,4.825,1.1949999999999998,3.74,1.768125,1.8668750000000007,1.9780770532165344,1.9876341595898679,1.9892772276585624,1.7859713330588305,4.364166666666667,4.332083333333335,4.418050654827297,4.2706210657901735,4.339854436146346,4.435188574044386,1.1356249999999999,1.0962500000000004,1.172397095719535,0.9911193220824921,0.9850388944111773,3.325,3.6225,3.581701213403645,3.5225711919456173,3.629095875402366,3.6595370366100375
2008-08-31,MONSOON,1.375,4.359999999999999,1.37,2.79,1.7162499999999998,1.8006250000000008,1.7368462319299207,1.792807432629471,1.9652482851957944,1.870990651856027,4.3725,4.372083333333335,4.3948303928963774,4.278327394030046,4.741475392411372,4.6429978595577435,1.16625,1.1400000000000003,1.251438257431721,1.249527261974213,1.1390439338659475,3.2962500000000006,3.3600000000000003,3.265020728042187,3.2595647703501607,3.854617049959374,3.4571922126968575
2008-11-30,POMKH,1.6549999999999998,4.17,1.02,3.24,1.709375,1.7356250000000009,1.7041077391579522,1.750993820012534,1.869488234687557,1.8802455725171638,4.348125,4.356250000000001,4.304898235737827,4.22509517756808,3.971920836884729,4.046218995468477,1.1512499999999999,1.1312500000000005,1.1588629544590328,1.3029276643659031,1.3084486337390215,3.215,3.29,3.255012436825312,3.2381012494106947,3.1782064133966426,3.2274342223440673
2009-02-28,POMRB,1.4975,4.2,1.22,3.44,1.9154166666666665,1.6968750000000008,1.6214646434947713,1.6717667871166124,1.6023164106033427,1.4676268928635068,4.389375,4.388750000000001,4.262938941442696,4.197133562106513,3.663404260676584,3.8955531684126816,1.123125,1.2012500000000004,1.1833177726754196,0.9175258935714377,1.0968735275065011,3.3462499999999995,3.3025,3.3290074620951873,3.2913874866101533,3.0915907592923126,3.332154064395096
2009-05-31,PREMON,2.36,4.5,0.7949999999999999,3.04,2.185416666666667,1.7218750000000007,1.9168787860968628,1.8964707700981438,1.811220594946038,1.5709198139634228,4.3425,4.307500000000001,4.357763364865618,4.2714591557432025,4.3664618201256555,4.532985813916571,1.2393750000000001,1.1012500000000003,1.0279906636052518,1.1949225693479466,1.1871859556160311,3.67625,3.1275,3.2134044772571126,3.1916350329461434,3.482779730064288,3.3182688438109866
2009-08-31,MONSOON,2.9233333333333333,5.0150000000000015,1.545,4.54,2.3771875,2.108958333333334,2.319460604991451,2.2308416855078503,1.8803248309323863,1.81887765774496,4.275,4.471250000000001,4.620658018919372,4.486044804237373,4.750838987124146,4.458466470016153,1.403125,1.1450000000000002,1.234794398163151,1.0079517091570738,0.8995202310578108,3.79,3.5650000000000004,3.7440426863542675,3.6315888646251113,3.475246154781799,3.1776582940330695
2009-11-30,POMKH,2.2666666666666666,3.14,1.775,4.13,2.5566666666666666,2.261875000000001,2.2983430296615373,2.245742320561019,2.3316130362668055,2.551707536680463,4.7162500000000005,4.213750000000001,4.028394811351623,4.05437778308483,4.018460123398525,4.387008253842043,1.5318749999999999,1.3337500000000002,1.4508766388978906,1.3685901728136711,1.372975240757902,3.8362500000000006,3.7875,3.8984256118125606,3.7830298407120027,3.6951231520102024,4.050637296672948
2010-02-28,POMRB,2.42,4.69,1.775,3.46,2.5766666666666667,2.492500000000001,2.347005817796922,2.305360110600719,2.1145292432351765,2.6251441501232335,5.1725,4.3362500000000015,4.293036886810974,4.231379483736777,3.6534724185794087,3.3721610643249065,1.6762499999999998,1.4725000000000004,1.5805259833387342,1.492566502926937,1.667857660695825,3.56,3.7925,3.723055367087537,3.6568852491541732,3.765544449644181,3.594830632005407
