Date,Season,Dhaulpur,Bari,Baseri,Rajakhera,Dhaulpur_Trend,Dhaulpur_SMA,Dhaulpur_EWMA,Dhaulpur_DES,Dhaulpur_TES,Dhaulpur_ARIMA,Bari_Trend,Bari_SMA,Bari_EWMA,Bari_DES,Bari_TES,Bari_ARIMA,Baseri_Trend,Baseri_SMA,Baseri_EWMA,Baseri_DES,Baseri_TES,Baseri_ARIMA,Rajakhera_Trend,Rajakhera_SMA,Rajakhera_EWMA,Rajakhera_DES,Rajakhera_TES,Rajakhera_ARIMA
2010-11-30,POMKH,16.586666666666666,6.150000000000001,6.2875,22.94,16.764791666666667,16.918791666666664,16.63513543390536,16.403080836143832,16.413824262590833,16.667913347358642,6.949166666666667,7.728749999999999,6.982690208454511,7.116984822774875,7.3702262683356015,7.276753044878355,7.8904375,7.877750000000006,7.421661394645598,7.695107010638563,8.101646242874223,8.07460295428331,23.44,23.345000000000013,23.05104043429897,23.24556919498271,24.438384760827994,24.300487409479707
2011-02-28,POMRB,16.84,6.546666666666668,7.8249999999999975,25.016666666666666,16.36402083333333,16.767541666666666,16.717081260343218,16.49068810161731,17.198591347722118,16.30311661188412,6.73875,7.104166666666666,6.808280791739374,6.938922317012769,7.456012456206302,7.839158214351821,7.82375,7.799000000000005,7.582996836787358,7.696624904124093,7.796695182069122,7.695812763983866,23.288749999999997,23.627500000000012,23.83729092724605,24.1044065608051,23.42634027420361,23.372702537939592
2011-05-31,PREMON,16.994,8.22,10.2875,22.396666666666665,15.803666666666667,16.76204166666667,16.82784875620593,16.598568709539286,16.770760440266105,16.8074367647523,6.728333333333334,6.794166666666666,7.372968475043625,7.381907603965173,8.284475484745142,7.964814262666835,7.695312499999998,7.981875000000005,8.664798102072414,8.341876943211586,8.452759374025604,8.377488804378487,23.983124999999994,23.252500000000012,23.261041223014296,23.481772834116104,23.696918047769223,24.27566383421558
2011-08-31,MONSOON,13.443333333333333,5.816666666666666,6.2625,22.946666666666665,15.483208333333335,15.966000000000001,15.474042587056893,15.575009144567193,16.142877624018013,16.517207900482948,6.817500000000001,6.683333333333332,6.750447751692841,6.870417344336461,5.897314575274358,6.190004730413115,7.828749999999999,7.665625000000004,7.703878861243448,7.762768644360157,7.921014372622491,8.851083180655449,24.879583333333333,23.32500000000001,23.135291400475243,23.329707415233067,22.561063684488563,22.428332461335813
2011-11-30,POMKH,15.288,6.5100000000000025,6.525,28.205,15.189583333333333,15.641333333333334,15.399625552234134,15.441193310802,15.56972512786559,15.474265516372476,6.940416666666667,6.7733333333333325,6.654268651015705,6.762341003837691,6.5449764065638165,6.38235476661884,7.8640625,7.725000000000003,7.232327316746069,7.406249949901054,7.630621269624129,7.093093782406971,25.404999999999998,24.64125000000001,25.163174840285144,25.550905517390742,24.34067509554276,23.455802973511464
2012-02-29,POMRB,15.574999999999998,6.9,8.655,26.92333333333333,15.244057291666666,15.325083333333332,15.469775331340479,15.437870132425898,16.210355352023914,15.782731084974124,6.967104166666667,6.861666666666666,6.752561190609423,6.821230685882305,7.170387944382396,7.464696885427956,7.933020833333334,7.9325000000000045,7.801396390047641,7.701655491882415,7.53300731810515,7.664262835496778,25.622812499999995,25.117916666666677,25.867238237504417,26.36696048100306,26.048829495157666,26.393607146704433
2012-05-31,PREMON,15.909999999999998,8.85,9.74,24.69333333333333,15.467197916666665,15.054083333333331,15.645865198804287,15.539157324219598,15.694766538409494,15.380673130011335,6.902541666666668,7.019166666666667,7.591536714365654,7.514942050101173,8.289758285337566,7.976101673529033,7.951041666666667,7.795625000000005,8.576837834028584,8.20235606736516,8.509119622332204,8.63059270201109,25.271249999999995,25.692083333333343,25.397676275835984,25.87967536235716,26.087055925429294,25.527748285321625
2012-08-31,MONSOON,14.963125000000002,5.400166666666667,7.361666666666667,22.3925,15.754114583333333,15.434031249999999,15.372769119282573,15.316086788661197,15.064345102979749,15.895503210975036,6.810041666666667,6.915041666666666,6.71498869528606,6.8192617685753465,6.187021148436926,6.449301312892368,7.231041666666667,8.07041666666667,8.090769367083817,7.947850594055419,7.800665763752664,8.23424861331013,24.881874999999997,25.553541666666675,24.19560576550159,24.550751122299054,25.016225982538742,26.19311362701668
2012-11-30,POMKH,15.553333333333333,6.41,5.57,25.94666666666667,15.660364583333333,15.500364583333333,15.444994804902878,15.345106636924598,15.315084033039247,15.122606980779988,6.587541666666667,6.890041666666666,6.592993217171636,6.694695852864365,6.513158395590526,6.358472341122998,6.1876041666666675,7.8316666666666706,7.082461620250291,7.292330013946571,7.867141905340667,7.652549336360155,24.799791666666664,24.98895833333334,24.89603012596762,25.277580459764124,25.365852073204106,25.387328383271907
2013-02-28,POMRB,17.605,6.259999999999999,3.85,26.066666666666666,15.171640625000002,16.007864583333333,16.308996882941727,15.999392425184912,16.120590709195817,15.799639074888137,6.426520833333334,6.730041666666667,6.459795930302981,6.561359816771909,7.107527761419076,7.367977914987392,6.11625,6.630416666666671,5.789476972150174,6.3611293741146175,7.4208508378374765,7.28257138743353,24.494479166666665,24.774791666666673,25.36428474224724,25.77667665432174,25.414890965350832,25.482386513760403
2013-05-31,PREMON,13.13,7.709999999999999,6.1975,24.89333333333333,14.8275,15.312864583333333,15.037398129765037,15.065942332707586,16.277148936770946,16.031616594086337,6.164041666666667,6.445041666666667,6.9598775581817875,6.959186882859761,7.964135553816051,7.703291675283954,7.187708333333333,5.74479166666667,5.952686183290105,6.291495021701852,7.023686762945224,6.411988567399016,23.398333333333333,24.824791666666673,25.175904178681677,25.561860207303983,25.263517319910505,24.638987752864047
2013-08-31,MONSOON,13.833333333333336,5.252000000000002,10.333333333333334,19.75,14.360958333333333,15.030416666666664,14.555772211192357,14.641244984608287,14.580564147758004,14.866015417743153,5.768833333333332,6.408,6.2767265349090735,6.399262368741415,5.490625439370836,5.699943678935231,7.803958333333333,6.4877083333333365,7.704945043307397,7.322215252043495,5.713269147682224,6.674432341154001,22.4675,24.164166666666674,23.005542507209007,23.166059356910246,24.63431715885572,24.406231174401054
2013-11-30,POMKH,13.93,4.458333333333333,11.17,19.82,14.528583333333332,14.624583333333328,14.305463326715415,14.378969104204769,14.626462323564152,14.95078486993825,5.528083333333333,5.920083333333333,5.549369254278777,5.759836725457024,6.066362622501437,5.915063936958637,7.713020833333333,7.887708333333336,9.090967025984437,8.297827435956592,7.260189305170988,8.029339385081988,22.320416666666667,22.632500000000004,21.731325504325405,21.709925909739198,23.775057880079174,22.77848309858369
2014-02-28,POMRB,15.495999999999999,5.049999999999999,3.18,24.746666666666666,15.224208333333333,14.097333333333328,14.781677996029249,14.682707832764667,15.13558531652725,14.263780116230762,5.316083333333333,5.617583333333334,5.349621552567266,5.532401511304448,5.97558828186846,6.181288015421122,7.079583333333333,7.720208333333336,6.726580215590662,6.924110956443523,8.630251447865499,8.322240699858583,22.896666666666665,22.302500000000006,22.93746196926191,22.96585383665148,21.38407341810696,21.501989535661206
2014-05-31,PREMON,16.58,6.9940000000000015,6.1400000000000015,25.036666666666665,15.926916666666667,14.959833333333327,15.50100679761755,15.226803972321571,14.935740934882967,15.19529514444655,5.2785416666666665,5.438583333333334,6.00737293154036,6.033335907594897,6.796656365475537,6.539878714413468,5.764583333333334,7.705833333333336,6.491948129354398,6.689797068410032,7.68311453590181,5.769260141721698,24.181666666666665,22.33833333333334,23.777143848223815,23.876468383676155,22.367457683452855,22.53344025519971
2014-08-31,MONSOON,15.948333333333334,4.272,5.323333333333333,24.21666666666667,16.98875,15.488583333333326,15.679937411903865,15.405809925200174,14.75844307354502,15.158436258319389,5.4125000000000005,5.193583333333333,5.313223758924216,5.453500357634601,4.52869752133,4.713826228669936,5.541666666666667,6.453333333333335,6.024502210945972,6.30414046440635,6.162900882927133,7.740460756251954,25.15875,23.455000000000005,23.952952975600958,24.081309735679202,23.121173174996354,21.83120445542362
2014-11-30,POMKH,17.436666666666667,5.138,5.66,25.633333333333336,17.860166666666665,16.36524999999999,16.38262911380899,15.989107832015016,15.418574627978565,15.72172800117096,5.52,5.363499999999999,5.24313425535453,5.357841066601996,5.096206772022743,4.864094013239682,6.265625,5.075833333333335,5.878701326567583,6.109055025740353,6.11215786049177,6.737890772214513,25.688958333333336,24.90833333333334,24.62510511869391,24.828395512140624,25.239349203378037,23.853492434830297
2015-02-28,POMRB,20.484,5.442,6.906666666666666,26.75,18.287458333333333,17.612249999999992,18.023177468285397,17.33253329479412,16.788443972624073,16.070359524224813,5.781000000000001,5.461499999999999,5.322680553212718,5.3961394928659265,5.756570298851981,5.888362323456318,6.729166666666667,6.007500000000002,6.289887462607217,6.291924162293082,6.20576824031738,5.470726144495239,26.26666666666667,25.40916666666667,25.475063071216347,25.78165546845122,25.16769791343041,26.317171448393356
2015-05-31,PREMON,18.56333333333333,7.461999999999999,8.205,27.275,18.581,18.108083333333326,18.239239814304568,17.66289774379816,17.64612519593084,17.89276058848995,6.3389999999999995,5.578499999999998,6.178408331927631,6.099626008100198,6.8558251218273165,6.611762937649514,7.015000000000001,6.5237500000000015,7.05593247756433,6.765803620206851,7.05865487288659,6.826089144433301,26.711041666666667,25.968750000000007,26.195037842729807,26.601242993297706,25.46195103121027,26.624458292881126
2015-08-31,MONSOON,17.383333333333333,5.892,6.966666666666668,26.6,17.84091666666667,18.466833333333323,17.89687722191607,17.52534047827917,17.238289887192707,17.283974589993996,6.681333333333334,5.983499999999998,6.063844999156579,6.0413847079734255,4.774000618816961,4.928096050136894,6.875,6.934583333333335,7.0202261532052646,6.7898057395579094,6.325463291325124,6.981773187166177,27.129739583333336,26.56458333333334,26.357022705637885,26.805055460691275,25.946938373772763,27.07529920478719
2015-11-30,POMKH,18.35,7.982000000000001,6.303333333333333,26.805,17.069791666666667,18.69516666666666,18.078126333149644,17.72957875566527,17.567115465438764,17.928846669735826,6.905104166666667,6.694499999999998,6.831106999493947,6.7040459092091185,5.967387434312638,5.736295687945589,6.561458333333334,7.095416666666668,6.7334690252564915,6.633914286002938,6.70804128749344,6.729500220444317,27.621006944444446,26.857500000000005,26.536213623382732,27.01092630593945,27.9828530557515,27.175904689809787
2016-02-29,POMRB,13.65,5.336666666666666,5.1433333333333335,28.92791666666667,16.751875000000002,16.986666666666657,16.306875799889788,16.41696261570443,18.545318182397747,17.547761325604295,7.297291666666666,6.668166666666664,6.233330866363035,6.25769195535327,7.525944126009218,7.614144783566125,5.8575,6.654583333333335,6.097414748487228,6.216026982791155,6.815537030290427,6.752289775024992,28.321284722222224,27.40197916666667,27.49289484069631,28.06583200772671,27.237886452960232,27.45363631216623
2016-05-31,PREMON,19.228333333333328,9.3575,7.46,29.02722222222223,16.655083333333334,17.152916666666655,17.475458813267203,17.238648535918248,16.678956101716974,16.259440589227022,7.3689583333333335,7.142041666666665,7.482998519817821,7.309817526066475,7.771674693864237,7.570522103158224,4.803333333333334,6.4683333333333355,6.642448849092337,6.515203529629551,6.973977944101041,6.354755370768169,29.71440972222222,27.840034722222228,28.106625793306677,28.75684888952558,27.67198844234856,28.507240152784775
2016-08-31,MONSOON,14.175000000000002,7.134,2.08,30.45,17.516624999999998,16.35083333333332,16.155275287960322,16.241552609933542,16.788658261633685,17.99494025786254,7.437041666666666,7.452541666666664,7.343399111890693,7.2645226042309625,6.135869399689164,6.334341219679644,4.255416666666666,5.246666666666668,4.817469309455402,5.327566366434668,6.047554674228834,6.986125320565761,30.66842013888889,28.802534722222227,29.043975475984006,29.804057522674945,28.010575338090998,28.46773887324165
2016-11-30,POMKH,20.784,7.313333333333333,2.7566666666666664,34.1,17.3013125,16.95933333333332,18.00676517277619,17.598950241917816,16.24273899654023,15.324090917809997,7.562270833333334,7.285374999999998,7.331372800467749,7.294534425650368,7.2746818732166325,7.156852446134352,3.902708333333333,4.360000000000001,3.9931482523399078,4.632601079594268,5.081462394057846,4.483122593194473,31.42840277777778,30.626284722222223,31.066385285590403,32.066201838061794,31.035083549722078,30.051736790737237
2017-02-28,POMRB,18.108333333333334,6.55,4.306666666666667,29.265,16.654833333333332,18.07391666666665,18.047392436999047,17.705500169533693,18.412669121439905,19.31681005629136,7.576333333333333,7.588708333333331,7.018823680280649,7.058333026980631,7.933614997646651,7.918487972670405,4.218645833333333,4.150833333333334,4.118555618070611,4.527802426846462,4.627078932072897,4.606246590231354,32.60875,30.71055555555555,30.34583117135424,31.3183492710943,32.588547504955415,32.96497577052689
2017-05-31,PREMON,13.0475,9.146,5.475,34.77,16.17845833333333,16.52870833333332,16.047435462199427,16.214120823668097,18.002041875716774,16.21046005175557,7.667166666666667,7.535833333333331,7.869694208168389,7.77225699116665,8.546150833639958,8.433976673329923,5.1028125,3.654583333333333,4.661133370842366,4.75647006849034,5.181097331971011,5.235734123619439,33.115,32.146249999999995,32.115498702812545,33.2685416033384,30.709164544242572,30.74385574880126
2017-08-31,MONSOON,15.184000000000001,7.457999999999998,6.592499999999999,34.15,15.295416666666668,16.78095833333332,15.702061277319658,15.8487042985805,15.73235864377859,17.312689427192247,7.936249999999999,7.6168333333333305,7.705016524901033,7.681365408293841,6.461446335029283,6.707823903016548,5.657083333333333,4.782708333333334,5.43368002250542,5.216672779033072,4.198453773382132,4.515481464289808,33.869375000000005,33.07125,32.92929922168753,34.19400433050066,32.536755904965865,34.829467217264906
2017-11-30,POMKH,15.964000000000002,7.7159999999999975,5.3175,34.45,15.401177083333335,15.57595833333332,15.806836766391797,15.838478509800648,15.841316339674226,14.948611396906886,8.16821875,7.717499999999998,7.709409914940619,7.707401379915298,7.599540853845566,7.493602744241248,6.015312499999999,5.422916666666667,5.387208013503252,5.221042168345859,5.093969751297393,5.486100835345196,34.58,33.158750000000005,33.53757953301252,34.878784101907726,35.32265361400427,34.20704050561628
2018-02-28,POMRB,15.864,8.3,6.18,34.95,15.724416666666668,15.014874999999986,15.829702059835078,15.800526460753128,16.610178804772435,17.053078281711553,7.6273124999999995,8.154999999999998,7.945645948964372,7.920755028790193,8.293898574388411,8.213135946986013,5.857343749999999,5.891249999999999,5.704324808101951,5.449861833169539,5.38530812183142,5.214797183522627,34.34875,34.58000000000001,34.10254771980751,35.4993253943588,35.02080594526718,34.064720957999164
2018-05-31,PREMON,16.137916666666666,9.25175,6.4674999999999985,34.77,14.34710416666667,15.787479166666653,15.952987902567713,15.859105977407626,16.0594494598213,14.88111634731546,7.163687499999999,8.181437499999998,8.468087569378623,8.382336090356873,9.539150125489215,9.452156990138413,5.685624999999999,6.139374999999999,6.009594884861171,5.693065822344397,6.265641723651752,5.868362973983289,34.455,34.58000000000001,34.369528631884506,35.77579399878787,34.849697067850606,36.248911653492755
2018-08-31,MONSOON,14.6795,3.025,4.33625,32.3,,15.661354166666655,15.443592741540629,15.448500069137367,15.38566140170016,17.07052925203798,,7.073187499999998,6.2908525416271734,6.5999862496283574,7.0504951822569595,7.335479468790165,,5.575312499999999,5.340256930916702,5.314137299049013,5.256063026858706,6.105161219677546,,34.117500000000014,33.5417171791307,34.81925629589592,34.697895672778046,35.07220860408013
2018-11-30,POMKH,5.45,8.44,6.1999999999999975,37.15,,13.032854166666656,11.446155644924376,,15.444582100710878,14.350827960998387,,7.254187499999998,7.150511524976304,,5.902130993974309,5.841811651470955,,5.795937499999998,5.684154158550021,,5.181837606571952,4.9873636438906015,,34.79250000000002,34.98503030747842,,35.448423534506446,34.14427432821223
