Date,Season,Sitalkuchi,Mathabhanga-ii,Tufanganj-ii,Tufanganj-i,Sitai,Mathabhanga-i,Mekhliganj,Dinhata-i And Ii,Kochbihar-i,Haldibari,Sitalkuchi_Trend,Sitalkuchi_SMA,Sitalkuchi_EWMA,Sitalkuchi_DES,Sitalkuchi_TES,Sitalkuchi_ARIMA,Mathabhanga-ii_Trend,Mathabhanga-ii_SMA,Mathabhanga-ii_EWMA,Mathabhanga-ii_DES,Mathabhanga-ii_TES,Mathabhanga-ii_ARIMA,Tufanganj-ii_Trend,Tufanganj-ii_SMA,Tufanganj-ii_EWMA,Tufanganj-ii_DES,Tufanganj-ii_TES,Tufanganj-ii_ARIMA,Tufanganj-i_Trend,Tufanganj-i_SMA,Tufanganj-i_EWMA,Tufanganj-i_DES,Tufanganj-i_TES,Tufanganj-i_ARIMA,Sitai_Trend,Sitai_SMA,Sitai_EWMA,Sitai_DES,Sitai_TES,Sitai_ARIMA,Mathabhanga-i_Trend,Mathabhanga-i_SMA,Mathabhanga-i_EWMA,Mathabhanga-i_DES,Mathabhanga-i_TES,Mathabhanga-i_ARIMA,Mekhliganj_Trend,Mekhliganj_SMA,Mekhliganj_EWMA,Mekhliganj_DES,Mekhliganj_TES,Mekhliganj_ARIMA,Dinhata-i And Ii_Trend,Dinhata-i And Ii_SMA,Dinhata-i And Ii_EWMA,Dinhata-i And Ii_DES,Dinhata-i And Ii_TES,Dinhata-i And Ii_ARIMA,Kochbihar-i_Trend,Kochbihar-i_SMA,Kochbihar-i_EWMA,Kochbihar-i_DES,Kochbihar-i_TES,Kochbihar-i_ARIMA,Haldibari_Trend,Haldibari_SMA,Haldibari_EWMA,Haldibari_DES,Haldibari_TES,Haldibari_ARIMA
2001-11-30,POMKH,2.88,1.87,1.81,2.915,2.59,2.735,2.138,2.5175,2.0866666666666664,2.22,2.4475,2.5275,2.456023046993215,2.2377459211814363,1.8790238028162338,1.7338959510405223,2.688289835164835,2.7061469780219785,2.3150814007751555,2.483155974028003,2.465833333333335,2.4658332785423687,1.8936160714285712,2.104375,1.8936955869968335,1.9636370775002905,2.1983333333333333,2.1777339231115573,3.1881250000000003,3.1625000000000023,2.923021588947475,2.831457673097829,3.263939988289908,3.2250094137486363,3.08,2.545,2.416725983017775,2.0645333455708115,1.915483527339343,1.9397177309609441,2.779375,2.7775,2.5947722974904126,2.6351131333546802,2.8103981245395335,2.7997894443912124,2.4825,2.498,2.24191159630094,2.2946526100796207,2.169900482353709,2.2860218907123055,2.8759375,2.9912500000000017,2.7078050225462826,2.9378622727759276,2.857686294992105,2.63498776995329,2.067083333333333,2.133333333333333,1.972843413965657,2.136698319372655,2.093907497294892,2.1301048038057995,2.06125,2.2075000000000005,2.0386856253114845,2.1174854650557315,1.9695832686675057,1.8232803041253163
2002-02-28,POMRB,2.59,3.42,2.215,4.1,4.03,3.7,3.248,3.7575,2.9,2.28,2.24375,2.5999999999999996,2.509613828195929,2.327868934685677,2.4149301004962997,2.3282141005036383,2.794278846153846,2.6780219780219783,2.7570488404650932,2.6706871345487238,3.499489843028626,3.532499944357457,1.8531250000000001,1.954732142857143,2.0222173521981,1.9600328177314728,2.7920571164754,2.7076690052967436,3.1756249999999997,3.2600000000000016,3.393812953368485,2.9465185481444,4.023567703453548,3.9260248451225657,2.99125,3.1975000000000002,3.062035589810665,2.25518026369772,2.5319659645592605,2.319501982850475,2.80375,2.8762499999999998,3.036863378494248,2.8285577065106904,3.4907376332292817,3.469029997882743,2.42375,2.5890000000000004,2.6443469577805643,2.5206199838618093,2.9851387539471417,2.9198195202854107,2.6471875,3.086875000000002,3.1276830135277693,3.2406220271242403,3.337442399688374,3.370417661652618,1.9695833333333332,2.1999999999999997,2.343706048379394,2.204150386205514,2.7794178802781238,2.7382032759173387,2.0062499999999996,2.18,2.1352113751868904,2.192256576652092,2.493865012887101,2.3262328020305563
2002-05-31,PREMON,2.15,3.94,2.1100000000000003,3.545,3.1,2.805,2.8480000000000003,2.4325,1.8533333333333333,2.36,2.04375,2.295,2.3657682969175573,2.343175771702192,2.9584104156774735,3.006889292135981,2.94125,2.698557692307692,3.2302293042790557,2.988942586878472,3.818792608617332,3.8578570820897027,1.8368750000000003,1.8325,2.05733041131886,1.9498465378316412,2.544368620377303,2.4146293716150007,3.2687499999999994,3.1162500000000017,3.454287772021091,2.997512469041767,4.205644760125158,4.159561819697936,3.08875,2.9625000000000004,3.077221353886399,2.3419270183687693,3.578231084546473,3.5991122646507767,2.9656249999999997,2.6824999999999997,2.9441180270965486,2.849886151673093,3.6133812311640248,3.6366565081043207,2.4987500000000002,2.3760000000000003,2.7258081746683387,2.6308158464547886,3.4231736791955267,3.576494584621824,2.6478124999999997,2.665000000000002,2.8496098081166616,3.0578211295288344,3.893078418247867,3.902097455337569,1.9941666666666666,1.9341666666666666,2.1475569623609694,2.1508167831457117,2.7105913045858037,2.8656897136854473,2.0375,1.9425,2.225126825112134,2.281557886460979,3.169907484703509,3.029060769379182
2002-08-31,MONSOON,1.15,2.33,1.36,2.38,2.36,2.46,1.652,1.81,1.18,1.42,1.8475000000000001,2.1925,1.8794609781505343,2.1980003373015466,1.4385040832863734,1.5413376274189776,3.023125,2.89,2.8701375825674336,2.8713928174752796,1.5300106246067233,1.5642307445916244,1.8371875000000002,1.8737499999999998,1.7783982467913162,1.8844418653316382,1.1137010936652,1.0156632048277525,3.29125,3.2350000000000017,3.0245726632126546,2.914175817050037,1.7070182793374573,1.7665874384271876,3.11375,3.0200000000000005,2.7903328123318394,2.351833217327267,2.4265603204190684,2.665443618830468,3.006875,2.9249999999999994,2.7504708162579288,2.8035171129100367,1.424294537802922,1.4625595294460088,2.5002500000000003,2.4715000000000003,2.296284904801003,2.422774877447418,1.375242141587275,1.2234396429785979,2.6203125,2.629375000000002,2.433765884869997,2.678470855538052,1.57267529439669,1.5363697288012301,1.9575,2.005,1.7605341774165815,2.022949487327695,1.0836627095224918,0.8988697486890028,2.025,2.07,1.9030760950672803,2.0415034913347534,1.0960842319814432,1.1105932576283866
2002-11-30,POMKH,1.69,2.28,1.515,3.185,3.14,3.06,2.356,2.665,2.0,1.96,1.96625,1.8949999999999998,1.8036765868903206,2.13619545141694,1.8793045524462917,1.9710244265159709,3.08,2.9924999999999997,2.63408254954046,2.7420353179075305,2.4743989829555106,2.2923809585091326,1.925,1.7999999999999998,1.6730389480747898,1.8340456193751626,2.126802346822661,2.1428076932035975,3.285,3.302500000000002,3.088743597927593,2.927275335552806,3.178742725901296,3.108207697211336,3.12,3.1575000000000006,2.930199687399104,2.433632833047183,2.522501173529746,2.6643997020722954,3.073125,3.0062499999999996,2.8742824897547576,2.86593800065192,2.815481192738523,2.7791647804940824,2.4995000000000003,2.5260000000000002,2.3201709428806017,2.403815605720617,2.1652139907564063,2.253928284957963,2.6706250000000002,2.666250000000002,2.5262595309219984,2.6240536125188796,2.7127797375379474,2.615402437264013,1.9541666666666666,1.9833333333333334,1.8563205064499488,1.9949589783863269,2.093907368496684,2.2228996948471336,2.1175,2.0049999999999994,1.9258456570403681,2.0014033889468927,2.0087700610552606,2.0108649530681824
2003-02-28,POMRB,2.21,3.665,2.5125,4.01,3.68,3.705,3.042,3.39,2.6933333333333334,2.44,2.17,1.7999999999999998,1.9662059521341924,2.154680150553116,2.414900743634106,2.377609722840171,3.064375,3.0537499999999995,3.046449529724276,2.9748835615749383,3.5309767131437946,3.5004931913176756,1.9415625,1.8743749999999997,2.0088233688448742,1.8619921094114733,2.7049503946914926,2.687857256469502,3.288125,3.2800000000000016,3.457246158756556,3.037698110678775,4.073193086988509,4.071501143238577,3.1775,3.0700000000000003,3.2301198124394626,2.5584749409482606,3.2289199252640803,3.2947230490498876,3.11,3.0074999999999994,3.2065694938528546,3.043480752996446,3.571895077471908,3.5414584941944818,2.5220000000000002,2.4745,2.608902565728361,2.562810722386575,2.9959235762780088,2.9861261043279477,2.7706250000000003,2.574375000000002,2.871755718553199,2.827911858205017,3.2538992211664746,3.4257313096273094,1.9620833333333332,1.9316666666666666,2.191125637203303,2.050212332535839,2.779417787555795,2.72482670864885,2.2049999999999996,2.0449999999999995,2.131507394224221,2.1291069853249316,2.3924413113431324,2.32830179154624
2003-05-31,PREMON,3.48,4.15,2.515,3.585,3.5,3.33,3.0480000000000005,3.2025,2.0333333333333337,2.94,2.215625,2.1325,2.5717235712805158,2.3700435101783808,2.958115840741666,2.841976111955189,2.97125,3.1062499999999997,3.487869717834566,3.321723681705523,3.8639015577864853,3.8812271210931724,1.9443750000000002,1.9756249999999997,2.2112940213069248,1.8905983532127817,2.4747555419682925,2.44698780130328,3.225625,3.2900000000000014,3.5083476952539336,3.0978791616176657,4.04003360867937,3.860560396521569,3.13375,3.1700000000000004,3.338071887463678,2.655309934091509,3.705476002634063,3.697246430625852,2.9612500000000006,3.1387499999999995,3.2559416963117127,3.142557336271236,3.507191276694029,3.375862336663445,2.464,2.5244999999999997,2.7845415394370168,2.7134055775590036,3.4188972105797943,3.429307319121546,2.7367500000000002,2.7668750000000024,3.0040534311319194,2.9557300140858094,3.6680887736478676,3.6920935666143038,1.9125,1.9766666666666666,2.128008715655315,2.030167521502386,2.710590766940788,2.6870320041870226,2.1712499999999997,2.1899999999999995,2.4549044365345325,2.4182357338432414,2.956862244082447,2.8752563768092685
2003-08-31,MONSOON,1.45,1.995,1.0875,2.365,2.42,2.23,1.632,1.84,1.0633333333333332,1.54,2.24375,2.2074999999999996,2.1230341427683093,2.2634160177209663,1.4384629889418719,1.4659714140445437,2.8893750000000002,3.0224999999999995,2.8907218307007394,3.0807897111836486,1.5866393579512057,1.7820956296215762,1.9440625000000002,1.9074999999999995,1.7617764127841549,1.8114204515174424,1.0676335529642886,0.9848130526575691,3.1037500000000002,3.2862500000000017,3.0510086171523603,3.015348374301815,1.9290279228724914,2.038545567328967,3.02875,3.1850000000000005,2.9708431324782065,2.642672502784193,2.688822001087473,2.89599367079522,2.7877083333333332,3.08125,2.8455650177870275,3.028834669582205,1.7008090106128748,1.7753408983703722,2.39925,2.5195,2.3235249236622098,2.486226659539763,1.3851579365050306,1.3100272832759496,2.698125,2.7743750000000023,2.5384320586791516,2.6184309423289536,1.5402341089129679,1.5754711989456132,1.8964583333333334,1.9474999999999998,1.7021385627265222,1.9011128900674328,1.0836626015837654,0.9818762763568307,2.09625,2.2199999999999993,2.0889426619207194,2.201047871115925,1.2175698520920826,1.1611144716648654
2003-11-30,POMKH,1.755,1.87,1.81,2.7,2.73,2.1,1.912,2.364,1.72,1.57,2.131875,2.2237499999999994,1.9758204856609856,2.203046233214014,1.8793164603452606,1.9166404316229404,2.8325,2.9199999999999995,2.4824330984204437,2.8116870872953417,2.512172141382037,2.288858518710065,1.8562499999999997,1.9812499999999995,1.7810658476704928,1.7904445083969536,2.066755973536903,2.092509190300801,3.1000000000000005,3.1650000000000014,2.910605170291416,2.973379991473481,3.2017831260715637,3.1986183508694217,3.0387500000000003,3.0825000000000005,2.8745058794869243,2.6600965155494807,2.813163105625259,2.996989152113011,2.65375,2.8412499999999996,2.5473390106722165,2.8891485502904892,2.9176891799830282,2.8672302109557597,2.3705,2.4084999999999996,2.158914954197326,2.3415810205613696,2.1730513630033697,2.274551165263601,2.7183125,2.699125000000002,2.468659235207491,2.4927176065056376,2.6710470652498945,2.6224898753974446,2.0524999999999998,1.8775,1.7092831376359134,1.8534629152197424,2.0939071591424927,2.158920066252064,2.0187500000000003,2.1224999999999996,1.8813655971524317,2.007279220153603,2.0500810770086866,2.01130031853506
2004-02-29,POMRB,2.37,3.42,2.215,3.52,3.25,3.276666666666667,2.968,3.382,2.845,2.23,2.033125,2.263749999999999,2.1334922913965912,2.2374583667132115,2.4149155708742724,2.346580283311021,2.8481249999999996,2.8587499999999997,2.857459859052266,2.9530288946771637,3.545698958051297,3.54673731315551,1.8396875,1.9068749999999992,1.9546395086022956,1.8019548429467853,2.662512845863542,2.546532386923193,3.16,3.0425000000000018,3.15436310217485,3.0281359651067112,4.0568363107515335,4.033137389266083,3.04,2.9750000000000005,3.0247035276921546,2.7244778290277885,3.2885064319444726,3.3733447947187085,2.561666666666667,2.7341666666666664,2.8390700730699967,2.9671761718034175,3.581610250562057,3.5923753055508105,2.33525,2.3899999999999997,2.4825489725183956,2.477649811923178,2.9723692023048747,2.996883168838784,2.75875,2.697125000000002,2.833995541124495,2.7297602958013263,3.190821658801123,3.421263137651229,2.2016666666666667,1.9154166666666668,2.163569882581548,1.9395276627810711,2.779417527046116,2.6726215477599906,2.0075,2.07,2.020819358291459,2.053423905001544,2.4110596607969343,2.344473407335678
2004-05-31,PREMON,2.425,3.94,2.1100000000000003,4.045,4.01,2.686666666666667,2.892,3.372,3.13,2.53,2.0818749999999997,1.9999999999999991,2.2500953748379544,2.278361846812275,2.9583145371193105,2.9564793480962788,2.9925,2.8062499999999995,3.29047591543136,3.222119781238467,3.864750853474006,3.956781232551712,1.8000000000000003,1.8056249999999991,2.0167837051613775,1.8063100278041595,2.4171092826511393,2.267965489553613,3.2143749999999995,3.1575000000000015,3.51061786130491,3.14393562302366,3.8938251396099823,3.807336192877655,2.973125,3.1025000000000005,3.418822116615293,2.853994369506513,3.5334135422238253,3.4829563633882943,2.6008333333333336,2.5733333333333333,2.778108710508665,2.932736196281054,3.4279051425935165,3.3615836131507115,2.3345,2.3509999999999995,2.6463293835110373,2.588270784221332,3.3918380882216814,3.355896518229492,2.818,2.739500000000002,3.049197324674697,2.9492648240760047,3.5760197416046475,3.630870278779831,2.26125,2.1895833333333337,2.550141929548929,2.059444137076186,2.710590291179573,2.6453182759521976,2.06625,1.9674999999999998,2.2244916149748755,2.2004993731849005,2.9348702021849937,2.7915393147930545
2004-08-31,MONSOON,1.715,2.33,1.36,2.385,1.92,2.1366666666666667,1.506,1.994,1.16,1.86,2.1475,2.0662499999999993,2.036057224902773,2.2069875763826485,1.4384379964947578,1.4626380458045167,3.15625,2.8899999999999997,2.9062855492588158,3.0552014346134766,1.5756038948328495,1.841944676128824,1.8006250000000001,1.873749999999999,1.7540702230968266,1.7547857001677434,0.9889589481402379,1.025334742327468,3.3674999999999997,3.1625000000000014,3.0603707167829457,3.0644334163111355,2.0599023607919857,2.1102707467867834,3.02125,2.9775000000000005,2.819293269969176,2.7768589591869524,2.7124266346895975,2.8709872588745617,2.6275,2.55,2.5215318929718658,2.7975388108684798,1.7064069500222219,1.9168939041048496,2.419125,2.3194999999999997,2.1901976301066224,2.3378052152317594,1.3491405482540342,1.3720147506410032,2.876,2.778000000000002,2.627118394804818,2.6833046233326505,1.5157575188346544,1.6085503160579082,2.34875,2.2137500000000006,1.9940851577293572,1.950147825831695,1.0836626107989489,1.2035890946170182,2.105,2.0474999999999994,2.0786949689849252,2.1090345521318867,1.2252264837074196,1.318980715704837
2004-11-30,POMKH,1.88,2.69,1.22,3.115,2.6950000000000003,2.5066666666666664,2.032,2.684,2.1,1.72,2.260625,2.0974999999999993,1.9736343349416636,2.1616646040203564,1.8792866772635635,1.8868304180544575,3.27,3.0949999999999998,2.8197713295552895,2.9829401430068376,2.5195201905947293,2.1711141862584658,1.97625,1.726249999999999,1.5404421338580958,1.6953111919062875,2.0047904558083234,1.9234392615133658,3.4699999999999998,3.266250000000001,3.0822224300697676,3.0706860909970835,3.0613993465619957,2.953089161578574,3.061041666666666,2.9687500000000004,2.7695759619815057,2.7789668936846335,2.7043595148891555,2.81022643745398,2.685625,2.6516666666666664,2.515585802449786,2.735138803826427,2.665534837275814,2.6283617003247874,2.567875,2.3495,2.1269185780639734,2.2385856232292354,2.1307823641023727,2.2047513736738034,2.973,2.8580000000000014,2.6498710368828906,2.6690385441110918,2.635174575766077,2.5901659211567996,2.3354999999999997,2.3087500000000003,2.0364510946376146,1.952956546442514,2.093907040773641,2.0810923279687965,2.16125,2.0849999999999995,1.9352169813909552,1.9792780839784405,1.9057313418160473,1.851649895324818
2005-02-28,POMRB,2.77,3.91,2.81,4.33,3.67,3.083333333333333,3.5250000000000004,3.526,3.165,2.39,2.33125,2.197499999999999,2.2921806009649983,2.2546900083238306,2.414916659763349,2.3499345503873252,3.23875,3.2175,3.2558627977331738,3.226888855761482,3.598240395541015,3.511333526592909,2.009375,1.8749999999999991,2.0482652803148573,1.7592381927690548,2.569519553354851,2.5070411763755813,3.4018749999999995,3.468750000000001,3.5813334580418608,3.2187436603564983,3.927926763687118,3.7841247879512285,3.0433333333333334,3.0737500000000004,3.1297455771889036,2.8718642950735926,3.207566979821926,3.2376732486238766,2.6558333333333333,2.6033333333333326,2.742684814803205,2.7821205364323505,3.463101755127212,3.494419655724489,2.612,2.48875,2.686151146838384,2.5338876546501,2.9413739658874665,2.991503121264074,3.0079999999999996,2.8940000000000015,3.000322622129734,2.942983357222532,3.224329621790673,3.4168983423998758,2.275,2.3887500000000004,2.487870656782569,2.0810318101800913,2.779417664423245,2.7724439016844515,2.1912499999999997,2.1249999999999996,2.1171301888345733,2.088469999046139,2.361257432144035,2.3306944761379937
2005-05-31,PREMON,2.93,4.36,2.92,4.055,3.908333333333333,3.345,3.5250000000000004,4.004,2.7039999999999997,2.82,2.3400000000000003,2.3237499999999986,2.547308360578999,2.3702480095556058,2.958242974414849,2.8632796283512265,3.149583333333333,3.3225000000000002,3.6975176786399047,3.5733881405553354,3.9439504553771663,3.95209343256033,2.271875,2.077499999999999,2.396959168188914,1.830946035440825,2.3589954757870766,2.4147173265240505,3.3299999999999996,3.471250000000001,3.7708000748251163,3.332341434695991,3.9970585464849933,3.9850612851759024,3.020208333333333,3.0483333333333333,3.4411806796466755,2.9786586036555374,3.669139768097468,3.6810236696230643,2.50375,2.767916666666666,2.9836108888819233,2.877158505098684,3.221343128712196,3.1521755706425605,2.6108125000000006,2.6470000000000002,3.02169068810303,2.817303359023185,3.401694269515708,3.269486839577281,2.9579999999999997,3.0520000000000014,3.4017935732778404,3.3579034534543846,3.607280635345294,3.602092248517155,2.2714999999999996,2.2822500000000003,2.574322394069541,2.154236655646433,2.7105906371870656,2.7470665662446736,2.1950000000000003,2.1975,2.398278113300744,2.337546774448948,2.85678990345928,2.813203269017398
2005-08-31,MONSOON,1.775,1.66,0.8150000000000001,1.83,1.88,1.24,1.226,1.642,1.102,1.81,2.2962499999999997,2.3387499999999988,2.238385016347399,2.302323166613814,1.4386041049860392,1.50602102806937,3.0854166666666667,3.1550000000000002,2.882510607183943,3.1917458184468397,1.6773184347623096,1.97828184540331,2.5543750000000003,1.9412499999999986,1.7641755009133486,1.7417543795074266,0.9776094013795726,1.108471437441949,3.2912500000000002,3.332500000000001,2.9944800448950697,3.1828238621980907,2.2090494283009554,2.1787101363849946,2.980208333333333,3.0383333333333336,2.8167084077880054,2.8865956692010437,2.6123319913916094,2.678536263899461,2.499166666666667,2.5437499999999993,2.286166533329154,2.587380864946352,1.7704562946400895,1.985083307622467,2.5625,2.577,2.303414412861818,2.486122346978366,1.4022901218742623,1.3969720889401445,2.9587499999999993,2.9640000000000013,2.6978761439667043,2.9215710618659743,1.6597411241086477,1.6513998958609977,2.237375,2.2677500000000004,1.9853934364417247,2.0396386305433327,1.083662732036085,1.1038782025831793,2.1962499999999996,2.185,2.162966867980446,2.2180313150938584,1.419761600925248,1.4450162472101773
2005-11-30,POMKH,1.89,2.6466666666666665,3.865,3.095,2.55,2.186666666666667,2.3025,2.636,2.13,1.8,2.23875,2.3412499999999987,2.0990310098084395,2.2515204344833415,1.8793950990816801,1.8850708745821247,2.9179166666666667,3.144166666666667,2.7881730309770325,3.0740979373810156,2.5830585373526245,2.3160637843103498,2.4443750000000004,2.6024999999999987,2.604505300548009,1.8879578962905066,1.964949846726669,2.0615710423813476,3.2893749999999997,3.327500000000001,3.034688026937042,3.1811977295787406,3.1060520034261168,3.1013719915002693,2.983125,3.002083333333333,2.710025044672803,2.8653188838950263,2.723955993763819,2.7838824822969483,2.501458333333334,2.4637499999999997,2.246366586664159,2.4842007454104005,2.554307397980992,2.5906031006717956,2.43275,2.644625,2.303048647717091,2.443217290158726,2.160786116924203,2.1725730966243155,2.9545,2.952000000000001,2.673125686380023,2.841959471262061,2.7124312976324485,2.600597245962984,2.1725,2.27525,2.0432360618650347,2.0463074418764498,2.093907121665952,2.0897079085411323,2.22375,2.205,2.0177801207882675,2.098783691678461,1.895071724284925,1.7878947419592486
2006-02-28,POMRB,2.41,3.44,2.425,4.04,3.495,3.3666666666666667,2.8680000000000003,3.58,2.862,2.32,2.23328125,2.251249999999999,2.2234186058850636,2.2810990251991514,2.4151079063943364,2.4201112741624553,2.8116666666666665,3.0266666666666673,3.0489038185862194,3.1647738453259833,3.6582982351573596,3.6223352871752668,2.4656249999999997,2.5062499999999983,2.5327031803288054,1.921655636672864,2.678019379994258,2.795849011734272,3.2862500000000003,3.2550000000000012,3.436812816162225,3.289236578453724,4.069290772792654,4.12555128075789,3.0360416666666663,2.9583333333333335,3.0240150268036823,2.9341322068756637,3.239248320555863,3.277723318036428,2.5704166666666666,2.534583333333333,2.694486618665162,2.6047231632295658,3.2926933079729324,3.3670796651994754,2.482125,2.480375,2.529029188630255,2.5477318498623927,2.988086379029839,3.0886563855990623,2.8751249999999997,2.965500000000001,3.035875411828014,3.085940135731634,3.308403983488353,3.427815502543251,2.108166666666667,2.1995000000000005,2.370741637119021,2.138616043563442,2.779417908232305,2.816323158641759,2.2325,2.1875,2.13866807247296,2.1632200789922273,2.4102423414243694,2.320962204702878
2006-05-31,PREMON,2.83,3.49,2.425,4.33,4.1066666666666665,3.08,3.1439999999999997,3.9160000000000004,2.4880000000000004,3.11,2.218125,2.226249999999999,2.4660511635310383,2.374346758719856,2.958309583736584,2.8736694319815146,2.7795833333333335,2.809166666666667,3.2253422911517315,3.262032008024842,3.9767865278226155,4.065667936962345,2.328125,2.382499999999998,2.4896219081972832,1.9549909667504213,2.447187627052422,2.478332445641029,3.348125,3.3237500000000013,3.794087689697335,3.429087088433462,4.023786546464827,4.003699065390347,3.0619791666666663,3.007916666666667,3.4570756827488758,3.0538415412811926,3.610035139436179,3.6246652505605654,2.7024999999999997,2.468333333333333,2.8486919711990977,2.672686191728067,3.169553548302658,3.2119057530153126,2.5433125,2.385125,2.775017513178153,2.7170809334342603,3.3995157258065003,3.316017454103902,2.7285000000000004,2.943500000000001,3.3879252470968084,3.4210929140177675,3.699553547834252,3.6423087895149426,2.035,2.1455,2.417644982271413,2.1859199770482443,2.710590659795066,2.6812063349582314,2.22875,2.26,2.527200843483776,2.492659959573959,2.8810022847524164,2.781252156671499
2006-08-31,MONSOON,1.8312500000000005,1.68,1.48,1.53,2.105,2.0566666666666658,2.002,1.095,0.8033333333333333,1.59,2.2128125,2.240312499999999,2.212130698118623,2.3093843146934323,1.4387448764391446,1.5509566389600118,2.765,2.814166666666667,2.607205374691039,2.8915336419778686,1.6608119020972552,1.8896617893970133,2.180625,2.5487499999999983,2.08577314491837,1.9156834139672574,1.0391577378826067,1.4486602248315954,3.4175,3.248750000000001,2.888452613818401,3.238046824812013,2.120958229846693,1.9505469562839208,3.0983333333333336,3.064166666666667,2.9162454096493255,2.9760221492268317,2.50397746893486,2.5162890651153544,2.7341666666666664,2.672499999999999,2.531881849386125,2.554013408994282,1.581520370331771,1.7542828743190404,2.5135,2.5791250000000003,2.465810507906892,2.578179098318483,1.3737926684138901,1.3658369554224676,2.6335,2.8067500000000014,2.470755148258085,2.771244763776217,1.7155884416576086,1.6504593036582496,1.9780833333333334,2.0708333333333333,1.771920322696181,2.0358891486123123,1.08366272300203,1.0727718171490792,2.29125,2.2049999999999996,2.1523205060902653,2.271735284347231,1.5698487121533358,1.5303137752325027
2006-11-30,POMKH,1.7125,2.37,2.1,3.89,2.5325,2.4266666666666663,2.016,2.01,1.8433333333333333,1.99,2.2596875,2.195937499999999,2.0122784188711735,2.226235652710925,1.8794662743615902,1.8853299415667555,2.8075,2.7450000000000006,2.5123232248146237,2.7242269973093336,2.566749610185833,2.4081144192221053,2.305625,2.107499999999998,2.091463886951022,1.9248047016636765,2.063980917342685,1.5180094933424317,3.27125,3.447500000000001,3.2890715682910407,3.323087009241757,3.114542494777754,3.0945634474576966,3.1504166666666666,3.0597916666666674,2.7627472457895954,2.9450817604651367,2.7877920005641337,2.813293524632832,2.76625,2.7324999999999986,2.489795776298341,2.5096661434812173,2.4623672724215497,2.4654778924680123,2.489,2.5075000000000003,2.2858863047441353,2.447102548746865,2.1881817379164787,2.196233633903921,2.5765000000000002,2.6502500000000015,2.286453088954851,2.488145007650368,2.6994165086820647,2.60413979099704,1.9651666666666665,1.9991666666666668,1.800485526951042,2.009071597498827,2.093907061961768,2.039993543408502,2.30625,2.2524999999999995,2.087392303654159,2.1947748887223195,1.9008486923646177,1.8311883652685326
2007-02-28,POMRB,2.545,3.6,3.01,3.8,3.803333333333333,3.3800000000000003,2.9160000000000004,3.446,2.6933333333333334,2.63,2.29328125,2.229687499999999,2.225367051322704,2.273130683912902,2.4151576434302324,2.417703935541116,2.83875,2.7850000000000006,2.9473939348887743,2.8890530125237657,3.6258412655369376,3.5716541259359555,2.425,2.2537499999999984,2.458878332170613,2.0036530503685355,2.6795021514302846,2.8927773635339142,3.26375,3.387500000000001,3.4934429409746244,3.395425280255568,4.102970576053306,4.028461265982987,3.1833333333333327,3.1368750000000007,3.17898168080709,3.0355033021244635,3.3345919877695493,3.3622895614442387,2.7599999999999993,2.735833333333332,2.845877465779005,2.644268574557056,3.305013421294574,3.3669518328078825,2.426,2.5195000000000003,2.5379317828464814,2.554158640380213,2.993673862250449,3.0490899747297027,2.559625,2.6167500000000015,2.7502718533729107,2.7226908813601374,3.2400740450149867,3.441661348834122,2.0133333333333336,1.9570000000000003,2.1576246495039584,2.0821660467396916,2.779417812083368,2.774157251859484,2.2533333333333334,2.329999999999999,2.304435382192495,2.338017356563463,2.437872808733238,2.340624294141185
2007-05-31,PREMON,3.07,3.67,2.84,3.4,4.215,3.3233333333333333,2.9,3.594,2.5533333333333332,2.92,2.2221874999999995,2.289687499999999,2.5632202307936227,2.4003792682760614,2.958344411124606,2.8655751416209405,2.69125,2.8300000000000005,3.2364363609332645,3.069278594253108,3.9525469906596595,3.9056576614667096,2.405,2.357499999999998,2.611326999302368,2.068155144377417,2.481556822059106,2.7376319404451204,3.27375,3.1550000000000007,3.4560657645847748,3.418253618622792,4.142411219521577,4.151510720159993,3.1805208333333335,3.1639583333333343,3.593389008484254,3.1562180897428553,3.8003422126853037,3.8597224506297434,2.6654166666666663,2.7966666666666655,3.0368598128007367,2.766156706383846,3.154105678968154,3.171077937579441,2.3705000000000003,2.4585000000000004,2.6827590697078887,2.651390799199393,3.4080498510000674,3.285172603422158,2.6550000000000002,2.5362500000000012,3.0877631120237465,2.9981106340088566,3.6115730990192243,3.6672093969675217,2.0066666666666664,1.9733333333333334,2.315908123035708,2.1382032600840786,2.7105904045547167,2.639156616461815,2.215416666666667,2.2824999999999993,2.550661229315497,2.5656186583935163,3.0130952880246116,2.9108776934108906
