Date,Season,Hangal,Ranibennur,Hirekerur,Byadgi,Shiggaon,Haveri,Savanur,Hangal_Trend,Hangal_SMA,Hangal_EWMA,Hangal_DES,Hangal_TES,Hangal_ARIMA,Ranibennur_Trend,Ranibennur_SMA,Ranibennur_EWMA,Ranibennur_DES,Ranibennur_TES,Ranibennur_ARIMA,Hirekerur_Trend,Hirekerur_SMA,Hirekerur_EWMA,Hirekerur_DES,Hirekerur_TES,Hirekerur_ARIMA,Byadgi_Trend,Byadgi_SMA,Byadgi_EWMA,Byadgi_DES,Byadgi_TES,Byadgi_ARIMA,Shiggaon_Trend,Shiggaon_SMA,Shiggaon_EWMA,Shiggaon_DES,Shiggaon_TES,Shiggaon_ARIMA,Haveri_Trend,Haveri_SMA,Haveri_EWMA,Haveri_DES,Haveri_TES,Haveri_ARIMA,Savanur_Trend,Savanur_SMA,Savanur_EWMA,Savanur_DES,Savanur_TES,Savanur_ARIMA
2000-11-30,POMKH,6.7575,7.344999999999999,10.16,13.295000000000002,4.452857142857143,7.4525,3.89,9.098500000000001,8.922125000000001,8.327884948699165,8.439791780806399,8.024862410050245,7.793884643130951,8.51375,8.653750000000002,8.418583985942082,8.234179319131023,7.867815937699525,6.635820292628772,15.062083333333337,14.979166666666668,13.678194766657505,13.523193733561463,13.07720194212951,13.905747459369714,15.28375,15.939062500000004,14.08624786174899,14.294006145730728,14.00105346714084,11.60551562259472,6.728821428571429,7.753464285714286,6.8146687402532065,7.157215070640301,6.553593445866886,6.7636151631719565,7.7825,8.398125,7.792313421517238,11.95296785563092,6.926200512470104,9.841741131699237,4.688750000000001,5.1875,4.649451495634496,4.856331311395549,3.7106606425745423,3.1314770469956845
2001-02-28,POMRB,8.700000000000001,8.607500000000002,13.45,17.465,6.181428571428571,9.445,5.04,9.39575,9.129125000000002,8.4767309692195,8.47860847945235,8.639908177042159,8.313010598127173,7.943125,8.889375000000003,8.494150391565249,8.29564380321876,8.7817004193603,8.842093714904772,15.2375,15.066666666666668,13.586916859994503,13.408383550455302,14.578907446256451,14.167859305577128,15.0375,15.907500000000002,15.437748717049395,15.040853828501525,14.689025068976763,16.15536694879545,6.481321428571428,7.121321428571429,6.561372672723352,6.839889814652935,7.535348811670723,6.989657273753921,7.493124999999999,8.749375,8.453388052910343,12.013722381163054,10.114696293975381,9.080505725147855,4.33125,5.1025,4.805670897380697,4.977354645519753,5.382988116722019,5.160745507730368
2001-05-31,PREMON,12.14,7.485,20.43,18.7,7.465,8.235,4.38,10.2889375,9.067875,9.942038581531701,9.534456914517474,10.856646400210773,11.969624542536758,7.759375,8.138125000000002,8.09049023493915,7.914397416948122,9.982211695570077,10.153957178136553,15.7003125,15.057500000000001,16.3241501159967,15.134720418659995,17.54723446542826,17.675633605746548,16.27625,14.660000000000004,16.742649230229638,15.90913467089275,17.955652703273273,19.102598831438637,7.214714285714285,6.336321428571428,6.922823603634011,6.9513736975946125,9.221980477439002,9.103911489081984,8.1515625,6.815625000000001,8.366032831746205,12.074785709698528,15.729469690773406,13.327662758658157,4.70625,4.2749999999999995,4.635402538428418,4.907082343165232,7.216118523146478,7.212142448221159
2001-08-31,MONSOON,11.297,7.5550000000000015,17.63,12.2,8.406,7.55,4.24,11.33675,9.723625,10.484023148919022,10.017526308777935,8.671013348687591,8.823096087382972,7.8184375,7.748125000000002,7.876294140963491,7.705269313284028,6.904136942419031,7.815043153833279,17.593125,15.4175,16.84649006959802,15.67473124401462,14.408163854765649,15.854512613731666,17.739375,15.415000000000004,14.925589538137782,14.890508822250775,14.33471086258567,12.73955431027974,8.402095238095239,6.626321428571429,7.516094162180407,7.282831143242164,4.776316182341082,6.115998016027411,7.9593750000000005,8.170625,8.039619699047723,12.136159410820742,7.794210752551054,5.692740106867182,5.5375000000000005,4.387499999999999,4.477241523057051,4.792146053382238,3.7985025416725833,2.7115469436410926
2001-11-30,POMKH,11.28,7.435,12.4225,20.185,9.16,7.3,6.44,11.9605,10.85425,10.802413889351413,10.348804572278313,9.601825462053332,9.063643796295047,7.350625000000001,7.770625000000003,7.699776484578095,7.531404020828511,6.246528559863762,6.24157082595673,19.218020833333334,15.983125000000001,15.076894041758813,14.720060090375233,13.900143651997203,13.523916844745177,18.868125,17.137500000000003,17.029353722882668,16.17738879272006,14.223144764443086,13.599307850788446,9.739,7.803107142857144,8.173656497308244,7.7241326683138425,5.811645883948199,6.632405783220368,7.723125000000001,8.132499999999999,7.743771819428633,12.197845062090975,5.927281882008594,8.551861631526709,6.256875000000001,5.0249999999999995,5.262344913834231,5.2449895299791836,3.6339275494704055,3.8531753534861943
2002-02-28,POMRB,12.56,8.99,26.33,22.28,10.973333333333334,8.06,9.14,12.432125,11.81925,11.505448333610849,10.962291380808187,11.935924960598165,11.309618193013165,6.176875,7.866250000000003,8.215865890746857,8.004796444422094,8.2512862059204,8.53569562889588,19.612499999999997,19.203125,19.578136425055288,17.627274658779882,15.977354134050671,15.365692015669358,20.562499999999996,18.341250000000002,19.129612233729603,17.665072885619825,17.090304460376874,19.23128910903535,10.958166666666667,9.001083333333336,9.29352723171828,8.527209405394721,9.3490643018253,9.460900315103258,8.032499999999999,7.786249999999999,7.87026309165718,12.259844249088932,9.2620573956927,9.605314750010411,6.435625000000001,6.05,6.813406948300539,6.393347194908718,5.0323299873462375,5.559217023980452
2002-05-31,PREMON,13.27,3.36,20.549166666666668,22.915,13.368333333333334,7.73,6.035,13.076249999999998,12.10175,12.21126900016651,11.601807651864934,14.481811137198912,14.069718974930776,4.951874999999999,6.835000000000003,6.2735195344481145,6.194511761218502,10.033741594994922,10.335163571257295,20.060659722222226,19.232916666666668,19.96654852169984,18.26028307002655,23.535763493615885,23.841744186767038,22.049375,19.395,20.643767340237762,18.92823132245048,21.1457778098604,20.799847537060614,12.013666666666667,10.476916666666668,10.923449672364303,9.74770335831483,12.432488404229932,11.762968116814575,8.2175,7.66,7.814157854994308,12.322158565453497,14.784827100016262,8.878226579992466,6.248125000000001,6.46375,6.502044168980323,6.643875172088365,5.143963053121205,5.422791581602734
2002-08-31,MONSOON,13.94,2.29,20.666666666666668,21.54,12.255999999999998,10.53,4.0150000000000015,13.5375,12.7625,12.902761400099905,12.247485283078989,10.839967446492603,11.358421291855239,4.069375,5.5187500000000025,4.680111720668869,4.677808548903775,4.293306068930557,4.1373851747969494,19.41715277777778,19.992083333333337,20.246595779686572,18.755087526150096,18.050245865514718,19.91512237227265,21.375,21.73,21.002260404142657,19.51156399584368,17.85978284117612,15.999105739578418,13.104687499999999,11.439416666666668,11.456469803418582,10.337245092476344,9.249778816785977,10.305129586793843,8.411249999999999,8.405000000000001,8.900494712996585,12.384789612923703,6.925548058875449,8.445083611147782,5.8325,6.407500000000001,5.507226501388194,6.2926759533676595,4.532947585550163,4.551218774973715
2002-11-30,POMKH,13.79,2.9,12.971111111111114,22.74,13.754000000000001,5.8,5.165,13.688333333333333,13.39,13.257656840059942,12.65221104740672,12.047438923674042,12.285039965067215,4.66375,4.3850000000000025,3.968067032401321,3.969639417473034,1.943777373881324,3.6094406183553565,18.542673611111113,20.129236111111116,17.33640191225639,17.12187599715615,17.300193404225844,17.198148638262605,20.080937499999997,22.36875,21.697356242485593,20.249900098105595,19.648635973092944,20.385627695347576,12.822916666666668,12.587916666666668,12.37548188205115,11.163938471924034,9.992700006758696,9.854723830470755,9.06,8.030000000000001,7.66029682779795,12.447739001379894,5.723752643359325,8.37020964362323,5.369375000000001,6.08875,5.370335900832917,6.206558995103359,6.204830346169201,6.052714460807006
2003-02-28,POMRB,13.74,6.465,20.633333333333333,14.33,15.1075,11.11,7.09,13.779166666666667,13.684999999999999,13.450594104035964,12.919068928925363,14.41911524533689,13.567151882145032,6.5649999999999995,3.7537500000000024,4.966840219440793,4.86390767686286,3.8004862444364442,4.932872701958971,18.948819444444446,18.70506944444445,18.65517448068717,17.911393865698194,18.23745898549704,20.9888640216302,19.307343749999998,20.381249999999998,18.750413745491358,18.64699390644716,21.577669407928173,21.819459339765103,12.00175,13.621458333333335,13.46828912923069,12.124258271188166,13.723793045476572,12.626690338733294,9.194999999999999,8.7925,9.040178096678769,12.511008348885117,8.83446953058732,8.716722236595704,5.190625000000001,5.57625,6.05820154049975,6.593351290384581,8.437925529463106,8.31354362315547
2003-05-31,PREMON,13.296666666666667,10.64,19.25,20.5125,6.98,9.87,4.38,13.66875,13.691666666666666,13.389023129088246,12.972292598754644,16.204442597245492,14.0561450396494,8.568333333333333,5.573750000000002,7.236104131664476,6.974837707362218,6.810557472816328,8.487270956002579,19.874722222222225,18.380277777777785,18.8931046884123,18.131698118370334,22.614919266246417,21.59822920299925,18.135312499999998,19.780625,19.455248247294815,19.040860835574335,21.568396400584124,18.30157064769727,11.682125000000001,12.024375000000001,10.872973477538414,10.657112591371245,16.694391783536172,14.747823337602885,9.38,9.3275,9.37210685800726,12.574599281726705,14.958242808353727,8.587254750026927,5.378124999999999,5.1625,5.38692092429985,6.226219194353101,5.717394036899044,5.219582216760443
2003-08-31,MONSOON,14.64,10.22,25.215,17.753749999999997,12.075,9.47,4.24,13.527083333333334,13.866666666666667,13.889413877452949,13.411110686196418,11.57281176499125,13.01957865421252,9.862291666666668,7.556250000000002,8.429662478998686,8.120657858570539,7.765456612768547,9.043449429925301,19.577916666666667,19.517361111111118,21.42186281304738,19.840566606317132,16.97815632312794,18.822677423865628,18.7940625,18.8340625,18.77464894837689,18.627290253604972,17.359103728515407,17.804526996716522,12.4673125,11.979125,11.35378408652305,10.949011546607828,8.516643690745871,7.634491761326775,10.300625,9.0625,9.411264114804357,12.638513434458082,7.438832731740119,10.175347860288404,5.996875,5.21875,4.92815255457991,5.818377737195372,3.8649827855825363,3.3849687937824293
2003-11-30,POMKH,12.206666666666667,10.996666666666668,15.83,17.15,11.378,8.34,6.44,13.731250000000001,13.470833333333333,13.216314993138436,12.988910163116769,12.76111486978974,13.684568421388583,9.984583333333333,9.58041666666667,9.456464154065879,9.117778279568604,8.257617987066219,8.694756898436314,19.273750000000003,20.23208333333334,19.18511768782843,18.659670898086453,18.47503013443325,17.33041359731989,20.861874999999998,17.436562500000004,18.124789369026132,18.16695546028509,18.074175367947124,19.411892212696493,15.590125,11.385124999999999,11.36347045191383,10.975257950009983,9.51852027195904,9.988582472219303,11.942499999999999,9.697500000000002,8.982758468882615,12.702752449940775,5.9651391652319505,7.623712694128853,6.861041666666667,5.5375000000000005,5.532891532747946,5.9877408644743095,5.162570841838264,4.986445308804073
2004-02-29,POMRB,14.19,8.72,15.4,25.19,23.765,15.935,10.765,13.700854166666668,13.583333333333334,13.605788995883062,13.28809749627314,13.792226655275021,12.588258373757007,9.73625,10.14416666666667,9.161878492439527,8.882926326094573,11.250802897837554,10.771780556329183,19.158125000000002,18.923750000000005,17.671070612697058,17.681918899835733,20.08554417466058,20.998034496926685,22.319843750000004,20.151562500000004,20.95087362141568,19.88102322833186,18.690860952064767,16.988845620815027,17.519375,13.549499999999998,16.3240822711483,14.292503394757386,12.357645769368562,11.78787363608711,13.1275,10.903750000000002,11.76365508132957,12.767317979386647,9.47310695391965,10.495315988954728,7.3656547619047625,6.456250000000002,7.625734919648767,7.286985524859646,7.27153286765223,7.126215932960313
2004-05-31,PREMON,14.48,9.363333333333333,22.05,26.195,23.305,18.18,7.618333333333332,13.629208333333334,13.879166666666666,13.955473397529836,13.583154400957682,16.206040214122424,13.734148653754065,9.331145833333334,9.825000000000003,9.242460428797049,8.97823910240639,10.94907998320612,9.466902961291758,18.329166666666666,19.623750000000005,19.422642367618234,18.689669276037964,21.63200300280223,20.48525024049968,24.285625,21.572187500000002,23.04852417284941,21.40626185686549,23.174283128527282,23.29019391618695,17.52725,17.630749999999995,19.116449362688982,16.577353892214045,20.029408008211625,17.72458647024069,13.570625,12.981250000000003,14.330193048797742,12.83221168240034,16.320375644570014,10.031145289757678,8.08422619047619,7.265833333333336,7.622774285122594,7.681403850294323,4.824675766842161,5.33399827317492
2004-08-31,MONSOON,13.2135,9.51,21.49,23.735,11.184,10.64,5.038571428571428,13.624625,13.522541666666665,13.658684038517901,13.409824016434161,12.264085741575052,14.608714949532407,9.082708333333334,9.647500000000003,9.34947625727823,9.091826779417685,8.45202556438969,8.750141214296553,17.70958333333333,18.692500000000003,20.249585420570938,19.28361767284382,17.507570026184283,20.9970633753034,23.8575,23.067500000000003,23.323114503709647,21.906248265289282,20.297298306325015,21.066774315790024,16.3065,17.407999999999994,15.943469617613388,15.008101859421592,17.944056816287667,18.265352853205805,13.355625,13.273750000000003,12.854115829278646,12.897435227021926,10.001709634020049,10.182624695697612,8.90610119047619,7.465476190476192,6.5890931425021275,7.326411596279636,4.563585175251518,5.022705909412237
2004-11-30,POMKH,13.06,8.465833333333334,12.923333333333332,26.895,12.332,10.715,11.39,13.445375000000002,13.735875,13.41921042311074,13.24322547892536,12.216428367024683,11.94987048120414,9.305208333333333,9.01479166666667,8.996019087700272,8.77199786511925,8.053933430666536,8.133668273262947,16.44875,17.965833333333336,17.319084585675895,17.49717163653627,17.303619160190333,16.43828558859147,20.716874999999998,25.503750000000004,24.75186870222579,23.083808750068975,22.006893182208323,21.76986578658992,14.112750000000002,17.646499999999993,14.498881770568033,14.17496242281796,14.106522568726874,11.325353270611672,12.829583333333332,13.867500000000003,11.998469497567188,12.962990289769795,8.287296342199959,9.709205665852807,9.109226190476189,8.702976190476193,8.509455885501277,8.619068645802752,6.601135435985319,6.357514940649293
