Date,Season,Sangat,Maur,Nathana,Rampura,Phul (west),Talwandi Sabo,Bathinda,Sangat_Trend,Sangat_SMA,Sangat_EWMA,Sangat_DES,Sangat_TES,Sangat_ARIMA,Maur_Trend,Maur_SMA,Maur_EWMA,Maur_DES,Maur_TES,Maur_ARIMA,Nathana_Trend,Nathana_SMA,Nathana_EWMA,Nathana_DES,Nathana_TES,Nathana_ARIMA,Rampura_Trend,Rampura_SMA,Rampura_EWMA,Rampura_DES,Rampura_TES,Rampura_ARIMA,Phul (west)_Trend,Phul (west)_SMA,Phul (west)_EWMA,Phul (west)_DES,Phul (west)_TES,Phul (west)_ARIMA,Talwandi Sabo_Trend,Talwandi Sabo_SMA,Talwandi Sabo_EWMA,Talwandi Sabo_DES,Talwandi Sabo_TES,Talwandi Sabo_ARIMA,Bathinda_Trend,Bathinda_SMA,Bathinda_EWMA,Bathinda_DES,Bathinda_TES,Bathinda_ARIMA
2004-11-30,POMKH,8.726,8.46,14.2,11.78,14.805,8.036666666666667,9.01,8.3735,8.157500000000002,8.343465486930077,8.477438802857181,8.024724999763947,8.285999999999998,8.30875,7.889999999999998,8.05763536479437,8.159141487871555,8.021713919950864,7.922585197738227,13.184687499999999,12.663750000000004,13.15000471209353,12.91634614312518,13.02400089448837,12.357092562908974,12.069,11.844416666666664,11.99090925734892,12.407134070108894,12.729312751798403,12.314407542593583,14.449375,14.188750000000006,14.239772903266463,14.574765209951517,14.413206604935436,14.36187236681336,7.876249999999999,7.720833333333331,7.819905594068215,7.762729067898689,7.73350952025449,7.675601201211734,8.460416666666667,8.721428571428568,8.733298655745813,8.630766451520874,8.46743933214824,8.56325620243302
2005-02-28,POMRB,8.424,8.54,12.345,12.064,14.27,8.103333333333332,7.721666666666668,8.52025,8.284000000000002,8.375679292158047,8.493345625162627,7.966537759735699,7.9179999999999975,8.557500000000001,8.14125,8.250581218876622,8.338378824214047,8.098118378774409,7.971557020447801,13.18375,13.021875000000003,12.828002827256118,12.984637204696078,12.629612987234612,12.947005571107605,12.074291666666667,12.014999999999997,12.020145554409352,12.459851169792087,12.736035477720474,12.23949285488537,14.674375,14.327500000000004,14.251863741959877,14.68229972476188,14.809885888037698,14.892322402193761,7.828333333333332,7.864166666666664,7.933276689774262,7.856166997653923,7.653837347288086,7.7826053070894865,8.295089285714285,8.52255952380952,8.328645860114154,8.541819615561494,8.587661046211753,8.667643461935892
2005-05-31,PREMON,8.51,8.71,12.495,12.17,14.405,7.72,7.794285714285714,8.517999999999999,8.463000000000001,8.429407575294828,8.524848082396675,8.194860244555954,7.7940000000000005,8.68,8.47625,8.434348731325974,8.51675127481177,8.289036239963343,8.011503288454826,12.83875,13.347500000000002,12.694801696353672,13.069144105124623,12.738481184503131,12.977910718475426,12.077875,12.122999999999998,12.080087332645611,12.521857349122653,12.610464669603385,12.203880809024312,14.72,14.571250000000004,14.313118245175927,14.79949484342452,14.641239952478898,14.549816384108377,7.620416666666666,7.88833333333333,7.847966013864557,7.811978050921356,7.92730444820591,7.877655149740368,8.00297619047619,8.398273809523804,8.114901801782779,8.480631418131745,8.506587410751095,8.178554560849378
2005-08-31,MONSOON,8.65,8.845,13.04,12.088333333333333,15.63,7.213333333333334,8.241666666666665,8.43475,8.5775,8.517644545176896,8.58495356192677,8.534934217538478,8.191999999999998,8.762500000000001,8.63875,8.598609238795586,8.684938860806117,8.917850811659982,8.706565395557467,12.674999999999999,13.020000000000001,12.832881017812202,13.240965524957563,13.836041235497888,13.750064208451843,11.740166666666665,12.02558333333333,12.0833857329207,12.5606187384468,11.980046448782725,12.188450530411266,14.701875000000001,14.777500000000005,14.839870947105556,15.248874233623196,15.17667437918276,14.986715615922307,7.359999999999999,7.76833333333333,7.594112941652067,7.634372340245805,7.9707010631133075,7.830933017747668,7.812797619047619,8.191904761904757,8.165607747736333,8.508630148698613,8.826683835106964,8.106593053324502
2005-11-30,POMKH,8.25,8.79,12.75,12.198333333333332,14.345,6.8533333333333335,7.498571428571429,8.336,8.4585,8.410586727106137,8.533267845641982,8.832944018167879,8.726,8.823750000000002,8.72125,8.675165543277352,8.793794318525363,9.009588195183266,8.77752058208563,12.702499999999999,12.657500000000002,12.799728610687321,13.328700804126724,13.711437556928416,13.181487490248166,11.46683333333333,12.130166666666662,12.129364773085753,12.611519461729683,12.838648986918658,12.162310024349061,14.781875000000001,14.662500000000007,14.641922568263332,15.186804309902241,15.452029216809947,15.432142481315875,7.325416666666667,7.472499999999997,7.297801098324574,7.4042489407141785,7.949475442200443,7.6479033227369,7.819970238095237,7.814047619047615,7.898793220070371,8.400867654851293,8.322077346054938,8.212447216461399
2006-02-28,POMRB,8.234,8.870000000000003,12.485,8.943999999999997,14.585,7.203333333333332,7.711666666666666,8.09325,8.411000000000001,8.339952036263682,8.475802081929464,8.38957813649614,8.424,8.930625000000003,8.80375,8.753099325966412,8.895783213050898,8.875618060706207,8.76276693452385,12.751249999999999,12.692500000000003,12.673837166412392,13.351621745971487,12.643179859908805,12.713536184857212,11.757458333333332,11.350166666666661,10.85521886385145,12.115522658165736,12.901368242810577,12.159269393527126,14.741250000000003,14.741250000000008,14.619153540958,15.214032037629028,15.115988416956654,14.97160629517546,7.507083333333334,7.247499999999997,7.260013992328077,7.341659101934782,7.580818624680392,7.412427323484803,7.85172619047619,7.811547619047615,7.823942598708889,8.348801436966893,8.087614794386312,7.866068403149612
2006-05-31,PREMON,7.910000000000001,8.870000000000003,12.575,13.103333333333332,14.73,8.343333333333334,7.8616666666666655,7.916250000000001,8.261000000000003,8.16797122175821,8.337408747794335,8.400267916003994,8.51,9.0890625,8.843750000000002,8.799859595579848,8.970891480811066,8.912683261935456,8.892892049934469,12.833749999999998,12.712500000000004,12.634302299847434,13.387405541318481,12.751527161124264,12.851006288585461,12.009124999999997,11.583499999999994,11.754464651644202,12.386069692727176,12.180428624742923,11.572182577114265,14.801875,14.822500000000009,14.663492124574798,15.276775856438919,15.037883358785678,14.806880697538451,7.747083333333333,7.403333333333331,7.6933417287301795,7.626106161843421,7.2264312855961785,7.350460955606393,7.961071428571428,7.828392857142854,7.839032225892,8.331941676736072,8.133776314505006,7.874666608036728
2006-08-31,MONSOON,7.308,9.54,13.35,13.48,14.98,8.043333333333335,8.428333333333333,7.904250000000001,7.925500000000003,7.823982733054926,8.057622089686749,8.416118546858998,8.65,9.244375000000002,9.017500000000002,9.095915757347909,9.208978589018637,9.164822543052253,8.941326086562787,12.93375,12.790000000000004,12.920581379908459,13.561998088380845,13.83211217627882,13.605885843826801,12.828333333333333,11.931416666666662,12.444678790986522,12.676578749425467,11.797080537226096,11.726304595870118,15.0325,14.660000000000009,14.79009527474488,15.396254640464704,15.750537201045221,15.465194535635439,7.962083333333334,7.610833333333331,7.8333383705714414,7.741738227008542,7.209723138388586,7.644705161142716,8.128333333333332,7.8750595238095205,8.074752668868534,8.417855210340976,8.568163795223347,7.885988447636404
2006-11-30,POMKH,8.176,9.3625,13.1,12.82,15.48,7.9433333333333325,8.186666666666666,7.94325,7.907000000000004,7.964789639832956,8.024993017902874,7.9856673806507885,8.25,9.439375,9.160625000000001,9.202549454408745,9.335892792235118,9.33343106403331,9.172072178854581,12.996875,12.877500000000005,12.992348827945076,13.659508412052048,13.7692744582709,13.205271437039462,13.625666666666666,12.08683333333333,12.594807274591913,12.812248307149485,12.94103837762179,12.01041006850322,15.221250000000001,14.943750000000009,15.066057164846928,15.630914671932944,15.196411196583716,14.921236051896795,8.100416666666668,7.883333333333331,7.877336355676198,7.795079243573315,7.3662741039909765,7.76284122017898,8.199874999999999,8.04708333333333,8.119518267987786,8.446706157238454,8.17914517055691,8.139066865490072
2007-02-28,POMRB,8.212,9.54,12.935,14.876,15.295000000000002,7.833333333333332,8.361666666666666,8.105500000000001,7.901500000000004,8.063673783899773,8.015211380392275,7.860723743546281,8.234,9.603125000000002,9.328125,9.337529672645246,9.477778602576844,9.378066880594657,9.206203826620907,13.103750000000002,12.990000000000006,12.969409296767045,13.709220034710258,12.76147242821337,12.864602745252887,13.714416666666668,13.56983333333333,13.507284364755147,13.267122478275802,13.09786118890083,12.197444445508705,15.525625000000002,15.121250000000009,15.157634298908157,15.743536477052745,15.45681725860322,15.254379320200457,8.199583333333333,8.040833333333332,7.859735146739052,7.801256227664987,7.823405308419856,7.816331235242407,8.200166666666666,8.20958333333333,8.216377627459337,8.501571083623453,8.160449808136097,8.100196810176282
2007-05-31,PREMON,8.243999999999998,9.760000000000002,12.63,13.55,15.53,8.82,7.783999999999999,8.206999999999999,7.985000000000004,8.135804270339863,8.02437086028888,7.755129407720995,7.910000000000001,9.739062500000001,9.550625,9.506517803587148,9.64228395681505,9.45207616014556,9.293780054746794,13.348125,13.003750000000004,12.833645578060228,13.693231735813022,12.947836523719532,13.077457834967042,13.626395833333333,13.681499999999998,13.524370618853087,13.431099794319401,13.41631156670644,12.741341404247759,15.860625000000002,15.321250000000006,15.306580579344894,15.894211772707935,15.557343614289092,15.32279794388729,8.277083333333334,8.159999999999998,8.243841088043432,8.090341969589213,8.449563671310173,7.821369917914462,8.249333333333333,8.190166666666663,8.043426576475603,8.44533433647622,8.35646591141228,8.21615434105685
2007-08-31,MONSOON,8.272,9.96,14.15,13.743333333333334,16.615000000000002,8.36,8.508333333333335,8.1935,8.226000000000004,8.190282562203917,8.048426387681946,7.648488851613736,7.307999999999999,9.8375,9.655625,9.687910682152289,9.81799119072508,10.009506021928015,9.843141638547502,13.593750000000002,13.203750000000005,13.360187346836137,13.964443252329053,13.963725511481307,13.740428865284178,13.056208333333332,13.74733333333333,13.611955704645185,13.60138619134144,12.889941512096975,13.029829647889148,16.247500000000002,15.730000000000008,15.829948347606937,16.32575777010212,16.222961994584107,15.892744039005082,8.35375,8.239166666666664,8.290304652826059,8.163104623395524,8.205984869720567,8.117320456694324,8.320791666666667,8.210166666666662,8.229389279218697,8.526296496735462,8.71286916985309,7.986272787754634
2007-11-30,POMKH,8.024000000000001,10.03,14.255,11.8525,16.525,8.246666666666668,8.5,8.205,8.188000000000004,8.123769537322351,8.014244392773275,8.33929371942683,8.176,9.95,9.822500000000002,9.824746409291372,9.966484142489577,9.881968612255218,9.68567437114899,13.778749999999999,13.492500000000005,13.718112408101682,14.208231810900434,14.087989887848956,13.582118234335008,12.746125,13.505458333333328,12.90817342278711,13.43185448631718,13.883572149716985,13.292447790679013,16.750625,15.991250000000004,16.10796900856416,16.607542221267998,16.333008964732755,16.184666976342914,8.3225,8.314999999999998,8.272849458362302,8.182125365255562,8.133696807712383,8.18924012232484,8.485291666666667,8.288499999999996,8.337633567531219,8.592179833347318,8.307050501714146,8.277048818546456
2008-02-29,POMRB,8.256,9.66,13.745,11.282,17.345,8.143333333333333,8.62,8.152,8.199000000000005,8.176661722393412,8.0467658482302,8.243506641175376,8.212,10.026250000000001,9.852500000000001,9.758847845574824,9.974904381119092,10.026087032747501,9.900278602814115,13.54375,13.695000000000004,13.72886744486101,14.314277041917938,13.331782277729797,13.533229446842805,12.308125,12.60695833333333,12.257704053672267,13.19442565060948,13.694258172071233,13.155807731566503,17.068125,16.503750000000004,16.602781405138497,17.053776965343168,16.436322060279114,16.32317143304594,8.135833333333332,8.392499999999998,8.221043008350716,8.165829936970855,8.223326262818304,8.206258853327551,8.560625,8.353083333333329,8.450580140518731,8.668152293781151,8.336499494406848,8.321811629676777
2008-05-31,PREMON,8.291999999999998,10.54,13.3,14.663333333333332,17.505,8.26,8.841666666666667,7.98525,8.211000000000006,8.222797033436047,8.09085778681854,8.174889384762837,8.243999999999998,10.022499999999999,10.0475,10.071308707344894,10.221167631696689,9.997100637902813,9.856368907658,13.290000000000001,13.862500000000002,13.557320466916606,14.31864821062125,13.59709920269914,13.711365394477061,11.889395833333333,12.885291666666664,13.219955765536692,13.554167792695479,13.253323780211915,12.854068195637675,17.204375,16.997500000000002,16.9636688430831,17.420671177016782,16.90666499961618,16.87752533584689,8.03125,8.252499999999998,8.23662580501043,8.187909840274644,9.045001078335329,8.187610465021042,8.53125,8.617499999999996,8.607014750977907,8.770448257811521,8.55387964695416,8.435096885336673
2008-08-31,MONSOON,7.8,9.79,11.6,9.126,17.18,7.426666666666668,8.053333333333333,7.763999999999999,8.093000000000005,8.053678220061627,8.00937052605237,8.08025184764045,8.272,10.0625,10.004999999999999,9.958785224406936,10.197926153601435,10.465779097542105,10.304871669676023,13.436875,13.225000000000003,12.774392280149964,14.00415390183355,14.627397498425882,14.474897472818357,12.338208333333332,11.73095833333333,11.582373459322016,12.9405300434028,12.9582489521625,13.1391741726802,17.218125,17.13875,17.05020130584986,17.586088526269663,17.886960196738787,17.78592346419463,8.076666666666666,8.019166666666665,7.912642149672925,7.96315319276507,8.417761847578765,8.209063575901004,8.5625,8.503749999999997,8.385542183920077,8.716515846085363,9.133638180911996,8.590209145901502
2008-11-30,POMKH,7.162000000000001,10.17,14.775,13.12,17.05,8.343333333333334,8.72,7.509999999999999,7.877500000000005,7.6970069320369765,7.774596298667747,8.066031845451867,8.024000000000001,10.132499999999999,10.04,10.043271134644161,10.28447355810983,10.227300491707005,10.00899075289512,13.674999999999999,13.355000000000002,13.574635368089979,14.338353653597679,13.750669122933115,13.283467065408328,11.999416666666665,12.04783333333333,12.19742407559321,13.08449964204312,13.10274661891348,12.449513922443685,17.019375,17.270000000000003,17.050120783509918,17.665600872032986,17.59942044703794,17.47672490811513,8.133750000000001,8.043333333333331,8.084918623137089,8.067885448487388,8.005537789784476,7.977195148360717,8.668184523809524,8.558749999999996,8.519325310352047,8.78922470737156,8.500435657335476,8.29543509531307
2009-02-28,POMRB,7.347999999999999,9.84,14.4,13.605,16.93,8.409999999999998,8.65,7.6122499999999995,7.6505000000000045,7.557404159222186,7.610904290127253,7.9720746059410885,8.256,10.505,10.085,9.961962680786495,10.258186803435565,10.06865368527882,9.905252134291706,14.350000000000001,13.518750000000002,13.904781220853987,14.544379981856885,13.215402778967245,13.479786804935946,11.4095,12.628583333333331,12.760454445355926,13.286214970541357,13.284630696644129,12.448973952585845,17.14125,17.166250000000005,17.00207247010595,17.686658069384126,17.68073930690756,17.555069135549953,8.324583333333333,8.109999999999998,8.214951173882252,8.16156886697726,7.973646812488159,8.085702587756325,8.998452380952381,8.566249999999997,8.571595186211228,8.837366315430863,8.536794903682374,8.552748216102616
2009-05-31,PREMON,7.1679999999999975,10.92,14.55,9.63,16.330000000000002,8.45,9.657142857142855,7.857249999999999,7.369500000000005,7.401642495533311,7.426182577974561,7.749546408961923,8.291999999999998,10.938749999999999,10.180000000000001,10.345177608471896,10.533450193881995,10.50226023401871,10.409739315112054,14.995000000000001,13.831250000000004,14.162868732512392,14.742717190936858,13.689760377276476,13.80740559694747,10.9696875,11.370249999999999,11.508272667213555,12.798046943676779,13.33890372650199,12.593949710343773,17.596874999999997,16.872500000000006,16.73324348206357,17.522667733717995,17.548356342090145,17.395377748007967,8.58375,8.157499999999997,8.30897070432935,8.239703935957758,8.488561506562531,8.181810241230968,9.32857142857143,8.770119047619044,9.005814254583878,9.055038883946901,8.70995971371593,8.55015106378142
2009-08-31,MONSOON,9.742,12.39,15.75,9.44,19.33,8.763333333333334,9.88,7.866999999999999,7.855000000000005,8.337785497319988,7.925472520895041,7.192761289806844,7.8,11.194999999999999,10.830000000000002,11.163106565083138,11.137177131130251,10.369786876705678,10.182055293382328,15.127916666666666,14.868750000000004,14.797721239507435,15.131177530974156,15.06388664185694,14.529846534536397,10.158000000000001,11.448749999999999,10.680963600328134,12.35494561805755,12.116178177675149,12.053879200352908,17.900625,17.410000000000004,17.771946089238142,18.30063401781384,17.589644116717118,17.184156573441147,8.7275,8.491666666666664,8.490715755930944,8.385654895643329,7.8986724161453665,8.261290025614368,9.492857142857144,9.226785714285711,9.355488552750327,9.275426193788823,9.460923245910156,9.052802628770143
2009-11-30,POMKH,7.18,11.04,15.785,9.2875,18.545,9.08,9.534285714285714,7.88875,7.859500000000006,7.874671298391992,7.747630658886698,7.465401277669779,7.162000000000001,11.4325,11.047500000000001,11.113863939049882,11.213505859013628,11.28482403370635,11.32467735664999,15.307708333333334,15.121250000000005,15.192632743704461,15.458767009849163,15.35412245131548,15.24933631915015,10.408875,10.490625,10.12357816019688,11.956055832531508,12.470179273892665,11.468834439947404,18.325625000000002,17.783750000000005,18.081167653542884,18.622778402094223,18.10422616707124,18.056000589123695,8.856666666666666,8.67583333333333,8.726429453558566,8.580773520409867,8.64747514885015,8.410073834629973,9.531130952380952,9.43035714285714,9.427007417364482,9.397796691643288,9.21701877545771,9.312161594750538
2010-02-28,POMRB,7.407999999999999,11.02,14.453333333333333,10.944,17.865000000000006,8.823333333333332,9.15,7.56725,7.8745000000000065,7.688002779035195,7.640603945251173,7.695929526636596,7.347999999999999,11.497499999999999,11.342500000000001,11.07631836342993,11.264261101733803,10.98688582798042,10.600337238986208,15.610833333333332,15.13458333333334,14.89691297955601,15.480317267324004,14.69857680637065,15.122069150231784,11.4270625,9.825375000000001,10.451746896118127,11.89401697607631,12.072170770585284,10.895959369789793,18.67,18.017500000000005,17.99470059212573,18.6502524531195,18.43345253119512,18.38247085730349,8.98125,8.779166666666663,8.765191005468473,8.645411367825217,8.762523282133435,8.608610823591823,9.536547619047617,9.55535714285714,9.316204450418688,9.431823673189426,9.278745433396177,9.322246632327415
2010-05-31,PREMON,7.282000000000001,11.64,15.935,14.297999999999998,18.795,9.07,9.463333333333333,7.1434999999999995,7.903000000000008,7.5256016674211175,7.514432737816688,7.628351931884524,7.167999999999998,11.5975,11.5225,11.301791018057958,11.47077386914099,11.80231715778227,11.38577986980762,15.898958333333333,15.48083333333334,15.312147787733606,15.775379253397844,14.779542361993945,14.935399674580227,11.954875,10.992375000000001,11.990248137670875,12.397126590304225,11.863939012754035,10.694033898350005,18.748125,18.633750000000006,18.314820355275437,18.947430126337977,18.22222479788441,18.022653513734102,9.03625,8.934166666666663,8.887114603281084,8.762531896203857,9.006900244279178,8.672245239964953,9.632261904761902,9.50690476190476,9.375056003584547,9.515391527498407,9.389090432529908,9.21736959539435
2010-08-31,MONSOON,7.055999999999999,12.19,16.79,12.9175,19.62,9.14,10.117142857142856,6.9327499999999995,7.231500000000007,7.33776100045267,7.348307862846574,8.841087168633557,9.742,11.825,11.4725,11.657074610834776,11.772896181997563,12.220323686948838,12.318124071416094,16.175416666666667,15.740833333333342,15.903288672640162,16.179220107181518,16.276865774168204,15.844178730708459,12.51175,11.86175,12.361148882602524,12.592752216246755,11.754443036911441,11.193943176313786,18.885000000000005,18.706250000000008,18.836892213165264,19.40616620149286,19.67265514235058,19.499950317952578,9.025833333333333,9.028333333333329,8.988268761968651,8.86598313040648,8.976778593336435,8.790122457611742,9.777083333333334,9.566190476190473,9.67189074500787,9.700220367567255,9.91340456724667,9.350841514170138
2010-11-30,POMKH,6.476000000000001,12.04,17.05,10.0325,18.880000000000006,9.143333333333333,10.062857142857142,6.686,7.055500000000007,6.993056600271602,7.060086158457522,6.589442716158597,7.18,12.1275,11.7225,11.810244766500865,11.954470145438526,11.432155559372806,11.355408287554297,16.221458333333334,16.057083333333342,16.3619732035841,16.561623074167898,16.54845728842103,16.420546390961228,12.523875,12.048,11.429689329561516,12.279953229667997,12.804191267533522,11.52790097497793,18.936875,18.79000000000001,18.85413532789916,19.513425686067468,19.257202193297495,19.25378004328875,9.025416666666667,9.044166666666662,9.050294590514524,8.940481618196682,9.382365929056867,8.893810949511098,9.939880952380951,9.698333333333329,9.82827730414758,9.844406857971201,9.613589817081037,9.678718363256191
2011-02-28,POMRB,6.4259999999999975,11.84,15.4,14.654000000000002,18.625,8.676666666666666,9.78,6.4955,6.810000000000007,6.76623396016296,6.79832163332213,6.7425845437352265,7.407999999999999,12.38375,11.927500000000002,11.822146859900519,12.033628092482052,11.536929717592741,11.650267360325392,16.477916666666665,16.29375000000001,15.97718392215046,16.568906476791163,15.94773937870431,16.17450945596546,11.789125000000002,12.9755,12.71941359773691,12.781512753256177,12.48066211160004,11.337322686358625,19.07375,18.980000000000008,18.762481196739497,19.51404130457817,19.041767864139793,18.929382627598127,9.02125,9.007499999999995,8.90084342097538,8.858784687513891,9.16252597351163,8.967758535563789,10.051964285714284,9.85583333333333,9.808966382488547,9.914471022409087,9.709588932952396,9.770813095545085
2011-05-31,PREMON,6.290000000000001,13.24,15.356666666666667,10.685,18.45,9.213333333333333,10.135714285714286,6.3825,6.562000000000007,6.575740376097777,6.545626922328953,6.524698084542178,7.282000000000001,12.49625,12.327500000000002,12.38928811594031,12.473840107313555,12.349432460061003,12.005125775117392,17.100416666666668,16.149166666666677,15.728977019956941,16.566817186423126,15.967585086150228,16.174776746057915,12.037437500000001,12.07225,11.905648158642146,12.54717557334385,12.870730563180796,11.940156984024735,19.275625,18.893750000000008,18.6374887180437,19.462258544868373,19.207384952627706,19.02748294849167,8.88375,9.043333333333328,9.025839385918562,8.955562669553089,9.270922439271278,8.881491561455992,10.008214285714287,10.023928571428568,9.939665543778842,10.035492932637537,9.87164274180645,9.731902275065753
2011-08-31,MONSOON,6.524000000000001,12.64,19.42,10.6525,21.06,8.963333333333333,10.34142857142857,6.2612499999999995,6.429000000000009,6.555044225658666,6.397728029852969,6.895131374495058,7.056,13.1175,12.440000000000003,12.489572869564187,12.634349140182348,13.167518818294774,12.833277302048568,17.47354166666667,16.80666666666668,17.205386211974165,17.32542820363299,16.938732642150242,16.500982757638923,12.422125000000001,11.506,11.404388895185289,12.344193723821842,11.924034828816387,11.837798243870933,19.3725,19.253750000000007,19.606493230826217,20.2040929728657,20.065779108408663,19.70006903243359,8.682083333333333,8.99916666666666,9.00083696488447,8.952220234230932,9.240641803740083,8.979835035119097,9.94517857142857,10.079999999999998,10.100370754838734,10.172452456796433,10.445243809926271,9.918215710412374
2011-11-30,POMKH,6.104,12.49,19.4,14.284,19.055,8.219999999999999,9.48857142857143,6.365666666666667,6.336000000000009,6.374626535395199,6.184431181422331,5.775064148673483,6.476000000000001,13.5396875,12.552500000000004,12.489743721738513,12.711634021942414,12.512780805889735,12.428323396791644,17.34958333333333,17.39416666666668,18.083231727184497,17.948634323985956,17.825882719142562,17.73350630271179,12.6656875,12.568875,12.556233337111173,12.774410167174196,12.532585737430784,11.668018010403895,19.147916666666667,19.297500000000003,19.38589593849573,20.136326560103377,19.880128704578816,19.879742791005132,8.512916666666667,8.768333333333327,8.688502178930682,8.735361311978226,9.294802095766597,8.974944648156105,9.57529761904762,9.936428571428571,9.855651024331811,10.13597727988616,10.065576146418845,10.069178469577224
2012-02-29,POMRB,5.8279999999999985,16.36,16.035,13.48,19.225,7.986666666666667,9.849999999999998,6.524979166666666,6.186500000000009,6.155975921237118,5.948115319635507,5.888117814106547,6.4259999999999975,13.330104166666667,13.682500000000005,14.037846233043108,13.824277833233836,12.274056473910463,12.296350039843734,17.0055625,17.55291666666668,17.2639390363107,17.83401408571664,17.594113130894655,17.663811900167534,14.103187499999999,12.275374999999999,12.925740002266703,13.004038603358849,13.028734875688063,12.129852388646121,18.88451302083333,19.447500000000005,19.321537563097436,20.138590934396852,19.51478119846946,19.342052728333954,8.408515625,8.595833333333328,8.407767974025075,8.513884058644317,8.685088176842843,8.751211877254422,9.112738095238095,9.95392857142857,9.853390614599085,10.169376099220344,9.89511493798913,9.752245100009397
2012-05-31,PREMON,7.723333333333334,12.0975,13.73,13.8075,16.05333333333333,8.55,7.1066666666666665,6.6046249999999995,6.544833333333344,6.7829188860756044,6.236375421058776,5.752385692723425,6.290000000000001,13.187083333333334,13.396875000000003,13.261707739825866,13.480866812839647,14.576113596915771,14.963868723439262,16.4705,17.146250000000013,15.85036342178642,17.307971587798058,17.347320531415193,17.323021037311314,15.448208333333334,13.055999999999997,13.278444001360022,13.251901919009587,13.10672887834302,12.462357389656098,18.853103422619046,18.848333333333336,18.014255871191793,19.19372979604552,19.62117609683981,19.365471118246482,8.53678125,8.429999999999994,8.464660784415045,8.518995857276819,8.880705340116513,8.524633917052709,9.17533424908425,9.196666666666665,8.754701035426118,9.71333706380242,10.027173681953045,9.862851769591396
2012-08-31,MONSOON,6.365166666666667,12.105833333333333,18.2945,19.03,21.3494375,8.791458333333333,9.67,6.825833333333334,6.50512500000001,6.61581799831203,6.184463829984628,6.59817881335184,6.524000000000001,12.695833333333333,13.263333333333335,12.799357977228851,13.230239978492126,13.655754283002349,12.62440686493926,16.080083333333334,16.864875000000012,16.82801805307185,17.727344430979002,17.407489933716,17.236018545686665,16.200625,15.150374999999997,15.579066400816014,14.325753645443626,12.683125687687813,12.8198698936382,18.55846056547619,18.920692708333334,19.348328522715075,20.098414206281866,20.117158448025208,19.308520206363532,8.837947916666668,8.387031249999994,8.595379803982361,8.592300407601515,8.571745170762323,8.532151321194299,9.409070512820513,9.028809523809523,9.120820621255671,9.786033090603,9.773933718826845,8.573151113159742
2012-11-30,POMKH,6.900000000000001,11.88,16.245,16.666666666666664,18.51428571428571,9.418,10.660769230769233,6.862125,6.70412500000001,6.729490798987219,6.287250058217695,5.964587739103578,6.104,12.443645833333335,13.110833333333334,12.431614786337311,12.984062525003237,12.903773006897355,12.570108801249793,16.425291666666666,16.07612500000001,16.594810831843112,17.690426213802265,17.77423207675539,17.79462971084936,17.03489583333333,15.746041666666661,16.014106507156274,14.83988818342994,14.672286570508527,14.075877816012365,18.550633184523807,18.78551413690476,19.014711399343327,19.899386458856046,19.479091042305523,19.300743912079383,9.091864583333333,8.686531249999994,8.924427882389416,8.825191477844873,8.227297160163147,8.608998645672724,9.951602564102563,9.321858974358975,9.736800065061097,10.021244955939528,9.39423529272569,9.391792243530272
2013-02-28,POMRB,6.801666666666668,13.04,16.066666666666666,17.116666666666667,17.408571428571427,9.198,10.547692307692305,6.6953125,6.947541666666678,6.7583611460589985,6.370255912197435,6.116377387213829,5.8279999999999985,12.733229166666668,12.280833333333334,12.674968871802387,13.119214388503423,14.233194424506983,14.823549443797742,16.683479166666668,16.08404166666668,16.383553165772533,17.626545391787594,16.520064073724775,16.238363951101068,17.180833333333332,16.655208333333327,16.45513057096043,15.347941230378431,15.21246603675559,14.870553789595956,18.7591796875,18.33140699404762,18.372255411034565,19.427077247861543,19.225343260397768,18.911418346583424,9.142619791666666,8.989364583333328,9.03385672943365,8.927259152412255,8.309525935981458,8.848751474054163,10.607061965811965,9.496282051282051,10.061156962113579,10.196976844155644,9.702428755833347,9.857251927976085
2013-05-31,PREMON,7.040000000000001,13.4,16.46,16.845,17.807142857142857,9.37,10.749230769230769,6.514166666666668,6.776708333333345,6.871016687635399,6.5157256876110985,7.35541415240972,7.723333333333334,12.945,12.606458333333332,12.964981323081432,13.316952350861104,11.812925591598852,11.551697394586387,16.808958333333333,16.76654166666668,16.41413189946352,17.647352739355316,16.51811046151351,15.993648095755775,16.957708333333333,17.414583333333326,16.611078342576256,15.73135815441382,15.553761368303409,15.610223387144945,19.070964285714286,18.769859375,18.14621038947788,19.20822200902707,17.911922795213542,17.246488261520835,8.8764375,9.194364583333329,9.16831403766019,9.049441602750885,9.11999376842713,8.952253552827802,10.852104700854698,10.406923076923077,10.336386484960453,10.378713549082473,10.0656645444615,10.034958005740917
