Date,Season,Aundha,Basmath,Sengaon,Kalamnuri,Hingoli,Aundha_Trend,Aundha_SMA,Aundha_EWMA,Aundha_DES,Aundha_TES,Aundha_ARIMA,Basmath_Trend,Basmath_SMA,Basmath_EWMA,Basmath_DES,Basmath_TES,Basmath_ARIMA,Sengaon_Trend,Sengaon_SMA,Sengaon_EWMA,Sengaon_DES,Sengaon_TES,Sengaon_ARIMA,Kalamnuri_Trend,Kalamnuri_SMA,Kalamnuri_EWMA,Kalamnuri_DES,Kalamnuri_TES,Kalamnuri_ARIMA,Hingoli_Trend,Hingoli_SMA,Hingoli_EWMA,Hingoli_DES,Hingoli_TES,Hingoli_ARIMA
2008-08-31,MONSOON,3.75,3.5400000000000005,14.766666666666667,0.65,5.236666666666667,5.277083333333334,5.207499999999999,5.105964817779022,7.011236656781995,6.917566231827603,0.0,5.7543750000000005,4.384999999999999,4.600070828757256,5.298976387766799,3.7931330569337938,4.311250384122574,10.845833333333333,8.836249999999996,10.291750378684135,7.243214141202639,4.049617560374738,3.8805065654469324,6.7212499999999995,6.499999999999997,5.533675371543745,6.99159117868218,3.915727572385344,0.0,8.124375,7.424166666666664,7.296181513526508,6.8025431478667,5.535294577520653,4.161840650877996
2008-11-30,POMKH,3.843333333333333,6.4525000000000015,12.916666666666664,6.6850000000000005,8.005,5.100833333333333,5.285833333333332,4.600912224000746,7.0042142421199,7.60035757767756,0.0,7.087187500000001,5.349999999999999,5.341042497254355,5.442366115598809,4.860360397561898,4.112571053921521,13.798333333333332,10.764583333333329,11.341716893877148,7.276168866066345,7.417201273995021,5.594004750467278,6.72125,6.721249999999997,5.994205222926247,7.000981757185742,4.512283157100523,0.0,8.070833333333335,7.811249999999997,7.579708908115904,6.8064663961053835,6.792785355742254,4.559225250499431
2009-02-28,POMRB,5.43,6.365,7.925,9.55,8.855,4.94875,5.268333333333332,4.932547334400448,6.997198863824916,9.073365988493983,0.0,7.906875000000001,6.158749999999999,5.750625498352614,5.578246563142425,6.5256256181571715,4.267880371872922,15.530000000000001,10.927083333333329,9.97503013632629,7.309264347265433,10.230447651299688,12.398580010068692,6.72125,6.721249999999997,7.4165231337557485,7.01038497516593,6.250425402464959,0.0,7.568333333333334,8.437499999999996,8.089825344869542,6.810391913511311,8.831973293487396,6.953311505589336
2009-05-31,PREMON,6.71,15.705,31.07,10.0,8.72,5.108750000000001,4.933333333333332,5.643528400640269,6.9901905143179475,14.062365705643167,0.0,7.6920625000000005,8.015625,9.732375299011569,6.239639916073913,10.566289779696353,5.667492174979547,14.782916666666667,16.66958333333333,18.413018081795773,7.342552362356827,13.225602395307579,13.588581660174041,6.831875,6.721249999999998,8.44991388025345,7.019800826972017,12.057957747769251,0.0,7.281874999999999,7.704166666666662,8.341895206921725,6.81431969381714,11.773709293556317,11.004250320553878
2009-08-31,MONSOON,3.8733333333333335,2.67,5.65,0.65,4.15,5.225833333333333,4.9641666666666655,4.935450373717495,6.983189179424143,5.902247060083733,0.0,8.104125,7.798125000000001,6.907425179406941,6.169128941622403,4.019085650446778,5.300839790447961,15.247291666666666,14.390416666666663,13.307810849077462,7.375945521167774,10.999949573900285,7.112968541930837,6.610125661375662,6.721249999999998,5.329948328152069,7.02922923775295,4.055356084798725,0.0,7.2368749999999995,7.432499999999995,6.665137124153035,6.818249704216593,5.539414751211978,4.252347864492504
2009-11-30,POMKH,5.0,5.604,16.05666666666667,7.57,6.8,5.254583333333333,5.253333333333332,4.961270224230496,6.9761948589868,6.5984152275085854,0.0,7.946624999999999,7.586,6.3860551076441645,6.256861284255581,5.086312991074719,4.9696849326029895,12.522916666666669,15.175416666666665,14.407353176113144,7.409509415692266,10.908433076300629,12.976960677233398,6.277751322751323,6.942499999999997,6.2259689968912415,7.038670376816395,4.651911669513904,0.0,7.675833333333333,7.131249999999994,6.7190822744918215,6.822182001527701,6.724860825293199,4.852308605533445
2010-02-28,POMRB,5.21,10.51,8.5,6.89100529100529,9.7,5.362291666666666,5.198333333333332,5.060762134538297,6.969207544391539,8.144532596620321,0.0,7.10725,8.62225,8.035633064586499,6.617154412537479,6.751578211669832,5.198948552917526,9.237291666666666,15.319166666666664,12.044411905667886,7.443212174325465,13.6460619704818,9.746314235532353,6.277751322751322,6.27775132275132,6.4919835145368605,7.04812419006018,6.39005391487834,0.0,8.254999999999999,7.342499999999995,7.911449364695093,6.82611658899223,8.685737881144156,7.105060894214425
2010-05-31,PREMON,7.16,10.3,8.7,10.0,11.386666666666667,5.4653125000000005,5.310833333333332,5.9004572807229785,6.962227231637043,13.131919419846177,0.0,6.7255,7.271000000000001,8.9413798387519,6.96510742459281,10.792242373209591,8.312377411107791,7.137708333333333,9.726666666666665,10.706647143400732,7.477068525934729,16.02965448142728,13.201822497865951,6.026501322751322,6.277751322751321,7.895190108722116,7.057590729998238,12.197586260182632,0.0,8.140833333333333,8.009166666666662,9.301536285483722,6.830053458598735,11.672846385063389,10.815522796770814
2010-08-31,MONSOON,4.285,1.36,1.735,0.65,6.116666666666666,5.609791666666666,5.4137499999999985,5.254274368433787,6.955253905347797,5.010263349873634,0.0,5.6575,6.9435,5.90882790325114,6.805827379886585,4.245038243959186,5.007663141822872,5.1431249999999995,8.747916666666665,7.117988286040439,7.511066146641239,8.384223478565401,6.2881110986617745,5.486792328042328,6.277751322751321,4.997114065233269,7.0670698969911685,4.194984597212106,0.0,7.321458333333333,8.500833333333329,8.0275884379569,6.833992558156901,5.593370980411415,4.2426389229261865
2010-11-30,POMKH,5.4125,3.86,3.175,5.5600000000000005,3.92,5.591458333333334,5.516874999999999,5.3175646210602725,6.948287565463169,5.743974646407828,0.0,4.465000000000001,6.5075,5.089296741950684,6.777979801394701,5.3122655845869,5.789022666512826,5.555729166666666,5.527499999999997,5.540792971624263,7.545220954574821,8.012983385569115,4.43023861321865,4.803020833333333,5.775251322751322,5.222268439139961,7.076561841605661,4.791540181927285,0.0,6.60375,7.780833333333329,6.38455306277414,6.837933912591019,6.891367941315471,5.008485141362997
2011-02-28,POMRB,5.953333333333332,3.71,5.425,4.583333333333333,6.025,5.547083333333333,5.702708333333332,5.571872105969497,6.941328203968824,7.329036405478467,0.0,4.015,4.807500000000001,4.53757804517041,6.734592849165965,6.977530805181722,6.589907795971701,6.522708333333332,4.758749999999997,5.494475782974558,7.579535136540051,8.600657211083032,5.3629795930315876,4.467083333333333,5.198333333333332,4.96669439681731,7.08606652584923,6.529682427291721,0.0,6.068333333333333,6.86208333333333,6.240731837664484,6.841877556287352,8.674236771447092,7.30307011695502
2011-05-31,PREMON,6.27,7.56,15.075833333333332,6.8375,9.32,5.603020833333334,5.480208333333332,5.851123263581698,6.934375813486721,12.374878613273973,0.0,4.0,4.1225000000000005,5.746546827102247,6.901346078908018,11.018194966720445,8.43724168160026,6.9208333333333325,6.35270833333333,9.327018803118067,7.61402286794117,11.408462585618643,11.350321525865407,4.461458333333334,4.407708333333332,5.715016638090386,7.0955839971035175,12.337214772596013,0.0,5.9575,6.3454166666666625,7.47243910259869,6.845823499718935,11.4366581298771,10.856021195784955
2011-08-31,MONSOON,4.82,0.5,3.095,1.125,3.9,5.491666666666666,5.613958333333332,5.438673958149019,6.927430383972806,4.2230971578019325,0.0,3.9896874999999996,3.9075000000000006,3.647928096261348,6.666684426936474,4.470990837469602,4.10150191568441,7.4520833333333325,6.6927083333333295,6.83421128187084,7.648645622871326,6.130605829203386,5.7500828282869705,4.42875,4.526458333333332,3.8790099828542317,7.105114197900379,4.334613109625487,0.0,6.274791666666666,5.791249999999995,6.043463461559213,6.8497716771815575,5.230413520208098,4.3859344555044215
2011-11-30,POMKH,5.325,4.6,5.0,5.04,5.25,5.486111111111111,5.592083333333331,5.393204374889412,6.92049191184334,5.006445729999067,0.0,3.7189583333333327,4.092500000000001,4.028756857756809,6.654342078241694,5.538218178097155,4.928160879693265,7.189479166666667,7.148958333333329,6.100526769122504,7.683429252324564,6.537349591373932,7.746499960365229,4.483697916666667,4.396458333333332,4.343405989712538,7.114657235540592,4.931168694340666,0.0,6.288958333333333,6.123749999999996,5.7260780769355275,6.853722142034392,6.394383214989109,4.922764895997629
2012-02-29,POMRB,5.15,2.8875,7.85,4.841666666666667,7.233333333333332,5.567361111111111,5.391249999999998,5.295922624933647,6.913560388951288,6.607426471624507,0.0,4.000729166666666,3.8868750000000007,3.5722541146540854,6.540748026389122,7.203483398692056,6.071937857544869,6.727916666666667,7.7552083333333295,6.800316061473502,7.71837620522878,7.83562427532545,6.138219342520948,4.939166666666667,4.461041666666666,4.542710260494189,7.124213088726213,6.6693109397051025,0.0,6.2315885416666665,6.425833333333328,6.328980179494649,6.857674900467847,8.257483870624434,7.2060899022173395
2012-05-31,PREMON,7.028888888888888,6.216666666666666,10.55,7.018750000000002,8.225,5.616249999999999,5.580972222222219,5.989109130515743,6.906635811896051,11.630079782653969,0.0,4.178333333333333,3.5510416666666673,4.630019135459118,6.608331286245215,11.244147560230624,6.460377254761073,6.950833333333334,6.623749999999997,8.300189636884102,7.75348695151433,11.330219001221598,10.598883474356425,5.1857291666666665,4.506354166666666,5.533126156296515,7.133781796926141,12.476843285009394,0.0,6.381927083333332,6.152083333333328,7.087388107696789,6.861629946177386,11.0939152925929,10.738774751570727
2012-08-31,MONSOON,4.711111111111111,4.0975,3.9283333333333332,4.5875,4.536041666666667,5.9725,5.553749999999997,5.4779099227538905,6.899718166447208,3.5438604480904115,0.0,4.1840625000000005,4.450416666666667,4.417011481275471,6.553301491922334,4.696943430979548,3.3956904970477417,7.088333333333334,6.832083333333331,6.5514471154637945,7.78874529399811,5.094830664316825,5.5423938283290575,4.9671875000000005,5.371979166666666,5.1548756937779086,7.143363334229005,4.4742416220388685,0.0,6.454843749999999,6.311093749999995,6.06684953128474,6.865587244481589,4.824663191970417,4.3485253512967725
2012-11-30,POMKH,5.8249999999999975,2.4233333333333333,5.95,3.55,5.816666666666666,6.337638888888889,5.678749999999996,5.616745953652334,6.892807451609728,4.344530490111909,0.0,5.1340104166666665,3.9062500000000004,3.6195402220986157,6.4001912778341525,5.764170771607599,4.710615807345829,7.03625,7.06958333333333,6.310868269278277,7.824167612740522,5.9039789906301685,5.973710997538504,4.912239583333333,4.999479166666666,4.512925416266745,7.152957730924324,5.070797206754047,0.0,6.391302083333334,6.452760416666662,5.966776385437511,6.869546834902618,6.03054485546099,4.945331820634929
2013-02-28,POMRB,7.5,5.11,8.0,4.583333333333333,7.25,6.220138888888888,6.266249999999996,6.3700475721914,6.88590366141444,5.997036854242171,0.0,5.597708333333332,4.461875000000001,4.215724133259169,6.392934126342929,7.429435992202144,4.184624690724435,6.711875,7.10708333333333,6.986520961566966,7.859754704755308,7.543141085385096,6.509649025493065,4.516145833333334,4.934895833333332,4.54108858309338,7.162565023686136,6.808939452118484,0.0,6.069921875,6.456927083333329,6.480065831262507,6.87350871993693,7.932239442725712,7.2056278033269185
2013-05-31,PREMON,7.6,11.593749999999998,9.983333333333334,6.8375,7.7,5.946874999999999,6.409027777777775,6.86202854331484,6.879006786195929,11.173936434206384,0.0,5.744479166666666,5.806145833333335,7.166934479955501,6.7456788482726235,11.470100153741006,5.74423759297697,6.334895833333333,6.9654166666666635,8.185245910273514,7.895507198019981,11.132999010479146,12.06375472184408,4.198958333333334,4.889583333333332,5.459653149856028,7.172185241273778,12.616471797422776,0.0,5.730333333333334,6.3256770833333285,6.968039498757504,6.8774728933446765,10.775034542052863,10.556242847101517
2013-08-31,MONSOON,3.2,2.43,1.9,1.6,2.49,5.9625,6.0312499999999964,5.397217125988904,6.8721168112289535,3.1439573884367022,0.0,6.34453125,5.389270833333335,5.272160687973301,6.58411060138612,4.92289602449069,4.262119577681336,6.103645833333334,6.4583333333333295,5.671147546164108,7.931407548644331,4.818071669422986,5.307918980843468,4.319791666666666,4.142708333333331,3.915791889913617,7.181818330854654,4.61387013445225,0.0,5.603999999999999,5.8141666666666625,5.176823699254503,6.881439312912312,4.480455680722831,4.360425238930396
2013-11-30,POMKH,5.15,5.2650000000000015,4.9625,4.0,5.146000000000001,6.014583333333333,5.862499999999997,5.298330275593342,6.8652337406078345,3.884693878227305,0.0,6.227656249999999,6.099687500000002,5.269296412783982,6.576565816929109,5.990123365118462,4.52038650827531,5.697916666666667,6.21145833333333,5.387688527698465,7.967476686099635,5.250119624679939,4.944554522447185,4.4296875,4.255208333333331,3.9494751339481704,7.191464381275837,5.210425719167429,0.0,5.662749999999999,5.646499999999996,5.164494219552702,6.8854080404357765,5.570866901726381,5.00571315674753
2014-02-28,POMRB,8.299999999999999,7.068749999999999,7.1375,5.1,6.9099999999999975,6.330833333333333,6.0624999999999964,6.498998165356005,6.858357569497008,5.523801391801435,0.0,7.0746875,6.589375000000001,5.989077847670389,6.666567972084258,7.655388585713393,4.7227858253342125,6.1812499999999995,5.99583333333333,6.08761311661908,8.0037137647698,6.817451478411951,5.703757909206146,5.221874999999999,4.384374999999998,4.409685080368902,7.201123397765068,6.948567964531865,0.0,6.1574375,5.561499999999995,5.86269653173162,6.889379070385393,7.440826781569318,7.2062783566309205
2014-05-31,PREMON,7.216666666666666,8.699999999999998,7.6,7.2,8.51,6.77,5.966666666666663,6.7860655658802695,6.851488283648902,10.768655790872371,0.0,8.8353125,5.865937500000001,7.073446708602233,6.845128460730552,11.69605274725251,6.716642696776042,7.184374999999999,5.399999999999997,6.692567869971448,8.040116435778998,10.377855186894877,11.512743853925528,6.1671875,4.474999999999998,5.525811048221342,7.2107954071066365,12.756100309836157,0.0,6.801374999999998,5.763999999999995,6.921617919038972,6.893352402827639,10.272891859789222,10.356271769800241
2014-08-31,MONSOON,6.113333333333332,12.1,8.149999999999999,7.5749999999999975,5.6375,6.703333333333333,6.694999999999997,6.5169726728614945,6.844625876132609,2.7417062964734553,0.0,9.891093749999998,8.283437500000002,9.08406802516134,7.212219400223248,5.148848618001736,4.7494209599058,7.6953125,6.962499999999997,7.2755407219828685,8.076685611021324,3.7123912715111693,4.650456162724064,6.867410714285713,5.9687499999999964,6.345486628932804,7.220480410589298,4.753498646865631,0.0,7.246458333333333,6.550874999999994,6.407970751423383,6.897328004690643,4.037510415255579,4.230323774087675
2014-11-30,POMKH,5.75,9.68,6.737499999999999,5.5875,7.15,6.671250000000001,6.844999999999997,6.210183603716897,6.837770341341364,3.6677638987190004,0.0,10.487625,9.387187500000001,9.322440815096805,7.442470227685746,6.216075958630903,5.361542773737204,8.2,7.4062499999999964,7.06032443318972,8.113418480718684,5.728060170824811,5.026541990240204,7.570982142857142,6.365624999999996,6.042291977359683,7.230178403530571,5.35005423158081,0.0,7.484583333333333,7.051874999999994,6.7047824508540295,6.901305911010009,5.327627710326105,5.013693894721565
2015-02-28,POMRB,7.166666666666668,11.1,9.45,9.114285714285717,8.466666666666667,6.777083333333334,6.561666666666664,6.592776828896805,6.830921675476506,5.362978860682248,0.0,10.451083333333333,10.395000000000001,10.033464489058083,7.749878801749138,7.881341179226451,6.325875139525872,8.48125,7.984374999999997,8.016194659913833,8.150323286179663,7.57463886586805,8.681316169102665,7.765000000000001,7.369196428571426,7.271089472130097,7.239889455042137,7.088196476945246,0.0,7.423437500000001,7.441041666666662,7.409536137179084,6.905286121608538,7.3284452437428405,7.184118477000039
2015-05-31,PREMON,8.093333333333334,9.441,9.325,8.814285714285713,8.858333333333333,6.723333333333334,6.780833333333331,7.192999430671417,6.824079870808902,10.566282157659359,0.0,10.441291666666668,10.580250000000003,9.79647869343485,7.961670762599278,11.92200534076613,8.220450684791624,8.6375,8.415624999999997,8.5397167959483,8.187395652033644,11.469889317893387,12.648370777731088,7.958794642857143,7.772767857142854,7.888367968992343,7.249613546808629,12.895728822249538,0.0,7.114583333333333,7.528124999999996,7.989055015640783,6.90926863070062,10.26398135075438,10.229695758189509
2015-08-31,MONSOON,6.083333333333332,11.066666666666668,8.675,7.5128571428571425,4.800000000000002,6.9275,6.773333333333331,6.749132991736182,6.8172449153766905,2.610071686231215,0.0,10.82525,10.32191666666667,10.304553882727578,8.261275352149635,5.374801211515431,6.731137026811433,8.859375,8.546874999999998,8.593830077568981,8.22463538592036,4.940698045256585,4.936733480539189,8.182678571428571,7.75723214285714,7.738163638538263,7.259350686961871,4.893127159279012,0.0,6.714583333333334,7.318749999999997,6.71343300938447,6.913253405385137,4.0589414348449475,4.322756082769074
2015-11-30,POMKH,5.3500000000000005,10.635,7.4625,7.1999999999999975,5.516666666666668,7.536666666666666,6.67333333333333,6.189479795041709,6.8104168045323785,3.5548865914321874,0.0,11.703979166666667,10.56066666666667,10.436732329636548,8.533555256572892,6.442028552144411,7.2139201278648315,9.275,8.728124999999999,8.141298046541388,8.262042226449458,6.804950450547892,5.696398689363669,8.371964285714286,8.160357142857139,7.522898183122956,7.2691009022896385,5.489682743994191,0.0,6.709375000000001,6.910416666666665,6.23472647229735,6.917240483695127,5.3077864481112105,5.154489531879198
2016-02-29,POMRB,9.2,13.216666666666667,10.5,9.292857142857144,6.9,7.697916666666666,7.181666666666662,7.393687877025025,6.803595539364121,5.247703730049591,0.0,11.612291666666666,11.089833333333337,11.548706064448595,8.947883246299185,8.107293772740068,7.957997725072259,9.134375,8.990624999999998,9.084778827924833,8.299624657627179,8.575769897386522,9.23217204801608,8.147738095238095,8.204999999999995,8.230881767016632,7.2788642328934126,7.227824989358627,0.0,6.6575000000000015,6.518749999999997,6.50083588337841,6.921229872086743,7.219435592773187,7.26491512263282
2016-05-31,PREMON,10.933333333333332,14.354166666666664,11.6,10.15,10.383333333333336,7.5145833333333325,7.891666666666662,8.809546059548348,6.796781109346794,10.582357385990388,0.0,10.228044871794873,12.318125000000002,12.670890305335824,9.424668763278966,12.147957934280027,8.303829680486235,8.536562499999999,9.559375,10.0908672967549,8.337379956425071,12.481541459331638,12.787621654304843,7.510119047619048,8.538928571428567,8.998529060209979,7.28864068481067,13.035357334662919,0.0,6.537916666666668,6.899999999999999,8.05383486336038,6.925221588044196,10.069953700913281,10.137334891556394
2016-08-31,MONSOON,4.533333333333332,5.42,5.275,4.383333333333334,2.8600000000000003,7.429166666666665,7.504166666666662,7.099060969062341,6.789973493537957,2.801885787080394,0.0,9.03025641025641,10.906458333333335,9.770534183201494,9.39468420581786,5.6007538050300205,9.596065228902589,7.95625,8.709374999999998,8.16452037805294,8.375295414054165,6.2243391829835435,6.2460541226964645,6.8726190476190485,7.756547619047614,7.152450769459321,7.29843021360399,5.032755671692393,0.0,6.500416666666667,6.414999999999998,5.9763009180162285,6.929215548253211,3.9652716206793803,4.352271282087319
2016-11-30,POMKH,5.433333333333334,5.207692307692309,6.08,5.228571428571429,6.5,7.414166666666666,7.524999999999995,6.432769914770738,6.783172697764615,3.6765513651655293,0.0,8.376269667832169,9.549631410256412,7.94539743299782,9.342778585578218,6.667981145658134,8.457492640012655,7.44125,8.363749999999998,7.330712226831764,8.41338471724963,7.080239974431524,6.340153963218131,6.346726190476191,7.263690476190472,6.382899033104164,7.3082328987864535,5.629311256407572,0.0,6.125833333333334,6.660833333333332,6.185780550809737,6.933211839869723,5.106683725068958,5.176263884078175
2017-02-28,POMRB,8.433333333333332,9.061666666666666,7.24,6.1642857142857155,5.616666666666667,7.351249999999999,7.333333333333328,7.232995282195775,6.776378718835495,5.389152787622663,0.0,8.093248834498835,8.510881410256411,8.391905126465357,9.498475543010173,8.333246366252956,9.099810009217048,7.201874999999999,7.548749999999998,7.294427336099059,8.451649301602862,8.494150193456926,7.632783791002648,6.34107142857143,6.481547619047616,6.295453705576785,7.3180487588763175,7.367453501772008,0.0,5.879166666666667,6.339999999999998,5.958134997152509,6.93721042944756,7.086300024603358,7.239407038370353
2017-05-31,PREMON,11.58,13.27727272727273,10.739999999999998,9.071428571428571,8.67,7.349166666666665,7.494999999999996,8.971797169317465,6.769591550177074,10.69472122911935,0.0,8.327211538461539,8.241657925407928,10.346052166788306,9.88548529336551,12.373910527792269,9.050470218236853,7.0175,7.333749999999997,8.672656401659435,8.490094216914867,11.71564112699635,11.310466260224795,6.491666666666667,6.2119047619047585,7.405843651917499,7.327877830040034,13.1749858470763,0.0,5.870416666666667,5.911666666666664,7.042880998291505,6.941211348590473,9.86891022204039,10.149519973662192
2017-08-31,MONSOON,3.3833333333333333,4.232727272727273,4.22,5.416666666666668,2.6,7.565833333333333,7.207499999999996,6.736411634923813,6.7628111653083804,2.9630590203811216,0.0,9.159829545454546,7.944839743589746,7.900722209163893,9.758493333434624,5.826706398542068,8.197428960948956,7.41,7.069999999999997,6.89159384099566,8.528702071989576,5.4381799219725355,5.48924842707533,6.761309523809524,6.470238095238092,6.610172857817167,7.337720068540748,5.172384184105774,0.0,6.353083333333334,5.846666666666665,5.265728598974903,6.945214528470804,3.670970279206462,4.256409855600542
2017-11-30,POMKH,6.566666666666666,8.266666666666666,5.66,5.400000000000001,6.69,7.600416666666667,7.490833333333328,6.668513647620954,6.756037577158189,3.78563637694522,0.0,9.677381628787879,8.709583333333335,8.047099992165002,9.847961916499848,6.893933739169974,7.616548285483392,7.9087499999999995,6.964999999999996,6.398956304597396,8.567488074707523,6.236201387260616,6.155455379686617,7.076934523809524,6.513095238095236,6.1261037146903,7.347575526150345,5.768939768820953,0.0,6.919083333333333,5.894166666666665,5.8354371593849415,6.949220048536963,4.806802962820425,5.258287140546521
2018-02-28,POMRB,9.033333333333333,12.663636363636366,10.8,8.15,9.288,7.631875,7.64083333333333,7.614441521905905,6.749270777676839,5.572029372299088,0.0,9.818892045454545,9.610075757575759,9.893714540753546,10.177682454427353,8.559198959765215,9.02333104404235,8.028437499999999,7.854999999999995,8.159373782758438,8.606459759664634,7.741403825551355,7.4118748891485975,7.079761904761905,7.009523809523807,6.935662228814181,7.357444246545516,7.507082014185389,0.0,7.042416666666666,6.811999999999999,7.216462295630965,6.953227898663026,6.808205378262475,7.136604996823745
2018-05-31,PREMON,11.256666666666666,13.815719696969698,11.169999999999998,9.610714285714286,9.526666666666667,7.674583333333333,7.559999999999997,9.07133157981021,6.742510759643096,10.92024668963053,0.0,9.891013257575757,9.744687500000001,11.462516603240008,10.567912571992315,12.599863121305026,10.255433202802728,8.522375,7.962499999999994,9.363624269655062,8.645609301724857,11.891395605397033,11.627997829317955,7.132053571428572,7.1443452380952355,8.005683051574223,7.367326235459934,13.314614359489681,0.0,7.142416666666667,7.026166666666665,8.140544044045246,6.957238062046224,9.821143636233325,10.054608300077664
2018-08-31,MONSOON,3.958333333333333,4.826363636363637,4.7475000000000005,4.9,2.7300000000000004,,7.703749999999998,7.026132281219459,6.7357574997621015,3.17904138851057,0.0,,9.893096590909092,8.80805541648946,10.446751764321547,6.052658992054871,6.901208501169182,,8.094374999999994,7.517174561793038,8.684925164334674,5.668671489419604,6.893705678796911,,7.015178571428568,6.763409830944534,7.377221452892409,5.312012696519155,0.0,,7.058666666666665,5.976326426427148,6.9612504859091295,3.6840226847663775,4.152519006823598
2018-11-30,POMKH,6.333333333333332,8.249999999999998,9.084,6.335,7.360000000000001,,7.645416666666665,6.749012702065008,,4.041135461902618,0.0,,9.888929924242426,8.584833249893675,,7.119886332682832,7.260321800660782,,8.950374999999994,8.143904737075822,,6.530636566842586,6.401022956064724,,7.248928571428567,6.59204589856672,,5.908568281234334,0.0,,7.226166666666665,6.529795855856289,,4.836461593034745,5.34510640034294
