Date,Season,Dongargaon,Rajnandgaon,Mohla,Dongargarh,Khairagarh,Manpur,Chhuikhadan,Chhuriya,Amba Chauki,Dongargaon_Trend,Dongargaon_SMA,Dongargaon_EWMA,Dongargaon_DES,Dongargaon_TES,Dongargaon_ARIMA,Rajnandgaon_Trend,Rajnandgaon_SMA,Rajnandgaon_EWMA,Rajnandgaon_DES,Rajnandgaon_TES,Rajnandgaon_ARIMA,Mohla_Trend,Mohla_SMA,Mohla_EWMA,Mohla_DES,Mohla_TES,Mohla_ARIMA,Dongargarh_Trend,Dongargarh_SMA,Dongargarh_EWMA,Dongargarh_DES,Dongargarh_TES,Dongargarh_ARIMA,Khairagarh_Trend,Khairagarh_SMA,Khairagarh_EWMA,Khairagarh_DES,Khairagarh_TES,Khairagarh_ARIMA,Manpur_Trend,Manpur_SMA,Manpur_EWMA,Manpur_DES,Manpur_TES,Manpur_ARIMA,Chhuikhadan_Trend,Chhuikhadan_SMA,Chhuikhadan_EWMA,Chhuikhadan_DES,Chhuikhadan_TES,Chhuikhadan_ARIMA,Chhuriya_Trend,Chhuriya_SMA,Chhuriya_EWMA,Chhuriya_DES,Chhuriya_TES,Chhuriya_ARIMA,Amba Chauki_Trend,Amba Chauki_SMA,Amba Chauki_EWMA,Amba Chauki_DES,Amba Chauki_TES,Amba Chauki_ARIMA
2005-02-28,POMRB,5.404999999999999,5.09,7.316666666666666,7.0166666666666675,4.65,6.5275,6.185,7.996666666666667,8.6,4.464375,4.595000000000001,4.617708977828917,4.402226084280452,4.85370791925801,5.485967909428354,3.944375,4.4106250000000005,4.234363739286433,4.353302447652244,4.752877542619337,4.402849449097378,6.553541666666667,7.529166666666667,7.02921159759249,6.949730609433819,7.913234065023625,7.257898516774786,5.704583333333333,5.926666666666664,5.694875755179664,4.706734635100967,5.379883810514967,5.684459199699474,3.995,4.074999999999998,4.000582698613837,4.042140087952774,4.271183312594906,4.374131610178998,5.6853125,5.9078125,5.787179319073789,6.116322621732784,5.901855989945702,5.813900929061632,5.156458333333333,5.134583333333334,5.132393811088646,5.009920246238816,5.823534552807184,5.47063074850725,6.3566666666666665,7.035833333333332,6.760669758415025,6.932775370216043,7.164771945407574,6.689223773217175,5.525625,5.5825000000000005,5.813797024161234,5.842995400158751,7.250449755919271,7.868296351039498
2005-05-31,PREMON,7.395,6.2125,8.945,8.97,5.619999999999999,7.6875,7.7425,9.253333333333334,10.364999999999998,4.1125,4.621250000000001,5.728625386697351,5.909802276944636,7.81963346156347,7.467920811212953,3.7843750000000003,4.004375000000001,5.02561824357186,4.637679877137287,8.936404885118492,7.8180900636901525,5.943541666666667,6.879166666666666,7.795526958555494,7.922907297541871,10.167069982974102,9.682121268899955,5.077500000000001,5.873333333333331,7.0049254531077985,4.760356415790201,9.053171302877415,9.603482199979299,3.76875,4.034999999999998,4.648349619168302,4.859295704447469,5.848000500675578,5.9264114978237386,5.5684375,5.82,6.547307591444273,6.457356670788286,8.031933689059176,7.939695220312652,4.9686458333333325,5.166875000000001,6.176436286653187,6.619535178772764,7.799279389234997,7.499737185573348,5.841458333333334,6.534999999999998,7.757735188382348,8.339722475900167,10.347838517649361,10.174731227176697,5.494374999999999,5.54125,7.6342782144967405,8.065469511129878,10.282103218182801,10.550643875762129
2005-08-31,MONSOON,0.59,0.915,2.4599999999999995,0.3533333333333333,1.6625,3.2475,2.01,1.9233333333333336,0.325,3.7718749999999996,4.307500000000001,3.6731752320184103,3.7223442953325634,2.7356492666829615,2.441888008998112,3.5871874999999998,3.8843750000000012,3.3813709461431163,3.770126942748696,1.8206229162748024,1.8847039323801091,5.442708333333333,6.227916666666666,5.6613161751332965,5.186654354925806,4.853965884118791,4.199734447298075,4.246250000000001,5.535833333333331,4.344288605198011,4.755839407469544,3.032015853878718,1.7752189954516535,3.4799999999999995,3.9549999999999987,3.454009771500981,3.8498576104990008,2.5788217913275715,2.0244711953230357,5.49296875,5.550625,5.227384554866564,5.890012161460159,4.636357013816621,4.595595993143877,4.7212499999999995,5.146041666666667,4.509861771991912,4.902639581656873,2.459559620873575,3.196935051414549,5.492083333333333,6.178333333333331,5.423974446362742,5.73107269611653,4.104570299613548,3.414275991366763,5.316249999999999,5.51,4.710566928698044,5.6385591927119085,1.0213681440482043,0.8875477752298875
2005-11-30,POMKH,2.28,2.52,3.915,2.1366666666666667,2.3975,4.882499999999999,3.2275,2.845,2.625,3.5268749999999995,3.9175000000000013,3.115905139211046,2.84898135661666,2.9354387973409235,2.838098736327533,3.6406874999999994,3.684375000000001,3.03682256768587,3.345646470710643,3.228348413412765,3.4270984971768654,5.2225,5.659166666666666,4.962789705079978,4.10459440511111,4.662984001210553,4.085279172213438,3.7842708333333333,4.619166666666664,3.4612398297854736,4.763345456238833,3.4952131956725996,3.0572363814533317,3.3568749999999996,3.5824999999999987,3.0314058629005887,3.2637038584773626,3.1470590522823976,3.025423758577811,5.34984375,5.58625,5.089430732919938,5.676972591748761,4.296641642584805,4.156233796839108,4.858020833333334,4.79125,3.9969170631951476,4.071247898471769,4.278572832651701,4.199041217859953,5.544791666666667,5.504583333333331,4.3923846678176455,4.170637536387495,4.922723749117915,5.071516488215207,5.174375,5.47875,3.8763401572188263,4.45088158443939,2.9122815271468676,2.7906738603693966
2006-02-28,POMRB,4.24,4.3125,5.585,4.033333333333332,3.83,5.781249999999999,5.625,7.896666666666667,7.3,3.53,3.626250000000001,3.5655430835266277,3.2001133132622854,4.011911905536294,4.538362036530802,3.8917499999999996,3.490000000000001,3.547093540611522,3.3736500684392716,4.64157237991379,5.055679751706811,5.351875,5.226249999999999,5.211673823047986,4.373754980837334,6.219690288890152,6.275325234083091,3.9122916666666665,3.87333333333333,3.690077231204617,4.783620806626295,4.962868083962627,4.553498978543577,3.4596875000000002,3.377499999999999,3.350843517740353,3.370417455149659,4.2685011350463835,4.050743671735885,5.377499999999999,5.3996875,5.366158439751962,5.65853607926149,5.787197020178208,5.920787746228523,5.299166666666667,4.65125,4.648150237917088,4.640065991326883,5.812145628288701,5.507036406027386,5.806145833333334,5.4795833333333315,5.794097467357254,5.553602951396038,6.826453459243755,6.835226396012839,5.210625,5.1537500000000005,5.245804094331296,5.405509042471942,8.284046195564086,8.382080563461704
2006-05-31,PREMON,6.6,7.4179999999999975,8.915,8.2575,5.455,7.2887499999999985,9.396666666666668,9.775,10.53,3.8512500000000003,3.427500000000001,4.779325850115977,4.850267701839311,6.876106653419515,6.767910108832839,4.104374999999999,3.791375,5.095456124366912,4.123525903306732,7.810473057074997,7.647674464797357,5.556875000000001,5.218749999999999,6.693004293828792,6.696513770588748,8.460511057206688,8.8462790733021,4.263229166666667,3.6952083333333294,5.51704633872277,4.83233018819321,8.092177127554248,8.188339783041767,3.66,3.3362499999999993,4.192506110644212,4.187587747131191,5.653347372019393,5.566353638572655,5.520624999999999,5.299999999999999,6.135195063851177,5.946745713146472,7.521445759961692,7.565087705590736,5.616354166666667,5.064791666666667,6.54755680941692,7.276297436524916,7.5567214508733205,7.3061945732863105,6.2794791666666665,5.6099999999999985,7.386458480414353,7.856758744159196,10.02920130574293,10.070396307283021,5.241874999999999,5.195000000000001,7.359482456598777,7.766676215266651,10.25433861950636,10.384878796004628
2006-08-31,MONSOON,1.41,1.7180000000000002,3.5250000000000004,2.0900000000000003,2.6500000000000004,3.8675,3.885,3.4925,0.45,4.32375,3.632500000000001,3.431595510069586,3.5269614110446095,1.8388723450191804,1.6398155862995196,4.3553749999999996,3.9921250000000006,3.7444736746201475,3.583317286951192,1.3851183510199405,1.7277457272138799,5.691875,5.484999999999999,5.425802576297275,5.372393483447326,3.7197839328611226,3.9976971985993384,4.574479166666666,4.129374999999997,4.146227803233662,4.839410949541692,2.123694611811076,1.0508180609413023,3.8856249999999997,3.5831249999999994,3.5755036663865276,3.7071320544279356,2.273028262315392,1.8326898110883936,5.6271875,5.454999999999999,5.228117038310707,5.543038826490935,4.045381175055258,4.08718520356636,5.766041666666666,5.533541666666668,5.482534085650152,6.42613539393814,2.273634460127033,3.5232052017723126,6.444895833333334,6.0022916666666655,5.828875088248612,6.3855851545301965,3.855328674092881,3.246712360911109,5.42,5.226250000000001,4.595689473959266,5.46645209195641,0.4248690094225811,0.6109341450316749
2006-11-30,POMKH,4.03,3.418,4.49,3.2075,3.0125,5.4075000000000015,3.89,5.0625,2.75,4.840625,4.070000000000001,3.6709573060417515,3.725181269834686,2.579029835735481,3.17890708853478,4.755208333333333,4.2166250000000005,3.6138842047720887,3.4624461648152574,2.917285717236258,2.9637855951461636,5.899375,5.62875,5.0514815457783655,4.868022352567509,4.279602450805129,4.533336910480677,4.88875,4.39708333333333,3.770736681940197,4.854011423811657,3.1475460268997195,3.544056924361031,4.095625,3.7368749999999995,3.3503021998319165,3.4273161590237957,3.01311036154142,3.0629002653884987,5.675625000000001,5.58625,5.299870222986424,5.471479296969261,4.478807743690243,4.538979267677445,5.731145833333333,5.6991666666666685,4.845520451390091,5.541907759986418,4.112498830134472,4.300557244430295,6.3478125,6.556666666666666,5.522325052949167,5.857662808268104,4.8236534044196215,4.821286037286881,5.54125,5.257500000000001,3.8574136843755595,4.388515535989019,2.652498027870184,2.646724215805301
2007-02-28,POMRB,6.27,5.4225,6.09,5.4525,5.02,6.1087500000000015,6.16,7.0025,8.6,5.131875,4.577500000000001,4.710574383625051,5.112791920772435,4.318510408156614,5.354343983321815,5.070291666666667,4.494125,4.337330522863253,3.8101990956869303,4.514225357996474,4.597545694875042,6.195,5.755,5.46688892746702,5.416224124519255,6.163500061324106,6.455482297578386,5.016875,4.751874999999997,4.443442009164118,4.883718070184613,4.915878314072984,4.860507280979748,3.9890625,4.034374999999999,4.018181319899149,4.04111780465761,4.269729835995283,4.141763039042312,5.855468750000002,5.668125,5.6234221337918555,5.549726143634543,6.04579631467743,6.172422600251915,5.4853125,5.8329166666666685,5.371312270834055,5.910441632328261,6.085281585508053,5.673980970923088,6.368437500000001,6.333124999999999,6.114395031769501,6.401798187782257,6.918694569334645,6.945512310848679,5.46875,5.5825000000000005,5.754448210625336,5.966462781012364,7.529488489400457,7.705421224794463
2007-05-31,PREMON,8.705,9.506666666666668,10.07,9.3525,5.945,7.348750000000001,8.5825,9.892500000000002,10.2,5.186875000000001,5.10375,6.30834463017503,7.730498906921223,7.725158248882847,7.658300850238563,5.157041666666667,5.0162916666666675,6.405064980384619,5.114119111380537,7.7319663401184355,7.968955310564103,6.405,6.043750000000001,7.308133356480212,8.348334197254458,8.595911092594275,9.07309881040182,4.971562499999999,5.025624999999997,6.40706520549847,4.939660771738497,8.355966312656822,8.79104326709417,3.7431249999999996,4.156874999999999,4.788908791939489,4.997535157392532,5.82697597821278,5.867941230406864,6.114375000000001,5.683125,6.313553280275114,5.87681214994722,7.782061798620836,7.689652000151151,5.3328125,5.629375000000001,6.655787362500433,7.496588524275487,8.640849201025283,8.164979352256449,6.3453125,6.362499999999999,7.625637019061701,8.417718010432418,10.039980997138404,10.038544371910682,5.406249999999999,5.5,7.532668926375202,8.159301802378634,10.540185346292521,10.566521015711915
2007-08-31,MONSOON,1.635,2.15,4.734999999999999,2.02,1.3075,5.24625,2.7325,3.54,0.2,5.123125,5.16,4.439006778105018,5.88266421106781,3.0832427899728634,2.1818260220608012,5.104791666666667,5.124291666666667,4.703038988230771,4.6720209707599265,1.659472996235773,1.9711745933404288,6.576250000000001,6.346250000000001,6.278880013888127,7.30567299011673,4.203275248637763,4.45385095429115,4.8165625,5.008124999999997,4.652239123299082,4.946114332797532,2.5636742920000466,1.7988089960841198,3.6218749999999997,3.8212499999999996,3.3963452751636938,3.821702777375988,2.5775679282465047,2.299830190541904,6.2928125,6.0278125000000005,5.886631968165068,5.768247483928541,4.225191375065798,4.120235227412621,5.3540625,5.341250000000002,5.08647241750026,5.7039722986379156,3.089298661681495,3.686499043128271,6.3315625,6.374374999999999,5.9913822114370205,6.679051765603849,3.8749217466754824,3.2720890585379596,5.05,5.4375,4.599601355825121,5.693927039078504,0.4960653695400268,0.14602046174823513
2007-11-30,POMKH,4.245,3.68,4.96,2.915,2.3875,6.1,3.8225,4.83,2.5,5.109375,5.21375,4.3614040668630105,5.448324825928432,3.502546057752922,3.361041969774702,4.928958333333333,5.189791666666667,4.293823392938463,4.565126463662668,3.2631157599161096,3.3671331698336857,6.522916666666666,6.463750000000001,5.751328008332877,6.4247379469491355,5.01112372656271,5.056995964017691,4.560624999999999,4.934999999999997,3.9573434739794493,4.958589259217789,3.47942608816397,3.401957457298293,3.6225000000000005,3.665,2.9928071650982164,3.2337892497055827,3.071333392226233,2.652722294155175,6.520312500000001,6.200937499999999,5.971979180899041,5.834499277034632,5.3190505391535225,5.332503054232738,5.1771875,5.324375000000002,4.580883450500156,4.75525254298684,4.039116178549165,4.042978653215135,6.200312500000001,6.316249999999998,5.526829326862212,5.823348736416161,4.845551140400538,4.846032159692674,4.471875000000001,5.375,3.7597608134950726,4.460905559946683,2.7615882771561333,2.7552760336161373
2008-02-29,POMRB,5.545,4.7425,6.99,4.505,4.675,6.84375,6.3975,7.125,6.0,5.344375,5.0325,4.834842440117806,5.673134214288553,5.019016022669418,5.608061569972193,5.062624999999999,5.019791666666667,4.473294035763078,4.68712343444051,4.994292477226263,5.096078200046066,6.400208333333333,6.6887500000000015,6.246796804999726,6.834768195328431,6.8057380112815915,6.624488393225381,4.5571874999999995,4.6981249999999966,4.176406084387669,4.981759896431066,5.115409481236823,4.908749556331903,3.9271875,3.5787500000000003,3.6656842990589302,3.6984509648581647,4.3766644070394305,4.309069404877711,6.6596874999999995,6.384687499999999,6.320687508539425,6.045465846927595,6.714376621304088,6.599039956950251,5.25875,5.383750000000002,5.3075300703000945,5.3253779132705645,6.115846999818868,5.814904742625735,6.2155000000000005,6.346874999999998,6.166097596117327,6.305221618331956,6.919583143613681,6.950444823608734,4.83125,4.725,4.655856488097044,4.872044993627356,8.337108770248918,8.211210723520196
2008-05-31,PREMON,9.32,8.78,8.743333333333332,8.2525,6.295,8.43375,6.93,8.72,8.175,5.4890625,5.186249999999999,6.628905464070684,7.8921469027595395,7.976975655235457,7.582349430118455,5.301083333333333,4.838125,6.195976421457846,5.736234481949777,8.43131705624052,8.601070726780181,6.66375,6.357083333333334,7.245411416333169,8.151685518893691,9.326148969737659,9.559619825076545,4.7875000000000005,4.423124999999997,5.806843650632602,5.030148479411406,8.312363023916207,8.565618096978422,4.38,3.66625,4.7174105794353585,4.847263256591082,5.778427987650296,5.7982959093109425,6.706875,6.6559374999999985,7.165912505123655,6.56505474937969,8.418216170471952,8.01145697832255,5.8343750000000005,4.970625000000002,5.956518042180057,6.118422444377024,8.64029294560784,7.997824682379546,6.45425,6.053749999999998,7.187658557670396,7.5716745069024345,10.050912719395576,10.023207348350757,5.72,4.21875,6.063513892858227,6.219378993459755,10.120040214988784,10.084774004177781
2008-08-31,MONSOON,2.9,3.9460000000000006,5.080000000000001,3.0925,3.3950000000000005,5.27625,5.0375000000000005,4.8340000000000005,5.1,5.495000000000001,5.502499999999999,5.13734327844241,6.2235885966751106,3.4493745449022875,2.7311852054503998,5.433270833333333,5.2871250000000005,5.295985852874708,5.610577577819297,1.8810266298122675,2.040161418739178,7.077500000000001,6.443333333333334,6.379246849799902,6.951075388891071,4.231286211476325,3.901710857806896,5.026249999999999,4.6912499999999975,4.721106190379562,5.043697674696267,2.2961481954350997,1.420810205493195,4.72875,4.188124999999999,4.188446347661215,4.567394359249086,2.3426387912810522,2.007274942246909,6.779375,6.663437499999999,6.4100475030741935,6.415129733689226,5.237330006706825,4.93169598239217,6.163437500000001,5.546875000000002,5.588910825308034,5.7735074358031655,2.7827150940644856,2.824522698836848,6.493125000000001,6.377249999999998,6.246195134602238,6.567802756671465,3.7881210409291075,3.2981234890930584,6.17125,5.4437500000000005,5.678108335714936,6.056956332210106,0.010556178580338305,0.5772585202685288
2008-11-30,POMKH,4.1375,3.791666666666666,6.723333333333334,3.685,3.9225,6.4475,6.1225000000000005,5.4460000000000015,4.71,5.475937500000001,5.475624999999998,4.737405967065446,5.353642692249653,4.1516030987712425,4.623542469089012,5.6732499999999995,5.3150416666666676,4.694258178391491,5.411336176601849,3.551423066214377,3.36662648946334,7.35375,6.884166666666667,6.516881443213275,6.886013519326677,5.147354700696718,5.19701912976514,5.277187499999999,4.883749999999997,4.306663714227737,5.0612196387674375,3.495943289822747,3.698621788938893,4.79,4.5718749999999995,4.0820678085967295,4.477523755136626,3.1926746293636503,3.1540029048558926,6.7729687499999995,6.750312499999998,6.4250285018445155,6.4947654757685624,5.872660308821479,5.636373252216925,6.354062500000001,6.121875000000003,5.80234649518482,6.005975227053889,4.065836103879205,4.788921144024798,6.3715625000000005,6.531249999999998,5.926117080761344,6.016168551660567,4.8727823665548975,4.843985888376138,6.4728125,5.996250000000001,5.290865001428961,5.686078262040811,2.5864414526782564,3.740488685663033
2009-02-28,POMRB,5.7,5.6883333333333335,8.536666666666667,5.645,5.93,7.07625,6.73,6.8199999999999985,7.4,5.3584375,5.514374999999998,5.122443580239268,5.4266122175142675,5.42994126029538,5.807595899551532,5.648000000000001,5.551500000000001,5.091888240368228,5.622668425501155,5.068797697828041,4.75142505216094,7.490833333333334,7.270833333333334,7.3247955325946315,7.870565081405049,7.497461495824369,7.422754905970089,5.5093749999999995,5.1687499999999975,4.841998228536642,5.091923145825503,5.291641288263563,5.116124099347404,4.770833333333334,4.885624999999999,4.821240685158037,5.22875373221736,4.818838107849962,4.900552005759185,6.8521875,6.808437499999998,6.68551710110671,6.686936048046418,7.09734840275357,6.828837596838401,6.558750000000001,6.205000000000003,6.173407897110892,6.487583205317277,6.5973749003154065,6.687231476747739,6.326625000000001,6.454999999999998,6.283670248456806,6.28233631682376,6.995437201756074,6.96606076674636,6.63875,6.346250000000001,6.134519000857377,6.476553010599384,6.766290948405153,5.852785250574896
2009-05-31,PREMON,9.0125,9.754,9.406666666666666,9.12,5.53,8.15,8.1225,8.0525,9.1875,5.292812499999999,5.437499999999997,6.678466148143561,7.279657854696793,8.30734657284158,8.471342852057036,5.5835,5.795,6.956732944220937,6.759702251939446,8.750372712736755,8.267493358276317,7.4347916666666665,7.436666666666667,8.157543986223445,9.105556483811645,10.309749932917793,10.159618297032008,5.853437499999999,5.385624999999997,6.553198937121985,5.145997515441146,8.692883312307357,8.95345313430698,4.834479166666667,4.694374999999999,5.104744411094822,5.671814787210263,6.347464154605698,6.360365076533546,7.040729166666668,6.737499999999998,7.271310260664025,7.076744051140781,8.72140030974909,8.251485708205147,6.473750000000001,6.5031250000000025,6.953044738266536,7.5835993422011425,8.402550078280917,7.779466499625868,6.2965625,6.288124999999999,6.991202149074084,7.165520443940021,10.095314357328682,9.900623836588693,6.54,6.599375000000001,7.355711400514426,7.94444504831853,9.010821190151557,8.343520364359339
2009-08-31,MONSOON,2.2675,2.77,5.513333333333333,4.0825000000000005,4.006666666666667,6.19375,5.4825,5.142,5.415,5.2965625,5.279374999999998,4.914079688886137,5.3135928888550055,3.578970974436876,2.337829176332951,5.672458333333332,5.5009999999999994,5.282039766532561,6.211065572494294,2.787419292865591,2.695650112376604,7.227916666666667,7.545000000000001,7.0998597250674,7.684047166631256,5.105547852634736,4.295410672644686,6.2465625,5.633124999999997,5.564919362273192,5.166049691835883,2.7798928343139346,2.2834750507194848,4.803229166666667,4.847291666666666,4.66551331332356,5.32177794419908,2.852100844000155,2.3363173044210512,7.231927083333333,6.966874999999997,6.840286156398415,7.038368339641373,5.287148776432057,4.948368477210971,6.307812500000001,6.614375000000003,6.364826842959921,7.009751895296463,4.202481031467562,4.187045093310614,6.175916666666666,6.365124999999999,6.251521289444451,6.37960872508992,3.773731052555374,3.441128962631758,6.314375,6.678125000000001,6.579426840308656,7.496064517391771,4.21851328515784,3.428264519137893
2009-11-30,POMKH,4.245,4.451666666666666,5.841666666666668,5.4475,3.82,7.038333333333331,4.9975000000000005,4.8975,3.605,5.3253125,5.306249999999999,4.646447813331682,4.680361113667326,4.041324162397598,3.973334592431658,5.722791666666666,5.666,4.949890526586203,6.017291277462314,3.7771034194747033,3.4416796810105867,7.048333333333333,7.324583333333334,6.596582501707108,6.7255578864206305,5.871083481569624,5.5195852229414974,6.4190625,6.073749999999998,5.517951617363915,5.1952704974764705,4.08699810936462,4.1002693407546325,5.128229166666667,4.821666666666666,4.327307987994136,4.87205981570323,3.6598989102362527,3.6370966557318383,7.341770833333333,7.11458333333333,6.919505027172381,7.1541086760451575,6.367648917831074,6.207649056719995,6.1603125,6.333125000000003,5.817896105775953,6.201298689619145,5.345341187037276,5.513362720081651,6.276270833333333,6.227999999999999,5.70991277366667,5.614058972758606,4.885016606461637,4.899695467145305,6.100312499999999,6.401875000000001,5.389656104185194,6.23429673984488,4.415570545985444,4.145270621022117
2010-02-28,POMRB,5.6225000000000005,5.7399999999999975,7.763333333333334,7.0275,5.7825000000000015,8.015,6.5275,6.403333333333332,6.7,5.4428125,5.286874999999999,5.036868687999009,4.9133643876192235,5.388209820212184,5.525061290707555,5.777708333333333,5.678916666666667,5.2659343159517205,6.0948749378507445,5.443429859036921,5.183921566770723,6.9383333333333335,7.13125,7.063282834357598,7.106558319864144,7.673108502750414,7.132518643815856,6.1609375,6.419374999999998,6.121770970418348,5.235095366492786,6.131005565060627,6.001966236423392,5.279583333333333,4.784791666666667,4.909384792796482,5.282309689994055,5.285978831569366,5.2797769266482915,7.465885416666666,7.34927083333333,7.357703016303429,7.446332061569711,7.56042129055796,7.253905198024278,6.066875,6.282500000000002,6.101737663465572,6.298464257590871,6.923613108475068,6.355102283216053,6.058458333333333,6.123833333333332,5.987280997533335,5.791092932658064,6.961363811319456,6.952363850449481,5.9540625,6.2268750000000015,5.913793662511116,6.3950361035636725,7.34652827831488,6.412401402383057
2010-05-31,PREMON,9.32,10.105,8.743333333333332,9.1175,8.2775,8.09,7.145,9.272,8.175,5.2825,5.36375,6.750121212799406,7.166212233092931,8.25435671986024,8.635708143701436,5.667708333333334,5.7666666666666675,7.201560589571033,7.163408655009118,9.234720722683816,8.760926781127644,7.021458333333334,6.965416666666666,7.735303033947892,7.997761206484563,10.16141518817985,9.75717078742813,5.641875,6.4187499999999975,7.320062582251008,5.288945431171945,9.647375244153274,9.574189787929107,5.05375,5.471666666666667,6.256630875677889,6.736873298669055,6.4254466257397915,5.987584625813011,7.58,7.3342708333333295,7.6506218097820575,7.723786501920164,9.324043861835596,8.723108214640828,6.0840625,6.038125000000001,6.519042598079343,6.7064347494405725,8.523930136300624,8.126021454416405,5.5426874999999995,6.428708333333331,7.301168598520001,7.50325794069252,10.029644915239249,9.734893391264562,6.072500000000001,5.973750000000003,6.81827619750667,7.165557869034848,9.18668783385758,8.934040382669751
2010-08-31,MONSOON,2.9,2.858333333333333,5.296666666666667,2.02,2.47,7.246666666666666,5.7125,2.18,5.2575,4.8765625,5.521875,5.210072727679643,5.63748115484572,3.6394479104700705,2.9457540148579264,5.49125,5.788750000000001,5.464269687075953,6.500162830583564,2.947368105562628,2.2260749154763433,7.2283333333333335,6.91125,6.759848487035402,6.719778530804705,4.781392664582693,4.109552821919828,5.1812499999999995,5.9031249999999975,5.200037549350605,5.294892871900817,3.531532638585046,2.840837832721435,4.962187500000001,5.0874999999999995,4.741978525406734,5.461442935863633,3.555442770289224,3.7984328991330463,7.444125,7.597499999999995,7.4890397525359,7.79704659667881,5.783416741135056,5.322974157099851,6.1678125,6.095625,6.196425558847606,6.303012610916456,4.77361255532745,3.9457834606214335,5.1883125,5.688208333333331,5.252701159112,5.312633952368596,3.814195937955632,3.5924386870909504,6.298125,5.934375000000003,6.193965718504002,6.580135720424372,5.079743874784837,5.292359254269746
