Date,Season,Jaithari,Pushparajgarh,Anuppur,Jaithari_Trend,Jaithari_SMA,Jaithari_EWMA,Jaithari_DES,Jaithari_TES,Jaithari_ARIMA,Pushparajgarh_Trend,Pushparajgarh_SMA,Pushparajgarh_EWMA,Pushparajgarh_DES,Pushparajgarh_TES,Pushparajgarh_ARIMA,Anuppur_Trend,Anuppur_SMA,Anuppur_EWMA,Anuppur_DES,Anuppur_TES,Anuppur_ARIMA
2015-08-31,MONSOON,6.843333333333333,5.49,4.259999999999999,7.335937499999999,6.439444444444446,6.654397943563646,7.237314783278828,5.12258774702368,5.028394428225088,6.964821428571429,6.231785714285714,6.169727534604467,6.550066101658208,4.3361075283179815,4.319014132599188,5.1379166666666665,4.384499999999995,4.5698028208768395,5.0023083052797865,2.3610818898605634,2.9359657907827303
2015-11-30,POMKH,8.036666666666667,6.9157142857142855,5.401666666666666,7.900902777777777,7.108611111111113,7.207305432804855,8.046527261775186,5.234315581833855,5.801661653717383,7.3525446428571435,6.627857142857142,6.468122235048394,6.919593514428482,5.464001899068764,5.632134647103907,5.567666666666666,4.965416666666662,4.902548359192771,5.465564669958427,3.546086744778116,4.298808551684401
2016-02-29,POMRB,7.917499999999999,9.21,5.56,8.230208333333334,7.563263888888891,7.491383259682912,8.466809956656958,6.0505686009126425,6.808277963571847,7.328125,7.301785714285714,7.5648733410290365,9.103020769879809,6.7985457237841835,6.937602497298133,5.717833333333333,5.3104166666666615,5.165529015515663,5.84351248408408,5.642319617184403,5.845040273864472
2016-05-31,PREMON,10.156666666666666,7.9975,8.078,7.792604166666666,8.238541666666668,8.557496622476414,10.067424457271827,8.338927175822626,8.699578547783014,7.040446428571428,7.403303571428571,7.737924004617422,9.225625390797548,9.337864629184434,8.962490782212242,5.289499999999999,5.824916666666661,6.330517409309397,7.583184071829498,7.854016170645968,7.286172046560404
2016-08-31,MONSOON,6.776666666666666,4.888571428571429,3.4033333333333338,7.288368055555555,8.221875,7.845164640152515,8.97099912897922,5.942658120510872,6.295649436345648,6.557410714285713,7.252946428571429,6.598182974199024,6.538061584215588,5.542958617883881,5.253919926640307,4.800541666666667,5.610749999999995,5.159643778918972,6.083279511302613,4.25081251196521,4.414321260844655
2016-11-30,POMKH,4.602499999999999,5.215714285714285,2.8316666666666666,7.0100694444444445,7.363333333333333,6.548098784091508,6.732973817826571,6.255701868467189,6.274932049347195,6.3278125,6.827946428571428,6.045195498805128,5.193166515906413,6.430034332772838,6.231461085493061,4.524541666666667,4.968249999999995,4.2284529340180494,4.504494461347247,4.2808494270741555,4.155449628636447
2017-02-28,POMRB,7.317777777777778,7.045714285714285,4.218333333333334,6.673958333333333,7.2134027777777785,6.855970381566015,6.690531559219208,6.648459251363887,5.95052426653487,6.429761904761905,6.286874999999998,6.445403013568791,6.024862392442413,7.570404434138201,7.601963110748888,4.433958333333334,4.632833333333329,4.2244050937441635,4.088565894783669,4.729452290957994,4.356912099738456
2017-05-31,PREMON,8.53,8.325,7.211666666666668,6.776006944444444,6.806736111111112,7.525582228939609,7.505085777848176,8.868049502416968,8.824925997646522,6.638809523809523,6.3687499999999995,7.197241808141275,7.814735133909062,8.410002319399526,7.757886038175921,4.571875,4.416249999999995,5.419309722913166,5.566820301546862,6.803629384058641,6.76015932844482
2017-08-31,MONSOON,5.714444444444445,5.376666666666666,3.545,7.000972222222222,6.541180555555557,6.8011271151415436,6.500248477035781,6.149865026145157,5.878073491024409,6.9591666666666665,6.490773809523809,6.469011751551431,6.444798453228692,5.0581261745931485,5.221390348295298,4.902291666666667,4.451666666666662,4.6695858337479,4.684977908401208,3.1309241412823248,3.6324826030974697
2017-11-30,POMKH,6.481111111111113,6.400000000000001,3.793333333333333,7.092777777777779,7.010833333333336,6.6731207135293715,6.247667605833691,5.867605454525875,5.555624628834938,7.111019345238095,6.786845238095237,6.441407050930859,6.323742755681813,5.951270406569828,5.893355543219014,5.166645833333333,4.692083333333328,4.319084833582073,4.13158677802657,3.606498726946934,3.841832925977192
2018-02-28,POMRB,7.23888888888889,8.424285714285713,5.9,7.2233333333333345,6.991111111111113,6.899427983673179,6.594398467399497,6.8700258487406884,6.851862323902818,7.057931547619047,7.131488095238093,7.2345585162728,7.9897267048767935,7.610840206361262,7.720172016272627,5.240166666666667,5.112499999999995,4.9514509001492435,4.927409434901227,4.867847024431323,4.848256253552176
2018-05-31,PREMON,9.343333333333334,8.161249999999999,7.644833333333334,7.134809027777778,7.194444444444446,7.876990123537241,8.23651684302525,8.862303839911284,8.72524430989169,6.951294642857143,7.090550595238093,7.60523510976368,8.741198989483951,8.83260246840036,8.552595790419037,5.1994375,5.220791666666662,6.02880387342288,6.658791096970222,7.713381253022096,7.7764231668626
2018-08-31,MONSOON,5.945555555555555,5.115714285714286,3.7000000000000006,,7.252222222222224,7.104416296344566,7.345558541891972,6.169577193289978,6.097903722445359,,7.025312499999998,6.609426780143922,6.542904656272239,5.497490386748586,5.386524232808762,,5.259541666666662,5.097282324053728,5.644904159520931,3.842107215484029,3.882243855525796
2018-11-30,POMKH,5.5418055555555545,5.807857142857142,3.3125,,7.017395833333335,6.479372000028961,,6.122703634406188,5.831528758671334,,6.877276785714284,6.2887989252292105,,6.301957586267713,6.1514351304701265,,5.139333333333329,4.383369394432236,,4.053913275433965,3.9475394753989397
