Date,Season,Kurud,Dhamtari,Magarlod,Sihawa (nagri),Kurud_Trend,Kurud_SMA,Kurud_EWMA,Kurud_DES,Kurud_TES,Kurud_ARIMA,Dhamtari_Trend,Dhamtari_SMA,Dhamtari_EWMA,Dhamtari_DES,Dhamtari_TES,Dhamtari_ARIMA,Magarlod_Trend,Magarlod_SMA,Magarlod_EWMA,Magarlod_DES,Magarlod_TES,Magarlod_ARIMA,Sihawa (nagri)_Trend,Sihawa (nagri)_SMA,Sihawa (nagri)_EWMA,Sihawa (nagri)_DES,Sihawa (nagri)_TES,Sihawa (nagri)_ARIMA
2005-02-28,POMRB,2.97,3.77,5.516666666666668,4.645,3.04625,2.176250000000004,2.318725863214949,3.826477886473816,3.0980180625030993,3.085082199706456,2.52,2.4375,2.7766650804195576,3.008015026261913,3.963291853998844,3.0467097511409698,5.224375,4.59125,4.60437129881705,4.726896752237388,5.323231100150833,5.071655009531878,4.085125000000001,3.5754999999999995,3.682522150944011,3.5390278986787136,3.864888093999861,4.646705318154437
2005-05-31,PREMON,6.53,3.27,9.01,6.934,2.86375,3.0887500000000045,4.003235517928969,11.264179865136278,5.971137934493539,6.529916634777545,2.4862499999999996,2.46,2.9739990482517347,3.107178043297566,4.356789903903509,4.25718633013575,5.348958333333335,5.106250000000001,6.36662277929023,7.281543431465479,6.457385913329213,6.170204010129182,4.20725,3.938999999999999,4.983113290566407,6.102841498950555,6.4674644048600305,7.002566597411382
2005-08-31,MONSOON,0.44,0.87,2.42,2.338,2.663125,3.0037500000000046,2.5779413107573816,3.0447631130093353,0.9943308442493601,0.9248303487410556,2.36375,2.5799999999999996,2.132399428951041,2.835123716019497,1.0838032544111185,1.0212263606944698,5.398333333333333,5.342500000000001,4.787973667574137,5.766312045415196,2.040831309606703,2.2102592660539955,4.15125,4.231249999999999,3.9250679743398442,4.942178686939902,2.073730909896652,2.559261223072972
2005-11-30,POMKH,0.955,1.66,4.475,2.8160000000000003,2.214375,2.7237500000000043,1.9287647864544288,0.8741650181835383,2.0311299147537705,1.6519159527321472,2.3175,2.3924999999999996,1.9434396573706243,2.716234233237601,2.0012974420079974,2.0385017176669176,5.302499999999999,5.3554166666666685,4.662784200544483,5.3874920388054806,4.39156466318334,4.093444077107938,4.076805555555556,4.183249999999999,3.4814407846039064,4.089580083910727,3.388737381939854,3.3800255124679284
2006-02-28,POMRB,2.485,3.54,5.86,4.388999999999999,1.83625,2.602500000000004,2.151258871872657,2.395004878497027,3.0993412549722383,2.8585756468238355,2.2750000000000004,2.335,2.5820637944223748,2.893463167874861,3.8470813584061867,2.739245072318359,5.046875,5.441250000000001,5.14167052032669,5.730886260147057,5.779116180672022,5.384547987343123,3.905722222222222,4.119249999999999,3.8444644707623437,4.315359102341037,4.312423730146004,4.478833641413708
2006-05-31,PREMON,3.425,3.13,7.9,6.594444444444445,1.9287499999999997,1.8262500000000037,2.6607553231235945,4.520642786390461,5.972598854506714,6.451098728563125,2.2824999999999998,2.3,2.8012382766534247,2.9865395482205885,4.213829081115053,3.9557149941333036,4.988125,5.163750000000002,6.245002312196014,7.074520469185239,7.255000875376776,7.1395109064454925,3.7477222222222224,4.03436111111111,4.944456460235184,5.905315200864978,6.59158319313873,6.795248263240022
2006-08-31,MONSOON,0.52,0.67,1.485,1.3088888888888892,2.07625,1.8462500000000037,1.8044531938741566,1.1711665069702712,0.995568019212782,0.08599966195720643,2.21375,2.25,1.9487429659920548,2.700226282051306,0.9415384798106956,0.9482501321720154,5.09125,4.9300000000000015,4.3410013873176085,4.85071165544547,2.33495443779801,2.2670923302717965,3.6933472222222226,3.777083333333332,3.490229431696666,3.8310936113804344,1.9846976032003303,2.3402030663308016
2006-11-30,POMKH,1.6150000000000002,1.92,4.94,2.581111111111111,2.515,2.0112500000000035,1.7286719163244941,1.3451610531393812,2.0322624228033925,1.755539158456233,2.1174999999999997,2.315,1.937245779595233,2.6376137005749705,1.8454599202706046,1.8070500748947171,5.116250000000001,5.046250000000002,4.580600832390565,4.735214313140924,4.5262321164911885,4.1595941855929235,3.734166666666667,3.718361111111109,3.126582103462444,3.0046992439181492,2.8675482827424856,2.982149360359656
2007-02-28,POMRB,3.005,2.73,6.2200000000000015,4.188888888888889,2.90125,2.141250000000004,2.2392031497946965,3.850663847696425,3.1005664929508026,2.9122308486687847,2.11,2.1125,2.25434746775714,2.704057419379302,3.7890014446722917,2.984681872021962,5.251250000000001,5.136250000000003,5.23636049943434,5.339721467865048,5.944388662614416,5.707232980133096,3.928888888888889,3.6683333333333312,3.551504817633022,3.4077437532618755,3.922847454624254,4.397950621181827
2007-05-31,PREMON,6.415,3.17,7.74,7.121111111111111,2.8906249999999996,2.8887500000000035,3.9095218898768183,11.718464128191956,5.973436334446815,6.094522694939299,2.05375,2.1224999999999996,2.6206084806542838,2.8276100414117966,3.978983230685385,3.201669026221801,5.360625,5.096250000000003,6.237816299660604,6.675651798580595,7.52277657726467,7.507379401881135,4.074861111111111,3.799999999999998,4.979347335024258,5.7698410504729285,6.28910446186548,6.721834021546611
