Date,Season,Chakki,Buxar,Dumraon,Brahampur,Simri,Rajpur,Chakki_Trend,Chakki_SMA,Chakki_EWMA,Chakki_DES,Chakki_TES,Chakki_ARIMA,Buxar_Trend,Buxar_SMA,Buxar_EWMA,Buxar_DES,Buxar_TES,Buxar_ARIMA,Dumraon_Trend,Dumraon_SMA,Dumraon_EWMA,Dumraon_DES,Dumraon_TES,Dumraon_ARIMA,Brahampur_Trend,Brahampur_SMA,Brahampur_EWMA,Brahampur_DES,Brahampur_TES,Brahampur_ARIMA,Simri_Trend,Simri_SMA,Simri_EWMA,Simri_DES,Simri_TES,Simri_ARIMA,Rajpur_Trend,Rajpur_SMA,Rajpur_EWMA,Rajpur_DES,Rajpur_TES,Rajpur_ARIMA
2006-02-28,POMRB,5.556666666666668,2.375,7.9,5.972285714285714,10.24,10.37125,5.375555555555556,5.375555555555557,5.3138970591480525,5.290806042393293,5.558402904707715,5.556666632076572,3.265,2.8425000000000025,2.947517893523841,4.4960079108561235,4.736729025744178,4.839894546047399,8.30625,8.7625,8.388629279735305,7.326270543510354,8.509378090596362,8.103408494345532,5.456470238095238,5.456470238095239,5.52792778420744,5.425117446451378,5.856647729078295,5.960036149433871,5.8075,6.2404166666666665,6.926864336837757,7.417371518923305,8.016735776013757,7.769136236311448,10.237232142857144,10.12870535714286,9.824162648120106,9.498789437531611,8.815634679211254,8.605595808414783
2006-05-31,PREMON,6.467777777777776,6.45,9.0,6.336571428571428,6.37,13.08625,5.375555555555556,5.375555555555557,5.775449346599942,5.752162656500989,6.451808261881318,6.467777694884888,3.7231250000000005,2.8300000000000027,4.348510736114305,4.931197193781422,6.4274004804920315,5.683690147063976,7.83125,8.362499999999999,8.633177567841184,7.355207202016008,10.365178391522095,9.398495619418819,5.456470238095239,5.456470238095239,5.851385241953036,5.455288828230375,6.360633573367586,6.32068854861708,5.781875000000001,5.8462499999999995,6.704118602102654,7.506948380136986,7.589305038045141,7.607849695866262,9.345022321428571,10.59901785714286,11.128997588872064,10.755182875105199,12.323608068806257,11.866479226347264
2006-08-31,MONSOON,4.488888888888889,3.755,6.75,4.260119047619049,3.26,5.437142857142859,5.375555555555556,5.375555555555557,5.26082516351552,5.351833910080623,4.562507640204779,4.488888811759565,3.899375,3.7000000000000024,4.111106441668583,4.656559609775917,2.8551269013749336,2.9640393640857674,7.42,8.249999999999998,7.87990654070471,7.384258028641817,6.795990614016709,6.088198643034943,5.456470238095239,5.456470238095239,5.21487876421944,5.413656794109607,4.300858511744818,4.253881432703001,5.795,5.768749999999999,5.326471161261592,6.496820645060232,3.919408065341833,3.7353884036426495,8.548191964285715,9.875446428571433,8.852255696180382,9.836288663901941,6.827361307009303,6.694030592786311
2006-11-30,POMKH,4.98888888888889,2.405,6.0,5.256904761904762,3.31,6.36375,5.375555555555556,5.375555555555557,5.152050653664868,5.19362130382899,4.929503422368212,4.988888816755104,4.04625,3.746250000000002,3.42866386500115,4.069303350413771,3.280071097660185,3.6860677387544376,7.465,7.412499999999998,7.127943924422826,7.413423555263447,7.894569006610331,7.958272097370003,5.456470238095239,5.456470238095239,5.231689163293569,5.406592325322803,5.3077411764038676,5.241939020837086,6.2787500000000005,5.794999999999998,4.519882696756955,5.5655175602844515,3.8465349999100056,3.5151027907218344,8.068861607142857,8.814598214285716,7.85685341770823,9.150368065872467,7.896869002977752,7.627037125968842
2007-02-28,POMRB,5.556666666666668,3.6,7.96,5.972285714285714,10.24,8.239999999999998,5.375555555555556,5.375555555555557,5.313897058865589,5.290642346674689,5.558402904707715,5.556666634458095,3.9337500000000003,4.052500000000002,3.49719831900069,3.8432544666752646,4.4895927574002705,5.128741895305255,7.183750000000001,7.427499999999998,7.460766354653696,7.442704381158606,7.353940655542786,7.010408352181871,5.456470238095238,5.456470238095239,5.527927783690427,5.424326971351242,5.856647729078835,5.960905075621891,6.8187500000000005,5.794999999999998,6.807929618054173,6.976846379511197,8.954407007533918,8.67122562672017,7.779866071428572,8.281785714285714,8.010112050624937,8.972954420972508,8.748758927881902,7.857220330065256
2007-05-31,PREMON,6.467777777777776,6.4,9.3,6.336571428571428,10.24,11.382857142857144,5.375555555555556,5.375555555555557,5.775449346430464,5.752029856434524,6.451808261881318,6.467777701917752,3.678125,4.040000000000002,4.658318991400414,4.36614489626621,6.435228370456574,6.085152469113732,6.84,7.502499999999998,8.196459812792218,7.472100928258397,9.542919764370215,9.403462493757317,5.456470238095239,5.456470238095239,5.851385241642828,5.4546757507808925,6.3606335733673305,6.321921753169958,7.060625,6.762499999999998,8.180757770832503,8.307368962276488,7.078155890729272,6.9128033632335075,7.789218749999999,7.855937500000001,9.35921008751782,9.628309434408779,11.950218507110996,11.627132443927607
2007-08-31,MONSOON,4.488888888888889,2.905,4.2,4.260119047619049,3.71,4.8285714285714265,5.375555555555556,5.375555555555557,5.260825163413834,5.351735239224193,4.562507640204779,4.488888818296984,3.4150000000000005,3.8275000000000023,3.956991394840248,3.9843106367332064,2.8529393874610043,2.772955014251222,6.720000000000001,6.864999999999998,6.597875887675331,7.5016133060664485,6.335937284442959,6.356018880508197,5.456470238095239,5.456470238095239,5.214878764033316,5.413214699444268,4.300858511744645,4.254332994278083,7.246250000000001,6.874999999999998,6.392454662499502,7.318072142211073,4.034981963091191,4.690515258805072,7.8149999999999995,7.703794642857144,7.546954623939262,8.520169249576602,6.25649574107238,5.507288441152717
2007-11-30,POMKH,4.98888888888889,1.21,5.8,5.256904761904762,4.795,7.047142857142857,5.375555555555556,5.375555555555557,5.152050653603856,5.193555276782774,4.929503422368212,4.988888822707113,2.9868750000000004,3.5287500000000027,2.8581948369041488,3.2350426494858633,3.1310481300136908,2.935314606665133,6.57375,6.814999999999998,6.278725532605199,7.531242333658824,6.776443069922221,6.82980327789959,5.456470238095239,5.456470238095239,5.231689163181895,5.4063157450608745,5.307741176403755,5.243029926507013,6.862500000000001,7.246249999999999,5.753472797499701,6.692571656255508,4.041654822565327,3.701568557643293,7.733888888888889,7.874642857142859,7.3470299172207,8.065795442926856,7.320404952349073,5.762978218226761
2008-02-29,POMRB,5.556666666666668,2.69,7.2,5.972285714285714,10.24,7.7628571428571425,5.375555555555556,5.375555555555557,5.313897058828982,5.290605194728883,5.558402904707715,5.556666636550087,2.4343749999999997,3.3012500000000027,2.7909169021424893,2.946527546257923,4.159413561625408,4.824324055557343,6.32875,6.624999999999998,6.647235319563119,7.560988460967236,6.570590836104217,7.060391695564061,5.456470238095238,5.456470238095239,5.527927783623422,5.4242111244743265,5.8566477290793735,5.961622798696487,6.361250000000001,7.246249999999998,7.548083678499821,7.879368691971418,9.989771675936277,9.43084468180613,8.008067956349207,7.755357142857144,7.513360807475277,7.852729364630878,8.359355698015513,7.883242379649564
2008-05-31,PREMON,6.467777777777776,3.885,8.89,6.336571428571428,7.17,11.211111111111114,5.375555555555556,5.375555555555557,5.7754493464085,5.752017437652668,6.451808261881318,6.4677777078480165,2.433125,2.6725000000000025,3.228550141285494,3.0109174337480575,6.0046280883338525,5.896329071271641,6.24,6.522499999999998,7.544341191737872,7.5908521661448045,8.743395068877986,9.09096583891441,5.456470238095239,5.456470238095239,5.851385241602625,5.454716208580555,6.360633573367075,6.322928801521144,6.429374999999999,6.478749999999998,7.3968502070998925,7.937986123936078,8.760128845974592,8.512213252229662,8.47750992063492,7.712420634920636,8.992460928929612,8.582277271697848,11.54778788771293,11.182533340202815
2008-08-31,MONSOON,4.488888888888889,1.0,2.65,4.260119047619049,2.77,7.19375,5.375555555555556,5.375555555555557,5.260825163400655,5.35174038805502,4.562507640204779,4.48888882380761,2.580625,2.1962500000000027,2.3371300847712964,2.4046074471580314,2.061335011440681,1.7971327143603764,6.282500000000001,6.134999999999998,5.586604715042723,7.620833485615959,5.598529553518993,5.90990353637784,5.456470238095239,5.456470238095239,5.214878764009194,5.413405028872872,4.300858511744472,4.25470504255895,6.475,6.243749999999998,5.546110124259936,6.537768053293483,3.89785665209674,3.6898922665337275,8.72188492063492,8.303715277777778,8.272976557357767,8.22918428080771,5.888316668843846,5.912652693059419
2008-11-30,POMKH,4.98888888888889,3.105,6.64,5.256904761904762,6.28,8.4375,5.375555555555556,5.375555555555557,5.152050653595949,5.193571732153827,4.929503422368212,4.988888827746044,2.3806249999999998,2.6700000000000026,2.644278050862778,2.4022265682719643,2.1466110765864004,1.6905767207471558,5.63,6.344999999999998,6.007962829025634,7.650933436008444,5.833983488249577,6.096862499761567,5.456470238095239,5.456470238095239,5.231689163167422,5.406650490793797,5.307741176403643,5.243927157913347,6.455937500000001,6.614999999999998,5.8396660745559625,6.374908372368254,4.256930205991115,4.144314067777904,8.928020833333333,8.651304563492063,8.338785934414659,8.22904144427064,7.358068893803562,7.895565808246291
2009-02-28,POMRB,5.556666666666668,1.975,6.7,5.972285714285714,9.12,8.327499999999999,5.375555555555556,5.375555555555557,5.313897058824237,5.2906280898496325,5.558402904707715,5.556666638398197,2.3825,2.4912500000000026,2.3765668305176666,2.1593731791933615,3.6736757526335797,3.176907198769008,5.78875,6.219999999999998,6.284777697415381,7.6811522737780065,6.190174611368066,7.304283539962876,5.456470238095238,5.456470238095239,5.527927783614739,5.4246855377604914,5.856647729079914,5.96222295288929,7.3618749999999995,6.334999999999997,7.151799644733577,7.163425429136899,10.123412950397883,9.77258597938522,8.947951388888887,8.792465277777778,8.334271560648794,8.209942579202746,8.597864591728527,8.025337888209998
2009-05-31,PREMON,6.467777777777776,3.0,4.17,6.336571428571428,8.1375,12.295555555555556,5.375555555555556,5.375555555555557,5.775449346405653,5.752043349399301,6.451808261881318,6.46777771291674,2.333125,2.2700000000000027,2.6259400983106,2.2194904294488924,5.479183600809937,5.464338226527333,6.882499999999999,5.039999999999997,5.438866618449229,7.7114903287104575,8.315124600699734,8.818253760106565,5.456470238095239,5.456470238095239,5.851385241597415,5.455325906047679,6.360633573366819,6.323763080794508,8.1575,6.576874999999998,7.546079786840146,7.570900986763391,8.049664220080132,7.4164720899767556,8.644960317460317,9.063576388888889,9.918785158611499,9.25162923829791,11.834720444860512,11.47452549628504
2009-08-31,MONSOON,4.488888888888889,1.9,8.64,4.260119047619049,9.05,6.26875,5.375555555555556,5.375555555555557,5.2608251633989465,5.351765593269187,4.562507640204779,4.488888828516826,2.180625,2.4950000000000028,2.33556405898636,2.0315371463685663,1.473617913306482,2.030508942426722,7.5975,6.537499999999998,6.719319971069538,7.74194844944757,3.8378627677516026,3.7501901210514257,5.456470238095239,5.456470238095239,5.214878764006068,5.414143669503379,4.3008585117443,4.255015511974499,8.308124999999999,8.146874999999996,8.147647872104088,8.221633281762799,3.52548349528918,3.742277292255639,8.385962301587302,8.832326388888887,8.458771095166899,8.634732730259083,6.293662061040541,6.492604880911428
2009-11-30,POMKH,4.98888888888889,1.81,9.4,5.256904761904762,6.365,6.9385714285714295,5.375555555555556,5.375555555555557,5.152050653594924,5.193593985644905,4.929503422368212,4.988888832068236,2.2675,2.171250000000003,2.125338435391816,1.8645337534068964,1.8165566322997893,1.9996102237890199,8.79,7.227499999999997,7.791591982641723,7.772526909985339,6.429915364573323,8.13858482292566,5.456470238095239,5.456470238095239,5.231689163165546,5.407512721740218,5.307741176403532,5.244674897655441,8.435937500000001,8.168124999999996,7.434588723262452,7.89751617237897,5.746511245110268,6.841771313727332,8.059469246031746,8.457594246031745,7.850691228528711,8.218290266668573,7.565887487975376,6.780539533610227
2010-02-28,POMRB,5.556666666666668,2.05,9.66,5.972285714285714,10.24,7.754444444444442,5.375555555555556,5.375555555555557,5.313897058823622,5.290646257676281,5.558402904707714,5.55666664004027,2.3493749999999998,2.1900000000000026,2.0952030612350896,1.7960297730447783,3.1764991901595456,2.7002035271832776,9.766250000000001,7.9674999999999985,8.538955189585034,7.803226158639326,7.40772025708728,8.182812835909644,5.456470238095238,5.456470238095239,5.527927783613613,5.425666717366685,5.856647729080455,5.9627299852583695,8.41,8.448124999999997,8.556753233957473,8.825099646666779,10.285621598341873,9.11527453793805,7.750858134920635,8.314330357142854,7.812192514895003,8.046696722327377,8.55226906905778,7.918322335249137
2010-05-31,PREMON,6.467777777777776,3.62,10.75,6.336571428571428,8.04,10.256666666666668,5.375555555555556,5.375555555555557,5.775449346405284,5.752056982678375,6.451808261881318,6.467777717299356,2.3674999999999997,2.3450000000000024,2.705121836741054,2.149436053995836,5.0811041931251015,4.287185249868979,9.90125,9.612499999999997,9.423373113751019,7.834046717273258,9.913696377400454,9.293536172162069,5.650607142857144,5.456470238095239,5.85138524159674,5.456421763150633,6.360633573366563,6.324462499697424,8.406875,8.423749999999998,8.350051940374483,8.90860558887923,8.732222002984276,7.998635309134356,7.595255456349206,7.804608134920632,8.789982175603669,8.553409646021029,11.710808800682557,11.596035715199509
2010-08-31,MONSOON,4.488888888888889,1.935,9.87,4.260119047619049,8.94,5.83875,5.375555555555556,5.375555555555557,5.260825163398726,5.351774825944325,4.562507640204779,4.48888883258831,2.603125,2.3537500000000025,2.397073102044632,2.0655928204433196,1.2518630516933613,1.7057717201439835,9.860000000000001,9.919999999999996,9.602023868250612,7.864988958701555,7.127818692963755,6.863416690511246,5.844744047619047,5.456470238095239,5.214878764005663,5.415348049481697,4.300858511744129,4.255277366954625,7.9975000000000005,8.396249999999998,8.58603116422469,9.211978432383377,6.286994284756572,6.57621736468706,7.481472222222223,7.697108134920632,7.609489305362201,7.882215731228891,5.885418749570023,5.591862648421826
2010-11-30,POMKH,4.98888888888889,1.92,9.25,6.81,6.45,6.12375,5.375555555555556,5.375555555555557,5.152050653594792,5.193599352147607,4.929503422368212,4.98888883581723,2.9225000000000003,2.3812500000000023,2.2062438612267794,1.9912780692398853,1.6392699959389043,2.113180553674307,9.86,9.882499999999997,9.461214320950367,7.896053377559824,9.070972725135814,8.986085654962743,5.742672619047619,5.844744047619049,5.852927258403398,5.462521069370242,5.307741176403419,5.245304917119145,7.46,8.417499999999999,7.731618698534813,8.618519832568186,6.301312479086839,6.608032265673598,7.375652777777779,7.493402777777774,7.015193583217321,7.345274496901909,7.154413790586988,7.213418573594525
2011-02-28,POMRB,5.556666666666668,3.825,9.48,5.972285714285714,6.88,7.6590000000000025,5.375555555555556,5.375555555555557,5.313897058823542,5.290648426538519,5.558402904707714,5.556666641507419,2.9650000000000003,2.825000000000002,2.8537463167360677,2.4212620065902564,3.0489686782879684,2.1907850367720845,9.545,9.837499999999999,9.468728592570221,7.927240502278449,9.217312560584658,8.589513529615326,5.61558630952381,5.844744047619049,5.900670640756324,5.480663871597618,6.722357994474357,6.862464973043494,6.793749999999999,7.577499999999999,7.390971219120887,8.173195848112016,10.53420876969399,9.388698723618703,7.03803125,7.469541666666665,7.272716149930393,7.270044205486152,8.080907175492284,7.555849794804929
2011-05-31,PREMON,6.467777777777776,4.4,10.93,5.52,7.1,9.505555555555556,5.375555555555556,5.375555555555557,5.775449346405236,5.752056568507045,6.451808261881318,6.467777721126615,2.7775,3.0200000000000022,3.472247790041641,2.9949755565259575,5.283079244730498,3.824987839244222,8.98875,9.882499999999999,10.053237155542131,7.958550883343102,11.106118082425109,9.663157771895138,5.371196428571428,5.6406011904761915,5.748402384453794,5.483112818726208,6.743788588626073,5.803638070339714,6.060833333333333,7.342499999999999,7.274582731472532,7.830234630730997,8.391231407331821,7.105196011335403,6.792579861111112,7.281763888888888,8.16585191218046,7.709335166855869,11.295262314515849,10.868931897147153
2011-08-31,MONSOON,4.488888888888889,1.495,7.17,4.06,4.55,3.888888888888889,5.375555555555556,5.375555555555557,5.260825163398698,5.351772754837699,4.562507640204779,4.488888836143862,2.35625,2.9100000000000024,2.681348674024984,2.764779381077019,1.5539481594245865,1.8207233055444667,8.55375,9.2075,8.899942293325278,7.989984726399231,8.07724217422381,7.5738235543234325,4.950285714285714,5.590571428571429,5.073041430672276,5.4350459942357645,4.015274436506794,4.084293574182988,5.955000000000001,6.244999999999999,6.1847496388835195,6.743966430440862,7.2141890920984935,7.4755830606189155,6.7174861111111115,6.794298611111109,6.455066702863831,6.6946249238810225,5.420048355804225,5.825865043875141
2011-11-30,POMKH,4.98888888888889,0.86,7.5,5.055,4.976666666666668,6.109999999999999,5.375555555555556,5.375555555555557,5.152050653594775,5.193596370421093,4.929503422368212,4.988888839100475,2.01125,2.6450000000000022,1.9528092044149905,2.3648017450306003,1.812830924927634,2.2398738869232373,8.24625,8.77,8.339965375995167,8.021542739807202,8.889268740712808,8.290831834235382,4.75,5.151821428571429,5.065824858403365,5.421452163092739,5.069796131347812,5.389880740871454,6.091458333333334,5.876666666666666,5.701516449996779,5.965203921672291,5.745876923857019,5.4487535803176,6.959388888888889,6.790861111111109,6.317040021718299,6.358761024492205,6.4686294352929705,6.174434992568347
2012-02-29,POMRB,5.556666666666668,1.515,7.75,4.36,7.506666666666668,7.072,5.375555555555556,5.375555555555557,5.313897058823532,5.29064507617545,5.558402904707714,5.5566666428252,2.0484375,2.0675000000000026,1.7776855226489943,2.1520172129490156,3.0088851025219117,2.236981654591583,8.3084375,8.337499999999999,8.1039792255971,8.053225409678465,8.581582599143347,8.24929759696783,4.766249999999999,4.74875,4.783494915042019,5.383887436566135,5.638791885012284,5.763140566977116,6.3775,6.033333333333333,6.423576536664735,6.1277549550908965,8.389213283119567,7.460301913381588,7.296971354166667,6.644111111111109,6.619024013030979,6.33636103829582,7.4949050234836525,7.796599412567477
2012-05-31,PREMON,6.467777777777776,3.95,10.2,5.5299999999999985,7.564999999999999,12.027777777777779,5.375555555555556,5.375555555555557,5.77544934640523,5.752053208964948,6.451808261881318,6.467777724497981,2.48625,1.9550000000000023,2.6466113135893963,2.583572732329019,4.8498613219745135,3.418082775556413,8.634375,8.155,8.942387535358261,8.085033347091557,10.140143187956639,9.325013029029757,5.000624999999999,4.75125,5.08209694902521,5.386884828615289,5.3655090698868415,5.423904603987081,6.627083333333332,6.149583333333332,6.880145921998841,6.354123708393171,7.437518343437411,7.144153731881852,7.170901041666667,7.274666666666666,8.782525518929699,7.660839441645249,10.709112004202003,10.840232341177396
2012-08-31,MONSOON,4.488888888888889,2.2425,8.3975,4.18,6.373333333333332,4.067326388888889,5.375555555555556,5.375555555555557,5.260825163398693,5.3517697382623775,4.562507640204779,4.488888839276031,3.2093750000000005,2.1418750000000024,2.484966788153638,2.549402709637139,1.117823693102376,1.8610791202410009,8.400625,8.461875,8.724432521214958,8.116966817309827,7.160143161347321,7.358490595616282,5.32,4.78125,4.721258169415126,5.34329173966766,3.410835308970721,4.290523437185664,6.498749999999999,6.605416666666665,6.677420886532637,6.223098186022164,5.84845677223861,6.0495754804302,7.188651041666667,7.319276041666666,6.896445866913375,6.829187020440224,5.295422456385295,5.3986989967155745
2012-11-30,POMKH,4.98888888888889,3.615,8.88,6.81,5.15,4.923,5.399583333333333,5.375555555555557,5.152050653594772,5.193593880864478,4.929503422368212,4.988888842000041,3.6231250000000004,2.8306250000000026,2.936980072892183,2.867453476197152,1.5817023019240204,1.6710514108577657,7.986875,8.806875,8.786659512728974,8.149026439460327,8.583090965290063,8.684898903353892,5.418749999999999,5.22,5.556754901649075,5.3907729374222155,4.869166359623661,5.3047935643374045,6.268125,6.648749999999998,6.066452531919582,5.75715048848676,5.424860735968606,5.685748466481991,7.185167455808081,7.022526041666666,6.107067520148025,6.282298610226259,6.389001732009342,6.612052867149952
2013-02-28,POMRB,5.556666666666668,4.545,4.5,5.16,6.306666666666668,8.401,5.567083333333334,5.375555555555557,5.313897058823531,5.290643181723664,5.558402904707714,5.556666644014669,3.6921875,3.5881250000000025,3.58018804373531,3.415764108399634,3.2949339904164603,3.0153842577558647,7.9671875,7.994375,7.0719957076373845,8.181212449378936,8.781078718423835,8.760984379104272,5.4025,5.42,5.398052940989444,5.381209094899781,6.5282490098128125,6.668798106983996,6.1145,6.348749999999997,6.162538185818416,5.741947719721603,8.069074112256295,7.340511454109686,6.908393071338383,7.354776041666665,7.024640512088816,6.696505092498964,7.250857083714924,7.189405767670441
2013-05-31,PREMON,6.6599999999999975,4.23,10.14,5.52,6.92,10.67090909090909,5.796527777777778,5.4236111111111125,5.852338235294118,5.831051100170185,6.451808261881318,6.46777772749047,3.595625,3.6581250000000027,3.840112826241186,3.8447311356847456,5.611144195188092,4.450370528115125,7.805000000000001,7.979375,8.299197424582431,8.213525887012231,9.360139599844613,8.386431994057356,4.9487499999999995,5.4175,5.446831764593666,5.384163628508381,6.205101932168891,5.290881078647066,5.814,6.187499999999998,6.46552291149105,5.961544355566078,7.435636396846339,6.957847821913796,6.946717657342657,7.015558869949492,8.483147943616926,7.7102486225642295,10.698626810247049,11.771409457849801
2013-08-31,MONSOON,5.636666666666668,2.515,8.3,4.06,5.7893333333333326,3.2099999999999995,5.99,5.7105555555555565,5.7660696078431375,5.877236316865873,4.684892775293292,4.5764767798233,3.5456250000000002,3.726250000000003,3.3100676957447117,3.7621613055734655,1.7957515907503598,1.907450612493931,8.085,7.955,8.299518454749458,8.245966851973664,6.621477237554749,7.52523892079083,4.41,5.3875,4.8920990587562,5.336719402699844,3.7768569170200004,4.3563379098661486,5.473166666666667,6.041499999999998,6.195047080227963,5.827603847532348,5.944330537298889,6.066570286858928,6.956602272727273,6.801227272727271,6.373888766170155,6.699610059209173,5.085029162001115,5.404048312978635
2013-11-30,POMKH,5.676666666666668,2.5700000000000003,7.68,3.3,3.33,6.086923076923076,6.124375000000001,5.882500000000001,5.730308431372549,5.903516463871662,5.704741363380422,5.551325396297429,3.697916666666667,3.465000000000003,3.0140406174468275,3.6535418279489864,2.1894127985736933,2.1635157563429894,8.5465625,7.654999999999999,8.051711072849674,8.27853591379199,8.147337535149761,8.710092795852624,4.3125,4.510000000000001,4.25525943525372,5.263229101062147,4.964274836330894,5.340674314122944,5.519833333333333,5.586499999999999,5.049028248136778,4.9696057748050615,5.14142915239757,5.311393809590042,7.356351617132867,7.09220804195804,6.2591024904713235,6.498274900547007,6.082553215091682,5.61353847540612
2014-02-28,POMRB,6.416666666666668,5.19,7.94,4.36,5.4,7.3161538461538465,6.151250000000001,6.097500000000001,6.004851725490196,6.2011113848403525,6.277956214216391,6.105791175373109,3.833333333333334,3.626250000000003,3.8844243704680963,4.2153880251007125,3.616406079816063,3.285847676471188,8.571875,8.514999999999999,8.007026643709803,8.311233625896275,7.999118697324196,7.824325666675864,4.345,4.3100000000000005,4.297155661152232,5.226692182036965,4.6138352503225315,4.550235555334834,5.659916666666667,5.359833333333332,5.189416948882067,4.890203395752917,7.054964282995886,6.209361994314955,7.906915064102563,6.820996503496501,6.681923032744333,6.641711594005624,7.162726151494976,8.2219936075152
2014-05-31,PREMON,6.874999999999999,4.803333333333334,10.3925,5.54,8.2,14.95375,6.057291666666668,6.151250000000002,6.352911035294118,6.62219514379962,7.260781968525604,7.011860068465128,4.006458333333334,3.769583333333336,4.251987955614191,4.627686580470102,5.988649155449842,4.6280520101438345,8.631875,8.578124999999998,8.96121598622588,8.344060614734476,9.94345888395215,9.82608118360118,4.647500000000001,4.315,4.794293396691339,5.231200932631124,4.911873147226059,5.990924735956209,5.88,5.679833333333331,6.39365016932924,5.763138315436792,6.924765469327232,6.592388361335811,7.884695512820513,7.891706730769229,9.9906538196466,8.872210711540866,10.462505764012125,10.554845059173662
2014-08-31,MONSOON,5.636666666666668,3.025,8.25,4.3,5.63,3.3316666666666666,5.863333333333333,6.151250000000002,6.066413287843138,6.443355902028793,5.115691933787049,4.910132809078529,4.045,3.8970833333333355,3.7611927733685144,4.505315958497168,2.2071727158311174,2.2158436876354743,8.741875,8.565624999999997,8.676729591735528,8.377017142920785,7.132858466967235,7.806322891049103,5.12,4.375000000000001,4.5965760380148035,5.1930816033419775,3.2156345205517667,3.9450674937073504,6.2749999999999995,5.639999999999998,6.088190101597544,5.749628902243907,5.741780774851167,6.240930245873472,7.86130608974359,7.922123397435895,7.327058958454626,7.852350597742815,5.519873784281687,5.566650382482797
2014-11-30,POMKH,4.925000000000002,3.445,8.21,5.48,5.25,5.7875000000000005,5.736458333333333,5.963333333333335,5.609847972705883,5.961505386999324,5.8612568701581385,5.601746004382571,4.31734375,4.1158333333333355,3.6347156640211087,4.449813329206957,2.6179071256475903,2.6144493458538047,8.7778125,8.698124999999997,8.490037755041318,8.410103835557509,8.437333663731916,8.640305980684237,5.42375,4.920000000000001,4.949945622808882,5.196032730062944,4.8496615304296276,5.500003548593481,6.4887500000000005,6.119999999999997,5.752914060958526,5.610465096176783,4.28748636822358,4.36666012021095,7.421000801282052,7.847267628205126,6.711235375072776,7.481675666440969,6.470897853873803,6.3816369615746895
2015-02-28,POMRB,5.616666666666667,4.623333333333334,8.29,5.96,6.64,7.428461538461539,5.709583333333334,5.7633333333333345,5.612575450290197,5.806746850385658,5.856245142192368,5.779266181622883,4.788824404761906,3.974166666666669,4.030162731745999,4.67012330757353,4.122232203902024,3.972607282652622,8.844999999999999,8.785624999999998,8.41002265302479,8.443321213224271,8.36998694489728,8.108585137181144,5.686607142857143,5.320000000000001,5.353967373685329,5.215777748655404,5.778261532578804,5.586638720892036,6.74225,6.429999999999998,6.107748436575116,5.930467805441042,6.5194780630406655,6.18798017193559,7.130994172494174,7.8753445512820495,6.998125840428281,7.541586466589033,7.448952531766942,7.238718534366019
2015-05-31,PREMON,6.6599999999999975,7.54875,10.33,6.37,8.67,11.319,5.803541666666667,5.709583333333334,6.031545270174117,6.09822055647227,6.5982197546798815,6.484707901184428,5.216659226190476,4.660520833333335,5.437597639047599,5.642328606911136,6.308726699349185,4.501968538303711,9.14375,8.769999999999998,9.178013591814874,8.476669897857981,10.322003396343497,10.09467092127304,6.094464285714286,5.527500000000002,5.760380424211197,5.2498423820960465,6.319092423056759,6.26215090509615,7.2355,6.5474999999999985,7.132649061945069,6.8946170605429336,7.712858889837659,7.578646426265751,7.359393793706294,6.96665705128205,8.726475504256967,8.62839833027796,10.722909074762622,12.895718460870413
2015-08-31,MONSOON,5.636666666666668,4.051428571428572,8.85,5.572857142857144,7.188,4.6463636363636365,5.9975000000000005,5.709583333333334,5.873593828771137,5.94562302806416,4.73808616841312,4.68517298834043,6.010148809523809,4.9171279761904785,4.883130011999988,5.604821439967713,2.9473027788799357,3.2930199278639676,9.315000000000001,8.919999999999998,9.046808155088925,8.510150218107164,7.401157700180642,7.943607003107155,6.587142857142857,5.845714285714288,5.685371111669576,5.256455178463691,4.30110620735207,4.277666019248974,7.704000000000001,6.9369999999999985,7.154789437167041,7.268792128142568,5.951663673675537,6.09004853322017,7.506773601398602,7.295331293706293,7.094430757099635,7.856992200460879,5.201933180886595,4.772797236052311
2015-11-30,POMKH,5.676666666666668,5.84125,10.0,7.469999999999999,7.638000000000001,6.3,6.151250000000001,5.8975,5.794822963929349,5.827333276502981,5.724067285256606,5.521696042142369,6.499263392857142,5.516190476190478,5.266378007199993,5.982635577339553,3.407622176026638,3.4963272938121066,9.33375,9.367499999999998,9.428084893053356,8.543762835821779,8.765766756694068,8.881990342794989,7.016249999999999,6.3432142857142875,6.3992226670017445,5.328771186050295,6.039583679800283,6.062522054525791,7.9182500000000005,7.533999999999999,7.348073662300225,7.704528643348167,5.047109610451763,5.335341525123502,7.108340909090909,7.423456293706293,6.776658454259781,7.5346327559953385,6.395367735785458,6.005139124170897
