Date,Season,Aheri,Etapalli,Dhanora,Gadchiroli,Chamorshi,Armori,Kurkheda,Sironcha,Mulchera,Bhamaragad,Desaiganj,Korchi,Aheri_Trend,Aheri_SMA,Aheri_EWMA,Aheri_DES,Aheri_TES,Aheri_ARIMA,Etapalli_Trend,Etapalli_SMA,Etapalli_EWMA,Etapalli_DES,Etapalli_TES,Etapalli_ARIMA,Dhanora_Trend,Dhanora_SMA,Dhanora_EWMA,Dhanora_DES,Dhanora_TES,Dhanora_ARIMA,Gadchiroli_Trend,Gadchiroli_SMA,Gadchiroli_EWMA,Gadchiroli_DES,Gadchiroli_TES,Gadchiroli_ARIMA,Chamorshi_Trend,Chamorshi_SMA,Chamorshi_EWMA,Chamorshi_DES,Chamorshi_TES,Chamorshi_ARIMA,Armori_Trend,Armori_SMA,Armori_EWMA,Armori_DES,Armori_TES,Armori_ARIMA,Kurkheda_Trend,Kurkheda_SMA,Kurkheda_EWMA,Kurkheda_DES,Kurkheda_TES,Kurkheda_ARIMA,Sironcha_Trend,Sironcha_SMA,Sironcha_EWMA,Sironcha_DES,Sironcha_TES,Sironcha_ARIMA,Mulchera_Trend,Mulchera_SMA,Mulchera_EWMA,Mulchera_DES,Mulchera_TES,Mulchera_ARIMA,Bhamaragad_Trend,Bhamaragad_SMA,Bhamaragad_EWMA,Bhamaragad_DES,Bhamaragad_TES,Bhamaragad_ARIMA,Desaiganj_Trend,Desaiganj_SMA,Desaiganj_EWMA,Desaiganj_DES,Desaiganj_TES,Desaiganj_ARIMA,Korchi_Trend,Korchi_SMA,Korchi_EWMA,Korchi_DES,Korchi_TES,Korchi_ARIMA
2003-05-31,PREMON,9.700909090909091,9.5325,7.85375,9.805,7.755,8.450000000000001,6.0275,9.345,7.75,9.15,7.95,10.6,6.508670454545454,7.204727272727274,7.891120813703707,8.343791568933973,9.330573017375237,9.094754755355426,6.099803571428572,6.7249107142857145,7.745646021392742,8.890211325020903,10.177351312125815,9.75203267775629,4.3021875,4.476964285714285,5.724245030472071,5.568410497532164,7.608134089659041,7.469423550271891,5.4515625000000005,5.704374999999999,7.240510891510866,8.124663813393374,9.212209625536172,9.378526137859904,4.6867261904761905,5.302678571428572,6.130034983857031,6.455559705285808,8.315967279824367,7.8349013554801274,4.518750000000001,4.628333333333332,6.095949682078629,6.366931426416674,8.23212729970215,8.228858895442722,3.9968749999999997,4.084375,5.126827353528284,5.469453989392507,6.900817484124913,6.811337129724429,7.878333333333333,6.680000000000001,8.124847546911434,8.096719057821717,8.996235560795661,7.933232859614971,4.869166666666666,5.477499999999998,6.296456927235437,7.866698354601139,8.66267853265402,7.877837666566178,5.179583333333333,5.468194444444444,6.926107788641962,7.165673559872903,8.415446862340863,8.564186610237996,4.230416666666667,4.363333333333336,5.555228271709279,6.616675315715326,6.005640517789467,5.992763683190138,7.060833333333333,7.125,8.424745030899446,9.75492523880391,10.125623750042681,9.657516151068265
2003-08-31,MONSOON,3.3445454545454543,2.016,1.0075,1.2099999999999995,1.808333333333333,1.2366666666666666,0.8859999999999999,6.6400000000000015,1.41,0.88,0.8933333333333334,3.4599999999999995,6.050340909090909,6.759613636363637,6.0724906700404055,6.981456773755299,5.008657677220382,4.398800743443253,5.6221250000000005,6.341410714285714,5.453787612835645,6.275760301585436,3.5505235365114634,2.7297054437322235,4.066071428571429,4.448124999999999,3.8375470182832423,4.878313995721072,2.032955429192127,1.7996106674561012,5.015625,5.691249999999999,4.8283065349065195,5.470162844188081,2.8957579408868592,1.7839853457923365,4.3654761904761905,4.862619047619049,4.401354323647551,5.5501679280796825,2.995220145795648,3.1127793701489095,4.2195833333333335,4.699999999999999,4.152236475913844,5.4537654228474794,1.5388631320869832,1.2985891975597283,3.833875,4.102374999999999,3.43049641211697,4.8620532627747375,1.207419015400851,0.9029236642737968,7.694791666666668,7.985000000000001,7.530908528146861,7.854201394446216,5.708947809795733,4.472359361719758,4.428333333333334,5.121666666666665,4.3418741563412615,4.433551005679495,3.2364100338890878,2.4993746499237433,4.891041666666666,5.338749999999999,4.507664673185178,5.037776230495881,2.420517504988649,1.66019677701728,4.10375,4.390000000000003,3.6904702963589004,4.86739751890159,2.1725276411164014,1.5879966806154044,6.712083333333333,7.105,6.438847018539667,7.624372786790936,3.7287185787850303,3.139186100968644
2003-11-30,POMKH,4.535454545454545,4.05,2.6037500000000007,3.38,2.8228571428571434,2.43,3.302,6.726666666666668,3.0333333333333337,3.546666666666667,1.7966666666666666,5.0,5.664431818181819,6.257727272727273,5.457676220206062,6.168908017442454,5.335135472806247,4.974467040687787,5.363776785714286,5.8581964285714285,4.8922725677013865,5.126251730048094,5.242731933385397,4.890421382562273,3.801986607142857,4.15625,3.3440282109699453,4.507500349602343,3.102067043598164,2.929123690442908,4.5925,5.211874999999999,4.248983920943911,4.370843976456616,4.167762818710591,4.534036900079972,4.095922619047619,4.510833333333334,3.7699554513313878,4.9385249655048105,3.4298744718231475,3.1399748189711305,4.057916666666667,4.3374999999999995,3.463341885548306,4.839994927030327,3.783132544285542,3.5651076615206403,3.7894375000000005,3.891374999999999,3.3790978472701823,4.668027981889431,3.9566320225004445,3.935357761848034,7.702291666666667,7.771666666666668,7.2092117835547835,7.618958956620031,6.125144409026456,6.4950451891163015,4.179583333333333,4.616666666666665,3.81845782713809,3.2301144285888412,3.233825638221813,3.1621129580845335,4.574791666666667,5.020416666666666,4.123265470577774,4.309808709608033,4.611926125665011,4.543488466654236,3.6054166666666663,4.070833333333336,2.9329488444820067,3.6884382108182234,3.2241582351935785,2.3465437549648644,6.30125,7.0166666666666675,5.863308211123799,6.507452332762247,5.698306284183168,5.052132986942531
2004-02-29,POMRB,5.790909090909091,5.945714285714287,4.438571428571429,4.8825,4.494285714285714,4.29,4.89,7.76,4.766666666666667,5.4700000000000015,5.906666666666666,6.57,5.552968750000001,5.842954545454545,5.590969368487274,5.938479200935632,6.305020126851542,6.460908027945463,5.412234375000001,5.386053571428572,5.313649254906546,5.210999899383271,6.476191484069563,6.578494919727236,3.678880580357143,3.975892857142857,3.7818454980105383,4.505406258204503,4.543217939185292,4.523620505618742,4.420859375,4.819374999999999,4.502390352566347,4.307319634180788,5.585836513801799,5.468923993879004,4.020994047619047,4.220119047619048,4.0596875565131185,4.818009483240777,4.6060736982033275,4.556023261098513,3.9981250000000004,4.101666666666666,3.7940051313289835,4.692902238142776,4.972983211712717,4.76820370708556,3.8181875000000005,3.7763749999999994,3.983458708362109,4.744245022419968,5.219934154323372,5.126372136851,7.691927083333334,7.617916666666668,7.42952707013287,7.728249075311997,8.04836214117708,7.686949019585383,4.170729166666667,4.239999999999998,4.197741362949521,3.7528195369229875,4.652995450490067,4.965373703757308,4.469375,4.761666666666667,4.661959282346665,4.5314083165565995,5.755379281451173,6.065500083798379,3.1254166666666667,4.136666666666669,4.122435973355871,4.8113412760920315,4.587059077897149,3.9768318866225183,6.145694444444445,6.407500000000001,6.145984926674279,6.391640204538563,7.370174974333242,6.802348721759866
2004-05-31,PREMON,8.272727272727273,9.354285714285714,6.4625,7.99,6.761428571428572,8.100000000000001,6.1320000000000014,10.02,7.2666666666666675,7.655,3.7000000000000006,9.75,5.693928977272727,5.485909090909091,6.663672530183273,6.721367012306189,8.48745089914441,8.786863539559642,5.540855654761906,5.341500000000002,6.929903838658214,7.1659708059020275,8.87861626768094,9.063299620421338,3.8171721230158733,3.6280803571428577,4.854107298806323,4.903873219023494,7.196121877393026,7.2693001533530675,4.544703125,4.365625,5.897434211539808,5.971984239669454,8.354913901516818,8.556266127116166,4.119584821428571,3.9717261904761907,5.1403839624793,5.3388512199155205,7.32773411319762,7.1984580506302915,4.055104166666667,4.014166666666666,5.51640307879739,5.469197907527689,7.886573330422632,7.765570309834983,3.860822916666667,3.8024999999999993,4.842875225017266,5.028159037043395,6.670412336562861,6.330338174485481,7.649869791666667,7.786666666666669,8.465716242079722,8.582587851481126,9.192507808486887,10.10452701268502,4.258333333333334,4.119166666666665,5.42531148443638,6.215625629671927,7.4375675154907395,7.102980282895297,4.605885416666667,4.387916666666667,5.8591755694079986,5.714528827063019,7.903900665879924,8.53869737082953,3.2964583333333333,3.0741666666666694,3.9534615840135228,4.5531480045789126,6.587593784068785,6.410201511491886,6.1325,6.195,7.587590956004568,7.99923609756985,10.291090745465747,9.900047811264896
2004-08-31,MONSOON,3.8810227272727267,2.581875,1.4139017857142857,1.6518749999999995,2.2024761904761903,1.1083333333333334,1.0114999999999998,5.882083333333334,1.8225,1.531666666666667,1.3033333333333332,3.065555555555556,5.949988636363637,5.620028409090909,5.550612609019055,5.7445140466783275,3.9763643588711064,3.946010266061778,5.726278273809523,5.482968750000001,5.190692303194928,5.319611979210731,2.2817522988231866,2.5404865094891553,3.971717013888889,3.729680803571429,3.478025093569508,4.291575873710039,1.3144983433753308,1.1457406584292968,4.751125,4.4760937499999995,4.199210526923885,4.164986549403703,1.7207321371212112,1.113907908350167,4.239413690476191,4.070261904761905,3.9652208536780558,4.568498127796486,2.0048482750821237,2.426618394806959,4.265625000000001,3.982083333333333,3.7531751806117675,4.556335096846166,1.0366163364341854,1.337040019423956,3.8900208333333337,3.833875,3.3103251350103595,4.421839686348873,1.1214258175715015,1.1430892500938177,8.00421875,7.597187500000002,7.432263078581167,7.932617782908674,5.9786258557370076,4.519482755751471,4.3914583333333335,4.222291666666665,3.9841868906618276,3.9916687537458366,2.33687253846161,2.012222790237687,4.811354166666667,4.550833333333334,4.128172008311466,4.2181251058542335,1.6756960938391687,1.1418713356261696,3.219583333333333,3.1766666666666694,2.8934102837414466,3.134867393582886,1.3759879687474106,0.547400749648272,6.421944444444444,6.096388888888889,5.778776795824963,5.938996600062846,3.566166413854445,3.221741921563788
2004-11-30,POMKH,5.126659090909091,4.513095238095239,3.303680555555556,3.928875,3.2174404761904767,3.0141666666666667,3.517583333333333,7.148125,3.3216666666666663,3.9870833333333335,2.755,5.288888888888889,6.243170454545455,5.767829545454545,5.38103120177507,5.380966593745429,4.81008305842116,5.185687528365228,5.942206845238095,5.598742559523811,4.919653477155053,4.777679119502649,4.608639326851654,4.632134023913326,4.112051835317461,3.9046634424603175,3.408287278363927,4.074275722742433,2.7356258204568333,2.972165933957579,4.9516875,4.6133125,4.09107631615433,3.8476505381767243,3.529163585948158,3.8910331386122867,4.488074404761905,4.168907738095238,3.666108702683024,4.141863204131353,2.994189389730367,3.059467696790245,4.508958333333334,4.128125,3.457571775033727,4.147430319481176,3.038433507774794,2.795830529276929,3.8473333333333333,3.8877708333333336,3.393228414339549,4.258837154977613,3.7839168848661613,3.4196081608377185,8.363385416666667,7.702552083333336,7.318607847148701,7.732415788876387,6.298190720986076,7.208072482149701,4.586875,4.294374999999998,3.719178801063763,3.4136250687658247,2.9101543050690055,3.3374428450987677,5.042395833333333,4.660937500000001,4.071736538320213,3.9578519713672993,4.1983516473259215,4.22714219031635,3.4579166666666667,3.4162500000000025,2.8380461702448683,2.751687487332561,2.518218634485172,2.3364221490306156,6.669861111111111,6.168611111111111,5.582821633050533,5.394472555868434,5.370148938965952,5.03871747866776
2005-02-28,POMRB,7.248181818181817,6.9659999999999975,4.975,5.985,5.058333333333334,5.3900000000000015,4.908,10.173333333333334,5.543333333333334,6.673333333333333,4.333333333333333,8.596666666666666,6.326338068181817,6.132147727272727,6.127891448337769,5.913618315096647,6.140894410358775,6.486738937502947,6.014615327380953,5.853813988095238,5.738192086293031,5.641976143873642,6.370746458233047,6.382826559938239,4.222501612103175,4.03877058531746,4.034972367018356,4.199147067615542,4.510489496470761,4.758924753575059,5.055453125,4.8889375,4.848645789692599,4.703023006830077,5.341196347161272,5.608830081913867,4.617794642857143,4.309919642857143,4.222998554943148,4.269613600054366,4.50302424114907,4.688158420188722,4.61125,4.403125,4.230543065020237,4.332958198709505,4.686553534615607,4.715174603471306,3.812708333333334,3.892270833333334,3.999137048603729,4.340668732182919,5.132398472508139,4.95439418143607,8.572291666666667,8.30588541666667,8.460498041622554,8.564759030118513,8.261789669793734,7.868565648869625,4.6240625,4.488541666666665,4.4488406139715915,4.683838159895463,4.597938985287913,5.0635700006275535,5.1771875000000005,4.9617708333333335,5.1123752563254605,4.912353695629013,5.544371478738631,5.864935221787343,4.027916666666666,3.022916666666669,3.4361610354802545,3.3026178620762705,4.542652646217798,4.52548158581363,6.555833333333333,6.675277777777778,6.7883596464969855,6.723760744564233,7.058853321135625,6.743148805011943
2005-05-31,PREMON,9.16090909090909,10.061428571428571,7.04875,8.492,8.186666666666666,8.946666666666667,5.7725,10.48,8.053333333333333,8.299999999999999,7.18,9.706666666666667,6.274923295454545,6.3541931818181805,7.341098505366297,7.179452296251619,8.847582596346514,9.146337034134785,5.95360119047619,6.030599702380952,7.467486680347248,8.126832919860455,9.421939937362602,9.609354663420653,4.284487847222222,4.18533308531746,5.240483420211014,4.737693392299521,7.341506709475894,7.299489436737876,5.069109375,5.0144375,6.305987473815559,6.865061600231606,8.557203922829713,8.541058378787525,4.536971726190477,4.666229166666667,5.808465799632556,5.291451791211941,7.491947925209246,7.419122392242137,4.593020833333334,4.614791666666667,6.116992505678809,5.383983962533739,8.137361856636243,8.162535727829477,3.8625729166666662,3.8023958333333336,4.708482229162238,4.571118214175803,6.528587503619529,6.535731123864563,8.667994791666667,8.420885416666671,9.268298824973531,9.418136815410469,9.67631321346724,8.839311214665093,4.463125,4.685208333333332,5.8906377017162885,7.724693329926505,7.747562513897419,7.524060881392408,5.24734375,5.123020833333333,6.3874251537952755,6.522298083568126,8.028374540859483,8.309486686077843,4.274791666666666,3.8929166666666686,4.933696621288153,5.432781912193274,5.564366330373553,5.5828971676557675,6.4752777777777775,6.664444444444445,7.955682454564858,8.48242818847812,10.2986498808111,9.861817267675892
2005-08-31,MONSOON,3.6581818181818178,2.454,1.71125,1.98,1.815,1.0799999999999998,1.094,7.093333333333333,1.3333333333333333,1.965,2.3833333333333333,2.1966666666666668,6.0930681818181816,6.298482954545453,5.867931830492505,6.137728780809258,4.507233972133376,4.083721538559095,5.751214285714285,5.998630952380952,5.462092008208349,6.108784407238488,2.814648245794541,2.6999193765045493,4.300625,4.259670138888888,3.828790052126608,4.2058397048137826,1.5978485116995622,1.455058223998759,4.907375,5.09646875,4.575592484289335,5.150870738224554,2.0224546009358,1.7462014356401074,4.361041666666667,4.569360119047619,4.211079479779533,4.480374032903085,2.674274128797184,2.9553559116067674,4.4275,4.607708333333333,4.102195503407286,4.516062250178522,1.3603953089215164,1.5696516998621741,3.83425,3.823020833333334,3.262689337497343,4.002152604683154,1.0911763023143815,1.0630514997207579,8.57375,8.723697916666671,8.398312628317452,8.989265100720285,6.498266512197429,6.419015300301504,4.176666666666667,4.5629166666666645,4.0677159543631065,4.705214848328334,2.856083420725469,2.3589685837847103,5.091666666666666,5.231354166666667,4.6184550922771646,5.155967324283126,1.9236387510401372,1.5517065284409395,4.559583333333333,4.162916666666669,3.913551306106225,4.571386723713502,1.5474127757600193,1.4556007267343745,6.500624999999999,6.447222222222223,5.652076139405581,6.01409405410957,3.583053838294269,3.1819473412673487
2005-11-30,POMKH,4.9381818181818184,4.152857142857143,3.5022222222222217,3.71,2.958333333333333,2.8966666666666665,3.8339999999999996,6.7025,2.523333333333333,4.115,3.65,5.513333333333333,5.806931818181818,6.251363636363635,5.496031825568231,5.683580942646472,5.097250496499008,5.063903134423122,5.612785714285715,5.908571428571428,4.938398062067867,5.215432570080174,4.824194457695242,4.452598559161781,4.279422123015872,4.309305555555555,3.6981629201648536,4.045937065331711,3.023356568753787,3.158777580458095,4.6743125,5.0417499999999995,4.229355490573601,4.519687458373321,3.8396454133889053,4.10903983758084,4.073125,4.504583333333334,3.7099810212010533,4.040530558923448,3.240181973201017,3.132821361131473,3.924583333333333,4.578333333333333,3.619983968711038,4.12008470215792,3.265230299111243,3.039598440012678,3.6395625,3.9021250000000003,3.4912136024984055,3.9220511605213675,3.7129754839288003,3.7569187974516844,8.389791666666666,8.612291666666671,7.719987576990471,8.410872306871308,6.936823757136036,7.206366479966088,3.8470833333333334,4.3633333333333315,3.449962905951197,3.2952717640884224,2.9867783624627067,3.0914111418472094,4.855416666666667,5.263333333333333,4.4170730553662985,4.797808735432439,4.490268967686989,4.368119182528141,4.5975,4.3866666666666685,3.8081307836637346,4.366490551634569,2.943764728399997,2.6587264680515674,6.448333333333333,6.503333333333334,5.596579016976682,5.621156339736361,5.398370320506357,5.102458421788195
2006-02-28,POMRB,5.9818181818181815,5.707142857142856,4.905555555555555,4.91,3.91,4.183333333333334,4.365,9.865,4.05,5.3,5.716666666666666,8.575,5.646363636363637,5.934772727272726,5.6903463680682105,5.698256664712166,6.2742685194896755,6.540740712367217,5.613401785714285,5.593857142857143,5.245895980097862,5.2904183325928456,6.646978763319822,6.57450173801914,4.279743551587301,4.291944444444443,4.181119974321135,4.1725543311928455,4.770309213163267,4.875742874790069,4.5975,4.773,4.5016132943441605,4.615683842149079,5.476057588008969,5.768347092968498,3.904125,4.2175,3.789988612720632,3.910049279439009,4.5466555659407435,4.635687111738679,3.5833333333333335,4.276666666666666,3.8453237145599566,4.058930168232908,5.064691660799905,5.102211529035999,3.5324999999999993,3.766375,3.840728161499044,3.942371350322218,5.072841420476122,5.0262447127682774,8.404583333333333,8.535208333333339,8.577992546194283,8.923633705661782,8.820479251044446,8.727481870615016,3.7516666666666665,3.9899999999999984,3.689977743570718,3.4467647138795128,4.290535637598403,4.775564154400804,4.763958333333334,4.92,4.770243833219779,4.977595844163015,5.797387848744449,6.271235687841409,4.308333333333334,4.732500000000002,4.571545136864907,5.229215077678537,5.045393658834375,4.696292975345308,6.39875,6.497916666666669,6.787947410186009,6.930955721990933,7.530194018087297,7.212781989511296
2006-05-31,PREMON,8.138181818181819,10.212857142857144,6.948571428571428,7.7025000000000015,7.031666666666667,6.13,4.758,9.316666666666666,6.91,7.783333333333334,6.1000000000000005,9.31,5.5576136363636355,5.679090909090909,6.669480548113654,6.574488904938611,8.528370301464903,8.765733412163728,5.559315476190477,5.631714285714287,7.232680445201575,7.8437157334641165,9.274648982404791,9.32891573543896,4.271997023809524,4.2668998015873,5.288100556021252,4.706017372546111,7.498285759743553,7.263352040991167,4.571625000000001,4.575625,5.781967976606497,6.210827780838034,8.290678934344571,8.123573832105524,3.867029761904762,3.9287500000000004,5.086659834299046,4.676460012553271,7.05803500043105,6.971889451906263,3.5883333333333334,3.5724999999999993,4.759194228735973,4.473788063376086,8.240162045536024,8.065841371170666,3.4215416666666667,3.5127499999999996,4.207636896899427,4.035521600206067,6.329719459392045,6.119100374869595,8.674895833333332,8.244375000000005,8.873462194383237,9.188555728511888,10.168102345993573,9.66325238439457,3.8183333333333334,3.7041666666666653,4.977986646142432,5.882563140299502,6.91964283040682,6.9022079221475,4.656041666666667,4.7908333333333335,5.975479633265201,6.21970986827162,7.89562080692038,8.17530785128669,4.010416666666666,4.462500000000002,5.182927082118945,6.1017177322973755,6.589760098789758,6.1694931113731295,6.39875,6.398750000000002,7.796768446111606,8.441007802182634,10.148551911417076,9.822506143496112
2006-08-31,MONSOON,3.3963636363636365,2.3075,1.814,2.155,1.618,1.1666666666666667,1.252,8.375,1.7133333333333332,1.75,1.15,2.1966666666666668,5.481136363636364,5.613636363636363,5.360233783413647,5.52793299278671,3.9605495550389165,3.8442610751400004,5.50714880952381,5.595089285714287,5.262608267120945,5.794509796879939,2.426909723525001,2.8692331631325296,4.190712301587301,4.2925873015873,3.8984603336127512,4.206684401846597,1.6742146665016286,1.4538719523523769,4.526125,4.619375,4.331180785963898,4.640641907843233,1.5824262711200254,1.3831048992699748,3.888488095238096,3.8795000000000006,3.6991959005794275,3.9116334710376512,1.951467577574104,2.312278006330898,3.5908333333333333,3.594166666666666,3.3221832039082506,3.7192744261991,0.5710337022728407,0.47034000009185717,3.215625,3.55225,3.0253821381396557,3.542369545971998,1.0894344515019396,1.1404355812992732,8.585208333333334,8.564791666666672,8.674077316629942,9.079001260448633,6.821947965086908,6.875912073592742,3.8745833333333333,3.799166666666665,3.6721253210187923,3.8000040258195495,1.8897255838233118,1.5659525438011963,4.572916666666667,4.7370833333333335,4.285287779959121,4.734715922929259,1.6998208802408326,1.5828426931414583,3.810416666666667,4.154166666666669,3.5697562492713666,4.184585709628497,2.160235703337417,1.4048278835520422,6.400104166666667,6.398750000000002,5.55672773433363,5.972146563527399,3.1861451575138684,2.932302862295187
2006-11-30,POMKH,4.489999999999998,3.866666666666666,3.3375000000000004,3.3279999999999994,2.8585714285714285,2.85,2.7883333333333336,7.583333333333332,2.6766666666666663,3.4666666666666663,2.5,5.513333333333333,5.42040909090909,5.5015909090909085,5.012140270048187,5.03782507483322,4.6426737513416345,5.032519071839845,5.473398809523809,5.5235416666666675,4.704231626939233,4.846666546644606,4.404109049843854,4.101988265766777,4.118113095238096,4.251406746031744,3.674076200167651,4.024204082093278,3.1079793433667593,3.245408167523888,4.51525,4.523874999999999,3.929908471578339,3.933078158093673,3.6036602364593184,4.112595102629124,3.9486145833333337,3.8545595238095247,3.3629461117762283,3.554664549482212,2.728032587638406,2.845692297693295,3.8216666666666668,3.582499999999999,3.1333099223449503,3.4208127077641817,2.6191813103787736,3.007967715794268,3.418791666666667,3.2908333333333335,2.9305626162171268,3.339131432582751,3.7422608008976237,3.7652293517275037,7.993333333333333,8.785000000000004,8.237779723311299,8.686334517088184,7.378014214217429,7.513751534326473,3.924583333333333,3.8374999999999986,3.273941859277942,2.9670777478532826,2.611350223288846,3.154208139186735,4.394791666666666,4.574999999999999,3.957839334642139,4.15402898091835,4.268542695565662,4.320283843083251,3.640833333333333,3.8666666666666685,3.14185374956282,3.2960981307575423,3.2415589693384907,2.5739870338910746,6.426249999999999,6.398750000000002,5.539369973933511,5.585187468058118,5.430929096132445,5.206563430502579
2007-02-28,POMRB,5.8181818181818175,5.5760000000000005,4.42,4.928,4.181428571428572,4.25,3.763333333333333,8.266666666666666,4.346666666666667,5.283333333333333,5.266666666666667,8.585833333333332,5.4626363636363635,5.4606818181818175,5.3345568893016395,5.1521519390848605,5.821759487540196,6.359253234078482,5.511354166666667,5.490755952380954,5.05293897616354,4.975930294775275,6.17766182178162,6.089527862322743,4.083208333333333,4.130017857142856,3.9724457201005903,4.065286573859152,4.776901404210666,4.808767560589831,4.4171249999999995,4.528375,4.329145082947003,4.207664409487612,5.191630211793402,5.345549011811829,4.022145833333334,3.9224166666666678,3.690339095637166,3.6063714276165277,4.199723552415195,4.494191101915764,4.031666666666667,3.599166666666666,3.57998595340697,3.4878491686957607,4.381121651994913,4.535488209130699,3.693791666666667,3.1404166666666664,3.2636709030636095,3.320936939248055,4.884583355412998,4.613483730462967,7.660625,8.38541666666667,8.249334500653447,8.548117526872556,9.32969857371829,9.524423788515385,3.954583333333333,3.9116666666666653,3.703031782233432,3.6302377617149495,4.147186109736857,4.691705769257094,4.264583333333333,4.570833333333332,4.488036934118616,4.440266545940873,5.474470393694243,5.689299262969627,3.5295833333333335,3.754166666666669,3.9917789164043587,4.0216710970645115,5.069920152845018,4.623602273693926,6.451041666666666,6.401458333333335,6.75795531769344,6.909019299609773,7.796255751765324,7.556856854814965
2007-05-31,PREMON,7.8160000000000025,10.074000000000002,6.853333333333333,7.5975,7.241249999999999,7.91,6.985,6.18,7.013333333333333,6.375,5.193333333333333,9.508333333333333,5.708707792207792,5.380136363636364,6.327134133580985,6.070421535226734,8.169264367120073,8.698535284633936,5.584553571428572,5.456041666666668,7.061363385698126,7.594528941736199,9.513336387914062,9.741936137791509,3.9567708333333327,4.106208333333331,5.124800765393688,4.592813114651388,7.350864129156611,7.038414161300518,4.2433749999999995,4.5021249999999995,5.636487049768202,5.923764104930529,8.106585530359144,7.827220965620071,4.030014880952381,3.9748125000000005,5.110703457382299,4.536148910207103,6.958840653962069,7.070769153780294,3.950416666666667,4.0441666666666665,5.311991572044182,4.449721559058167,7.333757114654146,6.93880307711462,3.5466666666666664,3.697166666666667,4.752202541838166,3.8647688177265245,5.915533887142958,5.560547474259993,7.715833333333332,7.601250000000003,7.421600700392068,7.747710558201721,10.453554824665389,10.05728437114739,3.9716666666666662,3.9374999999999982,5.0271524026733925,6.343832880054158,6.969420738432296,7.050848580764576,4.396111111111111,4.218749999999998,5.24282216047117,5.188474985523597,7.6453460302859995,8.0659427598708,3.47125,3.5275000000000016,4.472400683175948,4.628950253733441,6.305061740847882,6.060040404891079,6.451041666666666,6.451041666666669,7.858106523949397,8.538193647761823,9.881533663340509,9.693055144512869
2007-08-31,MONSOON,4.056363636363637,2.75,1.6299999999999997,1.475,1.9966666666666668,1.0666666666666669,1.225,8.85,1.85,2.1166666666666667,1.1666666666666667,2.1966666666666668,5.939211038961039,5.545136363636363,5.418825934694046,5.43391866019827,3.6133825373110615,3.7076363744063476,5.727940476190477,5.566666666666667,5.336818031418876,5.879880701927636,2.21350932025209,2.537213161726259,3.834583333333333,4.060208333333331,3.726880459236212,4.072685960866749,1.5431234687418707,1.469428753176916,4.1446250000000004,4.332125,3.971892229860921,4.177452633777662,1.4245730692078467,1.683866583740384,3.9919791666666664,4.069479166666667,3.865088741096046,3.951664014604679,1.9759807616068048,2.318886557981603,3.8045833333333334,4.019166666666666,3.6138616098931755,3.7493327618860324,0.9958747626392586,1.5076614652891906,3.3608333333333333,3.690416666666667,3.3413215251028996,3.4199702993366454,1.1308652146588947,1.1999975151755977,7.8075,7.720000000000002,7.9929604202352404,7.9354677614883435,6.707770006564455,8.710754775999082,4.017083333333333,3.9716666666666653,3.7562914416040356,4.297955834844241,1.9630094947998682,1.6496649180182943,4.302638888888889,4.310416666666665,3.9923599629493687,4.077218431430555,1.1748546465397345,1.3078208221028365,3.4399999999999995,3.531666666666668,3.1501070765722354,3.13173662744488,1.6286667300109174,1.1784871051173367,6.4496875,6.451041666666669,5.593530581036305,6.0526591354488755,2.9229566796294666,2.746492718122611
2007-11-30,POMKH,5.798571428571429,4.009761904761905,2.51,2.6180000000000003,2.542857142857143,2.3000000000000003,1.6383333333333334,7.55,2.6766666666666663,4.152222222222221,2.0166666666666666,5.513333333333333,6.1670974025974035,5.8722792207792205,5.570724132244999,5.532118901757541,4.621160663943488,5.216394132064811,6.104190476190476,5.602440476190477,4.805995580756087,5.026791312456059,4.241702307444745,4.197647585907188,3.8910416666666663,3.8533333333333313,3.240128275541727,3.7483818659471577,2.960330746158677,3.1761619361463604,4.1324375,4.154625,3.4303353379165524,3.3347099719037616,3.2725784629654067,3.613836729064299,3.9636681547619044,3.9905505952380964,3.3361961018004846,3.5572745682648472,2.8944324960984353,3.0118085299115074,3.5658333333333334,3.8816666666666664,3.0883169659359053,3.3810861615910017,2.8330226310905835,2.924776873049156,3.2093750000000005,3.402916666666667,2.6601262483950734,3.0717346790003552,3.492233698792754,3.0919551996158363,8.605833333333333,7.711666666666669,7.815776252141145,7.708285957182988,7.292600684473177,7.84262248138588,4.167083333333333,3.971666666666666,3.3244415316290876,3.2946556495663275,2.7124534491873957,3.1169032655354303,4.211493055555556,4.481805555555554,4.056304866658509,3.9708974292980432,3.95507176069696,4.1483007064458555,3.8708333333333336,3.4108333333333345,2.6967309126100076,2.4182790779006598,2.7861593505276945,2.571125068133758,6.423541666666667,6.451041666666669,5.561451681955116,5.644047231066033,5.474998200595333,5.284048687769031
