Date,Season,Doiwala,Sahaspur,Raipur,Vikashnagar,Doiwala_Trend,Doiwala_SMA,Doiwala_EWMA,Doiwala_DES,Doiwala_TES,Doiwala_ARIMA,Sahaspur_Trend,Sahaspur_SMA,Sahaspur_EWMA,Sahaspur_DES,Sahaspur_TES,Sahaspur_ARIMA,Raipur_Trend,Raipur_SMA,Raipur_EWMA,Raipur_DES,Raipur_TES,Raipur_ARIMA,Vikashnagar_Trend,Vikashnagar_SMA,Vikashnagar_EWMA,Vikashnagar_DES,Vikashnagar_TES,Vikashnagar_ARIMA
2010-08-31,MONSOON,7.7075,4.811111111111111,11.98857142857143,5.365,10.01125,11.796249999999999,11.04157397086869,11.751675682891378,8.51445611539344,7.887588401685494,8.930138888888889,10.171150793650796,9.122924770587323,10.044203678629888,7.767557203114048,7.68466856835821,13.305267857142857,14.163976190476191,13.58303536902709,13.376651992792565,12.947295743493505,12.214286168117788,7.628125000000001,7.532499999999999,7.2372040985544785,7.979007265627402,5.000136117683277,5.425815188101028
2010-11-30,POMKH,6.365,7.172222222222223,11.857499999999998,6.1,9.403125,10.448125,9.170944382521213,10.138359012332222,10.199058478279948,9.688073111671567,8.1484375,9.33277777777778,8.342643751241283,9.360928084213215,9.23987271116781,8.232773727251377,12.555714285714286,13.689851190476192,12.892821221416252,13.090331089358818,12.750746366280898,13.10583721895038,7.583750000000001,7.452499999999999,6.782322459132686,7.68445525730161,6.485034359024804,6.074231987475047
2011-02-28,POMRB,9.695,8.296666666666667,12.018333333333333,8.42,9.0696875,9.574375,9.380566629512728,9.724043698255759,12.05353769341747,11.5266970387251,7.6509027777777785,8.527500000000003,8.324252917411437,9.051926152126008,10.016874902626201,10.09282761879829,11.916101190476189,12.920684523809527,12.543026066183085,12.896997517653904,13.591214456343323,13.774178480323949,7.074375,7.803749999999999,7.437393475479612,8.14206992344466,7.384235595346621,6.901943043920409
2011-05-31,PREMON,13.160000000000002,10.7975,12.89857142857143,9.57,9.212500000000002,9.231875,10.892339977707639,10.463863016914003,14.816241052434856,14.974814284733512,7.50576388888889,7.769375000000003,9.313551750446862,9.40116046031836,12.257651155937824,11.97853804020246,11.440104166666666,12.19074404761905,12.685244211138423,12.928095802668123,14.847553298137722,12.932869833399854,6.94125,7.36375,8.290436085287768,8.910254707486787,8.245255363504917,9.068485015495376
2011-08-31,MONSOON,6.41,3.8633333333333337,9.79142857142857,3.05,9.622291666666666,8.907500000000002,9.099403986624583,9.15686619316609,7.428497293087034,7.68743122077828,7.401232638888889,7.532430555555559,7.133464383601451,8.039168719995974,7.326165732539135,6.789796215526426,11.061279761904762,11.641458333333336,11.52771795525448,12.301865715936362,11.585277749827664,10.088215331756683,7.1175,6.784999999999998,6.19426165117266,7.356472926301441,5.315636369948013,5.854277120919342
2011-11-30,POMKH,8.805,6.95888888888889,10.246666666666668,7.35,9.807083333333333,9.517500000000002,8.98164239197475,8.751478587615969,9.086559626748441,9.170401800076078,7.580555555555556,7.479097222222224,7.063634185716427,7.6391468734291115,8.747699572679037,8.061258459087147,11.09970238095238,11.238750000000003,11.015297439819356,11.900688889101447,11.144793556836998,11.046816878373225,7.295,7.097499999999998,6.656556990703596,7.342733557649061,6.477392940010716,6.172375112736629
2012-02-29,POMRB,10.533333333333333,7.67375,10.598571428571429,8.58,10.045703125,9.727083333333335,9.602318768518185,8.974525319323796,11.386736574921882,12.01402280703297,8.058591269841271,7.323368055555557,7.307680511429856,7.488230691300797,9.516020195780257,9.912419744511386,11.4203125,10.883809523809528,10.848607035320185,11.656311413324277,11.983836076008242,12.061068492976101,7.616718749999999,7.1374999999999975,7.425934194422158,7.745117145844675,7.531088117042031,7.666837200956258
2012-05-31,PREMON,13.800000000000002,12.855000000000002,14.625714285714285,10.83,10.346822916666667,9.887083333333335,11.281391261110912,10.243639833270016,14.338274622177156,14.887351785077511,8.956106150793651,7.837743055555558,9.526608306857915,8.633638630151387,11.726676666068867,11.712239077571983,11.244352678571428,11.315595238095241,12.359449935477826,12.306154185977665,13.294976531797609,11.844770429049841,7.5328125,7.452499999999997,8.787560516653294,8.881003903276687,8.393722976515681,9.822858751694456
2012-08-31,MONSOON,7.678958333333332,5.630119047619049,10.629166666666666,4.36375,10.63390625,10.20432291666667,9.84041808999988,9.5477254990965,7.090791317343289,7.7280656987097816,10.42655406746032,8.279439484126986,7.968012603162368,7.875851018635831,6.914901562234347,7.210746834704579,10.946197916666666,11.525029761904765,11.667336627953363,11.984215800559346,10.990686833444252,9.97606749070778,7.0171875,7.780937499999996,7.018036309991976,7.702362706353592,5.6006492780611286,4.569217357707207
2012-11-30,POMKH,9.945,12.372222222222225,8.00125,5.365,10.984427083333333,10.48932291666667,9.882250853999928,9.60275246594199,8.950426310203914,9.40613013443463,11.747960317460318,9.63277281746032,9.72969645078631,8.87522224476454,8.440577806105454,8.301654338717562,11.162693452380953,10.963675595238097,10.200901976772018,11.178450232218694,10.968577100206556,11.799391590843292,6.5371875,7.284687499999995,6.356821785995185,6.9474453844443795,6.888780222310917,6.783360685729226
2013-02-28,POMRB,11.69,14.024000000000001,10.458749999999998,6.44,11.345911458333333,10.778489583333336,10.605350512399957,10.202502753900546,11.41070738507969,12.109605332479365,12.190213293650796,11.220335317460322,11.447417870471785,10.15835712792774,9.515329348702194,11.228144578637606,11.485104166666666,10.928720238095238,10.304041186063209,11.054355167619077,11.203219015207544,11.410258531738865,6.12296875,6.749687499999995,6.390093071597112,6.64569205287551,7.648093146093222,8.152146972450506
2013-05-31,PREMON,15.4475,17.076,16.497500000000002,9.13,11.403333333333332,11.190364583333334,12.542210307439973,11.948392060582046,14.504353845754308,15.02957309844091,11.419250992063493,12.27558531746032,13.698850722283073,12.048580061829746,12.083192832789178,13.224331687961657,11.949166666666665,11.396666666666668,12.781424711637927,12.220964311538566,12.70153191829832,11.431699972807829,6.230625,6.324687499999996,7.486055842958267,7.303558524079112,8.233468052238823,9.597965548852903
2013-08-31,MONSOON,8.923333333333332,4.9471428571428575,11.336666666666664,2.75,11.093958333333333,11.501458333333334,11.094659517797316,11.47490991352476,7.442730103250581,8.055198324976056,9.931598214285714,12.104841269841273,10.198167576226986,10.66708641484893,7.5084635254984935,7.908799719347195,12.370086805555555,11.573541666666667,12.203521493649422,12.06487632423765,11.117320776048523,10.593289283341978,6.711250000000001,5.921249999999996,5.5916335057749595,5.844931231919331,5.251245618031738,4.203677154552106
2013-11-30,POMKH,9.16,6.8874999999999975,11.00625,7.84,10.438020833333333,11.305208333333335,10.32079571067839,11.032791951375678,9.414330451801272,9.657215765396327,8.268941964285714,10.733660714285715,8.873900545736191,9.919900504386202,8.99706934456407,8.171288845094304,11.615277777777779,12.324791666666668,11.724612896189653,11.871897371902717,11.264878431364682,11.991396943780327,6.564375,6.539999999999996,6.490980103464976,6.242493283869151,6.384058960991913,6.225039026106851
2014-02-28,POMRB,10.0,7.607499999999999,10.821111111111113,7.81,9.837291666666667,10.882708333333335,10.192477426407034,10.842434622855075,11.717923581669227,11.849315153847126,7.902316468253968,9.129535714285716,8.367340327441715,9.438724992945795,9.76724339783298,9.957892335295751,10.573090277777778,12.415381944444448,11.363212182158238,11.680100372496469,12.29071450149025,12.365042118097216,6.68875,6.882499999999996,7.018588062078985,6.635246224331257,7.50941332784142,7.343754497710879
2014-05-31,PREMON,11.89,10.191250000000002,10.096666666666666,6.585,9.86875,9.993333333333336,10.87148645584422,11.229675424813562,14.560998608430832,14.72061180955426,9.245847222222222,7.408348214285716,9.09690419646503,9.650171471184967,11.979046790016843,12.062766709096469,10.252413194444443,10.815173611111113,10.856593975961609,11.376266166539974,13.577220131252657,13.666568446355896,7.045625,6.2462499999999945,6.845152837247391,6.598910134580605,8.280120783366094,9.392938324834015
2014-08-31,MONSOON,7.6750000000000025,8.898888888888889,9.4,6.29,10.260625000000003,9.681250000000004,9.592891873506533,10.278505740312795,7.045943015584879,7.369665127163117,10.511000000000001,8.396284722222225,9.017698073434573,9.512754929981256,7.023569822371325,6.093745864969388,10.181716269841269,10.331006944444447,10.273956385576966,10.989416077631676,9.86758197739571,8.972683129126134,6.930625000000001,7.131249999999994,6.623091702348434,6.473813627087788,4.97952887012557,3.822245513011414
2014-11-30,POMKH,10.66,13.684000000000001,10.3775,7.154999999999999,10.9565625,10.056250000000006,10.01973512410392,10.31654450443088,8.910708078008541,9.506622718954677,11.12115625,10.095409722222227,10.884218844060744,10.569771400103638,8.734099088796166,9.701978987308646,10.621904761904762,10.173819444444446,10.315373831346179,10.887448786647388,9.814492244201459,8.701716931710138,6.922499999999999,6.959999999999995,6.83585502140906,6.656512425573544,6.58058946731028,6.8278023628894955
2015-02-28,POMRB,11.635,10.932222222222226,10.884285714285712,7.575,11.435833333333333,10.465000000000005,10.665841074462353,10.664674399811485,11.465676362994278,12.097864124785467,12.079611111111111,10.926590277777784,10.903420195325335,10.801362911377616,9.883795620318432,11.300408956347995,11.57205357142857,10.189613095238094,10.542938584521991,10.91276054901704,11.080323171045547,11.09195589563075,6.806875000000001,6.901249999999995,7.131513012845436,6.967736547094829,7.597652933655322,7.1284998017323735
2015-05-31,PREMON,15.822500000000002,11.747777777777774,13.555,6.755000000000001,11.485416666666667,11.448125000000005,12.728504644677411,12.306854446647039,14.54552607771367,14.820735508988154,12.25628125,11.315722222222226,11.241163228306311,11.189839125931805,12.281308374786526,12.456931978955314,12.501785714285715,11.054196428571428,11.747763150713194,11.492294829473312,12.73882954582849,12.711279669159968,6.581875,6.943749999999994,6.980907807707261,6.966645143580856,8.32865228181286,7.572500729107697
2015-08-31,MONSOON,7.576666666666667,15.010000000000002,13.542857142857144,5.195,11.501666666666667,11.42354166666667,10.667769453473113,11.230552113966091,7.52578448230086,8.23431516180331,11.383784722222224,12.843500000000002,12.748697936983788,12.326497498389292,7.412178148553114,6.597760540259748,13.119375,12.089910714285715,12.465800747570775,11.949266469524762,10.284237916640311,10.09449238854372,6.52125,6.669999999999995,6.266544684624357,6.436659318640601,5.042982068186643,4.9765703421838685
2015-11-30,POMKH,11.155,8.98625,13.6725,6.45,11.381979166666666,11.54729166666667,10.862661672083867,11.29285114695273,9.318011534594167,9.366666118292066,11.089062499999999,11.669062500000003,11.243718762190273,11.801468984598648,9.460076311601785,11.693143393442554,13.903214285714288,12.913660714285715,12.948480448542465,12.33875908364175,11.3195485459629,11.598961521411393,6.748749999999999,6.493749999999995,6.339926810774614,6.377912938054566,6.501733421265605,7.335361482374507
2016-02-29,POMRB,11.27,8.65,12.53,7.794999999999999,10.870833333333332,11.45604166666667,11.02559700325032,11.367243962903855,11.88398225820927,12.231951045735375,10.189930555555556,11.098506944444445,10.206231257314164,11.237023365772403,10.34547387999783,9.398052200970708,14.613482142857146,13.325089285714288,12.78108826912548,12.408257244497209,13.108210974272557,13.628146319291421,7.230625,6.548749999999996,6.921956086464768,6.788440458655778,7.441878741121936,7.461914971008038
2016-05-31,PREMON,15.23,11.672222222222222,18.180000000000003,8.355,10.5190625,11.307916666666667,12.707358201950193,12.656812401743434,14.865558144741362,14.76408941482181,9.230555555555554,11.079618055555557,10.792627643277388,11.474173925104282,12.61213035165902,12.286576662374443,15.125133928571431,14.48133928571429,14.94065296147529,13.646931506754838,14.65508682448751,14.622559336794843,7.563124999999999,6.948749999999995,7.4951736518788605,7.356525993612489,8.219039765369073,6.68012564495009
2016-08-31,MONSOON,4.08,7.892499999999999,14.600000000000005,7.45,10.7175,10.43375,9.256414921170116,10.400828633224474,7.731329960987647,8.082002314499357,9.343368055555556,9.300243055555555,9.632576585966433,10.7395656515403,7.734045666739396,7.206870562251723,15.330892857142858,14.745625000000004,14.804391776885176,13.879139161652105,12.99170221788688,12.766618767960018,7.639375,7.512499999999996,7.477104191127316,7.547497701370069,5.143385515560849,5.924098795343632
2016-11-30,POMKH,11.8375,8.42875,16.708571428571428,6.855,10.591458333333332,10.604375,10.28884895270207,10.68843416345536,9.059076198687382,8.699639740169918,9.49392361111111,9.160868055555556,9.15104595157986,10.229182344758764,9.382224337175007,9.410441752280228,14.849642857142857,15.504642857142862,15.566063637559676,14.504963758901127,13.544964144018032,14.114567249899704,7.613125,7.613749999999997,7.2282625146763895,7.483423353170314,6.866816535690871,6.838884913393036
2017-02-28,POMRB,12.175,10.11,11.14,8.0,10.882291666666667,10.830625000000001,11.043309371621243,11.078561451689046,11.74315972474088,12.509163149513906,9.71486111111111,9.525868055555556,9.534627570947915,10.19771540022275,10.232874773994208,9.795189422776687,14.044955357142857,15.157142857142862,13.795638182535807,13.834671798422862,15.57041413467264,14.704809764829633,7.306874999999999,7.6649999999999965,7.536957508805834,7.778611292673718,7.811865413000137,7.548774432635798
2017-05-31,PREMON,13.316666666666668,11.416666666666664,15.72,7.939999999999999,10.948854166666667,10.35229166666667,11.952652289639413,11.796389366635335,14.855944867575415,14.925258297361564,10.084982638888889,9.461979166666666,10.287443209235414,10.490139013349593,12.57715335121419,12.539194673583692,12.65966517857143,14.54214285714286,14.565382909521484,14.26261824365211,15.992085228847309,16.056174052172334,7.0271875,7.561249999999997,7.6981745052835,7.996017062423027,8.56875878327405,7.5222251257494035
2017-08-31,MONSOON,8.32,9.915555555555553,10.6225,5.415,10.485416666666667,11.41229166666667,10.499591373783648,10.90426767521343,7.482875307981979,7.3503537470507085,10.14190972222222,9.967743055555555,10.138688147763471,10.374480917762728,7.681701979287471,7.092394372720703,11.626770833333333,13.547767857142858,12.988229745712891,13.534108420041559,13.219620834559825,11.831413785358295,7.001874999999999,7.0524999999999975,6.784904703170099,7.313241691993353,5.399163245571362,6.519014585961925
2017-11-30,POMKH,8.13,9.366666666666667,9.603749999999998,6.6525,10.553333333333333,10.485416666666671,9.55175482427019,10.030858618287388,9.37374461687334,9.994273789457534,10.097569444444442,10.202222222222222,9.82987955532475,10.139776879985693,9.439103927833035,9.981934306063694,12.141979166666667,11.771562500000002,11.634437847427733,12.743060714074566,12.54450595095663,12.45549227968026,7.0278125000000005,7.001874999999997,6.731942821902059,7.091240223299056,6.841185532299213,6.6320013541310034
2018-02-28,POMRB,12.175,9.6275,9.981666666666667,8.0,10.356250000000001,10.485416666666673,10.601052894562116,10.492036652560573,11.553205503822728,11.375799777256612,9.666597222222222,10.081597222222221,9.74892773319485,10.002068609032454,10.338557021994962,9.903489370834158,13.050572916666667,11.481979166666669,10.973329375123306,12.195001868101828,12.786909134578273,10.324866026789463,7.1809375,7.001874999999998,7.239165693141236,7.345595263205473,7.76450708108523,7.719012027843086
2018-05-31,PREMON,13.86,11.544444444444444,21.0,8.147499999999999,9.951875000000001,10.621250000000005,11.904631736737269,11.466567752586364,14.689822368828638,15.081852357891774,9.114131944444443,10.113541666666666,10.467134417694687,10.353236022089423,12.652681610008697,12.294648804507773,13.807697916666665,12.80197916666667,14.983997625073984,14.068577381284134,13.683282837280906,12.821804584641592,7.3334375000000005,7.053749999999999,7.602499415884742,7.629547389798374,8.527218147255873,7.918023022984221
2018-08-31,MONSOON,6.2,6.34,12.611250000000002,6.4325,,10.091250000000006,9.62277904204236,10.02116038161793,7.405761382991924,7.477577168392584,,9.219652777777778,8.816280650616813,9.394327710777953,7.7609279194898075,7.37115584257818,,13.299166666666668,14.03489857504439,13.796858310348734,13.12746076119184,12.691003526176674,,7.308124999999999,7.134499649530845,7.304880979175926,5.388215804619393,6.4051694728766355
2018-11-30,POMKH,7.015,8.522499999999999,13.672,6.855,,9.812500000000005,8.579667425225416,,9.04032949924812,9.369920949233943,,9.008611111111112,8.698768390370088,,9.3167966054658,8.865713735466995,,14.316229166666668,13.889739145026635,,13.060166860530435,14.547204404630273,,7.358749999999998,7.022699789718507,,6.956576883599987,6.747563510542073
