Date,Season,Nohar,Bhadra,Hanumangarh,Nohar_Trend,Nohar_SMA,Nohar_EWMA,Nohar_DES,Nohar_TES,Nohar_ARIMA,Bhadra_Trend,Bhadra_SMA,Bhadra_EWMA,Bhadra_DES,Bhadra_TES,Bhadra_ARIMA,Hanumangarh_Trend,Hanumangarh_SMA,Hanumangarh_EWMA,Hanumangarh_DES,Hanumangarh_TES,Hanumangarh_ARIMA
1996-02-29,POMRB,47.74,19.19,27.325,,,47.74,45.664658305293266,43.61103422952444,0.0,,,19.19,18.272563132486884,18.767731265412927,0.0,,,27.325,27.070639980352958,27.59055620141512,0.0
1996-05-31,PREMON,38.695,20.67,27.055,,,44.122,41.383545464402026,44.53343870996294,47.739781497513185,,,19.782000000000004,18.204926868686414,19.01679286791536,19.189969658970153,,,27.217,26.746179646308317,26.170068111220175,27.32489494040903
1996-08-31,MONSOON,42.28666666666667,16.6675,25.965,43.138958333333335,,43.38786666666667,40.063243687886185,42.34492149066356,42.30752321583278,18.280625,,18.5362,18.137540826867255,17.70573281439792,20.067607514182622,26.6,,26.7162,26.223269319454282,28.059895137668967,27.18275047525984
1996-11-30,POMKH,45.77666666666667,17.5,26.285,42.786458333333336,43.624583333333334,44.343386666666675,41.15533558078118,42.48465465616849,43.28765344776794,17.585625,18.506875,18.12172,18.070404247104634,18.775600285276074,18.343642317908536,26.48125,26.6575,26.54372,25.919830489826364,27.78829507321921,26.707791558636252
1997-02-28,POMRB,43.855,17.380000000000006,26.865,43.25291666666667,42.65333333333333,44.148032,41.51826636119006,44.49407212301993,44.05931003465121,17.028437500000003,18.054375000000004,17.825032000000004,18.003516173241312,18.728453178980686,18.485793463773202,26.419999999999998,26.5425,26.672232,25.85416693084311,26.690392644465494,26.76768046058008
1997-05-31,PREMON,39.76000000000001,16.92,26.565,42.408333333333346,42.919583333333335,42.392819200000005,40.104934652157155,43.11531325289491,43.19450496960021,17.06125,17.116875000000004,17.463019200000005,17.93687567372462,18.603378574067268,18.70446828396852,26.442500000000003,26.42,26.6293392,25.738856277875463,25.47667902215614,26.69878250676399
1997-08-31,MONSOON,44.95333333333334,15.96,25.965,40.642916666666665,43.58625000000001,43.41702485333334,41.63614905518238,41.98554387054209,41.690754746623846,17.25625,16.94,16.861811520000003,17.870481814947297,16.582483200019134,17.164442229118052,26.376875000000002,26.42,26.363603519999998,25.505393590987048,26.99999033071961,26.269223250500968
1997-11-30,POMKH,36.35333333333333,18.47,26.465,40.10604166666667,41.23041666666667,40.591548245333335,38.957445025943386,43.399202359739924,43.26845759253436,17.413125,17.1825,17.505086912000003,17.804333803295275,17.723409259096783,17.346746354436526,25.444791666666667,26.465000000000003,26.404162111999998,25.471220142671857,27.054286941205945,26.297386838372553
1998-02-28,POMRB,39.155,17.97,26.16,39.49,40.05541666666667,40.0169289472,38.25936660062451,41.54137925577793,40.18509388669199,17.673125,17.33,17.6910521472,17.738430625230073,18.087366039973666,18.087495107269095,24.600833333333334,26.288750000000004,26.3064972672,25.377479457493905,26.39834200236281,26.486900749546557
1998-05-31,PREMON,40.165,17.585,19.813333333333333,40.12416666666667,40.156666666666666,40.07615736832,38.40672539967326,38.750051771836795,40.427525247163096,17.750625,17.49625,17.64863128832,17.67277137844079,18.212857564382862,18.17933113010184,24.412708333333335,24.600833333333338,23.709231693653333,23.643235204851923,25.17417967638491,26.308697495476732
1998-08-31,MONSOON,39.62,17.375,25.965,41.565937500000004,38.82333333333333,39.89369442099199,38.46201460397919,39.067116677077074,39.755746646758546,18.067500000000003,17.85,17.539178772992,17.607355166020003,16.409331882073165,16.90205943554069,23.352083333333333,24.600833333333338,24.611539016192,23.94523093855757,24.589580543332026,24.360873321477428
1998-11-30,POMKH,46.76,17.675,24.96,41.5578125,41.425,42.6402166525952,42.11220754390811,38.5519771923483,38.79562713326202,18.436875,17.65125,17.5935072637952,17.542181105901673,17.88322437550397,17.900008621002463,23.156666666666666,24.224583333333335,24.750923409715202,23.926659506584333,25.233317336730913,24.977333656541855
1999-02-28,POMRB,40.2825,21.3,19.18,41.299375,41.706875,41.69712999155712,41.94597918076551,42.02090429102708,40.60648088833799,18.345625000000002,18.48375,19.07610435827712,17.477248416099066,18.048842464768853,17.836561787962985,23.741875,22.479583333333338,22.52255404582912,22.401329256526136,24.61137031060787,24.80055939218477
