Date,Season,Patran,Nabha,Rajpura,Sanaur,Bhuner Heri,Ghanaur,Patiala,Samana,Patran_Trend,Patran_SMA,Patran_EWMA,Patran_DES,Patran_TES,Patran_ARIMA,Nabha_Trend,Nabha_SMA,Nabha_EWMA,Nabha_DES,Nabha_TES,Nabha_ARIMA,Rajpura_Trend,Rajpura_SMA,Rajpura_EWMA,Rajpura_DES,Rajpura_TES,Rajpura_ARIMA,Sanaur_Trend,Sanaur_SMA,Sanaur_EWMA,Sanaur_DES,Sanaur_TES,Sanaur_ARIMA,Bhuner Heri_Trend,Bhuner Heri_SMA,Bhuner Heri_EWMA,Bhuner Heri_DES,Bhuner Heri_TES,Bhuner Heri_ARIMA,Ghanaur_Trend,Ghanaur_SMA,Ghanaur_EWMA,Ghanaur_DES,Ghanaur_TES,Ghanaur_ARIMA,Patiala_Trend,Patiala_SMA,Patiala_EWMA,Patiala_DES,Patiala_TES,Patiala_ARIMA,Samana_Trend,Samana_SMA,Samana_EWMA,Samana_DES,Samana_TES,Samana_ARIMA
1998-08-31,MONSOON,12.37,9.195,8.443999999999999,14.075,15.4,7.5749999999999975,8.156666666666666,26.19375,12.234166666666665,11.504583333333331,12.201908608,12.503794056079109,12.890659288562171,12.408661658519092,8.51125,7.854999999999999,8.516902001664,8.780864878085941,9.365377792395911,8.862039184692325,8.102303571428571,7.996624999999998,8.257057834934857,8.419942190454142,8.67185201175135,8.10330461265072,13.178125,13.152500000000003,13.438519467008,13.72268501728435,13.479594190889394,13.357762624724199,16.09923044217687,15.656730442176878,16.952464838144003,17.021600429938722,16.926826401321538,16.663270153554723,7.415758928571428,7.499767857142855,7.655234944621713,7.865716485465938,7.544647046703464,8.049264673282204,6.570416666666667,17.44875,10.358393242282666,13.199124799312154,19.05494144680802,12.45489278852701,30.62884920634921,30.628849206349216,29.76473062712686,29.59567793565341,26.42944236708788,25.476135870796814
1998-11-30,POMKH,12.0,7.95,7.702000000000001,12.75,12.67,6.8762500000000015,5.75,28.96511904761905,12.120416666666666,12.22583333333333,12.121145164800001,12.345463946064726,12.432204403917284,11.367483647416403,8.473749999999999,8.5175,8.2901412009984,8.555951573730402,7.46388741471703,7.026728916575367,7.824562500000001,8.167482142857141,8.035034700960914,8.301483021715589,7.725325566722898,8.233065175587226,12.993750000000002,13.193750000000003,13.1631116802048,13.484958721901636,12.588204459758044,12.65926363229415,16.07423044217687,16.124230442176877,15.2394789028864,15.194542920605066,12.418490985018304,11.810048474161986,7.048035714285714,7.5168303571428545,7.3436409667730285,7.7495874601793675,8.179931696570657,7.5678588474115625,6.718541666666667,6.432916666666667,8.5150359453696,6.8156666026705635,17.44155762291747,11.043105308151418,30.62884920634921,30.628849206349216,29.444885995323737,29.30636503114872,29.19689556597792,28.003320715367924
1999-02-28,POMRB,11.85,8.0,6.77,12.325,11.25,6.250000000000001,7.4899999999999975,33.87986111111111,12.178333333333333,12.242499999999998,12.01268709888,12.190259383639809,11.901566906071189,12.48139268029339,8.43,8.504999999999999,8.17408472059904,8.439829048200119,9.199567475808603,8.880465336576313,7.363791666666667,8.037125,7.529020820576548,7.938184581765027,8.796156085833601,8.030807092443895,12.872499999999999,13.162500000000001,12.82786700812288,12.979996355541092,12.376235221356762,12.486308266296495,16.241730442176873,16.074230442176876,13.64368734173184,13.517242766050966,12.708137845213269,12.756004095355458,6.932633928571429,7.314687499999997,6.906184580063817,7.552958823205072,7.3046138995649645,7.391792219583129,6.676666666666666,6.707916666666666,8.10502156722176,5.336401514917107,8.979645411219625,9.829936067386345,30.628849206349205,30.628849206349212,31.218876041638687,29.550543645477617,34.12042627638282,32.80619025918228
1999-05-31,PREMON,11.773333333333332,8.625,7.532000000000001,12.15,24.976921768707484,6.4242857142857135,5.52,33.47666666666667,12.549583333333334,11.998333333333331,11.916945592661332,12.07854593797577,13.405403580043107,12.188171000367905,8.5325,8.442499999999999,8.354450832359424,8.62327522575128,9.173017494731699,8.651119550304152,7.190541666666668,7.612,7.530212492345929,7.907514322672056,8.984537373614197,7.550631974986952,13.064375,12.825000000000003,12.556720204873727,12.476804965548132,13.454797758711331,13.457420961461915,16.64298044217687,16.074230442176876,18.1769811125221,18.298643131849964,25.738480579780664,22.38492085873993,7.2410193452380955,6.781383928571426,6.713425033752576,7.413472293509065,8.137463584761576,7.0817727382409785,6.8879166666666665,6.729166666666664,7.0710129403330555,4.083273138487333,12.136299203700915,9.039041888413411,30.62884920634921,30.628849206349216,32.121992291649875,29.752098669006585,33.716128073649564,32.467472179260454
1999-08-31,MONSOON,13.810000000000002,9.095,6.458333333333335,14.455,16.74,8.785,7.736666666666667,26.19375,12.95625,12.358333333333333,12.6741673555968,13.199857584552896,12.534506387834806,11.841559029611458,8.715625000000001,8.417499999999999,8.650670499415655,8.925477285223026,9.648147640795184,8.861341953650365,7.126125000000002,7.115583333333334,7.101460828740891,7.564336756870172,8.28452345547172,7.543536079735103,13.430625,12.920000000000002,13.316032122924236,13.4511482951917,13.586888393769268,13.52266617988076,16.92048044217687,16.409230442176874,17.60218866751326,17.678374850537335,16.982395400729345,16.786762530592906,7.281404761904762,7.083883928571426,7.542055020251546,7.665025166770138,7.089914086662376,7.090228354176241,6.889166666666666,6.624166666666664,7.3372744308665,5.528440829804197,9.04204951049887,8.267066300985968,30.62884920634921,30.628849206349216,29.750695374989924,29.204630099695038,26.431663077440632,25.47500064502561
1999-11-30,POMKH,13.53,8.870000000000003,8.301666666666668,13.905,14.54,8.133333333333333,7.86,28.96511904761905,13.442499999999999,12.740833333333333,13.01650041335808,13.527902757353154,13.167424364778844,13.370651392150936,8.937500000000002,8.647499999999999,8.738402299649394,9.017395269498234,7.690260786093193,8.391635557596423,7.159625000000001,7.2655,7.581543163911203,7.871625725686512,6.841029874734028,7.130242983513716,13.99,13.208750000000002,13.551619273754541,13.887110189490679,12.464596961644986,12.632088704882404,16.643365221088438,16.876730442176875,16.377313200507956,16.384235695851263,13.145283162841299,13.04296702914513,7.122452380952381,7.398154761904759,7.778566345484261,7.77630645777165,7.827301269636221,7.965032900703795,6.776041666666666,7.151666666666664,7.5463646585199,6.932196491399142,8.449940569973608,7.922149170582276,30.62884920634921,30.628849206349216,29.436464844041573,28.98229119557738,29.201516243059196,28.003797801732212
2000-02-29,POMRB,13.573333333333332,8.545,5.655,14.1,11.6,5.316000000000002,5.39,33.87986111111111,13.684999999999999,13.171666666666665,13.23923358134818,13.695826538472632,13.119708652320522,13.127047160264318,9.208125,8.78375,8.661041379789637,8.94113209267937,9.451230217285179,8.679230056736145,7.687172619047619,6.98675,6.810925898346721,7.2983503590495635,8.373264972817841,7.5763724090973685,14.570625000000001,13.6525,13.770971564252726,14.267384226604152,12.429477758823667,12.661778965405237,16.259218750000002,16.964230442176873,14.466387920304772,14.382054128368853,13.059098083047862,13.409908041312015,6.6653392857142855,7.1646547619047585,6.793539807290557,7.429285364702247,7.259162860401442,7.610975272993328,6.922916666666667,6.626666666666664,6.683818795111939,5.963978122798556,2.7538406888402136,7.89414004525948,30.628849206349205,30.628849206349212,31.213823350869387,29.288547771784756,34.11845824328924,32.80599052580286
2000-05-31,PREMON,13.94,9.855,8.915,14.85,22.41,6.086666666666666,6.715,33.47666666666667,13.785416666666666,13.713333333333333,13.519540148808908,13.979684151512128,14.930508273501042,13.30485302004839,9.364375,9.091249999999999,9.138624827873782,9.42701689604822,9.646923013046756,8.856241613880313,7.578824404761903,7.332499999999999,7.652555539008032,7.865763345185854,8.346450634010658,6.844629931307166,14.956874999999998,14.327499999999999,14.202582938551636,14.909216685023267,13.197317677531377,13.219934484593347,16.373645833333335,16.3225,17.643832752182863,17.741427205322978,26.295241753022665,22.65986365996539,5.920011904761906,7.080249999999997,6.5107905510410005,7.255666407322473,7.8518743408798635,6.610851613527634,6.537916666666666,6.925416666666664,6.696291277067163,6.368057398922053,6.319520641737647,7.442167679424196,30.62884920634921,30.628849206349216,32.1189606771883,29.547461020988102,33.71516121890891,32.46755596716718
2000-08-31,MONSOON,13.583333333333336,10.03,9.295714285714283,16.400000000000002,16.23375,5.465714285714286,7.716666666666666,26.19375,14.0325,13.656666666666666,13.54505742261868,13.898550833707889,14.449434980086343,14.128099074833791,9.47625,9.325,9.495174896724269,9.792845138157343,10.433718246154628,9.682887905839506,7.544241071428571,8.041845238095236,8.309819037690533,8.38379682254088,8.274847989723021,7.633117115293202,15.056249999999999,14.813749999999999,15.081549763130983,16.21242898652009,15.574004791005262,15.416122790562168,16.613854166666666,16.195937500000003,17.07979965130972,17.14174657121244,17.33866327821682,15.791801986474596,6.304380952380953,6.250428571428569,6.092760044910314,7.011101020683509,7.2571181835146525,6.968277142316868,6.5575,6.9204166666666636,7.104441432906965,7.473807662044578,5.428689939157277,7.125201500988948,30.62884920634921,30.628849206349216,29.74887640631298,29.05201959241222,26.431876109207376,25.474965527639775
2000-11-30,POMKH,14.56,9.185,4.5975,15.05,15.961666666666664,5.49,4.8,28.96511904761905,14.327083333333334,13.914166666666667,13.951034453571207,14.424249335897946,13.781083479835363,13.58556832687594,9.574375,9.403749999999999,9.371104938034561,9.67150351216744,8.806259046526701,9.66270504292694,7.94955357142857,7.11580357142857,6.82489142261432,7.3466026124010195,7.716582299207045,8.266306569312285,15.06125,15.099999999999998,15.06892985787859,16.25153071060252,15.052032597967731,14.848500501103779,16.460729166666667,16.55135416666667,16.6325464574525,16.67002956452516,13.887747898920098,14.213672456640067,7.1288333333333345,5.589595238095235,5.851656026946188,6.807449492476905,7.214110052667837,6.474264532146686,6.984583333333334,6.155416666666664,6.182664859744179,5.856445369419938,6.147396602938697,7.193910785028857,30.62884920634921,30.628849206349216,29.435373462835408,28.876954089243522,29.20273927947027,28.003812525064088
2001-02-28,POMRB,14.52,9.125,9.0825,13.75,12.1,11.034285714285717,8.606666666666667,33.87986111111111,14.609166666666667,14.150833333333333,14.178620672142724,14.630478072715977,13.98634352618539,14.33712592875841,9.5825,9.548749999999998,9.272662962820736,9.573523999661099,9.912792544342025,9.146846207136239,7.849047619047619,7.97267857142857,7.727934853568591,7.9502575066770245,7.82485718243773,6.869065178592926,14.99,15.012499999999998,14.541357914727154,15.32906156571886,15.042389142175455,14.803067868814457,15.849635416666665,16.67635416666667,14.819527874471499,14.767680847918816,13.034934568380216,13.427989297679352,7.852994047619048,7.0191666666666634,7.924707901882,7.503372482661004,5.996466587846646,6.442266380066944,7.231875,6.959583333333331,7.1522655825131745,7.829026378544145,0.6968453214165891,6.8123741915021965,30.628849206349205,30.628849206349212,31.21316852214569,29.22654876499001,34.1180237091576,32.805984353620374
2001-05-31,PREMON,15.35,10.06,8.73,15.24,20.685,6.964,6.915,33.47666666666667,14.87,14.503333333333334,14.647172403285635,15.197211514718655,15.845771817392297,14.46844004168584,9.6325,9.599999999999998,9.58759777769244,9.893903587669765,10.330197931704307,9.829471750427997,8.310104166666667,7.926428571428572,8.128760912141155,8.274659013826387,9.034261572062423,7.712037591083358,15.001249999999999,15.109999999999998,14.820814748836293,15.37337635357419,15.227678717561915,14.936975574765325,15.396458333333333,16.24510416666667,17.1657167246829,17.249062568071228,25.613302103417606,22.07069678487956,9.10784523809524,7.238499999999997,7.5404247411292005,7.455971820613756,7.799150845777424,8.598989638190996,8.119583333333333,7.009583333333331,7.057359349507904,7.68917733373098,6.172697005160574,6.950967459221869,30.62884920634921,30.628849206349216,32.11856777995408,29.525012153027586,33.71485122908078,32.46755855477324
2001-08-31,MONSOON,14.43,9.89,8.676666666666668,15.44,13.07,10.381666666666666,9.495,26.19375,15.245625,14.714999999999998,14.560303441971381,14.915791441358111,15.665308756891083,14.868523374643033,9.870000000000001,9.564999999999998,9.708558666615465,10.019190169810283,10.824487579284956,10.065953098894054,8.586354166666668,7.771666666666668,8.347923213951361,8.48972363043084,8.69127807970508,8.09972202474143,15.44375,14.869999999999997,15.068488849301776,15.492676451651503,16.716693296704133,16.56021115095726,15.5421875,15.45416666666667,15.52743003480974,15.523129707138267,17.360398728865253,15.825308858130645,9.087354166666668,8.467488095238092,8.676921511344187,7.951240393096433,7.358836665210908,6.7650042993386945,8.344166666666666,7.454166666666665,8.032415609704742,9.552838484943097,6.137055518943143,7.095092137567175,30.62884920634921,30.628849206349216,29.748640667972445,29.064671158888064,26.431856890498196,25.474964442848027
2001-11-30,POMKH,15.8,9.725,8.905000000000003,16.1,15.5,10.612857142857145,10.123333333333333,28.96511904761905,15.666875,15.024999999999999,15.05618206518283,15.580124858151,14.772620776073689,14.68550652426999,10.270625,9.699999999999998,9.715135199969279,10.028163520016728,9.099001055116602,9.512934377056657,8.480833333333335,8.84854166666667,8.570753928370817,8.711222000354976,7.811053982639932,8.319447679194427,15.911249999999997,15.132499999999997,15.481093309581066,15.93659206049484,15.115675767126138,14.961470509063227,15.96125,15.338750000000003,15.516458020885842,15.51814073827818,14.488188727777633,13.788939758329352,9.291755952380953,9.748202380952378,9.451295763949371,8.407582783439901,8.142744123790674,8.67870799806256,8.340625,8.784999999999998,8.868782699156178,11.088941594848507,7.684409409216768,7.5088609839241345,30.62884920634921,30.628849206349216,29.43523201983109,28.920856109933045,29.203068422336862,28.00381297983726
2002-02-28,POMRB,16.285,10.485,6.985000000000001,16.24,13.7275,5.7475,5.08,33.87986111111111,16.432499999999997,15.466249999999999,15.547709239109697,16.148400034348718,15.128850960819156,15.453591177868168,10.74625,10.039999999999997,10.023081119981567,10.342332952456566,10.126850429723726,9.621553735095283,8.940104166666668,8.32416666666667,7.93645235702249,8.294332254930346,9.229274866368073,8.542451512666585,16.509375,15.754999999999995,15.784655985748639,16.31211308495585,14.429031857836682,14.34129571149903,17.00875,15.745625000000002,14.800874812531505,14.7705085748473,12.625601875561642,12.800714489645049,10.71804761904762,8.42650595238095,7.969777458369622,8.032382875067743,8.553447864789199,8.572421549948826,9.141875,7.903333333333331,7.353269619493706,7.740379022977615,4.718103029958954,8.158086479090528,27.493380456349207,30.628849206349212,31.2130836563431,29.29865310715449,34.11794074207177,32.8059841629664
2002-05-31,PREMON,16.955,11.905,9.983333333333333,16.49,22.41,13.886,10.413333333333334,33.47666666666667,17.43,15.867499999999998,16.110625543465815,16.78107157442017,17.366516256295107,16.082913985532326,10.834375,10.501249999999997,10.775848671988939,11.10974004212762,11.098073480947459,10.584010037987566,9.375083333333333,8.637500000000003,8.755204747546827,8.894803592300232,9.349837045724017,7.949306126039147,16.82625,16.067499999999995,16.066793591449184,16.671694144898545,16.15953987143359,16.075330368920994,18.13375,16.176875000000003,17.8445248875189,17.983664986630934,24.254327121632482,20.833040868601888,11.548315476190476,10.157005952380949,10.336266475021773,8.989246320454587,8.228236460757689,6.912835866795958,9.547916666666666,8.777916666666664,8.577295105029556,9.599164033793317,8.308334339599579,7.785109474329982,24.35791170634921,30.628849206349216,32.118516860472525,29.622385523464565,33.71476362653106,32.467558634700865
2002-08-31,MONSOON,18.95,11.85,11.0975,18.975,19.725,14.87,12.406666666666665,1.11,18.164375,16.997499999999995,17.246375326079487,18.203003172418715,17.237248298828426,16.418677236874633,10.794375,10.991249999999997,11.205509203193364,11.552910728755977,11.934496490762477,11.177421445299812,9.854333333333335,9.242708333333335,9.692122848528097,9.655893354484705,9.29842817983691,8.72395229922234,16.7375,16.951249999999995,17.23007615486951,18.32664047307883,16.98336934135619,16.668780670487095,18.426875,17.840625000000003,18.59671493251134,18.76748246898694,16.53944812564996,16.117585027346315,12.542497023809524,11.279089285714281,12.149759885013065,9.95509364066275,9.413426759119947,10.518689026126204,10.233333333333334,9.505833333333332,10.1090437296844,12.522946666561916,9.341245256032556,8.01017149162825,24.357911706349206,24.357911706349213,19.715110116283512,26.61025934496972,26.431833371294324,25.47496440934007
2002-11-30,POMKH,19.26,8.47,9.964,15.1,17.845,12.766666666666667,10.46,28.96511904761905,18.758125,17.862499999999997,18.051825195647694,19.001062320750076,18.13585168132017,18.300387515029115,10.7959375,10.677499999999997,10.111305521916018,10.448721170236658,10.802219086986929,11.316431258318529,10.470166666666668,9.507458333333334,9.800873709116859,9.858670307397167,8.982127920681705,9.627902667541,17.003125,16.701249999999995,16.378045692921706,17.192491770979437,17.725240310244086,17.37734454858729,17.995625,18.426875000000003,18.296028959506803,18.441513675591334,16.081712864096843,18.0480019967847,12.437327380952382,11.817541666666662,12.396522597674506,10.444841051363241,10.535895098040225,10.570764252547821,10.929583333333332,9.589999999999998,10.24942623781064,12.44747341770266,11.315274908608432,9.016720762191472,24.357911706349206,24.357911706349213,23.415113688817726,26.63337707750941,26.063306287095443,17.487984723247283
2003-02-28,POMRB,18.7,11.42,9.76,16.53,13.7275,11.547142857142855,10.226666666666668,33.87986111111111,19.15,18.46625,18.311095117388618,19.02731364638288,18.550880403657786,18.79053239672722,10.558125,10.911249999999997,10.634783313149612,10.97725959597229,10.566038819064074,9.893749953898416,10.424750000000001,10.201208333333334,9.784524225470115,9.942025762650797,10.36550194465342,9.755903173863032,17.2075,16.773749999999996,16.438827415753025,16.991290513442035,16.86760749222084,16.344427557709473,18.848750000000003,18.426875000000003,16.46861737570408,16.513681962362384,14.330908962835828,14.644121050762584,11.28970238095238,13.267452380952374,12.056770701461847,10.669203407671555,10.191326368463024,10.387509731538357,11.397291666666666,10.876666666666665,10.240322409353052,11.703046634279662,7.6966517991808185,9.583691722452313,24.357911706349206,24.35791170634921,27.60101265773508,27.1726639732533,31.37110811113931,37.214521326263174
2003-05-31,PREMON,19.29,10.9825,12.135000000000002,18.325,18.96,7.245,10.836666666666664,33.47666666666667,19.153333333333336,19.05,18.70265707043317,19.37770118165108,20.176657588554797,18.652617864926437,10.189375,10.680624999999997,10.773869987889768,11.120152814879004,11.811739461143933,11.797237896312723,10.135708333333335,10.739125000000001,10.72471453528207,10.712196969671714,10.995603551048813,9.757463423734725,17.466875,17.232499999999998,17.193296449451815,17.833021709011838,17.1823268976256,16.834261124914978,20.2525,17.564375000000005,17.46517042542245,17.56860685050394,24.895489765657143,20.501284019956998,10.915119047619047,11.607202380952373,10.132062420877109,10.185466549514148,11.719445969807623,10.31633538023784,12.009583333333332,10.982499999999998,10.478860112278497,11.424330126108607,12.423224238429619,9.778627426126434,24.35791170634921,24.357911706349213,29.951274261307717,27.652571474773335,31.31175292011422,30.61937326632636
