Date,Season,Delhi Cantonment,Vasant Vihar,Hauz Khas,Najafgarh,Delhi Cantonment_Trend,Delhi Cantonment_SMA,Delhi Cantonment_EWMA,Delhi Cantonment_DES,Delhi Cantonment_TES,Delhi Cantonment_ARIMA,Vasant Vihar_Trend,Vasant Vihar_SMA,Vasant Vihar_EWMA,Vasant Vihar_DES,Vasant Vihar_TES,Vasant Vihar_ARIMA,Hauz Khas_Trend,Hauz Khas_SMA,Hauz Khas_EWMA,Hauz Khas_DES,Hauz Khas_TES,Hauz Khas_ARIMA,Najafgarh_Trend,Najafgarh_SMA,Najafgarh_EWMA,Najafgarh_DES,Najafgarh_TES,Najafgarh_ARIMA
2009-08-31,MONSOON,20.96909090909091,35.78099999999999,42.99136363636363,13.026666666666667,20.458920454545456,20.11954545454546,20.39239399609263,20.84594017010215,19.88572338723528,20.06698130919277,35.55831944444444,35.22858333333333,35.2620247416791,35.701332596233,35.750724242267324,35.07499246416673,42.81090909090909,42.16806818181817,42.75639861800911,43.06906178008164,42.112722393909124,42.33050613635977,12.441347373188407,12.33988224637681,12.459271482717217,12.081255766826734,11.248622778163028,10.936564669804891
2009-11-30,POMKH,20.188181818181818,35.23600000000001,42.62227272727272,12.003333333333336,20.667670454545455,20.35931818181819,20.310709124928305,20.727852409783523,20.740577345205093,20.489069482331754,35.76439285714286,35.443138888888896,35.25161484500747,35.64403957479595,35.4365627601575,35.40177370753682,43.23340909090909,42.61181818181817,42.702748261714554,42.917701604695,41.64430995860417,42.74413187428727,12.787083333333335,12.373632246376811,12.276896222963664,12.136195739592168,11.477268292813186,11.065880926628921
2010-02-28,POMRB,20.485,36.007,43.465,12.480416666666667,20.80443181818182,20.558522727272734,20.380425474956983,20.7916467432176,20.647754681535545,20.348287115648766,37.53266071428571,35.67350000000001,35.55376890700448,35.957648489881144,34.20908755430438,35.32504401908808,44.16930397727273,43.00999999999999,43.007648957028735,43.44202772550599,44.500942057739344,42.61125321344481,12.763854166666668,12.5090625,12.358304400444865,12.267135548057741,11.535500833248491,10.681303778771765
2010-05-31,PREMON,21.465000000000003,36.39714285714286,44.74863636363637,14.750000000000002,20.821590909090908,20.77681818181819,20.81425528497419,21.269995075360434,22.170212499797728,20.412253724148318,38.71553571428571,35.85528571428573,35.891118487059835,36.30687932470623,38.22872352450624,35.64069280760002,44.79478693181818,43.45681818181817,43.70404391967179,44.48472776816847,44.77194803274983,43.31695311912864,12.558328804347827,13.06510416666667,13.31498264026692,12.802979269516316,13.960198594872892,11.028575833823064
2010-08-31,MONSOON,21.19,49.2,48.69125,10.616666666666667,20.829761363636365,20.83204545454546,20.964553170984516,21.415975730609844,20.674091691533718,20.90482331037518,37.380785714285715,39.21003571428572,41.2146710922359,42.237856337695206,36.664519657054555,35.99082177250579,44.972639860139864,44.88178977272726,45.698926351803074,47.50377153644479,43.84131049212192,44.182325347985525,12.307824888107417,12.462604166666669,12.235656250826818,12.545657329229984,11.881753132224258,11.795071019699819
2010-11-30,POMKH,20.10454545454546,31.28,41.92625,12.769130434782614,20.768011363636365,20.811136363636372,20.620550084408894,21.003582993477696,21.31986344764571,21.03825466722933,36.07297619047619,38.22103571428572,37.24080265534154,37.50672022524481,42.16808626098006,42.10479572603184,45.37978146853147,44.70778409090908,44.18985581108184,43.87796836354479,46.15605476952823,47.107556156998164,11.42175258418585,12.654053442028987,12.449045924409136,12.675323231032646,11.77805587275535,10.035234633338714
2011-02-28,POMRB,20.634,29.285,45.583846153846146,9.710588235294116,20.642761363636364,20.848386363636372,20.625930050645337,21.004384524477864,20.98278483465335,20.601381347325326,33.431666666666665,36.54053571428572,34.058481593204924,33.981563130280016,35.968512820570936,37.09445231318854,45.102776442307686,45.23749562937061,44.74745194818756,45.19381328326526,45.3629904183427,42.54518737386589,10.730075500852516,11.961596334185849,11.353662848763127,12.227066772318773,11.907819822356121,11.480908688716786
2011-05-31,PREMON,20.822,32.656666666666666,45.886923076923075,10.43125,20.727693181818182,20.687636363636372,20.7043580303872,21.087047792574946,22.436699234978057,20.616643292791004,31.524583333333332,35.60541666666667,33.49775562258962,33.53182937128296,36.04238159880574,33.47978475311611,45.15856971153846,45.52206730769229,45.20324039968177,45.82538957736912,46.51478272093792,45.2794661223627,10.214100863171357,10.881908834185849,10.984697709257876,11.919143411293039,13.954506307116644,9.84780129251615
2011-08-31,MONSOON,20.831,31.81,45.33692307692309,9.402,20.95925,20.597886363636373,20.75501481823232,21.135404382275983,20.605475066569095,20.712727668123524,32.368541666666665,31.25791666666667,32.82265337355378,32.90233157343114,33.755156328541744,33.09879795328982,45.68490384615385,44.68348557692306,45.2567134705783,45.655442421402164,45.160467168425285,46.0908978618666,9.845052696078431,10.578242167519182,10.351618625554725,11.437649245773894,11.309763131285528,10.693646803931577
2011-11-30,POMKH,21.142999999999994,33.41333333333333,45.72692307692307,9.856000000000002,21.01925,20.857500000000005,20.910208890939387,21.301611530429163,21.14425411905986,20.768066124227158,33.19625,31.791249999999998,33.0589253574656,33.270662744957896,32.52197535722151,32.50226749680991,45.885288461538465,45.63365384615383,45.44479731311621,45.865794197055685,44.19995071659187,44.116113936958655,10.190906250000001,9.849959558823528,10.153371175332836,11.068010274942113,11.047794709641854,10.002020450414841
