Date,Season,Bangalore North,Anekal,Bangalore East,Bangalore South,Bangalore North_Trend,Bangalore North_SMA,Bangalore North_EWMA,Bangalore North_DES,Bangalore North_TES,Bangalore North_ARIMA,Anekal_Trend,Anekal_SMA,Anekal_EWMA,Anekal_DES,Anekal_TES,Anekal_ARIMA,Bangalore East_Trend,Bangalore East_SMA,Bangalore East_EWMA,Bangalore East_DES,Bangalore East_TES,Bangalore East_ARIMA,Bangalore South_Trend,Bangalore South_SMA,Bangalore South_EWMA,Bangalore South_DES,Bangalore South_TES,Bangalore South_ARIMA
2011-02-28,POMRB,12.43888888888889,15.4175,26.340000000000003,10.058571428571428,12.144125,12.484305555555562,12.211717550431112,12.213674803893085,11.60459527926357,11.304913140200156,16.577479166666667,15.191374999999994,15.079678869486933,15.57843872016424,15.056053153911826,14.46089540717581,28.197499999999998,26.81208333333334,26.865616793536564,29.116474780568296,26.116916878689942,24.16491950820297,9.404017857142856,10.597857142857137,10.382513197188867,10.379386361141925,10.9973247953639,10.536802323749082
2011-05-31,PREMON,11.172222222222222,19.136666666666667,27.13,8.6525,12.069583333333334,11.884361111111117,11.795919419147555,12.18405715091701,11.24038225536442,11.44808209106791,17.041666666666668,16.28954166666666,16.702473988358825,16.447168361013183,14.953081926115583,14.71569814286745,27.45104166666667,27.65875000000001,26.97137007612194,30.30890827322501,23.329578814690134,24.737286528652586,8.779196428571428,9.81741071428571,9.69050791831332,9.823074587445017,10.937675331836735,10.487895615822579
2011-08-31,MONSOON,13.191111111111107,17.7475,26.51,7.299999999999999,11.743791666666667,12.403888888888893,12.353996095932978,12.652626639348576,12.866006840707705,11.413253686104547,17.445104166666667,16.86541666666666,17.120484393015296,16.925402717664635,16.02523615096783,15.232213664028526,25.93791666666667,28.73625000000001,26.786822045673162,30.99215532802089,23.92725361761434,23.5165912897903,8.539732142857142,8.990624999999994,8.734304750987992,9.032814183015255,9.988191350597338,9.735688488730656
2011-11-30,POMKH,10.138888888888893,16.57,24.68333333333333,8.26,11.987527777777778,11.735277777777783,11.467953213115344,12.23959827291128,10.785088931976823,11.637715246716777,17.687395833333333,17.21791666666666,16.900290635809178,17.097271619583147,15.084386670267204,16.38855903153661,25.61958333333333,26.16583333333334,25.945426560737232,30.873698760590237,24.884071818339887,25.058494399865836,8.9003125,8.56776785714285,8.544582850592796,8.76533832347801,8.435072872036491,8.995459297033968
2012-02-29,POMRB,12.507,17.235,24.51666666666667,9.834285714285716,12.399944444444445,11.75230555555556,11.883571927869205,12.442417132488087,11.77185060036757,11.448482470450987,17.20528125,17.67229166666666,17.034174381485506,17.365266067166036,16.657656733897852,16.10369980152984,25.39645833333333,25.710000000000008,25.37392260310901,30.459317460825563,27.48574919230072,22.578566247224828,9.75004588293651,8.511696428571423,9.060463996069965,9.045597067919662,9.152177213437627,9.176209917377848
2012-05-31,PREMON,13.054000000000002,19.2575,26.406666666666666,11.76142857142857,12.620880718954249,12.222750000000005,12.351743156721525,12.752116004813074,11.397191025888326,11.582124507504055,17.3293125,17.70249999999999,17.923504628891305,17.99021909599387,16.595758467126853,16.546207910297433,26.4175,25.529166666666676,25.78702022853207,30.352233208974607,24.017186011270695,25.37411147228384,10.531643963675215,9.288928571428563,10.140849826213408,9.813442511492267,9.583842776986161,9.640777538990365
2012-08-31,MONSOON,14.608666666666668,13.76975,25.44833333333333,10.988938492063491,12.446386437908497,12.577138888888895,13.254512560699583,13.429811697077524,13.20457081392738,11.767954624833507,17.5324375,16.70806249999999,16.262002777334782,17.429592946046935,17.378391417140715,16.763409706889586,27.164791666666666,25.263750000000005,25.651545470452575,29.843478111707054,24.313758605249888,24.65309108137516,10.893464018620268,10.211163194444437,10.48008529255344,10.120900404607651,9.98710923537923,10.487219817773159
2012-11-30,POMKH,10.488823529411762,21.54,33.91333333333333,10.823846153846157,12.178308221534229,12.664622549019612,12.148236948184454,12.929333118654968,11.237343257272267,12.126605781007385,17.440625,17.95056249999999,18.373201666400867,18.469341426889596,15.423370121026846,17.09701037499654,27.101666666666667,27.571250000000006,28.956260615604876,31.437463456610377,24.961529277183725,27.810192037404313,11.184374732905985,10.852124732905976,10.617589637070527,10.286815397785613,9.552508387171056,10.26527858991959
2013-02-28,POMRB,10.761111111111116,13.89,21.265,10.165,12.204327227382182,12.228150326797392,11.593386613355118,12.493703532556687,12.213323784107775,11.91982928086282,17.61196875,17.11431249999999,16.57992099984052,17.844854592703065,17.877662492586,16.30558210929565,27.849375,26.758333333333336,25.879756369362926,29.5691111431094,29.51640787981259,24.989267363172516,11.516683016636144,10.934803304334547,10.436553782242315,10.207254107310497,10.708048166277381,10.417668629176772
2013-05-31,PREMON,12.655263157894735,21.868000000000002,29.153333333333336,13.758000000000004,12.197210397316821,12.128466116271076,12.018137231170964,12.56941938237477,11.608187931383599,11.77353652047656,15.873875000000002,17.76693749999999,18.69515259990431,18.868910967781336,16.947300063257412,18.192071313494917,29.686458333333334,27.445,27.189187154951092,29.73798503567542,24.920568389974225,25.96418897963148,11.01233195970696,11.433946161477405,11.765132269345392,11.217987057239894,10.768344711259621,10.179954890540168
2013-08-31,MONSOON,15.215555555555556,12.53,28.68333333333333,11.650833333333333,12.369406067251463,12.280188338493296,13.2971045609248,13.313838075024824,13.351321764614447,11.884858001858273,14.984250000000001,17.45699999999999,16.22909155994259,17.895283198459293,18.159685903447837,16.03754014237441,32.53395833333333,28.253750000000004,27.786845626303986,29.72586005217911,25.610507648991533,27.279842694700015,10.623837797619048,11.599419871794865,11.719412694940567,11.299111273307755,11.417765362974952,11.900964644567859
2013-11-30,POMKH,9.825,8.875,45.375,6.127142857142857,12.597116228070174,12.114232456140357,11.90826273655488,12.568781881752468,11.432577667009433,12.305371762934325,14.090250000000001,14.29074999999999,13.287454935965554,16.301799662670764,15.82017337116152,18.856617677111327,32.567708333333336,31.119166666666672,34.822107375782394,34.03118677914636,26.671911377773483,28.429759315675934,10.424735119047622,10.42524404761904,9.482504759821484,9.716472193515338,10.75013788875108,11.015656358004348
2014-02-28,POMRB,12.8025,19.438,32.583333333333336,11.75375,13.032083333333334,12.62457967836258,12.265957641932928,12.63936035243896,12.3180416400977,11.992215002355142,12.1061875,15.677749999999989,15.747672961579333,16.98690735063187,15.789538314199742,14.067437552976,30.651250000000005,33.948750000000004,33.92659775880277,34.69321351599653,33.307765939804675,30.553336893218933,10.370406746031746,10.822431547619042,10.391002855892891,10.280102592958796,10.11898977230252,8.79223940565734
2014-05-31,PREMON,12.435555555555556,9.168,18.105,10.576428571428574,13.80527777777778,12.569652777777783,12.33379680738198,12.6058276656762,11.9169674456754,12.094516692905499,12.033375,12.50274999999999,13.1158037769476,15.554601979851105,16.311901366574325,16.01716570883689,26.585208333333334,31.186666666666667,27.597958655281662,31.41524026292235,30.318222982971765,30.544446883377375,11.543631944444446,10.027038690476184,10.465173142107163,10.324667422062621,10.839422762051244,11.222131173990652
2014-08-31,MONSOON,18.915000000000006,9.3575,24.4,14.397777777777774,13.89540021929825,13.494513888888896,14.96627808442919,14.308128521906447,13.604416056388377,12.137574200134285,12.187583333333334,11.70962499999999,11.61248226616856,14.342227822831997,15.22907129218784,15.149745253482212,24.662916666666668,30.115833333333335,26.318775193168996,29.845615861941695,27.498500999779605,29.3722175804964,11.928187003968253,10.713774801587295,12.038214996375409,11.489934478230492,10.50290155181367,10.285029333980921
2014-11-30,POMKH,12.311111111111117,11.465,17.13,12.765999999999998,13.455376827485383,14.116041666666675,13.90421129510196,14.120134261086328,12.048804321118626,12.993251051123607,13.160791666666668,12.35712499999999,11.553489359701135,13.705298136184952,12.843541558024569,13.225505941054477,27.323958333333334,23.054583333333333,22.643265115901396,26.573056478921195,27.242910810452425,29.28688908272244,11.076748015873013,12.37348908730158,12.329328997825245,11.820165356063011,10.945239990128462,12.339562693618749
2015-02-28,POMRB,11.037368421052632,18.081666666666667,45.45,8.191333333333333,12.121027777777782,13.674758771929833,12.757474145482227,13.550397816170392,13.131292836138286,12.907128181975015,14.535104166666667,12.018041666666655,14.164760282487347,14.456853689256993,13.871923836728033,13.045917463613682,25.765416666666667,26.271250000000002,31.76595906954084,30.81819047885046,27.72927792196191,26.299169996542197,9.953805555555554,11.482884920634913,10.67413073202848,10.693306171585736,12.267320429073429,11.654524336532438
2015-05-31,PREMON,10.6805,18.31,26.52666666666667,7.327333333333334,10.77130639901035,13.235994883040945,11.926684487289336,12.894050783300594,12.45854159596937,12.67106360682986,13.841354166666667,14.303541666666655,15.822856169492407,15.164393162131487,14.501067161586558,13.185653328286854,24.866666666666667,28.37666666666667,29.67024210839117,29.993872794603643,28.676029020114594,29.23301975085009,8.429196428571428,10.670611111111103,9.335411772550422,9.649214594654152,11.256713881931603,9.949679174047128
2015-08-31,MONSOON,9.995263157894737,11.21,3.51,8.663333333333332,9.826653800147222,11.006060672514629,11.154115955531497,12.104815054594333,13.904000700813873,12.419747067805776,11.108958333333334,14.766666666666655,13.977713701695446,14.387500996149072,15.501946175050229,15.159714988646318,25.260416666666668,23.15416666666667,19.206145265034703,23.524805186122535,28.003988389763954,28.89657990885329,7.24385119047619,9.236999999999993,9.066580396863586,9.315902681012028,9.80883904646464,9.472255827015296
2015-11-30,POMKH,10.433076923076925,4.0625,30.83,6.303571428571429,8.49638047478837,10.53655212550608,10.865700342549669,11.51298456739167,11.376974616384622,12.113646372080272,7.594687500000001,12.916041666666654,10.011628221017267,12.327057042584748,13.41693036727116,14.492384421340025,24.568958333333335,26.57916666666667,23.855687159020825,24.47796553144298,23.18248746359469,28.052811444470652,6.754892857142857,7.621392857142851,7.9613768095467226,8.382578751502693,8.723338845868353,9.658891826408302
2016-02-29,POMRB,5.358181818181818,3.625,34.9,5.170999999999999,7.877847580051528,9.116755474788377,8.662692932802528,9.733454026386319,12.332368708586921,11.901467823355324,6.852,9.301874999999988,7.45697693261036,10.486865483638704,12.92794904085941,12.80661307352348,28.635416666666668,23.941666666666666,28.273412295412495,26.54133213783803,27.459023322942073,26.916725894247666,6.5383273809523805,6.866309523809518,6.845226085728033,7.394059742298915,8.760032238237489,8.2697289366889
2016-05-31,PREMON,5.7175,4.6525,31.545,6.436,8.079582847707849,7.876005474788377,7.4846157596815175,8.310983594891066,11.145397739437282,11.075352051135368,8.5255625,5.8874999999999895,6.335186159566216,9.133729244775699,10.986386160772483,10.183123977318985,30.97208333333333,25.19625,29.5820473772475,27.688907934811755,26.212022110487883,23.683713500863746,6.745857142857144,6.643476190476184,6.681535651436819,7.078521140719775,7.897031260603168,7.547219933480728
2016-08-31,MONSOON,10.01,18.926,31.02333333333333,7.8221428571428575,9.010578282828284,7.879689685314692,8.49476945580891,8.213197347569983,12.206281619812975,10.3989020102477,9.90775,7.816499999999989,11.371511695739729,10.758045979984445,10.057656478488845,9.212420057054345,29.445416666666667,32.07458333333334,30.15856175968183,28.639831349815314,27.13675266040162,24.729029350158175,7.568254464285715,6.433178571428565,7.137778533719234,7.269346380742266,7.19736151411624,7.6953976167132545
2016-11-30,POMKH,12.032222222222225,9.735,22.01,8.805000000000003,10.054909722222224,8.279476010101018,9.909750562374237,8.740165040602493,9.859692269089003,10.349801591232282,10.718687499999998,9.234624999999989,10.716907017443837,10.388908578482727,10.476304537636388,9.402859821000439,25.688125,29.869583333333335,26.8991370558091,27.200987395370827,28.371816029267336,26.78346121958007,8.33267775974026,7.058535714285707,7.804667120231542,7.694429003251353,6.648470046390553,7.993198882024121
2017-02-28,POMRB,11.207,9.01,31.506666666666664,9.24875,10.370451388888888,9.741680555555563,10.428650337424543,9.085351805687594,11.143455703687371,10.562213859014523,9.675437500000001,10.580874999999988,10.034144210466302,9.944019984984523,11.625917225350587,12.29667934221333,20.622083333333332,29.021250000000002,28.742148900152124,28.259871644988756,29.658686706044648,33.39537494106605,8.705423271581362,8.077973214285707,8.382300272138925,8.123258042821142,8.072328941221842,8.3441180764893
2017-05-31,PREMON,8.223333333333331,5.755,4.88,8.473636363636365,9.857277777777778,10.368138888888895,9.546523535788058,8.679957622149889,10.698030961154627,10.643620662948388,7.9103125,10.85649999999999,8.32248652627978,8.950106504262788,10.956520864352719,9.331193559385756,16.829166666666666,22.355,19.197289340091274,22.60396729718508,27.218110264701227,25.429355882343707,8.510573612967914,8.587382305194799,8.4188347087379,8.192966229674541,8.653830338039427,8.591085875960447
2017-08-31,MONSOON,10.0285,9.4775,17.16,8.766470588235292,9.125254901960783,10.372763888888896,9.739314121472834,8.81410386391644,12.07008535104715,10.338049802190655,8.354499999999998,8.494374999999991,8.784491915767868,8.832347332542748,10.243216688815227,10.729635316644089,14.588333333333335,18.889166666666668,18.382373604054763,20.561306776825877,22.237683516699395,15.345270686299102,8.011672571301247,8.823464237967908,8.557889060536857,8.328600564726077,8.34240749829594,8.342003023726116
2017-11-30,POMKH,7.908333333333332,5.0625,5.53,6.301875000000003,8.319551470588234,9.341791666666673,9.006921806217033,8.426527450113433,9.739795917346365,10.298967913711808,8.847124999999998,7.326249999999991,7.29569514946072,7.901245094025897,8.829044270865527,8.162261489420022,16.0740625,14.769166666666667,13.241424162432857,16.129816289678402,21.55972525790704,19.656047138528418,7.188957609180036,8.197682987967909,7.655483436322116,7.6919551487783195,7.732674390861995,8.564963613814935
2018-02-28,POMRB,9.47470588235294,17.235999999999994,30.06,7.760666666666667,9.371822303921567,8.908718137254906,9.194035436671395,8.509686388989216,10.601669757336936,9.997140829983017,9.580562499999997,9.382749999999989,11.271817089676428,9.481981895107591,9.40312377629305,9.871079405243085,18.607083333333332,14.407500000000002,19.968854497459716,18.350689698046946,20.783412715473144,24.841892723572478,6.493232580532213,7.825662154634575,7.697556728459936,7.679889068326814,8.069143391634269,7.4195718412866
2018-05-31,PREMON,3.51,1.47,18.2125,3.38,11.064276960784312,7.730384803921574,6.920421262002837,7.1053601848942165,10.03080446887261,9.931181348774382,10.642437499999998,8.311499999999988,7.351090253805857,7.809688263670656,10.721545861132299,8.051842928191324,20.996666666666666,17.740625,19.26631269847583,17.63157852981867,19.928140563850118,23.19140901156412,6.648904192927171,6.552253063725484,5.970534037075962,6.3713418669999555,8.200543142076809,8.064716060894304
2018-08-31,MONSOON,23.16,19.63,24.091666666666665,8.294306722689075,,11.013259803921573,13.416252757201704,11.182541972164922,10.976531796695328,9.12048177281182,,10.849624999999987,12.262654152283513,9.928341940875981,9.237749433647188,11.390687634141514,,19.47354166666667,21.196454285752164,18.573135371065103,19.348658468849973,19.10584103364863,,6.4342120973389285,6.900043111321207,6.915161788391647,6.482539443770912,5.80919866612461
2018-11-30,POMKH,8.316470588235292,3.405,17.715,8.019411764705879,,11.115294117647062,11.37633988961514,,10.145096824296079,10.893026551612152,,10.435249999999987,8.719592491370108,,9.946311399911979,7.035186888144493,,22.51979166666667,19.8038725714513,,20.76648802387091,18.582514709192385,,6.863596288515398,7.347790572675075,,6.293446697307536,7.973384515856093
