Date,Season,Kattiwada,Jobat,Bhabra,Alirajpur,Kattiwada_Trend,Kattiwada_SMA,Kattiwada_EWMA,Kattiwada_DES,Kattiwada_TES,Kattiwada_ARIMA,Jobat_Trend,Jobat_SMA,Jobat_EWMA,Jobat_DES,Jobat_TES,Jobat_ARIMA,Bhabra_Trend,Bhabra_SMA,Bhabra_EWMA,Bhabra_DES,Bhabra_TES,Bhabra_ARIMA,Alirajpur_Trend,Alirajpur_SMA,Alirajpur_EWMA,Alirajpur_DES,Alirajpur_TES,Alirajpur_ARIMA
2011-08-31,MONSOON,3.1,9.51,3.45,6.037999999999999,3.381875,3.1887499999999993,3.216524110912129,3.557261284619045,1.574708069404142,1.5421664299471176,10.697083333333332,9.950000000000006,10.078142068549448,9.84254696367717,8.038022240732435,7.976833829411654,5.7725,6.025000000000002,6.234440434220287,5.9428787477338085,6.397693603425717,6.1850440818560655,8.01375,7.798125,7.835953456502152,7.683529782955829,7.024208373628474,7.06483955347223
2011-11-30,POMKH,3.635,8.479999999999999,3.05,6.19,3.9956250000000004,3.352499999999999,3.383914466547277,3.563220052204138,2.7666616954262846,2.9245443753451266,10.262499999999998,11.015000000000006,9.438885241129668,9.000137029101605,10.800266820158836,10.7921592146079,5.595000000000001,5.950000000000002,4.960664260532171,5.947892588953819,4.822270978211002,3.6302214442733267,8.0565625,7.8875,7.177572073901292,7.21207810937217,6.707192277687408,6.681302998890439
2012-02-29,POMRB,5.16,10.2,4.28,8.342,4.689583333333334,3.411249999999999,4.094348679928366,3.908454908206535,4.358171341771437,4.095986108607472,9.843697916666667,10.379166666666672,9.7433311446778,9.36011389146436,11.749655999209644,11.291253511485385,5.6571875,5.595000000000002,4.688398556319303,5.96134754542477,5.799548803219744,5.1927803082394135,7.900557291666667,8.14,7.643343244340775,7.503230604501926,8.159759393698613,7.473541854565786
2012-05-31,PREMON,6.4250000000000025,12.393333333333333,11.6,11.3225,4.841666666666668,4.58,5.026609207957021,4.458022934840828,5.306079627132263,4.9419974994070515,9.652395833333332,10.14583333333334,10.803332020140013,10.55956889469352,10.80971018526416,10.39135569617251,5.713125,5.595000000000002,7.453039133791581,6.0258011769649915,9.250912443366996,9.130965591587758,7.686739583333334,7.973125,9.115005946604466,8.572246536156403,10.160043445699676,10.55056527556344
2012-08-31,MONSOON,3.9766666666666666,7.092916666666667,3.9475,5.457458333333332,4.6954166666666675,4.799166666666666,4.606632191440879,4.336213494143779,3.280022959140129,3.3189257975419753,9.6453125,9.541562500000007,9.319165878750676,8.72928088241601,7.833677945336646,7.700063318004242,5.796875,5.719375000000002,6.050823480274948,6.036904165231405,5.248778415545362,5.119643629355026,7.39784375,7.827989583333333,7.651986901296013,7.626510555735388,6.9656032710168,6.48039473085853
2012-11-30,POMKH,3.975,9.366666666666664,3.0,5.06,4.382291666666667,4.884166666666667,4.353979314864528,4.241629850543221,4.14444252617609,4.334227341336541,9.501979166666665,9.763229166666674,9.33816619391707,8.835171360125907,9.41514932910588,9.289397993726812,5.886875,5.706875000000002,4.8304940881649685,6.041265055843063,4.222785840439619,3.900555992883322,7.041899291666667,7.545489583333333,6.615192140777608,6.844413777257074,6.361588933916128,6.142352359262961
2013-02-28,POMRB,3.65,9.256666666666666,5.0,7.160833333333334,4.370208333333333,4.506666666666667,4.072387588918717,4.095883332435094,5.325755712346004,5.131969332503206,9.397447916666664,9.52739583333334,9.30556638301691,8.839002633223993,11.576819664570952,11.111955297059193,5.8559375,5.886875000000002,4.898296452898981,6.059438505686936,5.354050794505121,4.83087016782588,6.678001708333333,7.250197916666666,6.833448617799898,6.901676378438709,7.38283838372511,7.09363385298516
2013-05-31,PREMON,5.43,12.19,11.6,9.656111,4.361041666666666,4.257916666666667,4.61543255335123,4.38074155691332,5.294366338234071,5.03709479156316,9.03,9.476562500000007,10.459339829810146,10.19657686635619,10.225717275993459,9.978204744924273,5.7875000000000005,5.886875000000002,7.578977871739388,6.123598837610867,9.833626962765383,9.750933543608141,6.331881916666667,6.833600666666667,7.962513570679938,7.66514703823487,9.160839115568427,9.376499569400972
2013-08-31,MONSOON,4.875,6.460000000000001,3.7,4.212666666666667,4.391666666666667,4.4825,4.719259532010739,4.477094569278757,2.879652724301489,2.975812326273355,8.852916666666665,9.31833333333334,8.859603897886089,8.24939262759578,7.452814558450115,7.350129382436533,6.575,5.825000000000001,6.027386723043633,6.132676600904739,4.956121925331825,5.2004136951728155,5.930006916666666,6.522402750000001,6.46257480907463,6.626116620369989,5.5995328491825305,5.133722491493151
2013-11-30,POMKH,3.0033333333333334,7.0600000000000005,2.7,3.535833333333333,4.876250000000001,4.239583333333333,4.032889052539776,4.133559008457218,4.2574018795289845,4.4248048331914305,8.914166666666667,8.741666666666674,8.139762338731654,7.521436587920926,8.89978397360073,8.844246271082447,7.1,5.750000000000001,4.69643203382618,6.134635398117855,3.954936296821304,3.6634572475280893,5.509347208333333,6.141361083333335,5.291878218778111,5.697271673448964,5.062206289589991,4.821381112021474
2014-02-28,POMRB,4.866666666666667,10.146666666666668,11.6,5.469999999999999,5.105208333333334,4.54375,4.366400098190533,4.284054219263307,5.010002431153307,4.729923131735966,9.0,8.964166666666674,8.942524069905659,8.572085118912323,10.105570882551785,9.66638514195243,6.598749999999999,7.4,7.457859220295708,6.198574974289376,5.263194936516273,5.012999512231078,5.376791666666667,5.718652750000001,5.363126931266866,5.602752267461921,5.959853326078197,5.884486018812786
2014-05-31,PREMON,8.09,11.79,9.2,7.9816666666666665,5.285000000000001,5.20875,5.855840058914319,5.120420380846552,5.584322104169104,5.345864339143055,9.202916666666667,8.864166666666675,10.081514441943394,9.873926209590374,10.014490223732846,9.989913996589813,6.4575,6.799999999999999,8.154715532177423,6.245833977753634,11.416364137069863,11.808132176320877,5.5278125000000005,5.300041666666668,6.410542825426786,6.263937606393956,7.590571822394746,7.9393629110255395
2014-08-31,MONSOON,4.046666666666667,7.546666666666668,2.09,4.826666666666667,5.87875,5.001666666666667,5.132170702015259,4.864168474794045,4.106399502824742,4.304068637819873,9.262500000000001,9.135833333333341,9.067575331832703,8.585010511447123,7.14085351409452,7.059311634573598,5.6274999999999995,6.397499999999999,5.728829319306454,6.243456190367427,5.172061950694115,4.358293430298637,5.768333333333333,5.453541666666668,5.776992361922739,5.8159300010272155,3.971981530081523,3.7591924354455566
2014-11-30,POMKH,5.2700000000000005,7.596666666666668,3.18,4.13,6.09,5.568333333333333,5.187302421209155,4.939220393824298,4.67185133833731,4.754681982861638,9.215833333333334,9.270000000000007,8.479211865766288,7.9427123903963395,9.33416584793731,9.195125803187516,4.9746875,6.517499999999999,4.709297591583873,6.248504424497058,3.836224591018654,3.1441120739072783,5.8359821428571435,5.602083333333335,5.118195417153643,5.298118827494241,4.667221015205967,4.417585335035035
2015-02-28,POMRB,7.35,10.086666666666668,4.48,6.8,6.104166666666667,6.189166666666667,6.052381452725493,5.461859718574313,6.156564990950555,5.8765701296142225,9.257916666666668,9.255000000000006,9.12219378612644,8.761841347063251,10.594534494289853,10.143570942293373,5.4021875,4.737499999999999,4.617578554950324,6.262474469344406,6.8525466381377615,7.674059737320624,5.674047619047619,5.934583333333335,5.7909172502921855,5.706687005203227,6.108774892491324,6.171841033920801
2015-05-31,PREMON,7.296666666666668,11.476666666666668,11.0975,7.192857142857143,6.2941666666666665,5.990833333333334,6.550095538301963,5.854173325243939,7.259260813471164,7.1710694263519805,9.720416666666669,9.176666666666673,10.06398293834253,9.8270858430732,10.210513047145676,10.236246129657088,5.6309375,5.211874999999999,7.209547132970194,6.322530945946902,9.607650081874993,8.647138398520585,5.696071428571429,5.7373809523809545,6.351693207318169,6.108647103448892,8.388935211428691,8.636217306347806
2015-08-31,MONSOON,4.953333333333333,8.196666666666667,3.6125,4.32,6.461666666666667,6.2175,5.911390656314511,5.63419116083874,4.805721372186466,4.997140037136521,10.28875,9.339166666666673,9.317056429672185,8.86121691775974,7.065071083197104,6.991050743593648,6.240625,5.592499999999999,5.770728279782117,6.330381276097523,3.8608650482687157,4.256118287434356,5.884285714285714,5.6107142857142875,5.539015924390901,5.559597726307614,3.8976031609654678,4.344913873439026
2015-11-30,POMKH,5.883333333333333,10.646666666666668,3.4875,4.812857142857141,6.594166666666667,6.370833333333334,5.90016772712204,5.671775927914894,5.453128953434013,5.570232935133359,10.062500000000002,10.101666666666674,9.848900524469979,9.494816503076915,9.645679173832498,9.40185283252796,7.1859375,5.669375,4.85743696786927,6.337212242365065,3.5554644098928536,3.745292412564783,5.948035714285714,5.781428571428573,5.248552411777397,5.315237454106086,4.355139465417011,4.136653920710135
2016-02-29,POMRB,8.076666666666666,11.583333333333336,9.05,7.622857142857143,6.381666666666667,6.5525,6.77076730293989,6.1907512346482445,6.871460429924538,6.680789524987739,9.523333333333333,10.475833333333341,10.542673648015322,10.254779900694482,12.367373175777459,11.792822506433087,7.3034375,6.811875,6.534462180721563,6.38273241968565,6.318352277268888,5.496090501144808,5.786785714285713,5.987142857142858,6.198274304209296,5.957209104799982,6.34378215556338,6.593283361165533
2016-05-31,PREMON,7.63,8.17,14.09,6.88,5.832916666666667,6.635833333333334,7.114460381763934,6.492375482548319,7.978808984300957,7.899699931222824,9.067083333333333,9.649166666666675,9.593604188809193,9.069691084596442,11.83597939646928,11.72837678423378,6.8321875,7.56,9.556677308432938,6.463446575028239,10.82276315480265,11.189690575038377,5.571964285714285,5.908928571428572,6.4709645825255775,6.194651052179436,8.947184594223954,8.742810613953166
2016-08-31,MONSOON,2.92,7.19,1.56,3.3428571428571425,5.410833333333333,6.127500000000001,5.43667622905836,5.673629218856303,5.372613072099334,5.567160692200137,8.56,9.397500000000008,8.632162513285516,8.0049945978126,6.058627224019467,5.972147682572754,6.355,7.046874999999999,6.358006385059763,6.456803812054434,5.03603636590806,5.3161846241893045,5.207321428571428,5.664642857142858,5.2197216066582035,5.337086818243213,3.9768555587156116,4.3069745712427965
2016-11-30,POMKH,3.526666666666667,8.003333333333332,1.77,4.071428571428571,5.240416666666667,5.538333333333335,4.672672404101682,5.175890209976067,4.9922476663174224,5.146480593386162,8.827916666666667,8.736666666666673,8.380630841304642,7.8312131546103805,8.63911641897564,8.51144906444418,5.51875,6.617499999999999,4.522803831035858,6.451420142361476,4.176617354346387,3.260894200741351,5.023214285714285,5.479285714285716,4.76040439256635,4.943472190361379,3.853509815115437,3.9186695077405975
2017-02-28,POMRB,7.0566666666666675,10.17,6.95,5.447142857142856,5.553749999999999,5.283333333333335,5.6262701091276766,5.5793884879331035,5.66124515155872,5.571130349099147,9.659166666666666,8.38333333333334,9.096378504782786,8.742790940245005,10.487388479440003,10.058681037212361,5.6375,6.0924999999999985,5.493682298621515,6.482003644284172,7.0999541380519435,6.989038946925698,5.254107142857142,4.9353571428571446,5.035099778396953,5.064559640946101,5.710293821207548,6.170601967118974
2017-05-31,PREMON,7.286666666666666,11.726666666666668,9.5,7.582857142857144,6.085833333333333,5.197500000000002,6.290428732143273,5.942840275580276,6.843778785038351,6.761509769407432,10.325,9.272500000000006,10.148493769536339,9.932784817108658,10.205011602579443,10.14049077664384,6.89625,4.944999999999998,7.096209379172909,6.530330827284464,11.188596395372835,11.347191217618533,5.555,5.111071428571431,6.05420272418103,5.768843232406448,7.465669570738358,7.172399462541372
2017-08-31,MONSOON,5.77,10.283333333333333,7.1,4.4871428571428575,6.198333333333333,5.910000000000002,6.082257239285964,5.885180876765098,4.550511424134775,4.601809150795649,11.28,10.04583333333334,10.202429595055136,9.880106125398374,7.195911634692315,7.2395337748600515,7.53125,6.329999999999997,7.0977256275037455,6.5619061310780475,3.073276806020327,2.8660711231077194,5.835357142857143,5.3971428571428595,5.427378777365761,5.368407932294938,3.6964653720836482,3.6496092750663203
2017-11-30,POMKH,4.933333333333334,10.236666666666666,6.3,5.3342857142857145,6.156458333333333,6.2616666666666685,5.622687676904912,5.65370617926999,5.621592270564223,5.6646004873443685,11.733541666666667,10.604166666666673,10.21612442369975,9.831344357749646,10.820197724660733,10.54232013850788,7.886875,7.462499999999998,6.778635376502248,6.587834780997714,3.815101751806962,4.217753815863311,5.913928571428571,5.712857142857146,5.390141552133743,5.331514352000831,4.356508849152036,4.627723946801164
2018-02-28,POMRB,6.55,15.576666666666668,7.5,6.427142857142856,5.987499999999999,6.135000000000002,5.993612606142947,5.835777083831697,6.597836477832136,6.57218007467465,11.130833333333333,11.95583333333334,12.360341320886517,12.2739725183683,12.696352781089828,12.031197341198915,8.280000000000001,7.599999999999999,7.067181225901348,6.6220590437990206,8.110690783697834,7.64738230337782,5.969464285714285,5.957857142857145,5.804942074137388,5.622189285741041,6.63111746425217,6.678467074379887
2018-05-31,PREMON,7.458333333333332,9.948333333333334,11.795,7.23142857142857,5.7091666666666665,6.177916666666668,6.579500897019101,6.17948324525257,7.209903494194081,7.153643374782671,10.610833333333334,11.511250000000006,11.395538125865244,10.933932914056685,14.120350300651886,13.744962605637886,8.103125,8.173749999999998,8.958308735540808,6.686223059173478,11.790905141687308,10.390771055971086,5.989999999999999,5.870000000000002,6.375536673053862,6.060237832993404,8.419032628769495,8.537163408123149
2018-08-31,MONSOON,4.246666666666666,7.2399999999999975,7.95,5.282857142857143,,5.797083333333335,5.646367204878127,5.727954346660234,4.839774046117294,4.956572944874393,,10.750416666666672,9.733322875519146,8.990519304061461,8.072963754780798,7.930617543411733,,8.386249999999999,8.554985241324484,6.7236030468301955,5.189265336480125,5.85897266531654,,6.0689285714285734,5.9384648609751745,5.80448012160665,3.932360200075786,4.2044492824693975
2018-11-30,POMKH,4.23,9.12,4.035,4.702857142857143,,5.621250000000002,5.079820322926876,,5.194402610354028,5.209555895533194,,10.471250000000005,9.487993725311487,,9.605233578628908,9.218534160826184,,7.819999999999999,6.74699114479469,,5.374298596058544,5.659002481648176,,5.9110714285714305,5.444221773727962,,4.900232656605574,5.060441257807478
