Date,Season,Badnagar,Ghatiya,Tarana,Ujjain,Mahidpur,Khacharod,Badnagar_Trend,Badnagar_SMA,Badnagar_EWMA,Badnagar_DES,Badnagar_TES,Badnagar_ARIMA,Ghatiya_Trend,Ghatiya_SMA,Ghatiya_EWMA,Ghatiya_DES,Ghatiya_TES,Ghatiya_ARIMA,Tarana_Trend,Tarana_SMA,Tarana_EWMA,Tarana_DES,Tarana_TES,Tarana_ARIMA,Ujjain_Trend,Ujjain_SMA,Ujjain_EWMA,Ujjain_DES,Ujjain_TES,Ujjain_ARIMA,Mahidpur_Trend,Mahidpur_SMA,Mahidpur_EWMA,Mahidpur_DES,Mahidpur_TES,Mahidpur_ARIMA,Khacharod_Trend,Khacharod_SMA,Khacharod_EWMA,Khacharod_DES,Khacharod_TES,Khacharod_ARIMA
2005-02-28,POMRB,11.078,8.945,10.842,10.55125,7.5928571428571425,9.085,12.33125,9.305625000000008,9.262164933314363,11.125461337585541,7.883040430580533,8.527059786221855,7.16,6.338750000000001,7.078032819853112,6.945230372222284,8.23446149320786,7.953274179213775,9.861999999999998,8.812499999999991,9.672048407687598,7.992174053363623,12.062030441257425,-6.516838701335282,9.049441964285714,8.5271875,9.022636790239638,10.529117590988873,8.49049819533974,8.485981693884401,7.149776785714285,7.080714285714288,6.981905963132979,6.940479595253456,7.593275508409724,7.219496500572347,7.748541666666666,7.36125,7.97445175774701,7.050571518409399,8.460422864542934,8.12824382431743
2005-05-31,PREMON,19.02,9.7,12.009999999999998,10.937142857142858,11.55125,10.01,16.138625,9.810125000000008,13.165298959988618,12.696222407033668,14.229261604103094,15.749774376954647,8.06625,6.338750000000002,8.126819691911866,7.447584262099361,9.871795461623408,9.440191716341339,10.1845,9.339999999999991,10.607229044612557,8.396609798220586,18.709470362865545,11.51222753447502,10.505133928571428,8.264598214285714,9.788439217000926,10.594121834900664,13.942527492582707,13.816215315572444,7.684241071428572,6.882589285714289,8.809643577879786,8.107188136109585,10.854701268201588,11.391478032526287,8.428958333333332,7.518749999999999,8.788671054648207,8.752339589905738,11.755237275254563,11.979142739275947
2005-08-31,MONSOON,24.174,6.91,8.058,11.55125,4.77625,6.833333333333332,18.532375,14.852375000000007,17.568779375993174,14.99175283270228,10.48723665524032,11.945148620643621,8.145625,7.981250000000002,7.6400918151471195,7.273033069126028,5.122394350782061,4.790164626883179,9.99475,10.383999999999991,9.587537426767534,7.895371785236187,5.81376779053832,4.407728301695027,11.048325892857143,9.834285714285715,10.493563530200555,10.753812582661828,6.150431238276414,5.63880064205761,8.311160714285714,7.416964285714288,7.196286146727871,7.079162004926285,4.73619305760723,4.847539059111005,8.973125,7.978333333333333,8.006535966122257,7.73036336192887,4.129863913360087,4.506723704169487
2005-11-30,POMKH,15.4275,7.05,9.03,11.664285714285715,7.885714285714287,9.59,19.855291666666666,17.424875000000007,16.712267625595903,15.029606560796788,17.1485008193946,18.005603922239658,8.14,8.151250000000003,7.4040550890882715,7.153607013122865,7.185495114794779,7.534866219651476,10.025333333333332,9.984999999999992,9.36452245606052,7.763291403001901,7.5012770474489505,8.577126000548638,11.450026785714286,11.175982142857144,10.96185240383462,10.90537379049544,8.321722415897863,9.623451581377756,8.666361607142857,7.951517857142859,7.472057402322437,7.146352381742233,6.096019408340523,5.990377660658603,8.947291666666665,8.879583333333333,8.639921579673356,8.901284383699402,7.174449658514798,6.9823175826315556
2006-02-28,POMRB,19.938,8.9,10.92,9.53,10.47,9.833333333333334,17.429374999999997,19.639875000000007,18.002560575357542,15.97865939667293,18.994456676590225,15.344673793435447,7.8815625,8.140000000000002,8.002433053452963,7.49600586664207,8.475317052967604,8.39486461860728,9.283666666666667,10.004499999999993,9.986713473636312,8.188481853582596,11.536167295069342,8.486587391134425,10.866102678571428,10.920669642857145,10.389111442300772,10.66255118534834,12.065379385160107,12.37488949481168,8.330825892857142,8.670803571428573,8.671234441393462,8.067704004885972,8.80358377252312,8.6324701323219,8.271875,9.066666666666666,9.117286281137346,9.774195350431508,10.882803301184936,10.529073527700366
2006-05-31,PREMON,20.74333333333333,9.7,12.176666666666668,15.172,11.515714285714285,9.055,13.479291666666667,20.07070833333334,19.098869678547857,16.895204278832704,24.373954178513227,21.796669659580395,7.579375,8.14,8.681459832071777,8.021481509535402,9.964331505861113,9.502288029251963,8.047416666666665,10.046166666666661,10.862694750848455,8.96102187652503,18.26853022024955,6.449115113900965,8.968178571428572,11.97938392857143,12.302266865380464,11.434978833070776,14.988008886215676,12.400402795371498,7.594642857142858,8.661919642857146,9.809026379121791,9.276088465119795,12.863694321384324,13.226561101624672,7.0,8.827916666666667,9.092371768682408,9.714454074818704,13.21699515070047,12.171366390195692
2006-08-31,MONSOON,3.043333333333333,4.8424999999999985,1.9580000000000002,2.645,2.1275,2.385,11.235791666666664,14.788041666666674,12.676655140462046,14.015405958761475,17.372890399665252,15.620813759926712,7.576874999999999,7.623125000000001,7.145875899243065,7.349804544669999,5.544303603728995,5.459518961184107,7.871916666666667,8.52116666666666,7.300816850509072,7.173685623276619,5.458277133556383,1.4907811700448659,8.252285714285714,9.75282142857143,8.439360119228278,9.912873462049642,9.579030875675276,10.645677388980104,6.680178571428572,7.9997321428571455,6.736415827473074,7.374199823497623,5.765524401089897,4.829065347115251,5.91,7.715833333333333,6.409423061209445,5.539961742661229,4.204807680939402,4.217947289274781
2006-11-30,POMKH,4.9575,6.7,5.24,5.387142857142856,4.645,3.8633333333333333,9.498375,12.170541666666674,9.588993084277227,12.122189602053208,7.703648194224529,4.391356839038604,7.218125,7.5356250000000005,6.967525539545839,7.158648511659006,7.284132190305906,6.952947237417978,8.677770833333332,7.573666666666661,6.476490110305443,6.406225316853438,6.3379195906191965,6.490652780343894,7.580285714285714,8.183535714285714,7.218473214394109,9.127124470513042,6.443384761235624,5.306764566972018,5.897589285714285,7.189553571428574,5.899849496483844,6.4423865529103335,5.362951750942001,4.6743327417852525,5.520208333333334,6.284166666666667,5.390987170059001,4.120211924662061,4.653790216907021,4.504811601144249
2007-02-28,POMRB,12.46,9.23,13.306,10.079999999999998,6.395,6.84,8.848729166666667,10.301041666666674,10.737395850566337,12.149837065866926,9.345758155407161,9.800941291879806,6.8190625,7.618125000000001,7.872515323727503,7.593401384907946,8.668119288612257,8.451168301625131,9.308624999999997,8.17016666666666,9.208294066183266,7.795441137471942,10.003417575299993,12.31133372969706,7.217504464285714,8.321035714285713,8.363083928636463,9.286831186353151,7.634086253619334,7.355945198623832,5.629374999999999,6.170803571428575,6.097909697890306,6.1937339641854905,6.868945649405654,6.9305983813815475,5.356875,5.535833333333333,5.970592302035401,5.275645962447186,6.522432858816039,6.796064005724309
2007-05-31,PREMON,14.322000000000005,6.5,16.237499999999994,9.246,9.33,8.93,9.301125000000003,8.695708333333343,12.171237510339804,12.551150607290772,15.287119900604184,16.843697521469593,6.7075,6.818125000000001,7.323509194236502,7.353907706322815,10.04131119805051,9.614856911572959,9.574374999999998,9.185374999999992,12.019976439709957,9.951292096866053,17.286885495959474,3.3300657585826428,7.976611607142856,6.839535714285714,8.716250357181877,9.2750428584008,12.942280722595052,14.34082406469554,5.4809375,5.624375000000003,7.3907458187341835,6.94507073825829,9.903474846875595,10.347436617148542,4.970416666666667,5.504583333333333,7.15435538122124,7.5335564361737815,9.64107497041581,9.850152805073918
2007-08-31,MONSOON,4.2675,4.85,2.944,5.66875,2.1675,1.2033333333333334,9.517000000000001,9.001750000000008,9.009742506203882,10.820667878857687,8.356216263812392,8.947738388267757,6.4,6.820000000000001,6.334105516541902,6.742478203768659,5.547743408377066,4.614312593392039,9.505374999999999,9.431874999999993,8.389585863825975,8.536285247344935,5.18577053899469,2.5654580116564576,8.50134375,7.595473214285714,7.497250214309126,8.648221876857438,5.033121389092582,3.2442817962191604,5.325347222222223,5.634375000000003,5.30144749124051,5.456400838059164,3.1764188423942734,2.9776468575646344,4.574791666666666,5.2091666666666665,4.773946562066078,4.047941236903039,2.609137504084357,3.904310256000911
2007-11-30,POMKH,7.352499999999999,5.8,6.38,8.43625,3.4175,1.9533333333333327,10.032,9.600500000000007,8.346845503722328,10.077246846823565,5.382074943174752,5.23442140317589,6.605,6.5950000000000015,6.120463309925141,6.4119585410137985,7.30735243614595,6.875857668129106,9.606437499999998,9.716874999999993,7.585751518295584,8.04861601561918,6.242400382521006,-0.37028932428509614,8.8016875,8.35775,7.872850128585476,8.60723823523708,5.746706812226263,6.691121321599831,5.4806944444444445,5.327500000000003,4.547868494744305,4.5863860330961925,4.0336152343491065,4.691044312997237,4.542291666666667,4.7316666666666665,3.6457012705729794,2.5725514250176262,3.295688691205993,3.66613162774063
2008-02-29,POMRB,11.792000000000002,7.67,11.614,11.22875,6.377777777777778,5.585,11.9326875,9.433500000000008,9.724907302233397,10.392401806035656,10.171797840685521,11.757735747559913,7.307499999999999,6.205000000000001,6.740277985955084,6.568779546067284,8.88398272161683,8.43308630116859,10.907,9.293874999999993,9.197050910977351,8.934557262372827,10.081652971676412,2.0725457632593804,9.591272321428571,8.6449375,9.215210077151287,9.055048710808405,8.91837763238729,10.515490405968851,5.827100694444444,5.3231944444444474,5.2798322079576945,4.792366903469837,5.588405382345908,6.057718758112779,5.482083333333333,4.417916666666667,4.421420762343788,4.10831851976892,4.847634075998742,5.5843277218776475
2008-05-31,PREMON,19.11,9.7,18.738,10.5,10.589999999999998,9.925,14.4033125,10.630500000000007,13.478944381340039,12.133356508367052,14.845007725127875,15.780815571610306,7.82125,7.005000000000001,7.92416679157305,7.22549436274336,9.567431729501951,8.353822279229956,12.219375000000001,9.918999999999993,13.013430546586411,11.710696435912723,17.116167619000873,10.436198329038113,10.220825892857142,8.958437499999999,9.729126046290773,9.299674843626589,13.3825802607121,12.690274053070148,6.376006944444445,5.638194444444448,7.403899324774617,6.408353952529271,9.22826933240522,10.143194459184642,7.144166666666667,4.666666666666667,6.622852457406273,8.538143432881508,8.207170354279912,8.924366604494132
2008-08-31,MONSOON,14.685,7.27,10.848,10.731428571428571,3.67875,7.7266666666666675,16.551083333333334,13.234875000000008,13.961366628804024,12.612047412384161,10.23098761258317,10.902851099459305,8.315000000000001,7.610000000000001,7.66250007494383,7.268113118782235,5.55186611366388,5.432362848353994,12.432625,11.894999999999992,12.147258327951846,12.235615906542455,5.390713681819733,0.4965937053349503,10.084784226190477,10.224107142857141,10.130047056345893,9.541899421316119,6.362237217793988,5.97988574614494,7.055972222222222,6.016006944444448,5.91383959486477,5.700333449340304,3.428491423980902,3.635240024703249,8.560625,6.2975,7.064378141110431,9.742129360994255,2.5690171898608147,4.199352192457088
2008-11-30,POMKH,16.7,7.49,8.975000000000003,8.41,6.2975,8.726666666666668,16.588541666666664,15.571750000000007,15.056819977282414,13.402143954054845,12.402319166682323,12.07165700398796,8.785,8.032500000000002,7.593500044966299,7.355357662780961,7.175381676892298,7.129528359909422,11.5805,12.543749999999992,10.878354996771108,12.112174960547184,7.530083939479408,2.754473995920189,10.070059523809523,10.217544642857142,9.442028233807536,9.341772558299912,8.86585937489404,10.121331999038684,7.509330357142857,6.736006944444448,6.067303756918863,5.8703339178739204,4.889038535306522,5.411039565494017,9.530416666666667,7.990833333333335,7.729293551332926,10.892743061001008,7.021891105146073,7.584639776821559
2009-02-28,POMRB,19.626666666666665,9.93,10.725,10.166666666666666,8.9375,10.143333333333333,14.754791666666668,17.530416666666675,16.884758653036116,14.624894856544213,18.34978496415635,17.433909869112444,8.96375,8.597500000000002,8.528100026979779,8.024892690949336,8.801327818410245,8.599341700827111,10.471000000000002,12.321499999999993,10.817012998062665,12.333427975353425,11.553188183870104,5.654701559480796,9.727291666666666,9.952023809523808,9.731883606951188,9.479292931552372,10.702958714412173,10.411334326029824,7.779337797619048,7.375937500000003,7.215382254151318,6.888113660817742,7.4139301082643465,7.923365602222479,10.195833333333333,9.130416666666667,8.694909464133088,12.282383017876018,10.322379109977412,9.8715518197655
2009-05-31,PREMON,11.575,11.2,12.81,11.444285714285714,11.657142857142858,13.125,13.313854166666665,15.646666666666675,14.760855191821669,13.953775081059584,23.168442365889845,21.208001251861116,8.943750000000001,8.9725,9.596860016187867,8.967903358479571,9.711131541670898,9.252862566882936,9.989125,10.839499999999994,11.614207798837601,12.995914109583774,18.255734004279727,12.603492244756673,9.026175595238096,10.188095238095237,10.416844449884998,9.813408954919415,13.336689861441203,11.993236658978004,7.674389880952382,7.642723214285718,8.992086495347934,8.758355644636294,11.405594035970424,11.827410666693956,10.562291666666667,9.930416666666666,10.466945678479853,14.987661336290667,13.156048611126641,11.929944583214503
2009-08-31,MONSOON,7.55,7.2,7.900000000000001,7.044999999999999,4.7716666666666665,9.85,12.464895833333333,13.862916666666674,11.876513115093001,12.601562720590838,10.397317537302277,7.071608727033609,8.65375,8.955000000000002,8.63811600971272,8.853346233436179,5.9620983564707615,6.366334140059899,9.773875,10.102499999999994,10.128524679302561,12.245575452640898,5.536347966469869,5.687720340610834,8.453029761904762,9.266488095238094,9.068106669930998,9.330847061926306,7.652182689352014,8.236192142728854,7.237671130952382,7.915952380952385,7.303918563875427,8.147759050173354,5.073858513104673,4.330761131427471,10.75,10.46125,10.220167407087912,13.90258155991703,6.5143323408715155,6.673162856804355
2009-11-30,POMKH,12.3075,7.4,8.068,6.4875,4.365,9.535,15.829374999999999,12.764791666666675,12.0489078690558,12.498833758529539,8.783385016914114,8.617243256514989,8.373750000000001,8.932500000000001,8.142869605827633,8.74306554168787,7.34968425508081,7.267820429106048,10.7135625,9.875749999999993,9.304314807581537,11.49699999927191,7.240651575229859,7.5798684130254665,7.945910714285713,8.785863095238092,8.035864001958599,8.835604977077246,7.501908075461095,7.037777076183216,6.840997023809524,7.432827380952386,6.1283511383252565,7.336564153210333,6.269692046553305,6.259432816342865,10.808541666666668,10.663333333333332,9.946100444252746,12.514603891060013,9.921693954447523,9.066137497522238
2010-02-28,POMRB,17.2275,7.7,9.91,7.504,7.37625,10.836666666666668,19.63375,12.165000000000006,14.12034472143348,13.419864063230483,13.963431415254261,15.101284194484242,8.245000000000001,8.375000000000002,7.965721763496579,8.673001679816236,9.112471881163975,8.975882340286867,11.798458333333333,9.671999999999992,9.546588884548923,11.222387983630076,11.176905514434841,8.757962127931252,7.515375,8.120196428571425,7.823118401175159,8.60138997172647,9.100337257737934,8.997600845242246,6.955770833333333,7.042514880952385,6.627510682995154,7.495655936392899,7.207044385582851,6.888800467470757,10.732916666666666,10.836666666666666,10.302326933218314,12.227861997976637,12.022028869726045,10.40504723713859
2010-05-31,PREMON,40.89,11.19,21.1425,10.05,10.045,12.9,18.8478125,19.493750000000006,24.82820683286009,18.971472115721088,18.237551024593223,17.57370527924482,8.105,8.372500000000002,9.255433058097946,9.43071364341844,10.08282321352746,9.307621568396476,11.903291666666668,11.75512499999999,14.184953330729353,13.906046727338872,17.817753260262712,5.4058251815036105,7.239229166666667,7.771624999999997,8.713871040705095,8.846879024630722,11.12659731557364,10.831210623114519,7.569145833333333,6.639479166666671,7.994506409797092,8.484047441230134,10.549747611530847,10.80984502024987,10.981041666666668,10.780416666666666,11.341396159930987,13.268885579096263,14.278241344124863,12.502273710822665
2010-08-31,MONSOON,8.67,6.18,8.246666666666668,4.995,7.302,9.47,17.7021875,19.773750000000007,18.364924099716053,16.80803440469099,24.197885300397882,25.241110282197866,8.105,8.117500000000001,8.025259834858767,8.903445381436304,6.291602622807226,6.660462002632748,12.917041666666666,11.841791666666659,11.809638665104279,13.043555154636271,6.331785046101725,7.769797442983027,7.829083333333333,7.2591249999999965,7.226322624423057,8.177913432704731,5.940611223843755,6.159361332616002,7.924019345238095,7.272062500000004,7.717503845878254,8.457039394090366,3.855623127337105,3.4084977792705002,11.415833333333333,10.685416666666665,10.592837695958593,11.494899655143106,6.863462158830069,6.920864173976412
2010-11-30,POMKH,4.9,7.3,8.559999999999999,6.328333333333332,6.741666666666667,11.9,14.949583333333333,17.921875000000007,12.978954459829632,14.324600240565335,16.82003142292283,10.03909577558624,7.715,8.092500000000001,7.73515590091526,8.64027748370713,7.479556061142678,7.106222590147489,13.579979166666668,11.96479166666666,10.509783199062568,12.223589415317123,7.972976786512295,4.226134100062624,9.150083333333333,7.219333333333329,6.867126907987167,7.85468426077165,5.599699020730635,5.855540479993614,8.171184523809524,7.86622916666667,7.3271689741936195,8.182993112897753,6.8476305754866225,7.517372653828594,11.145,11.276666666666664,11.115702617575156,11.895284404113685,9.85242541803036,8.8738142932859
2011-02-28,POMRB,15.47,7.8,17.528,12.382,7.838571428571428,11.95,11.573541666666666,17.48250000000001,13.97537267589778,14.509316368355787,14.001907740671276,10.891630840732446,6.6275,8.1175,7.761093540549156,8.495920721510254,8.996450550563456,8.600119093907624,13.480145833333333,13.869291666666662,13.31706991943754,13.736161277560823,11.875433103019096,3.844803006763903,9.431541666666668,8.43883333333333,9.0730761447923,8.631628579429794,7.835999353359701,8.307001362350931,7.68635119047619,7.9818095238095275,7.531729955944742,8.23421688472387,8.646866156814454,8.471049542621117,9.758125,11.554999999999998,11.449421570545095,12.131846546785557,13.349622626771449,11.945381899185872
2011-05-31,PREMON,20.626666666666665,7.97,18.828,15.739999999999998,11.56,9.62,10.740104166666667,12.416666666666675,16.635890272205334,15.706468810871929,19.714093226050185,21.33911906213859,5.829999999999999,7.3125,7.844656124329493,8.393501365295162,10.390352232480312,9.84452406668677,13.152125,13.290666666666663,15.521441951662524,15.49804461839805,19.489386069824608,8.415647835796603,8.861244047619047,9.86133333333333,11.739845686875379,9.853405527356939,12.44007315392485,13.537167609636779,6.61032738095238,8.360559523809528,9.143037973566845,9.465726305242024,11.521187781980519,10.963466174357883,7.4125,10.734999999999998,10.717652942327057,10.725948056160929,15.482885515951041,13.243077293881559
2011-08-31,MONSOON,1.925,0.7,9.7625,1.5566666666666666,1.9083333333333328,1.655,10.149791666666667,10.730416666666674,10.7515341633232,12.845053890851728,9.804274671654897,9.243558674277999,5.68,5.9425,4.9867936745976955,6.611705279409789,6.394254726342367,5.8451122698968945,11.449125,13.669624999999996,13.217865170997513,14.711043155625335,7.442836583297321,1.6639942291992775,8.395666666666665,9.001749999999998,7.666574078791894,8.417191657389026,9.060096893169513,8.920148088264549,6.03922619047619,7.012142857142861,6.24915611747344,7.484288648511025,5.087516836572251,5.067122892435931,5.1925,8.781249999999998,7.092591765396234,5.3355837321202015,5.494671950059583,5.146599439238632
2011-11-30,POMKH,4.9775,6.4,4.42,5.204285714285715,3.5271428571428567,0.95,9.206458333333332,10.749791666666674,8.44192049799392,11.198354796689662,6.811744316732767,4.73480539363331,6.08375,5.7175,5.552076204758618,6.32547382047116,7.570783061765803,5.911872240216047,9.49575,12.634624999999996,9.698719102598508,12.513230143361671,9.140953946899696,2.593104921257094,7.991376488095238,8.720738095238094,6.681658732989422,7.85866784492137,6.25319573491319,4.220602231645504,5.6394047619047605,6.208511904761908,5.160350813341207,6.205710289630389,4.904803581642875,3.990399415115032,4.37625,6.043749999999999,4.63555505923774,2.3821301474112917,4.784590811154644,4.26751987960229
2012-02-29,POMRB,10.67,7.5,8.044,9.781428571428572,6.484285714285713,5.14,9.153645833333332,9.549791666666675,9.333152298796351,11.052654654699264,10.828831707668334,11.809318517277024,6.8575,5.6425,6.33124572285517,6.362593633947066,8.916738276790172,8.120342236175613,8.374255208333334,10.263624999999996,9.036831461559105,11.36075457031353,12.296934234528708,7.9414599551009495,8.1238814484127,8.070595238095237,7.921566668365082,8.186326917311376,8.252909327925703,9.454014914464786,5.582295183982684,5.869940476190479,5.68992477371901,6.022289922093621,6.094689616644199,6.333835545940133,4.678390625,4.34125,4.837333035542644,3.347656468938553,4.906410604198134,4.984194104570614
2012-05-31,PREMON,17.88,11.5,12.685,15.106250000000005,9.715714285714286,9.9,9.583645833333334,8.863125000000007,12.751891379277811,12.406216224423803,15.634064026149408,18.081219738167796,7.016875,6.525,8.398747433713103,7.394294256759614,10.104903299263274,9.180118133326527,8.106528273809523,8.727874999999997,10.496098876935463,11.485762497024215,18.51784821015776,15.536058110435215,8.305208333333335,7.912157738095238,10.79544000101905,9.375824231125126,11.4634084401085,13.080266566349298,5.688078463203462,5.408869047619049,7.300240578517121,6.933876984524921,9.542995718421134,10.206905958514756,5.3408437499999994,4.411250000000001,6.862399821325587,7.593585410349505,7.97686355989364,8.473107840199546
2012-08-31,MONSOON,4.2491666666666665,3.36,6.933541666666668,3.25045634920635,3.2957424242424245,3.792125,9.664875000000002,9.444166666666675,9.350801494233353,10.702021590121213,5.339832359558235,6.045678008635789,6.753125,7.19,6.383248460227862,6.452678551511474,5.558467766886301,5.220517311781669,8.330671130952382,8.020635416666664,9.071075992827945,10.205830628126813,5.744021192970191,4.56927260488314,8.208632936507938,8.335605158730159,7.77744654029397,8.314413760862315,6.83660628245198,5.951568626625155,5.461774891774892,5.755721320346322,5.6984413168072425,5.797583415966736,3.17348768650376,3.358480444551997,6.117156250000001,4.94553125,5.634289892795352,6.02933006795572,2.456522097585262,4.911680324469576
2012-11-30,POMKH,6.093333333333334,5.015,5.107142857142857,4.961111111111111,2.986,4.1125,10.016208333333335,9.723125000000008,8.047814229873346,9.726615976306826,6.586237517950886,6.173937825391594,6.806875,6.84375,5.835949076136717,5.984913981536055,7.495388262661573,6.638653210414434,8.851108630952382,8.192421130952377,7.485502738553909,8.65742791472059,7.283203318030966,3.7306107593043887,8.155252660533911,8.274811507936507,6.650912368620826,7.73172416586582,6.4598308271685845,5.508247929352795,5.260872113997114,5.620435606060608,4.613464790084346,4.752076006994207,4.572700146333868,4.778388067454285,6.834093749999999,5.7361562500000005,5.025573935677212,5.1224717943455085,4.716181639125763,5.222993327428187
2013-02-28,POMRB,10.204,6.775,9.15,9.252,5.215,8.187999999999999,10.068395833333335,9.606625000000008,8.910288537924007,9.790840990693052,11.499541682638807,12.145826709549727,6.638125,6.6625,6.211569445682031,5.993539515441624,8.799998150741478,7.617862689287849,9.038270089285714,8.468921130952378,8.151301643132346,8.326388173913633,10.797079264581056,8.796532231346202,7.986049467893218,8.142454365079365,7.691347421172496,7.990019845351738,8.606564479591405,8.80469941437883,4.924037247474747,5.30311417748918,4.854078874050607,4.5756171627714926,5.662422309646974,6.013473875738406,6.8394531249999995,6.49815625,6.290544361406327,7.324256756917874,6.692001978325963,7.0014581838138845
2013-05-31,PREMON,21.156666666666673,12.655,15.7425,15.208636363636362,9.377777777777775,12.5875,9.389750000000001,10.425791666666676,13.808839789421073,12.073431171236889,16.01170092910812,17.60645164348606,6.248125,6.95125,8.788941667409219,7.459063364781997,10.460829405919439,9.617405229899354,8.725101190476192,9.233296130952377,11.187780985879407,9.767991629865575,17.38446208719663,5.151345913715447,7.818659090909091,8.168050955988456,10.698262998158043,9.231141787396142,11.727497223626134,13.211224590094949,4.704262626262626,5.218630050505052,6.663558435541474,5.802427425590582,8.709660499321496,9.309991641668175,6.5495625,7.170031250000001,8.809326616843796,12.114266882301607,10.486865976616702,10.56523842085787
2013-08-31,MONSOON,1.39,0.855,5.373333333333334,1.7944444444444445,0.9390000000000001,1.1475,8.586541666666669,9.71100000000001,8.841303873652643,9.855602167419349,6.805948594802221,7.747796698565458,6.375624999999999,6.325,5.61536500044553,6.036320393294402,5.310319819270079,5.011613866568815,8.249583333333334,8.843244047619043,8.862001924860976,8.561570485638452,5.200011387204583,6.419358719763801,7.505520202020202,7.804047979797979,7.136735576672604,7.943602181937005,6.106477132852049,6.2873926988148074,4.74777398989899,4.629444444444446,4.373735061324885,4.34202010326349,2.5775289993606063,3.1422518565593087,6.328250000000001,6.5088750000000015,5.744595970106277,6.969601408428616,5.068378388501354,6.4895963594637065
2013-11-30,POMKH,3.523333333333333,4.4,4.162000000000001,5.078,3.5845454545454563,4.4380000000000015,7.387500000000001,9.068500000000009,6.7141156575249195,8.531882565649193,5.8941692248631465,4.3499336558586865,6.435,6.171250000000001,5.129219000267319,5.55228498908514,7.199848888965227,5.610755967868615,7.220958333333335,8.60695833333333,6.982001154916587,7.224147302974612,6.596282603177188,1.8921292990299927,6.698940656565657,7.833270202020201,6.313241346003562,7.445229905572231,5.700948965283688,4.287987633524178,4.529926767676768,4.77908080808081,4.0580592186131135,3.895646504650619,3.1330397543927813,2.974076787977972,5.645812500000002,6.590250000000002,5.221957582063768,5.6872609957192894,4.311698359560783,3.405570195527248
2014-02-28,POMRB,6.348333333333333,8.41,6.291,6.630000000000001,4.964545454545455,6.0920000000000005,7.123125000000002,8.104583333333343,6.567802727848285,8.05798587403112,9.740907595540309,10.045349214377875,6.89625,6.58,6.441531400160391,6.074839218377014,8.581009245071801,7.210308907204594,6.422000000000001,7.892208333333331,6.705600692949952,6.6111552366068755,10.073844030368983,0.25166657151597244,6.577769841269842,7.1777702020202,6.439944807602138,7.300799493112347,8.480994177023888,8.801203821982275,4.605215909090909,4.716467171717174,4.42065371298605,3.9776026703509855,5.199393920234993,6.239752740264221,5.4439375000000005,6.066250000000003,5.56997454923826,5.939164430358651,6.706406797106647,7.337727374337387
2014-05-31,PREMON,15.420000000000005,11.495,10.3725,11.377999999999998,7.885454545454545,9.224,8.710952380952381,6.670416666666677,10.108681636708974,9.530663270139161,13.95680757440866,15.838509661341016,8.330312499999998,6.289999999999999,8.462918840096235,7.351023068557447,10.951079015440975,10.764329703325307,6.7822708333333335,6.5497083333333315,8.17236041576997,7.139842517911677,16.360868137638068,3.7552075036622536,7.4870247252747255,6.22011111111111,8.415166884561282,8.000382371570726,10.94541525959418,12.028049404531274,5.060568181818182,4.343386363636366,5.8065740459734485,5.036595490854755,8.348489544676173,9.14989942281526,6.657500000000001,5.225375000000003,7.031584729542956,8.271449405531085,9.290252014521501,9.458789623343064
2014-08-31,MONSOON,5.011666666666667,5.705,4.351666666666667,4.655714285714288,3.0336363636363632,2.8960000000000004,10.959315476190477,7.575833333333343,8.06987564869205,8.57751237175486,1.5639731383715514,2.933865143369271,9.458125,7.502499999999999,7.359751304057741,7.149492019271769,4.682796503278194,3.6455873626918223,7.6791875,6.294291666666664,6.644082916128649,6.210521938413941,3.5651699076760277,0.9601292004476588,8.745600045787546,6.935428571428571,6.911385845022485,7.419342680795878,3.0775524661619915,3.229415751834228,5.379522727272727,4.8670454545454565,4.697398973038615,4.481126836769157,1.6743521838476578,1.820734738873111,8.488,5.662500000000003,5.377350837725774,5.497227154836776,2.628334888827392,3.730001294868542
2014-11-30,POMKH,12.604285714285714,11.0225,8.065833333333334,9.49076923076923,5.132727272727271,12.398,12.551934523809527,9.846071428571438,9.883639674929515,9.368850030449309,5.595631293732303,6.363218270527925,9.7375,9.158125,8.824850782434645,8.238331843344502,6.850610638354446,6.36851334264627,8.505104166666667,7.270249999999999,7.212783083010523,6.339092048941028,5.047673653571503,2.0750243763699254,9.749972069597069,8.038620879120877,7.943139199321182,7.77287093098213,5.553661600289537,6.2486829794690015,5.3364318181818176,5.254090909090911,4.871530292914077,4.636856007246444,3.666302881168534,4.392948735522935,9.931000000000001,7.652500000000003,8.185610502635464,10.463999182628145,4.275177064480459,4.63129365308398
2015-02-28,POMRB,15.254285714285714,10.81,9.5625,12.285833333333334,5.968,12.776,12.723809523809525,12.072559523809534,12.031898090671994,10.536212504998803,14.155928827631092,14.760889978647374,9.2690625,9.758125,9.618910469460786,9.21273651072077,8.67367889596615,9.056800128675864,8.770833333333334,8.088124999999998,8.152669849806314,6.89102838170318,9.292027653540048,3.406510715533053,9.8850434981685,9.45257921245421,9.680216852926044,8.547381114442162,10.040265136422452,10.335652769803751,5.095522727272726,5.504954545454547,5.310118175748446,5.054211844625142,6.218968120828917,6.981845601485686,10.690000000000001,9.323500000000003,10.021766301581279,14.016360659214836,11.25854895836323,12.235360340181103
