Date,Season,Baramula,Sonawari,Gulmarg,Sopore,Baramula_SMA,Baramula_EWMA,Baramula_TES,Baramula_ARIMA,Sonawari_SMA,Sonawari_EWMA,Sonawari_TES,Sonawari_ARIMA,Gulmarg_SMA,Gulmarg_EWMA,Gulmarg_TES,Gulmarg_ARIMA,Sopore_SMA,Sopore_EWMA,Sopore_TES,Sopore_ARIMA
2003-05-31,PREMON,1.5630000000000002,2.272333333333333,0.996,0.7939999999999999,2.0268125,2.0037148216445395,2.730653206981951,1.520629283581968,2.7004374999999996,2.725185643814579,3.170792555257063,2.4856004344100016,2.9798749999999994,3.1592892776827104,4.967972246121937,0.8799829238534453,1.1532499999999999,1.1691754430836618,1.566802121585141,1.253243339215961
2003-08-31,MONSOON,2.601875,2.855,3.1675,1.3224999999999998,2.28653125,2.2429788929867236,2.394949664985177,1.07336856878429,2.8461041666666667,2.7771113862887473,3.202589465056928,3.0156030335272,3.5227499999999994,3.162573566609626,4.864444725177017,2.5617773908385932,1.285375,1.230505265850197,1.5575723503328487,1.4101119960370787
2003-11-30,POMKH,2.379375,3.4020833333333336,6.76,1.7025,2.23090625,2.2975373357920343,2.1613621195300827,1.5696879393582783,2.982875,3.0271001651065816,2.690266110822741,2.9672773151139733,4.420875,4.6015441399657755,3.401233985233395,2.2630493724104834,1.380375,1.4193031595101182,1.1588378334135268,0.9946325100883364
2004-02-29,POMRB,,,,,,,,,,,,,,,,,,,,
2004-05-31,PREMON,1.5630000000000002,2.272333333333333,0.996,0.7939999999999999,2.0268125,2.003722401475221,2.2362757823439274,1.7774175633206875,2.7004374999999996,2.725193432397282,2.8885816503191304,2.5203466144156845,2.9798749999999994,3.1593264839794655,4.318888302374603,0.6454071928474474,1.1532499999999999,1.169181895706071,1.3116798079220624,1.253243339215961
2004-08-31,MONSOON,2.601875,2.855,3.1675,1.3224999999999998,2.28653125,2.2429834408851326,2.4376114944117533,1.3961747511532994,2.8461041666666667,2.7771160594383693,2.936712609661404,3.003557726695375,3.5227499999999994,3.1625958903876796,4.169939853063587,2.1865166219703065,1.285375,1.2305091374236423,1.366544213689393,1.4101119960370787
2004-11-30,POMKH,2.379375,3.4020833333333336,6.76,1.7025,2.23090625,2.2975400645310797,2.458216860244342,1.582147464505979,2.982875,3.0271029689963553,3.13776440791169,2.936372437028865,4.420875,4.601557534232608,4.616660415738309,2.1165131573795155,1.380375,1.4193054824541855,1.5161256907473162,0.9946325100883364
2005-02-28,POMRB,,,,,,,,,,,,,,,,,,,,
2005-05-31,PREMON,1.5630000000000002,2.272333333333333,0.996,0.7939999999999999,2.0268125,2.003724038718648,2.1922012584041277,1.750117423353383,2.7004374999999996,2.725195114731146,2.860209477263859,2.5305911590454038,2.9798749999999994,3.1593345205395647,4.225292739174526,0.7188464931316081,1.1532499999999999,1.1691832894725112,1.2865770196605772,1.253243339215961
2005-08-31,MONSOON,2.601875,2.855,3.1675,1.3224999999999998,2.28653125,2.2429844232311886,2.0237193183392477,1.4820645314071963,2.8461041666666667,2.7771170688386877,2.7007018692348157,3.035324972047342,3.5227499999999994,3.162600712323739,3.6100287541055924,2.297179768695494,1.285375,1.2305099736835066,1.1531439566276949,1.4101119960370787
2005-11-30,POMKH,2.379375,3.4020833333333336,6.76,1.7025,2.23090625,2.2975406539387135,2.4894086019270563,1.6459949772819529,2.982875,3.0271035746365462,2.9115625059798793,2.9312283286470477,4.420875,4.601560427394244,4.01334053152791,2.9384524207768465,1.380375,1.4193059842101041,1.3531081621112258,0.9946325100883364
2006-02-28,POMRB,,,,,,,,,,,,,,,,,,,,
2006-05-31,PREMON,1.5630000000000002,2.272333333333333,0.996,0.7939999999999999,2.0268125,2.003724392363228,2.4400971253948303,1.7568889573867743,2.7004374999999996,2.725195478115261,3.2310456478997978,2.4979201974978444,2.9798749999999994,3.1593362564365464,5.218650350110972,0.8255843908628191,1.1532499999999999,1.1691835905260626,1.5828409035765767,1.253243339215961
2006-08-31,MONSOON,2.601875,2.855,3.1675,1.3224999999999998,2.28653125,2.242984635417937,1.9916524626485566,1.5151221864902902,2.8461041666666667,2.7771172868691565,2.680201564692036,3.0517442040912433,3.5227499999999994,3.162601753861928,3.52083784270449,2.1987383434258665,1.285375,1.2305101543156374,1.1349845205688627,1.4101119960370787
2006-11-30,POMKH,2.379375,3.4020833333333336,6.76,1.7025,2.23090625,2.2975407812507624,2.1465013807254247,1.4596464359965498,2.982875,3.0271037054548273,2.7166196851509667,2.9572367287744576,4.420875,4.601561052317157,3.533726574889925,3.137541045536403,1.380375,1.4193060925893826,1.1767409018208057,0.9946325100883364
2007-02-28,POMRB,,,,,,,,,,,,,,,,,,,,
2007-05-31,PREMON,1.5630000000000002,2.272333333333333,0.996,0.7939999999999999,2.0268125,2.0037244687504576,2.465587767310565,1.5832885322272705,2.7004374999999996,2.7251955566062294,3.040824548357232,2.4941360920046494,2.9798749999999994,3.1593366313902944,4.6981007821997265,1.3621005202623346,1.1532499999999999,1.1691836555536295,1.4456820004284103,1.253243339215961
2007-08-31,MONSOON,2.601875,2.855,3.1675,1.3224999999999998,2.28653125,2.2429846812502747,2.2013565288211256,1.523671887871976,2.8461041666666667,2.7771173339637376,2.9893478218999348,3.0260333769448335,3.5227499999999994,3.162601978834177,4.334925047412332,2.377050514383046,1.285375,1.2305101933321776,1.3822594360069007,1.4101119960370787
2007-11-30,POMKH,2.379375,3.4020833333333336,6.76,1.7025,2.23090625,2.297540808750165,2.126016356070186,1.452149752167506,2.982875,3.0271037337115763,2.7037825632086174,2.973951843262083,4.420875,4.601561187300506,3.4525170487349985,3.0801241517283082,1.380375,1.4193061159993066,1.165330316610786,0.9946325100883364
2008-02-29,POMRB,,,,,,,,,,,,,,,,,,,,
2008-05-31,PREMON,1.5630000000000002,2.272333333333333,0.996,0.7939999999999999,2.0268125,2.0037244852500993,2.183543766080261,1.5101819292123704,2.7004374999999996,2.725195573560279,2.8812663550869675,2.507646433447367,2.9798749999999994,3.159336712380304,4.2899449222713315,1.433989837382041,1.1532499999999999,1.1691836695995839,1.301193887335246,1.253243339215961
2008-08-31,MONSOON,2.601875,2.855,3.1675,1.3224999999999998,2.28653125,2.2429846911500597,2.2238817389480454,1.4566622240265135,2.8461041666666667,2.7771173441361676,2.830633584457952,3.025998600882171,3.5227499999999994,3.162602027428182,3.8885648758518565,2.0726949148088716,1.285375,1.2305102017597502,1.2679404744976777,1.4101119960370787
2008-11-30,POMKH,2.379375,3.4020833333333336,6.76,1.7025,2.23090625,2.297540814690036,2.3047597556164883,1.459174696086306,2.982875,3.027103739815034,2.962515053949754,2.9519604096362793,4.420875,4.6015612164569095,4.121608025941441,3.0760258080184535,1.380375,1.4193061210558502,1.3725951059199117,0.9946325100883364
2009-02-28,POMRB,,,,,,,,,,,,,,,,,,,,
2009-05-31,PREMON,1.5630000000000002,2.272333333333333,0.996,0.7939999999999999,2.0268125,2.0037244888140218,2.1728247373301466,1.5137292334407788,2.7004374999999996,2.7251955772223537,2.874963621760834,2.519138556952868,2.9798749999999994,3.1593367298741457,4.2185553905897475,1.4919418527884207,1.1532499999999999,1.16918367263351,1.2955273860014418,1.253243339215961
2009-08-31,MONSOON,2.601875,2.855,3.1675,1.3224999999999998,2.28653125,2.242984693288413,1.9928883084195772,1.6329453028002567,2.8461041666666667,2.7771173463334122,2.7008179930766576,3.0369559367986607,3.5227499999999994,3.1626020379244872,3.543321846746756,2.0029097537482343,1.285375,1.2305102035801059,1.1502379384900117,1.4101119960370787
2009-11-30,POMKH,2.379375,3.4020833333333336,6.76,1.7025,2.23090625,2.297540815973048,2.32532004798095,1.6047460978300472,2.982875,3.0271037411333808,2.830679362805716,2.954235065659912,4.420875,4.601561222754692,3.741006877205048,2.484617731112886,1.380375,1.4193061221480634,1.2778157360907367,0.9946325100883364
2010-02-28,POMRB,,,,,,,,,,,,,,,,,,,,
2010-05-31,PREMON,1.5630000000000002,2.272333333333333,0.996,0.7939999999999999,2.0268125,2.0037244895838286,2.3256139258938795,1.5162062038951225,2.7004374999999996,2.7251955780133614,3.0919348744084516,2.4969566901570723,2.9798749999999994,3.1593367336528155,4.770083907333139,1.3030889606634624,1.1532499999999999,1.1691836732888379,1.469619180261968,1.253243339215961
2010-08-31,MONSOON,2.601875,2.855,3.1675,1.3224999999999998,2.28653125,2.242984693750297,1.9896196956775727,1.634019380408239,2.8461041666666667,2.777117346808017,2.69956251437779,3.0500664721545077,3.5227499999999994,3.1626020401916897,3.4823686684912327,2.1215771842164273,1.285375,1.2305102039733025,1.1489992283406671,1.4101119960370787
2010-11-30,POMKH,2.379375,3.4020833333333336,6.76,1.7025,2.23090625,2.2975408162501783,2.1364478792844888,1.676562097182873,2.982875,3.0271037414181436,2.7253907470146084,2.9634909155217164,4.420875,4.601561224115014,3.450613062032582,2.382713770550115,1.380375,1.4193061223839814,1.1822039087143545,0.9946325100883364
2011-02-28,POMRB,,,,,,,,,,,,,,,,,,,,
2011-05-31,PREMON,1.15,2.545,0.45,0.395,1.9235625,1.838524489750107,2.3443508680336387,1.5683042252742996,2.7686041666666665,2.834262244850886,2.9826005487327034,2.499945799172263,2.8433749999999995,2.9409367344690085,4.4471927251510905,1.27853181061862,1.0534999999999999,1.009583673430389,1.3911800621450043,1.253243339215961
2011-08-31,MONSOON,2.4850000000000003,2.69,1.76,1.125,2.1540624999999998,2.0971146938500644,2.072077774537711,1.2296785422856782,2.8730208333333334,2.776557346910532,2.9133026698514617,3.0399319337925386,3.0343749999999994,2.4685620406814053,3.8999672143878903,1.629264979306163,1.13625,1.0557502040582334,1.2488501261897251,1.5488132083154835
2011-11-30,POMKH,2.945,3.6733333333333333,8.24,1.9,2.23984375,2.4362688163100383,2.0777260235561146,1.960112098003599,3.0776041666666667,3.1352677414796526,2.7395493930387325,2.995303169343174,4.302499999999999,4.777137224408843,3.263067489530367,1.6709423187370287,1.2806250000000001,1.39345012243494,1.1156598917551288,1.063287872055717
2012-02-29,POMRB,,,,,,,,,,,,,,,,,,,,
2012-05-31,PREMON,1.275,2.580833333333333,0.475,0.5325,1.96375,1.971761289786023,2.196726209637749,1.7323324302722574,2.8722916666666665,2.913493978221125,2.9401338562832215,2.5060900600778027,2.7312499999999997,3.0562823346453056,4.172573334751335,2.9991078635975748,0.9881250000000001,1.049070073460964,1.269966101363535,1.1845879772485801
2012-08-31,MONSOON,2.74875,3.0933333333333333,2.945,1.2775,2.3634375,2.2825567738716135,2.0458336432201776,1.0091474388727566,3.009375,2.9854297202660085,2.911393170314068,2.8600439512356766,3.355,3.011769400787183,3.5104521522051018,1.132623619659635,1.2087500000000002,1.1404420440765783,1.0952117041237432,1.2911042364283427
2012-11-30,POMKH,2.605,3.3366666666666664,7.2200000000000015,1.645,2.3934375,2.411534064322968,2.238813364872096,2.3454665482942714,3.1710416666666665,3.1259244988262718,2.947053767291153,3.138261598269437,4.72,4.695061640472311,3.4820362696322666,4.198633870858649,1.33875,1.3422652264459471,1.2158342686131463,0.8334025444492859
2013-02-28,POMRB,,,,,,,,,,,,,,,,,,,,
2013-05-31,PREMON,1.15,2.545,0.45,0.395,1.9446875000000001,1.9069204385937806,2.322524495907396,0.9802998098859143,2.888958333333333,2.893554699295763,3.0332142697801103,2.368334639678201,2.7724999999999995,2.9970369842833864,4.397176128675554,-0.47437805901955477,0.9625,0.9633591358675683,1.291549181234671,1.3410158157943042
2013-08-31,MONSOON,2.4850000000000003,2.69,1.76,1.125,2.2471875000000003,2.1381522631562686,1.9329763622922118,1.5525483754446396,2.91625,2.8121328195774575,2.876885732168323,2.8157047461132936,3.0937499999999996,2.502222190570032,3.3031851090802995,3.8592540073414723,1.110625,1.028015481520541,1.0173041665515479,1.447359077254048
2013-11-30,POMKH,2.945,3.6733333333333333,8.24,1.9,2.2962500000000006,2.460891357893761,2.1987085300014115,1.0573373974657083,3.06125,3.1566130250798077,2.950605692713648,2.6978269083737305,4.4174999999999995,4.797333314342019,3.277076771828764,0.6130281987914354,1.2662499999999999,1.3768092889123245,1.0747729185733381,0.8151840071836793
2014-02-28,POMRB,,,,,,,,,,,,,,,,,,,,
2014-05-31,PREMON,1.4,2.6166666666666667,0.5,0.67,1.9950000000000006,2.0365348147362563,2.3485374736917266,2.435599319577963,2.88125,2.940634481714551,3.080826489893805,2.7206582460787305,2.737499999999999,3.0783999886052116,4.319427293969167,3.027843810177184,1.0225,1.0940855733473946,1.3072122296974467,0.9972979082592521
2014-08-31,MONSOON,3.0125,3.4966666666666666,4.13,1.43,2.4606250000000007,2.426920888841754,2.0417858954424584,0.8669715132743054,3.1191666666666666,3.1630473556953973,2.9338965745462113,2.7991912846620792,3.657499999999999,3.499039993163127,3.480890883498245,2.0779122896293387,1.28125,1.2284513440084366,1.0546959331088377,1.2898200023768724
2014-11-30,POMKH,2.265,3.0,6.2,1.39,2.4056250000000006,2.3621525333050526,2.164770386170825,2.487287138840738,3.1966666666666668,3.0978284134172385,2.942806100938501,2.9834097989676356,4.767499999999998,4.579423995897876,3.077692751212969,4.421610918208334,1.3475,1.293070806405062,1.080330276525424,0.6950328795048264
2015-02-28,POMRB,,,,,,,,,,,,,,,,,,,,
2015-05-31,PREMON,1.13,1.49,1.95,0.4,1.9518750000000002,1.8692915199830316,2.423244615907622,0.7277896261857459,2.6508333333333334,2.454697048050343,3.195576242841022,2.1852094512598974,3.194999999999998,3.5276543975387256,4.427453666117649,-1.9336121564821254,0.9725,0.9358424838430373,1.2820268499436973,1.369505700060534
2015-08-31,MONSOON,2.0925,2.9533333333333336,1.78,1.045,2.125,1.9585749119898188,2.0778077021474264,2.061703892655355,2.735,2.6541515621635394,2.8656108314053323,2.931592464546229,3.514999999999998,2.8285926385232356,3.5551244505657285,5.204875307433493,1.0662500000000001,0.9795054903058222,1.0945998140227933,1.4855839902207397
2015-11-30,POMKH,1.43,3.725,4.1,1.39,1.7293749999999999,1.7471449471938914,2.173188082015107,0.3087508492918078,2.7920833333333333,3.0824909372981235,2.9278636709934274,2.2992945469434103,3.5074999999999976,3.3371555831139412,3.5684265864102027,0.011444133660195366,1.0562500000000001,1.1437032941834933,1.0610754542950833,0.9395218330029458
2016-02-29,POMRB,,,,,,,,,,,,,,,,,,,,
2016-05-31,PREMON,1.8125,2.66,1.33,1.165,1.61625,1.7732869683163348,1.9570259184325551,1.936240767011919,2.7070833333333333,2.913494562378874,2.8731554133024275,2.863612944940142,2.2899999999999974,2.534293349868365,3.5529818000156053,0.18068188228803495,1.0000000000000002,1.152221976510096,1.0682175291272626,1.0683209798800168
2016-08-31,MONSOON,2.6408333333333336,2.91,3.6366666666666663,1.3883333333333332,1.9939583333333333,2.1203055143231344,1.9457112102331913,2.3221614549599785,3.0620833333333333,2.9120967374273246,2.80767995060908,3.5103323479223905,2.7116666666666642,2.975242676587685,3.6235202443986356,3.512502921611262,1.2470833333333333,1.2466665192393909,1.0537365433398111,1.073742776651356
2016-11-30,POMKH,2.1908333333333334,3.311666666666666,6.2666666666666675,1.6366666666666667,2.0185416666666667,2.148516641927214,2.014121226801656,0.9999865466882956,3.1516666666666664,3.071924709123061,2.959748282732228,2.842701281835932,3.833333333333331,4.2918122726192784,3.013321257631283,3.175373953720266,1.395,1.4026665782103014,1.1336858379876036,0.7292046719917131
2017-02-28,POMRB,,,,,,,,,,,,,,,,,,,,
2017-05-31,PREMON,1.755,2.066666666666667,1.3433333333333335,0.9683333333333334,2.0997916666666665,1.9911099851563283,2.006715047096164,2.1170138270091425,2.737083333333333,2.6698214921405032,3.1733277402035407,1.7642783840232124,3.144166666666664,3.1124206969049,3.7359725455483,1.4881533710734196,1.2895833333333335,1.228933280259514,1.2320924795567105,1.0894775327163027
2017-08-31,MONSOON,2.455,2.6166666666666667,3.39,1.3675,2.2604166666666665,2.176665991093797,1.9420822234236894,1.2559132248752236,2.72625,2.6485595619509685,2.7491091145836766,3.0377705552841667,3.659166666666664,3.22345241814294,3.078678654503372,0.7061125162270437,1.3402083333333334,1.2843599681557085,1.1476232668946476,1.365760893111004
2017-11-30,POMKH,2.8775,3.21,8.5,2.13,2.319583333333333,2.456999594656278,2.1451025473964824,1.332125418391205,2.8012499999999996,2.873135737170581,2.7332451025985076,3.3700054933475476,4.874999999999997,5.334071450885764,3.6812245144094717,6.14590149091606,1.5256250000000002,1.622615980893425,1.1924436079131304,0.858996958511995
2018-02-28,POMRB,,,,,,,,,,,,,,,,,,,,
2018-05-31,PREMON,2.3225,2.05,0.75,1.34,2.3524999999999996,2.4031997567937666,2.1485495188989834,1.8047681893995828,2.4858333333333333,2.5438814423023484,2.959590189106449,2.471575156260862,3.4958333333333305,3.500442870531458,3.9351028481936017,-0.41847144493846256,1.4514583333333335,1.509569588536055,1.3779246873676116,0.8985896373344977
2018-08-31,MONSOON,2.8175,2.28,5.0,1.69,2.618125,2.5689198540762597,2.0861430985552274,1.48537181512917,2.5391666666666666,2.4383288653814086,2.7915516130485263,2.624380113198815,4.409999999999997,4.100265722318875,3.3229188074236418,0.9673831921174513,1.631875,1.5817417531216331,1.3078116862419604,1.118969116122826
2018-11-30,POMKH,2.8775,3.21,8.5,2.13,2.72375,2.692351912445756,2.269552644524828,2.1283037113197847,2.6875,2.746997319228845,2.571868454875221,3.1346298820315464,5.6874999999999964,5.860159433391326,3.384641692120784,5.65462964564034,1.8224999999999998,1.80104505187298,1.3843398021321465,1.0385677986457589
