Date,Season,Shahzadpur,Raipur Rani,Naraingarh,Ambala,Barara,Shahzadpur_Trend,Shahzadpur_SMA,Shahzadpur_EWMA,Shahzadpur_DES,Shahzadpur_TES,Shahzadpur_ARIMA,Raipur Rani_Trend,Raipur Rani_SMA,Raipur Rani_EWMA,Raipur Rani_DES,Raipur Rani_TES,Raipur Rani_ARIMA,Naraingarh_Trend,Naraingarh_SMA,Naraingarh_EWMA,Naraingarh_DES,Naraingarh_TES,Naraingarh_ARIMA,Ambala_Trend,Ambala_SMA,Ambala_EWMA,Ambala_DES,Ambala_TES,Ambala_ARIMA,Barara_Trend,Barara_SMA,Barara_EWMA,Barara_DES,Barara_TES,Barara_ARIMA
2001-11-30,POMKH,7.206666666666666,9.38,7.68,6.6537500000000005,12.871999999999995,7.257083333333333,6.909166666666667,6.776330975294426,6.830245487135307,6.350741088765459,6.628849689406834,9.27625,9.084999999999999,9.44540983891278,9.410696238284649,9.756894378306969,9.698977258848057,6.961250000000001,7.396250000000003,7.616460835226314,8.19857639054415,7.991458731931703,7.80971365625972,7.25565476190476,6.449732142857144,6.224259491845611,5.2441270449007575,5.469795736179502,-1.212445674282199,12.677624999999999,12.353874999999997,11.871103269979997,11.591600821901336,6.225801023939616,8.546428118165279
2002-02-28,POMRB,7.553333333333335,9.44,4.84,8.933333333333332,12.156,7.691041666666667,7.172499999999999,7.087131918509989,7.141972961311742,7.183023328095292,7.14172882909157,9.47875,9.214999999999998,9.443245903347668,9.332948805022562,9.483885064617374,9.593026372057311,7.2625,6.868750000000003,6.505876501135788,7.846346672364851,7.868391742423626,7.261302475778859,7.545052083333333,7.1486904761904775,7.3078890284407,5.666508605846298,5.1347446916673825,1.5890916046342336,11.906437499999997,12.432874999999996,11.985061961987999,11.636655004615582,8.947049837757234,8.71830269060678
2002-05-31,PREMON,8.406666666666666,9.49,8.405,7.667142857142857,13.114,8.124166666666667,7.341666666666666,7.61494581777266,7.6702012299708935,8.255835617034432,7.609896256513361,9.62375,9.337499999999999,9.461947542008602,9.295063603172698,9.635337432257934,9.540965105477355,7.19875,7.053750000000003,7.265525900681473,7.953735573123814,7.46996392235261,7.037678057825536,7.843578869047619,7.362619047619049,7.451590559921563,5.891882010517054,7.055037588040291,3.5931204358569966,10.85075,12.922374999999997,12.4366371771928,11.681884303841917,7.9061210909906565,8.849679688455454
2002-08-31,MONSOON,8.995000000000003,10.17,8.96,7.655714285714287,5.42,8.195,8.040416666666667,8.166967490663597,8.224201397404682,6.901167397163743,6.815085841295244,9.633750000000001,9.62,9.745168525205163,9.477661905715859,9.543568174510176,9.522043164858218,7.38,7.471250000000003,7.943315540408884,8.114426101119417,7.748113161960087,7.439905753778901,7.77014880952381,7.727485119047621,7.533240050238652,6.089410689726166,4.982007129726767,1.1293379757609021,10.765500000000001,10.890499999999998,9.629982306315679,11.727289399136186,11.726685373071067,9.006653689937046
2002-11-30,POMKH,7.876666666666666,9.41,5.5,7.5825,12.554,8.206875,8.207916666666668,8.050847161064825,8.115067963970695,8.124461325366813,8.422836757200624,9.67,9.6275,9.611101115123098,9.379376387263148,9.776256238024981,9.729977185400024,7.938125,6.926250000000003,6.965989324245331,7.8494181111964485,7.945697190715022,7.740185539063235,7.703839285714286,7.95967261904762,7.552944030143191,6.255182090078604,6.64080233447048,5.451625424856186,10.9616875,10.811,10.799589383789407,11.77287097564332,7.167054006247348,8.87929849158716
2003-02-28,POMRB,7.4499999999999975,9.49,8.47,7.417142857142857,11.792,8.070625,8.182083333333333,7.8105082966388935,7.879264581631475,8.421351883433733,8.43857843508273,9.662500000000001,9.64,9.562660669073859,9.335617251133998,9.50666190153393,9.623694017929049,8.026250000000001,7.833750000000003,7.567593594547198,7.964119028418713,6.6050963876071265,5.967949726014414,8.180446428571429,7.580625000000001,7.498623560943058,6.382212060305501,6.271627780490793,5.108056300761882,12.139875,10.72,11.196553630273645,11.818629718318393,9.480978244173047,9.005297845793601
2003-05-31,PREMON,8.605,9.73,9.24,8.652857142857144,15.0475,7.9740625,8.231666666666666,8.128304977983337,8.195754529499544,8.93536732549599,8.512026691162307,9.64625,9.700000000000001,9.629596401444315,9.379697245350567,9.666853247853151,9.577899863002598,8.381874999999999,8.042500000000002,8.23655615672832,8.156627830957252,8.20655485314622,7.8980796709352274,8.542276785714286,7.827053571428573,7.960316993708692,6.638066442104371,7.818217002508627,2.8335581353720776,13.110375,11.203375000000001,12.736932178164187,11.86456631627443,8.62148388505397,9.097682553394607
2003-08-31,MONSOON,7.706666666666666,9.87,8.83,10.48285714285714,12.912,7.984166666666666,7.90958333333333,7.959649653456668,8.03022434681012,7.881943315655248,8.201343333831636,9.653749999999999,9.625,9.725757840866589,9.456247960489373,9.642010042642749,9.624878218312237,8.704375,8.010000000000002,8.47393369403699,8.279175694346915,8.593800029510497,8.263731580236907,8.207113095238094,8.533839285714286,8.969333053368072,7.076731398048241,5.776532112654312,4.539215736994206,13.029625,13.076375,12.806959306898513,11.910681460121719,11.31575582000196,9.2886135882604
2003-11-30,POMKH,8.392499999999998,9.58,8.475,7.65,12.825999999999999,8.035104166666667,8.038541666666664,8.132789792074,8.202698947436687,7.671227707847724,8.112634820790255,9.62625,9.6675,9.667454704519953,9.424836158371335,9.746793241455753,9.702037175571816,8.608125,8.753750000000002,8.474360216422195,8.346113448793623,7.390861722078187,7.006066089973835,7.7888690476190465,8.550714285714285,8.441599832020843,7.134198321694979,7.721635536727781,1.4820627781303537,12.5154375,13.144375,12.814575584139106,11.95697584408892,8.446523016868374,9.401274625143088
2004-02-29,POMRB,7.0150000000000015,9.38,8.075,4.668333333333334,10.874,8.269166666666667,7.929791666666665,7.685673875244401,7.759353347679575,8.152853908998424,8.263172474078925,9.60125,9.64,9.552472822711973,9.343339122653223,9.541229042430455,9.660006974693935,8.64625,8.655000000000001,8.314616129853317,8.358396405980102,8.000029934725628,7.73305575696586,6.95095238095238,7.863511904761905,6.93229323254584,6.838001693581577,7.209726025820719,1.6087805594173048,11.107,12.914875,12.038345350483464,12.003450164611442,10.424396636486392,9.504550488044993
2004-05-31,PREMON,9.4475,9.62,8.865,8.055714285714284,11.852,7.912604166666665,8.140416666666663,8.39040432514664,8.458173446139515,8.763331907389476,8.166649168965339,9.57375,9.6125,9.579483693627184,9.360096505840177,9.655012513288,9.566714515557036,8.770624999999999,8.561250000000001,8.53476967791199,8.46236651667605,9.085973866838113,8.690085378573677,6.091607142857143,7.7142261904761895,7.381661653813218,6.9707579538859195,8.236988909323006,4.054406313530052,9.841,12.116,11.963807210290078,12.050105121433715,9.935689470813742,9.544636072669874
2004-08-31,MONSOON,8.736666666666666,9.78,9.51,4.376666666666667,4.84,7.488541666666667,8.397916666666664,8.52890926175465,8.598840799100639,8.129759509854814,8.730894991693017,9.578749999999998,9.590000000000002,9.65969021617631,9.422945556632278,9.598658945921256,9.581623085822969,8.915625,8.731250000000001,8.924861806747195,8.630625714609085,9.036981043079399,8.659079504399175,6.321636904761904,6.18767857142857,6.179663658954597,6.6598559856809665,6.052205431806955,4.141037814055159,9.614,10.098,9.114284326174047,12.096941415648985,11.907318456726749,9.610261042211498
2004-11-30,POMKH,4.51,9.45,8.79,6.881428571428572,10.77,7.429479166666666,7.4272916666666635,6.92134555705279,7.003102175640007,8.435536085409844,8.51729810507984,9.576250000000002,9.557500000000001,9.575814129705785,9.369242245989346,9.688467258456987,9.64362070806212,9.103124999999999,8.81,8.870917084048317,8.695131515024869,8.160061846080772,8.053693136292356,6.679345238095237,5.9955357142857135,6.460369623944187,6.676948494149588,7.098379410047723,4.2973085901995525,23.610625,9.584000000000001,9.776570595704428,12.1439597537034,8.874188780574906,9.478315586160207
2005-02-28,POMRB,7.505,9.55,8.92,7.277142857142858,11.114,7.113333333333333,7.549791666666664,7.154807334231673,7.227472888714412,6.709091772430156,6.513729232661986,9.51875,9.6,9.565488477823472,9.363046107197755,9.459894796044509,9.578370992449145,9.170625,9.021250000000002,8.89055025042899,8.767694911195406,8.359553017509628,8.21986018952298,6.583369047619048,6.647738095238094,6.7870789172236545,6.738069534483802,6.566001238574226,2.133425191052728,37.476,9.644,10.311542357422656,12.191160842462832,10.299900515426968,9.513075289077454
2005-05-31,PREMON,8.485,9.43,9.52,8.30857142857143,123.585,7.279999999999999,7.309166666666664,7.686884400539004,7.753153322393136,8.498588172207723,7.633242994798054,9.53,9.5525,9.511293086694083,9.32376675243643,9.65435972974048,9.566773161443084,9.2025,9.185,9.142330150257393,8.902779572122952,9.403134815658353,9.047748860662578,6.497065476190477,6.710952380952381,7.395675921762765,6.912001476565366,8.051405968964875,2.7901107958637352,36.541625,37.57725,55.620925414453595,12.238545406318819,9.978005541920933,9.55503058022344
2005-08-31,MONSOON,7.17,9.51,9.395,3.3560000000000003,4.029999999999999,7.763125,6.917499999999999,7.480130640323402,7.548647870978132,7.583555108545607,7.620141146583351,9.57625,9.485,9.510775852016451,9.321750769779054,9.537223317907884,9.519993798631107,9.294999999999998,9.156250000000002,9.243398090154436,9.007939674934603,9.639076624781417,9.321365242252583,6.512452380952381,6.455785714285714,5.779805553057659,6.489262512917144,5.928379795219161,0.16430392513113026,36.118312499999995,37.37475,34.98455524867216,12.286114129271935,17.18507685439798,12.467633427148016
2005-11-30,POMKH,7.41,9.81,9.16,7.211666666666666,4.105,8.001874999999998,7.6425,7.452078384194041,7.5202005608772495,6.381073339421851,6.979078834041202,9.61875,9.575,9.63046551120987,9.413678920727502,9.560079836684562,9.514375272339553,9.825,9.248750000000003,9.210038854092662,9.073583053756689,8.726829621823747,8.696644461948502,6.4900714285714285,6.538345238095237,6.352549998501262,6.564846872855537,6.848227540870777,1.8019060536093894,23.064687499999998,35.708499999999994,22.632733149203293,12.33386774212981,15.060793013275767,12.257465749480934
2006-02-28,POMRB,8.47,9.56,9.29,7.070000000000001,14.392500000000002,8.488750000000001,7.88375,7.859247030516425,7.9245318053319735,7.6885922808423315,7.22357172629941,9.692499999999999,9.5775,9.602279306725922,9.40500942748242,9.488285896050531,9.607953691383011,10.33375,9.341250000000002,9.242023312455597,9.147156038904953,8.877305368981261,8.85518406246033,6.561583333333333,6.4865595238095235,6.639529999100757,6.615056535087926,6.39760129106322,3.5881698576754726,9.64875,36.528124999999996,19.336639889521976,12.381806964803806,15.946406957904237,12.05932705668568
2006-05-31,PREMON,9.43,9.76,13.39,8.336666666666666,15.8775,9.2675,8.120000000000001,8.487548218309854,8.55128416941938,9.27177267207253,8.59305893226748,9.740000000000002,9.66,9.665367584035554,9.461473026151511,9.676847054698868,9.589992464090011,10.421249999999999,10.308750000000003,10.901213987473358,9.69546821825715,9.747336580966898,9.48189409057481,6.4331249999999995,6.493583333333333,7.3183846661271215,6.806729639807662,7.877548815940923,3.849584170140085,9.759791666666667,9.601249999999997,17.952983933713185,12.429932517616201,27.616423630433275,12.114679478051933
2006-08-31,MONSOON,10.12,9.77,9.595,3.9,4.41,10.017499999999998,8.8575,9.140528930985912,9.205406642819803,8.322079560297105,8.53467588603741,9.7878125,9.725,9.707220550421333,9.506639477938387,9.658426089808266,9.642780062308486,10.746250000000002,10.358750000000004,10.378728392484016,9.735004386638101,10.300428079014118,10.130733854086156,6.521845238095238,6.629583333333332,5.951030799676273,6.459667641533381,5.782969026644345,2.2264728342702407,10.130833333333332,9.696249999999996,12.53579036022791,12.478245123168016,14.77935407307134,12.20188856043873
2006-11-30,POMKH,10.69,9.93,9.66,5.64,4.613333333333333,10.645,9.677499999999998,9.760317358591546,9.828386424053678,8.308832205152363,8.016310808812143,9.870625,9.754999999999999,9.796332330252799,9.589490090407285,9.725838269273938,9.681666790232768,11.10875,10.483750000000004,10.09123703549041,9.777749909307788,9.566793265846371,9.509825941211437,6.963154761904763,6.236666666666665,5.826618479805763,6.355877954091426,6.799925024685366,3.773756887354007,10.580520833333333,9.823333333333327,9.366807549470078,12.526745509960188,12.937296107664267,12.025357753972887
2007-02-28,POMRB,11.19,9.822500000000002,11.39,9.351428571428572,16.8525,11.32875,10.357499999999998,10.332190415154928,10.404659705025066,10.063245779828911,10.154232295393374,9.964375,9.820625,9.80679939815168,9.617554927368165,9.639355294686254,9.759853924384604,11.033125,11.008750000000004,10.610742221294245,10.019495694365563,9.667376096812038,9.639373378487662,7.114035714285715,6.807023809523807,7.236542516454887,6.696105960945288,6.134722448039136,2.429345494638815,10.842708333333334,10.438333333333325,12.361084529682046,12.575434409371026,14.862495363119136,11.861144687738168
2007-05-31,PREMON,11.73,10.16,14.19,9.585714285714287,17.015,12.1,10.9325,10.891314249092957,10.968544789175295,11.621609842497808,11.015207585562456,10.061875,9.920625,9.94807963889101,9.742306226403999,9.863687081699824,9.777752510920664,11.382499999999999,11.208750000000004,12.042445332776548,10.563907773684322,11.830552322619525,11.759160540378275,7.877285714285716,7.119285714285713,8.176211224158648,7.023564334121398,7.97305318626032,3.130731024039002,12.704166666666666,10.722708333333326,14.222650717809227,12.62431255259435,25.568139323470497,11.969323242358282
2007-08-31,MONSOON,13.29,10.12,8.190000000000001,3.858,5.37,12.81125,11.725,11.850788549455775,11.93058212149174,11.060049642357495,11.04095212134491,10.247812499999998,10.008125,10.016847783334605,9.82105539453533,9.913693156447758,9.899380644971602,11.523125,10.857500000000005,10.501467199665928,10.340213787139072,10.703215048193165,10.624794639962207,8.026857142857144,7.1087857142857125,6.448926734495188,6.6461053464039,6.040957904087,1.1676548005029932,14.731250000000001,10.962708333333325,10.681590430685535,12.673380673699786,12.972945371310932,12.076364376206701
2007-11-30,POMKH,13.69,10.36,13.86,11.788,18.545,13.53125,12.475,12.586473129673465,12.67249726157046,11.353928780115943,12.134310846028745,10.47125,10.115625,10.154108670000763,9.952351462172608,10.011515802264574,9.968518298398246,11.1475,11.907500000000006,11.844880319799557,10.809664766160399,10.021332121642097,9.993111279175979,6.988714285714286,8.645785714285712,8.584556040697112,7.235671632971786,7.0156584037344105,1.3021167352467267,13.690625,14.445624999999993,13.826954258411323,12.72263951420851,11.42949292350317,11.937022694326135
2008-02-29,POMRB,13.88,10.88,8.315,4.4,19.1375,13.92375,13.1475,13.10388387780408,13.19753744650307,12.780125185992542,13.163969909215307,10.6325,10.379999999999999,10.444465202000458,10.207360802249774,9.971362159735602,10.093096021724007,11.108124999999998,11.138750000000005,10.432928191879734,10.573046681914072,11.162058102049553,11.403518172775843,6.446937500000001,7.4079285714285685,6.910733624418267,6.896317426874612,7.186056416056414,4.8301463734104475,13.9515625,15.016874999999994,15.951172555046792,12.772089813828167,15.233445962366273,12.07151691173775
