Date,Season,Vijaypur,Sheopur,Karahal,Vijaypur_Trend,Vijaypur_SMA,Vijaypur_EWMA,Vijaypur_DES,Vijaypur_TES,Vijaypur_ARIMA,Sheopur_Trend,Sheopur_SMA,Sheopur_EWMA,Sheopur_DES,Sheopur_TES,Sheopur_ARIMA,Karahal_Trend,Karahal_SMA,Karahal_EWMA,Karahal_DES,Karahal_TES,Karahal_ARIMA
2009-11-30,POMKH,7.109999999999999,22.8,9.514285714285718,9.030595238095238,8.01340079365079,7.623452191570786,7.165599002049732,7.762823703645756,7.51244897339458,25.369791666666668,21.138125000000013,22.04169710963946,22.312008549990228,21.10454687653531,22.6650022442084,10.758035714285716,9.980000000000002,9.25749009011244,9.967776432521717,8.14335727973777,7.822223659173927
2010-02-28,POMRB,9.83222222222222,27.156666666666666,12.155,10.18158234126984,8.464206349206346,8.50696020383136,8.425393382822211,8.45473925779884,8.652081261824836,26.633229166666666,23.81229166666668,24.087684932450344,23.984027552556228,20.13514761510811,18.203312478883532,10.821178571428572,10.720535714285717,10.416494054067464,10.143530871302964,10.895734426107168,11.073319239240536
2010-05-31,PREMON,15.45,40.02,14.45,11.06046626984127,9.596984126984125,11.284176122298817,12.363569510641383,11.21867727715914,11.699424870087205,26.632916666666667,26.927291666666683,30.46061095947021,29.468440044641763,30.734072559386238,31.63725109349152,10.710244047619048,10.795535714285716,12.029896432440477,10.503042110159644,14.566220881649244,14.714148971405958
2010-08-31,MONSOON,10.6725,15.38,7.267999999999999,11.332286706349207,10.766180555555554,11.03950567337929,12.03657218343555,10.226448342368435,9.67750116596481,26.928749999999997,26.339166666666685,24.428366575682126,24.700792870531775,27.072498963458074,26.660013661372744,10.299291666666665,10.846821428571431,10.125137859464285,10.280127220391162,7.017460719897203,6.058100156365367
2010-11-30,POMKH,9.464285714285714,25.15,8.421666666666667,10.857142857142858,11.354751984126983,10.40941768974186,11.109994323074995,12.284156007690493,10.971844917329445,26.079166666666666,26.926666666666687,24.717019945409277,24.878528005810672,24.870978777733832,20.821824157830548,10.180809523809526,10.573666666666668,9.443749382345239,10.149660244368683,9.222988798746968,8.316935726716016
2011-02-28,POMRB,9.6525,27.17333333333333,9.96,9.665044642857142,11.309821428571427,10.106650613845115,10.616619858232866,11.24733048177249,10.634996723604452,24.762083333333333,26.930833333333354,25.699545300578897,25.68487977813447,24.453577617522882,23.699990531190423,9.966744047619049,10.024916666666668,9.650249629407144,10.142921981710964,11.194340398362655,10.763279171970062
2011-05-31,PREMON,11.828571428571427,33.20666666666667,15.69714285714286,9.255401785714286,10.404464285714283,10.79541893973564,11.490440813262865,11.64013334346261,12.2214993244609,22.555833333333332,25.22750000000002,28.702393847014008,28.27186207223699,33.626817509904775,33.96012754607307,9.25345238095238,10.336702380952381,12.06900692050143,10.598379032711586,13.968259027973996,13.517575099098316
2011-08-31,MONSOON,4.757142857142857,11.656666666666665,4.308333333333334,9.50597718253968,8.925624999999998,8.380108506698527,8.194136221455693,7.4227311298570395,7.122899127748861,19.627499999999998,24.296666666666688,21.88410297487507,22.64263776475235,20.93101143899532,18.875576587394136,8.85574404761905,9.596785714285716,8.964737485634192,10.132742013518651,7.082900196495977,6.979177019142038
2011-11-30,POMKH,12.1025,11.223333333333334,5.675,9.122311507936507,9.58517857142857,9.869065104019116,10.241550597571946,6.998157242303772,6.171088423781424,17.34,20.81500000000002,17.619795118258374,18.777001959909214,22.48437547544838,19.685534109657787,8.848601190476192,8.910119047619048,7.648842491380515,9.779852428544565,8.200761311012098,6.844263210665606
2012-02-29,POMRB,9.018888888888887,17.673333333333332,9.525,8.979278273809523,9.42677579365079,9.528994617967024,9.76481449275768,12.282798312172952,12.433018504377712,16.237312499999998,18.44000000000002,17.64121040428836,18.420030561601116,17.432044234116137,17.986384216458358,8.952162202380952,8.801369047619048,8.399305494828308,9.739913821822695,9.552096475452156,9.169211143524205
