Date,Season,Gwalpara,Madhepura,Murliganj,Gamharia,Chausa,Shankarpur,Biharriganj,Puraini,Alamnagar,Singheswar,Kishanganj,Gwalpara_Trend,Gwalpara_SMA,Gwalpara_EWMA,Gwalpara_DES,Gwalpara_TES,Gwalpara_ARIMA,Madhepura_Trend,Madhepura_SMA,Madhepura_EWMA,Madhepura_DES,Madhepura_TES,Madhepura_ARIMA,Murliganj_Trend,Murliganj_SMA,Murliganj_EWMA,Murliganj_DES,Murliganj_TES,Murliganj_ARIMA,Gamharia_Trend,Gamharia_SMA,Gamharia_EWMA,Gamharia_DES,Gamharia_TES,Gamharia_ARIMA,Chausa_Trend,Chausa_SMA,Chausa_EWMA,Chausa_DES,Chausa_TES,Chausa_ARIMA,Shankarpur_Trend,Shankarpur_SMA,Shankarpur_EWMA,Shankarpur_DES,Shankarpur_TES,Shankarpur_ARIMA,Biharriganj_Trend,Biharriganj_SMA,Biharriganj_EWMA,Biharriganj_DES,Biharriganj_TES,Biharriganj_ARIMA,Puraini_Trend,Puraini_SMA,Puraini_EWMA,Puraini_DES,Puraini_TES,Puraini_ARIMA,Alamnagar_Trend,Alamnagar_SMA,Alamnagar_EWMA,Alamnagar_DES,Alamnagar_TES,Alamnagar_ARIMA,Singheswar_Trend,Singheswar_SMA,Singheswar_EWMA,Singheswar_DES,Singheswar_TES,Singheswar_ARIMA,Kishanganj_Trend,Kishanganj_SMA,Kishanganj_EWMA,Kishanganj_DES,Kishanganj_TES,Kishanganj_ARIMA
2001-05-31,PREMON,4.32,3.54,3.53,3.5766666666666667,2.9533333333333336,3.1,4.89,4.074,3.8425,3.56,4.13,3.286875,2.820625000000001,3.34501813077234,2.7019631848831764,3.605816689618159,3.2390614333941543,2.921875,3.0456250000000002,3.260371338155731,2.7910083223743962,3.6961037078986227,3.5164456264090216,2.7521875000000002,2.4990625000000004,2.904293648344236,2.366190694533856,3.6102117536525027,3.1535613444198,3.1024999999999996,3.1024999999999996,3.353917750579926,3.1096512439549473,3.681166030261087,3.576666695098306,2.1547916666666667,2.060833333333334,2.40599068105297,2.3445355058230692,2.561151780051288,2.270404003100992,2.729166666666667,2.7291666666666665,2.9934323741785915,3.040574779581975,3.2044993635944206,3.0999999965375133,3.562708333333333,3.562708333333333,3.984027123693402,4.223196238500525,4.994499363594419,4.889999982781993,3.12575,3.1257499999999996,3.450611421597297,3.550322252388119,4.120249668646627,4.074,2.9543750000000006,2.9543750000000006,3.305510921962589,3.344008655248296,3.9469993635944194,3.8424999740601535,2.890625,2.724375,3.066578260047806,2.7174403028898872,3.592208847472338,3.164531906851558,3.66125,3.8381250000000016,4.138950685875994,4.154123599338227,5.468700659430369,4.240482693722351
2001-08-31,MONSOON,3.32,1.87,2.04,2.223333333333333,1.0425,1.7133333333333332,2.89625,2.645,1.995,2.17,3.023333333333333,3.2378125,3.3481250000000014,3.335010878463404,2.7101551054519035,1.845721324855538,2.083048300391106,2.7190625,3.1031250000000004,2.7042228028934385,2.7244695162532375,2.0303027904246185,2.1536436685806946,2.70828125,2.8128125000000006,2.5585761890065415,2.3611059190395247,1.3601732839868348,1.4976569061642673,3.1024999999999996,3.1024999999999996,2.9016839836812887,3.090307057379304,2.3278621184692385,2.22333334328417,2.1156249999999996,2.176458333333334,1.860594408631782,2.214545990269543,0.976506437432187,1.1581250229285462,2.7291666666666665,2.7291666666666665,2.481392757840488,2.767595514672685,1.817862118469238,1.7133333316867136,3.562708333333333,3.5627083333333336,3.548916274216041,3.6773204960190533,3.0007787851359042,2.8962499898021163,3.12575,3.1257499999999996,3.1283668529583784,3.2327352019766065,2.6905560350573774,2.645,2.954375,2.9543750000000006,2.7813065531775534,2.9003628170957967,2.099528785135904,1.9949999865322077,2.8584375000000004,2.959375,2.7079469560286835,2.6463009896442955,1.6472727236861762,1.6055043550568249,3.3322916666666664,3.803333333333335,3.6927037448589295,4.137179182252429,2.4122572907786792,2.6280017008917067
2001-11-30,POMKH,2.16,2.35,2.48,3.02,2.2266666666666666,2.5766666666666667,3.02125,2.53,2.7860000000000005,2.55,4.233333333333333,3.16125,3.2256250000000013,2.8650065270780427,2.718370215814242,2.591241827143903,2.969245937421087,2.66625,2.7406250000000005,2.5625336817360633,2.700228228816056,2.7047372492523847,2.896438942641182,2.71,2.6915625000000007,2.527145713403925,2.367508878829223,2.4323115636462265,2.764043150568204,3.1025,3.1024999999999996,2.949010390208773,3.088487899872509,3.1242673355221355,3.020000013899501,2.1527083333333334,2.1331250000000006,2.007023311845736,2.232146085407542,2.418314816231595,2.352283572783848,2.729166666666667,2.7291666666666665,2.5195023213709593,2.7254024563682333,2.680934002188802,2.576666664174001,3.5627083333333336,3.5627083333333336,3.337849764529625,3.3050447028382655,3.125517335522135,3.0212499893619835,3.12575,3.1257499999999996,2.889020111775027,2.9003995610002007,2.57491605962977,2.53,2.954375,2.9543750000000006,2.7831839319065326,2.835735674600411,2.890267335522135,2.7859999811923464,2.8850000000000002,2.821875,2.6447681736172104,2.6557048742988845,2.567639369279189,2.4426548127287626,3.1429166666666664,3.519166666666668,3.908955580248691,4.120303889647087,3.923106144125121,3.5591563007232785
2002-02-28,POMRB,3.2,3.03,2.85,3.59,2.17,3.526666666666667,3.4433333333333334,3.2539999999999996,3.1940000000000004,3.3,1.195,2.8487500000000003,3.2500000000000018,2.999003916246826,2.7266116826116544,3.082905335742558,2.789498005883198,2.63,2.6975000000000002,2.7495202090416377,2.7305981107587125,3.0701604782243987,3.178806207170139,2.5825,2.7250000000000005,2.656287428042355,2.3833112570499546,2.8940943635267646,2.668347692065736,3.1025,3.1024999999999996,3.205406234125264,3.099203846004208,3.693730042547274,3.5900000065774456,2.224479166666667,2.0981250000000005,2.0722139871074416,2.241480615402946,2.4020079742598277,2.195236852361063,2.729166666666667,2.7291666666666665,2.9223680594892425,2.9296536043204697,3.630396709213941,3.526666663022107,3.562708333333333,3.5627083333333336,3.3800431920511085,3.292547509991831,3.5470633758806067,3.443333324296527,3.1257499999999996,3.1257499999999996,3.035012067065016,3.0047496327250127,3.2981410861855855,3.2539999999999996,2.954375,2.9543750000000006,2.94751035914392,2.956299553310792,3.2977300425472733,3.193999982785435,2.79125,2.8949999999999996,2.906860904170326,2.82751789177776,3.263602510537899,2.9034738325905582,2.9116666666666666,3.145416666666668,2.823373348149215,4.103497407468594,4.762896680026589,1.8206488647273642
2002-05-31,PREMON,3.61,3.29,3.41,3.5766666666666667,3.39,3.1,4.89,4.074,3.8425,3.48,4.11,2.6275,3.0725000000000016,3.2434023497480955,2.7348786990195553,3.865504413145929,3.489860881196628,2.6087499999999997,2.6350000000000007,2.9657121254249827,2.77884262934659,3.561779672151818,3.399198763785881,2.43,2.6950000000000007,2.9577724568254133,2.4131905720432894,3.7959120514938545,3.3643199129100934,3.1024999999999996,3.1024999999999996,3.353910407141825,3.1096237312225132,3.6796006278816655,3.576666672062753,2.263333333333333,2.2072916666666673,2.599328392264465,2.3877280324674053,2.8919993914625572,2.468874294174891,2.729166666666667,2.7291666666666665,2.993420835693546,3.009693982768301,3.202933961214999,3.0999999970089873,3.562708333333333,3.562708333333333,3.984025915230665,4.21566533391918,4.992933961214998,4.88999998716651,3.12575,3.1257499999999996,3.4506072402390093,3.5323694114829407,4.117398334737738,4.074,2.9543750000000006,2.9543750000000006,3.3055062154863517,3.341287772663392,3.945433961214998,3.8424999792902423,2.76625,2.8749999999999996,3.1361165425021955,3.0279917841236728,3.7304923161891925,3.4085438978644294,2.706875,3.1404166666666686,3.338024008889529,4.086759500024003,4.283741863241978,2.8850513979545096
2002-08-31,MONSOON,1.53,1.83,1.14,2.223333333333333,1.18,1.7133333333333332,2.89625,2.645,1.995,1.5,1.1933333333333331,2.645,2.6250000000000013,2.5580414098488573,2.743167837922117,1.987783447757167,2.0806274507263454,2.6075,2.625000000000001,2.5114272752549898,2.710122162295683,1.8707161130250194,1.9599279924300494,2.39125,2.4700000000000006,2.2306634740952482,2.3837145872174585,1.4584993104303852,1.689509517887403,3.1024999999999996,3.1024999999999996,2.9016795776184283,3.0902924982924502,2.325228243676163,2.2233333330977954,2.433875,2.241666666666667,2.031597035358679,2.268714872376903,1.1205701434010669,1.429038109041724,2.7291666666666665,2.7291666666666665,2.481385834749461,2.724521713601735,1.8152282436761626,1.7133333319093373,3.562708333333333,3.5627083333333336,3.548915549138399,3.675438806733527,2.9981449103428295,2.8962499923989786,3.12575,3.1257499999999996,3.1283643441434057,3.217930264155891,2.6876901716961683,2.645,2.954375,2.9543750000000006,2.7813037292918112,2.8899034486143442,2.0968949103428294,1.9949999892476344,2.85,2.7074999999999996,2.4816699255013175,2.769292914757728,1.7435185740348846,1.7456938152293056,3.1708333333333334,2.6829166666666686,2.4801477386670503,4.070089843539068,1.5736789968227578,2.3180096800995917
2002-11-30,POMKH,2.18,2.22,2.16,3.02,2.4,2.5766666666666667,3.02125,2.53,2.7860000000000005,3.02,4.425,2.6075000000000004,2.6300000000000012,2.4068248459093144,2.7514830086701214,2.4989398737152815,2.2417697968662864,2.63375,2.592500000000001,2.394856365152994,2.6768800357868683,2.571267279480128,2.6967839534793336,2.3825000000000003,2.3900000000000006,2.202398084457149,2.3813011271839253,2.2452992708235446,2.01057696252941,3.1025,3.1024999999999996,2.9490077465710574,3.0884860140991544,3.1206285488447727,3.020000002699968,2.5827500000000003,2.2850000000000006,2.1789582212152077,2.3001814119260464,2.4007074585591157,2.396446506772745,2.729166666666667,2.7291666666666665,2.5194981675163435,2.674885087677904,2.677295215511439,2.576666664521938,3.5627083333333336,3.5627083333333336,3.3378493294830394,3.306483759540638,3.1218785488447724,3.0212499920709246,3.12575,3.1257499999999996,2.8890186064860433,2.889673769656375,2.5720189541504754,2.53,2.954375,2.9543750000000006,2.7831822375750868,2.821230658227385,2.8866285488447727,2.785999984984416,2.9274999999999998,2.8249999999999993,2.6970019553007907,2.8502220251514223,2.5163195248811534,2.3179166681159757,3.404583333333333,2.730833333333335,3.25808864320023,4.05348820607622,2.7897456229815063,2.2693562852953013
2003-02-28,POMRB,3.32,3.15,2.86,3.59,3.361,3.526666666666667,3.4433333333333334,3.2539999999999996,3.1940000000000004,3.5,4.715,2.51625,2.660000000000001,2.772094907545589,2.7598249797915955,3.004225896452284,2.867114131862204,2.6199999999999997,2.6225000000000014,2.6969138190917965,2.718333433766717,2.9374483204507404,3.0283421635124923,2.3825,2.3925000000000005,2.465438850674289,2.397025031270947,2.6690719539245893,2.4861662808832694,3.1025,3.1024999999999996,3.2054046479426344,3.0992144034425984,3.689149341410621,3.589999982860366,2.5865,2.5827500000000008,2.6517749327291247,2.4369460027757053,2.389183399226697,2.2385649908126206,2.729166666666667,2.7291666666666665,2.922365567176473,2.8745992930722317,3.625816008077288,3.526666663465064,3.562708333333333,3.5627083333333336,3.3800429310231572,3.295589799677532,3.542482674743954,3.443333324621792,3.1257499999999996,3.1257499999999996,3.0350111638916255,2.9980339739742408,3.295286356012932,3.2539999999999996,2.954375,2.9543750000000006,2.947509342545052,2.940297394400731,3.2931493414106217,3.1939999857332015,3.0275,2.874999999999999,3.0182011731804748,3.030724833062323,3.3126798487136546,3.1173065509866356,3.2379166666666666,3.6108333333333347,3.840853185920138,4.036954287963598,4.023510249892784,0.9746924966099012
2003-05-31,PREMON,3.19,3.38,3.33,3.5766666666666667,3.39,3.1,4.89,4.074,3.8425,3.9,2.46,2.5175,2.555000000000001,2.9392569445273535,2.7681920450433766,3.8109252979203547,3.5596336414053833,2.6425,2.6450000000000014,2.970148291455078,2.7744927088547087,3.484257688695106,3.3201927235681463,2.34125,2.3725000000000005,2.8112633104045734,2.4245034172791806,3.6380629876381847,3.273264114052478,3.1024999999999996,3.1024999999999996,3.3539094554322473,3.1096465006782728,3.6741403015326006,3.5766666441305226,2.59025,2.5827500000000008,2.947064959637475,2.562532025211642,3.523150603730252,3.6767079695464044,2.729166666666667,2.7291666666666665,2.993419340305884,2.953156076620227,3.197473634865934,3.0999999973675227,3.562708333333333,3.562708333333333,3.9840257586138943,4.219444878169218,4.987473634865933,4.88999998762843,3.12575,3.1257499999999996,3.4506066983349752,3.5293491567295203,4.114576395244773,4.074,2.9543750000000006,2.9543750000000006,3.3055056055270313,3.32541862114738,3.939973634865934,3.8424999828365145,2.9412499999999997,2.979999999999999,3.370920703908285,3.2885996704058096,3.8086347473543456,3.499330596145538,2.9968749999999997,3.198333333333335,3.288511911552083,4.020487793748737,4.810810878410717,1.6641501930153475
2003-08-31,MONSOON,1.22,1.63,1.22,2.223333333333333,1.21,1.7133333333333332,2.89625,2.645,1.995,1.88,1.51,2.525,2.4775000000000014,2.251554166716412,2.776581690766819,1.8888778447252277,1.865187974988534,2.6525000000000003,2.595000000000001,2.4340889748730468,2.6905807290815047,1.8297794986789706,1.9087269407250662,2.1887499999999998,2.3925000000000005,2.174757986242744,2.396817336865653,1.3229008144741403,1.2900397750511994,3.1024999999999996,3.1024999999999996,2.9016790065926816,3.090327129871962,2.318949738033205,2.2233333263961526,2.413875,2.590250000000001,2.252238975782485,2.4284324275241036,1.379278324460064,1.5282781217033512,2.7291666666666665,2.7291666666666665,2.4813849375168635,2.67017045725388,1.8089497380332047,1.7133333320789328,3.562708333333333,3.5627083333333336,3.5489154551683364,3.678873955025436,2.9918664046998713,2.896249992672565,3.12575,3.1257499999999996,3.128364019000985,3.217570324544606,2.684890730954156,2.645,2.954375,2.9543750000000006,2.7813033633162187,2.8760478597716173,2.090616404699872,1.994999991088835,2.8425000000000002,3.0749999999999993,2.7745524223449705,3.072708659988216,1.887496858451075,1.8909782198809326,2.336875,3.2775000000000016,2.5771071469312496,4.004088458273345,1.4534339083599113,0.4147528429152661
2003-11-30,POMKH,2.5,2.6,1.75,3.02,2.4,2.5766666666666667,3.02125,2.53,2.7860000000000005,1.95,2.18,2.5625,2.5575000000000014,2.350932500029847,2.7849985595713505,2.3744279805038095,2.1256946155290155,2.54125,2.690000000000001,2.500453384923828,2.6883112437633807,2.4955925813175375,2.5515834955553047,2.0212499999999998,2.2900000000000005,2.0048547917456463,2.3834951730838814,2.1713224403790736,2.328247872916582,3.1025,3.1024999999999996,2.9490074039556093,3.088532228411535,3.113592340689475,3.0199999886334328,2.194375,2.590250000000001,2.311343385469491,2.443016246913151,2.58604859852423,2.294919039468916,2.729166666666667,2.7291666666666665,2.5194976291767848,2.6247749995695697,2.670259007356141,2.576666664784925,3.5627083333333336,3.5627083333333336,3.3378492731010017,3.3090663745012194,3.114842340689474,3.0212499923563185,3.12575,3.1257499999999996,2.889018411400591,2.890884837750584,2.569231083085384,2.53,2.954375,2.9543750000000006,2.7831820179897315,2.8101519848045675,2.879592340689475,2.7859999875556363,2.73375,2.807499999999999,2.444731453406982,2.870835807078356,2.7057515097551494,2.6136613880910717,1.7725,2.7162500000000014,2.41826428815875,3.98775601984071,2.7994087455888472,2.144425117041779
2004-02-29,POMRB,3.06,2.85,2.05,3.59,1.95,3.526666666666667,3.4433333333333334,3.2539999999999996,3.1940000000000004,3.78,1.68,2.6946875,2.4925000000000015,2.6345595000179083,2.7934417205889517,2.933634432628384,3.0391878802964234,2.60625,2.6150000000000007,2.6402720309542973,2.705615622553949,2.961289080992154,3.0821243677289107,1.965,2.0875000000000004,2.0229128750473877,2.378246172403511,2.4990540668592196,2.430224541554218,3.1025,3.1024999999999996,3.205404442373365,3.0992719715311976,3.68141482198849,3.5900000047120804,2.149375,2.2375000000000007,2.166806031281695,2.4051939047739217,3.151831613534322,3.070563017585969,2.729166666666667,2.7291666666666665,2.9223652441727372,2.829792891374613,3.618081488655157,3.526666663812072,3.562708333333333,3.5627083333333336,3.3800428971939342,3.2972291479680726,3.534748155321822,3.443333325736085,3.1257499999999996,3.1257499999999996,3.0350110468403546,3.00009031102797,3.292546244477469,3.2539999999999996,2.954375,2.9543750000000006,2.9475092107938394,2.9322099931130228,3.28541482198849,3.1939999878452605,2.59625,2.877499999999999,2.9788388720441894,3.079701142872371,3.2595670225649496,2.9506995531364337,1.5637500000000002,1.9575000000000014,2.12295857289525,3.9714901967414558,3.362787992861425,2.8165825876148505
2004-05-31,PREMON,3.75,2.79,2.8,3.5766666666666667,3.045,3.1,4.89,4.074,3.8425,2.75,0.98,2.784375,2.6325000000000016,3.080735700010745,2.8019114364566975,3.717358094287773,3.4220846155394042,2.7875,2.467500000000001,2.7001632185725786,2.7169512551545463,3.437374395576775,3.260962941826624,2.0662499999999997,1.9550000000000005,2.3337477250284326,2.3924950826389777,3.285127480848428,2.970591996193915,3.1024999999999996,3.1024999999999996,3.353909332090686,3.1097151928175526,3.6657656689796743,3.5766666751090574,2.0787500000000003,2.1512500000000006,2.5180836187690168,2.495140045358316,3.2559247257939283,2.996782826245657,2.729166666666667,2.7291666666666665,2.9934191465036424,2.9144945948761203,3.1890990023130077,3.0999999976493653,3.562708333333333,3.562708333333333,3.9840257383163604,4.220169483557603,4.9790990023130055,4.889999989210877,3.12575,3.1257499999999996,3.4506066281042127,3.5318019178463285,4.111878397780292,4.074,2.9543750000000006,2.9543750000000006,3.3055055264763036,3.3203005703402244,3.9315990023130074,3.8424999853773993,2.7262500000000003,2.589999999999999,2.8873033232265137,3.047081616425995,3.819673687993366,3.668085096414312,1.5325000000000002,1.5875000000000015,1.6657751437371502,3.955290715744211,3.444137887467376,1.7426412608044322
2004-08-31,MONSOON,1.7174999999999998,2.74,1.3,2.223333333333333,1.1949999999999998,1.7133333333333332,2.89625,2.645,1.995,1.93,1.32,2.8268750000000002,2.7568750000000013,2.535441420006447,2.810403955874638,1.8745900142470848,1.9814764572421204,2.91125,2.745000000000001,2.716097931143547,2.723546868146374,1.6642841601884837,1.6905013136813347,2.24125,1.9750000000000008,1.9202486350170596,2.367656592653738,0.9193573063364142,1.279159888038619,3.1024999999999996,3.1024999999999996,2.9016789325877443,3.0904065990805716,2.309991899094749,2.2233333375040143,2.01,2.147500000000001,1.98885017126141,2.366468535737584,1.077328314413427,1.368978469461775,2.7291666666666665,2.7291666666666665,2.481384821235519,2.6381794269886427,1.7999918990947485,1.7133333322124409,3.562708333333333,3.5627083333333336,3.5489154429898164,3.678965588450805,2.9829085657614143,2.896249993609817,3.12575,3.1257499999999996,3.128363976862528,3.219895850718956,2.682228596674398,2.645,2.954375,2.9543750000000006,2.781303315885782,2.873365500456395,2.081658565761416,1.9949999924080453,2.79875,2.602499999999999,2.504381993935908,2.830435097049065,1.6749397863077793,1.5481789186034307,1.9021875,1.5400000000000016,1.52746508624229,3.9391573141010374,0.05306507642288705,0.18399538404332155
2004-11-30,POMKH,2.72,2.94,2.48,3.02,1.85,2.5766666666666667,3.02125,2.53,2.7860000000000005,2.94,2.12,2.906875,2.8118750000000015,2.609264852003868,2.8189236195276446,2.4222213226470437,2.3599498583449035,3.09,2.830000000000001,2.8056587586861284,2.7451636855016948,2.6086545197714326,2.716288168559213,2.35,2.1575000000000006,2.1441491810102358,2.373899617836465,1.90598377539348,1.972114561433627,3.1025,3.1024999999999996,2.9490073595526467,3.0886221981498796,3.104106821080074,3.020000004500254,1.966875,2.0100000000000007,1.9333101027568462,2.3254343177477783,2.3186478948151805,2.2714994581533325,2.729166666666667,2.7291666666666665,2.519497559407978,2.599421661199668,2.6607734877467406,2.5766666649906393,3.5627083333333336,3.5627083333333336,3.3378492657938903,3.3088089912036938,3.105356821080073,3.0212499933340218,3.12575,3.1257499999999996,2.8890183861175167,2.89277906689272,2.5665979760432087,2.53,2.954375,2.9543750000000006,2.783181989531469,2.809361630793973,2.870106821080074,2.7859999893979017,2.8412499999999996,2.849999999999999,2.6786291963615447,2.8452019905300427,2.5437583855036787,2.4833005667436456,2.88875,1.5250000000000017,1.7644790517453741,3.9230897257534854,1.7589223105737024,2.1319253311568653
2005-02-28,POMRB,3.18,3.5,2.72,3.59,1.95,3.526666666666667,3.4433333333333334,3.2539999999999996,3.1940000000000004,3.37,4.6975,3.0196875000000003,2.8418750000000013,2.837558911202321,2.827469746129498,3.0023168827501463,3.1364081385400167,3.1387500000000004,2.992500000000001,3.083395255211677,2.8086010542124917,3.1239123516241794,3.2123713237935245,2.2875,2.325000000000001,2.3744895086061417,2.3861885417679347,2.518199883135136,2.544478086539405,3.1025,3.1024999999999996,3.205404415731588,3.0993722155184673,3.6714556853980937,3.5900000102721012,1.9256250000000001,2.0100000000000007,1.9399860616541078,2.3000408085202078,2.206759009711895,2.187428945379585,2.729166666666667,2.7291666666666665,2.9223652023114535,2.8109067321213557,3.6081223520647607,3.526666664091271,3.562708333333333,3.5627083333333336,3.3800428928096675,3.2968222732796106,3.524789018731426,3.4433333263042822,3.1257499999999996,3.1257499999999996,3.0350110316705097,3.001460899634318,3.2899598642509225,3.2539999999999996,2.954375,2.9543750000000006,2.947509193718882,2.9328269586545397,3.2754556853980943,3.193999989424132,2.84375,2.747499999999999,2.955177517816927,2.9555146632417992,3.3194278453582178,3.267641659975034,3.831875,2.2793750000000017,2.9376874310472245,3.907087695682839,2.6138323698393746,2.890557740674333
2005-05-31,PREMON,4.27,3.57,3.0,3.5766666666666667,2.7,3.1,4.89,4.074,3.8425,3.5,5.855,2.9399999999999995,2.971875000000001,3.4105353467213924,2.8360433025562677,3.7922654944430674,3.5242161138219874,2.9287499999999995,3.187500000000001,3.278037153127006,2.8726599633831604,3.7064365764259684,3.4828628442185297,1.9787499999999998,2.375000000000001,2.6246937051636854,2.4054088075998767,3.490298336989741,3.169857793414711,3.1024999999999996,3.1024999999999996,3.3539093161056197,3.1098254843061275,3.6553854440838913,3.5766666788075137,1.8587500000000001,1.9237500000000005,2.2439916369924644,2.362105816827062,3.0769169453602303,2.75268343242527,2.729166666666667,2.7291666666666665,2.9934191213868724,2.90165996946219,3.1787187774172248,3.09999999787675,3.562708333333333,3.562708333333333,3.9840257356858,4.21971115339729,4.968718777417223,4.889999990017794,3.12575,3.1257499999999996,3.450606619002306,3.532635179796307,4.109335401539201,4.074,2.9543750000000006,2.9543750000000006,3.305505516231329,3.32195886992964,3.9212187774172245,3.84249998727684,2.735,2.934999999999999,3.1731065106901566,3.0894630076609606,3.7890474425157414,3.430308693348507,4.462625,3.4981250000000017,4.104612458628335,3.8911509457515754,3.8150731950988703,2.25207691989862
2005-08-31,MONSOON,2.1,2.35,0.6,2.223333333333333,1.21,1.7133333333333332,2.89625,2.645,1.995,1.2,3.99,2.6899999999999995,3.0675000000000012,2.886321208032835,2.844639783659078,2.003488284989583,2.1607998030850717,2.7425,3.0900000000000007,2.9068222918762037,2.837180239765729,2.044930794226199,2.1813020210635243,1.605,2.2000000000000006,1.8148162230982112,2.362176589669053,1.1230502450892021,1.2079105107871249,3.1024999999999996,3.1024999999999996,2.9016789229967053,3.090526596231718,2.299241514983239,2.2233333361959926,1.7899999999999998,1.9275000000000002,1.8303949821954786,2.24919199039546,1.077168452284718,1.2821432437890132,2.7291666666666665,2.7291666666666665,2.4813848061654564,2.630456337279753,1.7892415149832388,1.7133333323202788,3.562708333333333,3.5627083333333336,3.5489154414114803,3.678569395788428,2.9721581816499048,2.896249994087738,3.12575,3.1257499999999996,3.1283639714013836,3.220283483410019,2.6797251982285126,2.645,2.954375,2.9543750000000006,2.7813033097387976,2.875458064824929,2.070908181649906,1.994999993394222,2.69,2.752499999999999,2.383863906414094,2.7099423665731823,1.7946486523402714,1.8261301320971353,4.77775,4.165625000000002,4.058767475177001,3.8752791868488394,1.7632067109148273,3.57668194999883
2005-11-30,POMKH,1.7,1.65,0.71,3.02,1.3,2.5766666666666667,3.02125,2.53,2.7860000000000005,2.8,4.496,2.5025,2.812500000000001,2.411792724819701,2.8532617500733006,2.5818821316789076,2.572147471924109,2.83375,2.767500000000001,2.404093375125722,2.7500663162238324,2.820998517171408,2.9065137515640362,1.2962500000000001,1.7575000000000003,1.3728897338589268,2.3228407833894495,1.8513861182482088,2.0954024077767643,3.1025,3.1024999999999996,2.9490073537980233,3.0887516290048262,3.0930355504050078,3.0200000060677086,1.79,1.7900000000000005,1.6182369893172872,2.158386481493907,1.9552909339492448,1.8955570091370848,2.729166666666667,2.7291666666666665,2.5194975503659407,2.5960042587708947,2.6497022170716744,2.5766666651559285,3.5627083333333336,3.5627083333333336,3.337849264846888,3.308522857017761,3.094285550405007,3.021249993832569,3.12575,3.1257499999999996,2.8890183828408302,2.892852886985094,2.5641299412028715,2.53,2.954375,2.9543750000000006,2.783181985843279,2.8115241868261838,2.859035550405009,2.785999990775089,2.65,2.717499999999999,2.5503183438484562,2.701029237776804,2.4998280252840397,2.353416591592128,4.6386875,4.759625000000002,4.233660485106201,3.8594721717941427,3.7544613547334844,1.0875426418757939
2006-02-28,POMRB,2.2,3.3,1.5,3.59,1.95,3.526666666666667,3.4433333333333334,3.2539999999999996,3.1940000000000004,3.15,4.8425,2.4274999999999998,2.567500000000001,2.3270756348918207,2.8619105457207628,3.0188818189244073,2.813274462197482,3.0,2.717500000000001,2.7624560250754335,2.797610479165735,3.008157264850828,3.075187145277435,1.1324999999999998,1.4525000000000001,1.423733840315356,2.304868170606853,1.9733114708606874,1.9325607435804273,3.1025,3.1024999999999996,3.205404412278814,3.0995108578555013,3.6601110952048956,3.5899999903497504,1.9358333333333333,1.7900000000000003,1.7509421935903724,2.150650529509963,1.946243013489968,1.4933835157495807,2.729166666666667,2.7291666666666665,2.922365196886231,2.8112489547122235,3.5967777618715626,3.5266666643207754,3.562708333333333,3.5627083333333336,3.380042892241466,3.2966494001714826,3.513444428538228,3.443333326921794,3.1257499999999996,3.1257499999999996,3.035011029704498,3.001324482289184,3.287535717709464,3.2539999999999996,2.954375,2.9543750000000006,2.9475091915059677,2.9348371473857258,3.264111095204896,3.1939999906450147,2.755,2.6624999999999988,2.790191006309074,2.773979167752387,3.2569961339108957,3.244980106293112,4.797125,4.795875000000002,4.477196291063721,3.8437296352957997,4.722494948900595,2.188634168495857
2006-05-31,PREMON,3.75,4.5,1.75,3.5766666666666667,2.7,3.1,4.89,4.074,3.8425,3.4,4.5975,2.4808333333333334,2.437500000000001,2.8962453809350923,2.8705877297138342,3.6879445553646226,3.270977052735942,3.2725,2.950000000000001,3.4574736150452603,2.9346774043124664,3.572283120290544,3.375822276267822,1.1862499999999998,1.1400000000000001,1.5542403041892137,2.29379094446555,2.7524517120088716,2.6235379321815637,3.1024999999999996,3.1024999999999996,3.353909314033955,3.1099731157169224,3.6438133536451858,3.576666653001467,2.081666666666667,1.7900000000000003,2.1305653161542235,2.2285066277370476,2.7823412950276674,2.5546424144275344,2.729166666666667,2.7291666666666665,2.9934191181317384,2.9050736421602807,3.167146686978519,3.099999998064075,3.562708333333333,3.562708333333333,3.9840257353448796,4.219644743138988,4.9571466869785175,4.8899999908947445,3.12575,3.1257499999999996,3.4506066178226984,3.5323588000887765,4.106953083862624,4.074,2.9543750000000006,2.9543750000000006,3.3055055149035804,3.323688981755717,3.909646686978519,3.8424999887456064,2.8475,2.637499999999999,3.0341146037854445,2.90177788179314,3.6962708040832384,3.3408699684193257,5.031583333333333,4.481500000000002,4.525317774638233,3.8280513098802187,5.339874411361466,3.27975295304016
