Date,Season,Sevapuri,Cholapur,Chirai Gaon,Arajiline,Baragaon,Pindra,Kashi Vidya Peeth,Sevapuri_Trend,Sevapuri_SMA,Sevapuri_EWMA,Sevapuri_DES,Sevapuri_TES,Sevapuri_ARIMA,Cholapur_Trend,Cholapur_SMA,Cholapur_EWMA,Cholapur_DES,Cholapur_TES,Cholapur_ARIMA,Chirai Gaon_Trend,Chirai Gaon_SMA,Chirai Gaon_EWMA,Chirai Gaon_DES,Chirai Gaon_TES,Chirai Gaon_ARIMA,Arajiline_Trend,Arajiline_SMA,Arajiline_EWMA,Arajiline_DES,Arajiline_TES,Arajiline_ARIMA,Baragaon_Trend,Baragaon_SMA,Baragaon_EWMA,Baragaon_DES,Baragaon_TES,Baragaon_ARIMA,Pindra_Trend,Pindra_SMA,Pindra_EWMA,Pindra_DES,Pindra_TES,Pindra_ARIMA,Kashi Vidya Peeth_Trend,Kashi Vidya Peeth_SMA,Kashi Vidya Peeth_EWMA,Kashi Vidya Peeth_DES,Kashi Vidya Peeth_TES,Kashi Vidya Peeth_ARIMA
2013-11-30,POMKH,14.5,7.6,11.38,13.025,3.5860000000000003,5.111666666666666,8.5,15.854375000000001,17.49125,16.74594455038954,17.118588264840334,16.54585542663464,15.55478689072756,8.1875,8.568750000000003,8.00991287473737,8.055783799468617,7.430407431386332,7.769652695726769,12.1025,13.560000000000002,13.030710917748092,13.635731295680857,13.385777640006433,13.62366951834218,13.249375,12.86125,12.937131167303694,12.8850019443781,12.27961042676446,11.843105441462644,4.924208333333334,4.862000000000005,4.599048462259266,4.5392266236261625,4.708432202404601,4.472810419664002,6.465190476190475,6.465190476190474,6.766415312094722,6.639607634918831,7.030571898539314,7.638097412061472,7.271875,7.5525,7.564744026318632,7.38805096285972,6.2204610644031755,6.111902687287824
2014-02-28,POMRB,11.795,8.4,7.77,12.75,4.586,5.751428571428571,6.55,15.370625,16.031250000000004,14.765566730233724,15.650340878003586,17.654521334434843,15.391882787218867,7.7975,8.413750000000004,8.165947724842422,8.094716829888208,8.620865843412027,8.283668578571774,11.483749999999999,12.133750000000001,10.926426550648856,12.057649609045539,13.121326334019995,13.448837858396958,13.242500000000001,13.23125,12.862278700382216,12.901537775222161,12.91506085235389,11.956305187064764,4.642708333333334,4.983500000000005,4.59382907735556,4.411429865442106,4.3130054850461805,4.08153468018388,6.132690476190476,6.465190476190475,6.360420615828261,6.248345252884475,6.63177089401585,5.803463824687332,7.254375,7.3675,7.158846415791179,7.221703887001343,7.928601932009382,8.135820466313083
2014-05-31,PREMON,18.84,9.66,14.54,13.695,6.721666666666668,6.757666666666666,7.73,15.05796875,15.677500000000002,16.395340038140233,16.492095467648483,17.936890903886574,17.15566845354317,7.5275,7.961250000000003,8.763568634905454,8.423271440275686,9.957095865719356,10.27586529990221,10.99671875,12.071250000000001,12.371855930389312,12.656440702713061,13.690034528664917,13.392940384482117,13.351874999999998,13.267500000000002,13.195367220229329,13.18639962845482,14.14695922622281,12.932010574673859,4.3503750000000005,4.864916666666671,5.444964113080003,4.744277966340185,6.589118873504424,6.152426646794546,5.800190476190475,6.465190476190475,6.519319036163623,6.44101592687992,7.181185452091347,7.457989608278925,7.345000000000001,7.1762500000000005,7.387307849474707,7.334759633024153,8.851383361824588,8.163316908452007
2014-08-31,MONSOON,15.12,4.875,9.895,13.4,2.7883333333333336,5.579999999999999,6.55,15.481354166666666,15.063750000000002,15.885204022884139,16.095973641623388,15.038881962959222,18.188349784832244,7.45859375,7.633750000000004,7.208141180943272,7.536345890385097,7.344408599893183,7.552394115817815,11.5984375,10.896250000000002,11.381113558233587,11.863244680542472,11.562810859875892,11.87188312320018,13.4221875,13.217500000000003,13.277220332137597,13.304953900122314,12.915167611759284,13.68763833121037,4.18825,4.420500000000004,4.382311801181335,4.285441758525833,4.202408780523399,3.9954469268796835,5.800190476190475,5.800190476190474,6.143591421698173,6.061705422447912,5.601156513516548,5.10665473163251,7.378333333333334,7.3325000000000005,7.052384709684825,7.179423382767906,6.080228392123226,5.788346417350402
2014-11-30,POMKH,14.45375,6.75,12.18375,14.1,3.025,5.111666666666666,8.6,15.498645833333333,15.052187500000002,15.312622413730484,15.627203264290701,14.321489381478848,15.17008644608435,6.8384374999999995,7.421250000000002,7.024884708565963,7.309690316988672,6.452334804939551,6.783148159373571,11.815937499999999,11.097187500000002,11.702168134940152,11.85967273643888,10.973049373097982,11.107444312123238,12.956250000000002,13.486250000000004,13.606332199282559,13.592012303237736,12.737259953102638,13.258237293246816,3.947708333333334,4.280250000000004,3.839387080708801,3.9215074433598724,3.4044192428834315,3.4705240470499605,5.800190476190476,5.800190476190474,5.73082151968557,5.646471703171367,5.253130686806781,5.230466306133418,7.607916666666666,7.3575,7.671430825810894,7.48187479770584,6.604655339727156,7.290176049771904
2015-02-28,POMRB,15.22833333333333,8.69875,11.78,12.2375,3.85,5.751428571428571,6.716666666666666,15.139895833333332,15.910520833333333,15.27890678157162,15.496179633789504,16.15348266318,14.493765969798226,6.315312500000001,7.495937500000002,7.6944308251395785,7.600584906316557,7.687248223047766,7.363539158518582,11.829062500000001,12.099687500000002,11.73330088096409,11.753413300446422,11.767947725266646,11.805809132784912,12.189375,13.358125000000005,13.058799319569534,13.259251002457008,13.593672588014753,13.327186262122378,3.7589583333333336,4.096250000000005,3.8436322484252803,3.768203210181533,3.6861715373261705,3.039498101019702,5.800190476190475,5.800190476190474,5.73906434038277,5.672436273426486,5.851799042561787,3.6313367510166623,8.172916666666667,7.399166666666667,7.289525162153203,7.3307514114109384,7.796065776830688,7.585242177034966
2015-05-31,PREMON,15.545,4.4,12.27,10.48,5.533333333333334,6.757666666666666,9.4,15.613802083333333,15.086770833333333,15.385344068942972,15.48671204129815,18.074500620928664,17.298882990020836,6.425937500000001,6.1809375000000015,6.376658495083747,6.800552766700391,9.451242656418568,9.648823580089234,12.347343749999999,11.532187500000001,11.947980528578455,11.810763252194013,14.10308890167947,13.84603694776657,11.55625,12.554375000000006,12.02727959174172,12.513415409408317,14.399248002845265,12.80246728228143,3.924166666666667,3.7991666666666717,4.519512682388502,3.9847655724094593,5.877101249268646,5.729729000637854,5.800190476190475,5.800190476190474,6.146505270896329,6.107052425995653,6.838920354915357,5.84217397329607,8.979166666666666,7.816666666666667,8.133715097291923,7.768060081823951,8.8562437133346,7.995777958545921
2015-08-31,MONSOON,15.545,5.95,12.27,10.48,2.4666666666666663,5.579999999999999,9.4,15.7975,15.193020833333334,15.449206441365783,15.479824882838981,14.036561335449788,15.610195003918411,6.39109375,6.449687500000001,6.205995097050248,6.562563666917399,5.188353958756118,5.070384660557969,12.3875,12.125937500000003,12.076788317147074,11.864593134176644,11.092199155567206,11.30031894378454,11.519687500000002,11.824375000000005,11.408367755045031,11.979854010251364,11.92644367162411,11.549118361885483,4.143645833333333,3.7187500000000044,3.6983742760997673,3.5951499638013478,2.9117781895796164,3.0340290792092866,5.800190476190475,5.800190476190474,5.919903162537796,5.8680435350645235,5.450964687650766,6.32988178744265,9.449375,8.529166666666669,8.640229058375153,8.115013913671776,6.86779939120371,6.983137381223093
2015-11-30,POMKH,17.82,6.56,13.955,11.955,4.668333333333333,5.111666666666666,12.2,15.816041666666667,16.034583333333334,16.39752386481947,16.091543190030272,13.793165575204158,15.117056877082746,6.4425,6.402187500000002,6.347597058230149,6.527113866895229,5.417804433905374,5.754883456810937,12.546875,12.568750000000001,12.828072990288245,12.382909443692874,11.439642131587528,11.616853139834404,12.180625,11.288125000000004,11.627020653027017,12.024312468572635,11.057293285800121,11.708519457722277,4.440416666666667,4.129583333333338,4.086357898993194,3.6880618241563674,2.822913513834587,2.515673720872478,5.800190476190476,5.800190476190474,5.596608564189344,5.534169231417445,5.187223923583382,4.4963409487542965,9.403958333333334,9.429166666666669,10.064137435025092,8.971715644465958,8.311315409526314,9.138592031413047
2016-02-29,POMRB,13.331666666666665,8.61,10.33,14.09,3.9625,5.751428571428571,6.878333333333333,15.159166666666668,15.560416666666667,15.171180985558347,15.319795476266744,16.918502180559592,15.17308930815194,6.01125,6.380000000000002,7.252558234938089,6.9868475046400125,6.945860931505846,6.793145227363878,12.63875,12.20625,11.828843794172947,11.802712328626399,12.664230376908277,12.690090571510932,12.816875000000001,11.751250000000006,12.612212391816211,12.672968305165924,11.747261093922218,11.807304313600698,4.841458333333333,4.157708333333337,4.036814739395917,3.6511855239492075,4.3268172970919325,3.8220164811791313,5.938940476190475,5.800190476190474,5.658536567085035,5.6073132627378985,5.822878018457503,5.806487956600878,9.175833333333333,9.469583333333334,8.789815794348389,8.546338635764078,9.8401527079924,9.082391982108106
2016-05-31,PREMON,17.59,4.9,14.995,13.915,7.795,6.757666666666666,8.875,13.112291666666666,16.071666666666665,16.138708591335007,15.912779945567367,17.955604663173936,15.21864439098443,4.97875,6.505000000000003,6.311534940962853,6.454426657474287,8.936390841256175,8.401037872958335,11.980625,12.8875,13.095306276503768,12.632272160241287,14.22662150848009,13.891252827155927,13.098125,12.610000000000007,13.133327435089726,13.086446987067394,13.876751676458237,12.656503663817743,4.8566666666666665,4.723125000000004,5.54008884363755,4.4212894869332375,6.143718330494835,6.168819014125321,6.077690476190476,5.800190476190474,6.098188606917687,6.069288283720683,6.826229310867041,5.878962862390449,8.425833333333333,9.338333333333335,8.823889476609033,8.623469020020266,10.402629448856246,8.534866482943123
2016-08-31,MONSOON,8.245,2.0,10.28,12.135,3.4133333333333336,6.69,8.1,12.343333333333334,14.246666666666666,12.981225154801004,13.810813626744672,14.636270424266684,15.167612061306457,4.459375,5.517500000000003,4.586920964577712,5.362871995568605,5.025765138868942,5.048991139387132,12.041875,12.39,11.969183765902262,11.999634034254191,12.072527103436304,12.318482542113006,12.76625,13.023750000000007,12.733996461053835,12.867961318719516,12.820415249787565,12.664829232533657,4.9234374999999995,4.959791666666671,4.689386639515863,4.262674291561341,4.143909159842696,3.9422971146163452,6.077690476190475,6.077690476190475,6.3349131641506125,6.308968497086415,5.445395639018695,5.864370243751568,7.767291666666667,9.013333333333335,8.53433368596542,8.523730428189742,7.889415528848421,7.69558655789953
2016-11-30,POMKH,8.745000000000001,2.25,10.68,12.55,3.8433333333333333,5.111666666666666,7.5,12.821875,11.977916666666667,11.286735092880603,12.417292176100663,11.76947181762502,13.373988395825393,4.91625,4.440000000000003,3.652152578746627,4.59553933064791,3.9405756587614618,4.399174111631411,12.350000000000001,11.571250000000001,11.453510259541357,11.59868527226139,11.441690223317483,11.73239649948498,12.311250000000001,13.172500000000007,12.6603978766323,12.831562506369771,12.223652314329891,12.46899078914217,5.019166666666667,4.753541666666671,4.350965317042851,4.193828970359806,4.4212671011568805,3.7466988630074263,6.077690476190476,6.077690476190476,5.8456145651570335,5.789856934155955,5.807692988358139,6.089765418749457,7.690000000000001,7.838333333333336,8.120600211579251,8.320006393747654,8.64609418332392,9.55832904508801
2017-02-28,POMRB,16.255,8.765,14.095,10.84,5.321666666666667,5.751428571428571,6.3100000000000005,13.200625,12.708750000000002,13.274041055728361,13.43946238076839,12.55315043706598,12.770759992492263,5.64875,4.478750000000003,5.697291547247977,5.5607900826644485,4.485355174300012,4.5726375141960975,11.870625,12.512500000000001,12.510106155724815,12.226505314467104,11.586980090807112,11.513253471689262,12.23,12.360000000000007,11.932238725979381,12.311464755878756,12.709119180707098,12.683008305820481,4.9575,5.093333333333339,4.739245856892378,4.430634057691897,4.235414162117017,4.21672364658352,6.077690476190476,6.077690476190476,5.807940167665649,5.755583846085935,6.095150543178219,5.641258762402267,7.409375,7.696250000000002,7.396360126947551,7.911265490176115,7.577565747119324,6.021472772555926
2017-05-31,PREMON,18.495,8.4,13.695,13.525,7.201666666666665,6.757666666666666,8.825,13.6575,12.935000000000002,15.362424633437016,14.790275806117227,16.01074169509426,15.228514678248144,6.324999999999999,5.353750000000003,6.778374928348786,6.205172454978899,7.383747512651176,6.363259437370177,11.268125,12.187500000000002,12.984063693434889,12.630529925934672,14.744170179399962,14.45377556508112,12.10375,12.262500000000006,12.569343235587628,12.715151888008226,13.331100644753448,11.023957417538261,4.914166666666667,4.945000000000006,5.724214180802093,5.052683610232065,7.217316468166752,7.0021036881153265,6.077690476190476,6.077690476190476,6.187830767266055,6.155268820331981,6.945707189664359,6.71536747985861,7.081875,7.683750000000002,7.96781607616853,8.109229208994181,8.915532508454236,8.27737803532194
2017-08-31,MONSOON,10.37,4.36,7.744999999999999,11.875,3.513333333333333,6.69,5.904999999999999,13.309999999999999,13.466250000000002,13.365454780062208,13.570317867639407,13.637814283875723,13.225620001742035,6.373125000000001,5.943750000000003,5.811024957009272,5.73426476077602,5.226933714481808,4.864859907458191,10.361249999999998,11.55375,10.888438216060933,11.311706800932576,11.991464683754842,12.146700433588945,12.008125000000001,12.197500000000007,12.291605941352575,12.527221470930826,12.33047486755668,12.386745751670128,4.8500000000000005,4.970000000000005,4.83986184181459,4.87456256495338,3.864197322846603,3.8076416193595155,6.077690476190475,6.077690476190476,6.388698460359633,6.358827697131606,5.497824594553659,6.001775929645772,7.211874999999999,7.135000000000002,7.142689645701118,7.659937905424156,7.119127271848817,7.832333945655732
2017-11-30,POMKH,10.275,5.3,8.395,11.8,3.396666666666667,5.111666666666666,7.075,12.7146875,13.848750000000003,12.129272868037326,12.657111347292814,11.808279662447786,12.600635732327776,5.82125,6.706250000000003,5.606614974205563,5.600745386208321,4.891091460918289,5.0662752039644765,9.82125,10.9825,9.89106292963656,10.431663261361487,10.552421522982343,10.80355453884993,12.030625,12.010000000000009,12.094963564811545,12.371109182722758,11.81601224133986,12.101302183972082,4.87875,4.858333333333339,4.262583771755421,4.66070180063508,4.363418898876779,4.522912863281011,6.077690476190476,6.077690476190476,5.877885742882446,5.818769754744466,5.830699715010053,5.9930836239337495,7.398124999999999,7.028750000000002,7.115613787420671,7.546433594350956,7.20664535726564,7.608026599721431
2018-02-28,POMRB,11.945,6.1,9.125,10.825,5.255000000000001,5.751428571428571,7.774999999999999,12.908125000000002,12.771250000000002,12.055563720822395,12.44552255132698,13.087166105968159,13.400226954691739,6.32,6.040000000000003,5.803968984523338,5.689511844809775,6.164618330915012,6.7858525064828195,10.569374999999999,9.74,9.584637757781936,9.935658258387349,10.238026184312405,10.286503310722475,12.358125,12.006250000000009,11.586978138886927,11.977728395094887,12.178941571702499,12.13904253935034,4.798666666666667,4.841666666666672,4.659550263053253,4.82789361745699,4.353806641498627,4.187376964858572,6.077690476190476,6.077690476190476,5.827302874300896,5.772350083683525,6.105246292112527,5.651284123096724,7.556874999999999,7.395000000000001,7.3793682724524015,7.601739558600704,6.491551862728862,5.986480478668636
2018-05-31,PREMON,18.0425,6.65,14.345,13.72,7.498333333333332,6.757666666666666,8.85,13.0625,12.658125000000002,14.450338232493436,13.944570710252085,14.936115279523227,15.709249863591298,6.846875,5.602500000000003,6.142381390714003,5.887283849285299,7.555083040729713,6.790895477146392,11.3790625,9.9025,11.488782654669162,10.99211587599386,12.20262188142635,11.891287981562815,12.708125,12.055000000000009,12.440186883332156,12.532741098747314,12.985315512278845,12.52225800567537,4.709416666666666,4.915833333333339,5.795063491165285,5.4539513645861115,6.999880989924864,7.365309542035886,6.077690476190476,6.077690476190476,6.199448391247204,6.164991383453011,6.950137378631187,6.664618228085658,7.7390625,7.401250000000002,7.9676209634714406,7.868847570589561,8.886017671066753,9.086140988682239
2018-08-31,MONSOON,12.37,10.1,13.08,14.3,2.576,6.69,7.15,,13.158125000000002,13.618202939496062,13.497292181125141,12.76978891997146,10.65654414461346,,7.037500000000003,7.725428834428401,6.855943575538507,4.731358692272169,4.338525455852934,,11.23625,12.125269592801498,11.510465380434837,10.501055338972403,10.464161886702925,,12.66125000000001,13.184112129999294,13.09736560078395,12.178247661642143,12.662736881782157,,4.681500000000006,4.507438094699171,5.021203679990594,3.8270668815573687,3.7402354196175884,,6.077690476190476,6.395669034748322,6.3644657082293365,5.499768640067012,6.483582652023152,,7.712500000000002,7.640572578082865,7.72775336732982,6.98222512177578,7.156552034013228
2018-11-30,POMKH,9.510000000000002,3.775,9.5375,12.175,3.62,5.111666666666666,7.2875,,12.966875000000003,11.974921763697637,,11.892692650366607,9.735420429287903,,6.656250000000003,6.145257300657041,,6.559933159709856,6.772698062172706,,11.521875000000001,11.090161755680898,,11.30996613785988,11.436705734103272,,12.75500000000001,12.780467277999577,,12.58622673055686,13.3096390200006,,4.737333333333339,4.152462856819502,,3.7440149655761426,4.0004985773537936,,6.077690476190476,5.88206808751566,,5.8315527926521895,5.654073353939649,,7.765625000000003,7.499343546849719,,7.692387447996124,7.957524505282881
