Date,Season,Barauli Ahir,Jasrana,Tundla,Shikohabad,Eka,Araon,Firozabad,Madanpur,Barauli Ahir_Trend,Barauli Ahir_SMA,Barauli Ahir_EWMA,Barauli Ahir_DES,Barauli Ahir_TES,Barauli Ahir_ARIMA,Jasrana_Trend,Jasrana_SMA,Jasrana_EWMA,Jasrana_DES,Jasrana_TES,Jasrana_ARIMA,Tundla_Trend,Tundla_SMA,Tundla_EWMA,Tundla_DES,Tundla_TES,Tundla_ARIMA,Shikohabad_Trend,Shikohabad_SMA,Shikohabad_EWMA,Shikohabad_DES,Shikohabad_TES,Shikohabad_ARIMA,Eka_Trend,Eka_SMA,Eka_EWMA,Eka_DES,Eka_TES,Eka_ARIMA,Araon_Trend,Araon_SMA,Araon_EWMA,Araon_DES,Araon_TES,Araon_ARIMA,Firozabad_Trend,Firozabad_SMA,Firozabad_EWMA,Firozabad_DES,Firozabad_TES,Firozabad_ARIMA,Madanpur_Trend,Madanpur_SMA,Madanpur_EWMA,Madanpur_DES,Madanpur_TES,Madanpur_ARIMA
2003-11-30,POMKH,8.696,2.75,12.285,5.7,4.2,22.491999999999997,16.075000000000006,5.25,9.400166666666667,9.4385,9.276067983524356,9.636851591713999,9.27907289410093,7.558386282533235,2.895,2.799999999999999,2.6173194420293373,2.6880865015063837,2.638236046616385,2.4864015291117596,12.559000000000001,12.558999999999997,12.498411512896624,12.403044992599414,11.980690953336635,12.203120391659603,6.9175,7.0050000000000034,6.653978185412411,6.558731960336016,7.429121022657341,6.837452082190938,5.0756250000000005,5.04125,4.815473959559209,5.071407478111417,4.989869193625006,4.819992307648944,22.577166666666667,22.57716666666667,22.592463215997288,22.601510964276844,22.49207637537141,22.645007738261853,17.19416666666667,17.19416666666667,16.884189908123233,17.233977779170107,16.109771834498883,16.379987974403434,3.990364583333333,3.97375,4.059120877404185,4.399442007661608,3.1614957089286824,2.6587712063750395
2004-02-29,POMRB,9.198,3.4,12.155999999999999,7.0,5.15,22.35,16.98,2.75,9.218708333333334,9.4385,9.244840790114614,9.522890570316635,9.46555607498313,7.752828138779244,3.02375,2.8812499999999988,2.9303916652176025,2.8625092251768027,2.753247531941155,2.7279651609182984,12.559,12.558999999999997,12.361446907737974,12.08062402612372,12.414078564572717,12.130275862000726,6.5975,7.0500000000000025,6.792386911247447,6.677647111585451,7.1733730647448875,6.143792023477335,5.0287500000000005,5.07625,4.949284375735525,5.166654200377771,4.9266643331085955,5.25927877517212,22.577166666666667,22.57716666666667,22.495477929598373,22.460228427105907,22.43304831748393,22.414392860940477,17.194166666666668,17.19416666666667,16.92251394487394,17.216384659408327,16.886138016271676,16.97999999998022,4.170729166666667,3.91625,3.535472526442511,3.7674665626370554,4.102618885673122,3.473639862050245
2004-05-31,PREMON,9.793333333333337,4.05,13.25,7.17,5.45,22.66,18.495,6.3829166666666675,9.075583333333334,9.361833333333333,9.464237807402103,9.61446932741337,10.045992900237598,7.261974408960376,3.1018749999999997,2.908749999999999,3.3782349991305614,3.1883137427800694,3.7226641615054814,3.743960389320706,12.559,12.558999999999997,12.716868144642785,12.978815045826751,13.047009514247188,13.208345247418267,6.49,6.785000000000003,6.943432146748468,6.821235303244707,7.720992309438756,7.608423125520001,5.0562499999999995,5.074999999999999,5.149570625441315,5.292794826775504,5.5206822163402105,5.182748918355562,22.577166666666667,22.57716666666667,22.56128675775902,22.598026194802497,22.757842336725957,22.492160202207486,17.19416666666667,17.19416666666667,17.551508366924367,17.281649756176456,18.40136425406353,18.495,4.089479166666667,4.064479166666667,4.674450182532174,5.143699324631968,5.986472287073525,5.967328715423763
2004-08-31,MONSOON,8.615,2.355,12.545,5.77,5.13,22.80666666666667,17.22666666666667,2.725,9.075583333333334,9.075583333333334,9.124542684441263,9.303879533663556,8.819025699120186,7.546293983354337,3.00375,3.138749999999999,2.968940999478337,3.0722568042241463,1.961807257495862,2.1354952183951506,12.559000000000001,12.558999999999997,12.648120886785671,12.803258663737004,12.55045570353942,12.528920413551225,6.576249999999999,6.410000000000003,6.47405928804908,6.374838071414901,5.902989794992784,6.382781858531932,5.14625,4.982499999999999,5.141742375264789,5.364084939829597,4.4313101151981105,4.8347969526497385,22.577166666666667,22.57716666666667,22.65943872132208,22.74139760770511,22.700474450926894,22.722647043394236,17.194166666666668,17.19416666666667,17.421571686821288,17.277652864444775,17.28721088657219,17.22666666666667,4.192395833333333,4.276979166666667,3.8946701095193044,4.328415595001944,2.157476121378287,2.2751398419150712
2004-11-30,POMKH,8.696,2.455,12.285,6.34,4.79,22.491999999999997,16.075000000000006,3.75,9.075583333333334,9.075583333333334,8.953125610664758,9.056232807053878,8.846387719253983,5.727886556681515,2.945625,3.064999999999999,2.763364599687002,2.974040446450094,2.88998266066507,2.7868733834528996,12.559000000000001,12.558999999999997,12.502872532071404,12.406834020667244,12.152153407551483,12.14985935308071,6.58875,6.570000000000003,6.420435572829447,6.310423751952606,6.30057068743787,5.43652375666203,5.24,5.129999999999999,5.001045425158873,5.3778486036594035,5.072986993264048,5.029633922237003,22.577166666666667,22.57716666666667,22.592463232793246,22.60151096427685,22.492076374559865,22.645007738261853,17.19416666666667,17.19416666666667,16.882943012092774,17.210963177099647,16.12563440597979,16.075000000000006,4.467031250000001,3.901979166666667,3.8368020657115824,4.112707421185621,3.5720578651690076,3.7266763479075236
2005-02-28,POMRB,9.198,2.91,12.155999999999999,7.05,5.28,22.35,16.98,5.073333333333333,9.075583333333334,9.075583333333334,9.051075366398855,9.01610812077611,9.17607783195584,5.51461544005196,2.85875,2.942499999999999,2.8220187598122015,2.984678426747861,3.154873078597943,3.047057551663732,12.559,12.558999999999997,12.364123519242842,12.084646539953676,12.268664636185983,12.23525491675484,6.624999999999999,6.582500000000003,6.672261343697668,6.544984407377919,7.097756105734832,6.645474495447307,5.3025,5.1625,5.112627255095324,5.448649649766949,5.114810594944422,5.1998188899515245,22.577166666666667,22.57716666666667,22.49547793967595,22.46022842710591,22.4330483165921,22.414392860940477,17.194166666666668,17.19416666666667,16.921765807255664,17.194016297906614,16.964091440034984,16.98,4.567708333333334,4.4828125000000005,4.331414572760282,4.605312415262312,4.204458259094796,3.762514584178228
2005-05-31,PREMON,9.793333333333337,4.075,13.25,7.22,6.07,22.66,18.495,6.256666666666668,9.075583333333334,9.075583333333334,9.347978553172648,9.196703727645447,9.852324020278513,7.191581521325622,2.745625,2.9487499999999986,3.323211255887321,3.277373174191568,3.913205245175923,3.849781507559068,12.559,12.558999999999997,12.718474111545707,12.981631976983541,13.161384190990525,13.167798414910516,6.664999999999999,6.595000000000002,6.8913568062186,6.762832472039738,7.720163319764706,7.3377777084700435,5.3325000000000005,5.3175,5.495576353057195,5.617777944247554,5.696780289348298,5.4357872153315405,22.577166666666667,22.57716666666667,22.56128676380557,22.598026194802497,22.757842335993995,22.492160202207486,17.19416666666667,17.19416666666667,17.5510594843534,17.259952415924914,18.442232554492122,18.495,4.718333333333334,4.451250000000001,5.101515410322836,5.6372288527288505,6.447277106910326,6.203665001148896
2005-08-31,MONSOON,8.615,1.635,12.545,6.01,5.01,22.80666666666667,17.22666666666667,3.6566666666666654,9.075583333333334,9.075583333333334,9.05478713190359,8.980635184741553,8.689455909445549,5.798596144281665,2.67375,2.7687499999999985,2.6479267535323925,2.9529970860903982,2.1578024522080312,2.2677515273718667,12.559000000000001,12.558999999999997,12.649084466927423,12.804620383157307,12.547381709772631,12.540465105146449,6.722499999999999,6.655000000000002,6.53881408373116,6.436648737770222,5.932422618646122,6.20443758990483,5.390000000000001,5.2875000000000005,5.301345811834317,5.630369032407894,4.699386830827257,5.523756129002489,22.577166666666667,22.57716666666667,22.659438724950007,22.74139760770511,22.700474450794523,22.722647043394236,17.194166666666668,17.19416666666667,17.421302357278705,17.256650083806257,17.226513545818015,17.22666666666667,4.805833333333333,4.684166666666667,4.523575912860368,5.053157196627129,2.523420275700969,2.8983285094871567
2005-11-30,POMKH,8.696,2.27,12.285,6.42,5.15,22.491999999999997,16.075000000000006,4.023333333333333,9.075583333333334,9.075583333333334,8.911272279142153,8.824291967078603,8.759701978107488,4.945984725837495,2.5700000000000003,2.7224999999999984,2.4967560521194354,2.7950019514281803,2.6729069418948157,2.6475211036746464,12.559000000000001,12.558999999999997,12.503450680156455,12.407136124038153,12.227005613104664,12.182935142784464,6.882499999999999,6.675000000000002,6.491288450238696,6.38720404862025,6.455367886354186,5.874222754590789,5.5325,5.377500000000001,5.240807487100589,5.651735371432261,5.260652322128807,4.841199924864015,22.577166666666667,22.57716666666667,22.592463234970005,22.60151096427685,22.492076373748326,22.645007738261853,17.19416666666667,17.19416666666667,16.882781414367226,17.19067658262435,16.09935773668802,16.075000000000006,4.925833333333333,4.7525,4.323478881049554,4.679297766422967,4.029415652774169,3.8864015404978134
2006-02-28,POMRB,9.198,2.52,12.155999999999999,7.43,5.38,22.35,16.98,5.5,9.075583333333334,9.075583333333334,9.025963367485293,8.866971559002078,9.118082694843192,6.19915813576557,2.614375,2.6249999999999982,2.5060536312716613,2.708836411168142,3.0000364203725383,2.928277972887287,12.559,12.558999999999997,12.364470408093872,12.084414720183378,12.205183940260808,12.197161797479117,7.0425,6.770000000000002,6.866773070143218,6.747594265568376,7.208021653139525,6.769573779894164,5.70625,5.402500000000001,5.296484492260354,5.6949177746156225,5.338184507538862,5.352200612266692,22.577166666666667,22.57716666666667,22.495477940982006,22.46022842710591,22.433048315700265,22.414392860940477,17.194166666666668,17.19416666666667,16.921668848620335,17.174463358138865,16.986392932751823,16.98,4.646041666666666,4.859166666666667,4.7940873286297325,5.106312978084844,4.632080012494604,4.657721646721139
2006-05-31,PREMON,9.793333333333337,3.635,13.25,8.12,7.11,22.66,18.495,6.79,9.075583333333334,9.075583333333334,9.33291135382451,9.119417771729964,9.813523683746814,5.630229863581641,2.7443750000000002,2.514999999999998,2.9576321787629967,2.9023238419058237,3.8696561509923164,3.752133534916806,12.559,12.558999999999997,12.718682244856325,12.981237628268447,13.211314633940033,13.18907616188953,7.20625,6.995000000000003,7.368063842085931,7.2484384447304135,7.991019381027263,7.484998735308798,5.78625,5.6625000000000005,6.021890695356213,5.966030687066396,5.894590525993765,5.56199127649612,22.577166666666667,22.57716666666667,22.561286764589205,22.598026194802497,22.757842335262037,22.492160202207486,17.19416666666667,17.19416666666667,17.5510013091722,17.24114658479456,18.47392230779294,18.495,4.2316666666666665,4.9925,5.59245239717784,6.132618872075449,6.874744530322406,6.630177193059252
2006-08-31,MONSOON,8.615,2.43,12.545,6.39,5.36,22.80666666666667,17.22666666666667,0.885,9.075583333333334,9.075583333333334,9.045746812294706,8.960768764868863,8.663497420684438,4.709945044120211,2.825,2.713749999999998,2.746579307257798,2.7955750188741835,1.802125461021199,1.9635227015551189,12.559000000000001,12.558999999999997,12.649209346913796,12.804289764246455,12.546039746942172,12.53796207038695,7.362499999999999,7.090000000000003,6.976838305251558,6.9012433680558845,6.577849105397981,6.811975295183312,5.88625,5.75,5.757134417213727,5.985345387849468,5.071702890832586,5.561758343400218,22.577166666666667,22.57716666666667,22.659438725420188,22.74139760770511,22.70047445066215,22.722647043394236,17.194166666666668,17.19416666666667,17.421267452169985,17.23860311895172,17.215263276384345,17.22666666666667,4.08875,4.2995833333333335,3.709471438306704,3.974692439870593,2.967994296880537,3.490246257295071
2006-11-30,POMKH,8.696,2.515,12.285,7.35,5.44,22.491999999999997,16.075000000000006,3.48,9.075583333333334,9.075583333333334,8.905848087376823,8.847320076420678,8.742335037534762,7.551359819146616,2.885625,2.774999999999998,2.653947584354679,2.7166129134279973,2.4770995591280216,2.52942454453155,12.559000000000001,12.558999999999997,12.503525608148278,12.406943921299838,12.259682461816713,12.187098145968774,7.441249999999999,7.322500000000003,7.126102983150934,7.050584196421528,6.942768671978386,6.391111545656261,5.8425,5.8225,5.6302806503282365,6.004440132942472,5.628344385742997,5.394161348371502,22.577166666666667,22.57716666666667,22.59246323525211,22.60151096427685,22.492076372936786,22.645007738261853,17.19416666666667,17.19416666666667,16.882760471301992,17.173398049410324,16.080579231405697,16.075000000000006,4.08,4.16375,3.6176828629840223,3.5289627903476584,3.9542856841499407,4.235008492756062
2007-02-28,POMRB,9.198,2.92,12.155999999999999,7.75,5.89,22.35,16.98,4.9,9.075583333333334,9.075583333333334,9.022708852426094,8.920010555535585,9.106463735527948,7.194349850848841,2.854375,2.8749999999999982,2.7603685506128075,2.7431993386576723,2.8216716679147322,2.83182444860324,12.559,12.558999999999997,12.364515364888966,12.084344195419332,12.17747133528649,12.202669078152569,7.53875,7.402500000000003,7.375661789890561,7.302720232377761,7.958930621527376,7.631142754811255,5.7700000000000005,5.95,5.734168390196942,6.074773744757284,5.689778396942098,5.638082002228594,22.577166666666667,22.57716666666667,22.495477941151268,22.46022842710591,22.433048314808435,22.414392860940477,17.194166666666668,17.19416666666667,16.921656282781196,17.157959724819122,16.98647597155853,16.98,4.199375,4.01375,4.1306097177904135,3.951773351936006,4.481294276689043,4.538756480795635
2007-05-31,PREMON,9.793333333333337,3.72,13.25,8.43,6.25,22.66,18.495,7.32,9.075583333333334,9.075583333333334,9.330958644788991,9.191679532701933,9.805750281456532,7.9021465321871105,2.8331250000000003,2.8962499999999984,3.1442211303676846,2.966683864714942,3.8484416064700815,3.759081467941061,12.559,12.558999999999997,12.71870921893338,12.9812443046954,13.233111846436017,13.190396276739797,7.50375,7.480000000000004,7.797397073934336,7.730289360958138,8.485380132729802,7.981418795018562,5.87125,5.735,5.940501034118165,6.184061289547815,6.279006933504677,6.185502265387667,22.577166666666667,22.57716666666667,22.561286764690763,22.598026194802497,22.757842334530082,22.492160202207486,17.19416666666667,17.19416666666667,17.550993769668718,17.225421653722538,18.488933468544154,18.495,4.041250000000001,4.14625,5.406365830674249,5.675240370263896,6.651371426829804,6.394830588057381
2007-08-31,MONSOON,8.615,2.095,12.545,6.86,5.64,22.80666666666667,17.22666666666667,1.31,9.075583333333334,9.075583333333334,9.044575186873395,9.041809743978252,8.658296801462015,7.724444659655989,2.846875,2.8124999999999987,2.7245326782206107,2.783244555929349,2.1169092025927805,2.1745475359913415,12.559000000000001,12.558999999999997,12.649225531360027,12.804326819666041,12.545453908331261,12.539453113866141,7.50375,7.597500000000004,7.4224382443606025,7.396419044071644,6.962447875759265,7.0804529980441755,5.98875,5.805000000000001,5.820300620470899,6.199117724166411,5.198270154069022,5.566421184604394,22.577166666666667,22.57716666666667,22.659438725481124,22.74139760770511,22.70047445052978,22.722647043394236,17.194166666666668,17.19416666666667,17.421262928467897,17.22365869554614,17.218207142439734,17.22666666666667,3.8875,4.2524999999999995,3.767819498404549,3.980863542931745,2.866356798927443,2.53249263769837
2007-11-30,POMKH,8.696,2.68,12.285,6.6,5.97,22.491999999999997,16.075000000000006,1.79,9.075583333333334,9.075583333333334,8.905145112124037,8.9289645853137,8.738855680712094,4.692231646947762,2.75625,2.8537499999999985,2.7067196069323662,2.750410047390002,2.505969657008883,2.544285871739331,12.559000000000001,12.558999999999997,12.503535318816017,12.406980862518205,12.273947591799983,12.197321764688924,7.718749999999999,7.410000000000004,7.093462946616361,7.080801939901863,7.378212365336289,7.131634878907766,6.15875,5.9375,5.880180372282539,6.249454339928297,5.786703659786481,5.646790230300477,22.577166666666667,22.57716666666667,22.592463235288673,22.60151096427685,22.492076372125243,22.645007738261853,17.19416666666667,17.19416666666667,16.88275775708074,17.159233606024564,16.073252012857964,16.075000000000006,3.800625,3.829999999999999,2.9766916990427297,2.8744326850918234,3.9377461733906767,3.919045508244054
2008-02-29,POMRB,9.198,2.865,12.155999999999999,8.5,6.3,22.35,16.98,5.359999999999999,9.075583333333334,9.075583333333334,9.022287067274423,8.996534481297639,9.104135950437271,5.331929249734834,2.638125,2.8399999999999985,2.7700317641594197,2.7660307583618136,2.8884860241777233,2.8842408534046347,12.559,12.558999999999997,12.36452119128961,12.084368529574611,12.16537335080051,12.196202986820555,7.75125,7.597500000000004,7.656077767969816,7.6160242966029355,7.688602358587481,7.26650343454569,6.0975,6.04,6.048108223369523,6.335280292349725,5.925143440587661,5.839776289292537,22.577166666666667,22.57716666666667,22.495477941173206,22.46022842710591,22.4330483139166,22.414392860940477,17.194166666666668,17.19416666666667,16.921654654248442,17.14457261685641,16.982391845487303,16.98,3.6587499999999995,3.944999999999999,3.930015019425637,3.8356752600365684,4.194344626438719,4.413668933846799
2008-05-31,PREMON,9.793333333333337,3.05,13.25,9.4,7.2,22.66,18.495,6.165,9.075583333333334,9.075583333333334,9.330705573697989,9.259361228553274,9.804192929418402,6.1608389858611075,2.603125,2.672499999999998,2.8820190584956515,2.8273178596640083,3.8188887236005153,3.7405370987306017,12.559,12.558999999999997,12.718712714773766,12.981255096232697,13.242627453439058,13.196379778609922,7.445,7.840000000000003,8.353646660781889,8.313372154355914,8.822519839771786,8.616938579266472,5.71,6.2775,6.508864934021714,6.534428862228413,6.5505571911857725,6.704952578166855,22.577166666666667,22.57716666666667,22.561286764703922,22.598026194802497,22.757842333798116,22.492160202207486,17.19416666666667,17.19416666666667,17.550992792549067,17.21280776614843,18.493731339445088,18.495,4.054374999999999,3.656249999999999,4.824009011655383,5.141756940123598,6.485119432972095,6.247675422734892
2008-08-31,MONSOON,8.615,1.82,12.545,6.15,4.2,22.80666666666667,17.22666666666667,1.33,9.075583333333334,9.075583333333334,9.044423344218794,9.098204228072163,8.657254890256825,4.5475036674447695,2.6537499999999996,2.603749999999998,2.457211435097391,2.590486377121252,2.0520953912888786,2.097254183328137,12.559000000000001,12.558999999999997,12.64922762886426,12.804328265546216,12.5451981584176,12.539637400663509,7.025,7.662500000000003,7.472187996469133,7.49984711549251,7.6763705959956265,7.818664280415234,5.29875,5.9174999999999995,5.585318960413028,6.312613253358391,5.610398504769604,5.955306089877359,22.577166666666667,22.57716666666667,22.659438725489018,22.74139760770511,22.700474450397405,22.722647043394236,17.194166666666668,17.19416666666667,17.42126234219611,17.21181175059372,17.222218286582713,17.22666666666667,4.21625,3.661249999999999,3.4264054069932297,3.682106013445342,2.5403355795746756,2.297316298924593
2008-11-30,POMKH,8.696,2.675,12.285,4.86,4.31,22.491999999999997,16.075000000000006,4.9350000000000005,9.075583333333334,9.075583333333334,8.905054006531277,8.97312766728494,8.738158613554248,6.550271975653858,2.789375,2.6024999999999983,2.5443268610584346,2.577027680696155,2.4817960817379516,2.477576891276693,12.559000000000001,12.558999999999997,12.503536577318556,12.406977981894121,12.280175056854302,12.203868527277809,6.8025,7.227500000000003,6.42731279788148,6.478010699792757,7.244381008797004,6.635748083475428,4.93625,5.5024999999999995,5.075191376247817,6.100833142540197,5.815061989915052,5.74997816071794,22.577166666666667,22.57716666666667,22.59246323529341,22.60151096427685,22.492076371313704,22.645007738261853,17.19416666666667,17.19416666666667,16.88275740531767,17.148144969619985,16.071957231643776,16.075000000000006,4.0175,4.4475,4.029843244195938,4.270912318636396,3.667637625292229,3.1587043902877565
2009-02-28,POMRB,9.198,3.275,12.155999999999999,6.88,4.67,22.35,16.98,3.51,9.075583333333334,9.075583333333334,9.022232403918766,9.028627870702987,9.103669593402357,7.1267524781881155,2.8393749999999995,2.7049999999999983,2.836596116635061,2.7152191419786806,2.7843508260359315,2.783389872724463,12.559,12.558999999999997,12.364521946391132,12.084364867810082,12.160091955249325,12.194022101961583,7.00125,6.822500000000003,6.608387678728888,6.603830375122388,6.598514040827964,6.541341086637285,4.986249999999999,5.095,4.91311482574869,5.936963478211801,5.603665696537574,5.756030635145422,22.577166666666667,22.57716666666667,22.49547794117605,22.46022842710591,22.433048313024766,22.414392860940477,17.194166666666668,17.19416666666667,16.9216544431906,17.13423241276808,16.979690280504755,16.98,4.136875,3.9849999999999994,3.8219059465175627,4.013623894938119,4.4760746098179975,4.377842287200806
2009-05-31,PREMON,9.793333333333337,3.725,13.25,9.24,5.93,22.66,18.495,6.425,9.075583333333334,9.075583333333334,9.330672775684594,9.280224772047202,9.803880923776292,6.7036239625209095,2.855,2.8737499999999985,3.1919576699810364,2.959927581130925,3.490737055695575,3.521316585727715,12.559,12.558999999999997,12.718713167834679,12.98125227848546,13.246781506470057,13.200013035532535,7.640000000000001,6.782500000000004,7.661032607237333,7.6041790411298535,7.416940531840558,7.689867433662441,5.41875,4.7775,5.319868895449214,5.94450698842149,5.957947258649698,5.83032808155681,22.577166666666667,22.57716666666667,22.561286764705628,22.598026194802497,22.75784233306616,22.492160202207486,17.19416666666667,17.19416666666667,17.55099266591436,17.203205670746083,18.494462155394533,18.495,3.8725,4.05,4.863143567910537,5.332400128897387,6.422388698055895,6.410693068946307
2009-08-31,MONSOON,8.615,1.545,12.545,7.9,5.87,22.80666666666667,17.22666666666667,2.025,9.075583333333334,9.075583333333334,9.044403665410757,9.10939807973058,8.657046149928847,6.4425096398672554,2.894375,2.8049999999999984,2.533174601988622,2.6606265519082792,2.0349059371202327,2.130426263884271,12.559000000000001,12.558999999999997,12.649227900700808,12.804326750510276,12.54508650988997,12.54011439562285,8.4725,7.220000000000004,7.7566195643424,7.729155173523714,7.012365896663309,7.124585836615686,5.84,5.195,5.539921337269528,5.942833442486376,4.877430049003711,5.298025719018335,22.577166666666667,22.57716666666667,22.65943872549004,22.74139760770511,22.700474450265038,22.722647043394236,17.194166666666668,17.19416666666667,17.421262266215287,17.202935226893857,17.224484353490695,17.22666666666667,3.48875,4.223749999999999,3.7278861407463224,4.09831474268669,2.5297540669483296,2.2016456865063336
2009-11-30,POMKH,8.696,3.075,12.285,8.22,6.1,22.491999999999997,16.075000000000006,2.125,9.075583333333334,9.075583333333334,8.905042199246454,8.976493040561172,8.738018960552703,6.462550728725931,2.71875,2.9049999999999985,2.7499047611931733,2.746347367545268,2.5989026049275417,2.5613450076375073,12.559000000000001,12.558999999999997,12.503536740420486,12.40697751593094,12.282893666572422,12.21005372881885,9.10875,8.060000000000004,7.9419717386054405,7.934220094752544,8.017590769499531,7.098147841272043,6.175000000000001,5.642500000000001,5.763952802361716,5.97138688524132,5.580000308996618,5.541731455903397,22.577166666666667,22.57716666666667,22.592463235294023,22.60151096427685,22.492076370502165,22.645007738261853,17.19416666666667,17.19416666666667,16.882757359729176,17.139979196691243,16.072561498388772,16.075000000000006,3.466875,3.521249999999999,3.0867316844477934,3.139046630514904,3.7710691990090712,3.8015429410112214
2010-02-28,POMRB,9.198,3.19,12.155999999999999,10.18,6.25,22.35,16.98,3.25,9.075583333333334,9.075583333333334,9.022225319547873,9.02597476863436,9.10357616171822,6.2703653141980915,2.8656249999999996,2.8837499999999983,2.925942856715904,2.8566102865582415,3.04869996815086,2.984343812176448,12.559,12.558999999999997,12.364522044252292,12.084364987183996,12.157786353105394,12.191146424037164,9.256250000000001,8.885000000000003,8.837183043163265,8.832885411559214,8.911808766252147,8.768057375628526,6.40625,6.037500000000001,5.958371681417029,6.018708934014647,5.788206664999912,5.806614835903292,22.577166666666667,22.57716666666667,22.495477941176414,22.46022842710591,22.433048312132936,22.414392860940477,17.194166666666668,17.19416666666667,16.921654415837505,17.126762081867746,16.978706199640357,16.98,3.7193750000000003,3.4562499999999985,3.152039010668676,2.9750566271975765,4.108732332994737,4.111152761398654
2010-05-31,PREMON,9.793333333333337,2.405,13.25,11.03,7.03,22.66,18.495,6.51,9.075583333333334,9.075583333333334,9.330668525062059,9.273190459809411,9.803818415416734,7.485707193405441,3.140625,2.553749999999998,2.7175657140295426,2.768326294025726,3.6278628786728957,3.607574981900484,12.559,12.558999999999997,12.718713226551376,12.981252619913988,13.248594964779004,13.203582073639552,9.2525,9.332500000000003,9.714309825897958,9.749752048549439,10.317685269916776,10.470878937771992,6.548750000000001,6.312500000000002,6.387023008850218,6.169592807168469,6.431634139187643,6.38818296551158,22.577166666666667,22.57716666666667,22.561286764705848,22.598026194802497,22.757842332334203,22.492160202207486,17.19416666666667,17.19416666666667,17.550992649502504,17.196415868337606,18.494225148592534,18.495,4.188124999999999,3.4774999999999983,4.495223406401205,4.647239921304093,6.072391581298085,5.969470905198635
2010-08-31,MONSOON,8.615,4.04,12.545,7.29,6.62,22.80666666666667,17.22666666666667,3.96,9.075583333333334,9.075583333333334,9.044401115037235,9.09968479842014,8.657004330122282,6.587757428284594,3.0949999999999998,3.177499999999998,3.2465394284177256,3.0834558435006034,1.7397139538424184,1.8680516212096783,12.559000000000001,12.558999999999997,12.649227935930826,12.804327071129043,12.545037769331103,12.540429563701714,9.312499999999998,9.180000000000003,8.744585895538776,8.880124078817897,9.251811838864494,9.048187334190889,6.55625,6.500000000000002,6.480213805310131,6.259935661430915,5.480892060220123,5.162963655649033,22.572166666666668,22.57716666666667,22.659438725490176,22.74139760770511,22.70047445013266,22.722647043394236,17.194166666666668,17.19416666666667,17.42126225636817,17.19680887063836,17.225391896246943,17.22666666666667,4.63,3.9612499999999984,4.281134043840723,4.678141576040363,2.2500470059025757,1.9036122955422892
2010-11-30,POMKH,8.696,2.78,12.285,8.8,6.49,22.491999999999997,16.075000000000006,3.94,9.075583333333334,9.075583333333334,8.905040669022341,8.965529056331258,8.737990981955717,4.991069975983824,3.2718749999999996,3.103749999999998,3.059923657050635,3.0692419058441023,2.972090180995462,2.93227668597356,12.559000000000001,12.558999999999997,12.503536761558497,12.406977719144011,12.284080479944311,12.215201094426407,9.258750000000001,9.325000000000003,8.766751537323266,8.90375832553802,8.560575675472787,7.544742069230964,6.455,6.597500000000002,6.484128283186078,6.327479978316836,6.213825705637238,5.457906743206578,22.628416666666666,22.57716666666667,22.592463235294105,22.60151096427685,22.492076369690622,22.645007738261853,17.19416666666667,17.19416666666667,16.882757353820907,17.13449706716239,16.073318136174283,16.075000000000006,4.835,4.414999999999998,4.144680426304434,4.590607476175778,3.8492309069958717,3.054117159443962
2011-02-28,POMRB,9.198,3.12,12.155999999999999,10.08,5.92,22.31,16.98,4.97,9.075583333333334,9.075583333333334,9.022224401413405,9.014838096866582,9.103557443272024,5.9219042088746034,3.165,3.0862499999999984,3.0839541942303814,3.129299496465031,3.2395810480250713,3.191070054007555,12.559,12.558999999999997,12.364522056935098,12.084365073525195,12.156779838597142,12.188940770585276,9.35625,9.300000000000002,9.292050922393958,9.418402361472522,9.476831172798002,9.826299631450073,6.3237499999999995,6.515000000000002,6.258476969911646,6.312272079110299,6.371510251178809,5.789629732045596,22.560083333333335,22.567166666666672,22.479477941176462,22.435483864041647,22.433048311241105,22.414392860940477,17.194166666666668,17.19416666666667,16.921654412292543,17.121905098826403,16.978627239849658,16.98,4.6925,4.844999999999998,4.47480825578266,4.983650155992556,4.467545235220284,4.197221959578548
2011-05-31,PREMON,9.793333333333337,3.89,13.25,10.7,6.55,23.15,18.495,6.43,9.075583333333334,9.075583333333334,9.330667974181377,9.262649113411845,9.803805892261446,5.942833219435933,2.87375,3.4574999999999982,3.406372516538229,3.368375352744723,3.2971812428108347,3.416006272039478,12.559,12.558999999999997,12.718713234161058,12.981252626046626,13.249386632823143,13.20655863902363,9.5825,9.217500000000001,9.855230553436375,9.994346433651073,10.486776458784668,10.766749337050602,6.1775,6.395000000000001,6.375086181946988,6.37859872778534,6.825696771346059,6.436357310817983,22.18525,22.689666666666675,22.747686764705875,22.891694202170264,22.72612309566492,22.45218990141169,17.19416666666667,17.19416666666667,17.550992647375526,17.19216601009292,18.494037712445948,18.495,4.33625,4.8249999999999975,5.256884953469596,6.040816959584153,6.6511551757265375,6.579920172743426
