Date,Season,Fatehabad,Ratia,Bhuna,Tohana,Bhattu Kalan,Fatehabad_Trend,Fatehabad_SMA,Fatehabad_EWMA,Fatehabad_DES,Fatehabad_TES,Fatehabad_ARIMA,Ratia_Trend,Ratia_SMA,Ratia_EWMA,Ratia_DES,Ratia_TES,Ratia_ARIMA,Bhuna_Trend,Bhuna_SMA,Bhuna_EWMA,Bhuna_DES,Bhuna_TES,Bhuna_ARIMA,Tohana_Trend,Tohana_SMA,Tohana_EWMA,Tohana_DES,Tohana_TES,Tohana_ARIMA,Bhattu Kalan_Trend,Bhattu Kalan_SMA,Bhattu Kalan_EWMA,Bhattu Kalan_DES,Bhattu Kalan_TES,Bhattu Kalan_ARIMA
2007-05-31,PREMON,10.335,30.341081349206352,15.946666666666667,8.74,2.45,12.37375,14.536249999999997,12.518354314037094,11.547401084918627,14.01288502759757,12.545888872436326,21.19117721688034,21.191177216880334,23.711698301131804,18.912358118172214,31.528998953869813,30.45850386475489,14.931458333333335,15.076249999999996,15.620900430990346,15.163946663343259,15.416858318212213,14.198236293539304,8.394791666666666,8.370000000000001,8.382833236863494,8.501366520771983,8.266212272959525,8.111882738907521,2.9175000000000004,3.15,2.851567887910013,3.114312891632057,2.931556665014256,3.2202019137478466
2007-08-31,MONSOON,10.035,9.686071428571427,13.02,8.996666666666668,2.72,12.419375,12.344999999999999,11.525012588422257,10.611742756039495,12.75154136099846,12.100730977460948,21.19117721688034,21.191177216880334,18.101447552107654,18.69206390073162,10.810898612908257,9.367575313546903,14.140416666666667,15.357499999999998,14.580540258594208,14.129315002569461,14.458602113130773,12.245086764354802,8.4725,8.316666666666668,8.628366608784763,8.65895974584931,8.844722707196805,8.5132277601886,3.09,2.7675,2.798940732746008,2.9132853081091783,3.370161600754198,3.4273713702353668
2007-11-30,POMKH,19.08,31.82141025641025,13.055,7.645,4.35,13.685625,12.402499999999998,14.547007553053355,13.746367697626647,11.671450474564493,11.550236687416415,21.19117721688034,21.191177216880334,23.589432633828693,19.700407453128804,32.90442985291837,30.81363402250953,13.481458333333332,14.505416666666662,13.970324155156526,13.531121994258557,15.711528296515606,14.001336975176518,8.569999999999999,8.47291666666667,8.235019965270858,8.548951583847263,8.02192230672397,8.112083689480206,3.1409374999999997,3.0675,3.4193644396476044,3.335103316226205,2.7159285870360286,2.6257887102714497
2008-02-29,POMRB,10.295,12.916145833333335,13.08,8.506666666666666,2.93,16.286875,12.436249999999998,12.846204531832013,11.963569418210195,13.873113642613486,15.86526140720127,21.19117721688034,21.191177216880334,19.32011791363055,19.641261326728458,14.068885995150424,12.859253190195759,13.268749999999999,13.775416666666661,13.614194493093915,13.187152321368956,14.231109375365072,11.870271381386253,9.468333333333334,8.472083333333337,8.343678645829183,8.611157820910385,9.198210673873374,8.27689778801275,3.1903125,3.1125,3.223618663788563,3.2132659718178243,3.3197413803370592,3.145775350362828
2008-05-31,PREMON,20.33,30.341081349206352,13.595,9.523333333333332,2.6775,17.845,14.934999999999997,15.839722719099207,15.019140570956385,12.915454708884496,12.065288317401972,21.19117721688034,21.191177216880334,23.72850328786087,20.546550730547455,31.491654465582425,30.400031239488083,13.470625,13.187499999999995,13.60651669585635,13.187720074728814,13.813614254470371,12.054682126851649,9.730625,8.66791666666667,8.815540520830844,8.843916441724668,8.498208949300755,8.377521198247248,3.0109375000000003,3.1693749999999996,3.0051711982731377,3.016062422120012,2.892629704662227,3.016700392767666
2008-08-31,MONSOON,20.85,9.686071428571427,13.67,15.4,2.8875,19.420625,17.638749999999998,17.843833631459525,16.96188118142017,16.40185457431253,16.83259321517674,21.19117721688034,21.191177216880334,18.111530544145094,20.28345905546762,10.826346818193876,9.52617601280811,13.733125000000001,13.349999999999994,13.631910017513809,13.21777211597275,12.246600398483992,10.90428492846021,9.737291666666666,10.268750000000002,11.449324312498506,10.084082171570332,9.180613257823385,8.575051612178417,2.745625,3.2112499999999993,2.9581027189638824,2.9238093068776587,3.3692704341771997,3.216369755360678
2008-11-30,POMKH,20.73,31.82141025641025,14.02,3.34,2.7475,18.41375,18.05125,18.998300178875716,18.014492593036266,18.38836806339611,17.884770955907104,21.19117721688034,21.191177216880334,23.595482429051156,21.2468026079943,32.95225158245487,31.31547378879661,13.92125,13.591249999999993,13.787146010508286,13.374225579973492,14.31763611652841,12.204547056072222,10.123541666666664,9.192500000000003,8.205594587499103,8.964831572982888,9.501161716356563,9.59540334834655,2.6084375000000004,2.8106249999999995,2.8738616313783294,2.807099439039848,3.0595876192960154,3.134612278643363
2009-02-28,POMRB,21.25,12.916145833333335,14.215,12.864999999999998,2.41,13.610000000000001,20.79,19.89898010732543,18.821863273552882,18.42130674830758,18.488196001255652,21.19117721688034,21.191177216880334,19.323747790764028,21.140040286917053,14.057941552639274,12.887583872302736,14.104999999999999,13.874999999999993,13.958287606304971,13.544041336601563,13.944717546172487,12.475491250620212,9.362916666666665,10.282083333333334,10.069356752499463,9.732810706592307,9.587468065369734,8.618654622881175,2.6265625,2.6806249999999996,2.6883169788269976,2.604294872740247,2.9491408907659262,2.7771522096430195
2009-05-31,PREMON,1.32,30.341081349206352,13.965,8.255,2.1,9.38875,16.037499999999998,12.467388064395257,11.203958830875166,20.20586706855696,19.258707666449634,21.19117721688034,21.191177216880334,23.730681214140958,21.99549270504724,31.48315076722758,30.370676110092692,13.046249999999999,13.967499999999994,13.960972563782983,13.54544590737422,14.198947624499946,12.893478121633915,9.394583333333333,9.965000000000002,9.343614051499678,9.54892384172677,9.635398972702884,9.601120363535347,2.7171875,2.5362499999999994,2.4529901872961988,2.343939500027539,2.5114342171828072,2.594367256477852
2009-08-31,MONSOON,1.43,9.686071428571427,14.77,10.583333333333334,3.61,5.123749999999999,11.1825,8.052432838637154,6.93035093790362,12.43525570357607,9.448600824295655,21.19117721688034,21.191177216880334,18.112837299913146,21.680404443625676,10.826616420611614,9.605798721249846,10.554375,14.242499999999993,14.28458353826979,13.865230409263452,12.909907630287552,12.524177265537764,9.452708333333335,8.760833333333336,9.839501764233141,9.811109443094336,9.864506483260708,10.728696628717504,2.7849999999999997,2.716874999999999,2.915794112377719,2.6722090541163106,2.9076500447813074,2.5492584849042332
