Date,Season,Kharar,Dera Bassi,Majari,Kharar_Trend,Kharar_SMA,Kharar_EWMA,Kharar_DES,Kharar_TES,Kharar_ARIMA,Dera Bassi_Trend,Dera Bassi_SMA,Dera Bassi_EWMA,Dera Bassi_DES,Dera Bassi_TES,Dera Bassi_ARIMA,Majari_Trend,Majari_SMA,Majari_EWMA,Majari_DES,Majari_TES,Majari_ARIMA
2013-02-28,POMRB,12.419999999999998,16.958571428571428,20.159000000000002,11.361319444444444,10.068750000000005,10.45469707872726,9.687654475140693,8.681242434291187,9.575634823137413,15.920048363095239,12.644784226190477,14.23213916669209,12.467911337728406,11.38249029299848,11.9885543714121,17.970255952380953,17.97025595238096,19.17106330999811,19.143887173242664,20.599582771695125,20.15893037227569
2013-05-31,PREMON,12.364444444444445,18.70375,15.297857142857142,10.943194444444446,11.343611111111116,11.218596025014133,10.537498390144224,11.497360515211959,11.169266622593483,14.531138392857144,16.009471726190476,16.020783500015256,13.946744899984301,12.709067481622323,12.693686879059413,17.970255952380953,17.97025595238096,17.621780843141725,18.98607618156038,15.738435896990223,15.297900511534191
2013-08-31,MONSOON,8.265,8.751428571428573,15.006666666666668,9.983194444444445,11.379027777777782,10.03715761500848,10.019678791454842,11.292151370753391,10.412011490146249,12.259866071428572,15.830625000000001,13.113041528580583,13.044452045099856,13.398529732159126,14.159160242052875,17.970255952380953,17.97025595238096,16.575735172551703,18.80122894150717,15.447239542220727,15.006639653832806
2013-11-30,POMKH,8.98,8.512857142857143,21.4175,9.133993055555557,10.507361111111116,9.61429456900509,9.83920771320494,10.482563764234179,9.18658257138362,10.67983382936508,13.231651785714288,11.272967774291207,12.269349024151927,13.85629874555256,11.588841262355956,17.970255952380953,17.97025595238096,18.51244110353102,19.066790578120358,21.858080702567825,21.41751682535053
2014-02-28,POMRB,8.226666666666668,9.184285714285714,20.159000000000002,9.150833333333335,9.459027777777784,9.05924340806972,9.497407650295507,9.93254489249444,8.909379066539156,11.271096230158731,11.28808035714286,10.43749495028901,11.787592473633618,12.286426577443304,10.936560240841757,17.970255952380953,17.97025595238096,19.171064662118614,19.23685091363297,20.599579528633946,20.158989520076947
2014-05-31,PREMON,9.764166666666666,13.837777777777779,15.297857142857142,9.794236111111111,8.80895833333334,9.341212711508499,9.674717308105617,10.267961664342993,9.444309658709432,13.155498015873016,10.071587301587305,11.797608081284517,12.377990165972562,11.573062661435563,10.685541438205634,20.393068452380952,17.97025595238096,17.621781654414026,19.055049529701712,15.738436293804646,15.2978636704351
2014-08-31,MONSOON,11.0,18.3475,15.006666666666668,10.342708333333333,9.49270833333334,10.0047276269051,10.148432328042619,8.684315236933463,8.756353211846898,14.18346626984127,12.470605158730162,14.41756484877071,13.799661487846423,11.385742337908109,12.012402416766875,25.280380952380952,17.97025595238096,16.575735659315082,18.847590390717823,15.447244690630143,15.006662600866395
2014-11-30,POMKH,11.392222222222221,13.992,40.8,10.857881944444443,10.095763888888897,10.55972546503195,10.604618435601994,10.001590121922606,12.173359499234145,14.498069444444445,13.840390873015878,14.247338909262425,14.027077512019797,14.57234086200139,13.955874315253292,27.744880952380953,22.815880952380958,26.26544139558905,20.47471588841113,21.85807889042321,21.417502532444953
2015-02-28,POMRB,10.202222222222222,11.92888888888889,39.875,10.717361111111112,10.589652777777784,10.416724167908058,10.607788673306048,10.358705952071631,10.950785969852763,13.354954365079367,14.526541666666672,13.319958901113012,13.776439533526402,14.122104143165522,13.31269665355718,27.74488095238095,27.744880952380957,31.70926483735343,22.036047834889658,22.764490321531902,32.231680550613675
2015-05-31,PREMON,11.91,13.61,15.297857142857142,10.333333333333334,11.126111111111118,11.014034500744835,11.085214049497248,11.49155430836475,10.906668059888204,12.472405257936508,14.469597222222225,13.435975340667806,13.928177840176742,13.622396286069364,12.727188770703844,27.702693452380952,27.744880952380957,25.144701759554916,21.831279224616495,19.863701007369368,20.05861381073217
2015-08-31,MONSOON,7.73,9.430357142857146,15.006666666666668,10.548611111111112,10.30861111111112,9.700420700446902,10.272129281562881,10.882700943126524,10.318968699011833,12.2302628968254,12.24031150793651,11.833728061543543,13.172145591337971,12.899808121930764,13.155214731421237,27.658943452380953,27.74488095238096,21.089487722399618,21.588726956859407,19.111742476766402,12.041357653900457
2015-11-30,POMKH,11.590000000000002,15.84875,40.4625,10.279166666666669,10.358055555555564,10.456252420268143,10.75026739786641,10.17416842278176,9.042351229942376,10.94686011904762,12.704499007936509,13.439736836926127,13.912889159436709,13.634400776479065,11.78431948397712,27.65738095238095,27.660505952380962,28.83869263343977,23.154496885334357,40.92608391816955,42.64698739184191
2016-02-29,POMRB,11.726666666666668,8.135,39.8625,9.985833333333336,10.739166666666677,10.964418118827552,11.13859872170624,10.171836646852812,10.328294325249813,9.415148809523812,11.756026785714285,11.317842102155675,12.887765332603177,13.84109622427794,13.55760950166043,27.65738095238095,27.65738095238096,33.24821558006386,24.674011460621276,38.17089532606741,38.51435911805501
2016-05-31,PREMON,8.23,7.136666666666668,15.297857142857142,10.557291666666668,9.819166666666678,9.870650871296531,10.450341559658812,12.006507064486435,12.09430165213054,8.895438988095238,10.137693452380953,9.645371927960072,11.854376392100688,12.515635086448473,11.318600511246533,27.69956845238095,27.65738095238096,26.06807220518117,24.418166698530115,15.863701158081572,16.137567001310043
2016-08-31,MONSOON,9.063333333333334,3.65,15.006666666666668,11.293854166666666,10.15250000000001,9.547723856111253,10.177918640757595,9.163380853635811,8.423547077763873,8.89077380952381,8.692604166666666,7.247223156776043,10.291660366726557,10.531556828125623,10.331147940437894,27.74331845238095,27.65738095238096,21.643509989775367,24.11514664359867,15.934427190180497,14.48364073085667
2016-11-30,POMKH,14.828333333333333,17.47142857142857,40.8,12.215625000000001,10.962083333333343,11.659967647000085,11.582145666213561,10.548973491547143,10.860271672807526,8.843690476190476,9.098273809523809,11.336905322637055,11.93927798183333,10.464084845948424,8.471077952255005,27.744880952380953,27.741755952380963,29.30610599386522,25.640886474185702,41.074491766997525,40.78827458365671
2017-02-28,POMRB,14.380833333333333,6.475,39.875,12.636145833333332,11.62562500000001,12.748313921533384,12.48646676491949,11.52535106762585,12.96573575916339,9.419419642857143,8.68327380952381,9.392143193582232,10.95328307411687,11.797442702274072,12.339408555433526,27.74488095238095,27.744880952380964,33.53366359631913,27.092516644026666,40.098689594748386,39.869803352216216
2017-05-31,PREMON,12.95,8.42,15.297857142857142,12.5005,12.80562500000001,12.82898835292003,12.750966099817846,12.522227767861224,12.59001190990909,9.936428571428571,9.004107142857142,9.00328591614934,10.569595090314687,10.56216485194138,9.521618133923447,27.66050595238095,27.744880952380964,26.239341014934336,26.760339890500518,15.735875585466921,15.301093953218277
2017-08-31,MONSOON,7.7075,6.9725,15.006666666666668,12.619479166666666,12.466666666666676,10.780393011752018,11.486292978179439,11.941488704468624,10.61733541697695,12.566875,9.834732142857144,8.190971549689603,9.95724862440149,9.33894390363223,9.591225187295711,27.57300595238095,27.744880952380967,21.74627127562727,26.374259082154822,15.525616902563847,15.004650570569746
2017-11-30,POMKH,15.098999999999998,18.285,40.125,12.884625,12.534333333333343,12.507835807051212,12.616033227028025,13.002907738423104,11.971195770207082,15.015416666666667,10.038125,12.228582929813761,11.841473506836012,10.332814261864705,8.850079691979921,27.569880952380952,27.576130952380968,29.09776276537636,27.763904695104088,41.24429896121461,40.801255755827036
2018-02-28,POMRB,15.062000000000001,26.705,39.85,13.3861875,12.704625000000009,13.529501484230728,13.433450787254008,12.919796522492662,14.131504056183315,16.387708333333336,15.095625,18.019149757888258,15.12410381422806,11.888270845242968,12.43086431026973,27.56988095238095,27.56988095238097,33.39865765922582,29.121029746044197,40.21558268481381,39.453783914494
2018-05-31,PREMON,14.39,7.778333333333333,15.297857142857142,13.690833333333334,13.06462500000001,13.873700890538437,13.845386672685315,13.104017685534206,12.268567640654634,18.038333333333334,14.935208333333332,13.922823188066289,13.786053666485154,15.386995477262872,16.549839424805043,27.612068452380957,27.56988095238097,26.15833745267835,28.691819272279456,15.66206430291044,15.544646300824823
2018-08-31,MONSOON,10.28,18.5925,15.006666666666668,,13.707750000000011,12.436220534323063,13.003794593563276,11.698537315378637,11.666055970280523,,17.840208333333333,15.790693912839775,14.982500265013927,12.878795586733172,11.965005606531815,,27.56988095238097,21.697669138273675,28.205280555651633,15.394023381007322,14.852950321676241
2018-11-30,POMKH,14.963666666666665,19.87,40.4625,,13.67391666666668,13.447198987260503,,15.194489633232946,15.042003302331706,,18.236458333333335,17.422416347703866,,15.77202121446362,14.90855707860037,,27.65425595238097,29.203601482964203,,40.637621600753725,40.22074454125862
